year,pgisced97,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,Post-secondary Non-tertiary Level,Married,0.50175,629,1100,0.47218,0.53131
2000,Post-secondary Non-tertiary Level,Single,0.37521,385,1100,0.34659,0.40384
2000,Post-secondary Non-tertiary Level,Divorced,0.05262,45,1100,0.03942,0.06582
2000,Post-secondary Non-tertiary Level,Widowed,0.05473,41,1100,0.04128,0.06818
2000,First Stage of Tertiary Education,Married,0.67422,1374,1881,0.65303,0.69540
2000,First Stage of Tertiary Education,"Married, living apart",0.02139,38,1881,0.01485,0.02793
2000,First Stage of Tertiary Education,Single,0.15501,264,1881,0.13865,0.17137
2000,First Stage of Tertiary Education,Divorced,0.08498,129,1881,0.07237,0.09758
2000,First Stage of Tertiary Education,Widowed,0.06379,76,1881,0.05274,0.07484
2000,Second Stage of Tertiary Education,Married,0.63533,2647,3815,0.62006,0.65061
2000,Second Stage of Tertiary Education,"Married, living apart",0.02468,84,3815,0.01976,0.02960
2000,Second Stage of Tertiary Education,Single,0.21255,696,3815,0.19956,0.22553
2000,Second Stage of Tertiary Education,Divorced,0.08942,281,3815,0.08036,0.09847
2000,Second Stage of Tertiary Education,Widowed,0.03730,107,3815,0.03128,0.04331
2001,Pre-primary Level,Single,0.99704,538,538,0.99244,1.00163
2001,Primary Level,Married,0.59883,203,265,0.53971,0.65796
2001,Primary Level,Single,0.21420,62,265,0.16471,0.26369
2001,Lower Secondary Level,Married,0.45816,1529,3082,0.44056,0.47575
2001,Lower Secondary Level,"Married, living apart",0.02186,64,3082,0.01670,0.02702
2001,Lower Secondary Level,Single,0.25368,903,3082,0.23831,0.26904
2001,Lower Secondary Level,Divorced,0.06632,160,3082,0.05753,0.07510
2001,Lower Secondary Level,Widowed,0.19999,426,3082,0.18586,0.21411
2001,Upper Secondary Level,Married,0.59529,7419,11576,0.58635,0.60423
2001,Upper Secondary Level,"Married, living apart",0.02287,256,11576,0.02015,0.02560
2001,Upper Secondary Level,Single,0.20885,2318,11576,0.20145,0.21626
2001,Upper Secondary Level,Divorced,0.08145,820,11576,0.07647,0.08644
2001,Upper Secondary Level,Widowed,0.09153,763,11576,0.08628,0.09679
2001,Post-secondary Non-tertiary Level,Married,0.52490,628,1051,0.49470,0.55511
2001,Post-secondary Non-tertiary Level,Single,0.35561,346,1051,0.32665,0.38456
2001,Post-secondary Non-tertiary Level,Divorced,0.04591,38,1051,0.03325,0.05856
2001,Post-secondary Non-tertiary Level,Widowed,0.05888,39,1051,0.04464,0.07312
2001,First Stage of Tertiary Education,Married,0.66561,1223,1675,0.64301,0.68821
2001,First Stage of Tertiary Education,"Married, living apart",0.02236,40,1675,0.01528,0.02945
2001,First Stage of Tertiary Education,Single,0.14879,219,1675,0.13175,0.16584
2001,First Stage of Tertiary Education,Divorced,0.09628,123,1675,0.08215,0.11041
2001,First Stage of Tertiary Education,Widowed,0.06695,70,1675,0.05498,0.07893
2001,Second Stage of Tertiary Education,Married,0.62848,2463,3550,0.61259,0.64438
2001,Second Stage of Tertiary Education,"Married, living apart",0.02893,91,3550,0.02341,0.03444
2001,Second Stage of Tertiary Education,Single,0.21810,644,3550,0.20452,0.23169
2001,Second Stage of Tertiary Education,Divorced,0.08917,252,3550,0.07980,0.09855
2001,Second Stage of Tertiary Education,Widowed,0.03531,100,3550,0.02924,0.04138
2002,Pre-primary Level,Single,0.99816,610,610,0.99475,1.00156
2002,Primary Level,Married,0.60586,186,243,0.54429,0.66743
2002,Primary Level,Single,0.20809,57,243,0.15694,0.25924
2002,Lower Secondary Level,Married,0.45194,1401,2891,0.43380,0.47009
2002,Lower Secondary Level,"Married, living apart",0.02255,57,2891,0.01714,0.02797
2002,Lower Secondary Level,Single,0.26013,863,2891,0.24413,0.27612
2002,Lower Secondary Level,Divorced,0.06865,160,2891,0.05943,0.07787
2002,Lower Secondary Level,Widowed,0.19672,410,2891,0.18223,0.21121
2002,Upper Secondary Level,Married,0.59433,7375,11584,0.58538,0.60327
2002,Upper Secondary Level,"Married, living apart",0.02310,264,11584,0.02036,0.02584
2002,Upper Secondary Level,Single,0.20813,2392,11584,0.20074,0.21553
2002,Upper Secondary Level,Divorced,0.08394,814,11584,0.07889,0.08899
2002,Upper Secondary Level,Widowed,0.09050,739,11584,0.08528,0.09573
2002,Post-secondary Non-tertiary Level,Married,0.52651,690,1144,0.49756,0.55545
2002,Post-secondary Non-tertiary Level,Single,0.34731,366,1144,0.31970,0.37491
2002,Post-secondary Non-tertiary Level,Divorced,0.05402,50,1144,0.04092,0.06713
2002,Post-secondary Non-tertiary Level,Widowed,0.05770,38,1144,0.04418,0.07122
2002,First Stage of Tertiary Education,Married,0.66591,1280,1742,0.64376,0.68807
2002,First Stage of Tertiary Education,"Married, living apart",0.02287,39,1742,0.01585,0.02989
2002,First Stage of Tertiary Education,Single,0.14441,213,1742,0.12790,0.16092
2002,First Stage of Tertiary Education,Divorced,0.09848,134,1742,0.08448,0.11248
2002,First Stage of Tertiary Education,Widowed,0.06833,76,1742,0.05648,0.08018
2002,Second Stage of Tertiary Education,Married,0.62452,3334,4559,0.61046,0.63857
2002,Second Stage of Tertiary Education,"Married, living apart",0.02516,88,4559,0.02061,0.02971
2002,Second Stage of Tertiary Education,Single,0.21990,714,4559,0.20787,0.23192
2002,Second Stage of Tertiary Education,Divorced,0.09348,304,4559,0.08503,0.10193
2002,Second Stage of Tertiary Education,Widowed,0.03695,119,4559,0.03147,0.04242
2003,Pre-primary Level,Single,0.98545,614,614,0.97597,0.99493
2003,Primary Level,Married,0.58119,168,229,0.51715,0.64523
2003,Primary Level,Single,0.23808,61,229,0.18280,0.29337
2003,Lower Secondary Level,Married,0.44272,1301,2734,0.42409,0.46134
2003,Lower Secondary Level,"Married, living apart",0.01682,54,2734,0.01200,0.02164
2003,Lower Secondary Level,Single,0.27162,829,2734,0.25495,0.28830
2003,Lower Secondary Level,Divorced,0.07244,156,2734,0.06272,0.08215
2003,Lower Secondary Level,Widowed,0.19640,394,2734,0.18151,0.21130
2003,Upper Secondary Level,Married,0.58695,6961,11106,0.57779,0.59611
2003,Upper Secondary Level,"Married, living apart",0.02558,278,11106,0.02265,0.02852
2003,Upper Secondary Level,Single,0.20889,2325,11106,0.20133,0.21645
2003,Upper Secondary Level,Divorced,0.08708,811,11106,0.08183,0.09232
2003,Upper Secondary Level,Widowed,0.09150,731,11106,0.08613,0.09686
2003,Post-secondary Non-tertiary Level,Married,0.52769,670,1130,0.49857,0.55681
2003,Post-secondary Non-tertiary Level,Single,0.33333,370,1130,0.30583,0.36082
2003,Post-secondary Non-tertiary Level,Divorced,0.06351,54,1130,0.04929,0.07774
2003,Post-secondary Non-tertiary Level,Widowed,0.05457,36,1130,0.04132,0.06782
2003,First Stage of Tertiary Education,Married,0.64868,1213,1687,0.62589,0.67146
2003,First Stage of Tertiary Education,"Married, living apart",0.02722,44,1687,0.01945,0.03498
2003,First Stage of Tertiary Education,Single,0.15293,218,1687,0.13574,0.17011
2003,First Stage of Tertiary Education,Divorced,0.09927,134,1687,0.08500,0.11354
2003,First Stage of Tertiary Education,Widowed,0.07191,78,1687,0.05958,0.08424
2003,Second Stage of Tertiary Education,Married,0.61437,3158,4354,0.59991,0.62883
2003,Second Stage of Tertiary Education,"Married, living apart",0.02765,99,4354,0.02278,0.03252
2003,Second Stage of Tertiary Education,Single,0.22809,690,4354,0.21563,0.24056
2003,Second Stage of Tertiary Education,Divorced,0.09210,285,4354,0.08351,0.10069
2003,Second Stage of Tertiary Education,Widowed,0.03778,122,4354,0.03212,0.04345
2004,Pre-primary Level,Single,0.99503,637,637,0.98956,1.00049
2004,Primary Level,Married,0.56878,157,215,0.50243,0.63514
2004,Primary Level,Single,0.24624,58,215,0.18852,0.30396
2004,Lower Secondary Level,Married,0.43318,1216,2574,0.41403,0.45233
2004,Lower Secondary Level,"Married, living apart",0.01776,51,2574,0.01266,0.02287
2004,Lower Secondary Level,Single,0.27444,770,2574,0.25720,0.29168
2004,Lower Secondary Level,Divorced,0.07743,161,2574,0.06710,0.08776
2004,Lower Secondary Level,Widowed,0.19718,376,2574,0.18181,0.21256
2004,Upper Secondary Level,Married,0.58058,6694,10781,0.57126,0.58989
2004,Upper Secondary Level,"Married, living apart",0.02684,256,10781,0.02379,0.02989
2004,Upper Secondary Level,Single,0.21485,2317,10781,0.20710,0.22260
2004,Upper Secondary Level,Divorced,0.08892,810,10781,0.08355,0.09429
2004,Upper Secondary Level,Widowed,0.08881,704,10781,0.08344,0.09418
2004,Post-secondary Non-tertiary Level,Married,0.51251,661,1139,0.48347,0.54155
2004,Post-secondary Non-tertiary Level,Single,0.33728,381,1139,0.30981,0.36475
2004,Post-secondary Non-tertiary Level,Divorced,0.07606,63,1139,0.06065,0.09146
2004,Post-secondary Non-tertiary Level,Widowed,0.05401,34,1139,0.04088,0.06715
2004,First Stage of Tertiary Education,Married,0.65528,1186,1641,0.63227,0.67828
2004,First Stage of Tertiary Education,"Married, living apart",0.02528,41,1641,0.01768,0.03288
2004,First Stage of Tertiary Education,Single,0.15582,214,1641,0.13827,0.17337
2004,First Stage of Tertiary Education,Divorced,0.10269,129,1641,0.08800,0.11738
2004,First Stage of Tertiary Education,Widowed,0.06093,71,1641,0.04935,0.07250
2004,Second Stage of Tertiary Education,Married,0.60379,3077,4295,0.58916,0.61842
2004,Second Stage of Tertiary Education,"Married, living apart",0.03046,110,4295,0.02532,0.03560
2004,Second Stage of Tertiary Education,Single,0.22937,695,4295,0.21680,0.24195
2004,Second Stage of Tertiary Education,Divorced,0.09717,287,4295,0.08831,0.10603
2004,Second Stage of Tertiary Education,Widowed,0.03921,126,4295,0.03340,0.04501
2005,Pre-primary Level,Single,0.99365,646,646,0.98752,0.99978
2005,Primary Level,Married,0.56191,149,205,0.49382,0.62999
2005,Primary Level,Single,0.25998,56,205,0.19979,0.32017
2005,Lower Secondary Level,Married,0.41914,1109,2391,0.39936,0.43892
2005,Lower Secondary Level,"Married, living apart",0.02351,56,2391,0.01744,0.02959
2005,Lower Secondary Level,Single,0.29554,725,2391,0.27724,0.31383
2005,Lower Secondary Level,Divorced,0.07886,148,2391,0.06806,0.08967
2005,Lower Secondary Level,Widowed,0.18294,353,2391,0.16744,0.19844
2005,Upper Secondary Level,Married,0.57053,6306,10247,0.56095,0.58012
2005,Upper Secondary Level,"Married, living apart",0.02510,240,10247,0.02207,0.02813
2005,Upper Secondary Level,Single,0.22393,2201,10247,0.21586,0.23200
2005,Upper Secondary Level,Divorced,0.09278,801,10247,0.08716,0.09840
2005,Upper Secondary Level,Widowed,0.08766,699,10247,0.08218,0.09313
2005,Post-secondary Non-tertiary Level,Married,0.51185,639,1102,0.48232,0.54137
2005,Post-secondary Non-tertiary Level,Single,0.34292,369,1102,0.31488,0.37096
2005,Post-secondary Non-tertiary Level,Divorced,0.07558,63,1102,0.05997,0.09119
2005,Post-secondary Non-tertiary Level,Widowed,0.04568,31,1102,0.03334,0.05801
2005,First Stage of Tertiary Education,Married,0.66656,1131,1530,0.64293,0.69019
2005,First Stage of Tertiary Education,Single,0.14937,197,1530,0.13150,0.16724
2005,First Stage of Tertiary Education,Divorced,0.10460,131,1530,0.08926,0.11994
2005,First Stage of Tertiary Education,Widowed,0.05755,71,1530,0.04588,0.06922
2005,Second Stage of Tertiary Education,Married,0.59304,2936,4166,0.57812,0.60796
2005,Second Stage of Tertiary Education,"Married, living apart",0.03412,115,4166,0.02861,0.03964
2005,Second Stage of Tertiary Education,Single,0.23643,701,4166,0.22352,0.24933
2005,Second Stage of Tertiary Education,Divorced,0.09563,282,4166,0.08670,0.10456
2005,Second Stage of Tertiary Education,Widowed,0.04079,132,4166,0.03478,0.04679
2006,Pre-primary Level,Single,0.97938,629,629,0.96826,0.99049
2006,Primary Level,Married,0.53282,138,198,0.46315,0.60249
2006,Primary Level,Single,0.27386,60,198,0.21159,0.33613
2006,Lower Secondary Level,Married,0.41524,1162,2534,0.39605,0.43443
2006,Lower Secondary Level,"Married, living apart",0.02639,65,2534,0.02015,0.03263
2006,Lower Secondary Level,Single,0.29480,761,2534,0.27704,0.31256
2006,Lower Secondary Level,Divorced,0.07419,155,2534,0.06399,0.08440
2006,Lower Secondary Level,Widowed,0.18866,391,2534,0.17343,0.20390
2006,Upper Secondary Level,Married,0.56178,6840,11086,0.55254,0.57102
2006,Upper Secondary Level,"Married, living apart",0.02638,248,11086,0.02340,0.02937
2006,Upper Secondary Level,Single,0.22477,2314,11086,0.21700,0.23254
2006,Upper Secondary Level,Divorced,0.09748,906,11086,0.09196,0.10300
2006,Upper Secondary Level,Widowed,0.08945,778,11086,0.08414,0.09476
2006,Post-secondary Non-tertiary Level,Married,0.51655,689,1189,0.48813,0.54497
2006,Post-secondary Non-tertiary Level,Single,0.34739,391,1189,0.32031,0.37446
2006,Post-secondary Non-tertiary Level,Divorced,0.08153,76,1189,0.06597,0.09709
2006,Post-secondary Non-tertiary Level,Widowed,0.03845,33,1189,0.02752,0.04939
2006,First Stage of Tertiary Education,Married,0.64294,1180,1650,0.61982,0.66607
2006,First Stage of Tertiary Education,"Married, living apart",0.03209,43,1650,0.02359,0.04060
2006,First Stage of Tertiary Education,Single,0.16587,212,1650,0.14792,0.18383
2006,First Stage of Tertiary Education,Divorced,0.10299,137,1650,0.08832,0.11766
2006,First Stage of Tertiary Education,Widowed,0.05610,78,1650,0.04499,0.06721
2006,Second Stage of Tertiary Education,Married,0.58934,3184,4577,0.57508,0.60359
2006,Second Stage of Tertiary Education,"Married, living apart",0.03060,120,4577,0.02561,0.03559
2006,Second Stage of Tertiary Education,Single,0.23893,786,4577,0.22657,0.25128
2006,Second Stage of Tertiary Education,Divorced,0.09711,329,4577,0.08853,0.10569
2006,Second Stage of Tertiary Education,Widowed,0.04402,158,4577,0.03808,0.04997
2007,Pre-primary Level,Single,0.99008,626,626,0.98231,0.99785
2007,Primary Level,Married,0.57790,129,182,0.50595,0.64985
2007,Primary Level,Single,0.25009,53,182,0.18700,0.31318
2007,Lower Secondary Level,Married,0.42324,1032,2256,0.40285,0.44363
2007,Lower Secondary Level,"Married, living apart",0.02772,52,2256,0.02094,0.03449
2007,Lower Secondary Level,Single,0.28845,678,2256,0.26975,0.30715
2007,Lower Secondary Level,Divorced,0.08053,150,2256,0.06930,0.09176
2007,Lower Secondary Level,Widowed,0.18007,344,2256,0.16421,0.19593
2007,Upper Secondary Level,Married,0.54967,6287,10324,0.54007,0.55927
2007,Upper Secondary Level,"Married, living apart",0.02575,224,10324,0.02270,0.02881
2007,Upper Secondary Level,Single,0.23572,2213,10324,0.22753,0.24391
2007,Upper Secondary Level,Divorced,0.10059,879,10324,0.09478,0.10639
2007,Upper Secondary Level,Widowed,0.08827,721,10324,0.08280,0.09375
2007,Post-secondary Non-tertiary Level,Married,0.52073,661,1167,0.49205,0.54940
2007,Post-secondary Non-tertiary Level,"Married, living apart",0.02545,31,1167,0.01641,0.03449
2007,Post-secondary Non-tertiary Level,Single,0.33173,366,1167,0.30471,0.35876
2007,Post-secondary Non-tertiary Level,Divorced,0.07590,72,1167,0.06070,0.09110
2007,Post-secondary Non-tertiary Level,Widowed,0.04619,37,1167,0.03415,0.05824
2007,First Stage of Tertiary Education,Married,0.65589,1108,1534,0.63211,0.67967
2007,First Stage of Tertiary Education,"Married, living apart",0.03128,43,1534,0.02256,0.03999
2007,First Stage of Tertiary Education,Single,0.15817,191,1534,0.13990,0.17644
2007,First Stage of Tertiary Education,Divorced,0.10268,124,1534,0.08749,0.11788
2007,First Stage of Tertiary Education,Widowed,0.05198,68,1534,0.04087,0.06309
2007,Second Stage of Tertiary Education,Married,0.59162,3046,4389,0.57707,0.60616
2007,Second Stage of Tertiary Education,"Married, living apart",0.02569,112,4389,0.02101,0.03037
2007,Second Stage of Tertiary Education,Single,0.24612,753,4389,0.23338,0.25887
2007,Second Stage of Tertiary Education,Divorced,0.09428,323,4389,0.08564,0.10293
2007,Second Stage of Tertiary Education,Widowed,0.04229,155,4389,0.03633,0.04824
2008,Pre-primary Level,Single,0.99944,553,553,0.99746,1.00142
2008,Primary Level,Married,0.55878,107,152,0.47958,0.63798
2008,Primary Level,Single,0.24034,45,152,0.17219,0.30850
2008,Lower Secondary Level,Married,0.41527,929,2065,0.39401,0.43653
2008,Lower Secondary Level,"Married, living apart",0.02505,46,2065,0.01831,0.03179
2008,Lower Secondary Level,Single,0.29745,628,2065,0.27772,0.31717
2008,Lower Secondary Level,Divorced,0.07664,134,2065,0.06516,0.08811
2008,Lower Secondary Level,Widowed,0.18559,328,2065,0.16882,0.20237
2008,Upper Secondary Level,Married,0.54376,5909,9734,0.53386,0.55365
2008,Upper Secondary Level,"Married, living apart",0.02378,205,9734,0.02075,0.02680
2008,Upper Secondary Level,Single,0.23883,2063,9734,0.23036,0.24730
2008,Upper Secondary Level,Divorced,0.10338,851,9734,0.09733,0.10943
2008,Upper Secondary Level,Widowed,0.09025,706,9734,0.08456,0.09594
2008,Post-secondary Non-tertiary Level,Married,0.51492,612,1091,0.48525,0.54459
2008,Post-secondary Non-tertiary Level,"Married, living apart",0.03061,36,1091,0.02038,0.04084
2008,Post-secondary Non-tertiary Level,Single,0.34491,347,1091,0.31669,0.37313
2008,Post-secondary Non-tertiary Level,Divorced,0.06704,62,1091,0.05219,0.08189
2008,Post-secondary Non-tertiary Level,Widowed,0.04252,34,1091,0.03054,0.05450
2008,First Stage of Tertiary Education,Married,0.65325,1039,1415,0.62844,0.67806
2008,First Stage of Tertiary Education,"Married, living apart",0.02457,38,1415,0.01650,0.03264
2008,First Stage of Tertiary Education,Single,0.16574,164,1415,0.14636,0.18512
2008,First Stage of Tertiary Education,Divorced,0.10434,110,1415,0.08840,0.12027
2008,First Stage of Tertiary Education,Widowed,0.05210,64,1415,0.04051,0.06368
2008,Second Stage of Tertiary Education,Married,0.58139,2881,4192,0.56646,0.59633
2008,Second Stage of Tertiary Education,"Married, living apart",0.02837,103,4192,0.02334,0.03340
2008,Second Stage of Tertiary Education,Single,0.25243,732,4192,0.23928,0.26558
2008,Second Stage of Tertiary Education,Divorced,0.09272,316,4192,0.08394,0.10150
2008,Second Stage of Tertiary Education,Widowed,0.04509,160,4192,0.03880,0.05137
2009,Primary Level,Married,0.57385,100,135,0.49012,0.65758
2009,Primary Level,Single,0.21156,35,135,0.14241,0.28071
2009,Lower Secondary Level,Married,0.40541,800,1829,0.38290,0.42791
2009,Lower Secondary Level,"Married, living apart",0.01726,38,1829,0.01129,0.02324
2009,Lower Secondary Level,Single,0.30056,550,1829,0.27954,0.32158
2009,Lower Secondary Level,Divorced,0.08054,130,1829,0.06806,0.09301
2009,Lower Secondary Level,Widowed,0.19480,311,1829,0.17665,0.21296
2009,Upper Secondary Level,Married,0.53768,5440,9064,0.52742,0.54795
2009,Upper Secondary Level,"Married, living apart",0.02674,208,9064,0.02342,0.03006
2009,Upper Secondary Level,Single,0.24248,1930,9064,0.23366,0.25131
2009,Upper Secondary Level,Divorced,0.10175,807,9064,0.09553,0.10797
2009,Upper Secondary Level,Widowed,0.09134,679,9064,0.08541,0.09727
2009,Post-secondary Non-tertiary Level,Married,0.52343,576,940,0.49148,0.55537
2009,Post-secondary Non-tertiary Level,Single,0.34605,304,940,0.31562,0.37648
2009,Post-secondary Non-tertiary Level,Divorced,0.06459,60,940,0.04886,0.08031
2009,First Stage of Tertiary Education,Married,0.65276,972,1331,0.62717,0.67834
2009,First Stage of Tertiary Education,"Married, living apart",0.02370,35,1331,0.01552,0.03188
2009,First Stage of Tertiary Education,Single,0.17232,162,1331,0.15203,0.19262
2009,First Stage of Tertiary Education,Divorced,0.10399,101,1331,0.08759,0.12040
2009,First Stage of Tertiary Education,Widowed,0.04723,61,1331,0.03583,0.05863
2009,Second Stage of Tertiary Education,Married,0.57303,2718,4035,0.55776,0.58829
2009,Second Stage of Tertiary Education,"Married, living apart",0.02847,96,4035,0.02334,0.03360
2009,Second Stage of Tertiary Education,Single,0.26511,746,4035,0.25148,0.27873
2009,Second Stage of Tertiary Education,Divorced,0.08901,315,4035,0.08023,0.09780
2009,Second Stage of Tertiary Education,Widowed,0.04438,160,4035,0.03803,0.05074
2010,Pre-primary Level,Single,0.99920,706,706,0.99711,1.00129
2010,Primary Level,Married,0.51936,201,297,0.46244,0.57628
2010,Primary Level,Single,0.27607,96,297,0.22514,0.32700
2010,Lower Secondary Level,Married,0.40519,1157,2507,0.38597,0.42441
2010,Lower Secondary Level,"Married, living apart",0.02195,64,2507,0.01622,0.02769
2010,Lower Secondary Level,Single,0.30934,788,2507,0.29124,0.32744
2010,Lower Secondary Level,Divorced,0.07549,202,2507,0.06514,0.08583
2010,Lower Secondary Level,Widowed,0.18771,296,2507,0.17243,0.20300
2010,Upper Secondary Level,Married,0.53694,7238,11741,0.52792,0.54596
2010,Upper Secondary Level,"Married, living apart",0.02420,269,11741,0.02142,0.02698
2010,Upper Secondary Level,Single,0.24202,2406,11741,0.23427,0.24977
2010,Upper Secondary Level,Divorced,0.10580,1155,11741,0.10023,0.11136
2010,Upper Secondary Level,Widowed,0.09081,673,11741,0.08561,0.09601
2010,Post-secondary Non-tertiary Level,Married,0.52971,1058,1707,0.50603,0.55340
2010,Post-secondary Non-tertiary Level,"Married, living apart",0.02731,60,1707,0.01957,0.03504
2010,Post-secondary Non-tertiary Level,Single,0.33465,425,1707,0.31226,0.35705
2010,Post-secondary Non-tertiary Level,Divorced,0.07053,131,1707,0.05838,0.08268
2010,Post-secondary Non-tertiary Level,Widowed,0.03739,33,1707,0.02839,0.04639
2010,First Stage of Tertiary Education,Married,0.62590,1165,1610,0.60226,0.64954
2010,First Stage of Tertiary Education,"Married, living apart",0.03275,48,1610,0.02405,0.04144
2010,First Stage of Tertiary Education,Single,0.18864,216,1610,0.16953,0.20776
2010,First Stage of Tertiary Education,Divorced,0.10396,123,1610,0.08905,0.11888
2010,First Stage of Tertiary Education,Widowed,0.04839,58,1610,0.03790,0.05888
2010,Second Stage of Tertiary Education,Married,0.57832,3751,5373,0.56512,0.59153
2010,Second Stage of Tertiary Education,"Married, living apart",0.03092,146,5373,0.02629,0.03555
2010,Second Stage of Tertiary Education,Single,0.25914,917,5373,0.24743,0.27086
2010,Second Stage of Tertiary Education,Divorced,0.08970,396,5373,0.08205,0.09734
2010,Second Stage of Tertiary Education,Widowed,0.04174,163,5373,0.03639,0.04709
2011,Pre-primary Level,Single,0.99684,893,893,0.99315,1.00052
2011,Primary Level,Married,0.45788,216,368,0.40691,0.50885
2011,Primary Level,Single,0.26840,112,368,0.22306,0.31374
2011,Primary Level,Divorced,0.11741,40,368,0.08448,0.15035
2011,Lower Secondary Level,Married,0.42214,1406,3051,0.40461,0.43967
2011,Lower Secondary Level,"Married, living apart",0.02351,90,3051,0.01813,0.02888
2011,Lower Secondary Level,Single,0.29281,916,3051,0.27666,0.30896
2011,Lower Secondary Level,Divorced,0.07983,277,3051,0.07021,0.08944
2011,Lower Secondary Level,Widowed,0.18133,362,3051,0.16766,0.19501
2011,Upper Secondary Level,Married,0.53844,8505,13900,0.53015,0.54673
2011,Upper Secondary Level,"Married, living apart",0.02105,338,13900,0.01866,0.02344
2011,Upper Secondary Level,Single,0.24679,2765,13900,0.23962,0.25396
2011,Upper Secondary Level,Divorced,0.10500,1444,13900,0.09990,0.11009
2011,Upper Secondary Level,Widowed,0.08861,848,13900,0.08389,0.09334
2011,Post-secondary Non-tertiary Level,Married,0.49814,1207,2002,0.47623,0.52004
2011,Post-secondary Non-tertiary Level,"Married, living apart",0.03385,78,2002,0.02593,0.04178
2011,Post-secondary Non-tertiary Level,Single,0.35512,501,2002,0.33416,0.37609
2011,Post-secondary Non-tertiary Level,Divorced,0.08038,177,2002,0.06847,0.09229
2011,Post-secondary Non-tertiary Level,Widowed,0.03251,39,2002,0.02474,0.04028
2011,First Stage of Tertiary Education,Married,0.63262,1339,1849,0.61064,0.65460
2011,First Stage of Tertiary Education,"Married, living apart",0.03471,54,1849,0.02637,0.04306
2011,First Stage of Tertiary Education,Single,0.19344,242,1849,0.17543,0.21145
2011,First Stage of Tertiary Education,Divorced,0.09611,151,1849,0.08267,0.10955
2011,First Stage of Tertiary Education,Widowed,0.04292,63,1849,0.03368,0.05217
2011,Second Stage of Tertiary Education,Married,0.56576,4281,6211,0.55343,0.57809
2011,Second Stage of Tertiary Education,"Married, living apart",0.02773,164,6211,0.02365,0.03182
2011,Second Stage of Tertiary Education,Single,0.26949,1074,6211,0.25846,0.28053
2011,Second Stage of Tertiary Education,Divorced,0.09025,484,6211,0.08312,0.09737
2011,Second Stage of Tertiary Education,Widowed,0.04668,208,6211,0.04144,0.05193
2012,Pre-primary Level,Single,0.99737,904,904,0.99403,1.00071
2012,Primary Level,Married,0.44996,192,348,0.39761,0.50230
2012,Primary Level,Single,0.28241,116,348,0.23504,0.32977
2012,Primary Level,Divorced,0.13783,40,348,0.10155,0.17410
2012,Lower Secondary Level,Married,0.43534,1374,2988,0.41756,0.45312
2012,Lower Secondary Level,"Married, living apart",0.02422,88,2988,0.01871,0.02974
2012,Lower Secondary Level,Single,0.29284,904,2988,0.27652,0.30916
2012,Lower Secondary Level,Divorced,0.08303,286,2988,0.07313,0.09292
2012,Lower Secondary Level,Widowed,0.16374,336,2988,0.15047,0.17701
2012,Upper Secondary Level,Married,0.54580,8260,13546,0.53741,0.55418
2012,Upper Secondary Level,"Married, living apart",0.02098,338,13546,0.01856,0.02339
2012,Upper Secondary Level,Single,0.24232,2673,13546,0.23511,0.24954
2012,Upper Secondary Level,Divorced,0.10583,1431,13546,0.10065,0.11101
2012,Upper Secondary Level,Widowed,0.08475,844,13546,0.08006,0.08944
2012,Post-secondary Non-tertiary Level,Married,0.49849,1160,1963,0.47637,0.52062
2012,Post-secondary Non-tertiary Level,"Married, living apart",0.03733,71,1963,0.02894,0.04572
2012,Post-secondary Non-tertiary Level,Single,0.34678,490,1963,0.32572,0.36784
2012,Post-secondary Non-tertiary Level,Divorced,0.07755,198,1963,0.06571,0.08938
2012,Post-secondary Non-tertiary Level,Widowed,0.03866,44,1963,0.03013,0.04720
2012,First Stage of Tertiary Education,Married,0.62809,1295,1803,0.60577,0.65040
2012,First Stage of Tertiary Education,"Married, living apart",0.03363,53,1803,0.02531,0.04195
2012,First Stage of Tertiary Education,Single,0.19926,233,1803,0.18082,0.21771
2012,First Stage of Tertiary Education,Divorced,0.09606,155,1803,0.08246,0.10967
2012,First Stage of Tertiary Education,Widowed,0.04214,67,1803,0.03286,0.05142
2012,Second Stage of Tertiary Education,Married,0.57355,4215,6143,0.56118,0.58592
2012,Second Stage of Tertiary Education,"Married, living apart",0.02630,158,6143,0.02229,0.03030
2012,Second Stage of Tertiary Education,Single,0.26544,1060,6143,0.25440,0.27648
2012,Second Stage of Tertiary Education,Divorced,0.08897,495,6143,0.08185,0.09609
2012,Second Stage of Tertiary Education,Widowed,0.04521,215,6143,0.04001,0.05041
2013,Pre-primary Level,Single,0.99636,1065,1065,0.99274,0.99998
2013,Primary Level,Married,0.48790,379,607,0.44811,0.52770
2013,Primary Level,Single,0.25832,141,607,0.22347,0.29317
2013,Primary Level,Divorced,0.13772,56,607,0.11028,0.16516
2013,Primary Level,Widowed,0.07396,31,607,0.05312,0.09479
2013,Lower Secondary Level,Married,0.44578,1822,3806,0.42998,0.46157
2013,Lower Secondary Level,"Married, living apart",0.02310,91,3806,0.01833,0.02787
2013,Lower Secondary Level,Single,0.29728,1242,3806,0.28276,0.31180
2013,Lower Secondary Level,Divorced,0.07563,323,3806,0.06723,0.08404
2013,Lower Secondary Level,Widowed,0.15811,328,3806,0.14652,0.16970
2013,Upper Secondary Level,Married,0.53785,8500,14160,0.52964,0.54606
