year,sampreg,sex,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,East,male,Single,0.29935,652,2176,0.28010,0.31860
2009,East,male,Divorced,0.07960,173,2176,0.06822,0.09097
2009,East,male,Widowed,0.03172,83,2176,0.02435,0.03908
2009,East,female,Married,0.41096,1282,2370,0.39115,0.43077
2009,East,female,"Married, living apart",0.01577,37,2370,0.01075,0.02079
2009,East,female,Single,0.24059,569,2370,0.22337,0.25780
2009,East,female,Divorced,0.10680,240,2370,0.09437,0.11924
2009,East,female,Widowed,0.10978,242,2370,0.09719,0.12237
2010,West,male,Married,0.45765,5661,8546,0.44709,0.46821
2010,West,male,"Married, living apart",0.02393,191,8546,0.02069,0.02718
2010,West,male,Single,0.26480,2025,8546,0.25545,0.27416
2010,West,male,Divorced,0.06333,466,8546,0.05816,0.06849
2010,West,male,Widowed,0.02927,203,8546,0.02569,0.03284
2010,West,female,Married,0.42248,5912,10254,0.41292,0.43204
2010,West,female,"Married, living apart",0.02197,318,10254,0.01914,0.02481
2010,West,female,Single,0.21155,2227,10254,0.20364,0.21946
2010,West,female,Divorced,0.08722,1073,10254,0.08176,0.09268
2010,West,female,Widowed,0.11111,724,10254,0.10503,0.11720
2010,East,male,Married,0.44485,1494,2502,0.42537,0.46433
2010,East,male,Single,0.30494,743,2502,0.28689,0.32298
2010,East,male,Divorced,0.08382,182,2502,0.07296,0.09468
2010,East,male,Widowed,0.03344,83,2502,0.02639,0.04048
2010,East,female,Married,0.42407,1538,2977,0.40631,0.44183
2010,East,female,"Married, living apart",0.01561,65,2977,0.01116,0.02006
2010,East,female,Single,0.22583,830,2977,0.21081,0.24086
2010,East,female,Divorced,0.10777,316,2977,0.09663,0.11891
2010,East,female,Widowed,0.11117,228,2977,0.09987,0.12246
2011,West,male,Married,0.45888,6688,10203,0.44921,0.46855
2011,West,male,"Married, living apart",0.02113,218,10203,0.01834,0.02392
2011,West,male,Single,0.26224,2432,10203,0.25370,0.27077
2011,West,male,Divorced,0.06450,600,10203,0.05973,0.06926
2011,West,male,Widowed,0.02905,265,10203,0.02579,0.03231
2011,West,female,Married,0.41861,6927,12305,0.40989,0.42733
2011,West,female,"Married, living apart",0.02193,402,12305,0.01935,0.02452
2011,West,female,Single,0.21702,2695,12305,0.20974,0.22431
2011,West,female,Divorced,0.08595,1374,12305,0.08099,0.09090
2011,West,female,Widowed,0.10767,907,12305,0.10219,0.11314
2011,East,male,Married,0.43660,1730,2922,0.41862,0.45459
2011,East,male,"Married, living apart",0.01145,35,2922,0.00759,0.01530
2011,East,male,Single,0.30629,836,2922,0.28957,0.32300
2011,East,male,Divorced,0.08522,226,2922,0.07509,0.09535
2011,East,male,Widowed,0.02978,95,2922,0.02362,0.03594
2011,East,female,Married,0.41424,1759,3461,0.39783,0.43066
2011,East,female,"Married, living apart",0.01716,87,3461,0.01283,0.02149
2011,East,female,Single,0.22609,932,3461,0.21216,0.24003
2011,East,female,Divorced,0.10816,393,3461,0.09781,0.11851
2011,East,female,Widowed,0.11179,290,3461,0.10129,0.12229
2012,West,male,Married,0.46354,6425,9949,0.45374,0.47334
2012,West,male,"Married, living apart",0.02065,222,9949,0.01785,0.02344
2012,West,male,Single,0.25850,2430,9949,0.24989,0.26710
2012,West,male,Divorced,0.06673,609,9949,0.06183,0.07163
2012,West,male,Widowed,0.02747,263,9949,0.02426,0.03068
2012,West,female,Married,0.42784,6665,11963,0.41898,0.43671
2012,West,female,"Married, living apart",0.02159,382,11963,0.01898,0.02419
2012,West,female,Single,0.21554,2627,11963,0.20817,0.22291
2012,West,female,Divorced,0.08797,1405,11963,0.08290,0.09305
2012,West,female,Widowed,0.10103,884,11963,0.09563,0.10643
2012,East,male,Married,0.44351,1713,2860,0.42530,0.46172
2012,East,male,"Married, living apart",0.01292,39,2860,0.00878,0.01706
2012,East,male,Single,0.30161,795,2860,0.28478,0.31843
2012,East,male,Divorced,0.07979,214,2860,0.06986,0.08973
2012,East,male,Widowed,0.03154,99,2860,0.02514,0.03795
2012,East,female,Married,0.41944,1747,3383,0.40281,0.43607
2012,East,female,"Married, living apart",0.01723,80,3383,0.01284,0.02161
2012,East,female,Single,0.22171,884,3383,0.20771,0.23571
2012,East,female,Divorced,0.10109,381,3383,0.09093,0.11125
2012,East,female,Widowed,0.11155,291,3383,0.10094,0.12216
2013,West,male,Married,0.45712,7188,11417,0.44798,0.46626
2013,West,male,"Married, living apart",0.02130,266,11417,0.01865,0.02395
2013,West,male,Single,0.26508,3022,11417,0.25698,0.27317
2013,West,male,Divorced,0.06776,682,11417,0.06315,0.07237
2013,West,male,Widowed,0.02765,259,11417,0.02464,0.03065
2013,West,female,Married,0.42195,7546,13547,0.41363,0.43027
2013,West,female,"Married, living apart",0.02193,427,13547,0.01947,0.02440
2013,West,female,Single,0.21777,3154,13547,0.21082,0.22472
2013,West,female,Divorced,0.09000,1539,13547,0.08518,0.09482
2013,West,female,Widowed,0.10220,881,13547,0.09709,0.10730
2013,East,male,Married,0.44873,1702,2829,0.43040,0.46706
2013,East,male,"Married, living apart",0.01749,56,2829,0.01266,0.02232
2013,East,male,Single,0.28794,777,2829,0.27126,0.30463
2013,East,male,Divorced,0.08345,201,2829,0.07326,0.09365
2013,East,male,Widowed,0.03101,93,2829,0.02462,0.03740
2013,East,female,Married,0.43081,1755,3372,0.41410,0.44753
2013,East,female,"Married, living apart",0.01709,85,3372,0.01272,0.02147
2013,East,female,Single,0.22014,871,3372,0.20615,0.23413
2013,East,female,Divorced,0.09556,366,3372,0.08564,0.10549
2013,East,female,Widowed,0.11675,295,3372,0.10591,0.12759
2014,West,male,Married,0.45420,6309,10129,0.44450,0.46390
2014,West,male,"Married, living apart",0.02530,241,10129,0.02224,0.02836
2014,West,male,Single,0.26982,2708,10129,0.26118,0.27846
2014,West,male,Divorced,0.06712,618,10129,0.06225,0.07199
2014,West,male,Widowed,0.02808,253,10129,0.02487,0.03130
2014,West,female,Married,0.41866,6565,11848,0.40977,0.42754
2014,West,female,"Married, living apart",0.02117,351,11848,0.01858,0.02377
2014,West,female,Single,0.21882,2774,11848,0.21138,0.22627
2014,West,female,Divorced,0.09444,1340,11848,0.08918,0.09971
2014,West,female,Widowed,0.10258,818,11848,0.09712,0.10804
2014,East,male,Married,0.44582,1559,2589,0.42667,0.46497
2014,East,male,"Married, living apart",0.01625,49,2589,0.01138,0.02112
2014,East,male,Single,0.28553,713,2589,0.26813,0.30293
2014,East,male,Divorced,0.08166,181,2589,0.07111,0.09221
2014,East,male,Widowed,0.03230,87,2589,0.02549,0.03911
2014,East,female,Married,0.41283,1605,3078,0.39543,0.43023
2014,East,female,"Married, living apart",0.02077,73,3078,0.01573,0.02581
2014,East,female,Single,0.22219,785,3078,0.20750,0.23688
2014,East,female,Divorced,0.09407,326,3078,0.08376,0.10439
2014,East,female,Widowed,0.11673,289,3078,0.10539,0.12808
2015,West,male,Married,0.44679,6177,10016,0.43705,0.45652
2015,West,male,"Married, living apart",0.02275,242,10016,0.01983,0.02567
2015,West,male,Single,0.27343,2732,10016,0.26470,0.28216
2015,West,male,Divorced,0.07182,623,10016,0.06676,0.07687
2015,West,male,Widowed,0.02807,242,10016,0.02483,0.03130
2015,West,female,Married,0.41376,6474,11724,0.40485,0.42268
2015,West,female,"Married, living apart",0.02145,326,11724,0.01882,0.02407
2015,West,female,Single,0.22390,2845,11724,0.21636,0.23145
2015,West,female,Divorced,0.09802,1313,11724,0.09264,0.10341
2015,West,female,Widowed,0.09981,766,11724,0.09438,0.10524
2015,East,male,Married,0.42883,1492,2503,0.40944,0.44822
2015,East,male,"Married, living apart",0.01669,49,2503,0.01167,0.02171
2015,East,male,Single,0.29405,695,2503,0.27619,0.31190
2015,East,male,Divorced,0.08910,181,2503,0.07794,0.10026
2015,East,male,Widowed,0.03246,86,2503,0.02552,0.03941
2015,East,female,Married,0.39621,1520,2974,0.37863,0.41379
2015,East,female,"Married, living apart",0.02212,77,2974,0.01684,0.02741
2015,East,female,Single,0.22826,773,2974,0.21318,0.24335
2015,East,female,Divorced,0.09089,309,2974,0.08055,0.10122
2015,East,female,Widowed,0.12751,295,2974,0.11552,0.13950
2016,West,male,Married,0.44217,6443,10561,0.43270,0.45164
2016,West,male,"Married, living apart",0.02140,311,10561,0.01864,0.02416
2016,West,male,Single,0.27710,2977,10561,0.26856,0.28564
2016,West,male,Divorced,0.07205,593,10561,0.06712,0.07698
2016,West,male,Widowed,0.02875,237,10561,0.02557,0.03194
2016,West,female,Married,0.41817,6608,11714,0.40924,0.42710
2016,West,female,"Married, living apart",0.02141,373,11714,0.01879,0.02403
2016,West,female,Single,0.22369,2739,11714,0.21614,0.23123
2016,West,female,Divorced,0.09565,1232,11714,0.09032,0.10097
2016,West,female,Widowed,0.09920,762,11714,0.09379,0.10462
2016,East,male,Married,0.40481,1550,2652,0.38613,0.42350
2016,East,male,"Married, living apart",0.02033,85,2652,0.01496,0.02570
2016,East,male,Single,0.30713,753,2652,0.28957,0.32469
2016,East,male,Divorced,0.09424,181,2652,0.08312,0.10536
2016,East,male,Widowed,0.02908,83,2652,0.02268,0.03547
2016,East,female,Married,0.38343,1544,3016,0.36608,0.40079
2016,East,female,"Married, living apart",0.02622,107,3016,0.02052,0.03193
2016,East,female,Single,0.23601,754,3016,0.22085,0.25117
2016,East,female,Divorced,0.09776,316,3016,0.08716,0.10836
2016,East,female,Widowed,0.12119,295,3016,0.10954,0.13284
2017,West,male,Married,0.43904,7155,11934,0.43013,0.44794
2017,West,male,"Married, living apart",0.02370,344,11934,0.02097,0.02643
2017,West,male,Single,0.27868,3546,11934,0.27064,0.28673
2017,West,male,Divorced,0.07170,649,11934,0.06707,0.07633
2017,West,male,Widowed,0.02789,240,11934,0.02493,0.03084
2017,West,female,Married,0.42000,7342,13030,0.41153,0.42848
2017,West,female,"Married, living apart",0.02061,439,13030,0.01817,0.02305
2017,West,female,Single,0.21693,3093,13030,0.20986,0.22401
2017,West,female,Divorced,0.09824,1336,13030,0.09313,0.10335
2017,West,female,Widowed,0.09953,820,13030,0.09439,0.10467
2017,East,male,Married,0.38557,1693,2945,0.36798,0.40315
2017,East,male,"Married, living apart",0.02133,73,2945,0.01611,0.02655
2017,East,male,Single,0.32418,884,2945,0.30728,0.34109
2017,East,male,Divorced,0.08906,209,2945,0.07877,0.09935
2017,East,male,Widowed,0.02880,86,2945,0.02276,0.03484
2017,East,female,Married,0.37550,1723,3331,0.35905,0.39194
2017,East,female,"Married, living apart",0.02199,101,3331,0.01701,0.02697
2017,East,female,Single,0.24490,864,3331,0.23030,0.25951
2017,East,female,Divorced,0.09998,356,3331,0.08979,0.11017
2017,East,female,Widowed,0.11557,287,3331,0.10472,0.12643
2018,West,male,Married,0.44658,6713,11362,0.43744,0.45572
2018,West,male,"Married, living apart",0.02281,317,11362,0.02007,0.02556
2018,West,male,Single,0.27463,3428,11362,0.26643,0.28284
2018,West,male,Divorced,0.07141,653,11362,0.06667,0.07614
2018,West,male,Widowed,0.02892,251,11362,0.02584,0.03201
2018,West,female,Married,0.41577,6833,12386,0.40709,0.42445
2018,West,female,"Married, living apart",0.02358,423,12386,0.02091,0.02625
2018,West,female,Single,0.21727,2977,12386,0.21001,0.22454
2018,West,female,Divorced,0.10331,1355,12386,0.09795,0.10867
2018,West,female,Widowed,0.09834,798,12386,0.09309,0.10358
2018,East,male,Married,0.39682,1635,2890,0.37898,0.41466
2018,East,male,"Married, living apart",0.02130,75,2890,0.01603,0.02656
2018,East,male,Single,0.31782,886,2890,0.30084,0.33480
2018,East,male,Divorced,0.08831,207,2890,0.07796,0.09866
2018,East,male,Widowed,0.02713,87,2890,0.02120,0.03305
2018,East,female,Married,0.38501,1663,3244,0.36827,0.40176
2018,East,female,"Married, living apart",0.02166,94,3244,0.01665,0.02667
2018,East,female,Single,0.24662,843,3244,0.23178,0.26145
2018,East,female,Divorced,0.09789,364,3244,0.08766,0.10812
2018,East,female,Widowed,0.11131,280,3244,0.10048,0.12213
2019,West,male,Married,0.43719,6948,11472,0.42811,0.44627
2019,West,male,"Married, living apart",0.02501,340,11472,0.02216,0.02787
2019,West,male,Single,0.27569,3201,11472,0.26752,0.28387
2019,West,male,Divorced,0.07087,731,11472,0.06617,0.07556
2019,West,male,Widowed,0.02847,252,11472,0.02543,0.03152
2019,West,female,Married,0.41605,6657,11869,0.40718,0.42491
2019,West,female,"Married, living apart",0.02145,377,11869,0.01884,0.02406
2019,West,female,Single,0.21266,2751,11869,0.20529,0.22002
2019,West,female,Divorced,0.10533,1323,11869,0.09981,0.11086
2019,West,female,Widowed,0.09602,761,11869,0.09072,0.10132
2019,East,male,Married,0.39861,1691,2925,0.38086,0.41636
2019,East,male,"Married, living apart",0.02221,73,2925,0.01687,0.02755
2019,East,male,Single,0.31220,837,2925,0.29540,0.32899
2019,East,male,Divorced,0.09290,241,2925,0.08237,0.10342
2019,East,male,Widowed,0.02739,83,2925,0.02148,0.03331
2019,East,female,Married,0.37058,1610,3130,0.35366,0.38750
2019,East,female,"Married, living apart",0.02335,97,3130,0.01806,0.02864
2019,East,female,Single,0.24726,795,3130,0.23214,0.26237
2019,East,female,Divorced,0.10674,368,3130,0.09592,0.11756
2019,East,female,Widowed,0.11057,260,3130,0.09959,0.12156
2020,West,male,Married,0.43390,6539,11379,0.42479,0.44301
2020,West,male,"Married, living apart",0.02229,407,11379,0.01957,0.02500
2020,West,male,Single,0.28199,3513,11379,0.27372,0.29025
2020,West,male,Divorced,0.06871,683,11379,0.06406,0.07336
2020,West,male,Widowed,0.02549,237,11379,0.02259,0.02838
2020,West,female,Married,0.41372,6257,11639,0.40477,0.42266
2020,West,female,"Married, living apart",0.02156,359,11639,0.01892,0.02420
2020,West,female,Single,0.22047,3006,11639,0.21294,0.22800
2020,West,female,Divorced,0.10234,1312,11639,0.09684,0.10785
2020,West,female,Widowed,0.09164,705,11639,0.08640,0.09688
2020,East,male,Married,0.39203,1592,2843,0.37408,0.40998
2020,East,male,"Married, living apart",0.02000,81,2843,0.01485,0.02515
2020,East,male,Single,0.32313,868,2843,0.30594,0.34033
2020,East,male,Divorced,0.09321,221,2843,0.08252,0.10390
2020,East,male,Widowed,0.03078,81,2843,0.02443,0.03713
2020,East,female,Married,0.37330,1511,3000,0.35598,0.39061
2020,East,female,"Married, living apart",0.02166,102,3000,0.01645,0.02687
2020,East,female,Single,0.25792,804,3000,0.24226,0.27358
2020,East,female,Divorced,0.09944,337,3000,0.08873,0.11015
2020,East,female,Widowed,0.09921,246,3000,0.08851,0.10991
2021,West,male,Married,0.42674,4295,7405,0.41548,0.43801
2021,West,male,"Married, living apart",0.01938,231,7405,0.01624,0.02252
2021,West,male,Single,0.28282,2226,7405,0.27257,0.29308
2021,West,male,Divorced,0.06633,467,7405,0.06066,0.07200
2021,West,male,Widowed,0.02909,186,7405,0.02526,0.03292
2021,West,female,Married,0.40137,4292,7881,0.39055,0.41219
2021,West,female,"Married, living apart",0.02126,234,7881,0.01807,0.02444
2021,West,female,Single,0.22352,1944,7881,0.21432,0.23272
2021,West,female,Divorced,0.10611,926,7881,0.09931,0.11291
2021,West,female,Widowed,0.08812,485,7881,0.08186,0.09438
2021,East,male,Married,0.37446,1019,1865,0.35249,0.39643
2021,East,male,"Married, living apart",0.01876,56,1865,0.01260,0.02492
2021,East,male,Single,0.32203,580,1865,0.30082,0.34324
2021,East,male,Divorced,0.09772,157,1865,0.08424,0.11120
2021,East,male,Widowed,0.02577,53,1865,0.01858,0.03297
2021,East,female,Married,0.35605,989,2043,0.33528,0.37682
2021,East,female,"Married, living apart",0.01983,72,2043,0.01378,0.02587
2021,East,female,Single,0.25717,553,2043,0.23821,0.27613
2021,East,female,Divorced,0.10560,248,2043,0.09227,0.11893
2021,East,female,Widowed,0.10413,181,2043,0.09088,0.11738
2022,West,male,Married,0.44178,5981,10835,0.43243,0.45113
2022,West,male,"Married, living apart",0.01765,297,10835,0.01517,0.02013
2022,West,male,Single,0.26882,3710,10835,0.26047,0.27717
2022,West,male,Divorced,0.06427,634,10835,0.05966,0.06889
2022,West,male,Widowed,0.02660,213,10835,0.02357,0.02963
2022,West,female,Married,0.40803,5815,11242,0.39895,0.41712
2022,West,female,"Married, living apart",0.01765,314,11242,0.01522,0.02009
2022,West,female,Single,0.21993,3388,11242,0.21227,0.22759
2022,West,female,Divorced,0.10148,1147,11242,0.09590,0.10707
2022,West,female,Widowed,0.08628,578,11242,0.08109,0.09147
2022,East,male,Married,0.36308,1391,2766,0.34515,0.38100
2022,East,male,"Married, living apart",0.02286,81,2766,0.01729,0.02843
2022,East,male,Single,0.31796,1020,2766,0.30060,0.33532
2022,East,male,Divorced,0.08147,207,2766,0.07127,0.09167
2022,East,male,Widowed,0.03138,67,2766,0.02488,0.03787
2022,East,female,Married,0.36671,1443,3055,0.34962,0.38380
2022,East,female,"Married, living apart",0.02055,94,3055,0.01552,0.02558
2022,East,female,Single,0.24828,996,3055,0.23296,0.26360
2022,East,female,Divorced,0.10354,302,3055,0.09273,0.11434
2022,East,female,Widowed,0.09955,220,3055,0.08893,0.11017
