year,bula_h,quintil_oecd,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Schleswig-Holstein,1st Quintile,Married,0.40311,33,33,0.23315,0.57307
1995,Schleswig-Holstein,2nd Quintile,Married,0.33150,33,33,0.16839,0.49460
1995,Schleswig-Holstein,3rd Quintile,Married,0.45152,38,38,0.29117,0.61187
1995,Schleswig-Holstein,4th Quintile,Married,0.58514,38,38,0.42638,0.74390
1995,Schleswig-Holstein,5th Quintile,Married,0.67331,47,47,0.53778,0.80885
1995,Lower Saxony,1st Quintile,Married,0.39947,121,159,0.32309,0.47584
1995,Lower Saxony,1st Quintile,Single,0.13079,38,159,0.07821,0.18336
1995,Lower Saxony,2nd Quintile,Married,0.49495,125,168,0.41912,0.57078
1995,Lower Saxony,2nd Quintile,Single,0.14805,43,168,0.09418,0.20191
1995,Lower Saxony,3rd Quintile,Married,0.44372,138,188,0.37251,0.51493
1995,Lower Saxony,3rd Quintile,Single,0.17957,50,188,0.12455,0.23458
1995,Lower Saxony,4th Quintile,Married,0.52512,123,177,0.45134,0.59890
1995,Lower Saxony,4th Quintile,Single,0.17578,54,177,0.11955,0.23202
1995,Lower Saxony,5th Quintile,Married,0.51858,145,198,0.44881,0.58836
1995,Lower Saxony,5th Quintile,Single,0.23164,53,198,0.17273,0.29055
1995,North Rhine-Westphalia,1st Quintile,Married,0.37009,321,519,0.32851,0.41167
1995,North Rhine-Westphalia,1st Quintile,Single,0.18358,126,519,0.15024,0.21692
1995,North Rhine-Westphalia,1st Quintile,Divorced,0.06796,37,519,0.04629,0.08964
1995,North Rhine-Westphalia,1st Quintile,Widowed,0.09329,35,519,0.06825,0.11834
1995,North Rhine-Westphalia,2nd Quintile,Married,0.47823,364,502,0.43449,0.52197
1995,North Rhine-Westphalia,2nd Quintile,Single,0.13732,104,502,0.10718,0.16745
1995,North Rhine-Westphalia,2nd Quintile,Widowed,0.10815,34,502,0.08096,0.13535
1995,North Rhine-Westphalia,3rd Quintile,Married,0.49703,332,440,0.45026,0.54380
1995,North Rhine-Westphalia,3rd Quintile,Single,0.17895,108,440,0.14309,0.21481
1995,North Rhine-Westphalia,4th Quintile,Married,0.49053,290,449,0.44424,0.53683
1995,North Rhine-Westphalia,4th Quintile,Single,0.20338,123,449,0.16611,0.24065
1995,North Rhine-Westphalia,4th Quintile,Divorced,0.08468,36,449,0.05890,0.11046
1995,North Rhine-Westphalia,5th Quintile,Married,0.54003,349,515,0.49694,0.58311
1995,North Rhine-Westphalia,5th Quintile,Single,0.20921,133,515,0.17404,0.24437
1995,North Rhine-Westphalia,5th Quintile,Widowed,0.08563,33,515,0.06144,0.10983
1995,Hesse,1st Quintile,Married,0.39530,110,141,0.31431,0.47629
1995,Hesse,1st Quintile,Single,0.15800,31,141,0.09758,0.21842
1995,Hesse,2nd Quintile,Married,0.48785,116,159,0.40991,0.56579
1995,Hesse,2nd Quintile,Single,0.18463,43,159,0.12413,0.24513
1995,Hesse,3rd Quintile,Married,0.52875,122,168,0.45305,0.60446
1995,Hesse,3rd Quintile,Single,0.16403,46,168,0.10787,0.22020
1995,Hesse,4th Quintile,Married,0.58208,115,170,0.50772,0.65644
1995,Hesse,4th Quintile,Single,0.19998,55,170,0.13968,0.26029
1995,Hesse,5th Quintile,Married,0.54083,133,190,0.46978,0.61188
1995,Hesse,5th Quintile,Single,0.22528,57,190,0.16572,0.28484
1995,"Rhineland-Palatinate, Saarland",1st Quintile,Married,0.36761,101,101,0.27311,0.46212
1995,"Rhineland-Palatinate, Saarland",2nd Quintile,Married,0.50076,90,90,0.39688,0.60464
1995,"Rhineland-Palatinate, Saarland",3rd Quintile,Married,0.50791,100,131,0.42197,0.59385
1995,"Rhineland-Palatinate, Saarland",3rd Quintile,Single,0.17251,31,131,0.10756,0.23746
1995,"Rhineland-Palatinate, Saarland",4th Quintile,Married,0.59595,94,94,0.49622,0.69569
1995,"Rhineland-Palatinate, Saarland",5th Quintile,Married,0.60752,93,93,0.50774,0.70730
1995,Baden-Wuerttemberg,1st Quintile,Married,0.34544,183,252,0.28661,0.40427
1995,Baden-Wuerttemberg,1st Quintile,Single,0.17506,69,252,0.12804,0.22207
1995,Baden-Wuerttemberg,2nd Quintile,Married,0.45946,259,345,0.40680,0.51212
1995,Baden-Wuerttemberg,2nd Quintile,Single,0.14884,86,345,0.11123,0.18645
1995,Baden-Wuerttemberg,3rd Quintile,Married,0.48289,230,312,0.42735,0.53843
1995,Baden-Wuerttemberg,3rd Quintile,Single,0.19717,82,312,0.15295,0.24139
1995,Baden-Wuerttemberg,4th Quintile,Married,0.52897,227,335,0.47544,0.58251
1995,Baden-Wuerttemberg,4th Quintile,Single,0.19184,108,335,0.14961,0.23407
1995,Baden-Wuerttemberg,5th Quintile,Married,0.57549,252,347,0.52341,0.62757
1995,Baden-Wuerttemberg,5th Quintile,Single,0.21683,95,347,0.17341,0.26025
1995,Bavaria,1st Quintile,Married,0.35326,143,194,0.28582,0.42069
1995,Bavaria,1st Quintile,Single,0.18011,51,194,0.12590,0.23433
1995,Bavaria,2nd Quintile,Married,0.41633,184,244,0.35435,0.47831
1995,Bavaria,2nd Quintile,Single,0.13202,60,244,0.08946,0.17459
1995,Bavaria,3rd Quintile,Married,0.44565,204,288,0.38814,0.50315
1995,Bavaria,3rd Quintile,Single,0.18113,84,288,0.13657,0.22568
1995,Bavaria,4th Quintile,Married,0.51390,262,363,0.46241,0.56538
1995,Bavaria,4th Quintile,Single,0.19774,101,363,0.15671,0.23877
1995,Bavaria,5th Quintile,Married,0.52577,268,370,0.47482,0.57672
1995,Bavaria,5th Quintile,Single,0.20866,102,370,0.16720,0.25012
1995,Berlin,1st Quintile,Married,0.23088,42,77,0.13614,0.32562
1995,Berlin,1st Quintile,Single,0.29394,35,77,0.19152,0.39637
1995,Berlin,2nd Quintile,Married,0.36378,60,60,0.24103,0.48654
1995,Berlin,3rd Quintile,Married,0.44529,56,56,0.31394,0.57663
1995,Berlin,4th Quintile,Married,0.43417,81,81,0.32555,0.54278
1995,Berlin,5th Quintile,Married,0.59468,85,85,0.48969,0.69967
1995,Brandenburg,1st Quintile,Married,0.26290,44,82,0.16703,0.35876
1995,Brandenburg,1st Quintile,Single,0.24057,38,82,0.14748,0.33365
1995,Brandenburg,2nd Quintile,Married,0.56834,133,133,0.48384,0.65284
1995,Brandenburg,3rd Quintile,Married,0.56947,89,89,0.46602,0.67293
1995,Brandenburg,4th Quintile,Married,0.51619,56,56,0.38412,0.64826
1995,Brandenburg,5th Quintile,Married,0.60787,47,47,0.46678,0.74896
1995,Mecklenburg-Western Pomerania,1st Quintile,Married,0.32769,43,43,0.18573,0.46964
1995,Mecklenburg-Western Pomerania,2nd Quintile,Married,0.49903,76,76,0.38587,0.61219
1995,Mecklenburg-Western Pomerania,3rd Quintile,Married,0.53776,55,55,0.40478,0.67074
1995,Mecklenburg-Western Pomerania,4th Quintile,Married,0.48754,46,46,0.34149,0.63358
1995,Mecklenburg-Western Pomerania,5th Quintile,Married,0.64225,31,31,0.47072,0.81377
1995,Saxony,1st Quintile,Married,0.42274,150,211,0.35593,0.48956
1995,Saxony,1st Quintile,Single,0.14976,61,211,0.10150,0.19803
1995,Saxony,2nd Quintile,Married,0.51741,230,328,0.46325,0.57157
1995,Saxony,2nd Quintile,Single,0.13575,64,328,0.09862,0.17287
1995,Saxony,2nd Quintile,Widowed,0.12644,34,328,0.09042,0.16247
1995,Saxony,3rd Quintile,Married,0.53220,152,210,0.46455,0.59984
1995,Saxony,3rd Quintile,Single,0.20277,58,210,0.14826,0.25728
1995,Saxony,4th Quintile,Married,0.64381,132,166,0.57074,0.71688
1995,Saxony,4th Quintile,Single,0.14152,34,166,0.08834,0.19471
1995,Saxony,5th Quintile,Married,0.62273,57,57,0.49578,0.74969
1995,Saxony-Anhalt,1st Quintile,Married,0.31657,73,105,0.22717,0.40597
1995,Saxony-Anhalt,1st Quintile,Single,0.14931,32,105,0.08082,0.21781
1995,Saxony-Anhalt,2nd Quintile,Married,0.57984,118,149,0.50032,0.65936
1995,Saxony-Anhalt,2nd Quintile,Single,0.11197,31,149,0.06117,0.16277
1995,Saxony-Anhalt,3rd Quintile,Married,0.54202,122,156,0.46358,0.62046
1995,Saxony-Anhalt,3rd Quintile,Single,0.14746,34,156,0.09164,0.20328
1995,Saxony-Anhalt,4th Quintile,Married,0.58580,96,131,0.50113,0.67048
1995,Saxony-Anhalt,4th Quintile,Single,0.20030,35,131,0.13150,0.26910
1995,Saxony-Anhalt,5th Quintile,Married,0.73038,41,41,0.59286,0.86791
1995,Thuringa,1st Quintile,Married,0.31674,83,120,0.23315,0.40032
1995,Thuringa,1st Quintile,Single,0.21675,37,120,0.14272,0.29078
1995,Thuringa,2nd Quintile,Married,0.46232,119,155,0.38357,0.54106
1995,Thuringa,2nd Quintile,Single,0.15694,36,155,0.09949,0.21439
1995,Thuringa,3rd Quintile,Married,0.54444,123,158,0.46654,0.62235
1995,Thuringa,3rd Quintile,Single,0.14493,35,158,0.08987,0.20000
1995,Thuringa,4th Quintile,Married,0.61472,74,74,0.50308,0.72636
1996,Schleswig-Holstein,1st Quintile,Married,0.46648,45,45,0.31907,0.61389
1996,Schleswig-Holstein,2nd Quintile,Married,0.32651,32,32,0.16143,0.49158
1996,Schleswig-Holstein,3rd Quintile,Married,0.46158,34,34,0.29149,0.63167
1996,Schleswig-Holstein,4th Quintile,Married,0.45355,33,33,0.28105,0.62604
1996,Schleswig-Holstein,5th Quintile,Married,0.74818,42,42,0.61531,0.88105
1996,Lower Saxony,1st Quintile,Married,0.36537,104,147,0.28726,0.44348
1996,Lower Saxony,1st Quintile,Single,0.17610,43,147,0.11431,0.23789
1996,Lower Saxony,2nd Quintile,Married,0.47285,116,150,0.39269,0.55302
1996,Lower Saxony,2nd Quintile,Single,0.12194,34,150,0.06940,0.17448
1996,Lower Saxony,3rd Quintile,Married,0.52098,161,208,0.45293,0.58904
1996,Lower Saxony,3rd Quintile,Single,0.14104,47,208,0.09363,0.18846
1996,Lower Saxony,4th Quintile,Married,0.43751,111,177,0.36422,0.51080
1996,Lower Saxony,4th Quintile,Single,0.22425,66,177,0.16263,0.28587
1996,Lower Saxony,5th Quintile,Married,0.55065,146,194,0.48047,0.62083
1996,Lower Saxony,5th Quintile,Single,0.20468,48,194,0.14775,0.26160
1996,North Rhine-Westphalia,1st Quintile,Married,0.34270,332,538,0.30255,0.38284
1996,North Rhine-Westphalia,1st Quintile,Single,0.21243,139,538,0.17783,0.24702
1996,North Rhine-Westphalia,1st Quintile,Divorced,0.05782,32,538,0.03808,0.07756
1996,North Rhine-Westphalia,1st Quintile,Widowed,0.10913,35,538,0.08276,0.13550
1996,North Rhine-Westphalia,2nd Quintile,Married,0.46326,346,491,0.41910,0.50741
1996,North Rhine-Westphalia,2nd Quintile,Single,0.15355,106,491,0.12163,0.18547
1996,North Rhine-Westphalia,2nd Quintile,Widowed,0.11279,39,491,0.08478,0.14080
1996,North Rhine-Westphalia,3rd Quintile,Married,0.50204,310,419,0.45410,0.54997
1996,North Rhine-Westphalia,3rd Quintile,Single,0.17907,109,419,0.14232,0.21583
1996,North Rhine-Westphalia,4th Quintile,Married,0.49898,293,462,0.45333,0.54462
1996,North Rhine-Westphalia,4th Quintile,Single,0.20703,129,462,0.17004,0.24401
1996,North Rhine-Westphalia,4th Quintile,Divorced,0.08898,40,462,0.06299,0.11497
1996,North Rhine-Westphalia,5th Quintile,Married,0.54384,331,462,0.49838,0.58931
1996,North Rhine-Westphalia,5th Quintile,Single,0.20817,131,462,0.17111,0.24523
1996,Hesse,1st Quintile,Married,0.42981,129,167,0.35450,0.50512
1996,Hesse,1st Quintile,Single,0.11846,38,167,0.06930,0.16762
1996,Hesse,2nd Quintile,Married,0.49991,104,136,0.41557,0.58426
1996,Hesse,2nd Quintile,Single,0.17298,32,136,0.10917,0.23678
1996,Hesse,3rd Quintile,Married,0.51236,98,132,0.42677,0.59796
1996,Hesse,3rd Quintile,Single,0.13000,34,132,0.07241,0.18759
1996,Hesse,4th Quintile,Married,0.53440,109,166,0.45829,0.61051
1996,Hesse,4th Quintile,Single,0.28224,57,166,0.21357,0.35092
1996,Hesse,5th Quintile,Married,0.55391,130,195,0.48396,0.62386
1996,Hesse,5th Quintile,Single,0.24116,65,195,0.18096,0.30136
1996,"Rhineland-Palatinate, Saarland",1st Quintile,Married,0.43746,93,93,0.33609,0.53883
1996,"Rhineland-Palatinate, Saarland",2nd Quintile,Married,0.45317,87,87,0.34796,0.55838
1996,"Rhineland-Palatinate, Saarland",3rd Quintile,Married,0.43126,76,76,0.31917,0.54334
1996,"Rhineland-Palatinate, Saarland",4th Quintile,Married,0.60748,115,148,0.52854,0.68642
1996,"Rhineland-Palatinate, Saarland",4th Quintile,Single,0.16833,33,148,0.10784,0.22881
1996,"Rhineland-Palatinate, Saarland",5th Quintile,Married,0.58402,93,126,0.49761,0.67043
1996,"Rhineland-Palatinate, Saarland",5th Quintile,Single,0.18405,33,126,0.11611,0.25198
1996,Baden-Wuerttemberg,1st Quintile,Married,0.32591,190,263,0.26915,0.38266
1996,Baden-Wuerttemberg,1st Quintile,Single,0.17259,73,263,0.12683,0.21835
1996,Baden-Wuerttemberg,2nd Quintile,Married,0.47666,230,299,0.41995,0.53337
1996,Baden-Wuerttemberg,2nd Quintile,Single,0.13879,69,299,0.09954,0.17805
1996,Baden-Wuerttemberg,3rd Quintile,Married,0.49649,212,290,0.43884,0.55413
1996,Baden-Wuerttemberg,3rd Quintile,Single,0.17927,78,290,0.13504,0.22349
1996,Baden-Wuerttemberg,4th Quintile,Married,0.52649,247,343,0.47358,0.57941
1996,Baden-Wuerttemberg,4th Quintile,Single,0.18532,96,343,0.14414,0.22650
1996,Baden-Wuerttemberg,5th Quintile,Married,0.56190,207,314,0.50693,0.61686
1996,Baden-Wuerttemberg,5th Quintile,Single,0.24958,107,314,0.20164,0.29753
1996,Bavaria,1st Quintile,Married,0.34884,146,199,0.28246,0.41523
1996,Bavaria,1st Quintile,Single,0.16405,53,199,0.11247,0.21564
1996,Bavaria,2nd Quintile,Married,0.42504,182,229,0.36088,0.48921
1996,Bavaria,2nd Quintile,Single,0.14679,47,229,0.10085,0.19272
1996,Bavaria,3rd Quintile,Married,0.50517,217,296,0.44812,0.56223
1996,Bavaria,3rd Quintile,Single,0.16021,79,296,0.11835,0.20207
1996,Bavaria,4th Quintile,Married,0.49271,249,350,0.44026,0.54516
1996,Bavaria,4th Quintile,Single,0.20942,101,350,0.16673,0.25211
1996,Bavaria,5th Quintile,Married,0.49802,252,365,0.44666,0.54939
1996,Bavaria,5th Quintile,Single,0.23150,113,365,0.18817,0.27483
1996,Berlin,1st Quintile,Married,0.23046,36,69,0.13036,0.33055
1996,Berlin,1st Quintile,Single,0.29563,33,69,0.18717,0.40409
1996,Berlin,2nd Quintile,Married,0.44078,48,48,0.29884,0.58273
1996,Berlin,3rd Quintile,Married,0.37345,53,53,0.24197,0.50493
1996,Berlin,4th Quintile,Married,0.50896,88,120,0.41913,0.59878
1996,Berlin,4th Quintile,Single,0.18680,32,120,0.11677,0.25683
1996,Berlin,5th Quintile,Married,0.47847,77,77,0.36616,0.59078
1996,Brandenburg,1st Quintile,Married,0.33997,56,93,0.24317,0.43677
1996,Brandenburg,1st Quintile,Single,0.23221,37,93,0.14593,0.31849
1996,Brandenburg,2nd Quintile,Married,0.46574,89,129,0.37932,0.55216
1996,Brandenburg,2nd Quintile,Single,0.17680,40,129,0.11071,0.24289
1996,Brandenburg,3rd Quintile,Married,0.51373,87,118,0.42316,0.60430
1996,Brandenburg,3rd Quintile,Single,0.18472,31,118,0.11440,0.25504
1996,Brandenburg,4th Quintile,Married,0.53160,64,64,0.40838,0.65482
1996,Brandenburg,5th Quintile,Married,0.62621,61,61,0.50379,0.74863
1996,Mecklenburg-Western Pomerania,1st Quintile,Married,0.29576,44,44,0.15935,0.43217
1996,Mecklenburg-Western Pomerania,2nd Quintile,Married,0.47010,53,53,0.33444,0.60576
1996,Mecklenburg-Western Pomerania,3rd Quintile,Married,0.57061,63,63,0.44740,0.69383
1996,Mecklenburg-Western Pomerania,4th Quintile,Married,0.55262,38,38,0.39240,0.71283
1996,Mecklenburg-Western Pomerania,5th Quintile,Married,0.73199,42,42,0.59641,0.86757
1996,Saxony,1st Quintile,Married,0.33176,122,192,0.26498,0.39854
1996,Saxony,1st Quintile,Single,0.21966,70,192,0.16095,0.27838
1996,Saxony,2nd Quintile,Married,0.52530,207,267,0.46529,0.58531
1996,Saxony,2nd Quintile,Single,0.13944,60,267,0.09781,0.18107
1996,Saxony,3rd Quintile,Married,0.55994,184,241,0.49714,0.62274
1996,Saxony,3rd Quintile,Single,0.15740,57,241,0.11132,0.20347
1996,Saxony,4th Quintile,Married,0.62177,138,182,0.55112,0.69242
1996,Saxony,4th Quintile,Single,0.15229,44,182,0.09995,0.20464
1996,Saxony,5th Quintile,Married,0.71348,70,70,0.60680,0.82016
1996,Saxony-Anhalt,1st Quintile,Married,0.37313,68,68,0.25733,0.48894
1996,Saxony-Anhalt,2nd Quintile,Married,0.51574,117,151,0.43577,0.59572
1996,Saxony-Anhalt,2nd Quintile,Single,0.14620,34,151,0.08966,0.20274
1996,Saxony-Anhalt,3rd Quintile,Married,0.60325,116,150,0.52469,0.68180
1996,Saxony-Anhalt,3rd Quintile,Single,0.12604,34,150,0.07275,0.17933
1996,Saxony-Anhalt,4th Quintile,Married,0.64552,99,132,0.56360,0.72744
1996,Saxony-Anhalt,4th Quintile,Single,0.15599,33,132,0.09386,0.21813
1996,Saxony-Anhalt,5th Quintile,Married,0.59734,40,40,0.44342,0.75126
1996,Thuringa,1st Quintile,Married,0.30096,78,120,0.21855,0.38337
1996,Thuringa,1st Quintile,Single,0.24261,42,120,0.16559,0.31963
1996,Thuringa,2nd Quintile,Married,0.46715,111,111,0.37392,0.56039
1996,Thuringa,3rd Quintile,Married,0.53830,129,170,0.46313,0.61346
1996,Thuringa,3rd Quintile,Single,0.16150,41,170,0.10602,0.21699
1996,Thuringa,4th Quintile,Married,0.54444,71,102,0.44732,0.64157
1996,Thuringa,4th Quintile,Single,0.23342,31,102,0.15092,0.31591
1997,Schleswig-Holstein,1st Quintile,Married,0.46681,31,31,0.28828,0.64534
1997,Schleswig-Holstein,2nd Quintile,Married,0.34359,33,33,0.17905,0.50814
1997,Schleswig-Holstein,4th Quintile,Married,0.64986,54,54,0.52143,0.77828
1997,Schleswig-Holstein,5th Quintile,Married,0.70004,47,47,0.56762,0.83247
1997,Lower Saxony,1st Quintile,Married,0.38741,112,161,0.31192,0.46289
1997,Lower Saxony,1st Quintile,Single,0.17754,49,161,0.11833,0.23675
1997,Lower Saxony,2nd Quintile,Married,0.43295,115,149,0.35312,0.51278
1997,Lower Saxony,2nd Quintile,Single,0.13049,34,149,0.07622,0.18476
1997,Lower Saxony,3rd Quintile,Married,0.46040,134,191,0.38953,0.53128
1997,Lower Saxony,3rd Quintile,Single,0.17728,57,191,0.12298,0.23159
1997,Lower Saxony,4th Quintile,Married,0.48821,125,177,0.41436,0.56206
1997,Lower Saxony,4th Quintile,Single,0.20755,52,177,0.14763,0.26747
1997,Lower Saxony,5th Quintile,Married,0.57862,150,202,0.51036,0.64688
1997,Lower Saxony,5th Quintile,Single,0.19288,52,202,0.13833,0.24742
1997,North Rhine-Westphalia,1st Quintile,Married,0.35980,303,489,0.31722,0.40238
1997,North Rhine-Westphalia,1st Quintile,Single,0.15864,114,489,0.12623,0.19106
1997,North Rhine-Westphalia,1st Quintile,Divorced,0.08584,33,489,0.06099,0.11070
1997,North Rhine-Westphalia,1st Quintile,Widowed,0.13620,39,489,0.10577,0.16663
1997,North Rhine-Westphalia,2nd Quintile,Married,0.43698,339,500,0.39346,0.48050
1997,North Rhine-Westphalia,2nd Quintile,Single,0.18125,127,500,0.14745,0.21505
1997,North Rhine-Westphalia,2nd Quintile,Widowed,0.10118,34,500,0.07472,0.12764
1997,North Rhine-Westphalia,3rd Quintile,Married,0.51137,309,415,0.46322,0.55952
1997,North Rhine-Westphalia,3rd Quintile,Single,0.18052,106,415,0.14347,0.21757
1997,North Rhine-Westphalia,4th Quintile,Married,0.45881,278,436,0.41199,0.50564
1997,North Rhine-Westphalia,4th Quintile,Single,0.21615,124,436,0.17747,0.25483
1997,North Rhine-Westphalia,4th Quintile,Divorced,0.07334,34,436,0.04885,0.09784
1997,North Rhine-Westphalia,5th Quintile,Married,0.55001,333,497,0.50623,0.59379
1997,North Rhine-Westphalia,5th Quintile,Single,0.20299,129,497,0.16759,0.23838
1997,North Rhine-Westphalia,5th Quintile,Widowed,0.08391,35,497,0.05951,0.10830
1997,Hesse,1st Quintile,Married,0.39549,101,101,0.29966,0.49133
1997,Hesse,2nd Quintile,Married,0.49553,108,108,0.40079,0.59026
1997,Hesse,3rd Quintile,Married,0.51759,104,145,0.43598,0.59921
1997,Hesse,3rd Quintile,Single,0.15790,41,145,0.09834,0.21746
1997,Hesse,4th Quintile,Married,0.52296,102,144,0.44109,0.60482
1997,Hesse,4th Quintile,Single,0.19704,42,144,0.13185,0.26224
1997,Hesse,5th Quintile,Married,0.55331,125,186,0.48167,0.62495
1997,Hesse,5th Quintile,Single,0.26635,61,186,0.20265,0.33005
1997,"Rhineland-Palatinate, Saarland",1st Quintile,Married,0.34526,74,108,0.25517,0.43535
1997,"Rhineland-Palatinate, Saarland",1st Quintile,Single,0.15997,34,108,0.09051,0.22943
1997,"Rhineland-Palatinate, Saarland",2nd Quintile,Married,0.46017,95,95,0.35942,0.56093
1997,"Rhineland-Palatinate, Saarland",3rd Quintile,Married,0.53442,104,104,0.43809,0.63075
1997,"Rhineland-Palatinate, Saarland",4th Quintile,Married,0.58859,102,102,0.49262,0.68456
1997,"Rhineland-Palatinate, Saarland",5th Quintile,Married,0.58336,85,118,0.49403,0.67270
1997,"Rhineland-Palatinate, Saarland",5th Quintile,Single,0.18236,33,118,0.11239,0.25233
1997,Baden-Wuerttemberg,1st Quintile,Married,0.36221,217,283,0.30612,0.41831
1997,Baden-Wuerttemberg,1st Quintile,Single,0.15528,66,283,0.11301,0.19755
1997,Baden-Wuerttemberg,2nd Quintile,Married,0.49101,217,289,0.43328,0.54875
1997,Baden-Wuerttemberg,2nd Quintile,Single,0.16139,72,289,0.11890,0.20388
1997,Baden-Wuerttemberg,3rd Quintile,Married,0.47554,218,301,0.41902,0.53205
1997,Baden-Wuerttemberg,3rd Quintile,Single,0.17010,83,301,0.12758,0.21261
1997,Baden-Wuerttemberg,4th Quintile,Married,0.52060,237,344,0.46773,0.57347
1997,Baden-Wuerttemberg,4th Quintile,Single,0.22561,107,344,0.18137,0.26984
1997,Baden-Wuerttemberg,5th Quintile,Married,0.52870,192,288,0.47095,0.58645
1997,Baden-Wuerttemberg,5th Quintile,Single,0.22240,96,288,0.17429,0.27051
1997,Bavaria,1st Quintile,Married,0.34125,128,168,0.26934,0.41316
1997,Bavaria,1st Quintile,Single,0.15900,40,168,0.10354,0.21446
1997,Bavaria,2nd Quintile,Married,0.40279,199,251,0.34199,0.46359
1997,Bavaria,2nd Quintile,Single,0.09697,52,251,0.06029,0.13365
1997,Bavaria,3rd Quintile,Married,0.47247,203,283,0.41420,0.53074
1997,Bavaria,3rd Quintile,Single,0.18788,80,283,0.14229,0.23348
1997,Bavaria,4th Quintile,Married,0.49159,222,336,0.43805,0.54512
1997,Bavaria,4th Quintile,Single,0.26896,114,336,0.22147,0.31644
1997,Bavaria,5th Quintile,Married,0.50328,259,357,0.45134,0.55521
1997,Bavaria,5th Quintile,Single,0.19383,98,357,0.15276,0.23489
1997,Berlin,1st Quintile,Married,0.25686,38,71,0.15451,0.35921
1997,Berlin,1st Quintile,Single,0.29197,33,71,0.18545,0.39848
1997,Berlin,2nd Quintile,Married,0.35191,36,36,0.19369,0.51013
1997,Berlin,3rd Quintile,Married,0.39966,58,58,0.27250,0.52683
1997,Berlin,4th Quintile,Married,0.50770,79,79,0.39675,0.61865
1997,Berlin,5th Quintile,Married,0.46902,68,68,0.34953,0.58852
1997,Brandenburg,1st Quintile,Married,0.28132,45,83,0.18400,0.37865
1997,Brandenburg,1st Quintile,Single,0.27955,38,83,0.18241,0.37669
1997,Brandenburg,2nd Quintile,Married,0.47802,105,150,0.39781,0.55822
1997,Brandenburg,2nd Quintile,Single,0.19327,45,150,0.12986,0.25667
1997,Brandenburg,3rd Quintile,Married,0.50017,80,116,0.40879,0.59156
1997,Brandenburg,3rd Quintile,Single,0.22852,36,116,0.15177,0.30526
1997,Brandenburg,4th Quintile,Married,0.48387,55,55,0.35058,0.61716
1997,Brandenburg,5th Quintile,Married,0.65722,56,56,0.53178,0.78266
1997,Mecklenburg-Western Pomerania,2nd Quintile,Married,0.46530,63,63,0.34114,0.58946
1997,Mecklenburg-Western Pomerania,3rd Quintile,Married,0.47831,41,41,0.32350,0.63312
1997,Mecklenburg-Western Pomerania,4th Quintile,Married,0.66397,52,52,0.53433,0.79361
1997,Mecklenburg-Western Pomerania,5th Quintile,Married,0.72807,44,44,0.59508,0.86107
1997,Saxony,1st Quintile,Married,0.41185,130,182,0.34015,0.48355
1997,Saxony,1st Quintile,Single,0.19504,52,182,0.13731,0.25276
1997,Saxony,2nd Quintile,Married,0.50564,201,302,0.44916,0.56213
1997,Saxony,2nd Quintile,Single,0.15480,70,302,0.11393,0.19566
1997,Saxony,2nd Quintile,Widowed,0.11633,31,302,0.08011,0.15255
1997,Saxony,3rd Quintile,Married,0.55250,182,239,0.48933,0.61567
1997,Saxony,3rd Quintile,Single,0.17656,57,239,0.12812,0.22501
1997,Saxony,4th Quintile,Married,0.62221,126,168,0.54868,0.69575
1997,Saxony,4th Quintile,Single,0.15443,42,168,0.09962,0.20924
1997,Saxony,5th Quintile,Married,0.63222,67,67,0.51589,0.74856
1997,Saxony-Anhalt,1st Quintile,Married,0.29481,59,59,0.17746,0.41215
1997,Saxony-Anhalt,2nd Quintile,Married,0.50433,95,135,0.41967,0.58898
1997,Saxony-Anhalt,2nd Quintile,Single,0.17188,40,135,0.10800,0.23576
1997,Saxony-Anhalt,3rd Quintile,Married,0.61718,116,151,0.53939,0.69496
1997,Saxony-Anhalt,3rd Quintile,Single,0.12892,35,151,0.07529,0.18254
1997,Saxony-Anhalt,4th Quintile,Married,0.60132,106,151,0.52297,0.67968
1997,Saxony-Anhalt,4th Quintile,Single,0.23072,45,151,0.16330,0.29814
1997,Saxony-Anhalt,5th Quintile,Married,0.69186,40,40,0.54695,0.83678
1997,Thuringa,1st Quintile,Married,0.31859,81,115,0.23306,0.40412
1997,Thuringa,1st Quintile,Single,0.15737,34,115,0.09052,0.22422
1997,Thuringa,2nd Quintile,Married,0.41962,97,144,0.33874,0.50051
1997,Thuringa,2nd Quintile,Single,0.22709,47,144,0.15843,0.29576
1997,Thuringa,3rd Quintile,Married,0.55928,114,114,0.46774,0.65082
1997,Thuringa,4th Quintile,Married,0.58616,86,122,0.49840,0.67392
1997,Thuringa,4th Quintile,Single,0.19406,36,122,0.12360,0.26453
1997,Thuringa,5th Quintile,Married,0.58188,32,32,0.40824,0.75552
1998,Schleswig-Holstein,2nd Quintile,Married,0.37998,34,34,0.21437,0.54559
1998,Schleswig-Holstein,4th Quintile,Married,0.54974,40,40,0.39359,0.70589
1998,Schleswig-Holstein,5th Quintile,Married,0.75850,53,53,0.64217,0.87483
1998,Lower Saxony,1st Quintile,Married,0.38687,113,161,0.31140,0.46234
1998,Lower Saxony,1st Quintile,Single,0.15358,48,161,0.09772,0.20945
1998,Lower Saxony,2nd Quintile,Married,0.44482,118,164,0.36853,0.52111
1998,Lower Saxony,2nd Quintile,Single,0.17842,46,164,0.11964,0.23720
