year,hhtyp,quintil_oecd_hh,hlf0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Other Combinations,2nd Quintile,Yes,0.51537,34,34,0.34485,0.68588
2017,Other Combinations,3rd Quintile,Yes,0.85096,34,34,0.72945,0.97247
2017,Other Combinations,4th Quintile,Yes,0.85136,46,46,0.74742,0.95530
2017,Other Combinations,5th Quintile,Yes,0.94761,34,34,0.87159,1.02363
2018,Single-person household,1st Quintile,Yes,0.38243,494,1581,0.35847,0.40640
2018,Single-person household,1st Quintile,No,0.60374,1087,1581,0.57962,0.62786
2018,Single-person household,2nd Quintile,Yes,0.73525,612,912,0.70659,0.76390
2018,Single-person household,2nd Quintile,No,0.25489,300,912,0.22659,0.28319
2018,Single-person household,3rd Quintile,Yes,0.83630,573,699,0.80886,0.86375
2018,Single-person household,3rd Quintile,No,0.15977,126,699,0.13259,0.18696
2018,Single-person household,4th Quintile,Yes,0.89101,558,642,0.86689,0.91513
2018,Single-person household,4th Quintile,No,0.10899,84,642,0.08487,0.13311
2018,Single-person household,5th Quintile,Yes,0.94205,526,566,0.92278,0.96132
2018,Single-person household,5th Quintile,No,0.05795,40,566,0.03868,0.07722
2018,Couple without children,1st Quintile,Yes,0.51856,256,578,0.47779,0.55933
2018,Couple without children,1st Quintile,No,0.47018,322,578,0.42945,0.51091
2018,Couple without children,2nd Quintile,Yes,0.80400,631,789,0.77628,0.83171
2018,Couple without children,2nd Quintile,No,0.18593,158,789,0.15877,0.21310
2018,Couple without children,3rd Quintile,Yes,0.85654,751,865,0.83316,0.87991
2018,Couple without children,3rd Quintile,No,0.13289,114,865,0.11025,0.15552
2018,Couple without children,4th Quintile,Yes,0.92540,888,976,0.90891,0.94190
2018,Couple without children,4th Quintile,No,0.07140,88,976,0.05524,0.08757
2018,Couple without children,5th Quintile,Yes,0.95821,1355,1404,0.94774,0.96868
2018,Couple without children,5th Quintile,No,0.04179,49,1404,0.03132,0.05226
2018,Single parent,1st Quintile,Yes,0.27250,172,818,0.24197,0.30303
2018,Single parent,1st Quintile,No,0.72006,646,818,0.68928,0.75085
2018,Single parent,2nd Quintile,Yes,0.56151,214,406,0.51319,0.60984
2018,Single parent,2nd Quintile,No,0.42745,192,406,0.37927,0.47563
2018,Single parent,3rd Quintile,Yes,0.73410,165,245,0.67866,0.78954
2018,Single parent,3rd Quintile,No,0.26369,80,245,0.20840,0.31898
2018,Single parent,4th Quintile,Yes,0.82248,139,139,0.75873,0.88623
2018,Single parent,5th Quintile,Yes,0.96428,80,80,0.92336,1.00521
2018,Couple with children,1st Quintile,Yes,0.33802,409,2051,0.31754,0.35849
2018,Couple with children,1st Quintile,No,0.65751,1642,2051,0.63696,0.67805
2018,Couple with children,2nd Quintile,Yes,0.66091,755,1234,0.63449,0.68733
2018,Couple with children,2nd Quintile,No,0.33746,479,1234,0.31107,0.36386
2018,Couple with children,3rd Quintile,Yes,0.82163,919,1122,0.79922,0.84404
2018,Couple with children,3rd Quintile,No,0.17402,203,1122,0.15182,0.19621
2018,Couple with children,4th Quintile,Yes,0.88175,938,1057,0.86227,0.90122
2018,Couple with children,4th Quintile,No,0.10803,119,1057,0.08931,0.12676
2018,Couple with children,5th Quintile,Yes,0.95236,867,912,0.93852,0.96619
2018,Couple with children,5th Quintile,No,0.04704,45,912,0.03329,0.06079
2018,Multi-generational household,1st Quintile,No,0.70389,65,65,0.59203,0.81574
2018,Other Combinations,1st Quintile,Yes,0.39735,44,228,0.33369,0.46101
2018,Other Combinations,1st Quintile,No,0.60036,184,228,0.53664,0.66408
2018,Other Combinations,2nd Quintile,Yes,0.69923,31,31,0.53512,0.86334
2019,Single-person household,1st Quintile,Yes,0.47205,566,1209,0.44389,0.50020
2019,Single-person household,1st Quintile,No,0.49791,643,1209,0.46971,0.52611
2019,Single-person household,2nd Quintile,Yes,0.77753,612,815,0.74896,0.80610
2019,Single-person household,2nd Quintile,No,0.21629,203,815,0.18801,0.24458
2019,Single-person household,3rd Quintile,Yes,0.81722,581,702,0.78861,0.84583
2019,Single-person household,3rd Quintile,No,0.18091,121,702,0.15242,0.20941
2019,Single-person household,4th Quintile,Yes,0.91784,592,657,0.89682,0.93885
2019,Single-person household,4th Quintile,No,0.07400,65,657,0.05397,0.09404
2019,Single-person household,5th Quintile,Yes,0.94709,704,745,0.93101,0.96318
2019,Single-person household,5th Quintile,No,0.05279,41,745,0.03672,0.06886
2019,Couple without children,1st Quintile,Yes,0.61074,274,459,0.56608,0.65539
2019,Couple without children,1st Quintile,No,0.37562,185,459,0.33126,0.41997
2019,Couple without children,2nd Quintile,Yes,0.85678,680,798,0.83246,0.88110
2019,Couple without children,2nd Quintile,No,0.14104,118,798,0.11688,0.16521
2019,Couple without children,3rd Quintile,Yes,0.89573,741,828,0.87490,0.91656
2019,Couple without children,3rd Quintile,No,0.10177,87,828,0.08116,0.12237
2019,Couple without children,4th Quintile,Yes,0.91989,936,996,0.90302,0.93676
2019,Couple without children,4th Quintile,No,0.07026,60,996,0.05438,0.08614
2019,Couple without children,5th Quintile,Yes,0.96424,1958,2001,0.95610,0.97238
2019,Couple without children,5th Quintile,No,0.03119,43,2001,0.02357,0.03881
2019,Single parent,1st Quintile,Yes,0.31224,169,520,0.27237,0.35211
2019,Single parent,1st Quintile,No,0.64078,351,520,0.59950,0.68206
2019,Single parent,2nd Quintile,Yes,0.56331,203,366,0.51243,0.61419
2019,Single parent,2nd Quintile,No,0.42677,163,366,0.37602,0.47751
2019,Single parent,3rd Quintile,Yes,0.70857,180,239,0.65084,0.76631
2019,Single parent,3rd Quintile,No,0.29130,59,239,0.23357,0.34902
2019,Single parent,4th Quintile,Yes,0.87292,139,139,0.81734,0.92849
2019,Single parent,5th Quintile,Yes,0.91667,114,114,0.86571,0.96763
2019,Couple with children,1st Quintile,Yes,0.39251,283,664,0.35534,0.42968
2019,Couple with children,1st Quintile,No,0.49538,381,664,0.45732,0.53344
2019,Couple with children,2nd Quintile,Yes,0.70480,699,982,0.67625,0.73334
2019,Couple with children,2nd Quintile,No,0.28717,283,982,0.25886,0.31548
2019,Couple with children,3rd Quintile,Yes,0.83547,891,1032,0.81284,0.85810
2019,Couple with children,3rd Quintile,No,0.16317,141,1032,0.14062,0.18573
2019,Couple with children,4th Quintile,Yes,0.93063,954,1036,0.91516,0.94611
2019,Couple with children,4th Quintile,No,0.06697,82,1036,0.05174,0.08220
2019,Couple with children,5th Quintile,Yes,0.95046,1383,1428,0.93920,0.96171
2019,Couple with children,5th Quintile,No,0.04597,45,1428,0.03511,0.05684
2019,Other Combinations,2nd Quintile,Yes,0.83724,38,38,0.71830,0.95619
2019,Other Combinations,3rd Quintile,Yes,0.74769,35,35,0.60170,0.89369
2019,Other Combinations,4th Quintile,Yes,0.93590,44,44,0.86269,1.00911
2019,Other Combinations,5th Quintile,Yes,0.98582,35,35,0.94609,1.02556
2021,Single-person household,1st Quintile,Yes,0.57018,577,1163,0.54171,0.59864
2021,Single-person household,1st Quintile,No,0.41442,586,1163,0.38609,0.44274
2021,Single-person household,2nd Quintile,Yes,0.79080,508,669,0.75995,0.82164
2021,Single-person household,2nd Quintile,No,0.19869,161,669,0.16843,0.22895
2021,Single-person household,3rd Quintile,Yes,0.89996,487,569,0.87528,0.92463
2021,Single-person household,3rd Quintile,No,0.09669,82,569,0.07239,0.12099
2021,Single-person household,4th Quintile,Yes,0.89544,468,518,0.86907,0.92182
2021,Single-person household,4th Quintile,No,0.10338,50,518,0.07714,0.12962
2021,Single-person household,5th Quintile,Yes,0.94246,513,549,0.92297,0.96196
2021,Single-person household,5th Quintile,No,0.04771,36,549,0.02987,0.06556
2021,Couple without children,1st Quintile,Yes,0.69965,230,385,0.65380,0.74550
2021,Couple without children,1st Quintile,No,0.27886,155,385,0.23401,0.32371
2021,Couple without children,2nd Quintile,Yes,0.85645,470,566,0.82754,0.88537
2021,Couple without children,2nd Quintile,No,0.13566,96,566,0.10742,0.16390
2021,Couple without children,3rd Quintile,Yes,0.92939,526,570,0.90834,0.95044
2021,Couple without children,3rd Quintile,No,0.07057,44,570,0.04953,0.09162
2021,Couple without children,4th Quintile,Yes,0.95392,667,702,0.93840,0.96944
2021,Couple without children,4th Quintile,No,0.03908,35,702,0.02474,0.05343
2021,Couple without children,5th Quintile,Yes,0.98229,1231,1231,0.97492,0.98966
2021,Single parent,1st Quintile,Yes,0.37139,110,371,0.32216,0.42063
2021,Single parent,1st Quintile,No,0.62565,261,371,0.57634,0.67496
2021,Single parent,2nd Quintile,Yes,0.55479,164,297,0.49817,0.61141
2021,Single parent,2nd Quintile,No,0.43342,133,297,0.37696,0.48987
2021,Single parent,3rd Quintile,Yes,0.81951,110,147,0.75712,0.88189
2021,Single parent,3rd Quintile,No,0.17947,37,147,0.11722,0.24172
2021,Single parent,4th Quintile,Yes,0.85610,108,108,0.78959,0.92260
2021,Single parent,5th Quintile,Yes,0.77097,68,68,0.67035,0.87159
2021,Couple with children,1st Quintile,Yes,0.45285,332,1106,0.42351,0.48220
2021,Couple with children,1st Quintile,No,0.54248,774,1106,0.51311,0.57186
2021,Couple with children,2nd Quintile,Yes,0.76480,489,725,0.73390,0.79569
2021,Couple with children,2nd Quintile,No,0.22021,236,725,0.19002,0.25039
2021,Couple with children,3rd Quintile,Yes,0.87961,609,704,0.85556,0.90367
2021,Couple with children,3rd Quintile,No,0.10834,95,704,0.08536,0.13132
2021,Couple with children,4th Quintile,Yes,0.93603,629,677,0.91759,0.95448
2021,Couple with children,4th Quintile,No,0.06363,48,677,0.04523,0.08203
2021,Couple with children,5th Quintile,Yes,0.96681,753,753,0.95401,0.97961
2021,Other Combinations,1st Quintile,Yes,0.36854,45,123,0.28293,0.45414
2021,Other Combinations,1st Quintile,No,0.54496,78,123,0.45659,0.63332
2021,Other Combinations,2nd Quintile,Yes,0.83430,41,41,0.71907,0.94952
2021,Other Combinations,3rd Quintile,Yes,0.69192,35,35,0.53673,0.84712
2021,Other Combinations,4th Quintile,Yes,0.97133,48,48,0.92361,1.01904
2021,Other Combinations,5th Quintile,Yes,0.99802,53,53,0.98595,1.01010
