year,age_gr,quintil_oecd,pli0089,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,17-29 y.,5th Quintile,At least once per month,0.14040,84,430,0.10753,0.17328
2013,17-29 y.,5th Quintile,Seldom,0.31451,156,430,0.27057,0.35845
2013,17-29 y.,5th Quintile,Never,0.26308,133,430,0.22141,0.30474
2013,30-45 y.,1st Quintile,At least once per week,0.05344,117,1765,0.04294,0.06393
2013,30-45 y.,1st Quintile,At least once per month,0.11141,141,1765,0.09672,0.12609
2013,30-45 y.,1st Quintile,Seldom,0.24295,377,1765,0.22293,0.26296
2013,30-45 y.,1st Quintile,Never,0.56561,1130,1765,0.54248,0.58874
2013,30-45 y.,2nd Quintile,At least once per week,0.08410,156,1776,0.07119,0.09701
2013,30-45 y.,2nd Quintile,At least once per month,0.11072,175,1776,0.09612,0.12532
2013,30-45 y.,2nd Quintile,Seldom,0.29866,520,1776,0.27737,0.31995
2013,30-45 y.,2nd Quintile,Never,0.48965,925,1776,0.46639,0.51291
2013,30-45 y.,3rd Quintile,At least once per week,0.06236,131,1550,0.05031,0.07440
2013,30-45 y.,3rd Quintile,At least once per month,0.12155,185,1550,0.10527,0.13782
2013,30-45 y.,3rd Quintile,Seldom,0.34715,533,1550,0.32344,0.37086
2013,30-45 y.,3rd Quintile,Never,0.44731,701,1550,0.42255,0.47207
2013,30-45 y.,4th Quintile,At least once per week,0.07434,120,1509,0.06110,0.08758
2013,30-45 y.,4th Quintile,At least once per month,0.08964,174,1509,0.07522,0.10406
2013,30-45 y.,4th Quintile,Seldom,0.40242,578,1509,0.37767,0.42717
2013,30-45 y.,4th Quintile,Never,0.42958,637,1509,0.40459,0.45456
2013,30-45 y.,5th Quintile,At least once per week,0.04418,82,1367,0.03328,0.05508
2013,30-45 y.,5th Quintile,At least once per month,0.12883,186,1367,0.11106,0.14659
2013,30-45 y.,5th Quintile,Seldom,0.40769,535,1367,0.38163,0.43375
2013,30-45 y.,5th Quintile,Never,0.39659,564,1367,0.37064,0.42253
2013,46-65 y.,1st Quintile,At least once per week,0.03466,57,1428,0.02517,0.04416
2013,46-65 y.,1st Quintile,At least once per month,0.05366,78,1428,0.04197,0.06535
2013,46-65 y.,1st Quintile,Seldom,0.18199,277,1428,0.16197,0.20201
2013,46-65 y.,1st Quintile,Never,0.71589,1016,1428,0.69249,0.73929
2013,46-65 y.,2nd Quintile,At least once per week,0.04288,80,1365,0.03213,0.05363
2013,46-65 y.,2nd Quintile,At least once per month,0.07568,116,1365,0.06164,0.08971
2013,46-65 y.,2nd Quintile,Seldom,0.33089,419,1365,0.30592,0.35586
2013,46-65 y.,2nd Quintile,Never,0.53697,750,1365,0.51051,0.56344
2013,46-65 y.,3rd Quintile,At least once per week,0.04939,95,1618,0.03882,0.05995
2013,46-65 y.,3rd Quintile,At least once per month,0.08495,148,1618,0.07136,0.09854
2013,46-65 y.,3rd Quintile,Seldom,0.31063,502,1618,0.28808,0.33319
2013,46-65 y.,3rd Quintile,Never,0.54588,873,1618,0.52161,0.57015
2013,46-65 y.,4th Quintile,At least once per week,0.06138,116,1898,0.05057,0.07218
2013,46-65 y.,4th Quintile,At least once per month,0.09671,207,1898,0.08341,0.11001
2013,46-65 y.,4th Quintile,Seldom,0.36072,681,1898,0.33911,0.38233
2013,46-65 y.,4th Quintile,Never,0.46294,894,1898,0.44051,0.48538
2013,46-65 y.,5th Quintile,At least once per week,0.05349,149,2635,0.04490,0.06208
2013,46-65 y.,5th Quintile,At least once per month,0.09563,256,2635,0.08440,0.10686
2013,46-65 y.,5th Quintile,Seldom,0.37270,985,2635,0.35423,0.39117
2013,46-65 y.,5th Quintile,Never,0.47021,1245,2635,0.45115,0.48927
2013,66 and older,1st Quintile,At least once per month,0.03467,33,793,0.02193,0.04741
2013,66 and older,1st Quintile,Seldom,0.10870,105,793,0.08702,0.13037
2013,66 and older,1st Quintile,Never,0.80126,655,793,0.77347,0.82905
2013,66 and older,2nd Quintile,At least once per week,0.02862,35,1210,0.01922,0.03802
2013,66 and older,2nd Quintile,At least once per month,0.03181,47,1210,0.02192,0.04170
2013,66 and older,2nd Quintile,Seldom,0.18822,242,1210,0.16619,0.21025
2013,66 and older,2nd Quintile,Never,0.73987,886,1210,0.71514,0.76460
2013,66 and older,3rd Quintile,At least once per month,0.04428,56,1008,0.03157,0.05698
2013,66 and older,3rd Quintile,Seldom,0.21778,263,1008,0.19229,0.24328
2013,66 and older,3rd Quintile,Never,0.68328,689,1008,0.65455,0.71201
2013,66 and older,4th Quintile,At least once per month,0.06359,60,831,0.04698,0.08019
2013,66 and older,4th Quintile,Seldom,0.25108,229,831,0.22158,0.28058
2013,66 and older,4th Quintile,Never,0.63662,542,831,0.60390,0.66934
2013,66 and older,5th Quintile,At least once per month,0.08283,76,952,0.06531,0.10034
2013,66 and older,5th Quintile,Seldom,0.21714,238,952,0.19093,0.24334
2013,66 and older,5th Quintile,Never,0.68350,638,952,0.65394,0.71306
2017,17-29 y.,1st Quintile,At least once per week,0.00397,34,469,-0.00173,0.00967
2017,17-29 y.,1st Quintile,At least once per month,0.00296,38,469,-0.00196,0.00789
2017,17-29 y.,1st Quintile,Seldom,0.00668,83,469,-0.00070,0.01406
2017,17-29 y.,1st Quintile,Never,0.02191,314,469,0.00865,0.03518
2017,30-45 y.,1st Quintile,At least once per week,0.00170,45,801,-0.00115,0.00456
2017,30-45 y.,1st Quintile,At least once per month,0.00167,45,801,-0.00116,0.00449
2017,30-45 y.,1st Quintile,Seldom,0.00542,129,801,0.00033,0.01051
2017,30-45 y.,1st Quintile,Never,0.02067,582,801,0.01081,0.03053
2017,30-45 y.,2nd Quintile,Never,0.00115,39,39,-0.00961,0.01190
2017,46-65 y.,1st Quintile,Seldom,0.00149,32,195,-0.00394,0.00691
2017,46-65 y.,1st Quintile,Never,0.00611,163,195,-0.00486,0.01707
2018,17-29 y.,1st Quintile,At least once per week,0.00503,74,799,0.00012,0.00994
2018,17-29 y.,1st Quintile,At least once per month,0.00662,77,799,0.00099,0.01225
2018,17-29 y.,1st Quintile,Seldom,0.01198,177,799,0.00443,0.01953
2018,17-29 y.,1st Quintile,Never,0.02849,471,799,0.01695,0.04004
2018,17-29 y.,2nd Quintile,Never,0.00441,39,39,-0.01665,0.02546
2018,30-45 y.,1st Quintile,At least once per week,0.00255,86,1173,-0.00034,0.00543
2018,30-45 y.,1st Quintile,At least once per month,0.00371,99,1173,0.00023,0.00719
2018,30-45 y.,1st Quintile,Seldom,0.00878,220,1173,0.00344,0.01413
2018,30-45 y.,1st Quintile,Never,0.03089,768,1173,0.02098,0.04079
2018,30-45 y.,2nd Quintile,Never,0.00288,75,75,-0.00933,0.01508
2018,30-45 y.,3rd Quintile,Never,0.00133,31,31,-0.01171,0.01437
2018,46-65 y.,1st Quintile,At least once per month,0.00108,41,354,-0.00235,0.00451
2018,46-65 y.,1st Quintile,Seldom,0.00121,63,354,-0.00241,0.00483
2018,46-65 y.,1st Quintile,Never,0.00782,250,354,-0.00137,0.01700
2019,17-29 y.,1st Quintile,At least once per week,0.07121,174,1867,0.05955,0.08288
2019,17-29 y.,1st Quintile,At least once per month,0.09910,168,1867,0.08554,0.11266
2019,17-29 y.,1st Quintile,Seldom,0.29558,474,1867,0.27487,0.31628
2019,17-29 y.,1st Quintile,Never,0.47067,1051,1867,0.44802,0.49332
2019,17-29 y.,2nd Quintile,At least once per week,0.07043,82,901,0.05371,0.08715
2019,17-29 y.,2nd Quintile,At least once per month,0.09561,94,901,0.07640,0.11483
2019,17-29 y.,2nd Quintile,Seldom,0.25981,278,901,0.23115,0.28846
2019,17-29 y.,2nd Quintile,Never,0.47944,447,901,0.44680,0.51208
2019,17-29 y.,3rd Quintile,At least once per week,0.08978,67,705,0.06867,0.11090
2019,17-29 y.,3rd Quintile,At least once per month,0.14000,106,705,0.11437,0.16564
2019,17-29 y.,3rd Quintile,Seldom,0.28374,222,705,0.25044,0.31704
2019,17-29 y.,3rd Quintile,Never,0.40372,310,705,0.36748,0.43996
2019,17-29 y.,4th Quintile,At least once per week,0.11523,68,555,0.08864,0.14182
2019,17-29 y.,4th Quintile,At least once per month,0.16153,87,555,0.13089,0.19218
2019,17-29 y.,4th Quintile,Seldom,0.33795,208,555,0.29856,0.37733
2019,17-29 y.,4th Quintile,Never,0.30020,192,555,0.26203,0.33836
2019,17-29 y.,5th Quintile,At least once per week,0.12283,54,427,0.09166,0.15400
2019,17-29 y.,5th Quintile,At least once per month,0.17420,84,427,0.13818,0.21022
2019,17-29 y.,5th Quintile,Seldom,0.41182,175,427,0.36508,0.45856
2019,17-29 y.,5th Quintile,Never,0.22037,114,427,0.18101,0.25973
2019,30-45 y.,1st Quintile,At least once per week,0.05216,181,2576,0.04357,0.06074
2019,30-45 y.,1st Quintile,At least once per month,0.11169,186,2576,0.09952,0.12385
2019,30-45 y.,1st Quintile,Seldom,0.21125,508,2576,0.19548,0.22702
2019,30-45 y.,1st Quintile,Never,0.61848,1701,2576,0.59972,0.63724
2019,30-45 y.,2nd Quintile,At least once per week,0.07422,122,1318,0.06006,0.08838
2019,30-45 y.,2nd Quintile,At least once per month,0.10493,131,1318,0.08837,0.12148
2019,30-45 y.,2nd Quintile,Seldom,0.28482,356,1318,0.26045,0.30920
2019,30-45 y.,2nd Quintile,Never,0.53505,709,1318,0.50811,0.56198
2019,30-45 y.,3rd Quintile,At least once per week,0.05260,83,1234,0.04014,0.06506
2019,30-45 y.,3rd Quintile,At least once per month,0.13863,152,1234,0.11934,0.15791
2019,30-45 y.,3rd Quintile,Seldom,0.33804,409,1234,0.31164,0.36445
2019,30-45 y.,3rd Quintile,Never,0.46275,590,1234,0.43492,0.49058
2019,30-45 y.,4th Quintile,At least once per week,0.05954,83,1038,0.04514,0.07394
2019,30-45 y.,4th Quintile,At least once per month,0.11869,125,1038,0.09901,0.13838
2019,30-45 y.,4th Quintile,Seldom,0.40424,420,1038,0.37437,0.43411
2019,30-45 y.,4th Quintile,Never,0.41673,410,1038,0.38672,0.44674
2019,30-45 y.,5th Quintile,At least once per week,0.04895,63,931,0.03508,0.06282
2019,30-45 y.,5th Quintile,At least once per month,0.15316,118,931,0.13002,0.17631
2019,30-45 y.,5th Quintile,Seldom,0.41691,404,931,0.38522,0.44860
2019,30-45 y.,5th Quintile,Never,0.37962,346,931,0.34843,0.41081
2019,46-65 y.,1st Quintile,At least once per week,0.02472,78,1797,0.01754,0.03190
2019,46-65 y.,1st Quintile,At least once per month,0.06129,96,1797,0.05020,0.07238
2019,46-65 y.,1st Quintile,Seldom,0.18133,316,1797,0.16351,0.19915
2019,46-65 y.,1st Quintile,Never,0.73026,1307,1797,0.70973,0.75078
2019,46-65 y.,2nd Quintile,At least once per week,0.04541,69,1485,0.03482,0.05600
2019,46-65 y.,2nd Quintile,At least once per month,0.05769,102,1485,0.04583,0.06955
2019,46-65 y.,2nd Quintile,Seldom,0.28452,413,1485,0.26156,0.30747
2019,46-65 y.,2nd Quintile,Never,0.60753,901,1485,0.58269,0.63237
2019,46-65 y.,3rd Quintile,At least once per week,0.06261,97,1612,0.05078,0.07444
2019,46-65 y.,3rd Quintile,At least once per month,0.09252,161,1612,0.07837,0.10667
2019,46-65 y.,3rd Quintile,Seldom,0.31078,508,1612,0.28818,0.33338
2019,46-65 y.,3rd Quintile,Never,0.53044,846,1612,0.50607,0.55481
2019,46-65 y.,4th Quintile,At least once per week,0.06381,120,1825,0.05259,0.07502
2019,46-65 y.,4th Quintile,At least once per month,0.09771,204,1825,0.08408,0.11133
2019,46-65 y.,4th Quintile,Seldom,0.33436,604,1825,0.31271,0.35601
2019,46-65 y.,4th Quintile,Never,0.49657,897,1825,0.47363,0.51952
2019,46-65 y.,5th Quintile,At least once per week,0.04461,126,2469,0.03646,0.05275
2019,46-65 y.,5th Quintile,At least once per month,0.14310,312,2469,0.12929,0.15692
2019,46-65 y.,5th Quintile,Seldom,0.37438,959,2469,0.35529,0.39348
2019,46-65 y.,5th Quintile,Never,0.43255,1072,2469,0.41300,0.45209
2019,66 and older,1st Quintile,At least once per month,0.05427,31,740,0.03794,0.07061
2019,66 and older,1st Quintile,Seldom,0.12666,116,740,0.10268,0.15064
2019,66 and older,1st Quintile,Never,0.79705,593,740,0.76805,0.82605
2019,66 and older,2nd Quintile,At least once per week,0.03434,38,1201,0.02403,0.04464
2019,66 and older,2nd Quintile,At least once per month,0.04959,75,1201,0.03731,0.06187
2019,66 and older,2nd Quintile,Seldom,0.22369,283,1201,0.20011,0.24726
2019,66 and older,2nd Quintile,Never,0.68768,805,1201,0.66146,0.71390
2019,66 and older,3rd Quintile,At least once per month,0.05743,57,926,0.04244,0.07243
2019,66 and older,3rd Quintile,Seldom,0.23732,233,926,0.20990,0.26474
2019,66 and older,3rd Quintile,Never,0.67826,636,926,0.64815,0.70836
2019,66 and older,4th Quintile,At least once per month,0.05419,61,805,0.03854,0.06983
2019,66 and older,4th Quintile,Seldom,0.25420,227,805,0.22410,0.28430
2019,66 and older,4th Quintile,Never,0.64600,517,805,0.61294,0.67905
2019,66 and older,5th Quintile,At least once per week,0.03456,35,939,0.02287,0.04625
2019,66 and older,5th Quintile,At least once per month,0.06867,67,939,0.05249,0.08485
2019,66 and older,5th Quintile,Seldom,0.23517,264,939,0.20803,0.26231
2019,66 and older,5th Quintile,Never,0.65073,573,939,0.62022,0.68124
