"plb0219","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, alle 2 Wochen","2007","(Fach-)Abitur","4","36","0.121261630721909","0.0877273576666115","0.154795903777206"
"Ja, alle 2 Wochen","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","30","0.0922303028766209","0.0611990353396089","0.123261570413633"
"Ja, alle 2 Wochen","2007","AkademikerIn","1 Einkommensschwächstes Quintil","10","","",""
"Ja, alle 2 Wochen","2007","AkademikerIn","2","28","","",""
"Ja, alle 2 Wochen","2007","AkademikerIn","3","28","","",""
"Ja, alle 2 Wochen","2007","AkademikerIn","4","43","0.0689515231344791","0.0505966820162407","0.0873063642527175"
"Ja, alle 2 Wochen","2007","AkademikerIn","5 Einkommensstärkstes Quintil","106","0.0789313478480408","0.0649661419759243","0.0928965537201573"
"Ja, alle 3-4 Wochen","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","2","","",""
"Ja, alle 3-4 Wochen","2007","(noch) kein Abschluss","2","","","",""
"Ja, alle 3-4 Wochen","2007","(noch) kein Abschluss","3","1","","",""
"Ja, alle 3-4 Wochen","2007","(noch) kein Abschluss","4","","","",""
"Ja, alle 3-4 Wochen","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Ja, alle 3-4 Wochen","2007","Hauptschule","1 Einkommensschwächstes Quintil","18","","",""
"Ja, alle 3-4 Wochen","2007","Hauptschule","2","26","","",""
"Ja, alle 3-4 Wochen","2007","Hauptschule","3","32","0.041283911424726","0.0256743312496864","0.0568934915997656"
"Ja, alle 3-4 Wochen","2007","Hauptschule","4","37","0.0547397508964917","0.037502732783874","0.0719767690091094"
"Ja, alle 3-4 Wochen","2007","Hauptschule","5 Einkommensstärkstes Quintil","15","","",""
"Ja, alle 3-4 Wochen","2007","Realschule","1 Einkommensschwächstes Quintil","20","","",""
"Ja, alle 3-4 Wochen","2007","Realschule","2","36","0.0457712768769449","0.0311236431693262","0.0604189105845637"
"Ja, alle 3-4 Wochen","2007","Realschule","3","53","0.0769345282046396","0.0583634657849303","0.095505590624349"
"Ja, alle 3-4 Wochen","2007","Realschule","4","41","0.0421245550962596","0.0286915341246741","0.0555575760678451"
"Ja, alle 3-4 Wochen","2007","Realschule","5 Einkommensstärkstes Quintil","38","0.073079583233199","0.0523917238093704","0.0937674426570277"
"Ja, alle 3-4 Wochen","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","11","","",""
"Ja, alle 3-4 Wochen","2007","(Fach-)Abitur","2","22","","",""
"Ja, alle 3-4 Wochen","2007","(Fach-)Abitur","3","13","","",""
"Ja, alle 3-4 Wochen","2007","(Fach-)Abitur","4","17","","",""
"Ja, alle 3-4 Wochen","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","13","","",""
"Ja, alle 3-4 Wochen","2007","AkademikerIn","1 Einkommensschwächstes Quintil","7","","",""
"Ja, alle 3-4 Wochen","2007","AkademikerIn","2","18","","",""
"Ja, alle 3-4 Wochen","2007","AkademikerIn","3","21","","",""
"Ja, alle 3-4 Wochen","2007","AkademikerIn","4","36","0.0516809314758489","0.0356434946565817","0.0677183682951162"
"Ja, alle 3-4 Wochen","2007","AkademikerIn","5 Einkommensstärkstes Quintil","105","0.0766365833942077","0.0628587483317338","0.0904144184566816"
"Seltener","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","3","","",""
"Seltener","2007","(noch) kein Abschluss","2","3","","",""
"Seltener","2007","(noch) kein Abschluss","3","2","","",""
"Seltener","2007","(noch) kein Abschluss","4","3","","",""
"Seltener","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Seltener","2007","Hauptschule","1 Einkommensschwächstes Quintil","63","0.112050316558115","0.0848079270089857","0.139292706107244"
"Seltener","2007","Hauptschule","2","112","0.154950084103549","0.129087241290267","0.18081292691683"
"Seltener","2007","Hauptschule","3","82","0.118168267741847","0.0928403730352778","0.143496162448417"
"Seltener","2007","Hauptschule","4","104","0.148321420529265","0.121389034389934","0.175253806668595"
"Seltener","2007","Hauptschule","5 Einkommensstärkstes Quintil","65","0.247409226757764","0.20092330093266","0.293895152582869"
"Seltener","2007","Realschule","1 Einkommensschwächstes Quintil","71","0.167379990443399","0.132616656600767","0.202143324286031"
"Seltener","2007","Realschule","2","125","0.148539763544927","0.123614011862949","0.173465515226905"
"Seltener","2007","Realschule","3","130","0.165467672425235","0.1395713549535","0.191363989896971"
"Seltener","2007","Realschule","4","162","0.20487963060705","0.177888732232838","0.231870528981262"
"Seltener","2007","Realschule","5 Einkommensstärkstes Quintil","116","0.188313748909314","0.157237298246156","0.219390199572472"
"Seltener","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","15","","",""
"Seltener","2007","(Fach-)Abitur","2","49","0.145125472730636","0.103646191850309","0.186604753610963"
"Seltener","2007","(Fach-)Abitur","3","51","0.136880180887817","0.097456016679699","0.176304345095936"
"Seltener","2007","(Fach-)Abitur","4","63","0.171621075375701","0.132886640042736","0.210355510708665"
"Seltener","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","64","0.215435171778803","0.171344412402477","0.259525931155129"
"Seltener","2007","AkademikerIn","1 Einkommensschwächstes Quintil","30","0.225619194738179","0.156131804176969","0.29510658529939"
"Seltener","2007","AkademikerIn","2","55","0.183372985741688","0.136693541476546","0.230052430006831"
"Seltener","2007","AkademikerIn","3","93","0.266370053438421","0.222097973256821","0.310642133620021"
"Seltener","2007","AkademikerIn","4","187","0.324388440779501","0.29047485032101","0.358302031237991"
"Seltener","2007","AkademikerIn","5 Einkommensstärkstes Quintil","381","0.26867480203139","0.245716206368568","0.291633397694212"
"Nein, nie","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2008","(noch) kein Abschluss","2","","","",""
"Nein, nie","2008","(noch) kein Abschluss","3","","","",""
"Nein, nie","2008","(noch) kein Abschluss","4","","","",""
"Nein, nie","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2008","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2008","Hauptschule","2","","","",""
"Nein, nie","2008","Hauptschule","3","","","",""
"Nein, nie","2008","Hauptschule","4","","","",""
"Nein, nie","2008","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2008","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2008","Realschule","2","","","",""
"Nein, nie","2008","Realschule","3","","","",""
"Nein, nie","2008","Realschule","4","","","",""
"Nein, nie","2008","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2008","(Fach-)Abitur","2","","","",""
"Nein, nie","2008","(Fach-)Abitur","3","","","",""
"Nein, nie","2008","(Fach-)Abitur","4","","","",""
"Nein, nie","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2008","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2008","AkademikerIn","2","","","",""
"Nein, nie","2008","AkademikerIn","3","","","",""
"Nein, nie","2008","AkademikerIn","4","","","",""
"Nein, nie","2008","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2008","(noch) kein Abschluss","2","","","",""
"Ja, jede Woche","2008","(noch) kein Abschluss","3","","","",""
"Ja, jede Woche","2008","(noch) kein Abschluss","4","","","",""
"Ja, jede Woche","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2008","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2008","Hauptschule","2","","","",""
"Ja, jede Woche","2008","Hauptschule","3","","","",""
"Ja, jede Woche","2008","Hauptschule","4","","","",""
"Ja, jede Woche","2008","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2008","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2008","Realschule","2","","","",""
"Ja, jede Woche","2008","Realschule","3","","","",""
"Ja, jede Woche","2008","Realschule","4","","","",""
"Ja, jede Woche","2008","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2008","(Fach-)Abitur","2","","","",""
"Ja, jede Woche","2008","(Fach-)Abitur","3","","","",""
"Ja, jede Woche","2008","(Fach-)Abitur","4","","","",""
"Ja, jede Woche","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2008","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2008","AkademikerIn","2","","","",""
"Ja, jede Woche","2008","AkademikerIn","3","","","",""
"Ja, jede Woche","2008","AkademikerIn","4","","","",""
"Ja, jede Woche","2008","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2008","(noch) kein Abschluss","2","","","",""
"Ja, alle 2 Wochen","2008","(noch) kein Abschluss","3","","","",""
"Ja, alle 2 Wochen","2008","(noch) kein Abschluss","4","","","",""
"Ja, alle 2 Wochen","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2008","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2008","Hauptschule","2","","","",""
"Ja, alle 2 Wochen","2008","Hauptschule","3","","","",""
"Ja, alle 2 Wochen","2008","Hauptschule","4","","","",""
"Ja, alle 2 Wochen","2008","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2008","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2008","Realschule","2","","","",""
"Ja, alle 2 Wochen","2008","Realschule","3","","","",""
"Ja, alle 2 Wochen","2008","Realschule","4","","","",""
"Ja, alle 2 Wochen","2008","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2008","(Fach-)Abitur","2","","","",""
"Ja, alle 2 Wochen","2008","(Fach-)Abitur","3","","","",""
"Ja, alle 2 Wochen","2008","(Fach-)Abitur","4","","","",""
"Ja, alle 2 Wochen","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2008","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2008","AkademikerIn","2","","","",""
"Ja, alle 2 Wochen","2008","AkademikerIn","3","","","",""
"Ja, alle 2 Wochen","2008","AkademikerIn","4","","","",""
"Ja, alle 2 Wochen","2008","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","(noch) kein Abschluss","2","","","",""
"Ja, alle 3-4 Wochen","2008","(noch) kein Abschluss","3","","","",""
"Ja, alle 3-4 Wochen","2008","(noch) kein Abschluss","4","","","",""
"Ja, alle 3-4 Wochen","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","Hauptschule","2","","","",""
"Ja, alle 3-4 Wochen","2008","Hauptschule","3","","","",""
"Ja, alle 3-4 Wochen","2008","Hauptschule","4","","","",""
"Ja, alle 3-4 Wochen","2008","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","Realschule","2","","","",""
"Ja, alle 3-4 Wochen","2008","Realschule","3","","","",""
"Ja, alle 3-4 Wochen","2008","Realschule","4","","","",""
"Ja, alle 3-4 Wochen","2008","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","(Fach-)Abitur","2","","","",""
"Ja, alle 3-4 Wochen","2008","(Fach-)Abitur","3","","","",""
"Ja, alle 3-4 Wochen","2008","(Fach-)Abitur","4","","","",""
"Ja, alle 3-4 Wochen","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","AkademikerIn","2","","","",""
"Ja, alle 3-4 Wochen","2008","AkademikerIn","3","","","",""
"Ja, alle 3-4 Wochen","2008","AkademikerIn","4","","","",""
"Ja, alle 3-4 Wochen","2008","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2008","(noch) kein Abschluss","2","","","",""
"Seltener","2008","(noch) kein Abschluss","3","","","",""
"Seltener","2008","(noch) kein Abschluss","4","","","",""
"Seltener","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2008","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2008","Hauptschule","2","","","",""
"Seltener","2008","Hauptschule","3","","","",""
"Seltener","2008","Hauptschule","4","","","",""
"Seltener","2008","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2008","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2008","Realschule","2","","","",""
"Seltener","2008","Realschule","3","","","",""
"Seltener","2008","Realschule","4","","","",""
"Seltener","2008","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2008","(Fach-)Abitur","2","","","",""
"Seltener","2008","(Fach-)Abitur","3","","","",""
"Seltener","2008","(Fach-)Abitur","4","","","",""
"Seltener","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2008","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2008","AkademikerIn","2","","","",""
"Seltener","2008","AkademikerIn","3","","","",""
"Seltener","2008","AkademikerIn","4","","","",""
"Seltener","2008","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","20","","",""
"Nein, nie","2009","(noch) kein Abschluss","2","14","","",""
"Nein, nie","2009","(noch) kein Abschluss","3","8","","",""
"Nein, nie","2009","(noch) kein Abschluss","4","15","","",""
"Nein, nie","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"Nein, nie","2009","Hauptschule","1 Einkommensschwächstes Quintil","267","0.707695354873102","0.662263679001148","0.753127030745057"
"Nein, nie","2009","Hauptschule","2","389","0.647948121731767","0.608944018267473","0.686952225196061"
"Nein, nie","2009","Hauptschule","3","340","0.660132023502964","0.619459627918721","0.700804419087206"
"Nein, nie","2009","Hauptschule","4","428","0.668351313455447","0.631262382944562","0.705440243966332"
"Nein, nie","2009","Hauptschule","5 Einkommensstärkstes Quintil","177","0.532293848114138","0.476840195031758","0.587747501196518"
"Nein, nie","2009","Realschule","1 Einkommensschwächstes Quintil","208","0.585848954383086","0.532943775773316","0.638754132992856"
"Nein, nie","2009","Realschule","2","405","0.574319038618632","0.536654052097973","0.611984025139291"
"Nein, nie","2009","Realschule","3","433","0.624882682360155","0.589118807788744","0.660646556931565"
"Nein, nie","2009","Realschule","4","494","0.597060021514543","0.563092722952091","0.631027320076994"
"Nein, nie","2009","Realschule","5 Einkommensstärkstes Quintil","392","0.579880359920087","0.541818717548677","0.617942002291496"
"Nein, nie","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","77","0.572677315213719","0.488918860534623","0.656435769892816"
"Nein, nie","2009","(Fach-)Abitur","2","139","0.610235383176496","0.543146591436619","0.677324174916373"
"Nein, nie","2009","(Fach-)Abitur","3","168","0.688461513285339","0.631507160727711","0.745415865842967"
"Nein, nie","2009","(Fach-)Abitur","4","213","0.673425197074108","0.622440196529838","0.724410197618378"
"Nein, nie","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","195","0.504753097850853","0.451686495556289","0.557819700145416"
"Nein, nie","2009","AkademikerIn","1 Einkommensschwächstes Quintil","63","0.582947468185251","0.492829941860229","0.673064994510274"
"Nein, nie","2009","AkademikerIn","2","120","0.570281312032929","0.503956214862101","0.636606409203757"
"Nein, nie","2009","AkademikerIn","3","168","0.570607040279868","0.514687851062254","0.626526229497482"
"Nein, nie","2009","AkademikerIn","4","331","0.516003436788205","0.476886777561956","0.555120096014453"
"Nein, nie","2009","AkademikerIn","5 Einkommensstärkstes Quintil","635","0.423290957118865","0.397400655513439","0.449181258724291"
"Ja, jede Woche","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","3","","",""
"Ja, jede Woche","2009","(noch) kein Abschluss","2","3","","",""
"Ja, jede Woche","2009","(noch) kein Abschluss","3","1","","",""
"Ja, jede Woche","2009","(noch) kein Abschluss","4","3","","",""
"Ja, jede Woche","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2009","Hauptschule","1 Einkommensschwächstes Quintil","30","0.0727316557420854","0.046790926522082","0.0986723849620887"
"Ja, jede Woche","2009","Hauptschule","2","27","","",""
"Ja, jede Woche","2009","Hauptschule","3","28","","",""
"Ja, jede Woche","2009","Hauptschule","4","21","","",""
"Ja, jede Woche","2009","Hauptschule","5 Einkommensstärkstes Quintil","23","","",""
"Ja, jede Woche","2009","Realschule","1 Einkommensschwächstes Quintil","36","0.0935439566720638","0.062268243873401","0.124819669470727"
"Ja, jede Woche","2009","Realschule","2","43","0.0938435005847079","0.0716297034703939","0.116057297699022"
"Ja, jede Woche","2009","Realschule","3","29","","",""
"Ja, jede Woche","2009","Realschule","4","28","","",""
"Ja, jede Woche","2009","Realschule","5 Einkommensstärkstes Quintil","31","0.0407643610874849","0.0255155914035254","0.0560131307714443"
"Ja, jede Woche","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","16","","",""
"Ja, jede Woche","2009","(Fach-)Abitur","2","12","","",""
"Ja, jede Woche","2009","(Fach-)Abitur","3","5","","",""
"Ja, jede Woche","2009","(Fach-)Abitur","4","20","","",""
"Ja, jede Woche","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","18","","",""
"Ja, jede Woche","2009","AkademikerIn","1 Einkommensschwächstes Quintil","12","","",""
"Ja, jede Woche","2009","AkademikerIn","2","21","","",""
"Ja, jede Woche","2009","AkademikerIn","3","30","0.089796394636155","0.0574992916095375","0.122093497662772"
"Ja, jede Woche","2009","AkademikerIn","4","51","0.0795244814775457","0.058347168026789","0.100701794928302"
"Ja, jede Woche","2009","AkademikerIn","5 Einkommensstärkstes Quintil","186","0.146417651473952","0.127892632356148","0.164942670591757"
"Ja, alle 2 Wochen","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","2","","",""
"Ja, alle 2 Wochen","2009","(noch) kein Abschluss","2","","","",""
"Ja, alle 2 Wochen","2009","(noch) kein Abschluss","3","1","","",""
"Ja, alle 2 Wochen","2009","(noch) kein Abschluss","4","3","","",""
"Ja, alle 2 Wochen","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2009","Hauptschule","1 Einkommensschwächstes Quintil","37","0.0980574454057179","0.0683512213317377","0.127763669479698"
"Ja, alle 2 Wochen","2009","Hauptschule","2","48","0.0894266712627454","0.0661228122243722","0.112730530301119"
"Ja, alle 2 Wochen","2009","Hauptschule","3","36","0.0620300217196503","0.0413178964059255","0.082742147033375"
"Ja, alle 2 Wochen","2009","Hauptschule","4","48","0.082737079231103","0.0610350782762479","0.104439080185958"
"Ja, alle 2 Wochen","2009","Hauptschule","5 Einkommensstärkstes Quintil","20","","",""
"Ja, alle 2 Wochen","2009","Realschule","1 Einkommensschwächstes Quintil","32","0.093816789927426","0.0625002145075973","0.125133365347255"
"Ja, alle 2 Wochen","2009","Realschule","2","71","0.0873702041221574","0.065859823594161","0.108880584650154"
"Ja, alle 2 Wochen","2009","Realschule","3","76","0.107993762948074","0.0850668784014969","0.130920647494651"
"Ja, alle 2 Wochen","2009","Realschule","4","94","0.143426100406281","0.119152827049834","0.167699373762729"
"Ja, alle 2 Wochen","2009","Realschule","5 Einkommensstärkstes Quintil","53","0.077538849808646","0.0569151987686638","0.0981625008486282"
"Ja, alle 2 Wochen","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","17","","",""
"Ja, alle 2 Wochen","2009","(Fach-)Abitur","2","13","","",""
"Ja, alle 2 Wochen","2009","(Fach-)Abitur","3","27","","",""
"Ja, alle 2 Wochen","2009","(Fach-)Abitur","4","22","","",""
"Ja, alle 2 Wochen","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","31","0.0996724489587518","0.0678774557785017","0.131467442139002"
"Ja, alle 2 Wochen","2009","AkademikerIn","1 Einkommensschwächstes Quintil","7","","",""
"Ja, alle 2 Wochen","2009","AkademikerIn","2","16","","",""
"Ja, alle 2 Wochen","2009","AkademikerIn","3","17","","",""
"Ja, alle 2 Wochen","2009","AkademikerIn","4","45","0.0713035336393987","0.0511613410730138","0.0914457262057836"
"Ja, alle 2 Wochen","2009","AkademikerIn","5 Einkommensstärkstes Quintil","104","0.0803725919806713","0.0661263874854764","0.0946187964758663"
"Ja, alle 3-4 Wochen","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2009","(noch) kein Abschluss","2","","","",""
"Ja, alle 3-4 Wochen","2009","(noch) kein Abschluss","3","2","","",""
"Ja, alle 3-4 Wochen","2009","(noch) kein Abschluss","4","","","",""
"Ja, alle 3-4 Wochen","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2009","Hauptschule","1 Einkommensschwächstes Quintil","19","","",""
"Ja, alle 3-4 Wochen","2009","Hauptschule","2","27","","",""
"Ja, alle 3-4 Wochen","2009","Hauptschule","3","30","0.0560655212988338","0.0363118380070544","0.0758192045906132"
"Ja, alle 3-4 Wochen","2009","Hauptschule","4","30","0.0466614131956509","0.0300462237971126","0.0632766025941893"
"Ja, alle 3-4 Wochen","2009","Hauptschule","5 Einkommensstärkstes Quintil","22","","",""
"Ja, alle 3-4 Wochen","2009","Realschule","1 Einkommensschwächstes Quintil","12","","",""
"Ja, alle 3-4 Wochen","2009","Realschule","2","37","0.0546029427961183","0.0372954466308894","0.0719104389613471"
"Ja, alle 3-4 Wochen","2009","Realschule","3","42","0.070934087000696","0.0519708481058143","0.0898973258955778"
"Ja, alle 3-4 Wochen","2009","Realschule","4","32","0.0365073112517009","0.0235192009277358","0.049495421575666"
"Ja, alle 3-4 Wochen","2009","Realschule","5 Einkommensstärkstes Quintil","34","0.0636737678714429","0.0448448352073646","0.0825027005355213"
"Ja, alle 3-4 Wochen","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","9","","",""
"Ja, alle 3-4 Wochen","2009","(Fach-)Abitur","2","11","","",""
"Ja, alle 3-4 Wochen","2009","(Fach-)Abitur","3","14","","",""
"Ja, alle 3-4 Wochen","2009","(Fach-)Abitur","4","10","","",""
"Ja, alle 3-4 Wochen","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","25","","",""
"Ja, alle 3-4 Wochen","2009","AkademikerIn","1 Einkommensschwächstes Quintil","7","","",""
"Ja, alle 3-4 Wochen","2009","AkademikerIn","2","17","","",""
"Ja, alle 3-4 Wochen","2009","AkademikerIn","3","13","","",""
"Ja, alle 3-4 Wochen","2009","AkademikerIn","4","43","0.0630618745370088","0.0440356238608642","0.0820881252131534"
"Ja, alle 3-4 Wochen","2009","AkademikerIn","5 Einkommensstärkstes Quintil","101","0.0795743621094269","0.0653929273848727","0.0937557968339811"
"Seltener","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2009","(noch) kein Abschluss","2","4","","",""
"Seltener","2009","(noch) kein Abschluss","3","1","","",""
"Seltener","2009","(noch) kein Abschluss","4","5","","",""
"Seltener","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"Seltener","2009","Hauptschule","1 Einkommensschwächstes Quintil","32","0.057628027073146","0.0343500207043641","0.0809060334419279"
"Seltener","2009","Hauptschule","2","85","0.163639687269766","0.133427798444079","0.193851576095454"
"Seltener","2009","Hauptschule","3","87","0.140867036108999","0.110995049272941","0.170739022945057"
"Seltener","2009","Hauptschule","4","92","0.172236411281145","0.142491107408741","0.201981715153548"
"Seltener","2009","Hauptschule","5 Einkommensstärkstes Quintil","69","0.267666985535038","0.218460810513828","0.316873160556247"
"Seltener","2009","Realschule","1 Einkommensschwächstes Quintil","45","0.148781657267896","0.110558975287062","0.187004339248731"
"Seltener","2009","Realschule","2","106","0.189864313878384","0.159988506552869","0.2197401212039"
"Seltener","2009","Realschule","3","124","0.156879867986078","0.130014666702625","0.183745069269531"
"Seltener","2009","Realschule","4","153","0.190099018745957","0.162926009715615","0.217272027776298"
"Seltener","2009","Realschule","5 Einkommensstärkstes Quintil","136","0.238142661312339","0.205296300365254","0.270989022259424"
"Seltener","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","15","","",""
"Seltener","2009","(Fach-)Abitur","2","28","","",""
"Seltener","2009","(Fach-)Abitur","3","40","0.124530336763005","0.0839244158203649","0.165136257705646"
"Seltener","2009","(Fach-)Abitur","4","60","0.168974577216184","0.128234274678332","0.209714879754035"
"Seltener","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","72","0.235178693065189","0.190164457743801","0.280192928386577"
"Seltener","2009","AkademikerIn","1 Einkommensschwächstes Quintil","26","","",""
"Seltener","2009","AkademikerIn","2","40","0.210442221657592","0.155828773014154","0.26505567030103"
"Seltener","2009","AkademikerIn","3","73","0.237515965751011","0.189440154166485","0.285591777335538"
"Seltener","2009","AkademikerIn","4","157","0.270106673557842","0.235352123189639","0.304861223926045"
"Seltener","2009","AkademikerIn","5 Einkommensstärkstes Quintil","373","0.270344437317084","0.247071194451586","0.293617680182582"
"Nein, nie","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2010","(noch) kein Abschluss","2","","","",""
"Nein, nie","2010","(noch) kein Abschluss","3","","","",""
"Nein, nie","2010","(noch) kein Abschluss","4","","","",""
"Nein, nie","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2010","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2010","Hauptschule","2","","","",""
"Nein, nie","2010","Hauptschule","3","","","",""
"Nein, nie","2010","Hauptschule","4","","","",""
"Nein, nie","2010","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2010","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2010","Realschule","2","","","",""
"Nein, nie","2010","Realschule","3","","","",""
"Nein, nie","2010","Realschule","4","","","",""
"Nein, nie","2010","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2010","(Fach-)Abitur","2","","","",""
"Nein, nie","2010","(Fach-)Abitur","3","","","",""
