"plb0219","year","age_gr","bildungsniveau","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Ja, alle 3-4 Wochen","2009","35-65","(noch) kein Abschluss","1","","",""
"Ja, alle 3-4 Wochen","2009","35-65","Hauptschule","97","0.0489344930099581","0.0392798426246444","0.0585891433952717"
"Ja, alle 3-4 Wochen","2009","35-65","Realschule","125","0.0623740235010096","0.0524735154894434","0.0722745315125758"
"Ja, alle 3-4 Wochen","2009","35-65","(Fach-)Abitur","39","0.0722669724855258","0.0532076958853158","0.0913262490857359"
"Ja, alle 3-4 Wochen","2009","35-65","AkademikerIn","141","0.0678260121948322","0.0571376024908093","0.0785144218988551"
"Ja, alle 3-4 Wochen","2009","66 +","(noch) kein Abschluss","","","",""
"Ja, alle 3-4 Wochen","2009","66 +","Hauptschule","5","","",""
"Ja, alle 3-4 Wochen","2009","66 +","Realschule","1","","",""
"Ja, alle 3-4 Wochen","2009","66 +","(Fach-)Abitur","","","",""
"Ja, alle 3-4 Wochen","2009","66 +","AkademikerIn","2","","",""
"Seltener","2009","17-34","(noch) kein Abschluss","8","","",""
"Seltener","2009","17-34","Hauptschule","60","0.152749221187205","0.11809601591882","0.18740242645559"
"Seltener","2009","17-34","Realschule","135","0.17190279219172","0.146110240603583","0.197695343779856"
"Seltener","2009","17-34","(Fach-)Abitur","77","0.149463249891635","0.119501829830088","0.179424669953181"
"Seltener","2009","17-34","AkademikerIn","106","0.238842859591264","0.199183116189789","0.278502602992739"
"Seltener","2009","35-65","(noch) kein Abschluss","4","","",""
"Seltener","2009","35-65","Hauptschule","293","0.158287333838048","0.141951970342925","0.174622697333172"
"Seltener","2009","35-65","Realschule","424","0.194093963230882","0.177902391697842","0.210285534763922"
"Seltener","2009","35-65","(Fach-)Abitur","136","0.203347623820893","0.173721219035304","0.232974028606483"
"Seltener","2009","35-65","AkademikerIn","536","0.259763164839607","0.241123393064544","0.27840293661467"
"Seltener","2009","66 +","(noch) kein Abschluss","1","","",""
"Seltener","2009","66 +","Hauptschule","12","","",""
"Seltener","2009","66 +","Realschule","5","","",""
"Seltener","2009","66 +","(Fach-)Abitur","2","","",""
"Seltener","2009","66 +","AkademikerIn","27","","",""
"Nein, nie","2010","17-34","(noch) kein Abschluss","35","0.689498834880214","0.567216103261648","0.81178156649878"
"Nein, nie","2010","17-34","Hauptschule","246","0.665724205911521","0.618105558569315","0.713342853253728"
"Nein, nie","2010","17-34","Realschule","285","0.556208270760018","0.513423270940173","0.598993270579863"
"Nein, nie","2010","17-34","(Fach-)Abitur","122","0.526902166253602","0.462095282433164","0.591709050074039"
"Nein, nie","2010","17-34","AkademikerIn","105","0.442301193006127","0.377833878304074","0.50676850770818"
"Nein, nie","2010","35-65","(noch) kein Abschluss","18","","",""
"Nein, nie","2010","35-65","Hauptschule","439","0.635072249341142","0.59963663336705","0.670507865315234"
"Nein, nie","2010","35-65","Realschule","605","0.619643005635677","0.589538477368337","0.649747533903016"
"Nein, nie","2010","35-65","(Fach-)Abitur","273","0.579617667779652","0.534606514728353","0.624628820830951"
"Nein, nie","2010","35-65","AkademikerIn","402","0.471645980577749","0.438812858246525","0.504479102908973"
"Nein, nie","2010","66 +","(noch) kein Abschluss","","","",""
"Nein, nie","2010","66 +","Hauptschule","1","","",""
"Nein, nie","2010","66 +","Realschule","","","",""
"Nein, nie","2010","66 +","(Fach-)Abitur","","","",""
"Nein, nie","2010","66 +","AkademikerIn","","","",""
"Ja, jede Woche","2010","17-34","(noch) kein Abschluss","7","","",""
"Ja, jede Woche","2010","17-34","Hauptschule","24","","",""
"Ja, jede Woche","2010","17-34","Realschule","39","0.0718782489990618","0.0496357064036795","0.094120791594444"
"Ja, jede Woche","2010","17-34","(Fach-)Abitur","23","","",""
"Ja, jede Woche","2010","17-34","AkademikerIn","15","","",""
"Ja, jede Woche","2010","35-65","(noch) kein Abschluss","5","","",""
"Ja, jede Woche","2010","35-65","Hauptschule","35","0.0421385684791044","0.0273503381674975","0.0569267987907114"
"Ja, jede Woche","2010","35-65","Realschule","50","0.0479272917149458","0.0346810752099928","0.0611735082198987"
"Ja, jede Woche","2010","35-65","(Fach-)Abitur","30","0.0688354298601632","0.0457495548910631","0.0919213048292633"
"Ja, jede Woche","2010","35-65","AkademikerIn","90","0.0906951867955218","0.0718070781178738","0.10958329547317"
"Ja, jede Woche","2010","66 +","(noch) kein Abschluss","","","",""
"Ja, jede Woche","2010","66 +","Hauptschule","","","",""
"Ja, jede Woche","2010","66 +","Realschule","","","",""
"Ja, jede Woche","2010","66 +","(Fach-)Abitur","","","",""
"Ja, jede Woche","2010","66 +","AkademikerIn","","","",""
"Ja, alle 2 Wochen","2010","17-34","(noch) kein Abschluss","7","","",""
"Ja, alle 2 Wochen","2010","17-34","Hauptschule","36","0.106444853456992","0.0753133259508446","0.13757638096314"
"Ja, alle 2 Wochen","2010","17-34","Realschule","71","0.14242424206849","0.112328059165294","0.172520424971685"
"Ja, alle 2 Wochen","2010","17-34","(Fach-)Abitur","36","0.148081891894431","0.101978745092565","0.194185038696297"
"Ja, alle 2 Wochen","2010","17-34","AkademikerIn","36","0.194168659268731","0.142824350614125","0.245512967923337"
"Ja, alle 2 Wochen","2010","35-65","(noch) kein Abschluss","3","","",""
"Ja, alle 2 Wochen","2010","35-65","Hauptschule","71","0.0865685960236634","0.0658698931749201","0.107267298872407"
"Ja, alle 2 Wochen","2010","35-65","Realschule","105","0.101186489115425","0.0824856365366303","0.11988734169422"
"Ja, alle 2 Wochen","2010","35-65","(Fach-)Abitur","45","0.0913479611261797","0.0650770379061416","0.117618884346218"
"Ja, alle 2 Wochen","2010","35-65","AkademikerIn","100","0.11357995300738","0.0927104438311831","0.134449462183578"
"Ja, alle 2 Wochen","2010","66 +","(noch) kein Abschluss","","","",""
"Ja, alle 2 Wochen","2010","66 +","Hauptschule","","","",""
"Ja, alle 2 Wochen","2010","66 +","Realschule","","","",""
"Ja, alle 2 Wochen","2010","66 +","(Fach-)Abitur","","","",""
"Ja, alle 2 Wochen","2010","66 +","AkademikerIn","","","",""
"Ja, alle 3-4 Wochen","2010","17-34","(noch) kein Abschluss","2","","",""
"Ja, alle 3-4 Wochen","2010","17-34","Hauptschule","16","","",""
"Ja, alle 3-4 Wochen","2010","17-34","Realschule","32","0.0624309893424222","0.0415964001384342","0.0832655785464101"
"Ja, alle 3-4 Wochen","2010","17-34","(Fach-)Abitur","10","","",""
"Ja, alle 3-4 Wochen","2010","17-34","AkademikerIn","16","","",""
"Ja, alle 3-4 Wochen","2010","35-65","(noch) kein Abschluss","4","","",""
"Ja, alle 3-4 Wochen","2010","35-65","Hauptschule","55","0.0863990465239535","0.0657187043440484","0.107079388703859"
"Ja, alle 3-4 Wochen","2010","35-65","Realschule","61","0.0581149759135001","0.0436069499598397","0.0726230018671605"
"Ja, alle 3-4 Wochen","2010","35-65","(Fach-)Abitur","25","","",""
"Ja, alle 3-4 Wochen","2010","35-65","AkademikerIn","73","0.0766500267402709","0.0591523280407335","0.0941477254398083"
"Ja, alle 3-4 Wochen","2010","66 +","(noch) kein Abschluss","","","",""
"Ja, alle 3-4 Wochen","2010","66 +","Hauptschule","","","",""
"Ja, alle 3-4 Wochen","2010","66 +","Realschule","","","",""
"Ja, alle 3-4 Wochen","2010","66 +","(Fach-)Abitur","","","",""
"Ja, alle 3-4 Wochen","2010","66 +","AkademikerIn","","","",""
"Seltener","2010","17-34","(noch) kein Abschluss","4","","",""
"Seltener","2010","17-34","Hauptschule","55","0.142351457909115","0.107080841276663","0.177622074541566"
"Seltener","2010","17-34","Realschule","91","0.167058248830008","0.134934628133309","0.199181869526708"
"Seltener","2010","17-34","(Fach-)Abitur","37","0.165332589312158","0.11711376359743","0.213551415026885"
"Seltener","2010","17-34","AkademikerIn","56","0.243173959904889","0.187489086812576","0.298858832997201"
"Seltener","2010","35-65","(noch) kein Abschluss","5","","",""
"Seltener","2010","35-65","Hauptschule","109","0.149821539632137","0.123551111525044","0.17609196773923"
"Seltener","2010","35-65","Realschule","178","0.173128237620453","0.149666056586285","0.19659041865462"
"Seltener","2010","35-65","(Fach-)Abitur","89","0.201544176569664","0.164964683999031","0.238123669140298"
"Seltener","2010","35-65","AkademikerIn","223","0.247428852879078","0.219047011998737","0.275810693759419"
"Seltener","2010","66 +","(noch) kein Abschluss","","","",""
"Seltener","2010","66 +","Hauptschule","","","",""
"Seltener","2010","66 +","Realschule","","","",""
"Seltener","2010","66 +","(Fach-)Abitur","","","",""
"Seltener","2010","66 +","AkademikerIn","1","","",""
"Nein, nie","2011","17-34","(noch) kein Abschluss","65","0.656765236285918","0.566380338606755","0.747150133965081"
"Nein, nie","2011","17-34","Hauptschule","521","0.677170301624171","0.643774928921748","0.710565674326594"
"Nein, nie","2011","17-34","Realschule","865","0.645535057638021","0.620084064847581","0.670986050428461"
"Nein, nie","2011","17-34","(Fach-)Abitur","495","0.605788555284297","0.571449887751189","0.640127222817406"
"Nein, nie","2011","17-34","AkademikerIn","406","0.595306884349705","0.559725506366691","0.630888262332719"
"Nein, nie","2011","35-65","(noch) kein Abschluss","73","0.720966051043623","0.638990357230336","0.80294174485691"
"Nein, nie","2011","35-65","Hauptschule","1991","0.674920346928533","0.658125387897111","0.691715305959956"
"Nein, nie","2011","35-65","Realschule","2446","0.611248748752994","0.59605081613924","0.626446681366747"
"Nein, nie","2011","35-65","(Fach-)Abitur","890","0.569710545278856","0.544443203121216","0.594977887436495"
"Nein, nie","2011","35-65","AkademikerIn","1730","0.487320409417287","0.470782267227915","0.50385855160666"
"Nein, nie","2011","66 +","(noch) kein Abschluss","","","",""
"Nein, nie","2011","66 +","Hauptschule","59","0.672903221816293","0.574320023954058","0.771486419678529"
"Nein, nie","2011","66 +","Realschule","18","","",""
"Nein, nie","2011","66 +","(Fach-)Abitur","3","","",""
"Nein, nie","2011","66 +","AkademikerIn","43","0.467757911186439","0.362911482284397","0.572604340088481"
"Ja, jede Woche","2011","17-34","(noch) kein Abschluss","16","","",""
"Ja, jede Woche","2011","17-34","Hauptschule","46","0.069400725295115","0.0512491650097805","0.0875522855804494"
"Ja, jede Woche","2011","17-34","Realschule","73","0.0565701363985932","0.0442785881615733","0.0688616846356132"
"Ja, jede Woche","2011","17-34","(Fach-)Abitur","42","0.0656359623227543","0.0482344385798309","0.0830374860656778"
"Ja, jede Woche","2011","17-34","AkademikerIn","57","0.0612321091426061","0.0438517748485925","0.0786124434366197"
"Ja, jede Woche","2011","35-65","(noch) kein Abschluss","11","","",""
"Ja, jede Woche","2011","35-65","Hauptschule","166","0.0529789984636937","0.0449476314687828","0.0610103654586045"
"Ja, jede Woche","2011","35-65","Realschule","207","0.0533439855494822","0.0463378513376958","0.0603501197612686"
"Ja, jede Woche","2011","35-65","(Fach-)Abitur","88","0.0776475360670817","0.0639902509348739","0.0913048211992895"
"Ja, jede Woche","2011","35-65","AkademikerIn","427","0.115961786037804","0.105368044474535","0.126555527601073"
"Ja, jede Woche","2011","66 +","(noch) kein Abschluss","","","",""
"Ja, jede Woche","2011","66 +","Hauptschule","11","","",""
"Ja, jede Woche","2011","66 +","Realschule","3","","",""
"Ja, jede Woche","2011","66 +","(Fach-)Abitur","","","",""
"Ja, jede Woche","2011","66 +","AkademikerIn","8","","",""
"Ja, alle 2 Wochen","2011","17-34","(noch) kein Abschluss","14","","",""
"Ja, alle 2 Wochen","2011","17-34","Hauptschule","78","0.126301170486276","0.102574589122922","0.15002775184963"
"Ja, alle 2 Wochen","2011","17-34","Realschule","168","0.109838872495992","0.0932020450257209","0.126475699966262"
"Ja, alle 2 Wochen","2011","17-34","(Fach-)Abitur","84","0.0987874743218022","0.0778211237528223","0.119753824890782"
"Ja, alle 2 Wochen","2011","17-34","AkademikerIn","47","0.0551910850855054","0.0386373553623171","0.0717448148086937"
"Ja, alle 2 Wochen","2011","35-65","(noch) kein Abschluss","5","","",""
"Ja, alle 2 Wochen","2011","35-65","Hauptschule","273","0.0882468175481602","0.0780762318264499","0.0984174032698705"
"Ja, alle 2 Wochen","2011","35-65","Realschule","415","0.097503541301806","0.0882550142540992","0.106752068349513"
"Ja, alle 2 Wochen","2011","35-65","(Fach-)Abitur","150","0.103711045746092","0.0881517975101543","0.11927029398203"
"Ja, alle 2 Wochen","2011","35-65","AkademikerIn","305","0.0960500523550335","0.0863006632924367","0.10579944141763"
"Ja, alle 2 Wochen","2011","66 +","(noch) kein Abschluss","","","",""
"Ja, alle 2 Wochen","2011","66 +","Hauptschule","4","","",""
"Ja, alle 2 Wochen","2011","66 +","Realschule","2","","",""
"Ja, alle 2 Wochen","2011","66 +","(Fach-)Abitur","","","",""
"Ja, alle 2 Wochen","2011","66 +","AkademikerIn","11","","",""
"Ja, alle 3-4 Wochen","2011","17-34","(noch) kein Abschluss","3","","",""
"Ja, alle 3-4 Wochen","2011","17-34","Hauptschule","35","0.0386256454435137","0.0248619598262063","0.052389331060821"
"Ja, alle 3-4 Wochen","2011","17-34","Realschule","69","0.0494353185785322","0.0379016445554379","0.0609689926016265"
"Ja, alle 3-4 Wochen","2011","17-34","(Fach-)Abitur","37","0.0486543539701443","0.0335365637307177","0.0637721442095709"
"Ja, alle 3-4 Wochen","2011","17-34","AkademikerIn","63","0.0590369483718087","0.0419510571087871","0.0761228396348302"
"Ja, alle 3-4 Wochen","2011","35-65","(noch) kein Abschluss","9","","",""
"Ja, alle 3-4 Wochen","2011","35-65","Hauptschule","160","0.051904361128726","0.0439503573346562","0.0598583649227958"
"Ja, alle 3-4 Wochen","2011","35-65","Realschule","230","0.0498006439293591","0.0430185395714348","0.0565827482872834"
"Ja, alle 3-4 Wochen","2011","35-65","(Fach-)Abitur","78","0.0577316956777131","0.0458289671351862","0.06963442422024"
"Ja, alle 3-4 Wochen","2011","35-65","AkademikerIn","245","0.0659531546009314","0.0577409734189467","0.0741653357829161"
"Ja, alle 3-4 Wochen","2011","66 +","(noch) kein Abschluss","","","",""
"Ja, alle 3-4 Wochen","2011","66 +","Hauptschule","2","","",""
"Ja, alle 3-4 Wochen","2011","66 +","Realschule","2","","",""
"Ja, alle 3-4 Wochen","2011","66 +","(Fach-)Abitur","","","",""
"Ja, alle 3-4 Wochen","2011","66 +","AkademikerIn","3","","",""
"Seltener","2011","17-34","(noch) kein Abschluss","8","","",""
"Seltener","2011","17-34","Hauptschule","73","0.0885021571509243","0.0682157399062619","0.108788574395587"
"Seltener","2011","17-34","Realschule","182","0.138620614888862","0.120235374419804","0.15700585535792"
"Seltener","2011","17-34","(Fach-)Abitur","120","0.181133654101002","0.15407137441721","0.208195933784794"
"Seltener","2011","17-34","AkademikerIn","158","0.229232973050375","0.198761776411644","0.259704169689106"
"Seltener","2011","35-65","(noch) kein Abschluss","17","","",""
"Seltener","2011","35-65","Hauptschule","398","0.131949475930887","0.119814633789805","0.144084318071969"
"Seltener","2011","35-65","Realschule","654","0.188103080466359","0.175919132831484","0.200287028101234"
"Seltener","2011","35-65","(Fach-)Abitur","269","0.191199177230257","0.171130632416228","0.211267722044287"
"Seltener","2011","35-65","AkademikerIn","802","0.234714597588944","0.220691686777556","0.248737508400331"
"Seltener","2011","66 +","(noch) kein Abschluss","1","","",""
"Seltener","2011","66 +","Hauptschule","11","","",""
"Seltener","2011","66 +","Realschule","4","","",""
"Seltener","2011","66 +","(Fach-)Abitur","7","","",""
"Seltener","2011","66 +","AkademikerIn","22","","",""
"Nein, nie","2012","17-34","(noch) kein Abschluss","27","","",""
"Nein, nie","2012","17-34","Hauptschule","229","0.708057478703237","0.659515656531951","0.756599300874522"
"Nein, nie","2012","17-34","Realschule","284","0.673718399076581","0.62955732383738","0.717879474315782"
"Nein, nie","2012","17-34","(Fach-)Abitur","126","0.646835627619198","0.578514570848695","0.7151566843897"
"Nein, nie","2012","17-34","AkademikerIn","71","0.538197027711518","0.453470134878316","0.62292392054472"
"Nein, nie","2012","35-65","(noch) kein Abschluss","23","","",""
"Nein, nie","2012","35-65","Hauptschule","556","0.675341090007497","0.643291947430424","0.707390232584571"
"Nein, nie","2012","35-65","Realschule","836","0.650907300121979","0.624945000269856","0.676869599974102"
"Nein, nie","2012","35-65","(Fach-)Abitur","394","0.642179502531974","0.60468832367379","0.679670681390158"
"Nein, nie","2012","35-65","AkademikerIn","561","0.519846506588571","0.490768195721862","0.548924817455281"
"Nein, nie","2012","66 +","(noch) kein Abschluss","","","",""
"Nein, nie","2012","66 +","Hauptschule","","","",""
"Nein, nie","2012","66 +","Realschule","1","","",""
"Nein, nie","2012","66 +","(Fach-)Abitur","","","",""
"Nein, nie","2012","66 +","AkademikerIn","1","","",""
"Ja, jede Woche","2012","17-34","(noch) kein Abschluss","10","","",""
"Ja, jede Woche","2012","17-34","Hauptschule","29","","",""
"Ja, jede Woche","2012","17-34","Realschule","19","","",""
"Ja, jede Woche","2012","17-34","(Fach-)Abitur","7","","",""
"Ja, jede Woche","2012","17-34","AkademikerIn","11","","",""
"Ja, jede Woche","2012","35-65","(noch) kein Abschluss","7","","",""
"Ja, jede Woche","2012","35-65","Hauptschule","45","0.0591009439915811","0.0429607076394699","0.0752411803436924"
"Ja, jede Woche","2012","35-65","Realschule","78","0.0572930793185078","0.044635442311845","0.0699507163251706"
"Ja, jede Woche","2012","35-65","(Fach-)Abitur","45","0.0704982391395462","0.0504773891146","0.0905190891644923"
"Ja, jede Woche","2012","35-65","AkademikerIn","138","0.103268143331829","0.0855566146233468","0.12097967204031"
"Ja, jede Woche","2012","66 +","(noch) kein Abschluss","","","",""
"Ja, jede Woche","2012","66 +","Hauptschule","","","",""
"Ja, jede Woche","2012","66 +","Realschule","","","",""
"Ja, jede Woche","2012","66 +","(Fach-)Abitur","","","",""
"Ja, jede Woche","2012","66 +","AkademikerIn","","","",""
"Ja, alle 2 Wochen","2012","17-34","(noch) kein Abschluss","6","","",""
"Ja, alle 2 Wochen","2012","17-34","Hauptschule","26","","",""
"Ja, alle 2 Wochen","2012","17-34","Realschule","49","0.120747638007492","0.0900574013949462","0.151437874620037"
"Ja, alle 2 Wochen","2012","17-34","(Fach-)Abitur","23","","",""
"Ja, alle 2 Wochen","2012","17-34","AkademikerIn","11","","",""
"Ja, alle 2 Wochen","2012","35-65","(noch) kein Abschluss","7","","",""
"Ja, alle 2 Wochen","2012","35-65","Hauptschule","87","0.100459248443962","0.0798839307997178","0.121034566088207"
"Ja, alle 2 Wochen","2012","35-65","Realschule","135","0.0896020418540889","0.0740464049440944","0.105157678764083"
"Ja, alle 2 Wochen","2012","35-65","(Fach-)Abitur","67","0.114379952136529","0.0894875422295403","0.139272362043517"
"Ja, alle 2 Wochen","2012","35-65","AkademikerIn","106","0.0899920754396494","0.0733362452366353","0.106647905642664"
"Ja, alle 2 Wochen","2012","66 +","(noch) kein Abschluss","","","",""
"Ja, alle 2 Wochen","2012","66 +","Hauptschule","","","",""
"Ja, alle 2 Wochen","2012","66 +","Realschule","","","",""
"Ja, alle 2 Wochen","2012","66 +","(Fach-)Abitur","","","",""
"Ja, alle 2 Wochen","2012","66 +","AkademikerIn","","","",""
"Ja, alle 3-4 Wochen","2012","17-34","(noch) kein Abschluss","7","","",""
"Ja, alle 3-4 Wochen","2012","17-34","Hauptschule","14","","",""
"Ja, alle 3-4 Wochen","2012","17-34","Realschule","24","","",""
"Ja, alle 3-4 Wochen","2012","17-34","(Fach-)Abitur","13","","",""
"Ja, alle 3-4 Wochen","2012","17-34","AkademikerIn","11","","",""
"Ja, alle 3-4 Wochen","2012","35-65","(noch) kein Abschluss","2","","",""
"Ja, alle 3-4 Wochen","2012","35-65","Hauptschule","39","0.0502859450919805","0.0353283798491831","0.0652435103347779"
"Ja, alle 3-4 Wochen","2012","35-65","Realschule","74","0.0583223624775275","0.0455585066730441","0.0710862182820108"
"Ja, alle 3-4 Wochen","2012","35-65","(Fach-)Abitur","36","0.0424969518335266","0.0267202127911002","0.058273690875953"
"Ja, alle 3-4 Wochen","2012","35-65","AkademikerIn","80","0.0739068288729275","0.0586799396287644","0.0891337181170906"
"Ja, alle 3-4 Wochen","2012","66 +","(noch) kein Abschluss","","","",""
"Ja, alle 3-4 Wochen","2012","66 +","Hauptschule","","","",""
"Ja, alle 3-4 Wochen","2012","66 +","Realschule","1","","",""
"Ja, alle 3-4 Wochen","2012","66 +","(Fach-)Abitur","","","",""
"Ja, alle 3-4 Wochen","2012","66 +","AkademikerIn","","","",""
"Seltener","2012","17-34","(noch) kein Abschluss","7","","",""
"Seltener","2012","17-34","Hauptschule","39","0.0869327812937399","0.0568528871712985","0.117012675416181"
"Seltener","2012","17-34","Realschule","57","0.113157105413236","0.0833191951819284","0.142995015644543"
"Seltener","2012","17-34","(Fach-)Abitur","19","","",""
"Seltener","2012","17-34","AkademikerIn","29","","",""
"Seltener","2012","35-65","(noch) kein Abschluss","5","","",""
"Seltener","2012","35-65","Hauptschule","93","0.114812772464979","0.0929928181791192","0.136632726750838"
"Seltener","2012","35-65","Realschule","172","0.143875216227897","0.124760197130781","0.162990235325013"
"Seltener","2012","35-65","(Fach-)Abitur","86","0.130445354358424","0.104104429622255","0.156786279094594"
"Seltener","2012","35-65","AkademikerIn","249","0.212986445767023","0.189157290181392","0.236815601352654"
"Seltener","2012","66 +","(noch) kein Abschluss","","","",""
"Seltener","2012","66 +","Hauptschule","","","",""
"Seltener","2012","66 +","Realschule","","","",""
"Seltener","2012","66 +","(Fach-)Abitur","","","",""
"Seltener","2012","66 +","AkademikerIn","","","",""
"Nein, nie","2013","17-34","(noch) kein Abschluss","64","0.594762821998544","0.505805498415419","0.683720145581669"
"Nein, nie","2013","17-34","Hauptschule","428","0.69961473785791","0.663732203786221","0.735497271929598"
"Nein, nie","2013","17-34","Realschule","736","0.657400395693294","0.629717626667888","0.685083164718701"
"Nein, nie","2013","17-34","(Fach-)Abitur","468","0.602433397295796","0.566636504078393","0.638230290513199"
"Nein, nie","2013","17-34","AkademikerIn","380","0.550663923524128","0.512970638460019","0.588357208588237"
"Nein, nie","2013","35-65","(noch) kein Abschluss","63","0.660875418146664","0.565677878762743","0.756072957530585"
"Nein, nie","2013","35-65","Hauptschule","1734","0.637233896374329","0.619054601145098","0.65541319160356"
"Nein, nie","2013","35-65","Realschule","2373","0.609370345446356","0.593880328984314","0.624860361908397"
"Nein, nie","2013","35-65","(Fach-)Abitur","929","0.578664467688481","0.553448585403421","0.603880349973541"
"Nein, nie","2013","35-65","AkademikerIn","1689","0.490938469109344","0.473884557783851","0.507992380434837"
"Nein, nie","2013","66 +","(noch) kein Abschluss","1","","",""
"Nein, nie","2013","66 +","Hauptschule","79","0.745645878818158","0.664629598078203","0.826662159558112"
"Nein, nie","2013","66 +","Realschule","18","","",""
"Nein, nie","2013","66 +","(Fach-)Abitur","14","","",""
"Nein, nie","2013","66 +","AkademikerIn","62","0.594537356764546","0.501507746874985","0.687566966654108"
"Ja, jede Woche","2013","17-34","(noch) kein Abschluss","21","","",""
"Ja, jede Woche","2013","17-34","Hauptschule","39","0.0351378550741896","0.0207255124473899","0.0495501977009892"
"Ja, jede Woche","2013","17-34","Realschule","42","0.036166693461822","0.0252759760923327","0.0470574108313113"
"Ja, jede Woche","2013","17-34","(Fach-)Abitur","43","0.0581997547565128","0.0410749414397092","0.0753245680733165"
"Ja, jede Woche","2013","17-34","AkademikerIn","53","0.0580939118850153","0.0403681812657624","0.0758196425042683"
"Ja, jede Woche","2013","35-65","(noch) kein Abschluss","7","","",""
"Ja, jede Woche","2013","35-65","Hauptschule","154","0.0541501032852762","0.0455930347008987","0.0627071718696536"
"Ja, jede Woche","2013","35-65","Realschule","150","0.0384022298135057","0.0323011941794342","0.0445032654475772"
"Ja, jede Woche","2013","35-65","(Fach-)Abitur","76","0.0602503471952193","0.0480987719211708","0.0724019224692677"
"Ja, jede Woche","2013","35-65","AkademikerIn","379","0.108425859869438","0.0978193989023475","0.119032320836528"
"Ja, jede Woche","2013","66 +","(noch) kein Abschluss","1","","",""
"Ja, jede Woche","2013","66 +","Hauptschule","8","","",""
"Ja, jede Woche","2013","66 +","Realschule","1","","",""
"Ja, jede Woche","2013","66 +","(Fach-)Abitur","","","",""
"Ja, jede Woche","2013","66 +","AkademikerIn","9","","",""
"Ja, alle 2 Wochen","2013","17-34","(noch) kein Abschluss","17","","",""
"Ja, alle 2 Wochen","2013","17-34","Hauptschule","73","0.126614790912367","0.100585672562031","0.152643909262704"
"Ja, alle 2 Wochen","2013","17-34","Realschule","138","0.10548254505833","0.0875646978166104","0.12340039230005"
"Ja, alle 2 Wochen","2013","17-34","(Fach-)Abitur","84","0.120024326788967","0.0962528675945027","0.143795785983432"
"Ja, alle 2 Wochen","2013","17-34","AkademikerIn","47","0.0782208810013656","0.0578734391228364","0.0985683228798949"
"Ja, alle 2 Wochen","2013","35-65","(noch) kein Abschluss","8","","",""
"Ja, alle 2 Wochen","2013","35-65","Hauptschule","279","0.10163750752968","0.0902122218872949","0.113062793172065"
"Ja, alle 2 Wochen","2013","35-65","Realschule","402","0.0973928730166395","0.08797957985006","0.106806166183219"
"Ja, alle 2 Wochen","2013","35-65","(Fach-)Abitur","133","0.0980192266897032","0.0828347092873485","0.113203744092058"
"Ja, alle 2 Wochen","2013","35-65","AkademikerIn","261","0.0860113372346026","0.0764465881149728","0.0955760863542324"
"Ja, alle 2 Wochen","2013","66 +","(noch) kein Abschluss","","","",""
"Ja, alle 2 Wochen","2013","66 +","Hauptschule","7","","",""
"Ja, alle 2 Wochen","2013","66 +","Realschule","1","","",""
"Ja, alle 2 Wochen","2013","66 +","(Fach-)Abitur","","","",""
"Ja, alle 2 Wochen","2013","66 +","AkademikerIn","3","","",""
"Ja, alle 3-4 Wochen","2013","17-34","(noch) kein Abschluss","4","","",""
"Ja, alle 3-4 Wochen","2013","17-34","Hauptschule","23","","",""
"Ja, alle 3-4 Wochen","2013","17-34","Realschule","58","0.0399214211562273","0.0285016472239537","0.0513411950885009"
"Ja, alle 3-4 Wochen","2013","17-34","(Fach-)Abitur","43","0.0620223712467951","0.044380026992805","0.0796647155007851"
"Ja, alle 3-4 Wochen","2013","17-34","AkademikerIn","59","0.0856351943839392","0.064431041502695","0.106839347265183"
"Ja, alle 3-4 Wochen","2013","35-65","(noch) kein Abschluss","11","","",""
"Ja, alle 3-4 Wochen","2013","35-65","Hauptschule","113","0.041901579035873","0.0343256741296155","0.0494774839421306"
"Ja, alle 3-4 Wochen","2013","35-65","Realschule","208","0.0537710603892873","0.0466096092964068","0.0609325114821677"
"Ja, alle 3-4 Wochen","2013","35-65","(Fach-)Abitur","66","0.0650444811578955","0.0524509529507376","0.0776380093650535"
"Ja, alle 3-4 Wochen","2013","35-65","AkademikerIn","190","0.0654125920598268","0.0569779633271738","0.0738472207924798"
"Ja, alle 3-4 Wochen","2013","66 +","(noch) kein Abschluss","","","",""
"Ja, alle 3-4 Wochen","2013","66 +","Hauptschule","1","","",""
"Ja, alle 3-4 Wochen","2013","66 +","Realschule","2","","",""
"Ja, alle 3-4 Wochen","2013","66 +","(Fach-)Abitur","","","",""
"Ja, alle 3-4 Wochen","2013","66 +","AkademikerIn","5","","",""
"Seltener","2013","17-34","(noch) kein Abschluss","11","","",""
"Seltener","2013","17-34","Hauptschule","64","0.0987440330778385","0.0753936597838006","0.122094406371876"
"Seltener","2013","17-34","Realschule","155","0.161028944630326","0.139588855705917","0.182469033554734"
"Seltener","2013","17-34","(Fach-)Abitur","80","0.157320149911929","0.130687808515232","0.183952491308625"
"Seltener","2013","17-34","AkademikerIn","130","0.227386089205551","0.195624791398125","0.259147387012978"
"Seltener","2013","35-65","(noch) kein Abschluss","6","","",""
"Seltener","2013","35-65","Hauptschule","407","0.165076913774841","0.151039708105736","0.179114119443947"
"Seltener","2013","35-65","Realschule","678","0.201063491334212","0.188338679761387","0.213788302907036"
