"plb0219","year","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein, nie","2019","5 Einkommensstärkstes Quintil","4518","0.58914718153207","0.578391718111376","0.599902644952765"
"Ja, jede Woche","2019","1 Einkommensschwächstes Quintil","78","0.109999717921241","0.0888405148874159","0.131158920955067"
"Ja, jede Woche","2019","2","113","0.0687202599010275","0.0558923687404909","0.0815481510615641"
"Ja, jede Woche","2019","3","136","0.0679149172604436","0.0572699679209374","0.0785598665999498"
"Ja, jede Woche","2019","4","217","0.0421555718688454","0.0360551591610149","0.0482559845766758"
"Ja, jede Woche","2019","5 Einkommensstärkstes Quintil","657","0.0720721473564065","0.0664186795118135","0.0777256152009995"
"Ja, alle 2 Wochen","2019","1 Einkommensschwächstes Quintil","80","0.103237407737299","0.0826611810749782","0.123813634399621"
"Ja, alle 2 Wochen","2019","2","143","0.0901668374728719","0.0756431434056809","0.104690531540063"
"Ja, alle 2 Wochen","2019","3","234","0.131721606911812","0.117413201423203","0.146030012400421"
"Ja, alle 2 Wochen","2019","4","452","0.104280507831981","0.0950021350543527","0.113558880609608"
"Ja, alle 2 Wochen","2019","5 Einkommensstärkstes Quintil","714","0.0842921465450677","0.0782185475257034","0.090365745564432"
"Ja, alle 3-4 Wochen","2019","1 Einkommensschwächstes Quintil","35","0.0540654106653883","0.0387721970708215","0.0693586242599551"
"Ja, alle 3-4 Wochen","2019","2","86","0.071662854866191","0.0585839100015405","0.0847417997308414"
"Ja, alle 3-4 Wochen","2019","3","116","0.0445202256020861","0.035794075894016","0.0532463753101562"
"Ja, alle 3-4 Wochen","2019","4","248","0.050968502680908","0.0442915932270769","0.057645412134739"
"Ja, alle 3-4 Wochen","2019","5 Einkommensstärkstes Quintil","541","0.0596648533156561","0.0544867022864476","0.0648430043448646"
"Seltener","2019","1 Einkommensschwächstes Quintil","72","0.0847145879497567","0.0658839159090278","0.103545259990486"
"Seltener","2019","2","162","0.0877440313341669","0.0733977302535376","0.102090332414796"
"Seltener","2019","3","263","0.112610384798296","0.0992358210696981","0.125984948526894"
"Seltener","2019","4","526","0.130880603874973","0.120641508178066","0.14111969957188"
"Seltener","2019","5 Einkommensstärkstes Quintil","1608","0.1948236712508","0.186165215319454","0.203482127182145"
