"plb0219","year","quintil_oecd","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein, nie","2011","1 Einkommensschwächstes Quintil","Westdeutschland","899","0.671479974521371","0.64690366250762","0.696056286535122"
"Nein, nie","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","382","0.640465886064522","0.602478806448075","0.678452965680969"
"Nein, nie","2011","2","Westdeutschland","1665","0.657653679339994","0.639157117208305","0.676150241471683"
"Nein, nie","2011","2","Ostdeutschland","489","0.579573123685737","0.545494666529678","0.613651580841796"
"Nein, nie","2011","3","Westdeutschland","1518","0.64863814049652","0.629430334025166","0.667845946967875"
"Nein, nie","2011","3","Ostdeutschland","396","0.588525235539129","0.552379069288046","0.624671401790211"
"Nein, nie","2011","4","Westdeutschland","1892","0.612251581031315","0.595041487838369","0.629461674224261"
"Nein, nie","2011","4","Ostdeutschland","403","0.506402164180536","0.470763485564793","0.542040842796279"
"Nein, nie","2011","5 Einkommensstärkstes Quintil","Westdeutschland","1965","0.55312578301983","0.53686486767121","0.569386698368451"
"Nein, nie","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","300","0.522351097243353","0.481770143793571","0.562932050693136"
"Ja, jede Woche","2011","1 Einkommensschwächstes Quintil","Westdeutschland","133","0.0795243993880962","0.0653672571695628","0.0936815416066297"
"Ja, jede Woche","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","60","0.089650972593517","0.0670358303986012","0.112266114788433"
"Ja, jede Woche","2011","2","Westdeutschland","146","0.0561682247909273","0.04719285806707","0.0651435915147846"
"Ja, jede Woche","2011","2","Ostdeutschland","36","0.0655828120063773","0.0484926572127711","0.0826729667999836"
"Ja, jede Woche","2011","3","Westdeutschland","140","0.0564650690564236","0.0471782251664453","0.065751912946402"
"Ja, jede Woche","2011","3","Ostdeutschland","47","0.0581978617574743","0.0410013070942709","0.0753944164206777"
"Ja, jede Woche","2011","4","Westdeutschland","201","0.0695195530455083","0.0605359540506645","0.0785031520403522"
"Ja, jede Woche","2011","4","Ostdeutschland","52","0.0718583554983693","0.0534492384122064","0.0902674725845322"
"Ja, jede Woche","2011","5 Einkommensstärkstes Quintil","Westdeutschland","321","0.0879372159515818","0.0786744836691458","0.0971999482340178"
"Ja, jede Woche","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","49","0.0638137032930194","0.0439561968099715","0.0836712097760674"
"Ja, alle 2 Wochen","2011","1 Einkommensschwächstes Quintil","Westdeutschland","124","0.0774870472656711","0.0634969721022602","0.091477122429082"
"Ja, alle 2 Wochen","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","48","0.0709704290632281","0.0506435202901373","0.0912973378363188"
"Ja, alle 2 Wochen","2011","2","Westdeutschland","261","0.102109102875024","0.0903057994709219","0.113912406279127"
"Ja, alle 2 Wochen","2011","2","Ostdeutschland","103","0.141189288327737","0.117149525924932","0.165229050730543"
"Ja, alle 2 Wochen","2011","3","Westdeutschland","230","0.0985181303471125","0.0865276715531483","0.110508589141077"
"Ja, alle 2 Wochen","2011","3","Ostdeutschland","94","0.121110950778021","0.0971465360089953","0.145075365547047"
"Ja, alle 2 Wochen","2011","4","Westdeutschland","301","0.095625355702955","0.0852380247925676","0.106012686613342"
"Ja, alle 2 Wochen","2011","4","Ostdeutschland","93","0.127004265568972","0.103268545696071","0.150739985441873"
"Ja, alle 2 Wochen","2011","5 Einkommensstärkstes Quintil","Westdeutschland","293","0.0822951024285447","0.0733067745108797","0.0912834303462097"
"Ja, alle 2 Wochen","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","59","0.104321576110782","0.079487401811622","0.129155750409941"
"Ja, alle 3-4 Wochen","2011","1 Einkommensschwächstes Quintil","Westdeutschland","67","0.0505221570217943","0.0390616821067816","0.0619826319368069"
"Ja, alle 3-4 Wochen","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","41","0.0489919939693631","0.0319047312014119","0.0660792567373142"
"Ja, alle 3-4 Wochen","2011","2","Westdeutschland","119","0.0452963444656124","0.0371899930584673","0.0534026958727575"
"Ja, alle 3-4 Wochen","2011","2","Ostdeutschland","53","0.0632200596949992","0.0464193815456163","0.0800207378443822"
"Ja, alle 3-4 Wochen","2011","3","Westdeutschland","110","0.0450481519849451","0.0367031114903651","0.0533931924795251"
"Ja, alle 3-4 Wochen","2011","3","Ostdeutschland","48","0.0584302587066812","0.0412015294809346","0.0756589879324277"
"Ja, alle 3-4 Wochen","2011","4","Westdeutschland","149","0.0453133160113448","0.0379667125090007","0.0526599195136888"
"Ja, alle 3-4 Wochen","2011","4","Ostdeutschland","56","0.0599077887545226","0.0429911503854195","0.0768244271236258"
"Ja, alle 3-4 Wochen","2011","5 Einkommensstärkstes Quintil","Westdeutschland","266","0.0647621664261851","0.056712792432653","0.0728115404197171"
"Ja, alle 3-4 Wochen","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","51","0.0798043683436912","0.0577882873346406","0.101820449352742"
"Seltener","2011","1 Einkommensschwächstes Quintil","Westdeutschland","180","0.120986421803067","0.103922244158031","0.138050599448104"
"Seltener","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","82","0.149920718309369","0.121660312313346","0.178181124305393"
"Seltener","2011","2","Westdeutschland","337","0.138772648528442","0.125296356864405","0.152248940192478"
"Seltener","2011","2","Ostdeutschland","125","0.150434716285149","0.125754271373846","0.175115161196452"
"Seltener","2011","3","Westdeutschland","375","0.151330508114999","0.136911620320333","0.165749395909664"
"Seltener","2011","3","Ostdeutschland","127","0.173735693218695","0.145905763080377","0.201565623357013"
"Seltener","2011","4","Westdeutschland","536","0.177290194208877","0.16380028765517","0.190780100762583"
"Seltener","2011","4","Ostdeutschland","152","0.2348274259976","0.204611124879919","0.265043727115281"
"Seltener","2011","5 Einkommensstärkstes Quintil","Westdeutschland","746","0.211879732173858","0.198514351150613","0.225245113197103"
"Seltener","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","123","0.229709255009154","0.195534675054747","0.263883834963562"
"Nein, nie","2012","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein, nie","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein, nie","2012","2","Westdeutschland","","","",""
"Nein, nie","2012","2","Ostdeutschland","","","",""
"Nein, nie","2012","3","Westdeutschland","","","",""
"Nein, nie","2012","3","Ostdeutschland","","","",""
"Nein, nie","2012","4","Westdeutschland","","","",""
"Nein, nie","2012","4","Ostdeutschland","","","",""
"Nein, nie","2012","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein, nie","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, jede Woche","2012","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, jede Woche","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, jede Woche","2012","2","Westdeutschland","","","",""
"Ja, jede Woche","2012","2","Ostdeutschland","","","",""
"Ja, jede Woche","2012","3","Westdeutschland","","","",""
"Ja, jede Woche","2012","3","Ostdeutschland","","","",""
"Ja, jede Woche","2012","4","Westdeutschland","","","",""
"Ja, jede Woche","2012","4","Ostdeutschland","","","",""
"Ja, jede Woche","2012","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, jede Woche","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2012","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2012","2","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2012","2","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2012","3","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2012","3","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2012","4","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2012","4","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2012","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2012","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2012","2","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2012","2","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2012","3","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2012","3","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2012","4","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2012","4","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2012","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Seltener","2012","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Seltener","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Seltener","2012","2","Westdeutschland","","","",""
"Seltener","2012","2","Ostdeutschland","","","",""
"Seltener","2012","3","Westdeutschland","","","",""
"Seltener","2012","3","Ostdeutschland","","","",""
"Seltener","2012","4","Westdeutschland","","","",""
"Seltener","2012","4","Ostdeutschland","","","",""
"Seltener","2012","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Seltener","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein, nie","2013","1 Einkommensschwächstes Quintil","Westdeutschland","678","0.620629155903483","0.591335346738195","0.649922965068772"
"Nein, nie","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","311","0.59401723562976","0.54985463829911","0.638179832960411"
"Nein, nie","2013","2","Westdeutschland","1336","0.6752062499358","0.654814690988872","0.695597808882728"
"Nein, nie","2013","2","Ostdeutschland","405","0.54506724511831","0.508256969074754","0.581877521161866"
"Nein, nie","2013","3","Westdeutschland","1427","0.664700925968383","0.644824057938404","0.684577793998361"
"Nein, nie","2013","3","Ostdeutschland","368","0.580972164680255","0.541977101135083","0.619967228225427"
"Nein, nie","2013","4","Westdeutschland","1868","0.622439220543771","0.605089129014077","0.639789312073466"
"Nein, nie","2013","4","Ostdeutschland","440","0.539080707908841","0.504254991197873","0.573906424619809"
"Nein, nie","2013","5 Einkommensstärkstes Quintil","Westdeutschland","2125","0.537938850176791","0.522072652819996","0.553805047533586"
"Nein, nie","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","343","0.518954835912807","0.4809228472425","0.556986824583113"
"Ja, jede Woche","2013","1 Einkommensschwächstes Quintil","Westdeutschland","94","0.0783315657306308","0.0621103445424816","0.0945527869187799"
"Ja, jede Woche","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","37","0.0801355621555435","0.0557194874670894","0.104551636843998"
"Ja, jede Woche","2013","2","Westdeutschland","116","0.0571755151451657","0.0470655690529111","0.0672854612374204"
"Ja, jede Woche","2013","2","Ostdeutschland","39","0.0494583960634409","0.0334305188176265","0.0654862733092553"
"Ja, jede Woche","2013","3","Westdeutschland","93","0.0389849972585024","0.0308354689402928","0.0471345255767121"
"Ja, jede Woche","2013","3","Ostdeutschland","36","0.071698765893721","0.0513090658293813","0.0920884659580606"
"Ja, jede Woche","2013","4","Westdeutschland","152","0.0451884917684865","0.0377543197878668","0.0526226637491062"
"Ja, jede Woche","2013","4","Ostdeutschland","39","0.0456422040743736","0.0310607900388294","0.0602236181099178"
"Ja, jede Woche","2013","5 Einkommensstärkstes Quintil","Westdeutschland","337","0.0815491988853657","0.0728396739309824","0.090258723839749"
"Ja, jede Woche","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","59","0.0638102244069239","0.0452057069753337","0.082414741838514"
"Ja, alle 2 Wochen","2013","1 Einkommensschwächstes Quintil","Westdeutschland","113","0.10030166906831","0.0821661361092826","0.118437202027337"
"Ja, alle 2 Wochen","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","51","0.112300636167379","0.0839067165335283","0.14069455580123"
"Ja, alle 2 Wochen","2013","2","Westdeutschland","201","0.079821213935038","0.0680200826166968","0.0916223452533792"
"Ja, alle 2 Wochen","2013","2","Ostdeutschland","96","0.16792060656893","0.140289084461904","0.195552128675956"
"Ja, alle 2 Wochen","2013","3","Westdeutschland","232","0.104787082335505","0.0918916567520829","0.117682507918927"
"Ja, alle 2 Wochen","2013","3","Ostdeutschland","65","0.0919283538426976","0.0690936526752856","0.11476305501011"
"Ja, alle 2 Wochen","2013","4","Westdeutschland","276","0.0911514847533894","0.0808502927325387","0.10145267677424"
"Ja, alle 2 Wochen","2013","4","Ostdeutschland","106","0.141117491945322","0.11679444217552","0.165440541715123"
"Ja, alle 2 Wochen","2013","5 Einkommensstärkstes Quintil","Westdeutschland","302","0.0894770069470048","0.0803934100668044","0.0985606038272051"
"Ja, alle 2 Wochen","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","53","0.0762844260852553","0.0560785166833307","0.0964903354871798"
"Ja, alle 3-4 Wochen","2013","1 Einkommensschwächstes Quintil","Westdeutschland","42","0.0526647819737525","0.0391801290646769","0.0661494348828281"
"Ja, alle 3-4 Wochen","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","20","","",""
"Ja, alle 3-4 Wochen","2013","2","Westdeutschland","92","0.0443044053277075","0.0353443308751853","0.0532644797802297"
"Ja, alle 3-4 Wochen","2013","2","Ostdeutschland","38","0.0506244584068802","0.0344186894473111","0.0668302273664493"
"Ja, alle 3-4 Wochen","2013","3","Westdeutschland","102","0.0499351071699577","0.0407644963451278","0.0591057179947875"
"Ja, alle 3-4 Wochen","2013","3","Ostdeutschland","42","0.0728067324055172","0.0522723598113235","0.0933411049997109"
"Ja, alle 3-4 Wochen","2013","4","Westdeutschland","162","0.0523715501823224","0.0443984610708781","0.0603446392937666"
"Ja, alle 3-4 Wochen","2013","4","Ostdeutschland","53","0.0728450435455369","0.054688344683827","0.0910017424072467"
"Ja, alle 3-4 Wochen","2013","5 Einkommensstärkstes Quintil","Westdeutschland","209","0.0572722472333214","0.0498775239335039","0.0646669705331388"
"Ja, alle 3-4 Wochen","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","40","0.053804044910459","0.0366293380327052","0.0709787517882129"
"Seltener","2013","1 Einkommensschwächstes Quintil","Westdeutschland","127","0.148072827323824","0.126630757529451","0.169514897118196"
"Seltener","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","56","0.159785883622978","0.126835120472332","0.192736646773624"
"Seltener","2013","2","Westdeutschland","281","0.143492615656289","0.128227197597238","0.158758033715339"
"Seltener","2013","2","Ostdeutschland","125","0.186929293842439","0.158110668012216","0.215747919672662"
"Seltener","2013","3","Westdeutschland","313","0.141591887267652","0.126913284176818","0.156270490358487"
"Seltener","2013","3","Ostdeutschland","104","0.182593983177809","0.152060758074836","0.213127208280783"
"Seltener","2013","4","Westdeutschland","541","0.18884925275203","0.174841506053914","0.202856999450147"
"Seltener","2013","4","Ostdeutschland","149","0.201314552525927","0.17329983836883","0.229329266683023"
"Seltener","2013","5 Einkommensstärkstes Quintil","Westdeutschland","820","0.233762696757517","0.220293989312818","0.247231404202216"
"Seltener","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","168","0.287146468684555","0.252708048597323","0.321584888771787"
"Nein, nie","2014","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein, nie","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein, nie","2014","2","Westdeutschland","","","",""
"Nein, nie","2014","2","Ostdeutschland","","","",""
"Nein, nie","2014","3","Westdeutschland","","","",""
"Nein, nie","2014","3","Ostdeutschland","","","",""
"Nein, nie","2014","4","Westdeutschland","","","",""
"Nein, nie","2014","4","Ostdeutschland","","","",""
"Nein, nie","2014","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein, nie","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, jede Woche","2014","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, jede Woche","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, jede Woche","2014","2","Westdeutschland","","","",""
"Ja, jede Woche","2014","2","Ostdeutschland","","","",""
"Ja, jede Woche","2014","3","Westdeutschland","","","",""
"Ja, jede Woche","2014","3","Ostdeutschland","","","",""
"Ja, jede Woche","2014","4","Westdeutschland","","","",""
"Ja, jede Woche","2014","4","Ostdeutschland","","","",""
"Ja, jede Woche","2014","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, jede Woche","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2014","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2014","2","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2014","2","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2014","3","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2014","3","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2014","4","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2014","4","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2014","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","2","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","2","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","3","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","3","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","4","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","4","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Seltener","2014","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Seltener","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Seltener","2014","2","Westdeutschland","","","",""
"Seltener","2014","2","Ostdeutschland","","","",""
"Seltener","2014","3","Westdeutschland","","","",""
"Seltener","2014","3","Ostdeutschland","","","",""
"Seltener","2014","4","Westdeutschland","","","",""
"Seltener","2014","4","Ostdeutschland","","","",""
"Seltener","2014","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Seltener","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein, nie","2015","1 Einkommensschwächstes Quintil","Westdeutschland","708","0.669133906931732","0.64074134959306","0.697526464270403"
"Nein, nie","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","223","0.616467909015749","0.566239094103621","0.666696723927876"
"Nein, nie","2015","2","Westdeutschland","1162","0.653862725008856","0.631774454295328","0.675950995722385"
"Nein, nie","2015","2","Ostdeutschland","297","0.548694749650506","0.505120509424275","0.592268989876736"
"Nein, nie","2015","3","Westdeutschland","1341","0.649095189295045","0.628755619565545","0.669434759024545"
"Nein, nie","2015","3","Ostdeutschland","360","0.58932867129726","0.549964742036013","0.628692600558508"
"Nein, nie","2015","4","Westdeutschland","1886","0.616391092639678","0.599045503584538","0.633736681694819"
"Nein, nie","2015","4","Ostdeutschland","447","0.588654919041064","0.553484891081234","0.623824947000894"
"Nein, nie","2015","5 Einkommensstärkstes Quintil","Westdeutschland","2385","0.538532340109567","0.523455859428414","0.553608820790719"
"Nein, nie","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","377","0.560372280489515","0.523203042188028","0.597541518791002"
"Ja, jede Woche","2015","1 Einkommensschwächstes Quintil","Westdeutschland","77","0.071762730385442","0.0561887064022085","0.0873367543686755"
"Ja, jede Woche","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","36","0.0749474938957851","0.0477481398356664","0.102146847955904"
"Ja, jede Woche","2015","2","Westdeutschland","130","0.0659504460068254","0.0544268488348367","0.0774740431788142"
"Ja, jede Woche","2015","2","Ostdeutschland","24","","",""
"Ja, jede Woche","2015","3","Westdeutschland","124","0.0585522591668405","0.0485462051698425","0.0685583131638385"
"Ja, jede Woche","2015","3","Ostdeutschland","33","0.0785753903384845","0.0570453103626522","0.100105470314317"
"Ja, jede Woche","2015","4","Westdeutschland","166","0.0531496958672089","0.0451475292853346","0.0611518624490833"
"Ja, jede Woche","2015","4","Ostdeutschland","45","0.0406217659816502","0.0265122049890725","0.0547313269742279"
"Ja, jede Woche","2015","5 Einkommensstärkstes Quintil","Westdeutschland","330","0.0747069143884975","0.0667555161759321","0.082658312601063"
"Ja, jede Woche","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","51","0.0618685218746544","0.0438271511944399","0.079909892554869"
"Ja, alle 2 Wochen","2015","1 Einkommensschwächstes Quintil","Westdeutschland","119","0.120168806053655","0.100547974374639","0.139789637732671"
"Ja, alle 2 Wochen","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","36","0.146750602060257","0.110197454323892","0.183303749796622"
"Ja, alle 2 Wochen","2015","2","Westdeutschland","190","0.111735338780292","0.0971081553227184","0.126362522237866"
"Ja, alle 2 Wochen","2015","2","Ostdeutschland","79","0.179534462666428","0.14592718663298","0.213141738699875"
"Ja, alle 2 Wochen","2015","3","Westdeutschland","220","0.0989493879087468","0.0862239113818977","0.111674864435596"
"Ja, alle 2 Wochen","2015","3","Ostdeutschland","71","0.124358377908638","0.097954167277439","0.150762588539837"
"Ja, alle 2 Wochen","2015","4","Westdeutschland","310","0.0973880921863565","0.0868121274772954","0.107964056895418"
"Ja, alle 2 Wochen","2015","4","Ostdeutschland","94","0.123176032953419","0.0996873598737401","0.146664706033097"
"Ja, alle 2 Wochen","2015","5 Einkommensstärkstes Quintil","Westdeutschland","335","0.0871738058845449","0.0786425985587158","0.0957050132103739"
"Ja, alle 2 Wochen","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","53","0.0733038434986809","0.053785863916961","0.0928218230804008"
"Ja, alle 3-4 Wochen","2015","1 Einkommensschwächstes Quintil","Westdeutschland","30","0.0353864995226312","0.0242379766023832","0.0465350224428793"
"Ja, alle 3-4 Wochen","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","20","","",""
"Ja, alle 3-4 Wochen","2015","2","Westdeutschland","78","0.0403736919657841","0.0312347788902018","0.0495126050413664"
"Ja, alle 3-4 Wochen","2015","2","Ostdeutschland","22","","",""
"Ja, alle 3-4 Wochen","2015","3","Westdeutschland","102","0.0440066748554379","0.0352653026573326","0.0527480470535431"
"Ja, alle 3-4 Wochen","2015","3","Ostdeutschland","42","0.0612775210088789","0.0420867833548898","0.0804682586628679"
"Ja, alle 3-4 Wochen","2015","4","Westdeutschland","159","0.0597443259793789","0.0512898275286154","0.0681988244301424"
"Ja, alle 3-4 Wochen","2015","4","Ostdeutschland","52","0.0907091291828288","0.0701825733441713","0.111235685021486"
"Ja, alle 3-4 Wochen","2015","5 Einkommensstärkstes Quintil","Westdeutschland","250","0.0654915812450658","0.0580097519860469","0.0729734105040847"
"Ja, alle 3-4 Wochen","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","51","0.0687615887209668","0.0498117203731089","0.0877114570688246"
"Seltener","2015","1 Einkommensschwächstes Quintil","Westdeutschland","121","0.10354805710654","0.0851633656830121","0.121932748530068"
"Seltener","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","45","0.104968999161324","0.0733064113050964","0.136631587017551"
"Seltener","2015","2","Westdeutschland","222","0.128077798238242","0.11256214603884","0.143593450437644"
"Seltener","2015","2","Ostdeutschland","79","0.181947391493124","0.148164815543103","0.215729967443145"
"Seltener","2015","3","Westdeutschland","328","0.149396488773929","0.134204078294453","0.164588899253406"
"Seltener","2015","3","Ostdeutschland","94","0.146460039446738","0.118169321528387","0.174750757365089"
"Seltener","2015","4","Westdeutschland","498","0.173326793327377","0.159824227082935","0.186829359571819"
"Seltener","2015","4","Ostdeutschland","114","0.156838152841038","0.130847301608901","0.182829004073175"
"Seltener","2015","5 Einkommensstärkstes Quintil","Westdeutschland","900","0.234095358372325","0.221289544126966","0.246901172617684"
"Seltener","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","153","0.235693765416183","0.203909618921909","0.267477911910456"
"Nein, nie","2016","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein, nie","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein, nie","2016","2","Westdeutschland","","","",""
"Nein, nie","2016","2","Ostdeutschland","","","",""
"Nein, nie","2016","3","Westdeutschland","","","",""
"Nein, nie","2016","3","Ostdeutschland","","","",""
"Nein, nie","2016","4","Westdeutschland","","","",""
"Nein, nie","2016","4","Ostdeutschland","","","",""
"Nein, nie","2016","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein, nie","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, jede Woche","2016","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, jede Woche","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, jede Woche","2016","2","Westdeutschland","","","",""
"Ja, jede Woche","2016","2","Ostdeutschland","","","",""
"Ja, jede Woche","2016","3","Westdeutschland","","","",""
"Ja, jede Woche","2016","3","Ostdeutschland","","","",""
"Ja, jede Woche","2016","4","Westdeutschland","","","",""
"Ja, jede Woche","2016","4","Ostdeutschland","","","",""
"Ja, jede Woche","2016","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, jede Woche","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2016","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2016","2","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2016","2","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2016","3","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2016","3","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2016","4","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2016","4","Ostdeutschland","","","",""
"Ja, alle 2 Wochen","2016","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, alle 2 Wochen","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","2","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","2","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","3","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","3","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","4","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","4","Ostdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, alle 3-4 Wochen","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Seltener","2016","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
