"plb0219","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, alle 2 Wochen","2011","Realschule","weiblich","367","0.109660549374098","0.0985494450952961","0.120771653652899"
"Ja, alle 2 Wochen","2011","(Fach-)Abitur","männlich","97","0.0879928271108269","0.0702748102836001","0.105710843938054"
"Ja, alle 2 Wochen","2011","(Fach-)Abitur","weiblich","137","0.113275559366841","0.0959201055847582","0.130631013148924"
"Ja, alle 2 Wochen","2011","AkademikerIn","männlich","206","0.0939137631239421","0.0819110277443946","0.10591649850349"
"Ja, alle 2 Wochen","2011","AkademikerIn","weiblich","157","0.077805534880419","0.0662326426791711","0.089378427081667"
"Ja, alle 3-4 Wochen","2011","(noch) kein Abschluss","männlich","8","","",""
"Ja, alle 3-4 Wochen","2011","(noch) kein Abschluss","weiblich","4","","",""
"Ja, alle 3-4 Wochen","2011","Hauptschule","männlich","140","0.0580657624466728","0.0484131431913179","0.0677183817020277"
"Ja, alle 3-4 Wochen","2011","Hauptschule","weiblich","57","0.0330573483096612","0.0242221135157966","0.0418925831035258"
"Ja, alle 3-4 Wochen","2011","Realschule","männlich","154","0.0519033079996169","0.0428374688850164","0.0609691471142174"
"Ja, alle 3-4 Wochen","2011","Realschule","weiblich","147","0.0485320730793178","0.0408908002852801","0.0561733458733555"
"Ja, alle 3-4 Wochen","2011","(Fach-)Abitur","männlich","59","0.0563403424460638","0.0419188640814166","0.0707618208107109"
"Ja, alle 3-4 Wochen","2011","(Fach-)Abitur","weiblich","56","0.051326086575152","0.0392423546633393","0.0634098184869647"
"Ja, alle 3-4 Wochen","2011","AkademikerIn","männlich","177","0.0699594486856088","0.0594639041761397","0.0804549931950778"
"Ja, alle 3-4 Wochen","2011","AkademikerIn","weiblich","134","0.0548127596294067","0.0449788737329746","0.0646466455258388"
"Seltener","2011","(noch) kein Abschluss","männlich","18","","",""
"Seltener","2011","(noch) kein Abschluss","weiblich","8","","",""
"Seltener","2011","Hauptschule","männlich","333","0.146504726029372","0.131909823613865","0.161099628444878"
"Seltener","2011","Hauptschule","weiblich","149","0.0862387749105026","0.0723663819829795","0.100111167838026"
"Seltener","2011","Realschule","männlich","495","0.246991173335263","0.229366343886292","0.264616002784234"
"Seltener","2011","Realschule","weiblich","345","0.103028116685932","0.0922182210340745","0.113838012337789"
"Seltener","2011","(Fach-)Abitur","männlich","230","0.271305319451184","0.243495747689901","0.299114891212467"
"Seltener","2011","(Fach-)Abitur","weiblich","166","0.113437270279862","0.0960710164392139","0.130803524120511"
"Seltener","2011","AkademikerIn","männlich","594","0.261561169813447","0.243477992472996","0.279644347153897"
"Seltener","2011","AkademikerIn","weiblich","388","0.201761168605368","0.184422704506133","0.219099632704602"
"Nein, nie","2012","(noch) kein Abschluss","männlich","","","",""
"Nein, nie","2012","(noch) kein Abschluss","weiblich","","","",""
"Nein, nie","2012","Hauptschule","männlich","","","",""
"Nein, nie","2012","Hauptschule","weiblich","","","",""
"Nein, nie","2012","Realschule","männlich","","","",""
"Nein, nie","2012","Realschule","weiblich","","","",""
"Nein, nie","2012","(Fach-)Abitur","männlich","","","",""
"Nein, nie","2012","(Fach-)Abitur","weiblich","","","",""
"Nein, nie","2012","AkademikerIn","männlich","","","",""
"Nein, nie","2012","AkademikerIn","weiblich","","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","männlich","","","",""
"Ja, jede Woche","2012","(noch) kein Abschluss","weiblich","","","",""
"Ja, jede Woche","2012","Hauptschule","männlich","","","",""
"Ja, jede Woche","2012","Hauptschule","weiblich","","","",""
"Ja, jede Woche","2012","Realschule","männlich","","","",""
"Ja, jede Woche","2012","Realschule","weiblich","","","",""
"Ja, jede Woche","2012","(Fach-)Abitur","männlich","","","",""
"Ja, jede Woche","2012","(Fach-)Abitur","weiblich","","","",""
"Ja, jede Woche","2012","AkademikerIn","männlich","","","",""
"Ja, jede Woche","2012","AkademikerIn","weiblich","","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","männlich","","","",""
"Ja, alle 2 Wochen","2012","(noch) kein Abschluss","weiblich","","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","männlich","","","",""
"Ja, alle 2 Wochen","2012","Hauptschule","weiblich","","","",""
"Ja, alle 2 Wochen","2012","Realschule","männlich","","","",""
"Ja, alle 2 Wochen","2012","Realschule","weiblich","","","",""
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","männlich","","","",""
"Ja, alle 2 Wochen","2012","(Fach-)Abitur","weiblich","","","",""
"Ja, alle 2 Wochen","2012","AkademikerIn","männlich","","","",""
"Ja, alle 2 Wochen","2012","AkademikerIn","weiblich","","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","männlich","","","",""
"Ja, alle 3-4 Wochen","2012","(noch) kein Abschluss","weiblich","","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","männlich","","","",""
"Ja, alle 3-4 Wochen","2012","Hauptschule","weiblich","","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","männlich","","","",""
"Ja, alle 3-4 Wochen","2012","Realschule","weiblich","","","",""
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","männlich","","","",""
"Ja, alle 3-4 Wochen","2012","(Fach-)Abitur","weiblich","","","",""
"Ja, alle 3-4 Wochen","2012","AkademikerIn","männlich","","","",""
"Ja, alle 3-4 Wochen","2012","AkademikerIn","weiblich","","","",""
"Seltener","2012","(noch) kein Abschluss","männlich","","","",""
"Seltener","2012","(noch) kein Abschluss","weiblich","","","",""
"Seltener","2012","Hauptschule","männlich","","","",""
"Seltener","2012","Hauptschule","weiblich","","","",""
"Seltener","2012","Realschule","männlich","","","",""
"Seltener","2012","Realschule","weiblich","","","",""
"Seltener","2012","(Fach-)Abitur","männlich","","","",""
"Seltener","2012","(Fach-)Abitur","weiblich","","","",""
"Seltener","2012","AkademikerIn","männlich","","","",""
"Seltener","2012","AkademikerIn","weiblich","","","",""
"Nein, nie","2013","(noch) kein Abschluss","männlich","61","0.569373240100898","0.477257120567415","0.66148935963438"
"Nein, nie","2013","(noch) kein Abschluss","weiblich","67","0.649714626955154","0.55802847522902","0.741400778681288"
"Nein, nie","2013","Hauptschule","männlich","1241","0.634674253290809","0.613410958577843","0.655937548003775"
"Nein, nie","2013","Hauptschule","weiblich","1000","0.677567742713278","0.65355110552989","0.701584379896667"
"Nein, nie","2013","Realschule","männlich","1192","0.561554324340372","0.540301652526854","0.582806996153889"
"Nein, nie","2013","Realschule","weiblich","1935","0.676429951746118","0.659340708551975","0.69351919494026"
"Nein, nie","2013","(Fach-)Abitur","männlich","552","0.538538362684548","0.506888067496122","0.570188657872973"
"Nein, nie","2013","(Fach-)Abitur","weiblich","859","0.639328183547505","0.612782220796205","0.665874146298806"
"Nein, nie","2013","AkademikerIn","männlich","1012","0.486997074133933","0.465423263737087","0.508570884530778"
"Nein, nie","2013","AkademikerIn","weiblich","1119","0.53304830645042","0.511264697750346","0.554831915150494"
"Ja, jede Woche","2013","(noch) kein Abschluss","männlich","16","","",""
"Ja, jede Woche","2013","(noch) kein Abschluss","weiblich","13","","",""
"Ja, jede Woche","2013","Hauptschule","männlich","115","0.0472271806512254","0.0378600696324339","0.0565942916700169"
"Ja, jede Woche","2013","Hauptschule","weiblich","86","0.0621478870274388","0.0497428815958208","0.0745528924590568"
"Ja, jede Woche","2013","Realschule","männlich","92","0.0350887145432041","0.0272076084396617","0.0429698206467465"
"Ja, jede Woche","2013","Realschule","weiblich","101","0.0399759197755668","0.0328199655426484","0.0471318740084851"
"Ja, jede Woche","2013","(Fach-)Abitur","männlich","55","0.0494987463875426","0.0357274416793898","0.0632700510956954"
"Ja, jede Woche","2013","(Fach-)Abitur","weiblich","64","0.0680071045480887","0.0540895191287919","0.0819246899673855"
"Ja, jede Woche","2013","AkademikerIn","männlich","206","0.0877505559044709","0.075538592267391","0.0999625195415507"
"Ja, jede Woche","2013","AkademikerIn","weiblich","235","0.105520722452793","0.0921065283703722","0.118934916535214"
"Ja, alle 2 Wochen","2013","(noch) kein Abschluss","männlich","11","","",""
"Ja, alle 2 Wochen","2013","(noch) kein Abschluss","weiblich","14","","",""
"Ja, alle 2 Wochen","2013","Hauptschule","männlich","173","0.0854465224988012","0.0731022151314579","0.0977908298661444"
"Ja, alle 2 Wochen","2013","Hauptschule","weiblich","186","0.12783177159942","0.110674977896006","0.144988565302835"
"Ja, alle 2 Wochen","2013","Realschule","männlich","185","0.0895512501352827","0.0773213381718114","0.101781162098754"
"Ja, alle 2 Wochen","2013","Realschule","weiblich","356","0.108221835530101","0.0968739976268856","0.119569673433317"
"Ja, alle 2 Wochen","2013","(Fach-)Abitur","männlich","104","0.113515861099641","0.0933755859500666","0.133656136249215"
"Ja, alle 2 Wochen","2013","(Fach-)Abitur","weiblich","113","0.0980760188816156","0.0816343145649652","0.114517723198266"
"Ja, alle 2 Wochen","2013","AkademikerIn","männlich","162","0.0798274403877788","0.0681293626884303","0.0915255180871274"
"Ja, alle 2 Wochen","2013","AkademikerIn","weiblich","149","0.087591774007725","0.0752483165958805","0.0999352314195694"
"Ja, alle 3-4 Wochen","2013","(noch) kein Abschluss","männlich","12","","",""
"Ja, alle 3-4 Wochen","2013","(noch) kein Abschluss","weiblich","3","","",""
"Ja, alle 3-4 Wochen","2013","Hauptschule","männlich","93","0.0486305308767235","0.0391322701164374","0.0581287916370097"
"Ja, alle 3-4 Wochen","2013","Hauptschule","weiblich","44","0.0274573319343283","0.0190607971129746","0.035853866755682"
"Ja, alle 3-4 Wochen","2013","Realschule","männlich","141","0.0564267638839407","0.046543733484298","0.0663097942835834"
"Ja, alle 3-4 Wochen","2013","Realschule","weiblich","127","0.0439730859754269","0.0364835348384423","0.0514626371124115"
"Ja, alle 3-4 Wochen","2013","(Fach-)Abitur","männlich","48","0.0658154474060149","0.0500726502198864","0.0815582445921434"
"Ja, alle 3-4 Wochen","2013","(Fach-)Abitur","weiblich","61","0.0605724655438655","0.0473853527606329","0.073759578327098"
"Ja, alle 3-4 Wochen","2013","AkademikerIn","männlich","130","0.0657676826201158","0.0550688233859969","0.0764665418542346"
"Ja, alle 3-4 Wochen","2013","AkademikerIn","weiblich","124","0.0731934445793194","0.0618213305092875","0.0845655586493513"
"Seltener","2013","(noch) kein Abschluss","männlich","11","","",""
"Seltener","2013","(noch) kein Abschluss","weiblich","7","","",""
"Seltener","2013","Hauptschule","männlich","348","0.184021512682441","0.166909991050716","0.201133034314166"
"Seltener","2013","Hauptschule","weiblich","139","0.104995266725534","0.0892440494972246","0.120746483953844"
"Seltener","2013","Realschule","männlich","484","0.257378947097201","0.238653599387113","0.276104294807289"
"Seltener","2013","Realschule","weiblich","360","0.131399206972787","0.119058678982105","0.143739734963469"
"Seltener","2013","(Fach-)Abitur","männlich","194","0.232631582422254","0.205806693105991","0.259456471738517"
"Seltener","2013","(Fach-)Abitur","weiblich","160","0.134016227478925","0.115183465245661","0.152848989712188"
"Seltener","2013","AkademikerIn","männlich","552","0.279657246953702","0.260284714584889","0.299029779322514"
"Seltener","2013","AkademikerIn","weiblich","388","0.200645752509743","0.183159562447323","0.218131942572163"
"Nein, nie","2014","(noch) kein Abschluss","männlich","","","",""
"Nein, nie","2014","(noch) kein Abschluss","weiblich","","","",""
"Nein, nie","2014","Hauptschule","männlich","","","",""
"Nein, nie","2014","Hauptschule","weiblich","","","",""
"Nein, nie","2014","Realschule","männlich","","","",""
"Nein, nie","2014","Realschule","weiblich","","","",""
"Nein, nie","2014","(Fach-)Abitur","männlich","","","",""
"Nein, nie","2014","(Fach-)Abitur","weiblich","","","",""
"Nein, nie","2014","AkademikerIn","männlich","","","",""
"Nein, nie","2014","AkademikerIn","weiblich","","","",""
"Ja, jede Woche","2014","(noch) kein Abschluss","männlich","","","",""
"Ja, jede Woche","2014","(noch) kein Abschluss","weiblich","","","",""
"Ja, jede Woche","2014","Hauptschule","männlich","","","",""
"Ja, jede Woche","2014","Hauptschule","weiblich","","","",""
"Ja, jede Woche","2014","Realschule","männlich","","","",""
"Ja, jede Woche","2014","Realschule","weiblich","","","",""
"Ja, jede Woche","2014","(Fach-)Abitur","männlich","","","",""
"Ja, jede Woche","2014","(Fach-)Abitur","weiblich","","","",""
"Ja, jede Woche","2014","AkademikerIn","männlich","","","",""
"Ja, jede Woche","2014","AkademikerIn","weiblich","","","",""
"Ja, alle 2 Wochen","2014","(noch) kein Abschluss","männlich","","","",""
"Ja, alle 2 Wochen","2014","(noch) kein Abschluss","weiblich","","","",""
"Ja, alle 2 Wochen","2014","Hauptschule","männlich","","","",""
"Ja, alle 2 Wochen","2014","Hauptschule","weiblich","","","",""
"Ja, alle 2 Wochen","2014","Realschule","männlich","","","",""
"Ja, alle 2 Wochen","2014","Realschule","weiblich","","","",""
"Ja, alle 2 Wochen","2014","(Fach-)Abitur","männlich","","","",""
"Ja, alle 2 Wochen","2014","(Fach-)Abitur","weiblich","","","",""
"Ja, alle 2 Wochen","2014","AkademikerIn","männlich","","","",""
"Ja, alle 2 Wochen","2014","AkademikerIn","weiblich","","","",""
"Ja, alle 3-4 Wochen","2014","(noch) kein Abschluss","männlich","","","",""
"Ja, alle 3-4 Wochen","2014","(noch) kein Abschluss","weiblich","","","",""
"Ja, alle 3-4 Wochen","2014","Hauptschule","männlich","","","",""
"Ja, alle 3-4 Wochen","2014","Hauptschule","weiblich","","","",""
"Ja, alle 3-4 Wochen","2014","Realschule","männlich","","","",""
"Ja, alle 3-4 Wochen","2014","Realschule","weiblich","","","",""
"Ja, alle 3-4 Wochen","2014","(Fach-)Abitur","männlich","","","",""
"Ja, alle 3-4 Wochen","2014","(Fach-)Abitur","weiblich","","","",""
"Ja, alle 3-4 Wochen","2014","AkademikerIn","männlich","","","",""
"Ja, alle 3-4 Wochen","2014","AkademikerIn","weiblich","","","",""
"Seltener","2014","(noch) kein Abschluss","männlich","","","",""
"Seltener","2014","(noch) kein Abschluss","weiblich","","","",""
"Seltener","2014","Hauptschule","männlich","","","",""
"Seltener","2014","Hauptschule","weiblich","","","",""
"Seltener","2014","Realschule","männlich","","","",""
"Seltener","2014","Realschule","weiblich","","","",""
"Seltener","2014","(Fach-)Abitur","männlich","","","",""
"Seltener","2014","(Fach-)Abitur","weiblich","","","",""
"Seltener","2014","AkademikerIn","männlich","","","",""
"Seltener","2014","AkademikerIn","weiblich","","","",""
"Nein, nie","2015","(noch) kein Abschluss","männlich","79","0.625817786949725","0.539236708940738","0.712398864958712"
"Nein, nie","2015","(noch) kein Abschluss","weiblich","67","0.61417670419075","0.523618564010836","0.704734844370664"
"Nein, nie","2015","Hauptschule","männlich","1253","0.636554368574502","0.61526035466777","0.657848382481234"
"Nein, nie","2015","Hauptschule","weiblich","942","0.674016137340108","0.649356507342092","0.698675767338125"
"Nein, nie","2015","Realschule","männlich","1110","0.569465934796333","0.547271617939735","0.591660251652932"
"Nein, nie","2015","Realschule","weiblich","1732","0.688389108815949","0.670316835947072","0.706461381684827"
"Nein, nie","2015","(Fach-)Abitur","männlich","638","0.556744689010672","0.527321072824624","0.58616830519672"
"Nein, nie","2015","(Fach-)Abitur","weiblich","921","0.617289809763768","0.591847669000167","0.642731950527369"
"Nein, nie","2015","AkademikerIn","männlich","993","0.479209961192249","0.457408309606967","0.50101161277753"
"Nein, nie","2015","AkademikerIn","weiblich","1113","0.521813699098086","0.500153112634671","0.543474285561502"
"Ja, jede Woche","2015","(noch) kein Abschluss","männlich","10","","",""
"Ja, jede Woche","2015","(noch) kein Abschluss","weiblich","12","","",""
"Ja, jede Woche","2015","Hauptschule","männlich","123","0.0572455385680139","0.0469608729475466","0.0675302041884811"
"Ja, jede Woche","2015","Hauptschule","weiblich","82","0.0592337121218399","0.0468149386234286","0.0716524856202513"
"Ja, jede Woche","2015","Realschule","männlich","98","0.0532657949458575","0.043200131909754","0.0633314579819609"
"Ja, jede Woche","2015","Realschule","weiblich","100","0.0350918205243564","0.0279116392387456","0.0422720018099672"
"Ja, jede Woche","2015","(Fach-)Abitur","männlich","68","0.0554380638552926","0.0418842886369788","0.0689918390736064"
"Ja, jede Woche","2015","(Fach-)Abitur","weiblich","77","0.0553251820927106","0.043358419381605","0.0672919448038163"
"Ja, jede Woche","2015","AkademikerIn","männlich","189","0.0940804143819336","0.0813398232917561","0.106821005472111"
"Ja, jede Woche","2015","AkademikerIn","weiblich","227","0.111255785933061","0.097620520271243","0.12489105159488"
"Ja, alle 2 Wochen","2015","(noch) kein Abschluss","männlich","17","","",""
"Ja, alle 2 Wochen","2015","(noch) kein Abschluss","weiblich","14","","",""
"Ja, alle 2 Wochen","2015","Hauptschule","männlich","175","0.0922869191212243","0.0794735178695819","0.105100320372867"
"Ja, alle 2 Wochen","2015","Hauptschule","weiblich","191","0.129451310865886","0.111790805898754","0.147111815833018"
"Ja, alle 2 Wochen","2015","Realschule","männlich","180","0.0891829997112337","0.0764080044101681","0.101957995012299"
"Ja, alle 2 Wochen","2015","Realschule","weiblich","296","0.113667415889423","0.101282136242756","0.126052695536091"
"Ja, alle 2 Wochen","2015","(Fach-)Abitur","männlich","95","0.0865926992882457","0.0699350425044739","0.103250356072018"
"Ja, alle 2 Wochen","2015","(Fach-)Abitur","weiblich","159","0.12693194566983","0.109506511746058","0.144357379593603"
"Ja, alle 2 Wochen","2015","AkademikerIn","männlich","159","0.0730841098571668","0.0617254580563479","0.0844427616579856"
"Ja, alle 2 Wochen","2015","AkademikerIn","weiblich","168","0.109557475276516","0.096013758552654","0.123101192000378"
"Ja, alle 3-4 Wochen","2015","(noch) kein Abschluss","männlich","4","","",""
"Ja, alle 3-4 Wochen","2015","(noch) kein Abschluss","weiblich","5","","",""
"Ja, alle 3-4 Wochen","2015","Hauptschule","männlich","98","0.0500271173047501","0.0403759821233764","0.0596782524861239"
"Ja, alle 3-4 Wochen","2015","Hauptschule","weiblich","50","0.0329206902805779","0.0235338620598751","0.0423075185012806"
"Ja, alle 3-4 Wochen","2015","Realschule","männlich","116","0.0592243972994656","0.0486441091648533","0.0698046854340778"
"Ja, alle 3-4 Wochen","2015","Realschule","weiblich","100","0.0365735974084541","0.0292490199224401","0.043898174894468"
"Ja, alle 3-4 Wochen","2015","(Fach-)Abitur","männlich","66","0.073108260488956","0.0576898798662682","0.0885266411116438"
"Ja, alle 3-4 Wochen","2015","(Fach-)Abitur","weiblich","57","0.0426442300740802","0.03206775615849","0.0532207039896704"
"Ja, alle 3-4 Wochen","2015","AkademikerIn","männlich","163","0.0857381608638127","0.0735196713608451","0.0979566503667803"
"Ja, alle 3-4 Wochen","2015","AkademikerIn","weiblich","128","0.0752705780612788","0.0638303713631605","0.0867107847593972"
"Seltener","2015","(noch) kein Abschluss","männlich","10","","",""
"Seltener","2015","(noch) kein Abschluss","weiblich","13","","",""
"Seltener","2015","Hauptschule","männlich","311","0.16388605643151","0.147498138104892","0.180273974758128"
"Seltener","2015","Hauptschule","weiblich","123","0.104378149391588","0.0882931705279466","0.120463128255229"
"Seltener","2015","Realschule","männlich","408","0.22886087324711","0.210030614311381","0.247691132182839"
"Seltener","2015","Realschule","weiblich","295","0.126278057361817","0.113317011922086","0.139239102801547"
"Seltener","2015","(Fach-)Abitur","männlich","228","0.228116287356834","0.203262354695596","0.252970220018071"
"Seltener","2015","(Fach-)Abitur","weiblich","188","0.157808832399611","0.138725901454266","0.176891763344956"
"Seltener","2015","AkademikerIn","männlich","513","0.267887353704838","0.248560542583072","0.287214164826604"
"Seltener","2015","AkademikerIn","weiblich","407","0.182102461631057","0.165367633111772","0.198837290150343"
"Nein, nie","2016","(noch) kein Abschluss","männlich","","","",""
"Nein, nie","2016","(noch) kein Abschluss","weiblich","","","",""
"Nein, nie","2016","Hauptschule","männlich","","","",""
"Nein, nie","2016","Hauptschule","weiblich","","","",""
"Nein, nie","2016","Realschule","männlich","","","",""
"Nein, nie","2016","Realschule","weiblich","","","",""
"Nein, nie","2016","(Fach-)Abitur","männlich","","","",""
"Nein, nie","2016","(Fach-)Abitur","weiblich","","","",""
"Nein, nie","2016","AkademikerIn","männlich","","","",""
"Nein, nie","2016","AkademikerIn","weiblich","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","männlich","","","",""
"Ja, jede Woche","2016","(noch) kein Abschluss","weiblich","","","",""
"Ja, jede Woche","2016","Hauptschule","männlich","","","",""
"Ja, jede Woche","2016","Hauptschule","weiblich","","","",""
"Ja, jede Woche","2016","Realschule","männlich","","","",""
"Ja, jede Woche","2016","Realschule","weiblich","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","männlich","","","",""
"Ja, jede Woche","2016","(Fach-)Abitur","weiblich","","","",""
"Ja, jede Woche","2016","AkademikerIn","männlich","","","",""
"Ja, jede Woche","2016","AkademikerIn","weiblich","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","männlich","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","weiblich","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","männlich","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","weiblich","","","",""
"Ja, alle 2 Wochen","2016","Realschule","männlich","","","",""
"Ja, alle 2 Wochen","2016","Realschule","weiblich","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","männlich","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","weiblich","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","männlich","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","weiblich","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","männlich","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","weiblich","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","männlich","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","weiblich","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","männlich","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","weiblich","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","männlich","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","weiblich","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","männlich","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","weiblich","","","",""
"Seltener","2016","(noch) kein Abschluss","männlich","","","",""
"Seltener","2016","(noch) kein Abschluss","weiblich","","","",""
"Seltener","2016","Hauptschule","männlich","","","",""
"Seltener","2016","Hauptschule","weiblich","","","",""
"Seltener","2016","Realschule","männlich","","","",""
"Seltener","2016","Realschule","weiblich","","","",""
"Seltener","2016","(Fach-)Abitur","männlich","","","",""
"Seltener","2016","(Fach-)Abitur","weiblich","","","",""
"Seltener","2016","AkademikerIn","männlich","","","",""
"Seltener","2016","AkademikerIn","weiblich","","","",""
"Nein, nie","2017","(noch) kein Abschluss","männlich","96","0.587814644750277","0.510072913066104","0.66555637643445"
"Nein, nie","2017","(noch) kein Abschluss","weiblich","87","0.638104990909645","0.559066018297322","0.717143963521968"
"Nein, nie","2017","Hauptschule","männlich","1308","0.645624913154002","0.624550915591948","0.666698910716056"
"Nein, nie","2017","Hauptschule","weiblich","1022","0.69100035415252","0.667362764500088","0.714637943804952"
"Nein, nie","2017","Realschule","männlich","1234","0.595259939173134","0.574099763114323","0.616420115231945"
"Nein, nie","2017","Realschule","weiblich","1899","0.703081522137744","0.685910937054184","0.720252107221305"
"Nein, nie","2017","(Fach-)Abitur","männlich","754","0.59082341411432","0.563898287001531","0.617748541227109"
"Nein, nie","2017","(Fach-)Abitur","weiblich","1094","0.655784054493258","0.632747475597249","0.678820633389268"
"Nein, nie","2017","AkademikerIn","männlich","1224","0.531936614160306","0.511481954620074","0.552391273700539"
"Nein, nie","2017","AkademikerIn","weiblich","1387","0.593854558256181","0.573770640590838","0.613938475921524"
"Ja, jede Woche","2017","(noch) kein Abschluss","männlich","11","","",""
"Ja, jede Woche","2017","(noch) kein Abschluss","weiblich","21","","",""
"Ja, jede Woche","2017","Hauptschule","männlich","117","0.0582698961485228","0.0479491631525367","0.0685906291445089"
"Ja, jede Woche","2017","Hauptschule","weiblich","82","0.0565640016668319","0.044746889763413","0.0683811135702509"
"Ja, jede Woche","2017","Realschule","männlich","112","0.0543356364900514","0.0445635175617138","0.064107755418389"
"Ja, jede Woche","2017","Realschule","weiblich","125","0.0379329601465221","0.0307537829219443","0.0451121373710998"
"Ja, jede Woche","2017","(Fach-)Abitur","männlich","107","0.0852258350387527","0.0699355316019738","0.100516138475532"
"Ja, jede Woche","2017","(Fach-)Abitur","weiblich","102","0.0612148832370467","0.0495914700703117","0.0728382964037816"
"Ja, jede Woche","2017","AkademikerIn","männlich","189","0.0825111231853003","0.0712322261663811","0.0937900202042196"
"Ja, jede Woche","2017","AkademikerIn","weiblich","220","0.0920670181664389","0.080243505292884","0.103890531039994"
"Ja, alle 2 Wochen","2017","(noch) kein Abschluss","männlich","18","","",""
"Ja, alle 2 Wochen","2017","(noch) kein Abschluss","weiblich","19","","",""
"Ja, alle 2 Wochen","2017","Hauptschule","männlich","160","0.0753236266834866","0.0636961444245896","0.0869511089423836"
"Ja, alle 2 Wochen","2017","Hauptschule","weiblich","181","0.124287782475441","0.107411375596962","0.14116418935392"
"Ja, alle 2 Wochen","2017","Realschule","männlich","203","0.0961459559733164","0.0834375079677157","0.108854403978917"
"Ja, alle 2 Wochen","2017","Realschule","weiblich","297","0.107761319589435","0.0961083768370535","0.119414262341817"
"Ja, alle 2 Wochen","2017","(Fach-)Abitur","männlich","120","0.0994159691001278","0.0830303172815724","0.115801620918683"
"Ja, alle 2 Wochen","2017","(Fach-)Abitur","weiblich","192","0.116617966811191","0.101055477052495","0.132180456569887"
"Ja, alle 2 Wochen","2017","AkademikerIn","männlich","182","0.0792464753483692","0.0681733134272582","0.0903196372694802"
"Ja, alle 2 Wochen","2017","AkademikerIn","weiblich","186","0.0840390074113841","0.0726929091577909","0.0953851056649774"
"Ja, alle 3-4 Wochen","2017","(noch) kein Abschluss","männlich","13","","",""
"Ja, alle 3-4 Wochen","2017","(noch) kein Abschluss","weiblich","7","","",""
"Ja, alle 3-4 Wochen","2017","Hauptschule","männlich","121","0.0629234351234482","0.0522250323504211","0.0736218378964753"
"Ja, alle 3-4 Wochen","2017","Hauptschule","weiblich","64","0.0348696686729183","0.0254853670979715","0.0442539702478651"
"Ja, alle 3-4 Wochen","2017","Realschule","männlich","135","0.0603164875070611","0.0500531956877273","0.0705797793263948"
"Ja, alle 3-4 Wochen","2017","Realschule","weiblich","140","0.0459395706750249","0.0380719204007947","0.0538072209492551"
"Ja, alle 3-4 Wochen","2017","(Fach-)Abitur","männlich","80","0.0551083311603408","0.0426122693185971","0.0676043930020845"
"Ja, alle 3-4 Wochen","2017","(Fach-)Abitur","weiblich","92","0.0517760044328777","0.0410326030425656","0.0625194058231898"
"Ja, alle 3-4 Wochen","2017","AkademikerIn","männlich","213","0.0897573410234285","0.0780401486621771","0.10147453338468"
"Ja, alle 3-4 Wochen","2017","AkademikerIn","weiblich","149","0.0630911454463088","0.0531485339177961","0.0730337569748215"
"Seltener","2017","(noch) kein Abschluss","männlich","16","","",""
"Seltener","2017","(noch) kein Abschluss","weiblich","8","","",""
"Seltener","2017","Hauptschule","männlich","273","0.157858128890541","0.141794217504523","0.173922040276558"
"Seltener","2017","Hauptschule","weiblich","119","0.0932781930322886","0.0784013028954692","0.108155083169108"
"Seltener","2017","Realschule","männlich","383","0.193941980856437","0.176896984304941","0.210986977407933"
"Seltener","2017","Realschule","weiblich","259","0.105284627451274","0.0937503984151075","0.11681885648744"
"Seltener","2017","(Fach-)Abitur","männlich","220","0.169426450586459","0.148883956025346","0.189968945147572"
