"plb0219","year","age_gr","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, alle 2 Wochen","2008","66","2","","","",""
"Ja, alle 2 Wochen","2008","66","3","","","",""
"Ja, alle 2 Wochen","2008","66","4","","","",""
"Ja, alle 2 Wochen","2008","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","17-29","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","17-29","2","","","",""
"Ja, alle 3-4 Wochen","2008","17-29","3","","","",""
"Ja, alle 3-4 Wochen","2008","17-29","4","","","",""
"Ja, alle 3-4 Wochen","2008","17-29","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","30-45","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","30-45","2","","","",""
"Ja, alle 3-4 Wochen","2008","30-45","3","","","",""
"Ja, alle 3-4 Wochen","2008","30-45","4","","","",""
"Ja, alle 3-4 Wochen","2008","30-45","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","46-65","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","46-65","2","","","",""
"Ja, alle 3-4 Wochen","2008","46-65","3","","","",""
"Ja, alle 3-4 Wochen","2008","46-65","4","","","",""
"Ja, alle 3-4 Wochen","2008","46-65","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2008","66","2","","","",""
"Ja, alle 3-4 Wochen","2008","66","3","","","",""
"Ja, alle 3-4 Wochen","2008","66","4","","","",""
"Ja, alle 3-4 Wochen","2008","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2008","17-29","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2008","17-29","2","","","",""
"Seltener","2008","17-29","3","","","",""
"Seltener","2008","17-29","4","","","",""
"Seltener","2008","17-29","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2008","30-45","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2008","30-45","2","","","",""
"Seltener","2008","30-45","3","","","",""
"Seltener","2008","30-45","4","","","",""
"Seltener","2008","30-45","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2008","46-65","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2008","46-65","2","","","",""
"Seltener","2008","46-65","3","","","",""
"Seltener","2008","46-65","4","","","",""
"Seltener","2008","46-65","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2008","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2008","66","2","","","",""
"Seltener","2008","66","3","","","",""
"Seltener","2008","66","4","","","",""
"Seltener","2008","66","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2009","17-29","1 Einkommensschwächstes Quintil","206","0.674407245581709","0.622411324771099","0.726403166392319"
"Nein, nie","2009","17-29","2","216","0.652089611722741","0.600464434709161","0.703714788736321"
"Nein, nie","2009","17-29","3","232","0.671893096313092","0.622562513930296","0.721223678695888"
"Nein, nie","2009","17-29","4","253","0.678507236040607","0.631361734634986","0.725652737446228"
"Nein, nie","2009","17-29","5 Einkommensstärkstes Quintil","157","0.517478457081902","0.457764418796228","0.577192495367577"
"Nein, nie","2009","30-45","1 Einkommensschwächstes Quintil","228","0.591783393121776","0.540510542999025","0.643056243244528"
"Nein, nie","2009","30-45","2","449","0.564518470403184","0.528327151802369","0.600709789003999"
"Nein, nie","2009","30-45","3","499","0.63305764389825","0.599721844847477","0.666393442949023"
"Nein, nie","2009","30-45","4","562","0.576629975225298","0.544976687382821","0.608283263067775"
"Nein, nie","2009","30-45","5 Einkommensstärkstes Quintil","492","0.475768456990245","0.443910238165301","0.507626675815188"
"Nein, nie","2009","46-65","1 Einkommensschwächstes Quintil","239","0.668873609711431","0.621113798310227","0.716633421112636"
"Nein, nie","2009","46-65","2","408","0.6226123728771","0.585319276388371","0.659905469365829"
"Nein, nie","2009","46-65","3","408","0.647229959126335","0.611021488144511","0.683438430108158"
"Nein, nie","2009","46-65","4","668","0.61695243669971","0.587999937610499","0.645904935788921"
"Nein, nie","2009","46-65","5 Einkommensstärkstes Quintil","731","0.490898136630965","0.465113410111936","0.516682863149994"
"Nein, nie","2009","66","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2009","66","2","","","",""
"Nein, nie","2009","66","3","","","",""
"Nein, nie","2009","66","4","","","",""
"Nein, nie","2009","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2009","17-29","1 Einkommensschwächstes Quintil","26","","",""
"Ja, jede Woche","2009","17-29","2","20","","",""
"Ja, jede Woche","2009","17-29","3","14","","",""
"Ja, jede Woche","2009","17-29","4","21","","",""
"Ja, jede Woche","2009","17-29","5 Einkommensstärkstes Quintil","16","","",""
"Ja, jede Woche","2009","30-45","1 Einkommensschwächstes Quintil","29","","",""
"Ja, jede Woche","2009","30-45","2","48","0.08691243861712","0.0663498569670597","0.10747502026718"
"Ja, jede Woche","2009","30-45","3","45","0.0607435969687257","0.0442227368810655","0.077264457056386"
"Ja, jede Woche","2009","30-45","4","45","0.0489180633010995","0.0350997905497604","0.0627363360524385"
"Ja, jede Woche","2009","30-45","5 Einkommensstärkstes Quintil","71","0.0717012365449365","0.0552435304404878","0.0881589426493851"
"Ja, jede Woche","2009","46-65","1 Einkommensschwächstes Quintil","43","0.111687194467065","0.0797219281279198","0.14365246080621"
"Ja, jede Woche","2009","46-65","2","38","0.0613561321420066","0.0428930095515749","0.0798192547324382"
"Ja, jede Woche","2009","46-65","3","38","0.0511877628927618","0.0344880791894383","0.0678874465960853"
"Ja, jede Woche","2009","46-65","4","55","0.0481155606465335","0.0353697121570669","0.0608614091360001"
"Ja, jede Woche","2009","46-65","5 Einkommensstärkstes Quintil","162","0.122236166465779","0.105341360966267","0.139130971965292"
"Ja, jede Woche","2009","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2009","66","2","","","",""
"Ja, jede Woche","2009","66","3","","","",""
"Ja, jede Woche","2009","66","4","","","",""
"Ja, jede Woche","2009","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2009","17-29","1 Einkommensschwächstes Quintil","27","","",""
"Ja, alle 2 Wochen","2009","17-29","2","28","","",""
"Ja, alle 2 Wochen","2009","17-29","3","39","0.0998088896906268","0.0683161501673325","0.131301629213921"
"Ja, alle 2 Wochen","2009","17-29","4","35","0.110322103286619","0.0786975002383312","0.141946706334907"
"Ja, alle 2 Wochen","2009","17-29","5 Einkommensstärkstes Quintil","22","","",""
"Ja, alle 2 Wochen","2009","30-45","1 Einkommensschwächstes Quintil","38","0.119545183660772","0.0857012903845652","0.153389076936978"
"Ja, alle 2 Wochen","2009","30-45","2","62","0.076724959694595","0.0572975749707228","0.0961523444184672"
"Ja, alle 2 Wochen","2009","30-45","3","58","0.063967960150482","0.0470434180840776","0.0808925022168863"
"Ja, alle 2 Wochen","2009","30-45","4","84","0.0902029224325991","0.0718505277924092","0.108555317072789"
"Ja, alle 2 Wochen","2009","30-45","5 Einkommensstärkstes Quintil","83","0.103573133429296","0.0841355136052584","0.123010753253333"
"Ja, alle 2 Wochen","2009","46-65","1 Einkommensschwächstes Quintil","35","0.0768873695394734","0.04985099069651","0.103923748382437"
"Ja, alle 2 Wochen","2009","46-65","2","64","0.0973780137605892","0.0745688610677047","0.120187166453474"
"Ja, alle 2 Wochen","2009","46-65","3","65","0.097480875877223","0.0750046726582928","0.119957079096153"
"Ja, alle 2 Wochen","2009","46-65","4","94","0.0904841296296622","0.0733987272986046","0.10756953196072"
"Ja, alle 2 Wochen","2009","46-65","5 Einkommensstärkstes Quintil","99","0.0616362356264398","0.0492320527010707","0.0740404185518089"
"Ja, alle 2 Wochen","2009","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2009","66","2","","","",""
"Ja, alle 2 Wochen","2009","66","3","","","",""
"Ja, alle 2 Wochen","2009","66","4","","","",""
"Ja, alle 2 Wochen","2009","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2009","17-29","1 Einkommensschwächstes Quintil","15","","",""
"Ja, alle 3-4 Wochen","2009","17-29","2","17","","",""
"Ja, alle 3-4 Wochen","2009","17-29","3","17","","",""
"Ja, alle 3-4 Wochen","2009","17-29","4","17","","",""
"Ja, alle 3-4 Wochen","2009","17-29","5 Einkommensstärkstes Quintil","20","","",""
"Ja, alle 3-4 Wochen","2009","30-45","1 Einkommensschwächstes Quintil","18","","",""
"Ja, alle 3-4 Wochen","2009","30-45","2","39","0.0571303223879489","0.0401892994433615","0.0740713453325363"
"Ja, alle 3-4 Wochen","2009","30-45","3","47","0.0638749869365644","0.0469619087959574","0.0807880650771714"
"Ja, alle 3-4 Wochen","2009","30-45","4","37","0.0364193621345398","0.0244182811461541","0.0484204431229255"
"Ja, alle 3-4 Wochen","2009","30-45","5 Einkommensstärkstes Quintil","70","0.0945509287855692","0.0758859712018154","0.113215886369323"
"Ja, alle 3-4 Wochen","2009","46-65","1 Einkommensschwächstes Quintil","13","","",""
"Ja, alle 3-4 Wochen","2009","46-65","2","39","0.0497861834823674","0.0330525277144467","0.066519839250288"
"Ja, alle 3-4 Wochen","2009","46-65","3","40","0.0592643692860815","0.0413720902609737","0.0771566483111893"
"Ja, alle 3-4 Wochen","2009","46-65","4","62","0.0585793292521091","0.044593187520689","0.0725654709835291"
"Ja, alle 3-4 Wochen","2009","46-65","5 Einkommensstärkstes Quintil","90","0.0524469982693566","0.0409488853665213","0.0639451111721919"
"Ja, alle 3-4 Wochen","2009","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2009","66","2","","","",""
"Ja, alle 3-4 Wochen","2009","66","3","","","",""
"Ja, alle 3-4 Wochen","2009","66","4","","","",""
"Ja, alle 3-4 Wochen","2009","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2009","17-29","1 Einkommensschwächstes Quintil","38","0.11039503405217","0.0756218737857385","0.145168194318602"
"Seltener","2009","17-29","2","46","0.170479903002328","0.129720833051848","0.211238972952808"
"Seltener","2009","17-29","3","46","0.0973241951842006","0.0661830355711835","0.128465354797218"
"Seltener","2009","17-29","4","51","0.124609764974865","0.0912706318490282","0.157948898100702"
"Seltener","2009","17-29","5 Einkommensstärkstes Quintil","54","0.244619863133457","0.193250924715705","0.295988801551209"
"Seltener","2009","30-45","1 Einkommensschwächstes Quintil","40","0.127016392510325","0.0922792836512029","0.161753501369447"
"Seltener","2009","30-45","2","123","0.214713808897152","0.184741208261646","0.244686409532658"
"Seltener","2009","30-45","3","154","0.178355812045978","0.151878381028051","0.204833243063905"
"Seltener","2009","30-45","4","208","0.247829676906463","0.220170139072739","0.275489214740188"
"Seltener","2009","30-45","5 Einkommensstärkstes Quintil","228","0.254406244249954","0.226623374155598","0.28218911434431"
"Seltener","2009","46-65","1 Einkommensschwächstes Quintil","43","0.098541534967637","0.0682949604412243","0.12878810949405"
"Seltener","2009","46-65","2","100","0.168867297737936","0.140044661224646","0.197689934251227"
"Seltener","2009","46-65","3","118","0.144837032817599","0.118168490112154","0.171505575523044"
"Seltener","2009","46-65","4","204","0.185868543771985","0.162700782015384","0.209036305528586"
"Seltener","2009","46-65","5 Einkommensstärkstes Quintil","362","0.27278246300746","0.249810141313251","0.295754784701668"
"Seltener","2009","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2009","66","2","","","",""
"Seltener","2009","66","3","","","",""
"Seltener","2009","66","4","","","",""
"Seltener","2009","66","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2010","17-29","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2010","17-29","2","","","",""
"Nein, nie","2010","17-29","3","","","",""
"Nein, nie","2010","17-29","4","","","",""
"Nein, nie","2010","17-29","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2010","30-45","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2010","30-45","2","","","",""
"Nein, nie","2010","30-45","3","","","",""
"Nein, nie","2010","30-45","4","","","",""
"Nein, nie","2010","30-45","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2010","46-65","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2010","46-65","2","","","",""
"Nein, nie","2010","46-65","3","","","",""
"Nein, nie","2010","46-65","4","","","",""
"Nein, nie","2010","46-65","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2010","66","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2010","66","2","","","",""
"Nein, nie","2010","66","3","","","",""
"Nein, nie","2010","66","4","","","",""
"Nein, nie","2010","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2010","17-29","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2010","17-29","2","","","",""
"Ja, jede Woche","2010","17-29","3","","","",""
"Ja, jede Woche","2010","17-29","4","","","",""
"Ja, jede Woche","2010","17-29","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2010","30-45","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2010","30-45","2","","","",""
"Ja, jede Woche","2010","30-45","3","","","",""
"Ja, jede Woche","2010","30-45","4","","","",""
"Ja, jede Woche","2010","30-45","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2010","46-65","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2010","46-65","2","","","",""
"Ja, jede Woche","2010","46-65","3","","","",""
"Ja, jede Woche","2010","46-65","4","","","",""
"Ja, jede Woche","2010","46-65","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2010","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2010","66","2","","","",""
"Ja, jede Woche","2010","66","3","","","",""
"Ja, jede Woche","2010","66","4","","","",""
"Ja, jede Woche","2010","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2010","17-29","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2010","17-29","2","","","",""
"Ja, alle 2 Wochen","2010","17-29","3","","","",""
"Ja, alle 2 Wochen","2010","17-29","4","","","",""
"Ja, alle 2 Wochen","2010","17-29","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2010","30-45","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2010","30-45","2","","","",""
"Ja, alle 2 Wochen","2010","30-45","3","","","",""
"Ja, alle 2 Wochen","2010","30-45","4","","","",""
"Ja, alle 2 Wochen","2010","30-45","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2010","46-65","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2010","46-65","2","","","",""
"Ja, alle 2 Wochen","2010","46-65","3","","","",""
"Ja, alle 2 Wochen","2010","46-65","4","","","",""
"Ja, alle 2 Wochen","2010","46-65","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2010","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2010","66","2","","","",""
"Ja, alle 2 Wochen","2010","66","3","","","",""
"Ja, alle 2 Wochen","2010","66","4","","","",""
"Ja, alle 2 Wochen","2010","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2010","17-29","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2010","17-29","2","","","",""
"Ja, alle 3-4 Wochen","2010","17-29","3","","","",""
"Ja, alle 3-4 Wochen","2010","17-29","4","","","",""
"Ja, alle 3-4 Wochen","2010","17-29","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2010","30-45","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2010","30-45","2","","","",""
"Ja, alle 3-4 Wochen","2010","30-45","3","","","",""
"Ja, alle 3-4 Wochen","2010","30-45","4","","","",""
"Ja, alle 3-4 Wochen","2010","30-45","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2010","46-65","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2010","46-65","2","","","",""
"Ja, alle 3-4 Wochen","2010","46-65","3","","","",""
"Ja, alle 3-4 Wochen","2010","46-65","4","","","",""
"Ja, alle 3-4 Wochen","2010","46-65","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2010","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2010","66","2","","","",""
"Ja, alle 3-4 Wochen","2010","66","3","","","",""
"Ja, alle 3-4 Wochen","2010","66","4","","","",""
"Ja, alle 3-4 Wochen","2010","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2010","17-29","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2010","17-29","2","","","",""
"Seltener","2010","17-29","3","","","",""
"Seltener","2010","17-29","4","","","",""
"Seltener","2010","17-29","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2010","30-45","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2010","30-45","2","","","",""
"Seltener","2010","30-45","3","","","",""
"Seltener","2010","30-45","4","","","",""
"Seltener","2010","30-45","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2010","46-65","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2010","46-65","2","","","",""
"Seltener","2010","46-65","3","","","",""
"Seltener","2010","46-65","4","","","",""
"Seltener","2010","46-65","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2010","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2010","66","2","","","",""
"Seltener","2010","66","3","","","",""
"Seltener","2010","66","4","","","",""
"Seltener","2010","66","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2011","17-29","1 Einkommensschwächstes Quintil","296","0.717633671190001","0.675036839062907","0.760230503317094"
"Nein, nie","2011","17-29","2","342","0.65788521861186","0.617722169167393","0.698048268056327"
"Nein, nie","2011","17-29","3","312","0.710220100354522","0.669118780050683","0.75132142065836"
"Nein, nie","2011","17-29","4","303","0.614078989628836","0.570114810543213","0.65804316871446"
"Nein, nie","2011","17-29","5 Einkommensstärkstes Quintil","201","0.596678476766587","0.543179840027118","0.650177113506055"
"Nein, nie","2011","30-45","1 Einkommensschwächstes Quintil","542","0.665426048391623","0.634180223138735","0.696671873644511"
"Nein, nie","2011","30-45","2","1113","0.611026250309142","0.58808651341988","0.633965987198404"
"Nein, nie","2011","30-45","3","928","0.593721256949103","0.569079357937688","0.618363155960518"
"Nein, nie","2011","30-45","4","1011","0.571959050646901","0.548656724590654","0.595261376703148"
"Nein, nie","2011","30-45","5 Einkommensstärkstes Quintil","924","0.552598945181115","0.529202392110555","0.575995498251676"
"Nein, nie","2011","46-65","1 Einkommensschwächstes Quintil","433","0.616277950841779","0.58015026334308","0.652405638340479"
"Nein, nie","2011","46-65","2","678","0.66189264819759","0.63300244713144","0.69078284926374"
"Nein, nie","2011","46-65","3","655","0.646113737295279","0.617273258136302","0.674954216454256"
"Nein, nie","2011","46-65","4","954","0.605951288375862","0.581932928849809","0.629969647901914"
"Nein, nie","2011","46-65","5 Einkommensstärkstes Quintil","1094","0.540792679628796","0.519087900003587","0.562497459254004"
"Nein, nie","2011","66","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2011","66","2","","","",""
"Nein, nie","2011","66","3","","","",""
"Nein, nie","2011","66","4","","","",""
"Nein, nie","2011","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2011","17-29","1 Einkommensschwächstes Quintil","30","0.0624889946173446","0.0395850966186659","0.0853928926160232"
"Ja, jede Woche","2011","17-29","2","31","0.056474596846671","0.0369325943442931","0.0760165993490488"
"Ja, jede Woche","2011","17-29","3","32","0.0603893481370308","0.0388079636983437","0.081970732575718"
"Ja, jede Woche","2011","17-29","4","26","","",""
"Ja, jede Woche","2011","17-29","5 Einkommensstärkstes Quintil","20","","",""
"Ja, jede Woche","2011","30-45","1 Einkommensschwächstes Quintil","84","0.0800863468467885","0.0621121782064329","0.098060515487144"
"Ja, jede Woche","2011","30-45","2","90","0.065691107192666","0.0540338364387926","0.0773483779465394"
"Ja, jede Woche","2011","30-45","3","94","0.0643861979919319","0.0520717336792415","0.0767006623046222"
"Ja, jede Woche","2011","30-45","4","113","0.0705340686274656","0.0584756501092752","0.082592487145656"
"Ja, jede Woche","2011","30-45","5 Einkommensstärkstes Quintil","132","0.0661915742162092","0.0544931167452353","0.077890031687183"
"Ja, jede Woche","2011","46-65","1 Einkommensschwächstes Quintil","79","0.102343947211757","0.0798259617468421","0.124861932676672"
"Ja, jede Woche","2011","46-65","2","60","0.0519717093417397","0.0384159569353969","0.0655274617480825"
"Ja, jede Woche","2011","46-65","3","56","0.0430125711931969","0.0307757968718352","0.0552493455145587"
"Ja, jede Woche","2011","46-65","4","109","0.0688868150277863","0.0564382635390431","0.0813353665165295"
"Ja, jede Woche","2011","46-65","5 Einkommensstärkstes Quintil","207","0.103466204980135","0.0902008715776335","0.116731538382637"
"Ja, jede Woche","2011","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2011","66","2","","","",""
"Ja, jede Woche","2011","66","3","","","",""
"Ja, jede Woche","2011","66","4","","","",""
"Ja, jede Woche","2011","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2011","17-29","1 Einkommensschwächstes Quintil","41","0.0622309419758035","0.0393712390694861","0.0850906448821209"
"Ja, alle 2 Wochen","2011","17-29","2","79","0.15956942354869","0.128567299014208","0.190571548083172"
"Ja, alle 2 Wochen","2011","17-29","3","56","0.108799698778313","0.0805881666129965","0.137011230943629"
"Ja, alle 2 Wochen","2011","17-29","4","53","0.11775186298385","0.0886435587176873","0.146860167250012"
"Ja, alle 2 Wochen","2011","17-29","5 Einkommensstärkstes Quintil","28","","",""
"Ja, alle 2 Wochen","2011","30-45","1 Einkommensschwächstes Quintil","73","0.0769029646890389","0.0592591999889778","0.0945467293891"
"Ja, alle 2 Wochen","2011","30-45","2","189","0.104660922412383","0.0902568797029214","0.119064965121845"
"Ja, alle 2 Wochen","2011","30-45","3","146","0.0967306631338218","0.0818999668703574","0.111561359397286"
"Ja, alle 2 Wochen","2011","30-45","4","174","0.0968140101852249","0.0828878351925277","0.110740185177922"
"Ja, alle 2 Wochen","2011","30-45","5 Einkommensstärkstes Quintil","145","0.0789134392215325","0.0662274581233886","0.0915994203196764"
"Ja, alle 2 Wochen","2011","46-65","1 Einkommensschwächstes Quintil","57","0.086436810041255","0.0655600964676091","0.107313523614901"
"Ja, alle 2 Wochen","2011","46-65","2","94","0.0869037933035799","0.0697006774237142","0.104106909183446"
"Ja, alle 2 Wochen","2011","46-65","3","119","0.105869070273595","0.0873123491691719","0.124425791378019"
"Ja, alle 2 Wochen","2011","46-65","4","164","0.0996429483115783","0.084920494561257","0.1143654020619"
"Ja, alle 2 Wochen","2011","46-65","5 Einkommensstärkstes Quintil","171","0.0868824956189687","0.074614741724731","0.0991502495132064"
"Ja, alle 2 Wochen","2011","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2011","66","2","","","",""
"Ja, alle 2 Wochen","2011","66","3","","","",""
"Ja, alle 2 Wochen","2011","66","4","","","",""
"Ja, alle 2 Wochen","2011","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2011","17-29","1 Einkommensschwächstes Quintil","24","","",""
"Ja, alle 3-4 Wochen","2011","17-29","2","23","","",""
"Ja, alle 3-4 Wochen","2011","17-29","3","18","","",""
"Ja, alle 3-4 Wochen","2011","17-29","4","20","","",""
"Ja, alle 3-4 Wochen","2011","17-29","5 Einkommensstärkstes Quintil","25","","",""
"Ja, alle 3-4 Wochen","2011","30-45","1 Einkommensschwächstes Quintil","55","0.0537830452274583","0.0388443008801866","0.0687217895747299"
"Ja, alle 3-4 Wochen","2011","30-45","2","92","0.0561944729720617","0.0453580384579542","0.0670309074861692"
"Ja, alle 3-4 Wochen","2011","30-45","3","77","0.0491971356740285","0.0383457306399931","0.0600485407080639"
"Ja, alle 3-4 Wochen","2011","30-45","4","96","0.0459802248558599","0.0361165583306204","0.0558438913810995"
"Ja, alle 3-4 Wochen","2011","30-45","5 Einkommensstärkstes Quintil","151","0.0723059333558715","0.0601191887679748","0.0844926779437682"
"Ja, alle 3-4 Wochen","2011","46-65","1 Einkommensschwächstes Quintil","29","","",""
"Ja, alle 3-4 Wochen","2011","46-65","2","57","0.0515523911111582","0.0380484492826127","0.0650563329397037"
"Ja, alle 3-4 Wochen","2011","46-65","3","62","0.0525344041018293","0.0390782868857859","0.0659905213178726"
"Ja, alle 3-4 Wochen","2011","46-65","4","87","0.0542357159596276","0.0431034474670058","0.0653679844522494"
"Ja, alle 3-4 Wochen","2011","46-65","5 Einkommensstärkstes Quintil","137","0.0610319361251804","0.0506054117806333","0.0714584604697276"
"Ja, alle 3-4 Wochen","2011","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2011","66","2","","","",""
"Ja, alle 3-4 Wochen","2011","66","3","","","",""
"Ja, alle 3-4 Wochen","2011","66","4","","","",""
"Ja, alle 3-4 Wochen","2011","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2011","17-29","1 Einkommensschwächstes Quintil","38","0.0929372990496942","0.0654625886903093","0.120412009409079"
"Seltener","2011","17-29","2","61","0.08971217493417","0.0655196745812511","0.113904675287089"
"Seltener","2011","17-29","3","50","0.0827964665088525","0.0578296065374035","0.107763326480301"
"Seltener","2011","17-29","4","69","0.172458175170041","0.138340886744516","0.206575463595566"
"Seltener","2011","17-29","5 Einkommensstärkstes Quintil","49","0.170297131513633","0.129303934288924","0.211290328738342"
"Seltener","2011","30-45","1 Einkommensschwächstes Quintil","122","0.123801594845092","0.101991357746112","0.145611831944071"
"Seltener","2011","30-45","2","251","0.162427247113747","0.145071669832052","0.179782824395442"
"Seltener","2011","30-45","3","281","0.195964746251115","0.176048965132482","0.215880527369747"
"Seltener","2011","30-45","4","338","0.214712645684549","0.19537439165738","0.234050899711717"
"Seltener","2011","30-45","5 Einkommensstärkstes Quintil","383","0.229990108025272","0.21018847159859","0.249791744451953"
"Seltener","2011","46-65","1 Einkommensschwächstes Quintil","98","0.155404838154186","0.128489488035326","0.182320188273046"
"Seltener","2011","46-65","2","141","0.147679458045932","0.126012846282676","0.169346069809188"
"Seltener","2011","46-65","3","164","0.152470217136099","0.130788876854043","0.174151557418156"
"Seltener","2011","46-65","4","276","0.171283232325146","0.15276455276263","0.189801911887663"
"Seltener","2011","46-65","5 Einkommensstärkstes Quintil","416","0.20782668364692","0.190154250976181","0.225499116317659"
"Seltener","2011","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2011","66","2","","","",""
"Seltener","2011","66","3","","","",""
"Seltener","2011","66","4","","","",""
"Seltener","2011","66","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2012","17-29","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2012","17-29","2","","","",""
"Nein, nie","2012","17-29","3","","","",""
"Nein, nie","2012","17-29","4","","","",""
"Nein, nie","2012","17-29","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2012","30-45","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2012","30-45","2","","","",""
"Nein, nie","2012","30-45","3","","","",""
"Nein, nie","2012","30-45","4","","","",""
"Nein, nie","2012","30-45","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2012","46-65","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2012","46-65","2","","","",""
"Nein, nie","2012","46-65","3","","","",""
"Nein, nie","2012","46-65","4","","","",""
