"plb0219","year","quintil_oecd","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, alle 3-4 Wochen","2010","2","Städtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2010","2","Ländlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2010","3","Städtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2010","3","Ländlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2010","4","Städtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2010","4","Ländlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Seltener","2010","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Seltener","2010","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Seltener","2010","2","Städtischer Raum","","","",""
"Seltener","2010","2","Ländlicher Raum","","","",""
"Seltener","2010","3","Städtischer Raum","","","",""
"Seltener","2010","3","Ländlicher Raum","","","",""
"Seltener","2010","4","Städtischer Raum","","","",""
"Seltener","2010","4","Ländlicher Raum","","","",""
"Seltener","2010","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Seltener","2010","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Nein, nie","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","749","0.698007473727384","0.671226321751803","0.724788625702965"
"Nein, nie","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","532","0.610693683805333","0.578605604659606","0.642781762951061"
"Nein, nie","2011","2","Städtischer Raum","1257","0.63841998288731","0.617051242398988","0.659788723375633"
"Nein, nie","2011","2","Ländlicher Raum","897","0.646902651186146","0.621795631260321","0.67200967111197"
"Nein, nie","2011","3","Städtischer Raum","1163","0.648674757007673","0.62695638430582","0.670393129709527"
"Nein, nie","2011","3","Ländlicher Raum","751","0.614920302202096","0.5877147918878","0.642125812516392"
"Nein, nie","2011","4","Städtischer Raum","1511","0.603530481289181","0.584297819221398","0.622763143356965"
"Nein, nie","2011","4","Ländlicher Raum","784","0.575509427038365","0.549143596725194","0.601875257351536"
"Nein, nie","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","1686","0.557506893063595","0.539946057087493","0.575067729039697"
"Nein, nie","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","579","0.526334688474395","0.496828131534056","0.555841245414735"
"Ja, jede Woche","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","99","0.0753180309837908","0.0599241971776344","0.0907118647899473"
"Ja, jede Woche","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","94","0.0926623602851397","0.0735804247665792","0.1117442958037"
"Ja, jede Woche","2011","2","Städtischer Raum","120","0.0685498431745292","0.057311390499885","0.0797882958491733"
"Ja, jede Woche","2011","2","Ländlicher Raum","62","0.0404230146125026","0.0300767701846163","0.0507692590403888"
"Ja, jede Woche","2011","3","Städtischer Raum","120","0.0636764639018731","0.0525678072372992","0.074785120566447"
"Ja, jede Woche","2011","3","Ländlicher Raum","67","0.0451504164319988","0.0335420659694238","0.0567587668945737"
"Ja, jede Woche","2011","4","Städtischer Raum","171","0.0763325268070325","0.0658925979522833","0.0867724556617817"
"Ja, jede Woche","2011","4","Ländlicher Raum","82","0.0576357473965391","0.0452038741612711","0.0700676206318072"
"Ja, jede Woche","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","276","0.0856954789496789","0.0757987608541345","0.0955921970452232"
"Ja, jede Woche","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","94","0.0852313594666695","0.0687304800635465","0.101732238869793"
"Ja, alle 2 Wochen","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","85","0.0693429415992309","0.0545246857729796","0.0841611974254823"
"Ja, alle 2 Wochen","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","87","0.0853742676782317","0.0669847014732964","0.103763833883167"
"Ja, alle 2 Wochen","2011","2","Städtischer Raum","202","0.114564317417834","0.100398988146501","0.128729646689168"
"Ja, alle 2 Wochen","2011","2","Ländlicher Raum","162","0.102699801264796","0.0867526851314176","0.118646917398175"
"Ja, alle 2 Wochen","2011","3","Städtischer Raum","173","0.08988966968075","0.0768771613879225","0.102902177973577"
"Ja, alle 2 Wochen","2011","3","Ländlicher Raum","151","0.125865991148272","0.107321481332611","0.144410500963934"
"Ja, alle 2 Wochen","2011","4","Städtischer Raum","259","0.100385488170854","0.088570083831429","0.112200892510279"
"Ja, alle 2 Wochen","2011","4","Ländlicher Raum","135","0.102346969156483","0.0861783492885216","0.118515589024444"
"Ja, alle 2 Wochen","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","248","0.0820811357491031","0.0723762453068862","0.0917860261913201"
"Ja, alle 2 Wochen","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","104","0.0920529305067021","0.0749684875339432","0.109137373479461"
"Ja, alle 3-4 Wochen","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","55","0.0380200694364529","0.0268645299264463","0.0491756089464595"
"Ja, alle 3-4 Wochen","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","53","0.0683224985043373","0.0517189484767853","0.0849260485318893"
"Ja, alle 3-4 Wochen","2011","2","Städtischer Raum","95","0.047643082107851","0.0381693025922774","0.0571168616234245"
"Ja, alle 3-4 Wochen","2011","2","Ländlicher Raum","77","0.0512673212458239","0.0396816629263435","0.0628529795653043"
"Ja, alle 3-4 Wochen","2011","3","Städtischer Raum","87","0.0459224201452381","0.036399649290687","0.0554451909997892"
"Ja, alle 3-4 Wochen","2011","3","Ländlicher Raum","71","0.0510510651705661","0.0387456583865703","0.0633564719545618"
"Ja, alle 3-4 Wochen","2011","4","Städtischer Raum","122","0.046594100766724","0.0383072545559882","0.0548809469774599"
"Ja, alle 3-4 Wochen","2011","4","Ländlicher Raum","83","0.0502291089012391","0.0385779702345841","0.0618802475678941"
"Ja, alle 3-4 Wochen","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","222","0.0647294821425414","0.0560301382464123","0.0734288260386704"
"Ja, alle 3-4 Wochen","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","95","0.071060297209246","0.0558772472616921","0.0862433471568"
"Seltener","2011","1 Einkommensschwächstes Quintil","Städtischer Raum","141","0.119311484253141","0.100403143909899","0.138219824596384"
"Seltener","2011","1 Einkommensschwächstes Quintil","Ländlicher Raum","121","0.142947189726958","0.119912737780796","0.16598164167312"
"Seltener","2011","2","Städtischer Raum","268","0.130822774412475","0.115825258722335","0.145820290102615"
"Seltener","2011","2","Ländlicher Raum","194","0.158707211690732","0.139511669336947","0.177902754044517"
"Seltener","2011","3","Städtischer Raum","313","0.151836689264466","0.135510410451102","0.168162968077829"
"Seltener","2011","3","Ländlicher Raum","189","0.163012225047067","0.142361191383664","0.18366325871047"
"Seltener","2011","4","Städtischer Raum","422","0.173157402966208","0.158280352114945","0.188034453817471"
"Seltener","2011","4","Ländlicher Raum","266","0.214278747507374","0.192390801612538","0.23616669340221"
"Seltener","2011","5 Einkommensstärkstes Quintil","Städtischer Raum","641","0.209987010095081","0.195586424861853","0.22438759532831"
"Seltener","2011","5 Einkommensstärkstes Quintil","Ländlicher Raum","228","0.225320724342987","0.20063116795947","0.250010280726503"
"Nein, nie","2012","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Nein, nie","2012","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Nein, nie","2012","2","Städtischer Raum","","","",""
"Nein, nie","2012","2","Ländlicher Raum","","","",""
"Nein, nie","2012","3","Städtischer Raum","","","",""
"Nein, nie","2012","3","Ländlicher Raum","","","",""
"Nein, nie","2012","4","Städtischer Raum","","","",""
"Nein, nie","2012","4","Ländlicher Raum","","","",""
"Nein, nie","2012","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Nein, nie","2012","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Ja, jede Woche","2012","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Ja, jede Woche","2012","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Ja, jede Woche","2012","2","Städtischer Raum","","","",""
"Ja, jede Woche","2012","2","Ländlicher Raum","","","",""
"Ja, jede Woche","2012","3","Städtischer Raum","","","",""
"Ja, jede Woche","2012","3","Ländlicher Raum","","","",""
"Ja, jede Woche","2012","4","Städtischer Raum","","","",""
"Ja, jede Woche","2012","4","Ländlicher Raum","","","",""
"Ja, jede Woche","2012","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Ja, jede Woche","2012","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Ja, alle 2 Wochen","2012","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Ja, alle 2 Wochen","2012","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Ja, alle 2 Wochen","2012","2","Städtischer Raum","","","",""
"Ja, alle 2 Wochen","2012","2","Ländlicher Raum","","","",""
"Ja, alle 2 Wochen","2012","3","Städtischer Raum","","","",""
"Ja, alle 2 Wochen","2012","3","Ländlicher Raum","","","",""
"Ja, alle 2 Wochen","2012","4","Städtischer Raum","","","",""
"Ja, alle 2 Wochen","2012","4","Ländlicher Raum","","","",""
"Ja, alle 2 Wochen","2012","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Ja, alle 2 Wochen","2012","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2012","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2012","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2012","2","Städtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2012","2","Ländlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2012","3","Städtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2012","3","Ländlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2012","4","Städtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2012","4","Ländlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2012","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2012","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Seltener","2012","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Seltener","2012","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Seltener","2012","2","Städtischer Raum","","","",""
"Seltener","2012","2","Ländlicher Raum","","","",""
"Seltener","2012","3","Städtischer Raum","","","",""
"Seltener","2012","3","Ländlicher Raum","","","",""
"Seltener","2012","4","Städtischer Raum","","","",""
"Seltener","2012","4","Ländlicher Raum","","","",""
"Seltener","2012","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Seltener","2012","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Nein, nie","2013","1 Einkommensschwächstes Quintil","Städtischer Raum","569","0.617862570576004","0.585721779227381","0.650003361924626"
"Nein, nie","2013","1 Einkommensschwächstes Quintil","Ländlicher Raum","420","0.605114654978504","0.567564482126382","0.642664827830626"
"Nein, nie","2013","2","Städtischer Raum","1051","0.651007476767584","0.627622728610106","0.674392224925062"
"Nein, nie","2013","2","Ländlicher Raum","690","0.636956647048982","0.608956048314401","0.664957245783562"
"Nein, nie","2013","3","Städtischer Raum","1094","0.66864505340946","0.645988159290972","0.691301947527949"
"Nein, nie","2013","3","Ländlicher Raum","701","0.610751418050195","0.582247097260874","0.639255738839516"
"Nein, nie","2013","4","Städtischer Raum","1473","0.612726429366937","0.59312708884071","0.632325769893165"
"Nein, nie","2013","4","Ländlicher Raum","835","0.59280780897849","0.567190489269435","0.618425128687546"
"Nein, nie","2013","5 Einkommensstärkstes Quintil","Städtischer Raum","1821","0.539171621943055","0.522000057581528","0.556343186304583"
"Nein, nie","2013","5 Einkommensstärkstes Quintil","Ländlicher Raum","647","0.525692512245999","0.497661284226393","0.553723740265606"
"Ja, jede Woche","2013","1 Einkommensschwächstes Quintil","Städtischer Raum","80","0.0825342053364617","0.0643324714341228","0.100735939238801"
"Ja, jede Woche","2013","1 Einkommensschwächstes Quintil","Ländlicher Raum","51","0.0734132557375941","0.0533783233797838","0.0934481880954044"
"Ja, jede Woche","2013","2","Städtischer Raum","91","0.0622221182662462","0.0503711445159846","0.0740730920165077"
"Ja, jede Woche","2013","2","Ländlicher Raum","64","0.0456269028922969","0.0334761629624281","0.0577776428221657"
"Ja, jede Woche","2013","3","Städtischer Raum","70","0.0369718390996441","0.0278892252885969","0.0460544529106913"
"Ja, jede Woche","2013","3","Ländlicher Raum","59","0.0608952850217972","0.0469150722989226","0.0748754977446717"
"Ja, jede Woche","2013","4","Städtischer Raum","126","0.0496567574278789","0.0409164110123675","0.0583971038433903"
"Ja, jede Woche","2013","4","Ländlicher Raum","65","0.0375497757288258","0.0276375810566588","0.0474619704009927"
"Ja, jede Woche","2013","5 Einkommensstärkstes Quintil","Städtischer Raum","290","0.082452419814809","0.0729771247854261","0.091927714844192"
"Ja, jede Woche","2013","5 Einkommensstärkstes Quintil","Ländlicher Raum","106","0.0708561232623348","0.0564523453539671","0.0852599011707025"
"Ja, alle 2 Wochen","2013","1 Einkommensschwächstes Quintil","Städtischer Raum","87","0.100712628117989","0.0808062593532201","0.120618996882757"
"Ja, alle 2 Wochen","2013","1 Einkommensschwächstes Quintil","Ländlicher Raum","77","0.108540679719818","0.0846458120256835","0.132435547413953"
"Ja, alle 2 Wochen","2013","2","Städtischer Raum","158","0.0880831651308829","0.0741786541272529","0.101987676134513"
"Ja, alle 2 Wochen","2013","2","Ländlicher Raum","139","0.11734083021924","0.0986014927158714","0.136080167722609"
"Ja, alle 2 Wochen","2013","3","Städtischer Raum","166","0.0918810385846652","0.0779770261461726","0.105785051023158"
"Ja, alle 2 Wochen","2013","3","Ländlicher Raum","131","0.12030065100282","0.101282597736365","0.139318704269276"
"Ja, alle 2 Wochen","2013","4","Städtischer Raum","222","0.0907849520258267","0.0792254409996364","0.102344463052017"
"Ja, alle 2 Wochen","2013","4","Ländlicher Raum","160","0.119845109702011","0.102910830265","0.136779389139022"
"Ja, alle 2 Wochen","2013","5 Einkommensstärkstes Quintil","Städtischer Raum","240","0.0801933135993209","0.0708372298224607","0.0895493973761811"
"Ja, alle 2 Wochen","2013","5 Einkommensstärkstes Quintil","Ländlicher Raum","115","0.111550885801004","0.0938783435271617","0.129223428074845"
"Ja, alle 3-4 Wochen","2013","1 Einkommensschwächstes Quintil","Städtischer Raum","35","0.0587048288472135","0.0431558933640756","0.0742537643303515"
"Ja, alle 3-4 Wochen","2013","1 Einkommensschwächstes Quintil","Ländlicher Raum","27","","",""
"Ja, alle 3-4 Wochen","2013","2","Städtischer Raum","69","0.045174967545596","0.0349857116285682","0.0553642234626238"
"Ja, alle 3-4 Wochen","2013","2","Ländlicher Raum","61","0.0465981206912344","0.0343249905650983","0.0588712508173705"
"Ja, alle 3-4 Wochen","2013","3","Städtischer Raum","85","0.0602760853930028","0.0488202045630828","0.0717319662229229"
"Ja, alle 3-4 Wochen","2013","3","Ländlicher Raum","59","0.0445604161222192","0.0324978093820715","0.0566230228623669"
"Ja, alle 3-4 Wochen","2013","4","Städtischer Raum","117","0.0490544669479789","0.0403645360358477","0.0577443978601102"
"Ja, alle 3-4 Wochen","2013","4","Ländlicher Raum","98","0.069723180221277","0.0564439865834259","0.0830023738591281"
"Ja, alle 3-4 Wochen","2013","5 Einkommensstärkstes Quintil","Städtischer Raum","175","0.0576794982100427","0.0496481806544727","0.0657108157656127"
"Ja, alle 3-4 Wochen","2013","5 Einkommensstärkstes Quintil","Ländlicher Raum","74","0.0544859226827458","0.0417443688713904","0.0672274764941012"
"Seltener","2013","1 Einkommensschwächstes Quintil","Städtischer Raum","107","0.140185767122333","0.117221366785983","0.163150167458682"
"Seltener","2013","1 Einkommensschwächstes Quintil","Ländlicher Raum","76","0.168439237686356","0.13969000719793","0.197188468174781"
"Seltener","2013","2","Städtischer Raum","227","0.153512272289691","0.135826927519568","0.171197617059814"
"Seltener","2013","2","Ländlicher Raum","179","0.153477499148247","0.132489320789454","0.17446567750704"
"Seltener","2013","3","Städtischer Raum","243","0.142225983513227","0.12541350493392","0.159038462092535"
"Seltener","2013","3","Ländlicher Raum","174","0.163492229802968","0.141872588527773","0.185111871078164"
"Seltener","2013","4","Städtischer Raum","435","0.197777394231378","0.181751030502322","0.213803757960434"
"Seltener","2013","4","Ländlicher Raum","255","0.180074125369396","0.160039096940453","0.200109153798339"
"Seltener","2013","5 Einkommensstärkstes Quintil","Städtischer Raum","711","0.240503146432772","0.225780017609017","0.255226275256527"
"Seltener","2013","5 Einkommensstärkstes Quintil","Ländlicher Raum","277","0.237414556007917","0.213528515471321","0.261300596544512"
"Nein, nie","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Nein, nie","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Nein, nie","2014","2","Städtischer Raum","","","",""
"Nein, nie","2014","2","Ländlicher Raum","","","",""
"Nein, nie","2014","3","Städtischer Raum","","","",""
"Nein, nie","2014","3","Ländlicher Raum","","","",""
"Nein, nie","2014","4","Städtischer Raum","","","",""
"Nein, nie","2014","4","Ländlicher Raum","","","",""
"Nein, nie","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Nein, nie","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Ja, jede Woche","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Ja, jede Woche","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Ja, jede Woche","2014","2","Städtischer Raum","","","",""
"Ja, jede Woche","2014","2","Ländlicher Raum","","","",""
"Ja, jede Woche","2014","3","Städtischer Raum","","","",""
"Ja, jede Woche","2014","3","Ländlicher Raum","","","",""
"Ja, jede Woche","2014","4","Städtischer Raum","","","",""
"Ja, jede Woche","2014","4","Ländlicher Raum","","","",""
"Ja, jede Woche","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Ja, jede Woche","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Ja, alle 2 Wochen","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Ja, alle 2 Wochen","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Ja, alle 2 Wochen","2014","2","Städtischer Raum","","","",""
"Ja, alle 2 Wochen","2014","2","Ländlicher Raum","","","",""
"Ja, alle 2 Wochen","2014","3","Städtischer Raum","","","",""
"Ja, alle 2 Wochen","2014","3","Ländlicher Raum","","","",""
"Ja, alle 2 Wochen","2014","4","Städtischer Raum","","","",""
"Ja, alle 2 Wochen","2014","4","Ländlicher Raum","","","",""
"Ja, alle 2 Wochen","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Ja, alle 2 Wochen","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2014","2","Städtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2014","2","Ländlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2014","3","Städtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2014","3","Ländlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2014","4","Städtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2014","4","Ländlicher Raum","","","",""
"Ja, alle 3-4 Wochen","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Ja, alle 3-4 Wochen","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Seltener","2014","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Seltener","2014","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Seltener","2014","2","Städtischer Raum","","","",""
"Seltener","2014","2","Ländlicher Raum","","","",""
"Seltener","2014","3","Städtischer Raum","","","",""
"Seltener","2014","3","Ländlicher Raum","","","",""
"Seltener","2014","4","Städtischer Raum","","","",""
"Seltener","2014","4","Ländlicher Raum","","","",""
"Seltener","2014","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Seltener","2014","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Nein, nie","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","578","0.671691237058121","0.640084748896395","0.703297725219847"
"Nein, nie","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","353","0.630025999997178","0.590286591344244","0.669765408650113"
"Nein, nie","2015","2","Städtischer Raum","878","0.622777209959034","0.596922091970952","0.648632327947117"
"Nein, nie","2015","2","Ländlicher Raum","581","0.64384163201218","0.613114758458292","0.674568505566069"
"Nein, nie","2015","3","Städtischer Raum","1046","0.635526931277846","0.612381622659139","0.658672239896554"
"Nein, nie","2015","3","Ländlicher Raum","655","0.641030606843591","0.612070785454849","0.669990428232332"
"Nein, nie","2015","4","Städtischer Raum","1468","0.603974089323743","0.584325536580971","0.623622642066515"
"Nein, nie","2015","4","Ländlicher Raum","865","0.625198833554634","0.599760182828711","0.650637484280556"
"Nein, nie","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","2015","0.540922712570998","0.524507104596928","0.557338320545069"
"Nein, nie","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","747","0.54098343604005","0.514352090371713","0.567614781708386"
"Ja, jede Woche","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","68","0.0781678910815664","0.0601007149628579","0.0962350672002748"
"Ja, jede Woche","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","45","0.0643639983878579","0.0441649210789451","0.0845630756967707"
"Ja, jede Woche","2015","2","Städtischer Raum","93","0.0709392473230051","0.0572447356060562","0.0846337590399541"
"Ja, jede Woche","2015","2","Ländlicher Raum","61","0.0460379688637551","0.0325907989849632","0.059485138742547"
"Ja, jede Woche","2015","3","Städtischer Raum","91","0.0574341724068752","0.0462448367028725","0.0686235081108779"
"Ja, jede Woche","2015","3","Ländlicher Raum","66","0.0709608581848709","0.0554600543202099","0.086461662049532"
"Ja, jede Woche","2015","4","Städtischer Raum","134","0.0511103784756087","0.0422628491816952","0.0599579077695222"
"Ja, jede Woche","2015","4","Ländlicher Raum","77","0.0501950763911854","0.0387206153946711","0.0616695373876997"
"Ja, jede Woche","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","287","0.0706061689284248","0.0621676218730112","0.0790447159838384"
"Ja, jede Woche","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","94","0.0811898999639329","0.0665933293612996","0.0957864705665663"
"Ja, alle 2 Wochen","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","87","0.122053257824338","0.100021003368517","0.144085512280159"
"Ja, alle 2 Wochen","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","68","0.135181537631478","0.107038062103039","0.163325013159917"
"Ja, alle 2 Wochen","2015","2","Städtischer Raum","140","0.10864507784004","0.0920449448251929","0.125245210854886"
"Ja, alle 2 Wochen","2015","2","Ländlicher Raum","129","0.155836016938957","0.132562897507824","0.179109136370091"
"Ja, alle 2 Wochen","2015","3","Städtischer Raum","171","0.103686923209016","0.0890262087635898","0.118347637654441"
"Ja, alle 2 Wochen","2015","3","Ländlicher Raum","120","0.104144641094186","0.0857044593382721","0.122584822850099"
"Ja, alle 2 Wochen","2015","4","Städtischer Raum","264","0.112210075589298","0.0995297429650312","0.124890408213564"
"Ja, alle 2 Wochen","2015","4","Ländlicher Raum","140","0.0828333853391","0.0683486237809114","0.0973181468972885"
"Ja, alle 2 Wochen","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","269","0.0827989343771477","0.0737209149240919","0.0918769538302034"
"Ja, alle 2 Wochen","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","119","0.0940149372460516","0.0784177639397906","0.109612110552313"
"Ja, alle 3-4 Wochen","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","26","","",""
"Ja, alle 3-4 Wochen","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","24","","",""
"Ja, alle 3-4 Wochen","2015","2","Städtischer Raum","61","0.0400329266093043","0.029575663251323","0.0504901899672856"
"Ja, alle 3-4 Wochen","2015","2","Ländlicher Raum","39","0.0432131565491329","0.0301657900444667","0.0562605230537991"
"Ja, alle 3-4 Wochen","2015","3","Städtischer Raum","86","0.0487747547343594","0.0384161203210444","0.0591333891476744"
"Ja, alle 3-4 Wochen","2015","3","Ländlicher Raum","58","0.0448850882861327","0.0323851853623089","0.0573849912099565"
"Ja, alle 3-4 Wochen","2015","4","Städtischer Raum","118","0.0597483348746694","0.0502259754220383","0.0692706943273006"
"Ja, alle 3-4 Wochen","2015","4","Ländlicher Raum","93","0.0768301234916954","0.0628345369501849","0.0908257100332058"
"Ja, alle 3-4 Wochen","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","202","0.0654581027427704","0.0573105429763549","0.0736056625091859"
"Ja, alle 3-4 Wochen","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","99","0.0670090565647361","0.0536464120640524","0.0803717010654198"
"Seltener","2015","1 Einkommensschwächstes Quintil","Städtischer Raum","89","0.086731067717492","0.0677885870216979","0.105673548413286"
"Seltener","2015","1 Einkommensschwächstes Quintil","Ländlicher Raum","77","0.12953093797842","0.101892086836383","0.157169789120457"
"Seltener","2015","2","Städtischer Raum","178","0.157605538268617","0.138168741418381","0.177042335118852"
"Seltener","2015","2","Ländlicher Raum","123","0.111071225635974","0.0909088578074702","0.131233593464478"
"Seltener","2015","3","Städtischer Raum","267","0.154577218371903","0.137192286543275","0.171962150200532"
"Seltener","2015","3","Ländlicher Raum","155","0.13897880559122","0.118095031143608","0.159862580038832"
"Seltener","2015","4","Städtischer Raum","396","0.172957121736681","0.157762396532281","0.188151846941082"
"Seltener","2015","4","Ländlicher Raum","216","0.164942581223385","0.145439236873294","0.184445925573477"
"Seltener","2015","5 Einkommensstärkstes Quintil","Städtischer Raum","767","0.240214081380659","0.22614093155457","0.254287231206748"
"Seltener","2015","5 Einkommensstärkstes Quintil","Ländlicher Raum","286","0.21680267018523","0.194780766377288","0.238824573993172"
"Nein, nie","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Nein, nie","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Nein, nie","2016","2","Städtischer Raum","","","",""
"Nein, nie","2016","2","Ländlicher Raum","","","",""
"Nein, nie","2016","3","Städtischer Raum","","","",""
"Nein, nie","2016","3","Ländlicher Raum","","","",""
"Nein, nie","2016","4","Städtischer Raum","","","",""
"Nein, nie","2016","4","Ländlicher Raum","","","",""
"Nein, nie","2016","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"Nein, nie","2016","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"Ja, jede Woche","2016","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"Ja, jede Woche","2016","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"Ja, jede Woche","2016","2","Städtischer Raum","","","",""
"Ja, jede Woche","2016","2","Ländlicher Raum","","","",""
"Ja, jede Woche","2016","3","Städtischer Raum","","","",""
"Ja, jede Woche","2016","3","Ländlicher Raum","","","",""
"Ja, jede Woche","2016","4","Städtischer Raum","","","",""
"Ja, jede Woche","2016","4","Ländlicher Raum","","","",""
