"plb0219","year","bula_h","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, alle 3-4 Wochen","2008","Sachsen","maennlich","","","",""
"Ja, alle 3-4 Wochen","2008","Sachsen","weiblich","","","",""
"Ja, alle 3-4 Wochen","2008","Sachsen-Anhalt","maennlich","","","",""
"Ja, alle 3-4 Wochen","2008","Sachsen-Anhalt","weiblich","","","",""
"Ja, alle 3-4 Wochen","2008","Thueringen","maennlich","","","",""
"Ja, alle 3-4 Wochen","2008","Thueringen","weiblich","","","",""
"Seltener","2008","Schleswig-Holstein","maennlich","","","",""
"Seltener","2008","Schleswig-Holstein","weiblich","","","",""
"Seltener","2008","Hamburg","maennlich","","","",""
"Seltener","2008","Hamburg","weiblich","","","",""
"Seltener","2008","Niedersachsen","maennlich","","","",""
"Seltener","2008","Niedersachsen","weiblich","","","",""
"Seltener","2008","Bremen","maennlich","","","",""
"Seltener","2008","Bremen","weiblich","","","",""
"Seltener","2008","Nordrhein-Westfalen","maennlich","","","",""
"Seltener","2008","Nordrhein-Westfalen","weiblich","","","",""
"Seltener","2008","Hessen","maennlich","","","",""
"Seltener","2008","Hessen","weiblich","","","",""
"Seltener","2008","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Seltener","2008","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Seltener","2008","Baden-Wuerttemberg","maennlich","","","",""
"Seltener","2008","Baden-Wuerttemberg","weiblich","","","",""
"Seltener","2008","Bayern","maennlich","","","",""
"Seltener","2008","Bayern","weiblich","","","",""
"Seltener","2008","Saarland","maennlich","","","",""
"Seltener","2008","Saarland","weiblich","","","",""
"Seltener","2008","Berlin","maennlich","","","",""
"Seltener","2008","Berlin","weiblich","","","",""
"Seltener","2008","Brandenburg","maennlich","","","",""
"Seltener","2008","Brandenburg","weiblich","","","",""
"Seltener","2008","Mecklenburg-Vorpommern","maennlich","","","",""
"Seltener","2008","Mecklenburg-Vorpommern","weiblich","","","",""
"Seltener","2008","Sachsen","maennlich","","","",""
"Seltener","2008","Sachsen","weiblich","","","",""
"Seltener","2008","Sachsen-Anhalt","maennlich","","","",""
"Seltener","2008","Sachsen-Anhalt","weiblich","","","",""
"Seltener","2008","Thueringen","maennlich","","","",""
"Seltener","2008","Thueringen","weiblich","","","",""
"Nein, nie","2009","Schleswig-Holstein","maennlich","80","0.540661520173764","0.456907091238932","0.624415949108596"
"Nein, nie","2009","Schleswig-Holstein","weiblich","86","0.743550518772466","0.666064324942908","0.821036712602024"
"Nein, nie","2009","Hamburg","maennlich","36","0.471535180785436","0.357799345386533","0.585271016184339"
"Nein, nie","2009","Hamburg","weiblich","49","0.618792225759267","0.508133534392491","0.729450917126044"
"Nein, nie","2009","Niedersachsen","maennlich","257","0.527425006161875","0.482385583104443","0.572464429219307"
"Nein, nie","2009","Niedersachsen","weiblich","253","0.582100844213822","0.534875412035433","0.629326276392211"
"Nein, nie","2009","Bremen","maennlich","17","","",""
"Nein, nie","2009","Bremen","weiblich","16","","",""
"Nein, nie","2009","Nordrhein-Westfalen","maennlich","608","0.553392590260799","0.523279565434197","0.583505615087401"
"Nein, nie","2009","Nordrhein-Westfalen","weiblich","636","0.664207295579506","0.634096679906058","0.694317911252954"
"Nein, nie","2009","Hessen","maennlich","178","0.503996700946217","0.452773858130106","0.555219543762328"
"Nein, nie","2009","Hessen","weiblich","222","0.665015379963118","0.615917561791287","0.714113198134949"
"Nein, nie","2009","Rheinland-Pfalz,Saarland","maennlich","154","0.549000129667292","0.490923959527985","0.6070762998066"
"Nein, nie","2009","Rheinland-Pfalz,Saarland","weiblich","176","0.585116643507097","0.526989660476586","0.643243626537608"
"Nein, nie","2009","Baden-Wuerttemberg","maennlich","431","0.65808849676004","0.621509580190013","0.694667413330066"
"Nein, nie","2009","Baden-Wuerttemberg","weiblich","376","0.667156144534473","0.627916304725324","0.706395984343621"
"Nein, nie","2009","Bayern","maennlich","418","0.561454928986941","0.526036688325058","0.596873169648824"
"Nein, nie","2009","Bayern","weiblich","477","0.670479858198102","0.636452365104034","0.704507351292169"
"Nein, nie","2009","Saarland","maennlich","","","",""
"Nein, nie","2009","Saarland","weiblich","","","",""
"Nein, nie","2009","Berlin","maennlich","74","0.470260488262633","0.396937776494183","0.543583200031083"
"Nein, nie","2009","Berlin","weiblich","107","0.595372270387677","0.526658753340892","0.664085787434463"
"Nein, nie","2009","Brandenburg","maennlich","91","0.427549895540149","0.356452475624362","0.498647315455936"
"Nein, nie","2009","Brandenburg","weiblich","117","0.580563708371341","0.508474578583877","0.652652838158805"
"Nein, nie","2009","Mecklenburg-Vorpommern","maennlich","59","0.537591638036086","0.447248691264651","0.62793458480752"
"Nein, nie","2009","Mecklenburg-Vorpommern","weiblich","79","0.605118513034682","0.516920115603966","0.693316910465397"
"Nein, nie","2009","Sachsen","maennlich","195","0.503077684929205","0.452472591158706","0.553682778699705"
"Nein, nie","2009","Sachsen","weiblich","228","0.632019016517198","0.581350728587971","0.682687304446424"
"Nein, nie","2009","Sachsen-Anhalt","maennlich","110","0.597807330298611","0.530684717407511","0.66492994318971"
"Nein, nie","2009","Sachsen-Anhalt","weiblich","112","0.596524962463201","0.527842999072191","0.665206925854212"
"Nein, nie","2009","Thueringen","maennlich","107","0.45337860839191","0.386048041980441","0.520709174803378"
"Nein, nie","2009","Thueringen","weiblich","119","0.603378003805229","0.53400115936773","0.672754848242728"
"Ja, jede Woche","2009","Schleswig-Holstein","maennlich","8","","",""
"Ja, jede Woche","2009","Schleswig-Holstein","weiblich","6","","",""
"Ja, jede Woche","2009","Hamburg","maennlich","6","","",""
"Ja, jede Woche","2009","Hamburg","weiblich","3","","",""
"Ja, jede Woche","2009","Niedersachsen","maennlich","43","0.0947286680750884","0.0683102267494529","0.121147109400724"
"Ja, jede Woche","2009","Niedersachsen","weiblich","30","0.0698900884965077","0.0454773774417159","0.0943027995512995"
"Ja, jede Woche","2009","Bremen","maennlich","2","","",""
"Ja, jede Woche","2009","Bremen","weiblich","3","","",""
"Ja, jede Woche","2009","Nordrhein-Westfalen","maennlich","75","0.084149929547403","0.0673342733244722","0.100965585770334"
"Ja, jede Woche","2009","Nordrhein-Westfalen","weiblich","58","0.0551704042271187","0.040613734983774","0.0697270734704634"
"Ja, jede Woche","2009","Hessen","maennlich","29","","",""
"Ja, jede Woche","2009","Hessen","weiblich","18","","",""
"Ja, jede Woche","2009","Rheinland-Pfalz,Saarland","maennlich","22","","",""
"Ja, jede Woche","2009","Rheinland-Pfalz,Saarland","weiblich","18","","",""
"Ja, jede Woche","2009","Baden-Wuerttemberg","maennlich","34","0.0595092392146035","0.0412660275155459","0.0777524509136611"
"Ja, jede Woche","2009","Baden-Wuerttemberg","weiblich","31","0.0558732593115074","0.0367478666231296","0.0749986519998851"
"Ja, jede Woche","2009","Bayern","maennlich","61","0.0774161594516747","0.0583404301391856","0.0964918887641638"
"Ja, jede Woche","2009","Bayern","weiblich","47","0.0421024059341286","0.0275642573876413","0.0566405544806158"
"Ja, jede Woche","2009","Saarland","maennlich","","","",""
"Ja, jede Woche","2009","Saarland","weiblich","","","",""
"Ja, jede Woche","2009","Berlin","maennlich","21","","",""
"Ja, jede Woche","2009","Berlin","weiblich","20","","",""
"Ja, jede Woche","2009","Brandenburg","maennlich","16","","",""
"Ja, jede Woche","2009","Brandenburg","weiblich","7","","",""
"Ja, jede Woche","2009","Mecklenburg-Vorpommern","maennlich","9","","",""
"Ja, jede Woche","2009","Mecklenburg-Vorpommern","weiblich","14","","",""
"Ja, jede Woche","2009","Sachsen","maennlich","25","","",""
"Ja, jede Woche","2009","Sachsen","weiblich","19","","",""
"Ja, jede Woche","2009","Sachsen-Anhalt","maennlich","14","","",""
"Ja, jede Woche","2009","Sachsen-Anhalt","weiblich","15","","",""
"Ja, jede Woche","2009","Thueringen","maennlich","17","","",""
"Ja, jede Woche","2009","Thueringen","weiblich","16","","",""
"Ja, alle 2 Wochen","2009","Schleswig-Holstein","maennlich","9","","",""
"Ja, alle 2 Wochen","2009","Schleswig-Holstein","weiblich","13","","",""
"Ja, alle 2 Wochen","2009","Hamburg","maennlich","4","","",""
"Ja, alle 2 Wochen","2009","Hamburg","weiblich","4","","",""
"Ja, alle 2 Wochen","2009","Niedersachsen","maennlich","41","0.0843325767298992","0.0592631929692156","0.109401960490583"
"Ja, alle 2 Wochen","2009","Niedersachsen","weiblich","37","0.0763587407412554","0.0509301600360344","0.101787321446476"
"Ja, alle 2 Wochen","2009","Bremen","maennlich","","","",""
"Ja, alle 2 Wochen","2009","Bremen","weiblich","7","","",""
"Ja, alle 2 Wochen","2009","Nordrhein-Westfalen","maennlich","79","0.0722077523801666","0.0565297028084516","0.0878858019518816"
"Ja, alle 2 Wochen","2009","Nordrhein-Westfalen","weiblich","82","0.0881494634339185","0.0700734001836737","0.106225526684163"
"Ja, alle 2 Wochen","2009","Hessen","maennlich","35","0.0963775040156967","0.0661439708520769","0.126611037179316"
"Ja, alle 2 Wochen","2009","Hessen","weiblich","34","0.0880515820920344","0.0585742867046943","0.117528877479375"
"Ja, alle 2 Wochen","2009","Rheinland-Pfalz,Saarland","maennlich","21","","",""
"Ja, alle 2 Wochen","2009","Rheinland-Pfalz,Saarland","weiblich","26","","",""
"Ja, alle 2 Wochen","2009","Baden-Wuerttemberg","maennlich","37","0.0624739389325243","0.0438113044239516","0.0811365734410971"
"Ja, alle 2 Wochen","2009","Baden-Wuerttemberg","weiblich","47","0.0818324737799472","0.0590071465221165","0.104657801037778"
"Ja, alle 2 Wochen","2009","Bayern","maennlich","57","0.0724817233527391","0.0539746429596369","0.0909888037458413"
"Ja, alle 2 Wochen","2009","Bayern","weiblich","69","0.0917271924094949","0.0708316663054789","0.112622718513511"
"Ja, alle 2 Wochen","2009","Saarland","maennlich","","","",""
"Ja, alle 2 Wochen","2009","Saarland","weiblich","","","",""
"Ja, alle 2 Wochen","2009","Berlin","maennlich","18","","",""
"Ja, alle 2 Wochen","2009","Berlin","weiblich","18","","",""
"Ja, alle 2 Wochen","2009","Brandenburg","maennlich","18","","",""
"Ja, alle 2 Wochen","2009","Brandenburg","weiblich","17","","",""
"Ja, alle 2 Wochen","2009","Mecklenburg-Vorpommern","maennlich","6","","",""
"Ja, alle 2 Wochen","2009","Mecklenburg-Vorpommern","weiblich","11","","",""
"Ja, alle 2 Wochen","2009","Sachsen","maennlich","32","0.0789375393255443","0.0516465807359833","0.106228497915105"
"Ja, alle 2 Wochen","2009","Sachsen","weiblich","39","0.106637631509983","0.0742090806593077","0.139066182360658"
"Ja, alle 2 Wochen","2009","Sachsen-Anhalt","maennlich","21","","",""
"Ja, alle 2 Wochen","2009","Sachsen-Anhalt","weiblich","28","","",""
"Ja, alle 2 Wochen","2009","Thueringen","maennlich","17","","",""
"Ja, alle 2 Wochen","2009","Thueringen","weiblich","18","","",""
"Ja, alle 3-4 Wochen","2009","Schleswig-Holstein","maennlich","8","","",""
"Ja, alle 3-4 Wochen","2009","Schleswig-Holstein","weiblich","7","","",""
"Ja, alle 3-4 Wochen","2009","Hamburg","maennlich","4","","",""
"Ja, alle 3-4 Wochen","2009","Hamburg","weiblich","5","","",""
"Ja, alle 3-4 Wochen","2009","Niedersachsen","maennlich","23","","",""
"Ja, alle 3-4 Wochen","2009","Niedersachsen","weiblich","18","","",""
"Ja, alle 3-4 Wochen","2009","Bremen","maennlich","1","","",""
"Ja, alle 3-4 Wochen","2009","Bremen","weiblich","1","","",""
"Ja, alle 3-4 Wochen","2009","Nordrhein-Westfalen","maennlich","71","0.0655115638759325","0.0505243570937396","0.0804987706581254"
"Ja, alle 3-4 Wochen","2009","Nordrhein-Westfalen","weiblich","40","0.0504082576273215","0.0364589871759813","0.0643575280786618"
"Ja, alle 3-4 Wochen","2009","Hessen","maennlich","26","","",""
"Ja, alle 3-4 Wochen","2009","Hessen","weiblich","18","","",""
"Ja, alle 3-4 Wochen","2009","Rheinland-Pfalz,Saarland","maennlich","20","","",""
"Ja, alle 3-4 Wochen","2009","Rheinland-Pfalz,Saarland","weiblich","9","","",""
"Ja, alle 3-4 Wochen","2009","Baden-Wuerttemberg","maennlich","35","0.0611632505146683","0.0426845191672958","0.0796419818620408"
"Ja, alle 3-4 Wochen","2009","Baden-Wuerttemberg","weiblich","29","","",""
"Ja, alle 3-4 Wochen","2009","Bayern","maennlich","38","0.0486609881372143","0.0333034878143149","0.0640184884601136"
"Ja, alle 3-4 Wochen","2009","Bayern","weiblich","31","0.0291455313397008","0.0169680027110204","0.0413230599683812"
"Ja, alle 3-4 Wochen","2009","Saarland","maennlich","","","",""
"Ja, alle 3-4 Wochen","2009","Saarland","weiblich","","","",""
"Ja, alle 3-4 Wochen","2009","Berlin","maennlich","15","","",""
"Ja, alle 3-4 Wochen","2009","Berlin","weiblich","12","","",""
"Ja, alle 3-4 Wochen","2009","Brandenburg","maennlich","14","","",""
"Ja, alle 3-4 Wochen","2009","Brandenburg","weiblich","12","","",""
"Ja, alle 3-4 Wochen","2009","Mecklenburg-Vorpommern","maennlich","9","","",""
"Ja, alle 3-4 Wochen","2009","Mecklenburg-Vorpommern","weiblich","6","","",""
"Ja, alle 3-4 Wochen","2009","Sachsen","maennlich","24","","",""
"Ja, alle 3-4 Wochen","2009","Sachsen","weiblich","15","","",""
"Ja, alle 3-4 Wochen","2009","Sachsen-Anhalt","maennlich","14","","",""
"Ja, alle 3-4 Wochen","2009","Sachsen-Anhalt","weiblich","13","","",""
"Ja, alle 3-4 Wochen","2009","Thueringen","maennlich","16","","",""
"Ja, alle 3-4 Wochen","2009","Thueringen","weiblich","15","","",""
"Seltener","2009","Schleswig-Holstein","maennlich","31","0.247048717360668","0.174562843780306","0.319534590941029"
"Seltener","2009","Schleswig-Holstein","weiblich","10","","",""
"Seltener","2009","Hamburg","maennlich","24","","",""
"Seltener","2009","Hamburg","weiblich","13","","",""
"Seltener","2009","Niedersachsen","maennlich","108","0.250102096540635","0.211032688814698","0.289171504266573"
"Seltener","2009","Niedersachsen","weiblich","81","0.202662838800845","0.164172729604287","0.241152947997404"
"Seltener","2009","Bremen","maennlich","4","","",""
"Seltener","2009","Bremen","weiblich","5","","",""
"Seltener","2009","Nordrhein-Westfalen","maennlich","214","0.224738163935699","0.19945465381367","0.250021674057728"
"Seltener","2009","Nordrhein-Westfalen","weiblich","129","0.142064579132135","0.119805746160726","0.164323412103545"
"Seltener","2009","Hessen","maennlich","98","0.241526182547773","0.197677156280022","0.285375208815525"
"Seltener","2009","Hessen","weiblich","63","0.160151375014061","0.122000916833694","0.198301833194427"
"Seltener","2009","Rheinland-Pfalz,Saarland","maennlich","65","0.21694321156679","0.168837881501582","0.265048541631997"
"Seltener","2009","Rheinland-Pfalz,Saarland","weiblich","47","0.180268903873564","0.134917611872499","0.225620195874629"
"Seltener","2009","Baden-Wuerttemberg","maennlich","109","0.158765074578164","0.130583324098737","0.186946825057592"
"Seltener","2009","Baden-Wuerttemberg","weiblich","71","0.123129407855733","0.0957677847278032","0.150491030983664"
"Seltener","2009","Bayern","maennlich","180","0.239986200071431","0.209502597443558","0.270469802699304"
"Seltener","2009","Bayern","weiblich","109","0.166545012118574","0.139573642919165","0.193516381317984"
"Seltener","2009","Saarland","maennlich","","","",""
"Seltener","2009","Saarland","weiblich","","","",""
"Seltener","2009","Berlin","maennlich","50","0.217852183789779","0.157211586923031","0.278492780656527"
"Seltener","2009","Berlin","weiblich","39","0.141450059754562","0.0926630270930362","0.190237092416088"
"Seltener","2009","Brandenburg","maennlich","47","0.251168380470399","0.188842820568104","0.313493940372694"
"Seltener","2009","Brandenburg","weiblich","27","","",""
"Seltener","2009","Mecklenburg-Vorpommern","maennlich","34","0.217042040376809","0.14234621789596","0.291737862857658"
"Seltener","2009","Mecklenburg-Vorpommern","weiblich","8","","",""
"Seltener","2009","Sachsen","maennlich","99","0.290021932828735","0.244094693096378","0.335949172561091"
"Seltener","2009","Sachsen","weiblich","47","0.147769267290384","0.110484698496851","0.185053836083917"
"Seltener","2009","Sachsen-Anhalt","maennlich","46","0.170558276051153","0.11907093094869","0.222045621153616"
"Seltener","2009","Sachsen-Anhalt","weiblich","28","","",""
"Seltener","2009","Thueringen","maennlich","53","0.215329522745691","0.159734759000738","0.270924286490645"
"Seltener","2009","Thueringen","weiblich","23","","",""
"Nein, nie","2010","Schleswig-Holstein","maennlich","53","0.574043718527669","0.474080745926614","0.674006691128723"
"Nein, nie","2010","Schleswig-Holstein","weiblich","42","0.610461739192624","0.501541894425724","0.719381583959524"
"Nein, nie","2010","Hamburg","maennlich","15","","",""
"Nein, nie","2010","Hamburg","weiblich","26","","",""
"Nein, nie","2010","Niedersachsen","maennlich","116","0.495220734942239","0.429745925140041","0.560695544744437"
"Nein, nie","2010","Niedersachsen","weiblich","111","0.519322059219494","0.45190771028349","0.586736408155499"
"Nein, nie","2010","Bremen","maennlich","5","","",""
"Nein, nie","2010","Bremen","weiblich","9","","",""
"Nein, nie","2010","Nordrhein-Westfalen","maennlich","273","0.535069066218219","0.492445050608084","0.577693081828353"
"Nein, nie","2010","Nordrhein-Westfalen","weiblich","236","0.628790766544811","0.580086763925716","0.677494769163905"
"Nein, nie","2010","Hessen","maennlich","101","0.531469819806295","0.461609890044258","0.601329749568332"
"Nein, nie","2010","Hessen","weiblich","81","0.558301760383095","0.475449210166069","0.641154310600122"
"Nein, nie","2010","Rheinland-Pfalz,Saarland","maennlich","80","0.557032783270622","0.475617442854307","0.638448123686937"
"Nein, nie","2010","Rheinland-Pfalz,Saarland","weiblich","69","0.63489215990627","0.54450735945792","0.72527696035462"
"Nein, nie","2010","Baden-Wuerttemberg","maennlich","205","0.573353062845619","0.522473875851442","0.624232249839796"
"Nein, nie","2010","Baden-Wuerttemberg","weiblich","171","0.635518379363372","0.578004345970108","0.693032412756636"
"Nein, nie","2010","Bayern","maennlich","243","0.63107111308427","0.584193944972758","0.677948281195781"
"Nein, nie","2010","Bayern","weiblich","229","0.640413853966341","0.5917793910003","0.689048316932381"
"Nein, nie","2010","Saarland","maennlich","","","",""
"Nein, nie","2010","Saarland","weiblich","","","",""
"Nein, nie","2010","Berlin","maennlich","24","","",""
"Nein, nie","2010","Berlin","weiblich","46","0.660922097645766","0.552326669687175","0.769517525604357"
"Nein, nie","2010","Brandenburg","maennlich","34","0.461457210506945","0.34630887386874","0.576605547145149"
"Nein, nie","2010","Brandenburg","weiblich","36","0.57505278059459","0.457558971281232","0.692546589907947"
"Nein, nie","2010","Mecklenburg-Vorpommern","maennlich","19","","",""
"Nein, nie","2010","Mecklenburg-Vorpommern","weiblich","31","0.58677067764653","0.454202305570016","0.719339049723044"
"Nein, nie","2010","Sachsen","maennlich","70","0.506594545586015","0.424363436719405","0.588825654452626"
"Nein, nie","2010","Sachsen","weiblich","64","0.592247216093656","0.500413590662576","0.684080841524735"
"Nein, nie","2010","Sachsen-Anhalt","maennlich","27","","",""
"Nein, nie","2010","Sachsen-Anhalt","weiblich","47","0.676432984925667","0.563565035992681","0.789300933858653"
"Nein, nie","2010","Thueringen","maennlich","42","0.534344849986592","0.422198714091739","0.646490985881445"
"Nein, nie","2010","Thueringen","weiblich","42","0.633549203780031","0.51817500469389","0.748923402866171"
"Ja, jede Woche","2010","Schleswig-Holstein","maennlich","9","","",""
"Ja, jede Woche","2010","Schleswig-Holstein","weiblich","7","","",""
"Ja, jede Woche","2010","Hamburg","maennlich","5","","",""
"Ja, jede Woche","2010","Hamburg","weiblich","","","",""
"Ja, jede Woche","2010","Niedersachsen","maennlich","15","","",""
"Ja, jede Woche","2010","Niedersachsen","weiblich","22","","",""
"Ja, jede Woche","2010","Bremen","maennlich","","","",""
"Ja, jede Woche","2010","Bremen","weiblich","3","","",""
"Ja, jede Woche","2010","Nordrhein-Westfalen","maennlich","38","0.0679133765171879","0.0464122597238819","0.0894144933104938"
"Ja, jede Woche","2010","Nordrhein-Westfalen","weiblich","23","","",""
"Ja, jede Woche","2010","Hessen","maennlich","13","","",""
"Ja, jede Woche","2010","Hessen","weiblich","14","","",""
"Ja, jede Woche","2010","Rheinland-Pfalz,Saarland","maennlich","11","","",""
"Ja, jede Woche","2010","Rheinland-Pfalz,Saarland","weiblich","12","","",""
"Ja, jede Woche","2010","Baden-Wuerttemberg","maennlich","19","","",""
"Ja, jede Woche","2010","Baden-Wuerttemberg","weiblich","15","","",""
"Ja, jede Woche","2010","Bayern","maennlich","31","0.0650992878889577","0.0411318422697061","0.0890667335082093"
"Ja, jede Woche","2010","Bayern","weiblich","24","","",""
"Ja, jede Woche","2010","Saarland","maennlich","","","",""
"Ja, jede Woche","2010","Saarland","weiblich","","","",""
"Ja, jede Woche","2010","Berlin","maennlich","4","","",""
"Ja, jede Woche","2010","Berlin","weiblich","4","","",""
"Ja, jede Woche","2010","Brandenburg","maennlich","10","","",""
"Ja, jede Woche","2010","Brandenburg","weiblich","4","","",""
"Ja, jede Woche","2010","Mecklenburg-Vorpommern","maennlich","7","","",""
"Ja, jede Woche","2010","Mecklenburg-Vorpommern","weiblich","2","","",""
"Ja, jede Woche","2010","Sachsen","maennlich","3","","",""
"Ja, jede Woche","2010","Sachsen","weiblich","8","","",""
"Ja, jede Woche","2010","Sachsen-Anhalt","maennlich","6","","",""
"Ja, jede Woche","2010","Sachsen-Anhalt","weiblich","1","","",""
"Ja, jede Woche","2010","Thueringen","maennlich","4","","",""
"Ja, jede Woche","2010","Thueringen","weiblich","5","","",""
"Ja, alle 2 Wochen","2010","Schleswig-Holstein","maennlich","12","","",""
"Ja, alle 2 Wochen","2010","Schleswig-Holstein","weiblich","13","","",""
"Ja, alle 2 Wochen","2010","Hamburg","maennlich","11","","",""
"Ja, alle 2 Wochen","2010","Hamburg","weiblich","5","","",""
"Ja, alle 2 Wochen","2010","Niedersachsen","maennlich","17","","",""
"Ja, alle 2 Wochen","2010","Niedersachsen","weiblich","28","","",""
"Ja, alle 2 Wochen","2010","Bremen","maennlich","6","","",""
"Ja, alle 2 Wochen","2010","Bremen","weiblich","2","","",""
"Ja, alle 2 Wochen","2010","Nordrhein-Westfalen","maennlich","58","0.109472009059079","0.0827892613116088","0.136154756806549"
"Ja, alle 2 Wochen","2010","Nordrhein-Westfalen","weiblich","49","0.124636634285929","0.091338551318119","0.15793471725374"
"Ja, alle 2 Wochen","2010","Hessen","maennlich","21","","",""
"Ja, alle 2 Wochen","2010","Hessen","weiblich","14","","",""
"Ja, alle 2 Wochen","2010","Rheinland-Pfalz,Saarland","maennlich","21","","",""
"Ja, alle 2 Wochen","2010","Rheinland-Pfalz,Saarland","weiblich","12","","",""
"Ja, alle 2 Wochen","2010","Baden-Wuerttemberg","maennlich","36","0.0991869606665279","0.0684373655456173","0.129936555787438"
"Ja, alle 2 Wochen","2010","Baden-Wuerttemberg","weiblich","31","0.112307180001792","0.0745754197911952","0.150038940212388"
"Ja, alle 2 Wochen","2010","Bayern","maennlich","27","","",""
"Ja, alle 2 Wochen","2010","Bayern","weiblich","46","0.0988989535148562","0.0686441118082317","0.129153795221481"
"Ja, alle 2 Wochen","2010","Saarland","maennlich","","","",""
"Ja, alle 2 Wochen","2010","Saarland","weiblich","","","",""
"Ja, alle 2 Wochen","2010","Berlin","maennlich","11","","",""
"Ja, alle 2 Wochen","2010","Berlin","weiblich","5","","",""
"Ja, alle 2 Wochen","2010","Brandenburg","maennlich","12","","",""
"Ja, alle 2 Wochen","2010","Brandenburg","weiblich","10","","",""
"Ja, alle 2 Wochen","2010","Mecklenburg-Vorpommern","maennlich","6","","",""
"Ja, alle 2 Wochen","2010","Mecklenburg-Vorpommern","weiblich","11","","",""
"Ja, alle 2 Wochen","2010","Sachsen","maennlich","17","","",""
"Ja, alle 2 Wochen","2010","Sachsen","weiblich","10","","",""
"Ja, alle 2 Wochen","2010","Sachsen-Anhalt","maennlich","5","","",""
"Ja, alle 2 Wochen","2010","Sachsen-Anhalt","weiblich","6","","",""
"Ja, alle 2 Wochen","2010","Thueringen","maennlich","5","","",""
"Ja, alle 2 Wochen","2010","Thueringen","weiblich","4","","",""
"Ja, alle 3-4 Wochen","2010","Schleswig-Holstein","maennlich","5","","",""
"Ja, alle 3-4 Wochen","2010","Schleswig-Holstein","weiblich","5","","",""
"Ja, alle 3-4 Wochen","2010","Hamburg","maennlich","3","","",""
"Ja, alle 3-4 Wochen","2010","Hamburg","weiblich","1","","",""
"Ja, alle 3-4 Wochen","2010","Niedersachsen","maennlich","19","","",""
"Ja, alle 3-4 Wochen","2010","Niedersachsen","weiblich","10","","",""
"Ja, alle 3-4 Wochen","2010","Bremen","maennlich","2","","",""
"Ja, alle 3-4 Wochen","2010","Bremen","weiblich","","","",""
"Ja, alle 3-4 Wochen","2010","Nordrhein-Westfalen","maennlich","35","0.0666659694411662","0.0453489800569976","0.0879829588253349"
"Ja, alle 3-4 Wochen","2010","Nordrhein-Westfalen","weiblich","19","","",""
"Ja, alle 3-4 Wochen","2010","Hessen","maennlich","18","","",""
"Ja, alle 3-4 Wochen","2010","Hessen","weiblich","6","","",""
"Ja, alle 3-4 Wochen","2010","Rheinland-Pfalz,Saarland","maennlich","12","","",""
"Ja, alle 3-4 Wochen","2010","Rheinland-Pfalz,Saarland","weiblich","6","","",""
"Ja, alle 3-4 Wochen","2010","Baden-Wuerttemberg","maennlich","21","","",""
"Ja, alle 3-4 Wochen","2010","Baden-Wuerttemberg","weiblich","16","","",""
"Ja, alle 3-4 Wochen","2010","Bayern","maennlich","28","","",""
"Ja, alle 3-4 Wochen","2010","Bayern","weiblich","20","","",""
"Ja, alle 3-4 Wochen","2010","Saarland","maennlich","","","",""
"Ja, alle 3-4 Wochen","2010","Saarland","weiblich","","","",""
"Ja, alle 3-4 Wochen","2010","Berlin","maennlich","8","","",""
"Ja, alle 3-4 Wochen","2010","Berlin","weiblich","","","",""
"Ja, alle 3-4 Wochen","2010","Brandenburg","maennlich","11","","",""
"Ja, alle 3-4 Wochen","2010","Brandenburg","weiblich","5","","",""
"Ja, alle 3-4 Wochen","2010","Mecklenburg-Vorpommern","maennlich","4","","",""
"Ja, alle 3-4 Wochen","2010","Mecklenburg-Vorpommern","weiblich","4","","",""
"Ja, alle 3-4 Wochen","2010","Sachsen","maennlich","14","","",""
"Ja, alle 3-4 Wochen","2010","Sachsen","weiblich","7","","",""
"Ja, alle 3-4 Wochen","2010","Sachsen-Anhalt","maennlich","5","","",""
"Ja, alle 3-4 Wochen","2010","Sachsen-Anhalt","weiblich","2","","",""
"Ja, alle 3-4 Wochen","2010","Thueringen","maennlich","3","","",""
"Ja, alle 3-4 Wochen","2010","Thueringen","weiblich","6","","",""
"Seltener","2010","Schleswig-Holstein","maennlich","15","","",""
"Seltener","2010","Schleswig-Holstein","weiblich","10","","",""
"Seltener","2010","Hamburg","maennlich","7","","",""
"Seltener","2010","Hamburg","weiblich","3","","",""
"Seltener","2010","Niedersachsen","maennlich","57","0.267715196291493","0.209732206583827","0.325698185999159"
"Seltener","2010","Niedersachsen","weiblich","40","0.192823707742689","0.139591892404188","0.24605552308119"
"Seltener","2010","Bremen","maennlich","5","","",""
"Seltener","2010","Bremen","weiblich","4","","",""
"Seltener","2010","Nordrhein-Westfalen","maennlich","122","0.220879578764348","0.185428023258078","0.256331134270619"
"Seltener","2010","Nordrhein-Westfalen","weiblich","51","0.143050809811913","0.107754858815396","0.17834676080843"
"Seltener","2010","Hessen","maennlich","43","0.22833948136967","0.169573810186717","0.287105152552623"
"Seltener","2010","Hessen","weiblich","23","","",""
"Seltener","2010","Rheinland-Pfalz,Saarland","maennlich","19","","",""
"Seltener","2010","Rheinland-Pfalz,Saarland","weiblich","10","","",""
"Seltener","2010","Baden-Wuerttemberg","maennlich","82","0.202835879245682","0.16147011621364","0.244201642277723"
