"plb0219","year","bildungsniveau","bula_h","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Nein, nie","2009","Hauptschule","Berlin","17","","",""
"Nein, nie","2009","Hauptschule","Brandenburg","15","","",""
"Nein, nie","2009","Hauptschule","Mecklenburg-Vorpommern","18","","",""
"Nein, nie","2009","Hauptschule","Sachsen","16","","",""
"Nein, nie","2009","Hauptschule","Sachsen-Anhalt","29","","",""
"Nein, nie","2009","Hauptschule","Thueringen","24","","",""
"Nein, nie","2009","Realschule","Schleswig-Holstein","44","0.553859420042821","0.443543948244932","0.664174891840709"
"Nein, nie","2009","Realschule","Hamburg","18","","",""
"Nein, nie","2009","Realschule","Niedersachsen","183","0.528720667775211","0.473683396885799","0.583757938664623"
"Nein, nie","2009","Realschule","Bremen","10","","",""
"Nein, nie","2009","Realschule","Nordrhein-Westfalen","318","0.616365075325661","0.572998751808684","0.659731398842638"
"Nein, nie","2009","Realschule","Hessen","120","0.603410325843871","0.535782234213038","0.671038417474704"
"Nein, nie","2009","Realschule","Rheinland-Pfalz,Saarland","90","0.630445024831828","0.551054795507549","0.709835254156107"
"Nein, nie","2009","Realschule","Baden-Wuerttemberg","227","0.723681246590661","0.674532395433983","0.77283009774734"
"Nein, nie","2009","Realschule","Bayern","248","0.626666777566212","0.578414135967198","0.674919419165225"
"Nein, nie","2009","Realschule","Saarland","","","",""
"Nein, nie","2009","Realschule","Berlin","55","0.55789939705519","0.463798296700029","0.652000497410352"
"Nein, nie","2009","Realschule","Brandenburg","93","0.459726403745826","0.383682795730072","0.53577001176158"
"Nein, nie","2009","Realschule","Mecklenburg-Vorpommern","64","0.50512514120737","0.411264821343634","0.598985461071106"
"Nein, nie","2009","Realschule","Sachsen","247","0.568963493014951","0.520493257200084","0.617433728829818"
"Nein, nie","2009","Realschule","Sachsen-Anhalt","93","0.60742616016238","0.535282332422015","0.679569987902746"
"Nein, nie","2009","Realschule","Thueringen","122","0.506629569538319","0.439956102229687","0.573303036846951"
"Nein, nie","2009","(Fach-)Abitur","Schleswig-Holstein","29","","",""
"Nein, nie","2009","(Fach-)Abitur","Hamburg","16","","",""
"Nein, nie","2009","(Fach-)Abitur","Niedersachsen","66","0.57242865032461","0.479124450492424","0.665732850156795"
"Nein, nie","2009","(Fach-)Abitur","Bremen","5","","",""
"Nein, nie","2009","(Fach-)Abitur","Nordrhein-Westfalen","234","0.622550836940671","0.572266743241537","0.672834930639806"
"Nein, nie","2009","(Fach-)Abitur","Hessen","67","0.623255489079099","0.533911489125342","0.712599489032856"
"Nein, nie","2009","(Fach-)Abitur","Rheinland-Pfalz,Saarland","40","0.60731970922424","0.487676971091654","0.726962447356826"
"Nein, nie","2009","(Fach-)Abitur","Baden-Wuerttemberg","109","0.630414913424734","0.556313797678127","0.70451602917134"
"Nein, nie","2009","(Fach-)Abitur","Bayern","89","0.615909215302368","0.53754955797749","0.694268872627245"
"Nein, nie","2009","(Fach-)Abitur","Saarland","","","",""
"Nein, nie","2009","(Fach-)Abitur","Berlin","26","","",""
"Nein, nie","2009","(Fach-)Abitur","Brandenburg","20","","",""
"Nein, nie","2009","(Fach-)Abitur","Mecklenburg-Vorpommern","11","","",""
"Nein, nie","2009","(Fach-)Abitur","Sachsen","40","0.641833947856824","0.524368089638041","0.759299806075607"
"Nein, nie","2009","(Fach-)Abitur","Sachsen-Anhalt","29","","",""
"Nein, nie","2009","(Fach-)Abitur","Thueringen","11","","",""
"Nein, nie","2009","AkademikerIn","Schleswig-Holstein","34","0.521343013444628","0.390506772586239","0.652179254303017"
"Nein, nie","2009","AkademikerIn","Hamburg","34","0.532533919549491","0.405221499186751","0.65984633991223"
"Nein, nie","2009","AkademikerIn","Niedersachsen","109","0.556704527973554","0.488701197170467","0.624707858776641"
"Nein, nie","2009","AkademikerIn","Bremen","8","","",""
"Nein, nie","2009","AkademikerIn","Nordrhein-Westfalen","253","0.436886472354618","0.394214109517126","0.47955883519211"
"Nein, nie","2009","AkademikerIn","Hessen","103","0.473235414053815","0.40884977589011","0.537621052217521"
"Nein, nie","2009","AkademikerIn","Rheinland-Pfalz,Saarland","50","0.427823717439796","0.336600323984016","0.519047110895575"
"Nein, nie","2009","AkademikerIn","Baden-Wuerttemberg","144","0.476430438903094","0.41864823694263","0.534212640863558"
"Nein, nie","2009","AkademikerIn","Bayern","169","0.479288593411176","0.427754862857078","0.530822323965274"
"Nein, nie","2009","AkademikerIn","Saarland","","","",""
"Nein, nie","2009","AkademikerIn","Berlin","74","0.54161262439247","0.464407022478231","0.618818226306708"
"Nein, nie","2009","AkademikerIn","Brandenburg","69","0.44469351008968","0.358267791181878","0.531119228997482"
"Nein, nie","2009","AkademikerIn","Mecklenburg-Vorpommern","38","0.570572862250533","0.457022908934956","0.68412281556611"
"Nein, nie","2009","AkademikerIn","Sachsen","113","0.538549742202161","0.470474399162623","0.606625085241698"
"Nein, nie","2009","AkademikerIn","Sachsen-Anhalt","61","0.483289408552901","0.397387317535126","0.569191499570676"
"Nein, nie","2009","AkademikerIn","Thueringen","58","0.575823650227323","0.48346667035141","0.668180630103237"
"Ja, jede Woche","2009","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Ja, jede Woche","2009","(noch) kein Abschluss","Hamburg","","","",""
"Ja, jede Woche","2009","(noch) kein Abschluss","Niedersachsen","1","","",""
"Ja, jede Woche","2009","(noch) kein Abschluss","Bremen","","","",""
"Ja, jede Woche","2009","(noch) kein Abschluss","Nordrhein-Westfalen","3","","",""
"Ja, jede Woche","2009","(noch) kein Abschluss","Hessen","","","",""
"Ja, jede Woche","2009","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","2","","",""
"Ja, jede Woche","2009","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Ja, jede Woche","2009","(noch) kein Abschluss","Bayern","1","","",""
"Ja, jede Woche","2009","(noch) kein Abschluss","Saarland","","","",""
"Ja, jede Woche","2009","(noch) kein Abschluss","Berlin","","","",""
"Ja, jede Woche","2009","(noch) kein Abschluss","Brandenburg","1","","",""
"Ja, jede Woche","2009","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja, jede Woche","2009","(noch) kein Abschluss","Sachsen","1","","",""
"Ja, jede Woche","2009","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja, jede Woche","2009","(noch) kein Abschluss","Thueringen","","","",""
"Ja, jede Woche","2009","Hauptschule","Schleswig-Holstein","3","","",""
"Ja, jede Woche","2009","Hauptschule","Hamburg","1","","",""
"Ja, jede Woche","2009","Hauptschule","Niedersachsen","12","","",""
"Ja, jede Woche","2009","Hauptschule","Bremen","1","","",""
"Ja, jede Woche","2009","Hauptschule","Nordrhein-Westfalen","28","","",""
"Ja, jede Woche","2009","Hauptschule","Hessen","4","","",""
"Ja, jede Woche","2009","Hauptschule","Rheinland-Pfalz,Saarland","13","","",""
"Ja, jede Woche","2009","Hauptschule","Baden-Wuerttemberg","17","","",""
"Ja, jede Woche","2009","Hauptschule","Bayern","27","","",""
"Ja, jede Woche","2009","Hauptschule","Saarland","","","",""
"Ja, jede Woche","2009","Hauptschule","Berlin","7","","",""
"Ja, jede Woche","2009","Hauptschule","Brandenburg","4","","",""
"Ja, jede Woche","2009","Hauptschule","Mecklenburg-Vorpommern","1","","",""
"Ja, jede Woche","2009","Hauptschule","Sachsen","5","","",""
"Ja, jede Woche","2009","Hauptschule","Sachsen-Anhalt","2","","",""
"Ja, jede Woche","2009","Hauptschule","Thueringen","4","","",""
"Ja, jede Woche","2009","Realschule","Schleswig-Holstein","5","","",""
"Ja, jede Woche","2009","Realschule","Hamburg","","","",""
"Ja, jede Woche","2009","Realschule","Niedersachsen","23","","",""
"Ja, jede Woche","2009","Realschule","Bremen","","","",""
"Ja, jede Woche","2009","Realschule","Nordrhein-Westfalen","27","","",""
"Ja, jede Woche","2009","Realschule","Hessen","9","","",""
"Ja, jede Woche","2009","Realschule","Rheinland-Pfalz,Saarland","6","","",""
"Ja, jede Woche","2009","Realschule","Baden-Wuerttemberg","7","","",""
"Ja, jede Woche","2009","Realschule","Bayern","18","","",""
"Ja, jede Woche","2009","Realschule","Saarland","","","",""
"Ja, jede Woche","2009","Realschule","Berlin","8","","",""
"Ja, jede Woche","2009","Realschule","Brandenburg","9","","",""
"Ja, jede Woche","2009","Realschule","Mecklenburg-Vorpommern","10","","",""
"Ja, jede Woche","2009","Realschule","Sachsen","17","","",""
"Ja, jede Woche","2009","Realschule","Sachsen-Anhalt","13","","",""
"Ja, jede Woche","2009","Realschule","Thueringen","15","","",""
"Ja, jede Woche","2009","(Fach-)Abitur","Schleswig-Holstein","3","","",""
"Ja, jede Woche","2009","(Fach-)Abitur","Hamburg","2","","",""
"Ja, jede Woche","2009","(Fach-)Abitur","Niedersachsen","7","","",""
"Ja, jede Woche","2009","(Fach-)Abitur","Bremen","1","","",""
"Ja, jede Woche","2009","(Fach-)Abitur","Nordrhein-Westfalen","14","","",""
"Ja, jede Woche","2009","(Fach-)Abitur","Hessen","9","","",""
"Ja, jede Woche","2009","(Fach-)Abitur","Rheinland-Pfalz,Saarland","3","","",""
"Ja, jede Woche","2009","(Fach-)Abitur","Baden-Wuerttemberg","12","","",""
"Ja, jede Woche","2009","(Fach-)Abitur","Bayern","9","","",""
"Ja, jede Woche","2009","(Fach-)Abitur","Saarland","","","",""
"Ja, jede Woche","2009","(Fach-)Abitur","Berlin","5","","",""
"Ja, jede Woche","2009","(Fach-)Abitur","Brandenburg","2","","",""
"Ja, jede Woche","2009","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja, jede Woche","2009","(Fach-)Abitur","Sachsen","3","","",""
"Ja, jede Woche","2009","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja, jede Woche","2009","(Fach-)Abitur","Thueringen","1","","",""
"Ja, jede Woche","2009","AkademikerIn","Schleswig-Holstein","2","","",""
"Ja, jede Woche","2009","AkademikerIn","Hamburg","5","","",""
"Ja, jede Woche","2009","AkademikerIn","Niedersachsen","29","","",""
"Ja, jede Woche","2009","AkademikerIn","Bremen","3","","",""
"Ja, jede Woche","2009","AkademikerIn","Nordrhein-Westfalen","58","0.121096164723141","0.0930288873701763","0.149163442076106"
"Ja, jede Woche","2009","AkademikerIn","Hessen","25","","",""
"Ja, jede Woche","2009","AkademikerIn","Rheinland-Pfalz,Saarland","15","","",""
"Ja, jede Woche","2009","AkademikerIn","Baden-Wuerttemberg","28","","",""
"Ja, jede Woche","2009","AkademikerIn","Bayern","53","0.103775305508984","0.0723159404186592","0.135234670599308"
"Ja, jede Woche","2009","AkademikerIn","Saarland","","","",""
"Ja, jede Woche","2009","AkademikerIn","Berlin","21","","",""
"Ja, jede Woche","2009","AkademikerIn","Brandenburg","7","","",""
"Ja, jede Woche","2009","AkademikerIn","Mecklenburg-Vorpommern","11","","",""
"Ja, jede Woche","2009","AkademikerIn","Sachsen","16","","",""
"Ja, jede Woche","2009","AkademikerIn","Sachsen-Anhalt","14","","",""
"Ja, jede Woche","2009","AkademikerIn","Thueringen","13","","",""
"Ja, alle 2 Wochen","2009","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja, alle 2 Wochen","2009","(noch) kein Abschluss","Hamburg","","","",""
"Ja, alle 2 Wochen","2009","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja, alle 2 Wochen","2009","(noch) kein Abschluss","Bremen","","","",""
"Ja, alle 2 Wochen","2009","(noch) kein Abschluss","Nordrhein-Westfalen","2","","",""
"Ja, alle 2 Wochen","2009","(noch) kein Abschluss","Hessen","1","","",""
"Ja, alle 2 Wochen","2009","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja, alle 2 Wochen","2009","(noch) kein Abschluss","Baden-Wuerttemberg","1","","",""
"Ja, alle 2 Wochen","2009","(noch) kein Abschluss","Bayern","1","","",""
"Ja, alle 2 Wochen","2009","(noch) kein Abschluss","Saarland","","","",""
"Ja, alle 2 Wochen","2009","(noch) kein Abschluss","Berlin","1","","",""
"Ja, alle 2 Wochen","2009","(noch) kein Abschluss","Brandenburg","","","",""
"Ja, alle 2 Wochen","2009","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja, alle 2 Wochen","2009","(noch) kein Abschluss","Sachsen","","","",""
"Ja, alle 2 Wochen","2009","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja, alle 2 Wochen","2009","(noch) kein Abschluss","Thueringen","","","",""
"Ja, alle 2 Wochen","2009","Hauptschule","Schleswig-Holstein","4","","",""
"Ja, alle 2 Wochen","2009","Hauptschule","Hamburg","1","","",""
"Ja, alle 2 Wochen","2009","Hauptschule","Niedersachsen","28","","",""
"Ja, alle 2 Wochen","2009","Hauptschule","Bremen","","","",""
"Ja, alle 2 Wochen","2009","Hauptschule","Nordrhein-Westfalen","37","0.066343626696145","0.0456749043668101","0.0870123490254799"
"Ja, alle 2 Wochen","2009","Hauptschule","Hessen","12","","",""
"Ja, alle 2 Wochen","2009","Hauptschule","Rheinland-Pfalz,Saarland","19","","",""
"Ja, alle 2 Wochen","2009","Hauptschule","Baden-Wuerttemberg","19","","",""
"Ja, alle 2 Wochen","2009","Hauptschule","Bayern","52","0.0910405578205086","0.0670429329663624","0.115038182674655"
"Ja, alle 2 Wochen","2009","Hauptschule","Saarland","","","",""
"Ja, alle 2 Wochen","2009","Hauptschule","Berlin","4","","",""
"Ja, alle 2 Wochen","2009","Hauptschule","Brandenburg","4","","",""
"Ja, alle 2 Wochen","2009","Hauptschule","Mecklenburg-Vorpommern","2","","",""
"Ja, alle 2 Wochen","2009","Hauptschule","Sachsen","4","","",""
"Ja, alle 2 Wochen","2009","Hauptschule","Sachsen-Anhalt","","","",""
"Ja, alle 2 Wochen","2009","Hauptschule","Thueringen","3","","",""
"Ja, alle 2 Wochen","2009","Realschule","Schleswig-Holstein","13","","",""
"Ja, alle 2 Wochen","2009","Realschule","Hamburg","3","","",""
"Ja, alle 2 Wochen","2009","Realschule","Niedersachsen","26","","",""
"Ja, alle 2 Wochen","2009","Realschule","Bremen","3","","",""
"Ja, alle 2 Wochen","2009","Realschule","Nordrhein-Westfalen","43","0.0860873369285674","0.0610725671777764","0.111102106679358"
"Ja, alle 2 Wochen","2009","Realschule","Hessen","21","","",""
"Ja, alle 2 Wochen","2009","Realschule","Rheinland-Pfalz,Saarland","14","","",""
"Ja, alle 2 Wochen","2009","Realschule","Baden-Wuerttemberg","31","0.107402649133017","0.073372032027527","0.141433266238507"
"Ja, alle 2 Wochen","2009","Realschule","Bayern","37","0.0867341306562243","0.0586573009847363","0.114810960327712"
"Ja, alle 2 Wochen","2009","Realschule","Saarland","","","",""
"Ja, alle 2 Wochen","2009","Realschule","Berlin","14","","",""
"Ja, alle 2 Wochen","2009","Realschule","Brandenburg","22","","",""
"Ja, alle 2 Wochen","2009","Realschule","Mecklenburg-Vorpommern","10","","",""
"Ja, alle 2 Wochen","2009","Realschule","Sachsen","41","0.103270282126315","0.0734855041040754","0.133055060148555"
"Ja, alle 2 Wochen","2009","Realschule","Sachsen-Anhalt","26","","",""
"Ja, alle 2 Wochen","2009","Realschule","Thueringen","22","","",""
"Ja, alle 2 Wochen","2009","(Fach-)Abitur","Schleswig-Holstein","1","","",""
"Ja, alle 2 Wochen","2009","(Fach-)Abitur","Hamburg","1","","",""
"Ja, alle 2 Wochen","2009","(Fach-)Abitur","Niedersachsen","9","","",""
"Ja, alle 2 Wochen","2009","(Fach-)Abitur","Bremen","","","",""
"Ja, alle 2 Wochen","2009","(Fach-)Abitur","Nordrhein-Westfalen","32","0.093196794485886","0.0630409848002252","0.123352604171547"
"Ja, alle 2 Wochen","2009","(Fach-)Abitur","Hessen","11","","",""
"Ja, alle 2 Wochen","2009","(Fach-)Abitur","Rheinland-Pfalz,Saarland","6","","",""
"Ja, alle 2 Wochen","2009","(Fach-)Abitur","Baden-Wuerttemberg","11","","",""
"Ja, alle 2 Wochen","2009","(Fach-)Abitur","Bayern","14","","",""
"Ja, alle 2 Wochen","2009","(Fach-)Abitur","Saarland","","","",""
"Ja, alle 2 Wochen","2009","(Fach-)Abitur","Berlin","5","","",""
"Ja, alle 2 Wochen","2009","(Fach-)Abitur","Brandenburg","5","","",""
"Ja, alle 2 Wochen","2009","(Fach-)Abitur","Mecklenburg-Vorpommern","1","","",""
"Ja, alle 2 Wochen","2009","(Fach-)Abitur","Sachsen","6","","",""
"Ja, alle 2 Wochen","2009","(Fach-)Abitur","Sachsen-Anhalt","5","","",""
"Ja, alle 2 Wochen","2009","(Fach-)Abitur","Thueringen","3","","",""
"Ja, alle 2 Wochen","2009","AkademikerIn","Schleswig-Holstein","4","","",""
"Ja, alle 2 Wochen","2009","AkademikerIn","Hamburg","3","","",""
"Ja, alle 2 Wochen","2009","AkademikerIn","Niedersachsen","13","","",""
"Ja, alle 2 Wochen","2009","AkademikerIn","Bremen","4","","",""
"Ja, alle 2 Wochen","2009","AkademikerIn","Nordrhein-Westfalen","41","0.078800834105707","0.0556211994070546","0.101980468804359"
"Ja, alle 2 Wochen","2009","AkademikerIn","Hessen","22","","",""
"Ja, alle 2 Wochen","2009","AkademikerIn","Rheinland-Pfalz,Saarland","6","","",""
"Ja, alle 2 Wochen","2009","AkademikerIn","Baden-Wuerttemberg","20","","",""
"Ja, alle 2 Wochen","2009","AkademikerIn","Bayern","20","","",""
"Ja, alle 2 Wochen","2009","AkademikerIn","Saarland","","","",""
"Ja, alle 2 Wochen","2009","AkademikerIn","Berlin","11","","",""
"Ja, alle 2 Wochen","2009","AkademikerIn","Brandenburg","4","","",""
"Ja, alle 2 Wochen","2009","AkademikerIn","Mecklenburg-Vorpommern","3","","",""
"Ja, alle 2 Wochen","2009","AkademikerIn","Sachsen","16","","",""
"Ja, alle 2 Wochen","2009","AkademikerIn","Sachsen-Anhalt","16","","",""
"Ja, alle 2 Wochen","2009","AkademikerIn","Thueringen","6","","",""
"Ja, alle 3-4 Wochen","2009","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja, alle 3-4 Wochen","2009","(noch) kein Abschluss","Hamburg","","","",""
"Ja, alle 3-4 Wochen","2009","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja, alle 3-4 Wochen","2009","(noch) kein Abschluss","Bremen","","","",""
"Ja, alle 3-4 Wochen","2009","(noch) kein Abschluss","Nordrhein-Westfalen","1","","",""
"Ja, alle 3-4 Wochen","2009","(noch) kein Abschluss","Hessen","","","",""
"Ja, alle 3-4 Wochen","2009","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja, alle 3-4 Wochen","2009","(noch) kein Abschluss","Baden-Wuerttemberg","1","","",""
"Ja, alle 3-4 Wochen","2009","(noch) kein Abschluss","Bayern","","","",""
"Ja, alle 3-4 Wochen","2009","(noch) kein Abschluss","Saarland","","","",""
"Ja, alle 3-4 Wochen","2009","(noch) kein Abschluss","Berlin","","","",""
"Ja, alle 3-4 Wochen","2009","(noch) kein Abschluss","Brandenburg","","","",""
"Ja, alle 3-4 Wochen","2009","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja, alle 3-4 Wochen","2009","(noch) kein Abschluss","Sachsen","","","",""
"Ja, alle 3-4 Wochen","2009","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja, alle 3-4 Wochen","2009","(noch) kein Abschluss","Thueringen","","","",""
"Ja, alle 3-4 Wochen","2009","Hauptschule","Schleswig-Holstein","3","","",""
"Ja, alle 3-4 Wochen","2009","Hauptschule","Hamburg","1","","",""
"Ja, alle 3-4 Wochen","2009","Hauptschule","Niedersachsen","11","","",""
"Ja, alle 3-4 Wochen","2009","Hauptschule","Bremen","1","","",""
"Ja, alle 3-4 Wochen","2009","Hauptschule","Nordrhein-Westfalen","29","","",""
"Ja, alle 3-4 Wochen","2009","Hauptschule","Hessen","8","","",""
"Ja, alle 3-4 Wochen","2009","Hauptschule","Rheinland-Pfalz,Saarland","18","","",""
"Ja, alle 3-4 Wochen","2009","Hauptschule","Baden-Wuerttemberg","15","","",""
"Ja, alle 3-4 Wochen","2009","Hauptschule","Bayern","23","","",""
"Ja, alle 3-4 Wochen","2009","Hauptschule","Saarland","","","",""
"Ja, alle 3-4 Wochen","2009","Hauptschule","Berlin","2","","",""
"Ja, alle 3-4 Wochen","2009","Hauptschule","Brandenburg","1","","",""
"Ja, alle 3-4 Wochen","2009","Hauptschule","Mecklenburg-Vorpommern","3","","",""
"Ja, alle 3-4 Wochen","2009","Hauptschule","Sachsen","5","","",""
"Ja, alle 3-4 Wochen","2009","Hauptschule","Sachsen-Anhalt","4","","",""
"Ja, alle 3-4 Wochen","2009","Hauptschule","Thueringen","4","","",""
"Ja, alle 3-4 Wochen","2009","Realschule","Schleswig-Holstein","5","","",""
"Ja, alle 3-4 Wochen","2009","Realschule","Hamburg","2","","",""
"Ja, alle 3-4 Wochen","2009","Realschule","Niedersachsen","17","","",""
"Ja, alle 3-4 Wochen","2009","Realschule","Bremen","1","","",""
"Ja, alle 3-4 Wochen","2009","Realschule","Nordrhein-Westfalen","21","","",""
"Ja, alle 3-4 Wochen","2009","Realschule","Hessen","11","","",""
"Ja, alle 3-4 Wochen","2009","Realschule","Rheinland-Pfalz,Saarland","3","","",""
"Ja, alle 3-4 Wochen","2009","Realschule","Baden-Wuerttemberg","13","","",""
"Ja, alle 3-4 Wochen","2009","Realschule","Bayern","16","","",""
"Ja, alle 3-4 Wochen","2009","Realschule","Saarland","","","",""
"Ja, alle 3-4 Wochen","2009","Realschule","Berlin","7","","",""
"Ja, alle 3-4 Wochen","2009","Realschule","Brandenburg","9","","",""
"Ja, alle 3-4 Wochen","2009","Realschule","Mecklenburg-Vorpommern","9","","",""
"Ja, alle 3-4 Wochen","2009","Realschule","Sachsen","18","","",""
"Ja, alle 3-4 Wochen","2009","Realschule","Sachsen-Anhalt","8","","",""
"Ja, alle 3-4 Wochen","2009","Realschule","Thueringen","17","","",""
"Ja, alle 3-4 Wochen","2009","(Fach-)Abitur","Schleswig-Holstein","2","","",""
"Ja, alle 3-4 Wochen","2009","(Fach-)Abitur","Hamburg","2","","",""
"Ja, alle 3-4 Wochen","2009","(Fach-)Abitur","Niedersachsen","5","","",""
"Ja, alle 3-4 Wochen","2009","(Fach-)Abitur","Bremen","","","",""
"Ja, alle 3-4 Wochen","2009","(Fach-)Abitur","Nordrhein-Westfalen","16","","",""
"Ja, alle 3-4 Wochen","2009","(Fach-)Abitur","Hessen","6","","",""
"Ja, alle 3-4 Wochen","2009","(Fach-)Abitur","Rheinland-Pfalz,Saarland","6","","",""
"Ja, alle 3-4 Wochen","2009","(Fach-)Abitur","Baden-Wuerttemberg","10","","",""
"Ja, alle 3-4 Wochen","2009","(Fach-)Abitur","Bayern","5","","",""
"Ja, alle 3-4 Wochen","2009","(Fach-)Abitur","Saarland","","","",""
"Ja, alle 3-4 Wochen","2009","(Fach-)Abitur","Berlin","6","","",""
"Ja, alle 3-4 Wochen","2009","(Fach-)Abitur","Brandenburg","4","","",""
"Ja, alle 3-4 Wochen","2009","(Fach-)Abitur","Mecklenburg-Vorpommern","1","","",""
"Ja, alle 3-4 Wochen","2009","(Fach-)Abitur","Sachsen","4","","",""
"Ja, alle 3-4 Wochen","2009","(Fach-)Abitur","Sachsen-Anhalt","1","","",""
"Ja, alle 3-4 Wochen","2009","(Fach-)Abitur","Thueringen","1","","",""
"Ja, alle 3-4 Wochen","2009","AkademikerIn","Schleswig-Holstein","4","","",""
"Ja, alle 3-4 Wochen","2009","AkademikerIn","Hamburg","4","","",""
"Ja, alle 3-4 Wochen","2009","AkademikerIn","Niedersachsen","8","","",""
"Ja, alle 3-4 Wochen","2009","AkademikerIn","Bremen","","","",""
"Ja, alle 3-4 Wochen","2009","AkademikerIn","Nordrhein-Westfalen","40","0.0908924780546487","0.066161800805896","0.115623155303401"
"Ja, alle 3-4 Wochen","2009","AkademikerIn","Hessen","17","","",""
"Ja, alle 3-4 Wochen","2009","AkademikerIn","Rheinland-Pfalz,Saarland","2","","",""
"Ja, alle 3-4 Wochen","2009","AkademikerIn","Baden-Wuerttemberg","23","","",""
"Ja, alle 3-4 Wochen","2009","AkademikerIn","Bayern","25","","",""
"Ja, alle 3-4 Wochen","2009","AkademikerIn","Saarland","","","",""
"Ja, alle 3-4 Wochen","2009","AkademikerIn","Berlin","12","","",""
"Ja, alle 3-4 Wochen","2009","AkademikerIn","Brandenburg","12","","",""
"Ja, alle 3-4 Wochen","2009","AkademikerIn","Mecklenburg-Vorpommern","2","","",""
"Ja, alle 3-4 Wochen","2009","AkademikerIn","Sachsen","11","","",""
"Ja, alle 3-4 Wochen","2009","AkademikerIn","Sachsen-Anhalt","13","","",""
"Ja, alle 3-4 Wochen","2009","AkademikerIn","Thueringen","8","","",""
"Seltener","2009","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Seltener","2009","(noch) kein Abschluss","Hamburg","4","","",""
"Seltener","2009","(noch) kein Abschluss","Niedersachsen","1","","",""
"Seltener","2009","(noch) kein Abschluss","Bremen","","","",""
"Seltener","2009","(noch) kein Abschluss","Nordrhein-Westfalen","4","","",""
"Seltener","2009","(noch) kein Abschluss","Hessen","","","",""
"Seltener","2009","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
"Seltener","2009","(noch) kein Abschluss","Baden-Wuerttemberg","1","","",""
"Seltener","2009","(noch) kein Abschluss","Bayern","2","","",""
"Seltener","2009","(noch) kein Abschluss","Saarland","","","",""
"Seltener","2009","(noch) kein Abschluss","Berlin","","","",""
"Seltener","2009","(noch) kein Abschluss","Brandenburg","","","",""
"Seltener","2009","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Seltener","2009","(noch) kein Abschluss","Sachsen","","","",""
"Seltener","2009","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Seltener","2009","(noch) kein Abschluss","Thueringen","","","",""
"Seltener","2009","Hauptschule","Schleswig-Holstein","12","","",""
"Seltener","2009","Hauptschule","Hamburg","3","","",""
"Seltener","2009","Hauptschule","Niedersachsen","50","0.251250304166777","0.195795932673446","0.306704675660108"
"Seltener","2009","Hauptschule","Bremen","1","","",""
"Seltener","2009","Hauptschule","Nordrhein-Westfalen","65","0.111615300202793","0.0854646257392871","0.137765974666299"
"Seltener","2009","Hauptschule","Hessen","35","0.21773750673536","0.15358813526023","0.28188687821049"
"Seltener","2009","Hauptschule","Rheinland-Pfalz,Saarland","32","0.193921498579705","0.141795594237912","0.246047402921498"
"Seltener","2009","Hauptschule","Baden-Wuerttemberg","42","0.112427807358546","0.0804557067211927","0.144399907995899"
"Seltener","2009","Hauptschule","Bayern","92","0.14981876732468","0.120046122339288","0.179591412310072"
"Seltener","2009","Hauptschule","Saarland","","","",""
"Seltener","2009","Hauptschule","Berlin","7","","",""
"Seltener","2009","Hauptschule","Brandenburg","2","","",""
"Seltener","2009","Hauptschule","Mecklenburg-Vorpommern","4","","",""
"Seltener","2009","Hauptschule","Sachsen","6","","",""
"Seltener","2009","Hauptschule","Sachsen-Anhalt","7","","",""
"Seltener","2009","Hauptschule","Thueringen","7","","",""
"Seltener","2009","Realschule","Schleswig-Holstein","11","","",""
"Seltener","2009","Realschule","Hamburg","8","","",""
"Seltener","2009","Realschule","Niedersachsen","67","0.235916411353344","0.189104749171482","0.282728073535206"
"Seltener","2009","Realschule","Bremen","3","","",""
"Seltener","2009","Realschule","Nordrhein-Westfalen","74","0.198989008642122","0.163384228566032","0.234593788718212"
"Seltener","2009","Realschule","Hessen","40","0.2004669259148","0.14512049188147","0.255813359948129"
"Seltener","2009","Realschule","Rheinland-Pfalz,Saarland","29","","",""
