"hlf0001_h","year","quintil","regtyp","n","percent","lower_confidence","upper_confidence"
"Eigentuemer","2002","2","Laendlicher Raum","1474","0.585697419427545","0.566364593484878","0.605030245370211"
"Eigentuemer","2002","3","Staedtischer Raum","1933","0.478820298066737","0.463089588756729","0.494551007376745"
"Eigentuemer","2002","3","Laendlicher Raum","1337","0.614094594297826","0.593229077639586","0.634960110956065"
"Eigentuemer","2002","4","Staedtischer Raum","2321","0.521022035355462","0.505562103593282","0.536481967117643"
"Eigentuemer","2002","4","Laendlicher Raum","1258","0.632037300408118","0.610050078453532","0.654024522362704"
"Eigentuemer","2002","5","Staedtischer Raum","3046","0.623073925124377","0.608584095009549","0.637563755239205"
"Eigentuemer","2002","5","Laendlicher Raum","950","0.744842725277991","0.719852101116837","0.769833349439144"
"Altersheim/Seniorenwohnheim","2002","1","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2002","1","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2002","2","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2002","2","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2002","3","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2002","3","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2002","4","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2002","4","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2002","5","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2002","5","Laendlicher Raum","","","",""
"Hauptmieter","2003","1","Staedtischer Raum","2512","0.742130565805487","0.727507607285963","0.756753524325011"
"Hauptmieter","2003","1","Laendlicher Raum","1217","0.524408206769855","0.504182367048038","0.544634046491672"
"Hauptmieter","2003","2","Staedtischer Raum","2167","0.581584697548827","0.565925052631268","0.597244342466386"
"Hauptmieter","2003","2","Laendlicher Raum","854","0.374434900391711","0.354715630537852","0.394154170245569"
"Hauptmieter","2003","3","Staedtischer Raum","1892","0.512196405812656","0.496637922569494","0.527754889055817"
"Hauptmieter","2003","3","Laendlicher Raum","714","0.352876898166698","0.332757096233315","0.372996700100081"
"Hauptmieter","2003","4","Staedtischer Raum","1692","0.460846289473013","0.445532409700725","0.476160169245301"
"Hauptmieter","2003","4","Laendlicher Raum","503","0.332034271908434","0.31008220047003","0.353986343346837"
"Hauptmieter","2003","5","Staedtischer Raum","1054","0.353886123320164","0.33881494161572","0.368957305024608"
"Hauptmieter","2003","5","Laendlicher Raum","193","0.233808188032304","0.208195275978128","0.259421100086479"
"Untermieter","2003","1","Staedtischer Raum","97","0.0342733277779265","0.0281919720913791","0.0403546834644739"
"Untermieter","2003","1","Laendlicher Raum","81","0.0357544331519653","0.0282345097019258","0.0432743566020047"
"Untermieter","2003","2","Staedtischer Raum","70","0.0267139280329669","0.0215952150888673","0.0318326409770665"
"Untermieter","2003","2","Laendlicher Raum","69","0.0361116598707173","0.0285100863072061","0.0437132334342284"
"Untermieter","2003","3","Staedtischer Raum","48","0.0130318900239887","0.00950183269470116","0.0165619473532763"
"Untermieter","2003","3","Laendlicher Raum","32","0.0133582618391434","0.00852463239861538","0.0181918912796714"
"Untermieter","2003","4","Staedtischer Raum","48","0.0133229231625765","0.00980052726009307","0.01684531906506"
"Untermieter","2003","4","Laendlicher Raum","","","",""
"Untermieter","2003","5","Staedtischer Raum","","","",""
"Untermieter","2003","5","Laendlicher Raum","","","",""
"Eigentuemer","2003","1","Staedtischer Raum","829","0.223596106416586","0.209668671889076","0.237523540944096"
"Eigentuemer","2003","1","Laendlicher Raum","1044","0.43983736007818","0.419734503526738","0.459940216629622"
"Eigentuemer","2003","2","Staedtischer Raum","1575","0.391701374418206","0.376205802488542","0.40719694634787"
"Eigentuemer","2003","2","Laendlicher Raum","1391","0.589453439737572","0.569409994410425","0.609496885064719"
"Eigentuemer","2003","3","Staedtischer Raum","2025","0.474771704163356","0.459228413572001","0.49031499475471"
"Eigentuemer","2003","3","Laendlicher Raum","1421","0.633764839994159","0.613480413926023","0.654049266062294"
"Eigentuemer","2003","4","Staedtischer Raum","2330","0.52583078736441","0.510490250178948","0.541171324549873"
"Eigentuemer","2003","4","Laendlicher Raum","1246","0.648324929092831","0.626067545373706","0.670582312811955"
"Eigentuemer","2003","5","Staedtischer Raum","2788","0.635476587580987","0.620307009700493","0.65064616546148"
"Eigentuemer","2003","5","Laendlicher Raum","846","0.727901461749915","0.70097001110485","0.754832912394979"
"Altersheim/Seniorenwohnheim","2003","1","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2003","1","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2003","2","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2003","2","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2003","3","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2003","3","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2003","4","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2003","4","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2003","5","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2003","5","Laendlicher Raum","","","",""
"Hauptmieter","2004","1","Staedtischer Raum","2370","0.725611772275434","0.710445209621964","0.740778334928904"
"Hauptmieter","2004","1","Laendlicher Raum","1131","0.521674456425378","0.500988021334852","0.542360891515904"
"Hauptmieter","2004","2","Staedtischer Raum","2183","0.593706513814451","0.577913154406226","0.609499873222676"
"Hauptmieter","2004","2","Laendlicher Raum","843","0.413442595918918","0.392902076268643","0.433983115569193"
"Hauptmieter","2004","3","Staedtischer Raum","1822","0.518971267564577","0.50303490270306","0.534907632426094"
"Hauptmieter","2004","3","Laendlicher Raum","649","0.334910554462877","0.314777557896665","0.35504355102909"
"Hauptmieter","2004","4","Staedtischer Raum","1591","0.468981212831671","0.453448076244272","0.48451434941907"
"Hauptmieter","2004","4","Laendlicher Raum","502","0.331425332849256","0.309192268426034","0.353658397272477"
"Hauptmieter","2004","5","Staedtischer Raum","1079","0.374402049787841","0.358981875067492","0.38982222450819"
"Hauptmieter","2004","5","Laendlicher Raum","199","0.236171225345534","0.210898928108571","0.261443522582497"
"Untermieter","2004","1","Staedtischer Raum","81","0.0330379602989643","0.026962718158206","0.0391132024397226"
"Untermieter","2004","1","Laendlicher Raum","54","0.0252649223784151","0.0187662242555978","0.0317636205012323"
"Untermieter","2004","2","Staedtischer Raum","61","0.0201856516632056","0.0156633246149754","0.0247079787114359"
"Untermieter","2004","2","Laendlicher Raum","44","0.0238419483633053","0.0174786908578539","0.0302052058687568"
"Untermieter","2004","3","Staedtischer Raum","61","0.0174511900758042","0.0132746015637304","0.0216277785878781"
"Untermieter","2004","3","Laendlicher Raum","46","0.0262592763810108","0.0194379784546138","0.0330805743074077"
"Untermieter","2004","4","Staedtischer Raum","39","0.0143331993523118","0.0106335281402545","0.0180328705643692"
"Untermieter","2004","4","Laendlicher Raum","36","0.0278903474973521","0.020113275708666","0.0356674192860381"
"Untermieter","2004","5","Staedtischer Raum","41","0.0173002032660448","0.0131458008401837","0.0214546056919058"
"Untermieter","2004","5","Laendlicher Raum","","","",""
"Eigentuemer","2004","1","Staedtischer Raum","872","0.241298739597097","0.226755364826155","0.25584211436804"
"Eigentuemer","2004","1","Laendlicher Raum","1055","0.453060621196207","0.432446167196934","0.47367507519548"
"Eigentuemer","2004","2","Staedtischer Raum","1471","0.386107834522343","0.370452259112777","0.40176340993191"
"Eigentuemer","2004","2","Laendlicher Raum","1321","0.562715455717777","0.542024762465204","0.58340614897035"
"Eigentuemer","2004","3","Staedtischer Raum","1893","0.463577542359619","0.447672062782245","0.479483021936993"
"Eigentuemer","2004","3","Laendlicher Raum","1416","0.638830169156112","0.618339675754339","0.659320662557884"
"Eigentuemer","2004","4","Staedtischer Raum","2333","0.515527731518453","0.499972124156982","0.531083338879924"
"Eigentuemer","2004","4","Laendlicher Raum","1184","0.640684319653392","0.618022663275947","0.663345976030838"
"Eigentuemer","2004","5","Staedtischer Raum","2664","0.608297746946114","0.592744944129752","0.623850549762477"
"Eigentuemer","2004","5","Laendlicher Raum","879","0.738004655127163","0.711840328627334","0.764168981626991"
"Altersheim/Seniorenwohnheim","2004","1","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2004","1","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2004","2","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2004","2","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2004","3","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2004","3","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2004","4","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2004","4","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2004","5","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2004","5","Laendlicher Raum","","","",""
"Hauptmieter","2005","1","Staedtischer Raum","2239","0.712079036376271","0.696366239610896","0.727791833141646"
"Hauptmieter","2005","1","Laendlicher Raum","1093","0.516372598505758","0.495476264263695","0.537268932747821"
"Hauptmieter","2005","2","Staedtischer Raum","1963","0.60184119819275","0.585447123092702","0.618235273292798"
"Hauptmieter","2005","2","Laendlicher Raum","739","0.393260088137974","0.372212173979304","0.414308002296645"
"Hauptmieter","2005","3","Staedtischer Raum","1851","0.554183887563735","0.5379402721029","0.570427503024571"
"Hauptmieter","2005","3","Laendlicher Raum","626","0.356048348709999","0.334746541889186","0.377350155530813"
"Hauptmieter","2005","4","Staedtischer Raum","1472","0.450773134304394","0.434919551480762","0.466626717128027"
"Hauptmieter","2005","4","Laendlicher Raum","455","0.30383071093457","0.281779465076131","0.32588195679301"
"Hauptmieter","2005","5","Staedtischer Raum","1142","0.413049533761516","0.397300826351612","0.42879824117142"
"Hauptmieter","2005","5","Laendlicher Raum","203","0.249585566291787","0.223727128861866","0.275444003721708"
"Untermieter","2005","1","Staedtischer Raum","107","0.0423314075604024","0.0353443917417285","0.0493184233790762"
"Untermieter","2005","1","Laendlicher Raum","61","0.026327583600394","0.0196326696988251","0.0330224975019628"
"Untermieter","2005","2","Staedtischer Raum","57","0.0197448358986163","0.0150856060358529","0.0244040657613797"
"Untermieter","2005","2","Laendlicher Raum","34","0.0180187898241797","0.0122871057504571","0.0237504738979024"
"Untermieter","2005","3","Staedtischer Raum","71","0.023249477574805","0.018324817059582","0.028174138090028"
"Untermieter","2005","3","Laendlicher Raum","","","",""
"Untermieter","2005","4","Staedtischer Raum","47","0.0181413618007807","0.0138889829239791","0.0223937406775824"
"Untermieter","2005","4","Laendlicher Raum","33","0.0303202331436307","0.0220989368343393","0.0385415294529222"
"Untermieter","2005","5","Staedtischer Raum","31","0.0120888454285783","0.0085934647825936","0.015584226074563"
"Untermieter","2005","5","Laendlicher Raum","","","",""
"Eigentuemer","2005","1","Staedtischer Raum","844","0.245589556063327","0.230652619293804","0.260526492832849"
"Eigentuemer","2005","1","Laendlicher Raum","1043","0.457299817893848","0.436468652820451","0.478130982967246"
"Eigentuemer","2005","2","Staedtischer Raum","1405","0.378413965908634","0.36217149845168","0.394656433365587"
"Eigentuemer","2005","2","Laendlicher Raum","1296","0.588721122037846","0.567518437219954","0.609923806855738"
"Eigentuemer","2005","3","Staedtischer Raum","1675","0.42256663486146","0.40642392612425","0.43870934359867"
"Eigentuemer","2005","3","Laendlicher Raum","1287","0.626524604704588","0.60500494563129","0.648044263777886"
"Eigentuemer","2005","4","Staedtischer Raum","2265","0.531085503894825","0.515185340757079","0.546985667032571"
"Eigentuemer","2005","4","Laendlicher Raum","1183","0.665849055921799","0.643232883500619","0.688465228342979"
"Eigentuemer","2005","5","Staedtischer Raum","2582","0.574861620809905","0.559049506907697","0.590673734712114"
"Eigentuemer","2005","5","Laendlicher Raum","857","0.728364799366968","0.701787585322199","0.754942013411738"
"Altersheim/Seniorenwohnheim","2005","1","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2005","1","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2005","2","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2005","2","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2005","3","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2005","3","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2005","4","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2005","4","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2005","5","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2005","5","Laendlicher Raum","","","",""
"Hauptmieter","2006","1","Staedtischer Raum","2428","0.764321219633548","0.749818537058261","0.778823902208835"
"Hauptmieter","2006","1","Laendlicher Raum","1261","0.549915099000236","0.530126329316351","0.569703868684121"
"Hauptmieter","2006","2","Staedtischer Raum","2011","0.595999965081802","0.580067876025422","0.611932054138181"
"Hauptmieter","2006","2","Laendlicher Raum","838","0.402222870478404","0.382117688103155","0.422328052853653"
"Hauptmieter","2006","3","Staedtischer Raum","1798","0.539383959739743","0.523387929462525","0.55537999001696"
"Hauptmieter","2006","3","Laendlicher Raum","661","0.33080671453058","0.311069576945671","0.350543852115489"
"Hauptmieter","2006","4","Staedtischer Raum","1699","0.472629256208026","0.457584116507271","0.487674395908782"
"Hauptmieter","2006","4","Laendlicher Raum","506","0.335473433305071","0.313811266419706","0.357135600190436"
"Hauptmieter","2006","5","Staedtischer Raum","1084","0.37510073673692","0.359944756775099","0.39025671669874"
"Hauptmieter","2006","5","Laendlicher Raum","234","0.293649168598778","0.267083194909707","0.320215142287848"
"Untermieter","2006","1","Staedtischer Raum","77","0.0307703490196702","0.0248692935216235","0.0366714045177168"
"Untermieter","2006","1","Laendlicher Raum","73","0.0301646939608355","0.0233613534737232","0.0369680344479478"
"Untermieter","2006","2","Staedtischer Raum","61","0.0194102680024638","0.0149308834965168","0.0238896525084108"
"Untermieter","2006","2","Laendlicher Raum","41","0.0237886223623373","0.0175403267622815","0.0300369179623932"
"Untermieter","2006","3","Staedtischer Raum","64","0.0236153736418298","0.0187423159599575","0.0284884313237022"
"Untermieter","2006","3","Laendlicher Raum","34","0.0217550562484939","0.015635426680264","0.0278746858167238"
"Untermieter","2006","4","Staedtischer Raum","51","0.0122840339353644","0.00896459680095276","0.0156034710697761"
"Untermieter","2006","4","Laendlicher Raum","","","",""
"Untermieter","2006","5","Staedtischer Raum","30","0.0100538817548846","0.00693084049022085","0.0131769230195483"
"Untermieter","2006","5","Laendlicher Raum","","","",""
"Eigentuemer","2006","1","Staedtischer Raum","785","0.204908431346782","0.191116069882793","0.218700792810771"
"Eigentuemer","2006","1","Laendlicher Raum","1094","0.419920207038929","0.400288819099217","0.43955159497864"
"Eigentuemer","2006","2","Staedtischer Raum","1572","0.384589766915735","0.368794021487844","0.400385512343625"
"Eigentuemer","2006","2","Laendlicher Raum","1406","0.573988507159259","0.553713209210876","0.594263805107641"
"Eigentuemer","2006","3","Staedtischer Raum","1868","0.437000666618428","0.421082660578327","0.452918672658528"
"Eigentuemer","2006","3","Laendlicher Raum","1488","0.647438229220926","0.627396370224469","0.667480088217383"
"Eigentuemer","2006","4","Staedtischer Raum","2480","0.515086709856609","0.500025837663205","0.530147582050013"
"Eigentuemer","2006","4","Laendlicher Raum","1293","0.650456379214025","0.62857995000183","0.67233280842622"
"Eigentuemer","2006","5","Staedtischer Raum","2806","0.614845381508196","0.599611675497602","0.63007908751879"
"Eigentuemer","2006","5","Laendlicher Raum","884","0.689705458527562","0.662720607830926","0.716690309224197"
"Altersheim/Seniorenwohnheim","2006","1","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2006","1","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2006","2","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2006","2","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2006","3","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2006","3","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2006","4","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2006","4","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2006","5","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2006","5","Laendlicher Raum","","","",""
"Hauptmieter","2007","1","Staedtischer Raum","2040","0.741394902780748","0.72535297286644","0.757436832695055"
"Hauptmieter","2007","1","Laendlicher Raum","1124","0.570908238922973","0.549398711942239","0.592417765903706"
"Hauptmieter","2007","2","Staedtischer Raum","1857","0.595401498847424","0.57846988229245","0.612333115402399"
"Hauptmieter","2007","2","Laendlicher Raum","833","0.419120741976125","0.398431961948861","0.43980952200339"
"Hauptmieter","2007","3","Staedtischer Raum","1709","0.524131804318157","0.507598194794896","0.540665413841419"
"Hauptmieter","2007","3","Laendlicher Raum","619","0.318080773795857","0.298161494508284","0.33800005308343"
"Hauptmieter","2007","4","Staedtischer Raum","1618","0.460234115189725","0.4447728530077","0.47569537737175"
"Hauptmieter","2007","4","Laendlicher Raum","485","0.33664369054778","0.314465121487339","0.358822259608221"
"Hauptmieter","2007","5","Staedtischer Raum","1074","0.371826990802031","0.356594493953089","0.387059487650972"
"Hauptmieter","2007","5","Laendlicher Raum","211","0.240076565933683","0.214812297637097","0.265340834230269"
"Untermieter","2007","1","Staedtischer Raum","81","0.0330128999936654","0.0264670589530735","0.0395587410342574"
"Untermieter","2007","1","Laendlicher Raum","48","0.0239830418888137","0.0173340863098507","0.0306319974677767"
"Untermieter","2007","2","Staedtischer Raum","81","0.0340327186774419","0.0277779556819263","0.0402874816729576"
"Untermieter","2007","2","Laendlicher Raum","30","0.0190034410927566","0.0132784839900208","0.0247283981954924"
"Untermieter","2007","3","Staedtischer Raum","54","0.0188670191017304","0.0143627984047052","0.0233712397987557"
"Untermieter","2007","3","Laendlicher Raum","35","0.0249875237482433","0.0183116957275663","0.0316633517689203"
"Untermieter","2007","4","Staedtischer Raum","40","0.0109701879619959","0.00773898267765044","0.0142013932463414"
"Untermieter","2007","4","Laendlicher Raum","","","",""
"Untermieter","2007","5","Staedtischer Raum","33","0.00792976545843811","0.00513424686054507","0.0107252840563312"
"Untermieter","2007","5","Laendlicher Raum","","","",""
"Eigentuemer","2007","1","Staedtischer Raum","741","0.225592197225587","0.21027920106943","0.240905193381744"
"Eigentuemer","2007","1","Laendlicher Raum","862","0.405108719188214","0.383774477347707","0.42644296102872"
"Eigentuemer","2007","2","Staedtischer Raum","1290","0.370565782475134","0.353905239177117","0.38722632577315"
"Eigentuemer","2007","2","Laendlicher Raum","1322","0.561875816931118","0.541072089579601","0.582679544282635"
"Eigentuemer","2007","3","Staedtischer Raum","1742","0.457001176580112","0.440509599717335","0.473492753442889"
"Eigentuemer","2007","3","Laendlicher Raum","1446","0.656931702455899","0.636627363833032","0.677236041078767"
"Eigentuemer","2007","4","Staedtischer Raum","2334","0.528795696848279","0.513311046441879","0.544280347254679"
"Eigentuemer","2007","4","Laendlicher Raum","1236","0.6465440272121","0.624108226939955","0.668979827484246"
"Eigentuemer","2007","5","Staedtischer Raum","2760","0.620243243739531","0.60494664830194","0.635539839177123"
"Eigentuemer","2007","5","Laendlicher Raum","869","0.720484750198157","0.693941012870164","0.74702848752615"
"Altersheim/Seniorenwohnheim","2007","1","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2007","1","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2007","2","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2007","2","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2007","3","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2007","3","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2007","4","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2007","4","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2007","5","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2007","5","Laendlicher Raum","","","",""
"Hauptmieter","2008","1","Staedtischer Raum","1780","0.727843565251518","0.710428460651398","0.745258669851638"
"Hauptmieter","2008","1","Laendlicher Raum","980","0.540559108630349","0.51737527080701","0.563742946453688"
"Hauptmieter","2008","2","Staedtischer Raum","1608","0.604712452991205","0.586625812458862","0.622799093523548"
"Hauptmieter","2008","2","Laendlicher Raum","723","0.433012585174509","0.410548930751397","0.45547623959762"
"Hauptmieter","2008","3","Staedtischer Raum","1659","0.498413970354023","0.481707928154225","0.515120012553821"
"Hauptmieter","2008","3","Laendlicher Raum","588","0.327060903038739","0.306280979578422","0.347840826499057"
"Hauptmieter","2008","4","Staedtischer Raum","1559","0.471692431972152","0.45558786919762","0.487796994746684"
"Hauptmieter","2008","4","Laendlicher Raum","482","0.308102388699826","0.287102809729077","0.329101967670576"
"Hauptmieter","2008","5","Staedtischer Raum","1080","0.358820432680655","0.343700648712507","0.373940216648803"
"Hauptmieter","2008","5","Laendlicher Raum","209","0.227362531982984","0.202638978852288","0.25208608511368"
"Untermieter","2008","1","Staedtischer Raum","83","0.0393949490866034","0.0317830948167315","0.0470068033564752"
"Untermieter","2008","1","Laendlicher Raum","49","0.0375983229269224","0.0287489736905063","0.0464476721633384"
"Untermieter","2008","2","Staedtischer Raum","48","0.0260049256231717","0.0201173964379482","0.0318924548083952"
"Untermieter","2008","2","Laendlicher Raum","40","0.0273007052731316","0.0199128279705619","0.0346885825757013"
"Untermieter","2008","3","Staedtischer Raum","58","0.0204762336571405","0.0157443039781906","0.0252081633360903"
"Untermieter","2008","3","Laendlicher Raum","32","0.0212400989827457","0.0148536698169748","0.0276265281485166"
"Untermieter","2008","4","Staedtischer Raum","36","0.0133139309051923","0.00961634122484453","0.01701152058554"
"Untermieter","2008","4","Laendlicher Raum","","","",""
"Untermieter","2008","5","Staedtischer Raum","32","0.00868113491941646","0.00575690103852941","0.0116053688003035"
"Untermieter","2008","5","Laendlicher Raum","","","",""
"Eigentuemer","2008","1","Staedtischer Raum","646","0.232761485661878","0.216225940473291","0.249297030850466"
"Eigentuemer","2008","1","Laendlicher Raum","746","0.421842568442729","0.398868010182526","0.444817126702931"
"Eigentuemer","2008","2","Staedtischer Raum","1151","0.369282621385623","0.351429106971471","0.387136135799775"
"Eigentuemer","2008","2","Laendlicher Raum","1106","0.53968670955236","0.51709021563399","0.562283203470729"
"Eigentuemer","2008","3","Staedtischer Raum","1724","0.481109795988836","0.464415596819967","0.497803995157706"
"Eigentuemer","2008","3","Laendlicher Raum","1338","0.651698997978515","0.630596073931306","0.672801922025724"
"Eigentuemer","2008","4","Staedtischer Raum","2096","0.514993637122656","0.49887045654117","0.531116817704142"
"Eigentuemer","2008","4","Laendlicher Raum","1348","0.673858019652979","0.652535933599903","0.695180105706055"
"Eigentuemer","2008","5","Staedtischer Raum","2754","0.632498432399929","0.61730078056832","0.647696084231537"
"Eigentuemer","2008","5","Laendlicher Raum","878","0.753666727009009","0.728250284437629","0.779083169580389"
"Altersheim/Seniorenwohnheim","2008","1","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2008","1","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2008","2","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2008","2","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2008","3","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2008","3","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2008","4","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2008","4","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2008","5","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2008","5","Laendlicher Raum","","","",""
"Hauptmieter","2009","1","Staedtischer Raum","1583","0.720363129870099","0.70175587605387","0.738970383686328"
"Hauptmieter","2009","1","Laendlicher Raum","909","0.574047767974653","0.549374902348957","0.598720633600348"
"Hauptmieter","2009","2","Staedtischer Raum","1484","0.616771140218843","0.597971169862995","0.635571110574691"
"Hauptmieter","2009","2","Laendlicher Raum","665","0.414180497269233","0.391029215775634","0.437331778762833"
"Hauptmieter","2009","3","Staedtischer Raum","1417","0.491792872296999","0.473718642944969","0.509867101649029"
"Hauptmieter","2009","3","Laendlicher Raum","593","0.339405297535454","0.318307629335289","0.36050296573562"
"Hauptmieter","2009","4","Staedtischer Raum","1449","0.420783482801509","0.404652258781827","0.436914706821191"
"Hauptmieter","2009","4","Laendlicher Raum","464","0.283245079756591","0.262164815085912","0.30432534442727"
"Hauptmieter","2009","5","Staedtischer Raum","1059","0.379655920491647","0.364014505205543","0.395297335777752"
"Hauptmieter","2009","5","Laendlicher Raum","245","0.256325934435634","0.231725487422531","0.280926381448737"
"Untermieter","2009","1","Staedtischer Raum","87","0.0370567579030644","0.0292252862153033","0.0448882295908254"
"Untermieter","2009","1","Laendlicher Raum","51","0.0352850241851223","0.0260792599557697","0.0444907884144749"
"Untermieter","2009","2","Staedtischer Raum","45","0.0179878316312515","0.0128484143505211","0.0231272489119819"
"Untermieter","2009","2","Laendlicher Raum","36","0.0151056740166234","0.00937292178707928","0.0208384262461675"
"Untermieter","2009","3","Staedtischer Raum","49","0.0193456420654282","0.0143660031370439","0.0243252809938124"
"Untermieter","2009","3","Laendlicher Raum","52","0.0363175400106101","0.0279820181388476","0.0446530618823726"
"Untermieter","2009","4","Staedtischer Raum","64","0.0183408670498509","0.0139564909807831","0.0227252431189188"
"Untermieter","2009","4","Laendlicher Raum","","","",""
"Untermieter","2009","5","Staedtischer Raum","","","",""
"Untermieter","2009","5","Laendlicher Raum","","","",""
"Eigentuemer","2009","1","Staedtischer Raum","565","0.242580112226837","0.224809381927989","0.260350842525684"
"Eigentuemer","2009","1","Laendlicher Raum","583","0.390667207840225","0.366322986795032","0.415011428885418"
"Eigentuemer","2009","2","Staedtischer Raum","1040","0.365241028149906","0.346621861408289","0.383860194891523"
"Eigentuemer","2009","2","Laendlicher Raum","1038","0.570713828714143","0.547450013086571","0.593977644341715"
"Eigentuemer","2009","3","Staedtischer Raum","1473","0.488861485637573","0.470789306917419","0.506933664357727"
"Eigentuemer","2009","3","Laendlicher Raum","1290","0.624277162453936","0.602698221484846","0.645856103423026"
"Eigentuemer","2009","4","Staedtischer Raum","2085","0.56087565014864","0.544659619205547","0.577091681091733"
"Eigentuemer","2009","4","Laendlicher Raum","1262","0.692863709713947","0.671281346096942","0.714446073330952"
"Eigentuemer","2009","5","Staedtischer Raum","2612","0.604681487997006","0.588923471523337","0.620439504470674"
"Eigentuemer","2009","5","Laendlicher Raum","945","0.724092373177643","0.698907820277034","0.749276926078253"
"Altersheim/Seniorenwohnheim","2009","1","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2009","1","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2009","2","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2009","2","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2009","3","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2009","3","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2009","4","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2009","4","Laendlicher Raum","","","",""
"Altersheim/Seniorenwohnheim","2009","5","Staedtischer Raum","","","",""
"Altersheim/Seniorenwohnheim","2009","5","Laendlicher Raum","","","",""
"Hauptmieter","2010","1","Staedtischer Raum","3841","0.754471759877903","0.742393637856987","0.76654988189882"
