"hlf0001_h","year","bula_h","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Altersheim/Seniorenwohnheim","2002","Niedersachsen","2","","","",""
"Altersheim/Seniorenwohnheim","2002","Niedersachsen","3","","","",""
"Altersheim/Seniorenwohnheim","2002","Niedersachsen","4","","","",""
"Altersheim/Seniorenwohnheim","2002","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Bremen","2","","","",""
"Altersheim/Seniorenwohnheim","2002","Bremen","3","","","",""
"Altersheim/Seniorenwohnheim","2002","Bremen","4","","","",""
"Altersheim/Seniorenwohnheim","2002","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Nordrhein-Westfalen","2","","","",""
"Altersheim/Seniorenwohnheim","2002","Nordrhein-Westfalen","3","","","",""
"Altersheim/Seniorenwohnheim","2002","Nordrhein-Westfalen","4","","","",""
"Altersheim/Seniorenwohnheim","2002","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Hessen","2","","","",""
"Altersheim/Seniorenwohnheim","2002","Hessen","3","","","",""
"Altersheim/Seniorenwohnheim","2002","Hessen","4","","","",""
"Altersheim/Seniorenwohnheim","2002","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Rheinland-Pfalz,Saarland","2","","","",""
"Altersheim/Seniorenwohnheim","2002","Rheinland-Pfalz,Saarland","3","","","",""
"Altersheim/Seniorenwohnheim","2002","Rheinland-Pfalz,Saarland","4","","","",""
"Altersheim/Seniorenwohnheim","2002","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Baden-Wuerttemberg","2","","","",""
"Altersheim/Seniorenwohnheim","2002","Baden-Wuerttemberg","3","","","",""
"Altersheim/Seniorenwohnheim","2002","Baden-Wuerttemberg","4","","","",""
"Altersheim/Seniorenwohnheim","2002","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Bayern","2","","","",""
"Altersheim/Seniorenwohnheim","2002","Bayern","3","","","",""
"Altersheim/Seniorenwohnheim","2002","Bayern","4","","","",""
"Altersheim/Seniorenwohnheim","2002","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Saarland","2","","","",""
"Altersheim/Seniorenwohnheim","2002","Saarland","3","","","",""
"Altersheim/Seniorenwohnheim","2002","Saarland","4","","","",""
"Altersheim/Seniorenwohnheim","2002","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Berlin","2","","","",""
"Altersheim/Seniorenwohnheim","2002","Berlin","3","","","",""
"Altersheim/Seniorenwohnheim","2002","Berlin","4","","","",""
"Altersheim/Seniorenwohnheim","2002","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Brandenburg","2","","","",""
"Altersheim/Seniorenwohnheim","2002","Brandenburg","3","","","",""
"Altersheim/Seniorenwohnheim","2002","Brandenburg","4","","","",""
"Altersheim/Seniorenwohnheim","2002","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Mecklenburg-Vorpommern","2","","","",""
"Altersheim/Seniorenwohnheim","2002","Mecklenburg-Vorpommern","3","","","",""
"Altersheim/Seniorenwohnheim","2002","Mecklenburg-Vorpommern","4","","","",""
"Altersheim/Seniorenwohnheim","2002","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Sachsen","2","","","",""
"Altersheim/Seniorenwohnheim","2002","Sachsen","3","","","",""
"Altersheim/Seniorenwohnheim","2002","Sachsen","4","","","",""
"Altersheim/Seniorenwohnheim","2002","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Sachsen-Anhalt","2","","","",""
"Altersheim/Seniorenwohnheim","2002","Sachsen-Anhalt","3","","","",""
"Altersheim/Seniorenwohnheim","2002","Sachsen-Anhalt","4","","","",""
"Altersheim/Seniorenwohnheim","2002","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Thueringen","2","","","",""
"Altersheim/Seniorenwohnheim","2002","Thueringen","3","","","",""
"Altersheim/Seniorenwohnheim","2002","Thueringen","4","","","",""
"Altersheim/Seniorenwohnheim","2002","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2003","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2003","Schleswig-Holstein","2","70","0.426078968221208","0.353636590851163","0.498521345591253"
"Hauptmieter","2003","Schleswig-Holstein","3","39","0.313208617652451","0.23526009171477","0.391157143590133"
"Hauptmieter","2003","Schleswig-Holstein","4","60","0.295738286653068","0.237139186612053","0.354337386694083"
"Hauptmieter","2003","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2003","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2003","Hamburg","2","61","0.955228292581996","0.904953900270474","1.00550268489352"
"Hauptmieter","2003","Hamburg","3","56","0.611836917397958","0.509433743395538","0.714240091400378"
"Hauptmieter","2003","Hamburg","4","51","0.785689649760232","0.700913453773243","0.870465845747221"
"Hauptmieter","2003","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2003","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2003","Niedersachsen","2","203","0.343420182567187","0.303553829223008","0.383286535911365"
"Hauptmieter","2003","Niedersachsen","3","198","0.388104369659525","0.3478147771081","0.428393962210951"
"Hauptmieter","2003","Niedersachsen","4","132","0.276280321932963","0.238211422326134","0.314349221539791"
"Hauptmieter","2003","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2003","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2003","Bremen","2","17","","",""
"Hauptmieter","2003","Bremen","3","15","","",""
"Hauptmieter","2003","Bremen","4","11","","",""
"Hauptmieter","2003","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2003","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2003","Nordrhein-Westfalen","2","733","0.62109278488891","0.594285523432709","0.647900046345111"
"Hauptmieter","2003","Nordrhein-Westfalen","3","590","0.535616511960603","0.50812238605376","0.563110637867446"
"Hauptmieter","2003","Nordrhein-Westfalen","4","507","0.455850190659877","0.428880078394018","0.482820302925736"
"Hauptmieter","2003","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2003","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2003","Hessen","2","186","0.484542061328528","0.433342067818175","0.535742054838881"
"Hauptmieter","2003","Hessen","3","165","0.459762152588987","0.410108440651194","0.509415864526781"
"Hauptmieter","2003","Hessen","4","185","0.41897006836602","0.372763705181086","0.465176431550955"
"Hauptmieter","2003","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2003","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2003","Rheinland-Pfalz,Saarland","2","161","0.390745313791064","0.341880636799113","0.439609990783015"
"Hauptmieter","2003","Rheinland-Pfalz,Saarland","3","117","0.301455928580216","0.254249233282663","0.34866262387777"
"Hauptmieter","2003","Rheinland-Pfalz,Saarland","4","100","0.289788230630032","0.243993899511036","0.335582561749028"
"Hauptmieter","2003","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2003","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2003","Baden-Wuerttemberg","2","329","0.472735505984892","0.435564454341304","0.50990655762848"
"Hauptmieter","2003","Baden-Wuerttemberg","3","329","0.394543194668584","0.361530505243493","0.427555884093674"
"Hauptmieter","2003","Baden-Wuerttemberg","4","329","0.437183569043355","0.402527761404252","0.471839376682459"
"Hauptmieter","2003","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2003","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2003","Bayern","2","349","0.412755527543403","0.380464766606617","0.445046288480189"
"Hauptmieter","2003","Bayern","3","306","0.387957840690905","0.355615400431408","0.420300280950403"
"Hauptmieter","2003","Bayern","4","256","0.364616863080756","0.332259371594417","0.396974354567094"
"Hauptmieter","2003","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2003","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2003","Saarland","2","","","",""
"Hauptmieter","2003","Saarland","3","","","",""
"Hauptmieter","2003","Saarland","4","","","",""
"Hauptmieter","2003","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2003","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2003","Berlin","2","163","0.877809886380306","0.829832140066166","0.925787632694446"
"Hauptmieter","2003","Berlin","3","173","0.882228267785161","0.838422889056978","0.926033646513344"
"Hauptmieter","2003","Berlin","4","164","0.809850473899525","0.758913784885467","0.860787162913583"
"Hauptmieter","2003","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2003","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2003","Brandenburg","2","154","0.579365833142707","0.520913544159234","0.63781812212618"
"Hauptmieter","2003","Brandenburg","3","122","0.523762403029318","0.461976381758482","0.585548424300154"
"Hauptmieter","2003","Brandenburg","4","98","0.544933109405974","0.477095249996198","0.612770968815749"
"Hauptmieter","2003","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2003","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2003","Mecklenburg-Vorpommern","2","97","0.598874867297838","0.523862279567111","0.673887455028566"
"Hauptmieter","2003","Mecklenburg-Vorpommern","3","60","0.498332200692731","0.411028951605647","0.585635449779816"
"Hauptmieter","2003","Mecklenburg-Vorpommern","4","40","0.503457948857117","0.402382941356669","0.604532956357565"
"Hauptmieter","2003","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2003","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2003","Sachsen","2","261","0.523973133597978","0.480755632630247","0.567190634565708"
"Hauptmieter","2003","Sachsen","3","214","0.555689311058741","0.508724425824759","0.602654196292722"
"Hauptmieter","2003","Sachsen","4","135","0.529726547769089","0.472576660047392","0.586876435490787"
"Hauptmieter","2003","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2003","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2003","Sachsen-Anhalt","2","104","0.475212121682404","0.416082042283076","0.534342201081732"
"Hauptmieter","2003","Sachsen-Anhalt","3","131","0.473120887161181","0.414744598214601","0.531497176107762"
"Hauptmieter","2003","Sachsen-Anhalt","4","69","0.435300452484868","0.364987604920022","0.505613300049714"
"Hauptmieter","2003","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2003","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2003","Thueringen","2","133","0.489860387175967","0.434032213922496","0.545688560429439"
"Hauptmieter","2003","Thueringen","3","91","0.388253252349209","0.331372291679701","0.445134213018718"
"Hauptmieter","2003","Thueringen","4","58","0.459803938398713","0.386588926031769","0.533018950765658"
"Hauptmieter","2003","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2003","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2003","Schleswig-Holstein","2","3","","",""
"Untermieter","2003","Schleswig-Holstein","3","4","","",""
"Untermieter","2003","Schleswig-Holstein","4","5","","",""
"Untermieter","2003","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2003","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2003","Hamburg","2","","","",""
"Untermieter","2003","Hamburg","3","","","",""
"Untermieter","2003","Hamburg","4","1","","",""
"Untermieter","2003","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2003","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2003","Niedersachsen","2","10","","",""
"Untermieter","2003","Niedersachsen","3","6","","",""
"Untermieter","2003","Niedersachsen","4","7","","",""
"Untermieter","2003","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2003","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2003","Bremen","2","","","",""
"Untermieter","2003","Bremen","3","","","",""
"Untermieter","2003","Bremen","4","","","",""
"Untermieter","2003","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2003","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2003","Nordrhein-Westfalen","2","16","","",""
"Untermieter","2003","Nordrhein-Westfalen","3","16","","",""
"Untermieter","2003","Nordrhein-Westfalen","4","8","","",""
"Untermieter","2003","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2003","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2003","Hessen","2","23","","",""
"Untermieter","2003","Hessen","3","","","",""
"Untermieter","2003","Hessen","4","2","","",""
"Untermieter","2003","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2003","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2003","Rheinland-Pfalz,Saarland","2","3","","",""
"Untermieter","2003","Rheinland-Pfalz,Saarland","3","3","","",""
"Untermieter","2003","Rheinland-Pfalz,Saarland","4","3","","",""
"Untermieter","2003","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2003","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2003","Baden-Wuerttemberg","2","27","","",""
"Untermieter","2003","Baden-Wuerttemberg","3","8","","",""
"Untermieter","2003","Baden-Wuerttemberg","4","15","","",""
"Untermieter","2003","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2003","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2003","Bayern","2","12","","",""
"Untermieter","2003","Bayern","3","8","","",""
"Untermieter","2003","Bayern","4","17","","",""
"Untermieter","2003","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2003","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2003","Saarland","2","","","",""
"Untermieter","2003","Saarland","3","","","",""
"Untermieter","2003","Saarland","4","","","",""
"Untermieter","2003","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2003","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2003","Berlin","2","4","","",""
"Untermieter","2003","Berlin","3","2","","",""
"Untermieter","2003","Berlin","4","4","","",""
"Untermieter","2003","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2003","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2003","Brandenburg","2","10","","",""
"Untermieter","2003","Brandenburg","3","3","","",""
"Untermieter","2003","Brandenburg","4","","","",""
"Untermieter","2003","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2003","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2003","Mecklenburg-Vorpommern","2","4","","",""
"Untermieter","2003","Mecklenburg-Vorpommern","3","4","","",""
"Untermieter","2003","Mecklenburg-Vorpommern","4","","","",""
"Untermieter","2003","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2003","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2003","Sachsen","2","6","","",""
"Untermieter","2003","Sachsen","3","11","","",""
"Untermieter","2003","Sachsen","4","3","","",""
"Untermieter","2003","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2003","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2003","Sachsen-Anhalt","2","4","","",""
"Untermieter","2003","Sachsen-Anhalt","3","5","","",""
"Untermieter","2003","Sachsen-Anhalt","4","1","","",""
"Untermieter","2003","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2003","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2003","Thueringen","2","17","","",""
"Untermieter","2003","Thueringen","3","10","","",""
"Untermieter","2003","Thueringen","4","1","","",""
"Untermieter","2003","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2003","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2003","Schleswig-Holstein","2","106","0.554222772165706","0.481407462927608","0.627038081403804"
"Eigentuemer","2003","Schleswig-Holstein","3","93","0.650306085152306","0.570160134750206","0.730452035554406"
"Eigentuemer","2003","Schleswig-Holstein","4","168","0.676205460740807","0.616123481984714","0.7362874394969"
"Eigentuemer","2003","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2003","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2003","Hamburg","2","4","","",""
"Eigentuemer","2003","Hamburg","3","31","0.388163082602042","0.285759908599622","0.490566256604462"
"Eigentuemer","2003","Hamburg","4","38","0.188351380466134","0.107572976647445","0.269129784284823"
"Eigentuemer","2003","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2003","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2003","Niedersachsen","2","332","0.635469111798474","0.595061402639712","0.675876820957236"
"Eigentuemer","2003","Niedersachsen","3","358","0.594593728854853","0.554002207702094","0.635185250007611"
"Eigentuemer","2003","Niedersachsen","4","391","0.712944195146449","0.674429976491309","0.751458413801589"
"Eigentuemer","2003","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2003","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2003","Bremen","2","15","","",""
"Eigentuemer","2003","Bremen","3","26","","",""
"Eigentuemer","2003","Bremen","4","21","","",""
"Eigentuemer","2003","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2003","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2003","Nordrhein-Westfalen","2","509","0.358000530780218","0.331508396953858","0.384492664606577"
"Eigentuemer","2003","Nordrhein-Westfalen","3","658","0.447296662212095","0.419886069511669","0.474707254912521"
"Eigentuemer","2003","Nordrhein-Westfalen","4","795","0.539394740440644","0.512403040130799","0.566386440750488"
"Eigentuemer","2003","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2003","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2003","Hessen","2","157","0.426428982179126","0.375762062200722","0.477095902157529"
"Eigentuemer","2003","Hessen","3","222","0.540237847411013","0.490584135473219","0.589891559348807"
"Eigentuemer","2003","Hessen","4","251","0.578706816662165","0.532465248795824","0.624948384528505"
"Eigentuemer","2003","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2003","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2003","Rheinland-Pfalz,Saarland","2","219","0.605080259503777","0.556123843359743","0.65403667564781"
"Eigentuemer","2003","Rheinland-Pfalz,Saarland","3","243","0.679726051286244","0.631728117398701","0.727723985173786"
"Eigentuemer","2003","Rheinland-Pfalz,Saarland","4","274","0.701211192508341","0.655006721950683","0.747415663066"
"Eigentuemer","2003","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2003","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2003","Baden-Wuerttemberg","2","337","0.478091962715608","0.440901276855084","0.515282648576133"
"Eigentuemer","2003","Baden-Wuerttemberg","3","505","0.598381598132105","0.56526940383599","0.63149379242822"
"Eigentuemer","2003","Baden-Wuerttemberg","4","443","0.539148946356783","0.504323603751472","0.573974288962094"
"Eigentuemer","2003","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2003","Bayern","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2003","Bayern","2","532","0.569518113646926","0.537042783610831","0.60199344368302"
"Eigentuemer","2003","Bayern","3","558","0.607908373757355","0.575504069963937","0.640312677550773"
"Eigentuemer","2003","Bayern","4","577","0.606790649213707","0.57395315672092","0.639628141706494"
"Eigentuemer","2003","Bayern","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2003","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2003","Saarland","2","","","",""
"Eigentuemer","2003","Saarland","3","","","",""
"Eigentuemer","2003","Saarland","4","","","",""
"Eigentuemer","2003","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2003","Berlin","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2003","Berlin","2","12","","",""
"Eigentuemer","2003","Berlin","3","33","0.112172952598571","0.069286049652009","0.155059855545134"
"Eigentuemer","2003","Berlin","4","60","0.164194631121587","0.116109287713574","0.2122799745296"
"Eigentuemer","2003","Berlin","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2003","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2003","Brandenburg","2","110","0.350030872674066","0.293553777747176","0.406507967600955"
"Eigentuemer","2003","Brandenburg","3","126","0.467655491336246","0.405929135416471","0.529381847256021"
"Eigentuemer","2003","Brandenburg","4","109","0.455066890594026","0.387229031184251","0.522904750003802"
"Eigentuemer","2003","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2003","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2003","Mecklenburg-Vorpommern","2","63","0.387674268633852","0.313106540759703","0.462241996508002"
"Eigentuemer","2003","Mecklenburg-Vorpommern","3","62","0.481895823714987","0.394649337269849","0.569142310160124"
"Eigentuemer","2003","Mecklenburg-Vorpommern","4","54","0.496542051142883","0.395467043642435","0.597617058643331"
"Eigentuemer","2003","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2003","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2003","Sachsen","2","246","0.458650911702985","0.415531855747205","0.501769967658766"
"Eigentuemer","2003","Sachsen","3","205","0.416935443768767","0.370333225212156","0.463537662325379"
"Eigentuemer","2003","Sachsen","4","155","0.44622075157918","0.389301720142528","0.503139783015833"
"Eigentuemer","2003","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2003","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2003","Sachsen-Anhalt","2","166","0.521341464839786","0.462192541027448","0.580490388652123"
"Eigentuemer","2003","Sachsen-Anhalt","3","145","0.511938503728421","0.453494346294439","0.570382661162403"
"Eigentuemer","2003","Sachsen-Anhalt","4","121","0.545387014295595","0.474770752699902","0.616003275891289"
"Eigentuemer","2003","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2003","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2003","Thueringen","2","158","0.456379058131269","0.400752309539982","0.512005806722555"
"Eigentuemer","2003","Thueringen","3","181","0.57746985625891","0.519817502194915","0.635122210322906"
"Eigentuemer","2003","Thueringen","4","119","0.527209068127971","0.453865152035359","0.600552984220584"
"Eigentuemer","2003","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2003","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2003","Schleswig-Holstein","2","","","",""
"Altersheim/Seniorenwohnheim","2003","Schleswig-Holstein","3","","","",""
"Altersheim/Seniorenwohnheim","2003","Schleswig-Holstein","4","","","",""
"Altersheim/Seniorenwohnheim","2003","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2003","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2003","Hamburg","2","","","",""
"Altersheim/Seniorenwohnheim","2003","Hamburg","3","","","",""
"Altersheim/Seniorenwohnheim","2003","Hamburg","4","","","",""
"Altersheim/Seniorenwohnheim","2003","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2003","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2003","Niedersachsen","2","","","",""
"Altersheim/Seniorenwohnheim","2003","Niedersachsen","3","","","",""
"Altersheim/Seniorenwohnheim","2003","Niedersachsen","4","","","",""
"Altersheim/Seniorenwohnheim","2003","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2003","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2003","Bremen","2","","","",""
"Altersheim/Seniorenwohnheim","2003","Bremen","3","","","",""
"Altersheim/Seniorenwohnheim","2003","Bremen","4","","","",""
"Altersheim/Seniorenwohnheim","2003","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2003","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2003","Nordrhein-Westfalen","2","","","",""
"Altersheim/Seniorenwohnheim","2003","Nordrhein-Westfalen","3","","","",""
"Altersheim/Seniorenwohnheim","2003","Nordrhein-Westfalen","4","","","",""
"Altersheim/Seniorenwohnheim","2003","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2003","Hessen","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2003","Hessen","2","","","",""
"Altersheim/Seniorenwohnheim","2003","Hessen","3","","","",""
"Altersheim/Seniorenwohnheim","2003","Hessen","4","","","",""
