"hlf0001_h","year","hhtyp","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Untermieter","2001","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2001","(Ehe-)Paar ohne Kind(er)","2","34","0.021530928331922","0.0139494885007878","0.0291123681630563"
"Untermieter","2001","(Ehe-)Paar ohne Kind(er)","3","28","","",""
"Untermieter","2001","(Ehe-)Paar ohne Kind(er)","4","24","","",""
"Untermieter","2001","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2001","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2001","Alleinerziehende","2","2","","",""
"Untermieter","2001","Alleinerziehende","3","2","","",""
"Untermieter","2001","Alleinerziehende","4","","","",""
"Untermieter","2001","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2001","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2001","Paar mit Kind(ern)","2","58","0.0131767283255991","0.00994813627153041","0.0164053203796678"
"Untermieter","2001","Paar mit Kind(ern)","3","33","0.00766296284274592","0.00476570978863181","0.01056021589686"
"Untermieter","2001","Paar mit Kind(ern)","4","3","","",""
"Untermieter","2001","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2001","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2001","Sonstige","2","3","","",""
"Untermieter","2001","Sonstige","3","2","","",""
"Untermieter","2001","Sonstige","4","","","",""
"Untermieter","2001","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2001","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2001","1-Pers.- Haushalt","2","176","","",""
"Eigentuemer","2001","1-Pers.- Haushalt","3","134","","",""
"Eigentuemer","2001","1-Pers.- Haushalt","4","154","","",""
"Eigentuemer","2001","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2001","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2001","(Ehe-)Paar ohne Kind(er)","2","616","0.451011779639917","0.425020825731058","0.477002733548777"
"Eigentuemer","2001","(Ehe-)Paar ohne Kind(er)","3","872","0.506715282649932","0.483397697403726","0.530032867896138"
"Eigentuemer","2001","(Ehe-)Paar ohne Kind(er)","4","804","0.504782941307552","0.480614573728325","0.52895130888678"
"Eigentuemer","2001","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2001","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2001","Alleinerziehende","2","111","","",""
"Eigentuemer","2001","Alleinerziehende","3","128","","",""
"Eigentuemer","2001","Alleinerziehende","4","89","0.526329031273283","0.448962140050203","0.603695922496363"
"Eigentuemer","2001","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2001","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2001","Paar mit Kind(ern)","2","2522","","",""
"Eigentuemer","2001","Paar mit Kind(ern)","3","2239","","",""
"Eigentuemer","2001","Paar mit Kind(ern)","4","1553","","",""
"Eigentuemer","2001","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2001","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2001","Sonstige","2","223","","",""
"Eigentuemer","2001","Sonstige","3","160","","",""
"Eigentuemer","2001","Sonstige","4","110","","",""
"Eigentuemer","2001","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2001","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2001","1-Pers.- Haushalt","2","","","",""
"Altersheim/Seniorenwohnheim","2001","1-Pers.- Haushalt","3","","","",""
"Altersheim/Seniorenwohnheim","2001","1-Pers.- Haushalt","4","","","",""
"Altersheim/Seniorenwohnheim","2001","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2001","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2001","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Altersheim/Seniorenwohnheim","2001","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Altersheim/Seniorenwohnheim","2001","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Altersheim/Seniorenwohnheim","2001","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2001","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2001","Alleinerziehende","2","","","",""
"Altersheim/Seniorenwohnheim","2001","Alleinerziehende","3","","","",""
"Altersheim/Seniorenwohnheim","2001","Alleinerziehende","4","","","",""
"Altersheim/Seniorenwohnheim","2001","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2001","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2001","Paar mit Kind(ern)","2","","","",""
"Altersheim/Seniorenwohnheim","2001","Paar mit Kind(ern)","3","","","",""
"Altersheim/Seniorenwohnheim","2001","Paar mit Kind(ern)","4","","","",""
"Altersheim/Seniorenwohnheim","2001","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2001","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2001","Sonstige","2","","","",""
"Altersheim/Seniorenwohnheim","2001","Sonstige","3","","","",""
"Altersheim/Seniorenwohnheim","2001","Sonstige","4","","","",""
"Altersheim/Seniorenwohnheim","2001","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2002","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2002","1-Pers.- Haushalt","2","461","0.705576947472002","0.670347916155278","0.740805978788725"
"Hauptmieter","2002","1-Pers.- Haushalt","3","414","0.730610832277124","0.694029713393466","0.767191951160782"
"Hauptmieter","2002","1-Pers.- Haushalt","4","390","0.67308656712574","0.63467848471797","0.711494649533511"
"Hauptmieter","2002","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2002","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2002","(Ehe-)Paar ohne Kind(er)","2","650","0.463060483110674","0.4361814335807","0.489939532640648"
"Hauptmieter","2002","(Ehe-)Paar ohne Kind(er)","3","828","0.499399678231116","0.474915443950308","0.523883912511925"
"Hauptmieter","2002","(Ehe-)Paar ohne Kind(er)","4","814","0.430087816246442","0.406825336524731","0.453350295968152"
"Hauptmieter","2002","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2002","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2002","Alleinerziehende","2","262","","",""
"Hauptmieter","2002","Alleinerziehende","3","177","","",""
"Hauptmieter","2002","Alleinerziehende","4","111","","",""
"Hauptmieter","2002","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2002","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2002","Paar mit Kind(ern)","2","1832","","",""
"Hauptmieter","2002","Paar mit Kind(ern)","3","1165","","",""
"Hauptmieter","2002","Paar mit Kind(ern)","4","869","0.322725465605221","0.306251925878771","0.339199005331671"
"Hauptmieter","2002","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2002","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2002","Sonstige","2","92","0.351460002104976","0.29215999382159","0.410760010388362"
"Hauptmieter","2002","Sonstige","3","33","0.193959382798541","0.133072401341912","0.254846364255169"
"Hauptmieter","2002","Sonstige","4","44","0.258508337878069","0.199986322402062","0.317030353354076"
"Hauptmieter","2002","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2002","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2002","1-Pers.- Haushalt","2","25","","",""
"Untermieter","2002","1-Pers.- Haushalt","3","18","","",""
"Untermieter","2002","1-Pers.- Haushalt","4","12","","",""
"Untermieter","2002","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2002","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2002","(Ehe-)Paar ohne Kind(er)","2","46","0.0350592330496347","0.0251444344546226","0.0449740316446469"
"Untermieter","2002","(Ehe-)Paar ohne Kind(er)","3","32","0.0226239540923439","0.0153422682832538","0.029905639901434"
"Untermieter","2002","(Ehe-)Paar ohne Kind(er)","4","26","","",""
"Untermieter","2002","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2002","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2002","Alleinerziehende","2","7","0.0186346578534433","0.0050913492739481","0.0321779664329385"
"Untermieter","2002","Alleinerziehende","3","5","0.027018112922226","0.00806088572166296","0.0459753401227891"
"Untermieter","2002","Alleinerziehende","4","","","",""
"Untermieter","2002","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2002","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2002","Paar mit Kind(ern)","2","48","0.00885229559525983","0.00594331997666466","0.011761271213855"
"Untermieter","2002","Paar mit Kind(ern)","3","23","","",""
"Untermieter","2002","Paar mit Kind(ern)","4","14","","",""
"Untermieter","2002","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2002","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2002","Sonstige","2","3","","",""
"Untermieter","2002","Sonstige","3","","","",""
"Untermieter","2002","Sonstige","4","","","",""
"Untermieter","2002","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2002","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2002","1-Pers.- Haushalt","2","157","","",""
"Eigentuemer","2002","1-Pers.- Haushalt","3","133","","",""
"Eigentuemer","2002","1-Pers.- Haushalt","4","171","","",""
"Eigentuemer","2002","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2002","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2002","(Ehe-)Paar ohne Kind(er)","2","626","0.501880283839691","0.474927768809907","0.528832798869475"
"Eigentuemer","2002","(Ehe-)Paar ohne Kind(er)","3","742","0.47797636767654","0.453515878981628","0.502436856371451"
"Eigentuemer","2002","(Ehe-)Paar ohne Kind(er)","4","900","0.554081612401086","0.530726173859065","0.577437050943107"
"Eigentuemer","2002","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2002","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2002","Alleinerziehende","2","114","","",""
"Eigentuemer","2002","Alleinerziehende","3","99","0.331109313349753","0.276084547402686","0.386134079296821"
"Eigentuemer","2002","Alleinerziehende","4","126","","",""
"Eigentuemer","2002","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2002","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2002","Paar mit Kind(ern)","2","2103","","",""
"Eigentuemer","2002","Paar mit Kind(ern)","3","2167","","",""
"Eigentuemer","2002","Paar mit Kind(ern)","4","2211","","",""
"Eigentuemer","2002","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2002","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2002","Sonstige","2","154","","",""
"Eigentuemer","2002","Sonstige","3","129","","",""
"Eigentuemer","2002","Sonstige","4","171","","",""
"Eigentuemer","2002","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","1-Pers.- Haushalt","2","","","",""
"Altersheim/Seniorenwohnheim","2002","1-Pers.- Haushalt","3","","","",""
"Altersheim/Seniorenwohnheim","2002","1-Pers.- Haushalt","4","","","",""
"Altersheim/Seniorenwohnheim","2002","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Altersheim/Seniorenwohnheim","2002","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Altersheim/Seniorenwohnheim","2002","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Altersheim/Seniorenwohnheim","2002","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Alleinerziehende","2","","","",""
"Altersheim/Seniorenwohnheim","2002","Alleinerziehende","3","","","",""
"Altersheim/Seniorenwohnheim","2002","Alleinerziehende","4","","","",""
"Altersheim/Seniorenwohnheim","2002","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Paar mit Kind(ern)","2","","","",""
"Altersheim/Seniorenwohnheim","2002","Paar mit Kind(ern)","3","","","",""
"Altersheim/Seniorenwohnheim","2002","Paar mit Kind(ern)","4","","","",""
"Altersheim/Seniorenwohnheim","2002","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2002","Sonstige","2","","","",""
"Altersheim/Seniorenwohnheim","2002","Sonstige","3","","","",""
"Altersheim/Seniorenwohnheim","2002","Sonstige","4","","","",""
"Altersheim/Seniorenwohnheim","2002","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2003","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2003","1-Pers.- Haushalt","2","413","0.694730443278801","0.657412296278231","0.732048590279371"
"Hauptmieter","2003","1-Pers.- Haushalt","3","410","0.722985013512371","0.686116455206353","0.759853571818389"
"Hauptmieter","2003","1-Pers.- Haushalt","4","418","0.672541371988025","0.635750015195798","0.709332728780252"
"Hauptmieter","2003","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2003","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2003","(Ehe-)Paar ohne Kind(er)","2","642","0.491155925144384","0.463661269468222","0.518650580820545"
"Hauptmieter","2003","(Ehe-)Paar ohne Kind(er)","3","822","0.498174614179582","0.473796813435379","0.522552414923784"
"Hauptmieter","2003","(Ehe-)Paar ohne Kind(er)","4","848","0.436241849987291","0.413532984583805","0.458950715390777"
"Hauptmieter","2003","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2003","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2003","Alleinerziehende","2","297","","",""
"Hauptmieter","2003","Alleinerziehende","3","166","","",""
"Hauptmieter","2003","Alleinerziehende","4","85","0.448137597088158","0.379558225588753","0.516716968587562"
"Hauptmieter","2003","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2003","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2003","Paar mit Kind(ern)","2","1606","","",""
"Hauptmieter","2003","Paar mit Kind(ern)","3","1154","","",""
"Hauptmieter","2003","Paar mit Kind(ern)","4","811","0.285397072118099","0.269234256803523","0.301559887432675"
"Hauptmieter","2003","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2003","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2003","Sonstige","2","63","0.331521154951586","0.266114639868307","0.396927670034865"
"Hauptmieter","2003","Sonstige","3","54","0.305052746343013","0.235635380468319","0.374470112217708"
"Hauptmieter","2003","Sonstige","4","33","0.271799577781965","0.206807310084408","0.336791845479523"
"Hauptmieter","2003","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2003","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2003","1-Pers.- Haushalt","2","26","","",""
"Untermieter","2003","1-Pers.- Haushalt","3","20","","",""
"Untermieter","2003","1-Pers.- Haushalt","4","13","","",""
"Untermieter","2003","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2003","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2003","(Ehe-)Paar ohne Kind(er)","2","32","0.0340040943392387","0.0240362905723366","0.0439718981061409"
"Untermieter","2003","(Ehe-)Paar ohne Kind(er)","3","38","0.0151309468110531","0.00917912787653685","0.0210827657455693"
"Untermieter","2003","(Ehe-)Paar ohne Kind(er)","4","30","0.0175855444022439","0.0115667343560311","0.0236043544484566"
"Untermieter","2003","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2003","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2003","Alleinerziehende","2","2","","",""
"Untermieter","2003","Alleinerziehende","3","2","","",""
"Untermieter","2003","Alleinerziehende","4","","","",""
"Untermieter","2003","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2003","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2003","Paar mit Kind(ern)","2","69","0.0234648072544822","0.0185620389905452","0.0283675755184192"
"Untermieter","2003","Paar mit Kind(ern)","3","14","","",""
"Untermieter","2003","Paar mit Kind(ern)","4","21","","",""
"Untermieter","2003","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2003","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2003","Sonstige","2","10","","",""
"Untermieter","2003","Sonstige","3","6","0.0453981287735997","0.0140122093402698","0.0767840482069296"
"Untermieter","2003","Sonstige","4","3","","",""
"Untermieter","2003","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2003","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2003","1-Pers.- Haushalt","2","146","","",""
"Eigentuemer","2003","1-Pers.- Haushalt","3","136","","",""
"Eigentuemer","2003","1-Pers.- Haushalt","4","194","","",""
"Eigentuemer","2003","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2003","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2003","(Ehe-)Paar ohne Kind(er)","2","596","0.474839980516378","0.447375859904742","0.502304101128013"
"Eigentuemer","2003","(Ehe-)Paar ohne Kind(er)","3","756","0.486694439009365","0.462325108986338","0.511063769032393"
"Eigentuemer","2003","(Ehe-)Paar ohne Kind(er)","4","954","0.546172605610465","0.523374662431269","0.568970548789661"
"Eigentuemer","2003","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2003","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2003","Alleinerziehende","2","111","","",""
"Eigentuemer","2003","Alleinerziehende","3","104","","",""
"Eigentuemer","2003","Alleinerziehende","4","117","","",""
"Eigentuemer","2003","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2003","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2003","Paar mit Kind(ern)","2","1987","","",""
"Eigentuemer","2003","Paar mit Kind(ern)","3","2341","","",""
"Eigentuemer","2003","Paar mit Kind(ern)","4","2167","","",""
"Eigentuemer","2003","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2003","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2003","Sonstige","2","126","","",""
"Eigentuemer","2003","Sonstige","3","109","","",""
"Eigentuemer","2003","Sonstige","4","144","","",""
"Eigentuemer","2003","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2003","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2003","1-Pers.- Haushalt","2","","","",""
"Altersheim/Seniorenwohnheim","2003","1-Pers.- Haushalt","3","","","",""
"Altersheim/Seniorenwohnheim","2003","1-Pers.- Haushalt","4","","","",""
"Altersheim/Seniorenwohnheim","2003","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2003","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2003","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Altersheim/Seniorenwohnheim","2003","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Altersheim/Seniorenwohnheim","2003","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Altersheim/Seniorenwohnheim","2003","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2003","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2003","Alleinerziehende","2","","","",""
"Altersheim/Seniorenwohnheim","2003","Alleinerziehende","3","","","",""
"Altersheim/Seniorenwohnheim","2003","Alleinerziehende","4","","","",""
"Altersheim/Seniorenwohnheim","2003","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2003","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2003","Paar mit Kind(ern)","2","","","",""
"Altersheim/Seniorenwohnheim","2003","Paar mit Kind(ern)","3","","","",""
"Altersheim/Seniorenwohnheim","2003","Paar mit Kind(ern)","4","","","",""
"Altersheim/Seniorenwohnheim","2003","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2003","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","2003","Sonstige","2","","","",""
"Altersheim/Seniorenwohnheim","2003","Sonstige","3","","","",""
"Altersheim/Seniorenwohnheim","2003","Sonstige","4","","","",""
"Altersheim/Seniorenwohnheim","2003","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2004","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2004","1-Pers.- Haushalt","2","407","0.706222970994169","0.669217457433746","0.743228484554592"
"Hauptmieter","2004","1-Pers.- Haushalt","3","395","0.695316153787416","0.657194656342548","0.733437651232284"
"Hauptmieter","2004","1-Pers.- Haushalt","4","401","0.65374332838182","0.61623250792159","0.691254148842049"
"Hauptmieter","2004","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2004","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2004","(Ehe-)Paar ohne Kind(er)","2","624","0.489083835587899","0.460658451149815","0.517509220025982"
"Hauptmieter","2004","(Ehe-)Paar ohne Kind(er)","3","850","0.500148016648351","0.476080803003551","0.52421523029315"
"Hauptmieter","2004","(Ehe-)Paar ohne Kind(er)","4","886","0.459491457822115","0.436782237238608","0.482200678405622"
"Hauptmieter","2004","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2004","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2004","Alleinerziehende","2","254","","",""
"Hauptmieter","2004","Alleinerziehende","3","174","","",""
"Hauptmieter","2004","Alleinerziehende","4","68","0.455394471261931","0.376994276464555","0.533794666059307"
"Hauptmieter","2004","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2004","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2004","Paar mit Kind(ern)","2","1695","","",""
"Hauptmieter","2004","Paar mit Kind(ern)","3","1020","","",""
"Hauptmieter","2004","Paar mit Kind(ern)","4","705","0.283595698416108","0.26729151781282","0.299899879019396"
"Hauptmieter","2004","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2004","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2004","Sonstige","2","46","0.245344713389871","0.181593019538688","0.309096407241054"
"Hauptmieter","2004","Sonstige","3","32","0.404846352295523","0.330398954771751","0.479293749819296"
"Hauptmieter","2004","Sonstige","4","33","0.309439338723787","0.229357915000007","0.389520762447567"
"Hauptmieter","2004","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2004","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2004","1-Pers.- Haushalt","2","23","","",""
"Untermieter","2004","1-Pers.- Haushalt","3","22","","",""
"Untermieter","2004","1-Pers.- Haushalt","4","22","","",""
"Untermieter","2004","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2004","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2004","(Ehe-)Paar ohne Kind(er)","2","26","","",""
"Untermieter","2004","(Ehe-)Paar ohne Kind(er)","3","46","0.0281038162093877","0.0201486654462254","0.03605896697255"
"Untermieter","2004","(Ehe-)Paar ohne Kind(er)","4","24","","",""
"Untermieter","2004","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2004","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2004","Alleinerziehende","2","4","0.0136574454451772","0.00148062225460726","0.0258342686357472"
"Untermieter","2004","Alleinerziehende","3","","","",""
"Untermieter","2004","Alleinerziehende","4","4","0.0386020929431427","0.00827440839607887","0.0689297774902066"
"Untermieter","2004","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2004","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2004","Paar mit Kind(ern)","2","49","0.0157082516842354","0.0116626748422729","0.0197538285261979"
"Untermieter","2004","Paar mit Kind(ern)","3","36","0.0108101783606014","0.00723346458381925","0.0143868921373835"
"Untermieter","2004","Paar mit Kind(ern)","4","25","","",""
"Untermieter","2004","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","2004","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","2004","Sonstige","2","3","","",""
"Untermieter","2004","Sonstige","3","3","","",""
"Untermieter","2004","Sonstige","4","","","",""
"Untermieter","2004","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","2004","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","2004","1-Pers.- Haushalt","2","152","","",""
