year,pgisced97,quintil_oecd,ple0023,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Upper Secondary Level,3rd Quintile,No,0.86810,1927,2212,0.85399,0.88220
2019,Upper Secondary Level,4th Quintile,Yes,0.15000,282,1939,0.13410,0.16590
2019,Upper Secondary Level,4th Quintile,No,0.85000,1657,1939,0.83410,0.86590
2019,Upper Secondary Level,5th Quintile,Yes,0.12106,177,1445,0.10423,0.13788
2019,Upper Secondary Level,5th Quintile,No,0.87894,1268,1445,0.86212,0.89577
2019,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.17813,52,301,0.13483,0.22143
2019,Post-secondary Non-tertiary Level,1st Quintile,No,0.82187,249,301,0.77857,0.86517
2019,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.12719,58,433,0.09577,0.15861
2019,Post-secondary Non-tertiary Level,2nd Quintile,No,0.87281,375,433,0.84139,0.90423
2019,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.15424,56,440,0.12045,0.18803
2019,Post-secondary Non-tertiary Level,3rd Quintile,No,0.84576,384,440,0.81197,0.87955
2019,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.20513,61,359,0.16330,0.24696
2019,Post-secondary Non-tertiary Level,4th Quintile,No,0.79487,298,359,0.75304,0.83670
2019,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.14273,51,363,0.10669,0.17876
2019,Post-secondary Non-tertiary Level,5th Quintile,No,0.85727,312,363,0.82124,0.89331
2019,First Stage of Tertiary Education,1st Quintile,No,0.78890,79,79,0.69833,0.87946
2019,First Stage of Tertiary Education,2nd Quintile,Yes,0.13406,36,230,0.08993,0.17819
2019,First Stage of Tertiary Education,2nd Quintile,No,0.86594,194,230,0.82181,0.91007
2019,First Stage of Tertiary Education,3rd Quintile,Yes,0.12273,43,297,0.08535,0.16011
2019,First Stage of Tertiary Education,3rd Quintile,No,0.87727,254,297,0.83989,0.91465
2019,First Stage of Tertiary Education,4th Quintile,Yes,0.08362,36,323,0.05338,0.11386
2019,First Stage of Tertiary Education,4th Quintile,No,0.91638,287,323,0.88614,0.94662
2019,First Stage of Tertiary Education,5th Quintile,Yes,0.11414,44,380,0.08213,0.14616
2019,First Stage of Tertiary Education,5th Quintile,No,0.88586,336,380,0.85384,0.91787
2019,Second Stage of Tertiary Education,1st Quintile,Yes,0.13660,75,488,0.10610,0.16710
2019,Second Stage of Tertiary Education,1st Quintile,No,0.86340,413,488,0.83290,0.89390
2019,Second Stage of Tertiary Education,2nd Quintile,Yes,0.14884,82,625,0.12091,0.17676
2019,Second Stage of Tertiary Education,2nd Quintile,No,0.85116,543,625,0.82324,0.87909
2019,Second Stage of Tertiary Education,3rd Quintile,Yes,0.15223,121,939,0.12924,0.17522
2019,Second Stage of Tertiary Education,3rd Quintile,No,0.84777,818,939,0.82478,0.87076
2019,Second Stage of Tertiary Education,4th Quintile,Yes,0.14821,171,1279,0.12873,0.16769
2019,Second Stage of Tertiary Education,4th Quintile,No,0.85179,1108,1279,0.83231,0.87127
2019,Second Stage of Tertiary Education,5th Quintile,Yes,0.13530,324,2422,0.12168,0.14893
2019,Second Stage of Tertiary Education,5th Quintile,No,0.86470,2098,2422,0.85107,0.87832
2021,No answer / don't know,1st Quintile,No,0.88836,284,284,0.85167,0.92505
2021,No answer / don't know,2nd Quintile,No,0.93755,114,114,0.89293,0.98216
2021,No answer / don't know,3rd Quintile,No,0.90083,69,69,0.82979,0.97187
2021,No answer / don't know,4th Quintile,No,0.93289,61,61,0.86957,0.99620
2021,No answer / don't know,5th Quintile,No,0.87241,135,135,0.81593,0.92890
2021,Pre-primary Level,1st Quintile,No,0.89401,45,45,0.80306,0.98497
2021,Pre-primary Level,2nd Quintile,No,0.99985,32,32,0.99561,1.00410
2021,Pre-primary Level,3rd Quintile,No,0.80131,32,32,0.66084,0.94177
2021,Primary Level,1st Quintile,Yes,0.15798,76,685,0.13064,0.18531
2021,Primary Level,1st Quintile,No,0.84202,609,685,0.81469,0.86936
2021,Primary Level,2nd Quintile,No,0.88564,101,101,0.82326,0.94801
2021,Lower Secondary Level,1st Quintile,Yes,0.17378,97,823,0.14788,0.19969
2021,Lower Secondary Level,1st Quintile,No,0.82622,726,823,0.80031,0.85212
2021,Lower Secondary Level,2nd Quintile,Yes,0.16397,51,403,0.12777,0.20016
2021,Lower Secondary Level,2nd Quintile,No,0.83603,352,403,0.79984,0.87223
2021,Lower Secondary Level,3rd Quintile,Yes,0.20999,38,213,0.15516,0.26482
2021,Lower Secondary Level,3rd Quintile,No,0.79001,175,213,0.73518,0.84484
2021,Lower Secondary Level,4th Quintile,No,0.88406,135,135,0.82986,0.93827
2021,Lower Secondary Level,5th Quintile,No,0.91043,82,82,0.84824,0.97262
2021,Upper Secondary Level,1st Quintile,Yes,0.17688,280,1763,0.15907,0.19470
2021,Upper Secondary Level,1st Quintile,No,0.82312,1483,1763,0.80530,0.84093
2021,Upper Secondary Level,2nd Quintile,Yes,0.13495,248,1680,0.11861,0.15129
2021,Upper Secondary Level,2nd Quintile,No,0.86505,1432,1680,0.84871,0.88139
2021,Upper Secondary Level,3rd Quintile,Yes,0.15565,212,1443,0.13693,0.17436
2021,Upper Secondary Level,3rd Quintile,No,0.84435,1231,1443,0.82564,0.86307
2021,Upper Secondary Level,4th Quintile,Yes,0.12038,159,1236,0.10224,0.13853
2021,Upper Secondary Level,4th Quintile,No,0.87962,1077,1236,0.86147,0.89776
2021,Upper Secondary Level,5th Quintile,Yes,0.14778,147,1134,0.12712,0.16845
2021,Upper Secondary Level,5th Quintile,No,0.85222,987,1134,0.83155,0.87288
2021,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.16734,38,302,0.12517,0.20951
2021,Post-secondary Non-tertiary Level,1st Quintile,No,0.83266,264,302,0.79049,0.87483
2021,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.13550,47,330,0.09851,0.17248
2021,Post-secondary Non-tertiary Level,2nd Quintile,No,0.86450,283,330,0.82752,0.90149
2021,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.16619,51,344,0.12679,0.20559
2021,Post-secondary Non-tertiary Level,3rd Quintile,No,0.83381,293,344,0.79441,0.87321
2021,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.14099,42,304,0.10180,0.18017
2021,Post-secondary Non-tertiary Level,4th Quintile,No,0.85901,262,304,0.81983,0.89820
2021,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.16184,37,304,0.12037,0.20332
2021,Post-secondary Non-tertiary Level,5th Quintile,No,0.83816,267,304,0.79668,0.87963
2021,First Stage of Tertiary Education,1st Quintile,No,0.85261,77,77,0.77290,0.93231
2021,First Stage of Tertiary Education,2nd Quintile,Yes,0.15038,33,172,0.09680,0.20395
2021,First Stage of Tertiary Education,2nd Quintile,No,0.84962,139,172,0.79605,0.90320
2021,First Stage of Tertiary Education,3rd Quintile,No,0.89888,168,168,0.85316,0.94461
2021,First Stage of Tertiary Education,4th Quintile,No,0.83979,202,202,0.78908,0.89050
2021,First Stage of Tertiary Education,5th Quintile,Yes,0.13805,42,319,0.10014,0.17596
2021,First Stage of Tertiary Education,5th Quintile,No,0.86195,277,319,0.82404,0.89986
2021,Second Stage of Tertiary Education,1st Quintile,Yes,0.14761,79,752,0.12224,0.17298
2021,Second Stage of Tertiary Education,1st Quintile,No,0.85239,673,752,0.82702,0.87776
2021,Second Stage of Tertiary Education,2nd Quintile,Yes,0.13691,90,676,0.11098,0.16284
2021,Second Stage of Tertiary Education,2nd Quintile,No,0.86309,586,676,0.83716,0.88902
2021,Second Stage of Tertiary Education,3rd Quintile,Yes,0.11066,104,794,0.08883,0.13250
2021,Second Stage of Tertiary Education,3rd Quintile,No,0.88934,690,794,0.86750,0.91117
2021,Second Stage of Tertiary Education,4th Quintile,Yes,0.10118,128,1146,0.08372,0.11865
2021,Second Stage of Tertiary Education,4th Quintile,No,0.89882,1018,1146,0.88135,0.91628
2021,Second Stage of Tertiary Education,5th Quintile,Yes,0.12187,264,2230,0.10829,0.13545
2021,Second Stage of Tertiary Education,5th Quintile,No,0.87813,1966,2230,0.86455,0.89171
