year,bula_h,sex,plh0191,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1993,"Rhineland-Palatinate, Saarland",male,Agree,0.10067114093959731,16993,0.09614703461627376,0.10519524726292086
1993,"Rhineland-Palatinate, Saarland",male,Agree completely,0.03691275167785235,16993,0.03407782344198835,0.039747679913716354
1993,"Rhineland-Palatinate, Saarland",female,Disagree completely,0.44954128440366975,16993,0.4420618594334313,0.4570207093739082
1993,"Rhineland-Palatinate, Saarland",female,Disagree,0.3486238532110092,16993,0.34145886438602113,0.35578884203599725
1993,"Rhineland-Palatinate, Saarland",female,Agree,0.1620795107033639,16993,0.1565385316779755,0.16762048972875232
1993,"Rhineland-Palatinate, Saarland",female,Agree completely,0.039755351681957186,16993,0.0368176358066241,0.04269306755729027
1993,Baden-Wuerttemberg,male,Disagree completely,0.4564459930313589,16993,0.4489567643313611,0.4639352217313567
1993,Baden-Wuerttemberg,male,Disagree,0.29965156794425085,16993,0.2927636748126102,0.30653946107589153
1993,Baden-Wuerttemberg,male,Agree,0.16840882694541232,16993,0.16278206678966056,0.17403558710116407
1993,Baden-Wuerttemberg,male,Agree completely,0.07549361207897794,16993,0.07152141211267317,0.0794658120452827
1993,Baden-Wuerttemberg,female,Disagree completely,0.3742690058479532,16993,0.3669927693216506,0.3815452423742558
1993,Baden-Wuerttemberg,female,Disagree,0.35906432748538014,16993,0.35185135301743037,0.3662773019533299
1993,Baden-Wuerttemberg,female,Agree,0.18362573099415205,16993,0.177804263652203,0.1894471983361011
1993,Baden-Wuerttemberg,female,Agree completely,0.08304093567251462,16993,0.07889194810345646,0.08718992324157279
1993,Bavaria,male,Disagree completely,0.45605095541401275,16993,0.4485622484511829,0.4635396623768426
1993,Bavaria,male,Disagree,0.37579617834394907,16993,0.36851401470359807,0.3830783419843001
1993,Bavaria,male,Agree,0.1197452229299363,16993,0.11486371120939022,0.1246267346504824
1993,Bavaria,male,Agree completely,0.048407643312101914,16993,0.04518060972842561,0.05163467689577822
1993,Bavaria,female,Disagree completely,0.42696629213483145,16993,0.41952911847714675,0.43440346579251615
1993,Bavaria,female,Disagree,0.365792759051186,16993,0.358550831214869,0.373034686887503
1993,Bavaria,female,Agree,0.14731585518102372,16993,0.14198692681779504,0.1526447835442524
1993,Bavaria,female,Agree completely,0.0599250936329588,16993,0.056356421633130066,0.06349376563278754
1993,Berlin,male,Disagree completely,0.49063670411985016,16993,0.4831202175936145,0.4981531906460858
1993,Berlin,male,Disagree,0.3408239700374532,16993,0.3336972973779274,0.34795064269697895
1993,Berlin,male,Agree,0.12359550561797752,16993,0.1186469930234612,0.12854401821249387
1993,Berlin,male,Agree completely,0.0449438202247191,16993,0.04182873097155381,0.04805890947788439
1993,Berlin,female,Disagree completely,0.46938775510204084,16993,0.4618840535105398,0.4768914566935419
1993,Berlin,female,Disagree,0.29591836734693877,16993,0.289055296038953,0.3027814386549245
1993,Berlin,female,Agree,0.1598639455782313,16993,0.15435369793054834,0.16537419322591426
1993,Berlin,female,Agree completely,0.07482993197278912,16993,0.07087381153375788,0.07878605241182035
1993,Brandenburg,male,Disagree,0.4208754208754209,16993,0.4134523463067262,0.4282984954441156
1993,Brandenburg,male,Disagree completely,0.31986531986531985,16993,0.3128523482566852,0.32687829147395453
1993,Brandenburg,male,Agree,0.2053872053872054,16993,0.1993130553901664,0.2114613553842444
1993,Brandenburg,male,Agree completely,0.05387205387205387,16993,0.050477538774363714,0.057266568969744025
1993,Brandenburg,female,Disagree,0.41823899371069184,16993,0.41082238089340406,0.4256556065279796
1993,Brandenburg,female,Disagree completely,0.2578616352201258,16993,0.2512841958980072,0.26443907454224436
1993,Brandenburg,female,Agree,0.22955974842767296,16993,0.22323652693259755,0.23588296992274838
1993,Brandenburg,female,Agree completely,0.09433962264150944,16993,0.08994470446492729,0.09873454081809159
1993,Mecklenburg-Western Pomerania,male,Disagree,0.49222797927461137,16993,0.48471108271163194,0.4997448758375908
1993,Mecklenburg-Western Pomerania,male,Disagree completely,0.25906735751295334,16993,0.2524799162697054,0.2656547987562013
1993,Mecklenburg-Western Pomerania,male,Agree,0.18134715025906736,16993,0.17555384651428768,0.18714045400384705
1993,Mecklenburg-Western Pomerania,male,Agree completely,0.06735751295336788,16993,0.06358898568279364,0.07112604022394212
1993,Mecklenburg-Western Pomerania,female,Disagree,0.38308457711442784,16993,0.3757751861775069,0.3903939680513488
1993,Mecklenburg-Western Pomerania,female,Disagree completely,0.3034825870646766,16993,0.29656978820359703,0.3103953859257562
1993,Mecklenburg-Western Pomerania,female,Agree,0.23383084577114427,16993,0.2274667856375213,0.24019490590476725
1993,Mecklenburg-Western Pomerania,female,Agree completely,0.07960199004975124,16993,0.07553221091613402,0.08367176918336847
1993,Saxony,male,Disagree,0.39920948616600793,16993,0.3918460080179741,0.4065729643140418
1993,Saxony,male,Disagree completely,0.3102766798418972,16993,0.30332110439915866,0.3172322552846358
1993,Saxony,male,Agree,0.2134387351778656,16993,0.20727812201280416,0.21959934834292705
1993,Saxony,male,Agree completely,0.07707509881422925,16993,0.07306494279512331,0.08108525483333519
1993,Saxony,female,Disagree,0.40545144804088584,16993,0.39806927648890045,0.41283361959287124
1993,Saxony,female,Disagree completely,0.28449744463373083,16993,0.27771375730795794,0.2912811319595037
1993,Saxony,female,Agree,0.21635434412265758,16993,0.21016330258670807,0.2225453856586071
1993,Saxony,female,Agree completely,0.09369676320272573,16993,0.08931529058086925,0.09807823582458221
1993,Saxony-Anhalt,male,Disagree,0.438953488372093,16993,0.43149192678047943,0.4464150499637066
1993,Saxony-Anhalt,male,Disagree completely,0.27325581395348836,16993,0.26655547873235536,0.27995614917462136
1993,Saxony-Anhalt,male,Agree,0.19186046511627908,16993,0.18593998446945156,0.1977809457631066
1993,Saxony-Anhalt,male,Agree completely,0.09593023255813954,16993,0.09150231257110839,0.10035815254517069
1993,Saxony-Anhalt,female,Disagree,0.4151436031331593,16993,0.4077348548431387,0.4225523514231799
1993,Saxony-Anhalt,female,Disagree completely,0.24804177545691905,16993,0.24154825347263695,0.2545352974412012
1993,Saxony-Anhalt,female,Agree,0.2193211488250653,16993,0.21309961443774236,0.2255426832123882
1993,Saxony-Anhalt,female,Agree completely,0.1174934725848564,16993,0.1126518952227131,0.1223350499469997
1993,Thuringa,male,Disagree,0.4,16993,0.39263408566892094,0.4073659143310791
1993,Thuringa,male,Disagree completely,0.3344262295081967,16993,0.3273325868334711,0.34151987218292235
1993,Thuringa,male,Agree,0.2098360655737705,16993,0.20371369360963495,0.21595843753790603
1993,Thuringa,male,Agree completely,0.05573770491803279,16993,0.052288318032381695,0.05918709180368388
1993,Thuringa,female,Disagree,0.3827893175074184,16993,0.37548099566609033,0.39009763934874647
1993,Thuringa,female,Disagree completely,0.26112759643916916,16993,0.2545232149512694,0.26773197792706893
1993,Thuringa,female,Agree,0.2522255192878338,16993,0.24569570432048282,0.2587553342551848
1993,Thuringa,female,Agree completely,0.10385756676557864,16993,0.09927056787140212,0.10844456565975516
1995,Schleswig-Holstein,male,Disagree completely,0.5343511450381679,17246,0.5269063195451162,0.5417959705312196
1995,Schleswig-Holstein,male,Disagree,0.2595419847328244,17246,0.2529991506027111,0.2660848188629377
1995,Schleswig-Holstein,male,Agree,0.16030534351145037,17246,0.15482955615354954,0.1657811308693512
1995,Schleswig-Holstein,male,Agree completely,0.04580152671755725,17246,0.04268140729817338,0.048921646136941124
1995,Schleswig-Holstein,female,Disagree completely,0.5103448275862069,17246,0.5028839672124328,0.517805687959981
1995,Schleswig-Holstein,female,Disagree,0.3448275862068966,17246,0.33773359439187267,0.3519215780219205
1995,Schleswig-Holstein,female,Agree,0.0896551724137931,17246,0.08539131650382245,0.09391902832376375
1995,Schleswig-Holstein,female,Agree completely,0.05517241379310345,17246,0.05176480951105851,0.058580018075148385
1995,Hamburg,male,Disagree completely,0.5245901639344263,17246,0.5171367363973002,0.5320435914715523
1995,Hamburg,male,Disagree,0.2786885245901639,17246,0.27199688033975583,0.285380168840572
1995,Hamburg,male,Agree,0.18032786885245902,17246,0.17458983124634908,0.18606590645856896
1995,Hamburg,male,Agree completely,0.01639344262295082,17246,0.014498231176772982,0.01828865406912866
1995,Hamburg,female,Disagree completely,0.42857142857142855,17246,0.4211855108814643,0.4359573462613928
1995,Hamburg,female,Disagree,0.2857142857142857,17246,0.2789718961698359,0.2924566752587355
1995,Hamburg,female,Agree,0.18571428571428572,17246,0.1799103453091896,0.19151822611938185
1995,Hamburg,female,Agree completely,0.1,17246,0.09552252535516105,0.10447747464483896
1995,Lower Saxony,male,Disagree completely,0.53515625,17246,0.5277122617415706,0.5426002382584294
1995,Lower Saxony,male,Disagree,0.359375,17246,0.35221376784806974,0.36653623215193026
1995,Lower Saxony,male,Agree,0.072265625,17246,0.06840115814875215,0.07613009185124785
1995,Lower Saxony,male,Agree completely,0.033203125,17246,0.030529078348824283,0.03587717165117572
1995,Lower Saxony,female,Disagree completely,0.5009671179883946,17246,0.49350467420653954,0.5084295617702496
1995,Lower Saxony,female,Disagree,0.32495164410058025,17246,0.3179614587476681,0.3319418294534924
1995,Lower Saxony,female,Agree,0.11992263056092843,17246,0.11507395773211754,0.12477130338973932
1995,Lower Saxony,female,Agree completely,0.05415860735009671,17246,0.050780645172001704,0.05753656952819172
1995,Bremen,male,Disagree completely,0.3953488372093023,17246,0.3880516656035149,0.4026460088150897
1995,Bremen,male,Disagree,0.3023255813953488,17246,0.2954710822217075,0.30918008056899016
1995,Bremen,male,Agree completely,0.16279069767441862,17246,0.1572807979479809,0.16830059740085634
1995,Bremen,male,Agree,0.13953488372093023,17246,0.1343633434354333,0.14470642400642716
1995,Bremen,female,Disagree completely,0.46938775510204084,17246,0.46193929677259027,0.4768362134314914
1995,Bremen,female,Disagree,0.24489795918367346,17246,0.23847984727276184,0.2513160710945851
1995,Bremen,female,Agree,0.1836734693877551,17246,0.1778942783496553,0.18945266042585493
1995,Bremen,female,Agree completely,0.10204081632653061,17246,0.09752301487250832,0.10655861778055291
1995,North Rhine-Westphalia,male,Disagree completely,0.5414593698175788,17246,0.5340226104537394,0.5488961291814182
1995,North Rhine-Westphalia,male,Disagree,0.324212271973466,17246,0.31722622090974273,0.3311983230371893
1995,North Rhine-Westphalia,male,Agree,0.09701492537313433,17246,0.09259747739845463,0.10143237334781403
1995,North Rhine-Westphalia,male,Agree completely,0.03731343283582089,17246,0.03448473251686289,0.040142133154778895
1995,North Rhine-Westphalia,female,Disagree completely,0.5045801526717557,17246,0.4971180080287953,0.5120422973147162
1995,North Rhine-Westphalia,female,Disagree,0.300763358778626,17246,0.2939189422316969,0.30760777532555506
1995,North Rhine-Westphalia,female,Agree,0.13893129770992366,17246,0.13376914522970645,0.14409345019014086
1995,North Rhine-Westphalia,female,Agree completely,0.055725190839694655,17246,0.052301560513248704,0.059148821166140605
1995,Hesse,male,Disagree completely,0.5663716814159292,17246,0.5589752631235698,0.5737680997082886
1995,Hesse,male,Disagree,0.28982300884955753,17246,0.2830518717130862,0.29659414598602885
1995,Hesse,male,Agree,0.10398230088495575,17246,0.09942665575866046,0.10853794601125104
1995,Hesse,male,Agree completely,0.03982300884955752,17246,0.0369045433548585,0.04274147434425654
1995,Hesse,female,Disagree completely,0.5315126050420168,17246,0.524064983149831,0.5389602269342026
1995,Hesse,female,Disagree,0.2773109243697479,17246,0.2706294683407023,0.28399238039879354
1995,Hesse,female,Agree,0.14285714285714285,17246,0.13763451037328345,0.14807977534100225
1995,Hesse,female,Agree completely,0.04831932773109244,17246,0.04511882688186148,0.0515198285803234
1995,"Rhineland-Palatinate, Saarland",male,Disagree completely,0.6024096385542169,17246,0.5951053863513143,0.6097138907571196
1995,"Rhineland-Palatinate, Saarland",male,Disagree,0.30120481927710846,17246,0.2943575439794474,0.3080520945747695
1995,"Rhineland-Palatinate, Saarland",male,Agree,0.07530120481927711,17246,0.07136286679220036,0.07923954284635387
1995,"Rhineland-Palatinate, Saarland",male,Agree completely,0.02108433734939759,17246,0.018940141271555074,0.023228533427240104
1995,"Rhineland-Palatinate, Saarland",female,Disagree completely,0.5346260387811634,17246,0.5271814969610004,0.5420705806013265
1995,"Rhineland-Palatinate, Saarland",female,Disagree,0.3268698060941828,17246,0.3198689875854491,0.3338706246029165
1995,"Rhineland-Palatinate, Saarland",female,Agree,0.09141274238227147,17246,0.08711145390771362,0.09571403085682932
1995,"Rhineland-Palatinate, Saarland",female,Agree completely,0.04709141274238227,17246,0.04392980227658705,0.0502530232081775
1995,Baden-Wuerttemberg,male,Disagree completely,0.4262485481997677,17246,0.4188677176369887,0.4336293787625467
1995,Baden-Wuerttemberg,male,Disagree,0.3832752613240418,17246,0.37601899925378335,0.3905315233943003
1995,Baden-Wuerttemberg,male,Agree,0.140534262485482,17246,0.13534725023082259,0.14572127474014143
1995,Baden-Wuerttemberg,male,Agree completely,0.04994192799070848,17246,0.04669090823475356,0.053192947746663395
1995,Baden-Wuerttemberg,female,Disagree completely,0.41103603603603606,17246,0.40369265284017053,0.4183794192319016
1995,Baden-Wuerttemberg,female,Disagree,0.36936936936936937,17246,0.3621660967765755,0.3765726419621632
1995,Baden-Wuerttemberg,female,Agree,0.14864864864864866,17246,0.14333923235757934,0.15395806493971798
1995,Baden-Wuerttemberg,female,Agree completely,0.07094594594594594,17246,0.06711420478983512,0.07477768710205676
1995,Bavaria,male,Disagree completely,0.5200501253132832,17246,0.5125936699141778,0.5275065807123887
1995,Bavaria,male,Disagree,0.34210526315789475,17246,0.33502466472958037,0.3491858615862091
1995,Bavaria,male,Agree,0.10401002506265664,17246,0.09945384314396331,0.10856620698134996
1995,Bavaria,male,Agree completely,0.03383458646616541,17246,0.03113611357050298,0.036533059361827845
1995,Bavaria,female,Disagree completely,0.5071090047393365,17246,0.4996473013106699,0.5145707081680031
1995,Bavaria,female,Disagree,0.3175355450236967,17246,0.3105877327971334,0.32448335725025995
1995,Bavaria,female,Agree,0.12322274881516587,17246,0.11831703777640422,0.12812845985392754
1995,Bavaria,female,Agree completely,0.052132701421800945,17246,0.048814973516846376,0.055450429326755514
1995,Berlin,male,Disagree completely,0.4372623574144487,17246,0.4298588773743488,0.4446658374545486
1995,Berlin,male,Disagree,0.3726235741444867,17246,0.3654073312655997,0.3798398170233737
1995,Berlin,male,Agree,0.12547528517110265,17246,0.12053130158846732,0.130419268753738
1995,Berlin,male,Agree completely,0.06463878326996197,17246,0.06096893468289667,0.06830863185702728
1995,Berlin,female,Disagree completely,0.41580756013745707,17246,0.40845165639833797,0.42316346387657616
1995,Berlin,female,Disagree,0.39862542955326463,17246,0.3913179617514373,0.40593289735509197
1995,Berlin,female,Agree,0.11683848797250859,17246,0.11204419122411878,0.1216327847208984
1995,Berlin,female,Agree completely,0.06872852233676977,17246,0.06495263928436025,0.07250440538917928
1995,Brandenburg,male,Disagree,0.46494464944649444,17246,0.45750055519373084,0.47238874369925804
1995,Brandenburg,male,Disagree completely,0.35424354243542433,17246,0.3471052024214275,0.36138188244942115
1995,Brandenburg,male,Agree,0.13653136531365315,17246,0.13140686669572954,0.14165586393157675
1995,Brandenburg,male,Agree completely,0.04428044280442804,17246,0.041210126671070726,0.047350758937785356
1995,Brandenburg,female,Disagree,0.4266666666666667,17246,0.4192849081458682,0.43404842518746517
1995,Brandenburg,female,Disagree completely,0.30333333333333334,17246,0.2964723800061953,0.3101942866604714
1995,Brandenburg,female,Agree,0.21,17246,0.2039209589860099,0.2160790410139901
1995,Brandenburg,female,Agree completely,0.06,17246,0.05645552895874291,0.06354447104125709
1995,Mecklenburg-Western Pomerania,male,Disagree,0.425,17246,0.41762197253038075,0.43237802746961923
1995,Mecklenburg-Western Pomerania,male,Disagree completely,0.365,17246,0.35781469553497336,0.3721853044650266
1995,Mecklenburg-Western Pomerania,male,Agree,0.155,17246,0.14959860318468132,0.16040139681531868
1995,Mecklenburg-Western Pomerania,male,Agree completely,0.055,17246,0.05159741385337359,0.05840258614662641
1995,Mecklenburg-Western Pomerania,female,Disagree,0.43137254901960786,17246,0.42398071776907964,0.4387643802701361
1995,Mecklenburg-Western Pomerania,female,Disagree completely,0.36764705882352944,17246,0.36045079295890875,0.3748433246881501
1995,Mecklenburg-Western Pomerania,female,Agree,0.14705882352941177,17246,0.14177294760686543,0.1523446994519581
1995,Mecklenburg-Western Pomerania,female,Agree completely,0.05392156862745098,17246,0.05055058448047189,0.05729255277443008
1995,Saxony,male,Disagree,0.37773359840954274,17246,0.3704976932715353,0.38496950354755016
1995,Saxony,male,Disagree completely,0.35984095427435386,17246,0.35267768761137586,0.36700422093733187
1995,Saxony,male,Agree,0.2047713717693837,17246,0.1987486541211504,0.21079408941761701
1995,Saxony,male,Agree completely,0.05765407554671968,17246,0.05417525468959528,0.06113289640384408
1995,Saxony,female,Disagree,0.39893617021276595,17246,0.39162774369632664,0.40624459672920527
1995,Saxony,female,Disagree completely,0.3191489361702128,17246,0.31219173372018233,0.32610613862024324
1995,Saxony,female,Agree,0.2127659574468085,17246,0.2066577344383069,0.21887418045531012
1995,Saxony,female,Agree completely,0.06914893617021277,17246,0.06536237713912918,0.07293549520129636
1995,Saxony-Anhalt,male,Disagree,0.4025974025974026,17246,0.3952779109747666,0.40991689422003863
1995,Saxony-Anhalt,male,Disagree completely,0.36688311688311687,17246,0.3596899904920219,0.37407624327421185
1995,Saxony-Anhalt,male,Agree,0.16883116883116883,17246,0.1632402547475128,0.17442208291482486
1995,Saxony-Anhalt,male,Agree completely,0.06168831168831169,17246,0.0580975474947509,0.06527907588187248
1995,Saxony-Anhalt,female,Disagree,0.3788300835654596,17246,0.37159007103894115,0.38607009609197807
1995,Saxony-Anhalt,female,Disagree completely,0.35376044568245124,17246,0.34662430694466834,0.36089658442023415
1995,Saxony-Anhalt,female,Agree,0.19498607242339833,17246,0.18907297038647516,0.2008991744603215
1995,Saxony-Anhalt,female,Agree completely,0.07242339832869081,17246,0.0685550442187819,0.07629175243859972
1995,Thuringa,male,Disagree,0.42207792207792205,17246,0.41470664321547,0.4294492009403741
1995,Thuringa,male,Disagree completely,0.29545454545454547,17246,0.28864510028784635,0.3022639906212446
1995,Thuringa,male,Agree,0.21753246753246752,17246,0.21137492973193245,0.2236900053330026
1995,Thuringa,male,Agree completely,0.06493506493506493,17246,0.061257397910819585,0.06861273195931027
1995,Thuringa,female,Disagree,0.3806646525679758,17246,0.3734178556694853,0.38791144946646633
1995,Thuringa,female,Disagree completely,0.2719033232628399,17246,0.2652626262950943,0.2785440202305855
1995,Thuringa,female,Agree,0.256797583081571,17246,0.250277383296816,0.26331778286632607
1995,Thuringa,female,Agree completely,0.09063444108761329,17246,0.08634966864829163,0.09491921352693494
1996,Schleswig-Holstein,male,Disagree completely,0.5112781954887218,16862,0.5037331645912984,0.5188232263861452
1996,Schleswig-Holstein,male,Disagree,0.3308270676691729,16862,0.32372522201479437,0.33792891332355146
1996,Schleswig-Holstein,male,Agree,0.09774436090225563,16862,0.09326194461939549,0.10222677718511577
1996,Schleswig-Holstein,male,Agree completely,0.06015037593984962,16862,0.05656157072004834,0.06373918115965091
1996,Schleswig-Holstein,female,Disagree completely,0.5,16862,0.4924530489487733,0.5075469510512267
1996,Schleswig-Holstein,female,Disagree,0.3541666666666667,16862,0.3469478568690084,0.36138547646432495
1996,Schleswig-Holstein,female,Agree,0.09722222222222222,16862,0.09275050089699707,0.10169394354744737
1996,Schleswig-Holstein,female,Agree completely,0.04861111111111111,16862,0.04536511242003902,0.05185710980218321
1996,Hamburg,male,Disagree completely,0.4745762711864407,16862,0.4670390826343722,0.48211345973850916
1996,Hamburg,male,Disagree,0.3220338983050847,16862,0.31498118364611877,0.3290866129640507
1996,Hamburg,male,Agree,0.1694915254237288,16862,0.16382851244129662,0.175154538406161
1996,Hamburg,male,Agree completely,0.03389830508474576,16862,0.03116680044277296,0.03662980972671857
1996,Hamburg,female,Disagree completely,0.4090909090909091,16862,0.40166974936674144,0.4165120688150768
1996,Hamburg,female,Agree,0.2878787878787879,16862,0.28104465650957994,0.29471291924799586
1996,Hamburg,female,Disagree,0.19696969696969696,16862,0.19096671271438104,0.20297268122501289
1996,Hamburg,female,Agree completely,0.10606060606060606,16862,0.10141296458007612,0.110708247541136
1996,Lower Saxony,male,Disagree completely,0.5269461077844312,16862,0.5194101242749517,0.5344820912939107
1996,Lower Saxony,male,Disagree,0.3532934131736527,16862,0.346078635689078,0.3605081906582274
1996,Lower Saxony,male,Agree,0.08383233532934131,16862,0.07964926861577251,0.08801540204291011
1996,Lower Saxony,male,Agree completely,0.03592814371257485,16862,0.03311900217880655,0.03873728524634315
1996,Lower Saxony,female,Disagree completely,0.4816955684007707,16862,0.4741536762904717,0.4892374605110697
1996,Lower Saxony,female,Disagree,0.3448940269749518,16862,0.33771938647005834,0.3520686674798453
1996,Lower Saxony,female,Agree,0.1252408477842004,16862,0.12024488981775702,0.13023680575064375
1996,Lower Saxony,female,Agree completely,0.04816955684007707,16862,0.04493758439215662,0.05140152928799752
1996,Bremen,male,Disagree completely,0.4090909090909091,16862,0.40166974936674144,0.4165120688150768
1996,Bremen,male,Disagree,0.3409090909090909,16862,0.3337543570944598,0.348063824723722
1996,Bremen,male,Agree,0.18181818181818182,16862,0.17599654516479415,0.1876398184715695
1996,Bremen,male,Agree completely,0.06818181818181818,16862,0.06437728472064932,0.07198635164298703
1996,Bremen,female,Disagree completely,0.5,16862,0.4924530489487733,0.5075469510512267
1996,Bremen,female,Disagree,0.25,16862,0.24346414866851998,0.25653585133148
1996,Bremen,female,Agree,0.16666666666666666,16862,0.16104150147553117,0.17229183185780214
1996,Bremen,female,Agree completely,0.08333333333333333,16862,0.07916159917531711,0.08750506749134955
1996,North Rhine-Westphalia,male,Disagree completely,0.5092592592592593,16862,0.5017136023778185,0.5168049161407001
1996,North Rhine-Westphalia,male,Disagree,0.3661616161616162,16862,0.3588900626441295,0.3734331696791029
1996,North Rhine-Westphalia,male,Agree,0.09848484848484848,16862,0.09398733209664434,0.10298236487305262
1996,North Rhine-Westphalia,male,Agree completely,0.026094276094276093,16862,0.023688071151255777,0.02850048103729641
1996,North Rhine-Westphalia,female,Disagree completely,0.45698924731182794,16862,0.4494702706918217,0.46450822393183416
1996,North Rhine-Westphalia,female,Disagree,0.37327188940092165,16862,0.3659713700130489,0.3805724087887944
1996,North Rhine-Westphalia,female,Agree,0.11981566820276497,16862,0.11491398597750228,0.12471735042802766
1996,North Rhine-Westphalia,female,Agree completely,0.04992319508448541,16862,0.046635950089734216,0.0532104400792366
1996,Hesse,male,Disagree completely,0.4662004662004662,16862,0.4586707782952202,0.4737301541057122
1996,Hesse,male,Disagree,0.40559440559440557,16862,0.39818319846686373,0.4130056127219474
1996,Hesse,male,Agree,0.10023310023310024,16862,0.09570024220590687,0.10476595826029361
1996,Hesse,male,Agree completely,0.027972027972027972,16862,0.0254831541077099,0.030460901836346043
1996,Hesse,female,Disagree completely,0.47019867549668876,16862,0.46266514155241867,0.47773220944095884
1996,Hesse,female,Disagree,0.3576158940397351,16862,0.3503814139019758,0.3648503741774944
1996,Hesse,female,Agree,0.1346578366445916,16862,0.1295054164010695,0.13981025688811372
1996,Hesse,female,Agree completely,0.037527593818984545,16862,0.03465898696209043,0.04039620067587866
1996,"Rhineland-Palatinate, Saarland",male,Disagree completely,0.573170731707317,16862,0.5657050301037383,0.5806364333108958
1996,"Rhineland-Palatinate, Saarland",male,Disagree,0.3231707317073171,16862,0.31611150539795235,0.3302299580166818
1996,"Rhineland-Palatinate, Saarland",male,Agree,0.08841463414634146,16862,0.08412952115266709,0.09269974714001583
1996,"Rhineland-Palatinate, Saarland",male,Agree completely,0.01524390243902439,16862,0.013394574425026264,0.017093230453022516
1996,"Rhineland-Palatinate, Saarland",female,Disagree completely,0.5056818181818182,16862,0.4981353544236381,0.5132282819399984
1996,"Rhineland-Palatinate, Saarland",female,Disagree,0.3522727272727273,16862,0.34506269628142716,0.3594827582640274
1996,"Rhineland-Palatinate, Saarland",female,Agree,0.09375,16862,0.08935042042813132,0.09814957957186868
1996,"Rhineland-Palatinate, Saarland",female,Agree completely,0.048295454545454544,16862,0.04505947528449286,0.05153143380641623
1996,Baden-Wuerttemberg,male,Disagree completely,0.40464547677261614,16862,0.39723703788549786,0.4120539156597344
1996,Baden-Wuerttemberg,male,Disagree,0.3960880195599022,16862,0.3887058467949944,0.40347019232480996
1996,Baden-Wuerttemberg,male,Agree,0.1466992665036675,16862,0.1413589553798999,0.15203957762743509
1996,Baden-Wuerttemberg,male,Agree completely,0.05256723716381418,16862,0.049198762351727994,0.05593571197590037
1996,Baden-Wuerttemberg,female,Disagree completely,0.3873239436619718,16862,0.3799711199178029,0.3946767674061407
1996,Baden-Wuerttemberg,female,Disagree,0.37910798122065725,16862,0.37178494754491864,0.38643101489639586
1996,Baden-Wuerttemberg,female,Agree,0.1795774647887324,16862,0.17378389507216072,0.1853710345053041
1996,Baden-Wuerttemberg,female,Agree completely,0.0539906103286385,16862,0.05057940099864421,0.05740181965863279
1996,Bavaria,male,Disagree completely,0.4655819774718398,16862,0.4580529278924596,0.47311102705122005
1996,Bavaria,male,Disagree,0.40175219023779724,16862,0.394352369242982,0.40915201123261247
1996,Bavaria,male,Agree,0.10513141426783479,16862,0.10050177222296783,0.10976105631270175
1996,Bavaria,male,Agree completely,0.02753441802252816,16862,0.025064533780218577,0.030004302264837746
1996,Bavaria,female,Disagree completely,0.5024154589371981,16862,0.4948685959509797,0.5099623219234165
1996,Bavaria,female,Disagree,0.358695652173913,16862,0.3514563504583445,0.36593495388948155
1996,Bavaria,female,Agree,0.10507246376811594,16862,0.10044396745217737,0.1097009600840545
1996,Bavaria,female,Agree completely,0.033816425120772944,16862,0.031088105782759046,0.03654474445878684
1996,Berlin,male,Disagree completely,0.42105263157894735,16862,0.4136003498633074,0.4285049132945873
1996,Berlin,male,Disagree,0.3967611336032389,16862,0.389376809538487,0.40414545766799076
1996,Berlin,male,Agree,0.12955465587044535,16862,0.12448593010946728,0.13462338163142343
1996,Berlin,male,Agree completely,0.05263157894736842,16862,0.04926115772698608,0.056002000167750754
1996,Berlin,female,Disagree completely,0.4050179211469534,16862,0.3976083923309945,0.4124274499629123
1996,Berlin,female,Disagree,0.3906810035842294,16862,0.38331664316334946,0.39804536400510937
1996,Berlin,female,Agree,0.14336917562724014,16862,0.1380795337305856,0.14865881752389468
1996,Berlin,female,Agree completely,0.06093189964157706,16862,0.05732135738706541,0.06454244189608871
1996,Brandenburg,male,Disagree,0.49280575539568344,16862,0.4852595856023316,0.5003519251890353
1996,Brandenburg,male,Disagree completely,0.29136690647482016,16862,0.2845083557418862,0.2982254572077541
1996,Brandenburg,male,Agree,0.17266187050359713,16862,0.16695705938791927,0.178366681619275
1996,Brandenburg,male,Agree completely,0.04316546762589928,16862,0.04009794217789184,0.04623299307390673
1996,Brandenburg,female,Disagree,0.4707792207792208,16862,0.4632451687390398,0.4783132728194018
1996,Brandenburg,female,Disagree completely,0.2922077922077922,16862,0.2853434280671639,0.2990721563484205
1996,Brandenburg,female,Agree,0.19480519480519481,16862,0.18882724480891436,0.20078314480147527
1996,Brandenburg,female,Agree completely,0.04220779220779221,16862,0.03917296830127781,0.045242616114306605
1996,Mecklenburg-Western Pomerania,male,Disagree,0.43523316062176165,16862,0.42774979246020717,0.44271652878331613
1996,Mecklenburg-Western Pomerania,male,Disagree completely,0.35751295336787564,16862,0.35027893498879303,0.36474697174695825
1996,Mecklenburg-Western Pomerania,male,Agree,0.18134715025906736,16862,0.17553138611573624,0.1871629144023985
1996,Mecklenburg-Western Pomerania,male,Agree completely,0.025906735751295335,16862,0.0235089623033809,0.02830450919920977
1996,Mecklenburg-Western Pomerania,female,Disagree,0.42424242424242425,16862,0.41678260323035504,0.43170224525449347
