year,sampreg,sex,plh0036,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,East,female,Somewhat concerned,0.46730,1397,2889,0.44910,0.48550
2019,East,female,Not concerned at all,0.06882,195,2889,0.05958,0.07805
2020,West,male,Very concerned,0.34369,3159,9681,0.33423,0.35315
2020,West,male,Somewhat concerned,0.53262,5102,9681,0.52268,0.54256
2020,West,male,Not concerned at all,0.12369,1420,9681,0.11713,0.13025
2020,West,female,Very concerned,0.39388,4141,10560,0.38456,0.40320
2020,West,female,Somewhat concerned,0.52571,5491,10560,0.51619,0.53524
2020,West,female,Not concerned at all,0.08041,928,10560,0.07522,0.08559
2020,East,male,Very concerned,0.30166,748,2526,0.28376,0.31956
2020,East,male,Somewhat concerned,0.55615,1398,2526,0.53677,0.57553
2020,East,male,Not concerned at all,0.14219,380,2526,0.12856,0.15581
2020,East,female,Very concerned,0.36386,1017,2773,0.34595,0.38177
2020,East,female,Somewhat concerned,0.53965,1476,2773,0.52109,0.55820
2020,East,female,Not concerned at all,0.09649,280,2773,0.08550,0.10748
2021,West,male,Very concerned,0.40213,2570,6382,0.39010,0.41416
2021,West,male,Somewhat concerned,0.49195,3150,6382,0.47968,0.50421
2021,West,male,Not concerned at all,0.10592,662,6382,0.09837,0.11347
2021,West,female,Very concerned,0.48202,3383,7154,0.47044,0.49360
2021,West,female,Somewhat concerned,0.45506,3346,7154,0.44352,0.46660
2021,West,female,Not concerned at all,0.06292,425,7154,0.05729,0.06854
2021,East,male,Very concerned,0.37421,636,1679,0.35106,0.39737
2021,East,male,Somewhat concerned,0.50727,834,1679,0.48335,0.53119
2021,East,male,Not concerned at all,0.11852,209,1679,0.10305,0.13398
2021,East,female,Very concerned,0.38451,748,1933,0.36282,0.40621
2021,East,female,Somewhat concerned,0.53609,1018,1933,0.51385,0.55832
2021,East,female,Not concerned at all,0.07940,167,1933,0.06734,0.09146
2022,West,male,Very concerned,0.41464,4102,9894,0.40493,0.42435
2022,West,male,Somewhat concerned,0.45983,4511,9894,0.45001,0.46965
2022,West,male,Not concerned at all,0.12553,1281,9894,0.11900,0.13206
2022,West,female,Very concerned,0.51724,5301,10555,0.50771,0.52678
2022,West,female,Somewhat concerned,0.40981,4406,10555,0.40043,0.41919
2022,West,female,Not concerned at all,0.07295,848,10555,0.06798,0.07791
2022,East,male,Very concerned,0.37723,941,2622,0.35867,0.39578
2022,East,male,Somewhat concerned,0.46592,1261,2622,0.44682,0.48502
2022,East,male,Not concerned at all,0.15685,420,2622,0.14293,0.17077
2022,East,female,Very concerned,0.47020,1275,2949,0.45219,0.48822
2022,East,female,Somewhat concerned,0.45520,1417,2949,0.43722,0.47318
2022,East,female,Not concerned at all,0.07460,257,2949,0.06511,0.08408
