"plh0036","year","age_gr","n","percent","lower_confidence","upper_confidence"
"Einige Sorgen","2018","35-65","8341","0.574888131257679","0.566870052185418","0.58290621032994"
"Einige Sorgen","2018","66 +","2745","0.551845686058435","0.538029540907116","0.565661831209755"
"Grosse Sorgen","2018","17-34","1726","0.293516328082911","0.281970901233789","0.305061754932033"
"Grosse Sorgen","2018","35-65","4435","0.304400837756986","0.296937561883606","0.311864113630366"
"Grosse Sorgen","2018","66 +","1695","0.342051792162743","0.328872075924603","0.355231508400883"
"Keine Sorgen","2018","17-34","1085","0.172912201332361","0.163324126309372","0.18250027635535"
"Keine Sorgen","2018","35-65","1827","0.120711030985335","0.115426988017996","0.125995073952674"
"Keine Sorgen","2018","66 +","537","0.106102521778821","0.0975465177632641","0.114658525794379"
"Einige Sorgen","2019","17-34","2343","0.438957443138911","0.425712747211557","0.452202139066265"
"Einige Sorgen","2019","35-65","7090","0.47446903363976","0.46650577505228","0.48243229222724"
"Einige Sorgen","2019","66 +","2447","0.46461053884695","0.451069032056222","0.478152045637677"
"Grosse Sorgen","2019","17-34","2534","0.455674216563872","0.442382240154521","0.468966192973224"
"Grosse Sorgen","2019","35-65","6941","0.448808583578106","0.440876824281955","0.456740342874257"
"Grosse Sorgen","2019","66 +","2402","0.464328171269298","0.450787210657315","0.477869131881282"
"Keine Sorgen","2019","17-34","516","0.105368340297216","0.0971740738381449","0.113562606756288"
"Keine Sorgen","2019","35-65","1074","0.0767223827821345","0.072477996316643","0.080966769247626"
"Keine Sorgen","2019","66 +","362","0.0710612898837522","0.0640854319394167","0.0780371478280877"
"Einige Sorgen","2020","17-34","3118","0.504226070019688","0.491851384193149","0.516600755846227"
"Einige Sorgen","2020","35-65","7756","0.546564775464189","0.538450917986405","0.554678632941973"
"Einige Sorgen","2020","66 +","2648","0.532668641207871","0.51872440098687","0.546612881428873"
"Grosse Sorgen","2020","17-34","2159","0.362000915951985","0.35010646080554","0.373895371098431"
"Grosse Sorgen","2020","35-65","5128","0.354980048551015","0.347181074518545","0.362779022583484"
"Grosse Sorgen","2020","66 +","1820","0.373300314221229","0.359782304792116","0.386818323650342"
"Keine Sorgen","2020","17-34","994","0.133773014028326","0.125347822130489","0.142198205926164"
"Keine Sorgen","2020","35-65","1577","0.0984551759847965","0.0935993639568993","0.103310988012694"
"Keine Sorgen","2020","66 +","450","0.0940310445708994","0.0858737505329608","0.102188338608838"
