year,pgisced97,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Post-secondary Non-tertiary Level,No,0.89899,1869,2049,0.88594,0.91205
2014,First Stage of Tertiary Education,No,0.98310,1568,1568,0.97672,0.98948
2014,Second Stage of Tertiary Education,Yes,0.06872,379,6227,0.06243,0.07500
2014,Second Stage of Tertiary Education,No,0.93128,5848,6227,0.92500,0.93757
2015,Pre-primary Level,Yes,0.53128,372,372,0.48050,0.58206
2015,Primary Level,No,0.95607,503,503,0.93814,0.97400
2015,Lower Secondary Level,Yes,0.14111,506,2960,0.12857,0.15365
2015,Lower Secondary Level,No,0.83645,2454,2960,0.82312,0.84977
2015,Upper Secondary Level,Yes,0.07110,916,12161,0.06653,0.07567
2015,Upper Secondary Level,No,0.92842,11245,12161,0.92384,0.93300
2015,Post-secondary Non-tertiary Level,Yes,0.09458,157,2157,0.08222,0.10693
2015,Post-secondary Non-tertiary Level,No,0.90542,2000,2157,0.89307,0.91778
2015,First Stage of Tertiary Education,No,0.98022,1508,1508,0.97319,0.98725
2015,Second Stage of Tertiary Education,Yes,0.07447,396,6422,0.06805,0.08089
2015,Second Stage of Tertiary Education,No,0.92553,6026,6422,0.91911,0.93195
2016,Pre-primary Level,Yes,0.49137,347,347,0.43869,0.54404
2016,Primary Level,Yes,0.04412,61,1442,0.03351,0.05472
2016,Primary Level,No,0.95588,1381,1442,0.94528,0.96649
2016,Lower Secondary Level,Yes,0.13777,484,3150,0.12574,0.14981
2016,Lower Secondary Level,No,0.83773,2666,3150,0.82486,0.85061
2016,Upper Secondary Level,Yes,0.07255,825,11529,0.06782,0.07729
2016,Upper Secondary Level,No,0.92711,10704,11529,0.92236,0.93185
2016,Post-secondary Non-tertiary Level,Yes,0.07991,139,2093,0.06829,0.09152
2016,Post-secondary Non-tertiary Level,No,0.92009,1954,2093,0.90848,0.93171
2016,First Stage of Tertiary Education,No,0.97518,1385,1385,0.96698,0.98338
2016,Second Stage of Tertiary Education,Yes,0.07650,391,6488,0.07003,0.08297
2016,Second Stage of Tertiary Education,No,0.92350,6097,6488,0.91703,0.92997
2017,Pre-primary Level,Yes,0.53684,410,410,0.48851,0.58516
2017,Primary Level,Yes,0.03065,93,1874,0.02285,0.03846
2017,Primary Level,No,0.96664,1781,1874,0.95851,0.97478
2017,Lower Secondary Level,Yes,0.12983,541,3543,0.11876,0.14090
2017,Lower Secondary Level,No,0.84942,3002,3543,0.83765,0.86120
2017,Upper Secondary Level,Yes,0.07238,1009,12735,0.06788,0.07688
2017,Upper Secondary Level,No,0.92726,11726,12735,0.92275,0.93177
2017,Post-secondary Non-tertiary Level,Yes,0.09759,197,2314,0.08549,0.10968
2017,Post-secondary Non-tertiary Level,No,0.90241,2117,2314,0.89032,0.91451
2017,First Stage of Tertiary Education,No,0.97595,1511,1511,0.96823,0.98368
2017,Second Stage of Tertiary Education,Yes,0.08084,502,7249,0.07456,0.08711
2017,Second Stage of Tertiary Education,No,0.91916,6747,7249,0.91288,0.92543
2018,Pre-primary Level,Yes,0.53823,347,347,0.48569,0.59076
2018,Primary Level,Yes,0.05034,135,1769,0.04014,0.06053
2018,Primary Level,No,0.94386,1634,1769,0.93313,0.95459
2018,Lower Secondary Level,Yes,0.12658,560,3421,0.11544,0.13772
2018,Lower Secondary Level,No,0.85224,2861,3421,0.84035,0.86413
2018,Upper Secondary Level,Yes,0.06839,990,12132,0.06390,0.07288
2018,Upper Secondary Level,No,0.93136,11142,12132,0.92686,0.93586
2018,Post-secondary Non-tertiary Level,Yes,0.09743,171,2215,0.08507,0.10978
2018,Post-secondary Non-tertiary Level,No,0.90257,2044,2215,0.89022,0.91493
2018,First Stage of Tertiary Education,No,0.98331,1430,1430,0.97667,0.98995
2018,Second Stage of Tertiary Education,Yes,0.07484,482,6975,0.06866,0.08102
2018,Second Stage of Tertiary Education,No,0.92507,6493,6975,0.91889,0.93125
2019,Pre-primary Level,Yes,0.59548,324,324,0.54195,0.64900
2019,Primary Level,Yes,0.06974,98,1651,0.05745,0.08203
2019,Primary Level,No,0.92535,1553,1651,0.91267,0.93803
2019,Lower Secondary Level,Yes,0.11110,486,3088,0.10002,0.12219
2019,Lower Secondary Level,No,0.85807,2602,3088,0.84576,0.87038
2019,Upper Secondary Level,Yes,0.07156,951,11677,0.06688,0.07623
2019,Upper Secondary Level,No,0.92817,10726,11677,0.92348,0.93285
2019,Post-secondary Non-tertiary Level,Yes,0.08493,172,2260,0.07344,0.09643
2019,Post-secondary Non-tertiary Level,No,0.91507,2088,2260,0.90357,0.92656
2019,First Stage of Tertiary Education,Yes,0.03002,31,1666,0.02182,0.03822
2019,First Stage of Tertiary Education,No,0.96987,1635,1666,0.96166,0.97809
2019,Second Stage of Tertiary Education,Yes,0.06697,479,7584,0.06134,0.07259
2019,Second Stage of Tertiary Education,No,0.93301,7105,7584,0.92738,0.93863
2020,Pre-primary Level,Yes,0.46779,340,340,0.41467,0.52090
2020,Primary Level,Yes,0.03984,111,1809,0.03083,0.04886
2020,Primary Level,No,0.95846,1698,1809,0.94926,0.96766
2020,Lower Secondary Level,Yes,0.12640,502,3223,0.11492,0.13787
2020,Lower Secondary Level,No,0.85244,2721,3223,0.84019,0.86469
2020,Upper Secondary Level,Yes,0.07363,999,11362,0.06883,0.07843
2020,Upper Secondary Level,No,0.92556,10363,11362,0.92074,0.93039
2020,Post-secondary Non-tertiary Level,Yes,0.09018,190,2362,0.07863,0.10174
2020,Post-secondary Non-tertiary Level,No,0.90981,2172,2362,0.89825,0.92136
2020,First Stage of Tertiary Education,No,0.98492,1445,1445,0.97863,0.99120
2020,Second Stage of Tertiary Education,Yes,0.07112,543,7761,0.06540,0.07684
2020,Second Stage of Tertiary Education,No,0.92885,7218,7761,0.92313,0.93457
2021,Pre-primary Level,Yes,0.48990,179,179,0.41646,0.56334
2021,Primary Level,Yes,0.03585,74,1023,0.02445,0.04725
2021,Primary Level,No,0.95832,949,1023,0.94606,0.97057
2021,Lower Secondary Level,Yes,0.11235,311,1813,0.09781,0.12689
2021,Lower Secondary Level,No,0.85500,1502,1813,0.83879,0.87121
2021,Upper Secondary Level,Yes,0.08297,756,7375,0.07667,0.08926
2021,Upper Secondary Level,No,0.91257,6619,7375,0.90612,0.91902
2021,Post-secondary Non-tertiary Level,Yes,0.09323,138,1600,0.07898,0.10749
2021,Post-secondary Non-tertiary Level,No,0.90677,1462,1600,0.89251,0.92102
2021,First Stage of Tertiary Education,No,0.97477,977,977,0.96493,0.98461
2021,Second Stage of Tertiary Education,Yes,0.08409,443,5694,0.07688,0.09130
2021,Second Stage of Tertiary Education,No,0.91453,5251,5694,0.90727,0.92180
