year,age_gr,pgisced97,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,17-29 y.,Post-secondary Non-tertiary Level,No,0.59798,98,151,0.51951,0.67644
1997,17-29 y.,First Stage of Tertiary Education,No,0.92819,94,94,0.87572,0.98066
1997,17-29 y.,Second Stage of Tertiary Education,Yes,0.31497,36,147,0.23962,0.39032
1997,17-29 y.,Second Stage of Tertiary Education,No,0.68503,111,147,0.60968,0.76038
1997,30-45 y.,Lower Secondary Level,No,0.97079,435,435,0.95494,0.98663
1997,30-45 y.,Upper Secondary Level,Yes,0.04504,112,2348,0.03665,0.05343
1997,30-45 y.,Upper Secondary Level,No,0.95496,2236,2348,0.94657,0.96335
1997,30-45 y.,Post-secondary Non-tertiary Level,No,0.83093,191,191,0.77763,0.88423
1997,30-45 y.,First Stage of Tertiary Education,No,0.93209,304,304,0.90376,0.96042
1997,30-45 y.,Second Stage of Tertiary Education,Yes,0.09802,83,835,0.07784,0.11821
1997,30-45 y.,Second Stage of Tertiary Education,No,0.90198,752,835,0.88179,0.92216
1997,46-65 y.,Lower Secondary Level,No,0.99465,706,706,0.98926,1.00003
1997,46-65 y.,Upper Secondary Level,No,0.99233,1948,1948,0.98846,0.99621
1997,46-65 y.,Post-secondary Non-tertiary Level,No,0.98876,55,55,0.96065,1.01688
1997,46-65 y.,First Stage of Tertiary Education,No,0.98725,236,236,0.97291,1.00160
1997,46-65 y.,Second Stage of Tertiary Education,No,0.96636,598,598,0.95189,0.98082
1997,66 and older,Second Stage of Tertiary Education,No,0.98484,164,164,0.96609,1.00360
1998,17-29 y.,Pre-primary Level,Yes,0.97478,322,322,0.95762,0.99193
1998,17-29 y.,Primary Level,No,0.61599,36,36,0.45486,0.77712
1998,17-29 y.,Lower Secondary Level,Yes,0.58209,417,740,0.54653,0.61765
1998,17-29 y.,Lower Secondary Level,No,0.41791,323,740,0.38235,0.45347
1998,17-29 y.,Upper Secondary Level,Yes,0.29182,362,1421,0.26817,0.31546
1998,17-29 y.,Upper Secondary Level,No,0.70818,1059,1421,0.68454,0.73183
1998,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.36384,51,153,0.28736,0.44033
1998,17-29 y.,Post-secondary Non-tertiary Level,No,0.63616,102,153,0.55967,0.71264
1998,17-29 y.,First Stage of Tertiary Education,No,0.87469,102,102,0.81013,0.93926
1998,17-29 y.,Second Stage of Tertiary Education,Yes,0.25458,37,152,0.18510,0.32407
1998,17-29 y.,Second Stage of Tertiary Education,No,0.74542,115,152,0.67593,0.81490
1998,30-45 y.,Primary Level,No,0.98047,115,115,0.95508,1.00587
1998,30-45 y.,Lower Secondary Level,No,0.98060,471,471,0.96812,0.99307
1998,30-45 y.,Upper Secondary Level,Yes,0.03988,97,2538,0.03226,0.04749
1998,30-45 y.,Upper Secondary Level,No,0.96012,2441,2538,0.95251,0.96774
1998,30-45 y.,Post-secondary Non-tertiary Level,No,0.85756,222,222,0.81148,0.90364
1998,30-45 y.,First Stage of Tertiary Education,No,0.93984,335,335,0.91434,0.96534
1998,30-45 y.,Second Stage of Tertiary Education,Yes,0.07758,68,929,0.06037,0.09480
1998,30-45 y.,Second Stage of Tertiary Education,No,0.92242,861,929,0.90520,0.93963
1998,46-65 y.,Primary Level,No,0.98995,226,226,0.97691,1.00298
1998,46-65 y.,Lower Secondary Level,No,0.99785,760,760,0.99455,1.00114
1998,46-65 y.,Upper Secondary Level,No,0.99224,2169,2169,0.98854,0.99593
1998,46-65 y.,First Stage of Tertiary Education,No,0.98987,265,265,0.97779,1.00195
1998,46-65 y.,Second Stage of Tertiary Education,No,0.98470,694,694,0.97556,0.99384
1998,66 and older,Second Stage of Tertiary Education,No,0.99315,183,183,0.98116,1.00513
1999,17-29 y.,Pre-primary Level,Yes,0.96346,305,305,0.94237,0.98456
1999,17-29 y.,Lower Secondary Level,Yes,0.62213,413,710,0.58644,0.65782
1999,17-29 y.,Lower Secondary Level,No,0.37787,297,710,0.34218,0.41356
1999,17-29 y.,Upper Secondary Level,Yes,0.28671,352,1358,0.26265,0.31077
1999,17-29 y.,Upper Secondary Level,No,0.71329,1006,1358,0.68923,0.73735
1999,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.34753,46,145,0.26975,0.42530
1999,17-29 y.,Post-secondary Non-tertiary Level,No,0.65247,99,145,0.57470,0.73025
1999,17-29 y.,First Stage of Tertiary Education,No,0.89570,92,92,0.83290,0.95850
1999,17-29 y.,Second Stage of Tertiary Education,Yes,0.28484,40,140,0.20981,0.35988
1999,17-29 y.,Second Stage of Tertiary Education,No,0.71516,100,140,0.64012,0.79019
1999,30-45 y.,Lower Secondary Level,No,0.96826,444,444,0.95194,0.98459
1999,30-45 y.,Upper Secondary Level,Yes,0.04501,95,2532,0.03693,0.05309
1999,30-45 y.,Upper Secondary Level,No,0.95499,2437,2532,0.94691,0.96307
1999,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.13595,34,262,0.09437,0.17754
1999,30-45 y.,Post-secondary Non-tertiary Level,No,0.86405,228,262,0.82246,0.90563
1999,30-45 y.,First Stage of Tertiary Education,No,0.95227,341,341,0.92960,0.97493
1999,30-45 y.,Second Stage of Tertiary Education,Yes,0.08200,85,907,0.06413,0.09987
1999,30-45 y.,Second Stage of Tertiary Education,No,0.91800,822,907,0.90013,0.93587
1999,46-65 y.,Lower Secondary Level,No,0.99879,717,717,0.99624,1.00134
1999,46-65 y.,Upper Secondary Level,No,0.99357,2153,2153,0.99019,0.99695
1999,46-65 y.,Post-secondary Non-tertiary Level,No,0.99164,63,63,0.96896,1.01431
1999,46-65 y.,First Stage of Tertiary Education,No,0.97298,263,263,0.95335,0.99261
1999,46-65 y.,Second Stage of Tertiary Education,No,0.96928,695,695,0.95644,0.98212
1999,66 and older,Upper Secondary Level,No,0.99786,867,867,0.99478,1.00094
1999,66 and older,Second Stage of Tertiary Education,No,0.97323,193,193,0.95040,0.99606
2000,17-29 y.,Pre-primary Level,Yes,0.97763,474,474,0.96430,0.99096
2000,17-29 y.,Primary Level,No,0.75125,50,50,0.63021,0.87229
2000,17-29 y.,Lower Secondary Level,Yes,0.65203,713,1059,0.62333,0.68073
2000,17-29 y.,Lower Secondary Level,No,0.34797,346,1059,0.31927,0.37667
2000,17-29 y.,Upper Secondary Level,Yes,0.29115,660,2162,0.27200,0.31031
2000,17-29 y.,Upper Secondary Level,No,0.70885,1502,2162,0.68969,0.72800
2000,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.35703,111,326,0.30494,0.40913
2000,17-29 y.,Post-secondary Non-tertiary Level,No,0.64297,215,326,0.59087,0.69506
2000,17-29 y.,First Stage of Tertiary Education,No,0.87946,178,178,0.83149,0.92743
2000,17-29 y.,Second Stage of Tertiary Education,Yes,0.33381,86,263,0.27671,0.39091
2000,17-29 y.,Second Stage of Tertiary Education,No,0.66619,177,263,0.60909,0.72329
2000,30-45 y.,Primary Level,No,0.98806,104,104,0.96708,1.00904
2000,30-45 y.,Lower Secondary Level,No,0.98130,579,579,0.97025,0.99234
2000,30-45 y.,Upper Secondary Level,Yes,0.03718,159,4482,0.03164,0.04272
2000,30-45 y.,Upper Secondary Level,No,0.96282,4323,4482,0.95728,0.96836
2000,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.12317,59,509,0.09459,0.15175
2000,30-45 y.,Post-secondary Non-tertiary Level,No,0.87683,450,509,0.84825,0.90541
2000,30-45 y.,First Stage of Tertiary Education,Yes,0.04370,39,787,0.02941,0.05799
2000,30-45 y.,First Stage of Tertiary Education,No,0.95630,748,787,0.94201,0.97059
2000,30-45 y.,Second Stage of Tertiary Education,Yes,0.06579,116,1680,0.05393,0.07765
2000,30-45 y.,Second Stage of Tertiary Education,No,0.93421,1564,1680,0.92235,0.94607
2000,46-65 y.,Lower Secondary Level,No,0.99651,988,988,0.99282,1.00019
2000,46-65 y.,Upper Secondary Level,Yes,0.01070,48,4295,0.00762,0.01377
2000,46-65 y.,Upper Secondary Level,No,0.98930,4247,4295,0.98623,0.99238
2000,46-65 y.,Post-secondary Non-tertiary Level,No,0.98844,183,183,0.97292,1.00397
2000,46-65 y.,First Stage of Tertiary Education,No,0.98461,639,639,0.97505,0.99416
2000,46-65 y.,Second Stage of Tertiary Education,Yes,0.02324,36,1457,0.01550,0.03098
2000,46-65 y.,Second Stage of Tertiary Education,No,0.97676,1421,1457,0.96902,0.98450
2000,66 and older,Lower Secondary Level,No,0.99869,911,911,0.99634,1.00104
2000,66 and older,Upper Secondary Level,No,0.99875,1857,1857,0.99715,1.00036
2000,66 and older,First Stage of Tertiary Education,No,0.99711,239,239,0.99029,1.00393
2000,66 and older,Second Stage of Tertiary Education,No,0.98461,412,412,0.97271,0.99651
2001,17-29 y.,Pre-primary Level,Yes,0.97370,527,527,0.96003,0.98738
2001,17-29 y.,Primary Level,No,0.72985,36,36,0.58274,0.87696
2001,17-29 y.,Lower Secondary Level,Yes,0.63629,614,943,0.60557,0.66701
2001,17-29 y.,Lower Secondary Level,No,0.36371,329,943,0.33299,0.39443
2001,17-29 y.,Upper Secondary Level,Yes,0.31583,613,1842,0.29460,0.33706
2001,17-29 y.,Upper Secondary Level,No,0.68417,1229,1842,0.66294,0.70540
2001,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.37160,84,267,0.31353,0.42967
2001,17-29 y.,Post-secondary Non-tertiary Level,No,0.62840,183,267,0.57033,0.68647
2001,17-29 y.,First Stage of Tertiary Education,No,0.84836,127,127,0.78573,0.91099
2001,17-29 y.,Second Stage of Tertiary Education,Yes,0.29189,60,226,0.23249,0.35130
2001,17-29 y.,Second Stage of Tertiary Education,No,0.70811,166,226,0.64870,0.76751
2001,30-45 y.,Primary Level,No,0.99370,81,81,0.97637,1.01104
2001,30-45 y.,Lower Secondary Level,No,0.98649,507,507,0.97644,0.99655
2001,30-45 y.,Upper Secondary Level,Yes,0.03839,144,4002,0.03244,0.04434
2001,30-45 y.,Upper Secondary Level,No,0.96161,3858,4002,0.95566,0.96756
2001,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.12108,56,506,0.09263,0.14953
2001,30-45 y.,Post-secondary Non-tertiary Level,No,0.87892,450,506,0.85047,0.90737
2001,30-45 y.,First Stage of Tertiary Education,Yes,0.05205,33,714,0.03574,0.06835
2001,30-45 y.,First Stage of Tertiary Education,No,0.94795,681,714,0.93165,0.96426
2001,30-45 y.,Second Stage of Tertiary Education,Yes,0.06623,99,1497,0.05363,0.07883
2001,30-45 y.,Second Stage of Tertiary Education,No,0.93377,1398,1497,0.92117,0.94637
2001,46-65 y.,Lower Secondary Level,No,0.99917,820,820,0.99721,1.00114
2001,46-65 y.,Upper Secondary Level,Yes,0.01134,43,3953,0.00804,0.01464
2001,46-65 y.,Upper Secondary Level,No,0.98866,3910,3953,0.98536,0.99196
2001,46-65 y.,First Stage of Tertiary Education,No,0.98044,580,580,0.96915,0.99172
2001,46-65 y.,Second Stage of Tertiary Education,Yes,0.03777,47,1405,0.02780,0.04774
2001,46-65 y.,Second Stage of Tertiary Education,No,0.96223,1358,1405,0.95226,0.97220
2001,66 and older,Lower Secondary Level,No,0.99844,804,804,0.99571,1.00117
2001,66 and older,Upper Secondary Level,No,0.99944,1775,1775,0.99834,1.00054
2001,66 and older,Post-secondary Non-tertiary Level,No,0.99144,101,101,0.97338,1.00950
2001,66 and older,First Stage of Tertiary Education,No,0.99665,228,228,0.98913,1.00417
2001,66 and older,Second Stage of Tertiary Education,No,0.98628,417,417,0.97510,0.99746
2002,17-29 y.,Pre-primary Level,Yes,0.98916,603,603,0.98089,0.99743
2002,17-29 y.,Primary Level,No,0.70737,31,31,0.54456,0.87018
2002,17-29 y.,Lower Secondary Level,Yes,0.65243,594,872,0.62081,0.68406
2002,17-29 y.,Lower Secondary Level,No,0.34757,278,872,0.31594,0.37919
2002,17-29 y.,Upper Secondary Level,Yes,0.33593,685,1841,0.31435,0.35751
2002,17-29 y.,Upper Secondary Level,No,0.66407,1156,1841,0.64249,0.68565
2002,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.36534,100,278,0.30863,0.42204
2002,17-29 y.,Post-secondary Non-tertiary Level,No,0.63466,178,278,0.57796,0.69137
2002,17-29 y.,First Stage of Tertiary Education,No,0.85168,102,102,0.78236,0.92100
2002,17-29 y.,Second Stage of Tertiary Education,Yes,0.26150,62,226,0.20408,0.31893
2002,17-29 y.,Second Stage of Tertiary Education,No,0.73850,164,226,0.68107,0.79592
2002,30-45 y.,Primary Level,No,0.95049,81,81,0.90295,0.99803
2002,30-45 y.,Lower Secondary Level,No,0.98399,460,460,0.97250,0.99547
2002,30-45 y.,Upper Secondary Level,Yes,0.04101,146,3835,0.03473,0.04728
2002,30-45 y.,Upper Secondary Level,No,0.95899,3689,3835,0.95272,0.96527
2002,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.11968,59,560,0.09277,0.14659
2002,30-45 y.,Post-secondary Non-tertiary Level,No,0.88032,501,560,0.85341,0.90723
2002,30-45 y.,First Stage of Tertiary Education,Yes,0.05088,36,738,0.03502,0.06675
2002,30-45 y.,First Stage of Tertiary Education,No,0.94912,702,738,0.93325,0.96498
2002,30-45 y.,Second Stage of Tertiary Education,Yes,0.06551,95,1739,0.05387,0.07714
2002,30-45 y.,Second Stage of Tertiary Education,No,0.93449,1644,1739,0.92286,0.94613
2002,46-65 y.,Lower Secondary Level,No,0.99617,757,757,0.99176,1.00057
2002,46-65 y.,Upper Secondary Level,Yes,0.00668,33,4052,0.00417,0.00918
2002,46-65 y.,Upper Secondary Level,No,0.99332,4019,4052,0.99082,0.99583
2002,46-65 y.,Post-secondary Non-tertiary Level,No,0.97972,225,225,0.96126,0.99818
2002,46-65 y.,First Stage of Tertiary Education,No,0.98230,638,638,0.97206,0.99254
2002,46-65 y.,Second Stage of Tertiary Education,Yes,0.01870,44,2051,0.01284,0.02456
2002,46-65 y.,Second Stage of Tertiary Education,No,0.98130,2007,2051,0.97544,0.98716
2002,66 and older,Upper Secondary Level,No,0.99886,1852,1852,0.99733,1.00040
2002,66 and older,First Stage of Tertiary Education,No,0.99458,239,239,0.98524,1.00391
2002,66 and older,Second Stage of Tertiary Education,No,0.99864,542,542,0.99553,1.00175
2003,17-29 y.,Pre-primary Level,Yes,0.98757,608,608,0.97876,0.99639
2003,17-29 y.,Primary Level,No,0.68918,31,31,0.52356,0.85480
2003,17-29 y.,Lower Secondary Level,Yes,0.57963,532,821,0.54584,0.61341
2003,17-29 y.,Lower Secondary Level,No,0.42037,289,821,0.38659,0.45416
2003,17-29 y.,Upper Secondary Level,Yes,0.33114,638,1748,0.30907,0.35321
2003,17-29 y.,Upper Secondary Level,No,0.66886,1110,1748,0.64679,0.69093
2003,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.37691,100,275,0.31953,0.43429
2003,17-29 y.,Post-secondary Non-tertiary Level,No,0.62309,175,275,0.56571,0.68047
2003,17-29 y.,First Stage of Tertiary Education,No,0.85773,81,81,0.78118,0.93428
2003,17-29 y.,Second Stage of Tertiary Education,Yes,0.25353,52,203,0.19354,0.31353
2003,17-29 y.,Second Stage of Tertiary Education,No,0.74647,151,203,0.68647,0.80646
2003,30-45 y.,Lower Secondary Level,No,0.98124,429,429,0.96839,0.99409
2003,30-45 y.,Upper Secondary Level,Yes,0.03500,130,3580,0.02898,0.04102
2003,30-45 y.,Upper Secondary Level,No,0.96500,3450,3580,0.95898,0.97102
2003,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.11159,49,545,0.08513,0.13805
2003,30-45 y.,Post-secondary Non-tertiary Level,No,0.88841,496,545,0.86195,0.91487
2003,30-45 y.,First Stage of Tertiary Education,Yes,0.05266,32,700,0.03610,0.06922
2003,30-45 y.,First Stage of Tertiary Education,No,0.94734,668,700,0.93078,0.96390
2003,30-45 y.,Second Stage of Tertiary Education,Yes,0.07432,98,1578,0.06138,0.08727
2003,30-45 y.,Second Stage of Tertiary Education,No,0.92568,1480,1578,0.91273,0.93862
2003,46-65 y.,Upper Secondary Level,No,0.99376,3861,3861,0.99128,0.99624
2003,46-65 y.,Post-secondary Non-tertiary Level,No,0.97742,230,230,0.95817,0.99666
2003,46-65 y.,First Stage of Tertiary Education,No,0.98985,639,639,0.98207,0.99763
2003,46-65 y.,Second Stage of Tertiary Education,Yes,0.02631,38,1999,0.01930,0.03333
2003,46-65 y.,Second Stage of Tertiary Education,No,0.97356,1961,1999,0.96653,0.98060
2003,66 and older,Upper Secondary Level,No,0.99858,1885,1885,0.99688,1.00028
2003,66 and older,Post-secondary Non-tertiary Level,No,0.98107,98,98,0.95395,1.00819
2003,66 and older,First Stage of Tertiary Education,No,0.99074,245,245,0.97873,1.00276
2003,66 and older,Second Stage of Tertiary Education,No,0.99962,572,572,0.99801,1.00122
2004,17-29 y.,Pre-primary Level,Yes,0.98876,631,631,0.98053,0.99699
2004,17-29 y.,Lower Secondary Level,Yes,0.59821,503,769,0.56354,0.63289
2004,17-29 y.,Lower Secondary Level,No,0.40179,266,769,0.36711,0.43646
2004,17-29 y.,Upper Secondary Level,Yes,0.33954,654,1704,0.31705,0.36203
2004,17-29 y.,Upper Secondary Level,No,0.66046,1050,1704,0.63797,0.68295
2004,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.35652,100,278,0.30012,0.41293
2004,17-29 y.,Post-secondary Non-tertiary Level,No,0.64348,178,278,0.58707,0.69988
2004,17-29 y.,First Stage of Tertiary Education,No,0.86866,80,80,0.79418,0.94315
2004,17-29 y.,Second Stage of Tertiary Education,Yes,0.28197,63,198,0.21913,0.34480
2004,17-29 y.,Second Stage of Tertiary Education,No,0.71803,135,198,0.65520,0.78087
2004,30-45 y.,Lower Secondary Level,No,0.99762,419,419,0.99295,1.00229
2004,30-45 y.,Upper Secondary Level,Yes,0.03434,120,3344,0.02817,0.04052
2004,30-45 y.,Upper Secondary Level,No,0.96566,3224,3344,0.95948,0.97183
2004,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.08117,45,526,0.05781,0.10453
2004,30-45 y.,Post-secondary Non-tertiary Level,No,0.91883,481,526,0.89547,0.94219
2004,30-45 y.,First Stage of Tertiary Education,Yes,0.06069,33,665,0.04253,0.07885
2004,30-45 y.,First Stage of Tertiary Education,No,0.93931,632,665,0.92115,0.95747
2004,30-45 y.,Second Stage of Tertiary Education,Yes,0.06618,81,1482,0.05352,0.07885
2004,30-45 y.,Second Stage of Tertiary Education,No,0.93382,1401,1482,0.92115,0.94648
2004,46-65 y.,Lower Secondary Level,No,0.99821,617,617,0.99488,1.00155
2004,46-65 y.,Upper Secondary Level,No,0.99456,3746,3746,0.99221,0.99692
2004,46-65 y.,Post-secondary Non-tertiary Level,No,0.98424,253,253,0.96886,0.99962
2004,46-65 y.,First Stage of Tertiary Education,No,0.98993,624,624,0.98209,0.99777
2004,46-65 y.,Second Stage of Tertiary Education,No,0.98445,1964,1964,0.97898,0.98992
2004,66 and older,Upper Secondary Level,No,0.99824,1956,1956,0.99638,1.00010
2004,66 and older,First Stage of Tertiary Education,No,0.99727,253,253,0.99082,1.00371
2004,66 and older,Second Stage of Tertiary Education,No,0.98688,613,613,0.97787,0.99590
2005,17-29 y.,Pre-primary Level,Yes,0.99042,643,643,0.98288,0.99795
2005,17-29 y.,Primary Level,No,0.75713,31,31,0.60368,0.91058
2005,17-29 y.,Lower Secondary Level,Yes,0.58780,452,700,0.55131,0.62429
2005,17-29 y.,Lower Secondary Level,No,0.41220,248,700,0.37571,0.44869
2005,17-29 y.,Upper Secondary Level,Yes,0.31890,595,1600,0.29605,0.34174
2005,17-29 y.,Upper Secondary Level,No,0.68110,1005,1600,0.65826,0.70395
2005,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.39659,103,282,0.33939,0.45379
2005,17-29 y.,Post-secondary Non-tertiary Level,No,0.60341,179,282,0.54621,0.66061
2005,17-29 y.,First Stage of Tertiary Education,No,0.87269,60,60,0.78764,0.95774
2005,17-29 y.,Second Stage of Tertiary Education,Yes,0.34844,68,207,0.28337,0.41351
2005,17-29 y.,Second Stage of Tertiary Education,No,0.65156,139,207,0.58649,0.71663
2005,30-45 y.,Lower Secondary Level,No,0.98901,404,404,0.97883,0.99919
2005,30-45 y.,Upper Secondary Level,Yes,0.03440,89,3096,0.02798,0.04082
2005,30-45 y.,Upper Secondary Level,No,0.96560,3007,3096,0.95918,0.97202
2005,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.07510,39,499,0.05195,0.09825
2005,30-45 y.,Post-secondary Non-tertiary Level,No,0.92490,460,499,0.90175,0.94805
2005,30-45 y.,First Stage of Tertiary Education,Yes,0.06450,31,622,0.04518,0.08382
2005,30-45 y.,First Stage of Tertiary Education,No,0.93550,591,622,0.91618,0.95482
2005,30-45 y.,Second Stage of Tertiary Education,Yes,0.05467,65,1381,0.04267,0.06666
2005,30-45 y.,Second Stage of Tertiary Education,No,0.94533,1316,1381,0.93334,0.95733
2005,46-65 y.,Lower Secondary Level,No,0.99732,549,549,0.99298,1.00165
2005,46-65 y.,Upper Secondary Level,No,0.99333,3565,3565,0.99066,0.99600
2005,46-65 y.,Post-secondary Non-tertiary Level,No,0.98828,246,246,0.97481,1.00176
2005,46-65 y.,First Stage of Tertiary Education,No,0.97793,608,608,0.96625,0.98962
2005,46-65 y.,Second Stage of Tertiary Education,Yes,0.02445,37,1914,0.01753,0.03137
2005,46-65 y.,Second Stage of Tertiary Education,No,0.97537,1877,1914,0.96843,0.98232
2005,66 and older,Upper Secondary Level,No,0.99958,1957,1957,0.99868,1.00049
2005,66 and older,Post-secondary Non-tertiary Level,No,0.98987,99,99,0.97005,1.00970
2005,66 and older,Second Stage of Tertiary Education,No,0.99069,657,657,0.98334,0.99804
2006,17-29 y.,Pre-primary Level,Yes,0.62157,386,386,0.57312,0.67001
2006,17-29 y.,Primary Level,No,0.78637,33,33,0.64436,0.92838
2006,17-29 y.,Lower Secondary Level,Yes,0.50940,416,681,0.47182,0.54697
2006,17-29 y.,Lower Secondary Level,No,0.42868,265,681,0.39149,0.46588
2006,17-29 y.,Upper Secondary Level,Yes,0.33718,619,1671,0.31451,0.35986
2006,17-29 y.,Upper Secondary Level,No,0.66036,1052,1671,0.63764,0.68307
2006,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.36040,98,288,0.30486,0.41595
2006,17-29 y.,Post-secondary Non-tertiary Level,No,0.63960,190,288,0.58405,0.69514
2006,17-29 y.,First Stage of Tertiary Education,No,0.84439,58,58,0.75028,0.93849
2006,17-29 y.,Second Stage of Tertiary Education,Yes,0.21312,58,246,0.16184,0.26439
2006,17-29 y.,Second Stage of Tertiary Education,No,0.78688,188,246,0.73561,0.83816
2006,30-45 y.,Primary Level,No,0.98853,58,58,0.96089,1.01617
2006,30-45 y.,Lower Secondary Level,No,0.98763,388,388,0.97661,0.99864
2006,30-45 y.,Upper Secondary Level,Yes,0.02562,72,3184,0.02013,0.03110
2006,30-45 y.,Upper Secondary Level,No,0.97438,3112,3184,0.96890,0.97987
2006,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.06293,36,558,0.04276,0.08309
2006,30-45 y.,Post-secondary Non-tertiary Level,No,0.93707,522,558,0.91691,0.95724
2006,30-45 y.,First Stage of Tertiary Education,No,0.94786,601,601,0.93007,0.96565
2006,30-45 y.,Second Stage of Tertiary Education,Yes,0.05023,66,1444,0.03896,0.06150
2006,30-45 y.,Second Stage of Tertiary Education,No,0.94977,1378,1444,0.93850,0.96104
2006,46-65 y.,Upper Secondary Level,No,0.99672,3903,3903,0.99492,0.99851
2006,46-65 y.,Post-secondary Non-tertiary Level,No,0.97439,252,252,0.95484,0.99393
2006,46-65 y.,First Stage of Tertiary Education,No,0.98778,638,638,0.97924,0.99631
2006,46-65 y.,Second Stage of Tertiary Education,No,0.98474,2063,2063,0.97945,0.99003
2006,66 and older,Upper Secondary Level,No,0.99965,2307,2307,0.99888,1.00041
2006,66 and older,Post-secondary Non-tertiary Level,No,0.97788,110,110,0.95026,1.00549
2006,66 and older,Second Stage of Tertiary Education,No,0.99772,796,796,0.99440,1.00103
2007,17-29 y.,Pre-primary Level,Yes,0.52138,341,341,0.46828,0.57448
2007,17-29 y.,Lower Secondary Level,Yes,0.47322,349,603,0.43334,0.51311
2007,17-29 y.,Lower Secondary Level,No,0.45505,254,603,0.41527,0.49483
2007,17-29 y.,Upper Secondary Level,Yes,0.35958,627,1569,0.33583,0.38333
2007,17-29 y.,Upper Secondary Level,No,0.63863,942,1569,0.61486,0.66241
2007,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.35756,100,260,0.29918,0.41593
2007,17-29 y.,Post-secondary Non-tertiary Level,No,0.64244,160,260,0.58407,0.70082
2007,17-29 y.,First Stage of Tertiary Education,No,0.88631,48,48,0.79555,0.97706
2007,17-29 y.,Second Stage of Tertiary Education,Yes,0.20387,54,222,0.15075,0.25698
2007,17-29 y.,Second Stage of Tertiary Education,No,0.79613,168,222,0.74302,0.84925
2007,30-45 y.,Lower Secondary Level,No,0.98965,333,333,0.97876,1.00054
2007,30-45 y.,Upper Secondary Level,Yes,0.02963,80,2850,0.02341,0.03586
2007,30-45 y.,Upper Secondary Level,No,0.97037,2770,2850,0.96414,0.97659
2007,30-45 y.,Post-secondary Non-tertiary Level,No,0.94220,499,499,0.92171,0.96270
2007,30-45 y.,First Stage of Tertiary Education,No,0.94883,536,536,0.93016,0.96750
2007,30-45 y.,Second Stage of Tertiary Education,Yes,0.05902,66,1377,0.04656,0.07147
2007,30-45 y.,Second Stage of Tertiary Education,No,0.94098,1311,1377,0.92853,0.95344
2007,46-65 y.,Lower Secondary Level,No,0.99707,499,499,0.99232,1.00182
2007,46-65 y.,Upper Secondary Level,No,0.99568,3609,3609,0.99354,0.99782
2007,46-65 y.,Post-secondary Non-tertiary Level,No,0.98621,259,259,0.97197,1.00044
2007,46-65 y.,First Stage of Tertiary Education,No,0.96932,598,598,0.95549,0.98316
2007,46-65 y.,Second Stage of Tertiary Education,Yes,0.01715,32,1975,0.01142,0.02287
2007,46-65 y.,Second Stage of Tertiary Education,No,0.98285,1943,1975,0.97713,0.98858
2007,66 and older,Post-secondary Non-tertiary Level,No,0.98070,117,117,0.95567,1.00574
2007,66 and older,First Stage of Tertiary Education,No,0.99272,309,309,0.98323,1.00222
2008,17-29 y.,Pre-primary Level,Yes,0.59589,355,355,0.54477,0.64701
2008,17-29 y.,Lower Secondary Level,Yes,0.50101,324,536,0.45864,0.54338
2008,17-29 y.,Lower Secondary Level,No,0.41312,212,536,0.37139,0.45484
2008,17-29 y.,Upper Secondary Level,Yes,0.35563,557,1413,0.33066,0.38060
2008,17-29 y.,Upper Secondary Level,No,0.64124,856,1413,0.61622,0.66626
2008,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.32062,88,226,0.25964,0.38161
2008,17-29 y.,Post-secondary Non-tertiary Level,No,0.67938,138,226,0.61839,0.74036
2008,17-29 y.,First Stage of Tertiary Education,No,0.94099,40,40,0.86703,1.01495
2008,17-29 y.,Second Stage of Tertiary Education,Yes,0.21257,70,237,0.16038,0.26477
2008,17-29 y.,Second Stage of Tertiary Education,No,0.78743,167,237,0.73523,0.83962
2008,30-45 y.,Lower Secondary Level,No,0.98472,308,308,0.97100,0.99844
2008,30-45 y.,Upper Secondary Level,Yes,0.03432,84,2609,0.02733,0.04131
2008,30-45 y.,Upper Secondary Level,No,0.96568,2525,2609,0.95869,0.97267
2008,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.07480,37,477,0.05116,0.09843
2008,30-45 y.,Post-secondary Non-tertiary Level,No,0.92520,440,477,0.90157,0.94884
2008,30-45 y.,First Stage of Tertiary Education,No,0.96347,464,464,0.94638,0.98056
