"plh0112","year","bildungsniveau","migback","n","percent","lowerconfidence_percent","upperconfidence_percent"
"2 Wichtig","1996","Hauptschule","kein Migrationshintergrund","","","",""
"2 Wichtig","1996","Hauptschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","1996","Hauptschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1996","Realschule","kein Migrationshintergrund","","","",""
"2 Wichtig","1996","Realschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","1996","Realschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1996","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"2 Wichtig","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"2 Wichtig","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1996","AkademikerIn","kein Migrationshintergrund","","","",""
"2 Wichtig","1996","AkademikerIn","direkter Migrationshintergrund","","","",""
"2 Wichtig","1996","AkademikerIn","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1996","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1996","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1996","Hauptschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1996","Hauptschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1996","Hauptschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1996","Realschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1996","Realschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1996","Realschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1996","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1996","AkademikerIn","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1996","AkademikerIn","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1996","AkademikerIn","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1996","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1996","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1996","Hauptschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1996","Hauptschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1996","Hauptschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1996","Realschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1996","Realschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1996","Realschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1996","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1996","AkademikerIn","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1996","AkademikerIn","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1996","AkademikerIn","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1997","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1997","Hauptschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1997","Hauptschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1997","Hauptschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1997","Realschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1997","Realschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1997","Realschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1997","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1997","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1997","AkademikerIn","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1997","AkademikerIn","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1997","AkademikerIn","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1997","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"2 Wichtig","1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"2 Wichtig","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1997","Hauptschule","kein Migrationshintergrund","","","",""
"2 Wichtig","1997","Hauptschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","1997","Hauptschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1997","Realschule","kein Migrationshintergrund","","","",""
"2 Wichtig","1997","Realschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","1997","Realschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1997","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"2 Wichtig","1997","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"2 Wichtig","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1997","AkademikerIn","kein Migrationshintergrund","","","",""
"2 Wichtig","1997","AkademikerIn","direkter Migrationshintergrund","","","",""
"2 Wichtig","1997","AkademikerIn","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1997","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1997","Hauptschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1997","Hauptschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1997","Hauptschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1997","Realschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1997","Realschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1997","Realschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1997","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1997","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1997","AkademikerIn","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1997","AkademikerIn","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1997","AkademikerIn","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1997","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1997","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1997","Hauptschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1997","Hauptschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1997","Hauptschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1997","Realschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1997","Realschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1997","Realschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1997","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1997","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1997","AkademikerIn","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1997","AkademikerIn","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1997","AkademikerIn","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1998","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1998","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1998","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1998","Hauptschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1998","Hauptschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1998","Hauptschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1998","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1998","Realschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1998","Realschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1998","Realschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1998","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1998","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1998","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1998","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1998","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1998","AkademikerIn","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1998","AkademikerIn","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1998","AkademikerIn","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1998","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1998","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"2 Wichtig","1998","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"2 Wichtig","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1998","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1998","Hauptschule","kein Migrationshintergrund","","","",""
"2 Wichtig","1998","Hauptschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","1998","Hauptschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1998","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1998","Realschule","kein Migrationshintergrund","","","",""
"2 Wichtig","1998","Realschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","1998","Realschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1998","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1998","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"2 Wichtig","1998","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"2 Wichtig","1998","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1998","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1998","AkademikerIn","kein Migrationshintergrund","","","",""
"2 Wichtig","1998","AkademikerIn","direkter Migrationshintergrund","","","",""
"2 Wichtig","1998","AkademikerIn","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1998","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1998","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1998","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1998","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1998","Hauptschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1998","Hauptschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1998","Hauptschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1998","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1998","Realschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1998","Realschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1998","Realschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1998","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1998","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1998","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1998","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1998","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1998","AkademikerIn","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1998","AkademikerIn","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1998","AkademikerIn","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1998","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1998","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1998","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1998","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1998","Hauptschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1998","Hauptschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1998","Hauptschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1998","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1998","Realschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1998","Realschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1998","Realschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1998","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1998","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1998","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1998","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1998","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1998","AkademikerIn","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1998","AkademikerIn","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1998","AkademikerIn","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1998","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1999","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1999","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1999","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1999","Hauptschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1999","Hauptschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1999","Hauptschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1999","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1999","Realschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1999","Realschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1999","Realschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1999","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1999","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1999","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1999","AkademikerIn","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1999","AkademikerIn","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1999","AkademikerIn","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1999","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"2 Wichtig","1999","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"2 Wichtig","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1999","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1999","Hauptschule","kein Migrationshintergrund","","","",""
"2 Wichtig","1999","Hauptschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","1999","Hauptschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1999","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1999","Realschule","kein Migrationshintergrund","","","",""
"2 Wichtig","1999","Realschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","1999","Realschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1999","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1999","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"2 Wichtig","1999","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"2 Wichtig","1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1999","AkademikerIn","kein Migrationshintergrund","","","",""
"2 Wichtig","1999","AkademikerIn","direkter Migrationshintergrund","","","",""
"2 Wichtig","1999","AkademikerIn","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1999","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1999","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1999","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1999","Hauptschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1999","Hauptschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1999","Hauptschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1999","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1999","Realschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1999","Realschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1999","Realschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1999","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1999","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1999","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1999","AkademikerIn","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1999","AkademikerIn","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1999","AkademikerIn","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1999","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1999","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1999","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1999","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1999","Hauptschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1999","Hauptschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1999","Hauptschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1999","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1999","Realschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1999","Realschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1999","Realschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1999","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1999","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1999","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1999","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1999","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1999","AkademikerIn","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1999","AkademikerIn","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1999","AkademikerIn","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2000","Hauptschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2000","Hauptschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2000","Hauptschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2000","Realschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2000","Realschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2000","Realschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2000","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2000","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","2000","AkademikerIn","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","2000","AkademikerIn","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","2000","AkademikerIn","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2000","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"2 Wichtig","2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"2 Wichtig","2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","2000","Hauptschule","kein Migrationshintergrund","","","",""
"2 Wichtig","2000","Hauptschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","2000","Hauptschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
