year,pgisced97,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Second Stage of Tertiary Education,Somewhat concerned,0.35197,2279,6200,0.34009,0.36386
2014,Second Stage of Tertiary Education,Not concerned at all,0.51900,3135,6200,0.50657,0.53144
2015,Pre-primary Level,Very concerned,0.08030,59,347,0.05167,0.10894
2015,Pre-primary Level,Somewhat concerned,0.22707,125,347,0.18292,0.27121
2015,Pre-primary Level,Not concerned at all,0.20941,163,347,0.16654,0.25228
2015,Primary Level,Very concerned,0.37603,157,401,0.32856,0.42350
2015,Primary Level,Somewhat concerned,0.26693,143,401,0.22358,0.31029
2015,Primary Level,Not concerned at all,0.24235,101,401,0.20035,0.28434
2015,Lower Secondary Level,Very concerned,0.37619,984,2629,0.35767,0.39471
2015,Lower Secondary Level,Somewhat concerned,0.37550,1090,2629,0.35698,0.39401
2015,Lower Secondary Level,Not concerned at all,0.18012,555,2629,0.16543,0.19481
2015,Upper Secondary Level,Very concerned,0.37949,4454,11568,0.37065,0.38834
2015,Upper Secondary Level,Somewhat concerned,0.42001,4940,11568,0.41102,0.42900
2015,Upper Secondary Level,Not concerned at all,0.17793,2174,11568,0.17096,0.18490
2015,Post-secondary Non-tertiary Level,Very concerned,0.23854,508,1940,0.21957,0.25751
2015,Post-secondary Non-tertiary Level,Somewhat concerned,0.43269,873,1940,0.41064,0.45475
2015,Post-secondary Non-tertiary Level,Not concerned at all,0.28757,559,1940,0.26742,0.30771
2015,First Stage of Tertiary Education,Very concerned,0.30972,482,1518,0.28645,0.33299
2015,First Stage of Tertiary Education,Somewhat concerned,0.43654,668,1518,0.41159,0.46150
2015,First Stage of Tertiary Education,Not concerned at all,0.24567,368,1518,0.22400,0.26733
2015,Second Stage of Tertiary Education,Very concerned,0.16936,1032,5837,0.15973,0.17898
2015,Second Stage of Tertiary Education,Somewhat concerned,0.37431,2474,5837,0.36189,0.38673
2015,Second Stage of Tertiary Education,Not concerned at all,0.41293,2331,5837,0.40029,0.42556
2016,Pre-primary Level,Very concerned,0.08108,72,329,0.05154,0.11062
2016,Pre-primary Level,Somewhat concerned,0.23061,154,329,0.18503,0.27620
2016,Pre-primary Level,Not concerned at all,0.15487,103,329,0.11572,0.19403
2016,Primary Level,Very concerned,0.41254,198,396,0.36399,0.46109
2016,Primary Level,Somewhat concerned,0.34523,136,396,0.29834,0.39212
2016,Primary Level,Not concerned at all,0.13206,62,396,0.09867,0.16545
2016,Lower Secondary Level,Very concerned,0.49805,1299,2532,0.47857,0.51753
2016,Lower Secondary Level,Somewhat concerned,0.33185,883,2532,0.31351,0.35020
2016,Lower Secondary Level,Not concerned at all,0.12047,350,2532,0.10779,0.13315
2016,Upper Secondary Level,Very concerned,0.53419,5751,10926,0.52484,0.54355
2016,Upper Secondary Level,Somewhat concerned,0.34093,3834,10926,0.33204,0.34982
2016,Upper Secondary Level,Not concerned at all,0.11514,1341,10926,0.10915,0.12112
2016,Post-secondary Non-tertiary Level,Very concerned,0.37484,779,2005,0.35365,0.39604
2016,Post-secondary Non-tertiary Level,Somewhat concerned,0.43307,859,2005,0.41137,0.45476
2016,Post-secondary Non-tertiary Level,Not concerned at all,0.18227,367,2005,0.16537,0.19917
2016,First Stage of Tertiary Education,Very concerned,0.48566,664,1401,0.45947,0.51184
2016,First Stage of Tertiary Education,Somewhat concerned,0.38591,542,1401,0.36041,0.41141
2016,First Stage of Tertiary Education,Not concerned at all,0.12475,195,1401,0.10744,0.14206
2016,Second Stage of Tertiary Education,Very concerned,0.29466,1771,5860,0.28298,0.30633
2016,Second Stage of Tertiary Education,Somewhat concerned,0.46754,2750,5860,0.45477,0.48032
2016,Second Stage of Tertiary Education,Not concerned at all,0.22611,1339,5860,0.21540,0.23682
2017,Pre-primary Level,Very concerned,0.05678,63,409,0.03432,0.07923
2017,Pre-primary Level,Somewhat concerned,0.28165,174,409,0.23800,0.32529
2017,Pre-primary Level,Not concerned at all,0.20600,172,409,0.16676,0.24524
2017,Primary Level,Very concerned,0.36776,193,444,0.32285,0.41266
2017,Primary Level,Somewhat concerned,0.27586,160,444,0.23424,0.31748
2017,Primary Level,Not concerned at all,0.22195,91,444,0.18326,0.26065
2017,Lower Secondary Level,Very concerned,0.41800,1160,2700,0.39940,0.43661
2017,Lower Secondary Level,Somewhat concerned,0.38796,1097,2700,0.36958,0.40635
2017,Lower Secondary Level,Not concerned at all,0.14830,443,2700,0.13490,0.16171
2017,Upper Secondary Level,Very concerned,0.45453,5399,11996,0.44562,0.46344
2017,Upper Secondary Level,Somewhat concerned,0.39464,4844,11996,0.38589,0.40338
2017,Upper Secondary Level,Not concerned at all,0.14023,1753,11996,0.13401,0.14644
2017,Post-secondary Non-tertiary Level,Very concerned,0.28996,683,2201,0.27100,0.30892
2017,Post-secondary Non-tertiary Level,Somewhat concerned,0.46720,1022,2201,0.44635,0.48805
2017,Post-secondary Non-tertiary Level,Not concerned at all,0.23457,496,2201,0.21687,0.25228
2017,First Stage of Tertiary Education,Very concerned,0.40177,614,1532,0.37721,0.42632
2017,First Stage of Tertiary Education,Somewhat concerned,0.44149,675,1532,0.41661,0.46636
2017,First Stage of Tertiary Education,Not concerned at all,0.15378,243,1532,0.13571,0.17185
2017,Second Stage of Tertiary Education,Very concerned,0.22053,1504,6499,0.21045,0.23061
2017,Second Stage of Tertiary Education,Somewhat concerned,0.46923,3083,6499,0.45710,0.48137
2017,Second Stage of Tertiary Education,Not concerned at all,0.30295,1912,6499,0.29178,0.31413
2018,Pre-primary Level,Very concerned,0.07845,38,342,0.04991,0.10699
2018,Pre-primary Level,Somewhat concerned,0.20041,138,342,0.15792,0.24290
2018,Pre-primary Level,Not concerned at all,0.26057,166,342,0.21398,0.30716
2018,Primary Level,Very concerned,0.31575,179,480,0.27412,0.35737
2018,Primary Level,Somewhat concerned,0.31194,188,480,0.27045,0.35343
2018,Primary Level,Not concerned at all,0.22331,113,480,0.18602,0.26061
2018,Lower Secondary Level,Very concerned,0.35015,983,2683,0.33210,0.36820
2018,Lower Secondary Level,Somewhat concerned,0.42459,1126,2683,0.40588,0.44329
2018,Lower Secondary Level,Not concerned at all,0.18453,574,2683,0.16985,0.19921
2018,Upper Secondary Level,Very concerned,0.38343,4351,11482,0.37453,0.39232
2018,Upper Secondary Level,Somewhat concerned,0.42447,4953,11482,0.41542,0.43351
2018,Upper Secondary Level,Not concerned at all,0.18472,2178,11482,0.17762,0.19181
2018,Post-secondary Non-tertiary Level,Very concerned,0.23037,502,2122,0.21245,0.24830
2018,Post-secondary Non-tertiary Level,Somewhat concerned,0.45634,961,2122,0.43514,0.47753
2018,Post-secondary Non-tertiary Level,Not concerned at all,0.30796,659,2122,0.28831,0.32761
2018,First Stage of Tertiary Education,Very concerned,0.32865,471,1449,0.30446,0.35285
2018,First Stage of Tertiary Education,Somewhat concerned,0.44298,662,1449,0.41739,0.46856
2018,First Stage of Tertiary Education,Not concerned at all,0.22068,316,1449,0.19932,0.24204
2018,Second Stage of Tertiary Education,Very concerned,0.16284,1070,6343,0.15375,0.17192
2018,Second Stage of Tertiary Education,Somewhat concerned,0.43606,2834,6343,0.42385,0.44826
2018,Second Stage of Tertiary Education,Not concerned at all,0.39303,2439,6343,0.38101,0.40505
2019,Pre-primary Level,Very concerned,0.06200,31,326,0.03578,0.08822
2019,Pre-primary Level,Somewhat concerned,0.24416,134,326,0.19746,0.29087
2019,Pre-primary Level,Not concerned at all,0.28976,161,326,0.24044,0.33908
2019,Primary Level,Very concerned,0.30531,146,380,0.25895,0.35168
2019,Primary Level,Somewhat concerned,0.37004,156,380,0.32143,0.41865
2019,Primary Level,Not concerned at all,0.15904,78,380,0.12222,0.19586
2019,Lower Secondary Level,Very concerned,0.35285,877,2393,0.33370,0.37200
2019,Lower Secondary Level,Somewhat concerned,0.42066,1028,2393,0.40088,0.44044
2019,Lower Secondary Level,Not concerned at all,0.17007,488,2393,0.15501,0.18513
2019,Upper Secondary Level,Very concerned,0.35642,3934,11084,0.34751,0.36534
2019,Upper Secondary Level,Somewhat concerned,0.43099,4761,11084,0.42177,0.44021
2019,Upper Secondary Level,Not concerned at all,0.20624,2389,11084,0.19871,0.21378
2019,Post-secondary Non-tertiary Level,Very concerned,0.20884,480,2163,0.19171,0.22597
2019,Post-secondary Non-tertiary Level,Somewhat concerned,0.45201,980,2163,0.43103,0.47299
2019,Post-secondary Non-tertiary Level,Not concerned at all,0.32968,703,2163,0.30987,0.34950
2019,First Stage of Tertiary Education,Very concerned,0.28780,486,1662,0.26603,0.30957
2019,First Stage of Tertiary Education,Somewhat concerned,0.45295,746,1662,0.42901,0.47689
2019,First Stage of Tertiary Education,Not concerned at all,0.25415,430,1662,0.23321,0.27508
2019,Second Stage of Tertiary Education,Very concerned,0.15150,1084,7001,0.14310,0.15990
2019,Second Stage of Tertiary Education,Somewhat concerned,0.42363,2988,7001,0.41205,0.43520
2019,Second Stage of Tertiary Education,Not concerned at all,0.41630,2929,7001,0.40476,0.42785
2020,Pre-primary Level,Somewhat concerned,0.13430,109,315,0.09659,0.17202
2020,Pre-primary Level,Not concerned at all,0.28613,206,315,0.23614,0.33612
2020,Primary Level,Very concerned,0.27076,131,488,0.23129,0.31022
2020,Primary Level,Somewhat concerned,0.31482,185,488,0.27357,0.35607
2020,Primary Level,Not concerned at all,0.23597,172,488,0.19826,0.27368
2020,Lower Secondary Level,Very concerned,0.30645,733,2439,0.28815,0.32475
2020,Lower Secondary Level,Somewhat concerned,0.41995,1025,2439,0.40036,0.43954
2020,Lower Secondary Level,Not concerned at all,0.22697,681,2439,0.21034,0.24360
2020,Upper Secondary Level,Very concerned,0.32480,3304,10650,0.31591,0.33369
2020,Upper Secondary Level,Somewhat concerned,0.42810,4478,10650,0.41870,0.43750
2020,Upper Secondary Level,Not concerned at all,0.23770,2868,10650,0.22962,0.24579
2020,Post-secondary Non-tertiary Level,Very concerned,0.18645,403,2259,0.17039,0.20252
2020,Post-secondary Non-tertiary Level,Somewhat concerned,0.41033,930,2259,0.39004,0.43062
2020,Post-secondary Non-tertiary Level,Not concerned at all,0.39686,926,2259,0.37668,0.41704
2020,First Stage of Tertiary Education,Very concerned,0.27552,394,1459,0.25258,0.29845
2020,First Stage of Tertiary Education,Somewhat concerned,0.42307,624,1459,0.39771,0.44843
2020,First Stage of Tertiary Education,Not concerned at all,0.29681,441,1459,0.27336,0.32026
2020,Second Stage of Tertiary Education,Very concerned,0.12900,941,7164,0.12123,0.13676
2020,Second Stage of Tertiary Education,Somewhat concerned,0.36002,2629,7164,0.34890,0.37113
2020,Second Stage of Tertiary Education,Not concerned at all,0.50253,3594,7164,0.49095,0.51410
2021,Pre-primary Level,Somewhat concerned,0.17406,49,172,0.11723,0.23089
2021,Pre-primary Level,Not concerned at all,0.29780,123,172,0.22926,0.36635
2021,Primary Level,Very concerned,0.27459,75,203,0.21305,0.33614
2021,Primary Level,Somewhat concerned,0.23864,75,203,0.17986,0.29743
2021,Primary Level,Not concerned at all,0.23513,53,203,0.17665,0.29361
2021,Lower Secondary Level,Very concerned,0.28180,372,1356,0.25785,0.30575
2021,Lower Secondary Level,Somewhat concerned,0.39034,546,1356,0.36436,0.41631
2021,Lower Secondary Level,Not concerned at all,0.25846,438,1356,0.23515,0.28177
2021,Upper Secondary Level,Very concerned,0.29284,1873,6927,0.28212,0.30356
2021,Upper Secondary Level,Somewhat concerned,0.40139,2770,6927,0.38985,0.41293
2021,Upper Secondary Level,Not concerned at all,0.29514,2284,6927,0.28440,0.30588
2021,Post-secondary Non-tertiary Level,Very concerned,0.14534,233,1524,0.12764,0.16304
2021,Post-secondary Non-tertiary Level,Somewhat concerned,0.38224,604,1524,0.35784,0.40665
2021,Post-secondary Non-tertiary Level,Not concerned at all,0.46644,687,1524,0.44138,0.49149
2021,First Stage of Tertiary Education,Very concerned,0.25371,231,997,0.22669,0.28073
2021,First Stage of Tertiary Education,Somewhat concerned,0.42821,434,997,0.39748,0.45894
2021,First Stage of Tertiary Education,Not concerned at all,0.30442,332,997,0.27584,0.33300
2021,Second Stage of Tertiary Education,Very concerned,0.12591,629,5298,0.11697,0.13484
2021,Second Stage of Tertiary Education,Somewhat concerned,0.34518,1879,5298,0.33238,0.35798
2021,Second Stage of Tertiary Education,Not concerned at all,0.51923,2790,5298,0.50577,0.53268
