year,age_gr,regtyp,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,30-45 y.,Urban regions,Somewhat concerned,0.27393,1084,3011,0.25800,0.28987
2012,30-45 y.,Urban regions,Not concerned at all,0.41085,1459,3011,0.39327,0.42842
2012,30-45 y.,Rural regions,Very concerned,0.17530,329,1557,0.15641,0.19419
2012,30-45 y.,Rural regions,Somewhat concerned,0.31258,655,1557,0.28954,0.33561
2012,30-45 y.,Rural regions,Not concerned at all,0.28095,573,1557,0.25862,0.30328
2012,46-65 y.,Urban regions,Very concerned,0.18852,889,4775,0.17742,0.19961
2012,46-65 y.,Urban regions,Somewhat concerned,0.38144,1865,4775,0.36766,0.39522
2012,46-65 y.,Urban regions,Not concerned at all,0.37532,2021,4775,0.36158,0.38905
2012,46-65 y.,Rural regions,Very concerned,0.20347,587,3014,0.18909,0.21784
2012,46-65 y.,Rural regions,Somewhat concerned,0.42577,1321,3014,0.40812,0.44343
2012,46-65 y.,Rural regions,Not concerned at all,0.32040,1106,3014,0.30374,0.33706
2012,66 and older,Urban regions,Very concerned,0.21703,679,3270,0.20290,0.23116
2012,66 and older,Urban regions,Somewhat concerned,0.43358,1432,3270,0.41660,0.45057
2012,66 and older,Urban regions,Not concerned at all,0.33930,1159,3270,0.32307,0.35553
2012,66 and older,Rural regions,Very concerned,0.18253,334,1870,0.16502,0.20004
2012,66 and older,Rural regions,Somewhat concerned,0.50310,949,1870,0.48044,0.52577
2012,66 and older,Rural regions,Not concerned at all,0.30363,587,1870,0.28278,0.32448
2013,17-29 y.,Urban regions,Very concerned,0.12597,297,1699,0.11019,0.14175
2013,17-29 y.,Urban regions,Somewhat concerned,0.22540,547,1699,0.20553,0.24528
2013,17-29 y.,Urban regions,Not concerned at all,0.32327,855,1699,0.30103,0.34552
2013,17-29 y.,Rural regions,Very concerned,0.11544,149,823,0.09359,0.13728
2013,17-29 y.,Rural regions,Somewhat concerned,0.25829,297,823,0.22837,0.28821
2013,17-29 y.,Rural regions,Not concerned at all,0.34478,377,823,0.31228,0.37727
2013,30-45 y.,Urban regions,Very concerned,0.11605,508,2659,0.10388,0.12823
2013,30-45 y.,Urban regions,Somewhat concerned,0.23580,956,2659,0.21966,0.25193
2013,30-45 y.,Urban regions,Not concerned at all,0.31845,1195,2659,0.30074,0.33616
2013,30-45 y.,Rural regions,Very concerned,0.14729,295,1397,0.12870,0.16588
2013,30-45 y.,Rural regions,Somewhat concerned,0.27125,574,1397,0.24793,0.29458
2013,30-45 y.,Rural regions,Not concerned at all,0.27726,528,1397,0.25378,0.30074
2013,46-65 y.,Urban regions,Very concerned,0.20945,976,4468,0.19752,0.22139
2013,46-65 y.,Urban regions,Somewhat concerned,0.36623,1798,4468,0.35210,0.38036
2013,46-65 y.,Urban regions,Not concerned at all,0.30912,1694,4468,0.29557,0.32267
2013,46-65 y.,Rural regions,Very concerned,0.22105,621,2821,0.20573,0.23636
2013,46-65 y.,Rural regions,Somewhat concerned,0.42112,1273,2821,0.40290,0.43935
2013,46-65 y.,Rural regions,Not concerned at all,0.28307,927,2821,0.26644,0.29970
2013,66 and older,Urban regions,Very concerned,0.25658,786,3149,0.24132,0.27184
2013,66 and older,Urban regions,Somewhat concerned,0.44383,1440,3149,0.42647,0.46118
2013,66 and older,Urban regions,Not concerned at all,0.28048,923,3149,0.26479,0.29617
2013,66 and older,Rural regions,Very concerned,0.23192,387,1737,0.21206,0.25177
2013,66 and older,Rural regions,Somewhat concerned,0.46496,842,1737,0.44150,0.48842
2013,66 and older,Rural regions,Not concerned at all,0.27266,508,1737,0.25171,0.29361
2014,17-29 y.,Urban regions,Very concerned,0.21270,661,2897,0.19780,0.22760
2014,17-29 y.,Urban regions,Somewhat concerned,0.34621,1075,2897,0.32888,0.36354
2014,17-29 y.,Urban regions,Not concerned at all,0.36635,1161,2897,0.34881,0.38390
2014,17-29 y.,Rural regions,Very concerned,0.22425,329,1367,0.20213,0.24636
2014,17-29 y.,Rural regions,Somewhat concerned,0.36415,542,1367,0.33863,0.38967
2014,17-29 y.,Rural regions,Not concerned at all,0.33941,496,1367,0.31430,0.36452
2014,30-45 y.,Urban regions,Very concerned,0.21947,1283,5616,0.20864,0.23030
2014,30-45 y.,Urban regions,Somewhat concerned,0.36915,2279,5616,0.35653,0.38178
2014,30-45 y.,Urban regions,Not concerned at all,0.40575,2054,5616,0.39290,0.41859
2014,30-45 y.,Rural regions,Very concerned,0.25441,752,2849,0.23842,0.27041
2014,30-45 y.,Rural regions,Somewhat concerned,0.41967,1234,2849,0.40154,0.43779
2014,30-45 y.,Rural regions,Not concerned at all,0.32021,863,2849,0.30307,0.33734
2014,46-65 y.,Urban regions,Very concerned,0.27333,1486,5860,0.26192,0.28474
2014,46-65 y.,Urban regions,Somewhat concerned,0.40942,2411,5860,0.39683,0.42202
2014,46-65 y.,Urban regions,Not concerned at all,0.31266,1963,5860,0.30079,0.32453
2014,46-65 y.,Rural regions,Very concerned,0.28478,943,3394,0.26960,0.29997
2014,46-65 y.,Rural regions,Somewhat concerned,0.43600,1460,3394,0.41932,0.45269
2014,46-65 y.,Rural regions,Not concerned at all,0.27136,991,3394,0.25640,0.28633
2014,66 and older,Urban regions,Very concerned,0.28867,875,3142,0.27283,0.30452
2014,66 and older,Urban regions,Somewhat concerned,0.44859,1431,3142,0.43119,0.46598
2014,66 and older,Urban regions,Not concerned at all,0.25695,836,3142,0.24167,0.27223
2014,66 and older,Rural regions,Very concerned,0.26647,450,1780,0.24593,0.28702
2014,66 and older,Rural regions,Somewhat concerned,0.46818,864,1780,0.44499,0.49137
2014,66 and older,Rural regions,Not concerned at all,0.25290,466,1780,0.23270,0.27310
2015,17-29 y.,Urban regions,Very concerned,0.25469,729,2606,0.23796,0.27142
2015,17-29 y.,Urban regions,Somewhat concerned,0.32563,979,2606,0.30763,0.34362
2015,17-29 y.,Urban regions,Not concerned at all,0.29506,898,2606,0.27754,0.31257
2015,17-29 y.,Rural regions,Very concerned,0.28280,438,1270,0.25802,0.30757
2015,17-29 y.,Rural regions,Somewhat concerned,0.36081,467,1270,0.33439,0.38724
2015,17-29 y.,Rural regions,Not concerned at all,0.23875,365,1270,0.21529,0.26220
2015,30-45 y.,Urban regions,Very concerned,0.25066,1355,4793,0.23839,0.26293
2015,30-45 y.,Urban regions,Somewhat concerned,0.35426,1960,4793,0.34072,0.36780
2015,30-45 y.,Urban regions,Not concerned at all,0.33261,1478,4793,0.31927,0.34595
2015,30-45 y.,Rural regions,Very concerned,0.32669,868,2516,0.30836,0.34502
2015,30-45 y.,Rural regions,Somewhat concerned,0.42519,1097,2516,0.40587,0.44451
2015,30-45 y.,Rural regions,Not concerned at all,0.20358,551,2516,0.18784,0.21931
2015,46-65 y.,Urban regions,Very concerned,0.32125,1745,5600,0.30902,0.33349
2015,46-65 y.,Urban regions,Somewhat concerned,0.42244,2390,5600,0.40950,0.43538
2015,46-65 y.,Urban regions,Not concerned at all,0.24247,1465,5600,0.23124,0.25369
2015,46-65 y.,Rural regions,Very concerned,0.39333,1186,3216,0.37645,0.41022
2015,46-65 y.,Rural regions,Somewhat concerned,0.38568,1353,3216,0.36886,0.40251
2015,46-65 y.,Rural regions,Not concerned at all,0.20406,677,3216,0.19013,0.21799
2015,66 and older,Urban regions,Very concerned,0.33918,993,3065,0.32242,0.35594
2015,66 and older,Urban regions,Somewhat concerned,0.44483,1416,3065,0.42724,0.46243
2015,66 and older,Urban regions,Not concerned at all,0.20588,656,3065,0.19157,0.22020
2015,66 and older,Rural regions,Very concerned,0.32646,558,1774,0.30463,0.34828
2015,66 and older,Rural regions,Somewhat concerned,0.46988,859,1774,0.44665,0.49311
2015,66 and older,Rural regions,Not concerned at all,0.18250,357,1774,0.16452,0.20047
2016,17-29 y.,Urban regions,Very concerned,0.29680,831,2555,0.27908,0.31452
2016,17-29 y.,Urban regions,Somewhat concerned,0.39232,1091,2555,0.37338,0.41125
2016,17-29 y.,Urban regions,Not concerned at all,0.20907,633,2555,0.19330,0.22484
2016,17-29 y.,Rural regions,Very concerned,0.33392,466,1214,0.30738,0.36046
2016,17-29 y.,Rural regions,Somewhat concerned,0.37783,485,1214,0.35054,0.40511
2016,17-29 y.,Rural regions,Not concerned at all,0.18730,263,1214,0.16534,0.20925
2016,30-45 y.,Urban regions,Very concerned,0.37636,1859,4651,0.36244,0.39029
2016,30-45 y.,Urban regions,Somewhat concerned,0.40567,1919,4651,0.39156,0.41978
2016,30-45 y.,Urban regions,Not concerned at all,0.19919,873,4651,0.18771,0.21067
2016,30-45 y.,Rural regions,Very concerned,0.48261,1153,2362,0.46246,0.50277
2016,30-45 y.,Rural regions,Somewhat concerned,0.35903,883,2362,0.33968,0.37838
2016,30-45 y.,Rural regions,Not concerned at all,0.13263,326,2362,0.11895,0.14631
2016,46-65 y.,Urban regions,Very concerned,0.47700,2404,5420,0.46370,0.49030
2016,46-65 y.,Urban regions,Somewhat concerned,0.37735,2135,5420,0.36444,0.39025
2016,46-65 y.,Urban regions,Not concerned at all,0.13938,881,5420,0.13016,0.14860
2016,46-65 y.,Rural regions,Very concerned,0.54021,1616,3133,0.52275,0.55766
2016,46-65 y.,Rural regions,Somewhat concerned,0.34344,1102,3133,0.32681,0.36007
2016,46-65 y.,Rural regions,Not concerned at all,0.11198,415,3133,0.10094,0.12303
2016,66 and older,Urban regions,Very concerned,0.49944,1474,2948,0.48139,0.51749
2016,66 and older,Urban regions,Somewhat concerned,0.38364,1137,2948,0.36608,0.40119
2016,66 and older,Urban regions,Not concerned at all,0.10815,337,2948,0.09694,0.11936
2016,66 and older,Rural regions,Very concerned,0.52648,914,1748,0.50306,0.54989
2016,66 and older,Rural regions,Somewhat concerned,0.36189,654,1748,0.33936,0.38442
2016,66 and older,Rural regions,Not concerned at all,0.10850,180,1748,0.09392,0.12309
2017,17-29 y.,Urban regions,Very concerned,0.22967,730,2913,0.21439,0.24495
2017,17-29 y.,Urban regions,Somewhat concerned,0.40172,1270,2913,0.38391,0.41952
2017,17-29 y.,Urban regions,Not concerned at all,0.27350,913,2913,0.25731,0.28969
2017,17-29 y.,Rural regions,Very concerned,0.26284,422,1399,0.23977,0.28592
2017,17-29 y.,Rural regions,Somewhat concerned,0.41059,609,1399,0.38480,0.43638
2017,17-29 y.,Rural regions,Not concerned at all,0.23101,368,1399,0.20892,0.25311
2017,30-45 y.,Urban regions,Very concerned,0.30376,1575,4815,0.29077,0.31675
2017,30-45 y.,Urban regions,Somewhat concerned,0.41914,2108,4815,0.40521,0.43308
2017,30-45 y.,Urban regions,Not concerned at all,0.26228,1132,4815,0.24985,0.27471
2017,30-45 y.,Rural regions,Very concerned,0.39610,994,2406,0.37655,0.41565
2017,30-45 y.,Rural regions,Somewhat concerned,0.41149,1008,2406,0.39182,0.43116
2017,30-45 y.,Rural regions,Not concerned at all,0.17035,404,2406,0.15532,0.18537
2017,46-65 y.,Urban regions,Very concerned,0.39516,2309,6243,0.38303,0.40729
2017,46-65 y.,Urban regions,Somewhat concerned,0.42779,2703,6243,0.41551,0.44006
2017,46-65 y.,Urban regions,Not concerned at all,0.17114,1231,6243,0.16180,0.18049
2017,46-65 y.,Rural regions,Very concerned,0.45647,1614,3682,0.44038,0.47256
2017,46-65 y.,Rural regions,Somewhat concerned,0.39928,1500,3682,0.38345,0.41510
2017,46-65 y.,Rural regions,Not concerned at all,0.13713,568,3682,0.12601,0.14824
2017,66 and older,Urban regions,Very concerned,0.42090,1287,3080,0.40346,0.43834
2017,66 and older,Urban regions,Somewhat concerned,0.42172,1346,3080,0.40428,0.43916
2017,66 and older,Urban regions,Not concerned at all,0.14727,447,3080,0.13476,0.15979
2017,66 and older,Rural regions,Very concerned,0.45147,850,1843,0.42875,0.47420
2017,66 and older,Rural regions,Somewhat concerned,0.41393,770,1843,0.39144,0.43643
2017,66 and older,Rural regions,Not concerned at all,0.12254,223,1843,0.10756,0.13751
2018,17-29 y.,Urban regions,Very concerned,0.17196,524,2903,0.15823,0.18569
2018,17-29 y.,Urban regions,Somewhat concerned,0.39219,1220,2903,0.37442,0.40995
2018,17-29 y.,Urban regions,Not concerned at all,0.34933,1159,2903,0.33198,0.36668
2018,17-29 y.,Rural regions,Very concerned,0.22548,322,1341,0.20311,0.24786
2018,17-29 y.,Rural regions,Somewhat concerned,0.39053,594,1341,0.36440,0.41665
2018,17-29 y.,Rural regions,Not concerned at all,0.27887,425,1341,0.25486,0.30288
2018,30-45 y.,Urban regions,Very concerned,0.24094,1193,4502,0.22844,0.25343
2018,30-45 y.,Urban regions,Somewhat concerned,0.42231,1909,4502,0.40788,0.43674
2018,30-45 y.,Urban regions,Not concerned at all,0.32044,1400,4502,0.30681,0.33408
2018,30-45 y.,Rural regions,Very concerned,0.34469,775,2211,0.32487,0.36450
2018,30-45 y.,Rural regions,Somewhat concerned,0.41897,973,2211,0.39839,0.43954
2018,30-45 y.,Rural regions,Not concerned at all,0.22049,463,2211,0.20320,0.23777
2018,46-65 y.,Urban regions,Very concerned,0.32522,1863,6052,0.31342,0.33702
2018,46-65 y.,Urban regions,Somewhat concerned,0.43543,2608,6052,0.42294,0.44792
2018,46-65 y.,Urban regions,Not concerned at all,0.23354,1581,6052,0.22287,0.24420
2018,46-65 y.,Rural regions,Very concerned,0.40132,1309,3542,0.38518,0.41747
2018,46-65 y.,Rural regions,Somewhat concerned,0.39703,1517,3542,0.38092,0.41315
2018,46-65 y.,Rural regions,Not concerned at all,0.19355,716,3542,0.18054,0.20656
2018,66 and older,Urban regions,Very concerned,0.34604,1087,3142,0.32940,0.36267
2018,66 and older,Urban regions,Somewhat concerned,0.45110,1451,3142,0.43370,0.46851
2018,66 and older,Urban regions,Not concerned at all,0.19898,604,3142,0.18502,0.21295
2018,66 and older,Rural regions,Very concerned,0.35253,662,1831,0.33064,0.37442
2018,66 and older,Rural regions,Somewhat concerned,0.46426,856,1831,0.44141,0.48711
2018,66 and older,Rural regions,Not concerned at all,0.17867,313,1831,0.16112,0.19622
2019,17-29 y.,Urban regions,Very concerned,0.16188,449,2538,0.14755,0.17621
2019,17-29 y.,Urban regions,Somewhat concerned,0.39993,1091,2538,0.38086,0.41899
2019,17-29 y.,Urban regions,Not concerned at all,0.34342,998,2538,0.32494,0.36189
2019,17-29 y.,Rural regions,Very concerned,0.23706,291,1143,0.21240,0.26173
2019,17-29 y.,Rural regions,Somewhat concerned,0.34250,485,1143,0.31498,0.37003
2019,17-29 y.,Rural regions,Not concerned at all,0.28969,367,1143,0.26338,0.31600
2019,30-45 y.,Urban regions,Very concerned,0.22679,972,4031,0.21387,0.23972
2019,30-45 y.,Urban regions,Somewhat concerned,0.41291,1719,4031,0.39771,0.42811
2019,30-45 y.,Urban regions,Not concerned at all,0.34032,1340,4031,0.32569,0.35495
2019,30-45 y.,Rural regions,Very concerned,0.29905,682,2064,0.27930,0.31881
2019,30-45 y.,Rural regions,Somewhat concerned,0.43830,901,2064,0.41689,0.45971
2019,30-45 y.,Rural regions,Not concerned at all,0.24230,481,2064,0.22381,0.26079
2019,46-65 y.,Urban regions,Very concerned,0.31400,1797,6495,0.30271,0.32529
2019,46-65 y.,Urban regions,Somewhat concerned,0.42907,2735,6495,0.41703,0.44110
2019,46-65 y.,Urban regions,Not concerned at all,0.25097,1963,6495,0.24042,0.26151
2019,46-65 y.,Rural regions,Very concerned,0.36636,1253,3679,0.35079,0.38193
2019,46-65 y.,Rural regions,Somewhat concerned,0.41628,1567,3679,0.40035,0.43221
2019,46-65 y.,Rural regions,Not concerned at all,0.21124,859,3679,0.19805,0.22444
2019,66 and older,Urban regions,Very concerned,0.31060,995,3211,0.29459,0.32661
2019,66 and older,Urban regions,Somewhat concerned,0.45881,1495,3211,0.44158,0.47605
2019,66 and older,Urban regions,Not concerned at all,0.22645,721,3211,0.21198,0.24093
2019,66 and older,Rural regions,Very concerned,0.33410,648,1859,0.31265,0.35555
2019,66 and older,Rural regions,Somewhat concerned,0.46915,846,1859,0.44646,0.49184
2019,66 and older,Rural regions,Not concerned at all,0.18827,365,1859,0.17049,0.20604
2020,17-29 y.,Urban regions,Very concerned,0.13849,392,3045,0.12622,0.15076
2020,17-29 y.,Urban regions,Somewhat concerned,0.31779,1071,3045,0.30125,0.33433
2020,17-29 y.,Urban regions,Not concerned at all,0.45594,1582,3045,0.43825,0.47363
2020,17-29 y.,Rural regions,Very concerned,0.17071,230,1248,0.14983,0.19160
2020,17-29 y.,Rural regions,Somewhat concerned,0.33341,458,1248,0.30724,0.35958
2020,17-29 y.,Rural regions,Not concerned at all,0.36991,560,1248,0.34312,0.39671
2020,30-45 y.,Urban regions,Very concerned,0.18279,817,4507,0.17150,0.19407
2020,30-45 y.,Urban regions,Somewhat concerned,0.38109,1775,4507,0.36691,0.39527
2020,30-45 y.,Urban regions,Not concerned at all,0.41651,1915,4507,0.40211,0.43090
2020,30-45 y.,Rural regions,Very concerned,0.29671,590,2070,0.27702,0.31639
2020,30-45 y.,Rural regions,Somewhat concerned,0.39770,840,2070,0.37661,0.41879
2020,30-45 y.,Rural regions,Not concerned at all,0.28393,640,2070,0.26450,0.30336
2020,46-65 y.,Urban regions,Very concerned,0.27365,1524,6294,0.26264,0.28467
2020,46-65 y.,Urban regions,Somewhat concerned,0.40457,2471,6294,0.39245,0.41670
2020,46-65 y.,Urban regions,Not concerned at all,0.31497,2299,6294,0.30350,0.32645
2020,46-65 y.,Rural regions,Very concerned,0.34408,1087,3462,0.32825,0.35991
2020,46-65 y.,Rural regions,Somewhat concerned,0.40968,1426,3462,0.39329,0.42606
2020,46-65 y.,Rural regions,Not concerned at all,0.23754,949,3462,0.22336,0.25172
2020,66 and older,Urban regions,Very concerned,0.28661,845,3058,0.27058,0.30264
2020,66 and older,Urban regions,Somewhat concerned,0.45538,1389,3058,0.43772,0.47303
2020,66 and older,Urban regions,Not concerned at all,0.25024,824,3058,0.23488,0.26559
2020,66 and older,Rural regions,Very concerned,0.30255,557,1792,0.28128,0.32383
2020,66 and older,Rural regions,Somewhat concerned,0.46953,806,1792,0.44642,0.49264
2020,66 and older,Rural regions,Not concerned at all,0.21817,429,1792,0.19904,0.23730
2021,17-29 y.,Urban regions,Very concerned,0.09466,188,1910,0.08152,0.10779
2021,17-29 y.,Urban regions,Somewhat concerned,0.26815,565,1910,0.24828,0.28802
2021,17-29 y.,Urban regions,Not concerned at all,0.54017,1157,1910,0.51781,0.56253
2021,17-29 y.,Rural regions,Very concerned,0.12865,107,771,0.10500,0.15229
2021,17-29 y.,Rural regions,Somewhat concerned,0.34013,261,771,0.30667,0.37360
2021,17-29 y.,Rural regions,Not concerned at all,0.42915,403,771,0.39419,0.46411
2021,30-45 y.,Urban regions,Very concerned,0.17192,441,2795,0.15793,0.18591
2021,30-45 y.,Urban regions,Somewhat concerned,0.34430,1035,2795,0.32668,0.36192
2021,30-45 y.,Urban regions,Not concerned at all,0.45816,1319,2795,0.43968,0.47663
2021,30-45 y.,Rural regions,Very concerned,0.26250,308,1334,0.23888,0.28612
2021,30-45 y.,Rural regions,Somewhat concerned,0.40148,564,1334,0.37516,0.42779
2021,30-45 y.,Rural regions,Not concerned at all,0.32037,462,1334,0.29532,0.34542
2021,46-65 y.,Urban regions,Very concerned,0.24089,898,4410,0.22827,0.25352
2021,46-65 y.,Urban regions,Somewhat concerned,0.38663,1678,4410,0.37225,0.40100
2021,46-65 y.,Urban regions,Not concerned at all,0.36263,1834,4410,0.34844,0.37682
2021,46-65 y.,Rural regions,Very concerned,0.30269,669,2354,0.28412,0.32125
2021,46-65 y.,Rural regions,Somewhat concerned,0.42012,953,2354,0.40018,0.44006
2021,46-65 y.,Rural regions,Not concerned at all,0.26882,732,2354,0.25090,0.28673
2021,66 and older,Urban regions,Very concerned,0.27451,540,2212,0.25591,0.29311
2021,66 and older,Urban regions,Somewhat concerned,0.41623,928,2212,0.39568,0.43677
2021,66 and older,Urban regions,Not concerned at all,0.30028,744,2212,0.28117,0.31938
2021,66 and older,Rural regions,Very concerned,0.31872,391,1313,0.29351,0.34393
2021,66 and older,Rural regions,Somewhat concerned,0.42819,586,1313,0.40141,0.45496
2021,66 and older,Rural regions,Not concerned at all,0.23559,336,1313,0.21263,0.25856
