year,age_gr,quintil_oecd,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,30-45 y.,1st Quintile,Somewhat concerned,0.37519,368,907,0.34367,0.40672
2004,30-45 y.,1st Quintile,Not concerned at all,0.23773,216,907,0.21001,0.26545
2004,30-45 y.,2nd Quintile,Very concerned,0.32426,390,1162,0.29734,0.35119
2004,30-45 y.,2nd Quintile,Somewhat concerned,0.48831,574,1162,0.45955,0.51706
2004,30-45 y.,2nd Quintile,Not concerned at all,0.18175,198,1162,0.15957,0.20394
2004,30-45 y.,3rd Quintile,Very concerned,0.34114,390,1241,0.31475,0.36752
2004,30-45 y.,3rd Quintile,Somewhat concerned,0.45409,592,1241,0.42638,0.48180
2004,30-45 y.,3rd Quintile,Not concerned at all,0.20313,259,1241,0.18073,0.22552
2004,30-45 y.,4th Quintile,Very concerned,0.27228,402,1442,0.24930,0.29527
2004,30-45 y.,4th Quintile,Somewhat concerned,0.46927,676,1442,0.44350,0.49503
2004,30-45 y.,4th Quintile,Not concerned at all,0.25298,364,1442,0.23054,0.27543
2004,30-45 y.,5th Quintile,Very concerned,0.27187,417,1737,0.25094,0.29280
2004,30-45 y.,5th Quintile,Somewhat concerned,0.40074,740,1737,0.37768,0.42379
2004,30-45 y.,5th Quintile,Not concerned at all,0.32389,580,1737,0.30188,0.34590
2004,46-65 y.,1st Quintile,Very concerned,0.35972,288,843,0.32730,0.39213
2004,46-65 y.,1st Quintile,Somewhat concerned,0.41256,372,843,0.37931,0.44581
2004,46-65 y.,1st Quintile,Not concerned at all,0.21607,183,843,0.18827,0.24386
2004,46-65 y.,2nd Quintile,Very concerned,0.33914,327,990,0.30964,0.36865
2004,46-65 y.,2nd Quintile,Somewhat concerned,0.44755,473,990,0.41656,0.47854
2004,46-65 y.,2nd Quintile,Not concerned at all,0.19267,190,990,0.16809,0.21725
2004,46-65 y.,3rd Quintile,Very concerned,0.37075,428,1157,0.34291,0.39860
2004,46-65 y.,3rd Quintile,Somewhat concerned,0.42788,512,1157,0.39936,0.45641
2004,46-65 y.,3rd Quintile,Not concerned at all,0.19280,217,1157,0.17006,0.21554
2004,46-65 y.,4th Quintile,Very concerned,0.40404,558,1451,0.37878,0.42930
2004,46-65 y.,4th Quintile,Somewhat concerned,0.42343,656,1451,0.39800,0.44886
2004,46-65 y.,4th Quintile,Not concerned at all,0.16420,237,1451,0.14513,0.18327
2004,46-65 y.,5th Quintile,Very concerned,0.28433,752,2870,0.26782,0.30083
2004,46-65 y.,5th Quintile,Somewhat concerned,0.47924,1368,2870,0.46096,0.49752
2004,46-65 y.,5th Quintile,Not concerned at all,0.23014,750,2870,0.21473,0.24554
2004,66 and older,1st Quintile,Very concerned,0.28375,183,604,0.24776,0.31973
2004,66 and older,1st Quintile,Somewhat concerned,0.49680,298,604,0.45689,0.53670
2004,66 and older,1st Quintile,Not concerned at all,0.18961,123,604,0.15832,0.22090
2004,66 and older,2nd Quintile,Very concerned,0.42359,360,897,0.39123,0.45594
2004,66 and older,2nd Quintile,Somewhat concerned,0.42900,403,897,0.39659,0.46140
2004,66 and older,2nd Quintile,Not concerned at all,0.14090,134,897,0.11811,0.16368
2004,66 and older,3rd Quintile,Very concerned,0.36283,295,773,0.32891,0.39675
2004,66 and older,3rd Quintile,Somewhat concerned,0.42317,339,773,0.38831,0.45802
2004,66 and older,3rd Quintile,Not concerned at all,0.19111,139,773,0.16337,0.21884
2004,66 and older,4th Quintile,Very concerned,0.37957,263,707,0.34377,0.41536
2004,66 and older,4th Quintile,Somewhat concerned,0.47673,341,707,0.43989,0.51357
2004,66 and older,4th Quintile,Not concerned at all,0.13938,103,707,0.11384,0.16493
2004,66 and older,5th Quintile,Very concerned,0.38616,262,731,0.35084,0.42148
2004,66 and older,5th Quintile,Somewhat concerned,0.46016,333,731,0.42400,0.49632
2004,66 and older,5th Quintile,Not concerned at all,0.13725,136,731,0.11229,0.16221
2005,17-29 y.,1st Quintile,Very concerned,0.28270,275,908,0.25339,0.31201
2005,17-29 y.,1st Quintile,Somewhat concerned,0.41291,376,908,0.38087,0.44495
2005,17-29 y.,1st Quintile,Not concerned at all,0.29264,257,908,0.26303,0.32225
2005,17-29 y.,2nd Quintile,Very concerned,0.33025,232,724,0.29597,0.36453
2005,17-29 y.,2nd Quintile,Somewhat concerned,0.40006,288,724,0.36435,0.43577
2005,17-29 y.,2nd Quintile,Not concerned at all,0.26470,204,724,0.23254,0.29686
2005,17-29 y.,3rd Quintile,Very concerned,0.31264,198,695,0.27815,0.34713
2005,17-29 y.,3rd Quintile,Somewhat concerned,0.39878,314,695,0.36235,0.43521
2005,17-29 y.,3rd Quintile,Not concerned at all,0.27951,183,695,0.24612,0.31289
2005,17-29 y.,4th Quintile,Very concerned,0.30852,222,718,0.27471,0.34232
2005,17-29 y.,4th Quintile,Somewhat concerned,0.46361,315,718,0.42711,0.50011
2005,17-29 y.,4th Quintile,Not concerned at all,0.22430,181,718,0.19377,0.25484
2005,17-29 y.,5th Quintile,Very concerned,0.28386,202,755,0.25167,0.31604
2005,17-29 y.,5th Quintile,Somewhat concerned,0.43965,346,755,0.40422,0.47508
2005,17-29 y.,5th Quintile,Not concerned at all,0.26864,207,755,0.23701,0.30028
2005,30-45 y.,1st Quintile,Very concerned,0.40767,344,856,0.37473,0.44061
2005,30-45 y.,1st Quintile,Somewhat concerned,0.38516,356,856,0.35254,0.41778
2005,30-45 y.,1st Quintile,Not concerned at all,0.18936,156,856,0.16310,0.21562
2005,30-45 y.,2nd Quintile,Very concerned,0.44117,449,1040,0.41098,0.47136
2005,30-45 y.,2nd Quintile,Somewhat concerned,0.41589,435,1040,0.38592,0.44586
2005,30-45 y.,2nd Quintile,Not concerned at all,0.14295,156,1040,0.12166,0.16423
2005,30-45 y.,3rd Quintile,Very concerned,0.39970,450,1163,0.37153,0.42786
2005,30-45 y.,3rd Quintile,Somewhat concerned,0.42392,525,1163,0.39550,0.45233
2005,30-45 y.,3rd Quintile,Not concerned at all,0.16735,188,1163,0.14589,0.18882
2005,30-45 y.,4th Quintile,Very concerned,0.34200,446,1345,0.31664,0.36737
2005,30-45 y.,4th Quintile,Somewhat concerned,0.43682,613,1345,0.41030,0.46333
2005,30-45 y.,4th Quintile,Not concerned at all,0.21460,286,1345,0.19265,0.23655
2005,30-45 y.,5th Quintile,Very concerned,0.28624,479,1644,0.26438,0.30810
2005,30-45 y.,5th Quintile,Somewhat concerned,0.42440,687,1644,0.40051,0.44830
2005,30-45 y.,5th Quintile,Not concerned at all,0.28184,478,1644,0.26009,0.30360
2005,46-65 y.,1st Quintile,Very concerned,0.43977,333,769,0.40467,0.47488
2005,46-65 y.,1st Quintile,Somewhat concerned,0.40261,327,769,0.36792,0.43729
2005,46-65 y.,1st Quintile,Not concerned at all,0.13974,109,769,0.11522,0.16426
2005,46-65 y.,2nd Quintile,Very concerned,0.43413,435,967,0.40287,0.46539
2005,46-65 y.,2nd Quintile,Somewhat concerned,0.40741,390,967,0.37642,0.43839
2005,46-65 y.,2nd Quintile,Not concerned at all,0.14456,142,967,0.12239,0.16674
2005,46-65 y.,3rd Quintile,Very concerned,0.44753,495,1100,0.41813,0.47692
2005,46-65 y.,3rd Quintile,Somewhat concerned,0.39600,456,1100,0.36708,0.42491
2005,46-65 y.,3rd Quintile,Not concerned at all,0.14037,149,1100,0.11984,0.16091
2005,46-65 y.,4th Quintile,Very concerned,0.45885,634,1429,0.43301,0.48470
2005,46-65 y.,4th Quintile,Somewhat concerned,0.40672,603,1429,0.38124,0.43220
2005,46-65 y.,4th Quintile,Not concerned at all,0.13169,192,1429,0.11415,0.14923
2005,46-65 y.,5th Quintile,Very concerned,0.35118,846,2693,0.33315,0.36921
2005,46-65 y.,5th Quintile,Somewhat concerned,0.46596,1278,2693,0.44711,0.48480
2005,46-65 y.,5th Quintile,Not concerned at all,0.17718,569,2693,0.16276,0.19160
2005,66 and older,1st Quintile,Very concerned,0.43433,249,582,0.39403,0.47464
2005,66 and older,1st Quintile,Somewhat concerned,0.38709,244,582,0.34749,0.42670
2005,66 and older,1st Quintile,Not concerned at all,0.15498,89,582,0.12556,0.18441
2005,66 and older,2nd Quintile,Very concerned,0.44872,431,929,0.41672,0.48072
2005,66 and older,2nd Quintile,Somewhat concerned,0.40183,372,929,0.37029,0.43338
2005,66 and older,2nd Quintile,Not concerned at all,0.13487,126,929,0.11289,0.15685
2005,66 and older,3rd Quintile,Very concerned,0.43660,334,757,0.40125,0.47195
2005,66 and older,3rd Quintile,Somewhat concerned,0.42650,331,757,0.39125,0.46176
2005,66 and older,3rd Quintile,Not concerned at all,0.13189,92,757,0.10777,0.15601
2005,66 and older,4th Quintile,Very concerned,0.42796,289,678,0.39069,0.46523
2005,66 and older,4th Quintile,Somewhat concerned,0.44367,313,678,0.40625,0.48110
2005,66 and older,4th Quintile,Not concerned at all,0.11541,76,678,0.09134,0.13948
2005,66 and older,5th Quintile,Very concerned,0.40124,305,779,0.36680,0.43568
2005,66 and older,5th Quintile,Somewhat concerned,0.44451,348,779,0.40959,0.47943
2005,66 and older,5th Quintile,Not concerned at all,0.14476,126,779,0.12004,0.16949
2006,17-29 y.,1st Quintile,Very concerned,0.26780,222,782,0.23674,0.29885
2006,17-29 y.,1st Quintile,Somewhat concerned,0.33316,314,782,0.30011,0.36622
2006,17-29 y.,1st Quintile,Not concerned at all,0.31851,246,782,0.28584,0.35119
2006,17-29 y.,2nd Quintile,Very concerned,0.28024,163,579,0.24362,0.31685
2006,17-29 y.,2nd Quintile,Somewhat concerned,0.39571,260,579,0.35584,0.43557
2006,17-29 y.,2nd Quintile,Not concerned at all,0.23099,156,579,0.19663,0.26535
2006,17-29 y.,3rd Quintile,Very concerned,0.27797,190,614,0.24250,0.31343
2006,17-29 y.,3rd Quintile,Somewhat concerned,0.39868,269,614,0.35992,0.43744
2006,17-29 y.,3rd Quintile,Not concerned at all,0.22415,155,614,0.19114,0.25716
2006,17-29 y.,4th Quintile,Very concerned,0.28026,195,670,0.24623,0.31429
2006,17-29 y.,4th Quintile,Somewhat concerned,0.39942,287,670,0.36231,0.43654
2006,17-29 y.,4th Quintile,Not concerned at all,0.24304,188,670,0.21054,0.27555
2006,17-29 y.,5th Quintile,Very concerned,0.25829,149,621,0.22383,0.29274
2006,17-29 y.,5th Quintile,Somewhat concerned,0.42096,270,621,0.38210,0.45983
2006,17-29 y.,5th Quintile,Not concerned at all,0.25543,202,621,0.22110,0.28976
2006,30-45 y.,1st Quintile,Very concerned,0.35403,290,793,0.32073,0.38734
2006,30-45 y.,1st Quintile,Somewhat concerned,0.41648,340,793,0.38215,0.45081
2006,30-45 y.,1st Quintile,Not concerned at all,0.19835,163,793,0.17057,0.22612
2006,30-45 y.,2nd Quintile,Very concerned,0.38509,368,948,0.35410,0.41608
2006,30-45 y.,2nd Quintile,Somewhat concerned,0.42619,417,948,0.39469,0.45768
2006,30-45 y.,2nd Quintile,Not concerned at all,0.17369,163,948,0.14956,0.19782
2006,30-45 y.,3rd Quintile,Very concerned,0.34599,375,1104,0.31792,0.37407
2006,30-45 y.,3rd Quintile,Somewhat concerned,0.42319,514,1104,0.39404,0.45235
2006,30-45 y.,3rd Quintile,Not concerned at all,0.22212,215,1104,0.19759,0.24666
2006,30-45 y.,4th Quintile,Very concerned,0.29719,361,1219,0.27152,0.32285
2006,30-45 y.,4th Quintile,Somewhat concerned,0.47021,572,1219,0.44218,0.49824
2006,30-45 y.,4th Quintile,Not concerned at all,0.22381,286,1219,0.20040,0.24722
2006,30-45 y.,5th Quintile,Very concerned,0.24478,364,1451,0.22265,0.26691
2006,30-45 y.,5th Quintile,Somewhat concerned,0.44332,622,1451,0.41775,0.46889
2006,30-45 y.,5th Quintile,Not concerned at all,0.30351,465,1451,0.27984,0.32718
2006,46-65 y.,1st Quintile,Very concerned,0.36817,310,776,0.33422,0.40213
2006,46-65 y.,1st Quintile,Somewhat concerned,0.40118,304,776,0.36667,0.43569
2006,46-65 y.,1st Quintile,Not concerned at all,0.20030,162,776,0.17212,0.22847
2006,46-65 y.,2nd Quintile,Very concerned,0.39294,300,807,0.35922,0.42666
2006,46-65 y.,2nd Quintile,Somewhat concerned,0.40575,351,807,0.37185,0.43965
2006,46-65 y.,2nd Quintile,Not concerned at all,0.18535,156,807,0.15852,0.21217
2006,46-65 y.,3rd Quintile,Very concerned,0.38023,397,1040,0.35071,0.40974
2006,46-65 y.,3rd Quintile,Somewhat concerned,0.44291,468,1040,0.41270,0.47311
2006,46-65 y.,3rd Quintile,Not concerned at all,0.17090,175,1040,0.14801,0.19379
2006,46-65 y.,4th Quintile,Very concerned,0.40664,556,1374,0.38065,0.43262
2006,46-65 y.,4th Quintile,Somewhat concerned,0.43299,589,1374,0.40678,0.45920
2006,46-65 y.,4th Quintile,Not concerned at all,0.15177,229,1374,0.13279,0.17075
2006,46-65 y.,5th Quintile,Very concerned,0.32960,758,2609,0.31156,0.34764
2006,46-65 y.,5th Quintile,Somewhat concerned,0.42738,1211,2609,0.40839,0.44636
2006,46-65 y.,5th Quintile,Not concerned at all,0.23730,640,2609,0.22097,0.25362
2006,66 and older,1st Quintile,Very concerned,0.34075,198,555,0.30128,0.38021
2006,66 and older,1st Quintile,Somewhat concerned,0.43203,250,555,0.39078,0.47328
2006,66 and older,1st Quintile,Not concerned at all,0.18988,107,555,0.15722,0.22254
2006,66 and older,2nd Quintile,Very concerned,0.37383,342,918,0.34251,0.40514
2006,66 and older,2nd Quintile,Somewhat concerned,0.45474,432,918,0.42251,0.48697
2006,66 and older,2nd Quintile,Not concerned at all,0.15771,144,918,0.13412,0.18130
2006,66 and older,3rd Quintile,Very concerned,0.35939,324,855,0.32721,0.39157
2006,66 and older,3rd Quintile,Somewhat concerned,0.46889,408,855,0.43542,0.50236
2006,66 and older,3rd Quintile,Not concerned at all,0.16140,123,855,0.13672,0.18607
2006,66 and older,4th Quintile,Very concerned,0.36830,237,648,0.33113,0.40547
2006,66 and older,4th Quintile,Somewhat concerned,0.45171,301,648,0.41336,0.49006
2006,66 and older,4th Quintile,Not concerned at all,0.16144,110,648,0.13309,0.18979
2006,66 and older,5th Quintile,Very concerned,0.33987,248,803,0.30708,0.37265
2006,66 and older,5th Quintile,Somewhat concerned,0.46397,382,803,0.42945,0.49848
2006,66 and older,5th Quintile,Not concerned at all,0.19076,173,803,0.16357,0.21795
2007,17-29 y.,1st Quintile,Very concerned,0.20668,201,835,0.17920,0.23416
2007,17-29 y.,1st Quintile,Somewhat concerned,0.37656,348,835,0.34367,0.40944
2007,17-29 y.,1st Quintile,Not concerned at all,0.33209,286,835,0.30012,0.36405
2007,17-29 y.,2nd Quintile,Very concerned,0.24948,187,653,0.21626,0.28269
2007,17-29 y.,2nd Quintile,Somewhat concerned,0.39029,280,653,0.35285,0.42774
2007,17-29 y.,2nd Quintile,Not concerned at all,0.24553,186,653,0.21249,0.27856
2007,17-29 y.,3rd Quintile,Very concerned,0.27414,176,628,0.23923,0.30906
2007,17-29 y.,3rd Quintile,Somewhat concerned,0.40758,269,628,0.36912,0.44604
2007,17-29 y.,3rd Quintile,Not concerned at all,0.22543,183,628,0.19272,0.25813
2007,17-29 y.,4th Quintile,Very concerned,0.27818,179,655,0.24383,0.31252
2007,17-29 y.,4th Quintile,Somewhat concerned,0.36865,271,655,0.33168,0.40563
2007,17-29 y.,4th Quintile,Not concerned at all,0.26956,205,655,0.23555,0.30357
2007,17-29 y.,5th Quintile,Very concerned,0.21712,130,592,0.18388,0.25036
2007,17-29 y.,5th Quintile,Somewhat concerned,0.37141,252,592,0.33246,0.41037
2007,17-29 y.,5th Quintile,Not concerned at all,0.34454,210,592,0.30623,0.38285
2007,30-45 y.,1st Quintile,Very concerned,0.33531,267,760,0.30172,0.36890
2007,30-45 y.,1st Quintile,Somewhat concerned,0.40908,314,760,0.37410,0.44405
2007,30-45 y.,1st Quintile,Not concerned at all,0.23820,179,760,0.20790,0.26851
2007,30-45 y.,2nd Quintile,Very concerned,0.34207,347,1027,0.31304,0.37110
2007,30-45 y.,2nd Quintile,Somewhat concerned,0.41666,454,1027,0.38649,0.44683
2007,30-45 y.,2nd Quintile,Not concerned at all,0.23062,226,1027,0.20485,0.25640
2007,30-45 y.,3rd Quintile,Very concerned,0.31467,348,1120,0.28746,0.34188
2007,30-45 y.,3rd Quintile,Somewhat concerned,0.44789,513,1120,0.41875,0.47703
2007,30-45 y.,3rd Quintile,Not concerned at all,0.23103,259,1120,0.20634,0.25573
2007,30-45 y.,4th Quintile,Very concerned,0.28658,373,1290,0.26190,0.31127
2007,30-45 y.,4th Quintile,Somewhat concerned,0.41990,555,1290,0.39295,0.44684
2007,30-45 y.,4th Quintile,Not concerned at all,0.28314,362,1290,0.25854,0.30773
2007,30-45 y.,5th Quintile,Very concerned,0.18327,290,1472,0.16349,0.20304
2007,30-45 y.,5th Quintile,Somewhat concerned,0.44878,645,1472,0.42337,0.47420
2007,30-45 y.,5th Quintile,Not concerned at all,0.36034,537,1472,0.33581,0.38488
2007,46-65 y.,1st Quintile,Very concerned,0.34011,291,835,0.30796,0.37226
2007,46-65 y.,1st Quintile,Somewhat concerned,0.38959,345,835,0.35649,0.42268
2007,46-65 y.,1st Quintile,Not concerned at all,0.24735,199,835,0.21806,0.27663
2007,46-65 y.,2nd Quintile,Very concerned,0.33250,300,863,0.30105,0.36395
2007,46-65 y.,2nd Quintile,Somewhat concerned,0.45030,417,863,0.41708,0.48351
2007,46-65 y.,2nd Quintile,Not concerned at all,0.19539,146,863,0.16892,0.22186
2007,46-65 y.,3rd Quintile,Very concerned,0.32892,363,1123,0.30143,0.35641
2007,46-65 y.,3rd Quintile,Somewhat concerned,0.46720,526,1123,0.43801,0.49640
2007,46-65 y.,3rd Quintile,Not concerned at all,0.19383,234,1123,0.17070,0.21696
2007,46-65 y.,4th Quintile,Very concerned,0.36230,528,1539,0.33827,0.38632
2007,46-65 y.,4th Quintile,Somewhat concerned,0.42047,656,1539,0.39580,0.44514
2007,46-65 y.,4th Quintile,Not concerned at all,0.20825,355,1539,0.18796,0.22855
2007,46-65 y.,5th Quintile,Very concerned,0.26415,647,2641,0.24733,0.28096
2007,46-65 y.,5th Quintile,Somewhat concerned,0.45441,1215,2641,0.43541,0.47340
2007,46-65 y.,5th Quintile,Not concerned at all,0.27401,779,2641,0.25699,0.29102
2007,66 and older,1st Quintile,Very concerned,0.31488,220,697,0.28037,0.34938
2007,66 and older,1st Quintile,Somewhat concerned,0.42810,321,697,0.39134,0.46486
2007,66 and older,1st Quintile,Not concerned at all,0.22963,156,697,0.19839,0.26088
2007,66 and older,2nd Quintile,Very concerned,0.33961,339,986,0.31004,0.36919
2007,66 and older,2nd Quintile,Somewhat concerned,0.45576,462,986,0.42466,0.48686
2007,66 and older,2nd Quintile,Not concerned at all,0.19912,185,986,0.17418,0.22406
2007,66 and older,3rd Quintile,Very concerned,0.30486,302,941,0.27543,0.33429
2007,66 and older,3rd Quintile,Somewhat concerned,0.49303,468,941,0.46106,0.52499
2007,66 and older,3rd Quintile,Not concerned at all,0.18586,171,941,0.16099,0.21073
2007,66 and older,4th Quintile,Very concerned,0.32590,256,804,0.29348,0.35832
2007,66 and older,4th Quintile,Somewhat concerned,0.46937,383,804,0.43485,0.50389
2007,66 and older,4th Quintile,Not concerned at all,0.19981,165,804,0.17216,0.22747
2007,66 and older,5th Quintile,Very concerned,0.27643,219,864,0.24659,0.30627
2007,66 and older,5th Quintile,Somewhat concerned,0.48029,420,864,0.44696,0.51363
2007,66 and older,5th Quintile,Not concerned at all,0.22896,225,864,0.20093,0.25699
2008,17-29 y.,1st Quintile,Very concerned,0.21157,179,781,0.18291,0.24023
2008,17-29 y.,1st Quintile,Somewhat concerned,0.33233,288,781,0.29927,0.36539
2008,17-29 y.,1st Quintile,Not concerned at all,0.36960,314,781,0.33573,0.40348
2008,17-29 y.,2nd Quintile,Very concerned,0.21056,134,570,0.17706,0.24406
2008,17-29 y.,2nd Quintile,Somewhat concerned,0.39031,240,570,0.35023,0.43040
2008,17-29 y.,2nd Quintile,Not concerned at all,0.31346,196,570,0.27534,0.35158
2008,17-29 y.,3rd Quintile,Very concerned,0.22661,160,633,0.19397,0.25925
2008,17-29 y.,3rd Quintile,Somewhat concerned,0.41727,278,633,0.37882,0.45571
2008,17-29 y.,3rd Quintile,Not concerned at all,0.28660,195,633,0.25135,0.32186
2008,17-29 y.,4th Quintile,Very concerned,0.19083,132,604,0.15947,0.22219
2008,17-29 y.,4th Quintile,Somewhat concerned,0.39182,264,604,0.35286,0.43078
2008,17-29 y.,4th Quintile,Not concerned at all,0.35142,208,604,0.31332,0.38953
2008,17-29 y.,5th Quintile,Very concerned,0.20214,109,555,0.16869,0.23558
2008,17-29 y.,5th Quintile,Somewhat concerned,0.44143,246,555,0.40008,0.48277
2008,17-29 y.,5th Quintile,Not concerned at all,0.28526,200,555,0.24766,0.32286
2008,30-45 y.,1st Quintile,Very concerned,0.28844,202,715,0.25521,0.32167
2008,30-45 y.,1st Quintile,Somewhat concerned,0.39839,298,715,0.36248,0.43430
2008,30-45 y.,1st Quintile,Not concerned at all,0.29726,215,715,0.26374,0.33079
2008,30-45 y.,2nd Quintile,Very concerned,0.28326,246,912,0.25400,0.31252
2008,30-45 y.,2nd Quintile,Somewhat concerned,0.43085,430,912,0.39869,0.46300
2008,30-45 y.,2nd Quintile,Not concerned at all,0.27852,236,912,0.24941,0.30763
2008,30-45 y.,3rd Quintile,Very concerned,0.26643,282,1088,0.24015,0.29272
2008,30-45 y.,3rd Quintile,Somewhat concerned,0.44603,519,1088,0.41648,0.47559
2008,30-45 y.,3rd Quintile,Not concerned at all,0.28335,287,1088,0.25656,0.31014
2008,30-45 y.,4th Quintile,Very concerned,0.21118,240,1133,0.18740,0.23496
2008,30-45 y.,4th Quintile,Somewhat concerned,0.45329,497,1133,0.42429,0.48229
2008,30-45 y.,4th Quintile,Not concerned at all,0.33156,396,1133,0.30414,0.35899
2008,30-45 y.,5th Quintile,Very concerned,0.16832,221,1296,0.14794,0.18869
2008,30-45 y.,5th Quintile,Somewhat concerned,0.39773,523,1296,0.37108,0.42439
2008,30-45 y.,5th Quintile,Not concerned at all,0.43056,552,1296,0.40359,0.45753
2008,46-65 y.,1st Quintile,Very concerned,0.29563,242,790,0.26379,0.32747
2008,46-65 y.,1st Quintile,Somewhat concerned,0.43270,344,790,0.39813,0.46728
2008,46-65 y.,1st Quintile,Not concerned at all,0.25627,204,790,0.22581,0.28673
2008,46-65 y.,2nd Quintile,Very concerned,0.30674,252,828,0.27531,0.33817
2008,46-65 y.,2nd Quintile,Somewhat concerned,0.45619,382,828,0.42224,0.49013
2008,46-65 y.,2nd Quintile,Not concerned at all,0.23163,194,828,0.20288,0.26038
2008,46-65 y.,3rd Quintile,Very concerned,0.30670,322,1101,0.27945,0.33395
2008,46-65 y.,3rd Quintile,Somewhat concerned,0.44447,518,1101,0.41510,0.47383
2008,46-65 y.,3rd Quintile,Not concerned at all,0.24299,261,1101,0.21765,0.26834
2008,46-65 y.,4th Quintile,Very concerned,0.30048,440,1478,0.27710,0.32386
2008,46-65 y.,4th Quintile,Somewhat concerned,0.46523,662,1478,0.43980,0.49067
2008,46-65 y.,4th Quintile,Not concerned at all,0.22931,376,1478,0.20787,0.25075
2008,46-65 y.,5th Quintile,Very concerned,0.22120,513,2463,0.20481,0.23760
2008,46-65 y.,5th Quintile,Somewhat concerned,0.44876,1099,2463,0.42911,0.46840
2008,46-65 y.,5th Quintile,Not concerned at all,0.32462,851,2463,0.30613,0.34312
2008,66 and older,1st Quintile,Very concerned,0.30166,216,701,0.26766,0.33566
2008,66 and older,1st Quintile,Somewhat concerned,0.43792,318,701,0.40116,0.47467
2008,66 and older,1st Quintile,Not concerned at all,0.23868,167,701,0.20710,0.27026
2008,66 and older,2nd Quintile,Very concerned,0.30732,328,1033,0.27917,0.33547
2008,66 and older,2nd Quintile,Somewhat concerned,0.48732,506,1033,0.45682,0.51781
2008,66 and older,2nd Quintile,Not concerned at all,0.20246,199,1033,0.17794,0.22698
2008,66 and older,3rd Quintile,Very concerned,0.29183,273,930,0.26259,0.32106
2008,66 and older,3rd Quintile,Somewhat concerned,0.49769,468,930,0.46554,0.52985
2008,66 and older,3rd Quintile,Not concerned at all,0.19894,189,930,0.17326,0.22461
2008,66 and older,4th Quintile,Very concerned,0.29979,213,701,0.26585,0.33373
2008,66 and older,4th Quintile,Somewhat concerned,0.45552,327,701,0.41863,0.49241
2008,66 and older,4th Quintile,Not concerned at all,0.22700,161,701,0.19597,0.25804
2008,66 and older,5th Quintile,Very concerned,0.24643,200,897,0.21821,0.27465
2008,66 and older,5th Quintile,Somewhat concerned,0.46773,420,897,0.43506,0.50041
2008,66 and older,5th Quintile,Not concerned at all,0.27562,277,897,0.24637,0.30488
2009,17-29 y.,1st Quintile,Very concerned,0.18286,145,710,0.15441,0.21131
2009,17-29 y.,1st Quintile,Somewhat concerned,0.34084,268,710,0.30595,0.37573
2009,17-29 y.,1st Quintile,Not concerned at all,0.40171,297,710,0.36562,0.43779
2009,17-29 y.,2nd Quintile,Very concerned,0.16669,96,487,0.13356,0.19983
2009,17-29 y.,2nd Quintile,Somewhat concerned,0.35667,192,487,0.31408,0.39926
2009,17-29 y.,2nd Quintile,Not concerned at all,0.36871,199,487,0.32581,0.41160
2009,17-29 y.,3rd Quintile,Very concerned,0.19561,107,551,0.16246,0.22876
2009,17-29 y.,3rd Quintile,Somewhat concerned,0.37911,220,551,0.33856,0.41966
2009,17-29 y.,3rd Quintile,Not concerned at all,0.35975,224,551,0.31964,0.39986
2009,17-29 y.,4th Quintile,Very concerned,0.21696,140,582,0.18344,0.25048
2009,17-29 y.,4th Quintile,Somewhat concerned,0.33051,211,582,0.29226,0.36876
2009,17-29 y.,4th Quintile,Not concerned at all,0.39238,231,582,0.35268,0.43209
2009,17-29 y.,5th Quintile,Very concerned,0.15374,73,505,0.12225,0.18523
2009,17-29 y.,5th Quintile,Somewhat concerned,0.33250,188,505,0.29137,0.37363
2009,17-29 y.,5th Quintile,Not concerned at all,0.45715,244,505,0.41366,0.50064
2009,30-45 y.,1st Quintile,Very concerned,0.28944,193,650,0.25455,0.32433
2009,30-45 y.,1st Quintile,Somewhat concerned,0.44822,282,650,0.40996,0.48648
2009,30-45 y.,1st Quintile,Not concerned at all,0.24793,175,650,0.21471,0.28115
2009,30-45 y.,2nd Quintile,Very concerned,0.22430,184,834,0.19598,0.25263
2009,30-45 y.,2nd Quintile,Somewhat concerned,0.43747,381,834,0.40378,0.47115
2009,30-45 y.,2nd Quintile,Not concerned at all,0.33265,269,834,0.30065,0.36464
2009,30-45 y.,3rd Quintile,Very concerned,0.22682,207,965,0.20038,0.25325
2009,30-45 y.,3rd Quintile,Somewhat concerned,0.42243,432,965,0.39125,0.45361
2009,30-45 y.,3rd Quintile,Not concerned at all,0.34425,326,965,0.31426,0.37425
2009,30-45 y.,4th Quintile,Very concerned,0.18124,201,1039,0.15781,0.20468
2009,30-45 y.,4th Quintile,Somewhat concerned,0.39216,429,1039,0.36246,0.42187
2009,30-45 y.,4th Quintile,Not concerned at all,0.42037,409,1039,0.39034,0.45040
2009,30-45 y.,5th Quintile,Very concerned,0.10855,138,1158,0.09062,0.12647
2009,30-45 y.,5th Quintile,Somewhat concerned,0.39774,433,1158,0.36954,0.42594
2009,30-45 y.,5th Quintile,Not concerned at all,0.48577,587,1158,0.45697,0.51457
2009,46-65 y.,1st Quintile,Very concerned,0.28365,219,778,0.25195,0.31534
2009,46-65 y.,1st Quintile,Somewhat concerned,0.41661,344,778,0.38195,0.45128
2009,46-65 y.,1st Quintile,Not concerned at all,0.28560,215,778,0.25384,0.31737
