year,pgisced97,regtyp,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Pre-primary Level,Urban regions,Yes,0.97849,346,346,0.96318,0.99380
2001,Pre-primary Level,Rural regions,Yes,0.96272,182,182,0.93512,0.99032
2001,Primary Level,Urban regions,No,0.95669,236,236,0.93066,0.98271
2001,Primary Level,Rural regions,No,0.92122,59,59,0.85189,0.99055
2001,Lower Secondary Level,Urban regions,Yes,0.14966,369,2090,0.13437,0.16496
2001,Lower Secondary Level,Urban regions,No,0.85034,1721,2090,0.83504,0.86563
2001,Lower Secondary Level,Rural regions,Yes,0.19850,253,992,0.17367,0.22333
2001,Lower Secondary Level,Rural regions,No,0.80150,739,992,0.77667,0.82633
2001,Upper Secondary Level,Urban regions,Yes,0.06844,537,7231,0.06262,0.07426
2001,Upper Secondary Level,Urban regions,No,0.93156,6694,7231,0.92574,0.93738
2001,Upper Secondary Level,Rural regions,Yes,0.04857,264,4345,0.04218,0.05496
2001,Upper Secondary Level,Rural regions,No,0.95143,4081,4345,0.94504,0.95782
2001,Post-secondary Non-tertiary Level,Urban regions,Yes,0.13658,106,829,0.11319,0.15997
2001,Post-secondary Non-tertiary Level,Urban regions,No,0.86342,723,829,0.84003,0.88681
2001,Post-secondary Non-tertiary Level,Rural regions,Yes,0.17321,35,237,0.12493,0.22150
2001,Post-secondary Non-tertiary Level,Rural regions,No,0.82679,202,237,0.77850,0.87507
2001,First Stage of Tertiary Education,Urban regions,Yes,0.03996,39,1068,0.02821,0.05172
2001,First Stage of Tertiary Education,Urban regions,No,0.96004,1029,1068,0.94828,0.97179
2001,First Stage of Tertiary Education,Rural regions,No,0.96319,586,586,0.94793,0.97845
2001,Second Stage of Tertiary Education,Urban regions,Yes,0.06594,155,2443,0.05610,0.07579
2001,Second Stage of Tertiary Education,Urban regions,No,0.93406,2288,2443,0.92421,0.94390
2001,Second Stage of Tertiary Education,Rural regions,Yes,0.05401,56,1107,0.04069,0.06733
2001,Second Stage of Tertiary Education,Rural regions,No,0.94599,1051,1107,0.93267,0.95931
2002,Pre-primary Level,Urban regions,Yes,0.99482,421,421,0.98795,1.00168
2002,Pre-primary Level,Rural regions,Yes,0.97583,183,183,0.95352,0.99814
2002,Primary Level,Urban regions,No,0.96799,216,216,0.94446,0.99152
2002,Primary Level,Rural regions,No,0.83163,57,57,0.73363,0.92964
2002,Lower Secondary Level,Urban regions,Yes,0.15429,366,1950,0.13826,0.17033
2002,Lower Secondary Level,Urban regions,No,0.84571,1584,1950,0.82967,0.86174
2002,Lower Secondary Level,Rural regions,Yes,0.19930,240,941,0.17376,0.22484
2002,Lower Secondary Level,Rural regions,No,0.80070,701,941,0.77516,0.82624
2002,Upper Secondary Level,Urban regions,Yes,0.06441,570,7339,0.05880,0.07003
2002,Upper Secondary Level,Urban regions,No,0.93559,6769,7339,0.92997,0.94120
2002,Upper Secondary Level,Rural regions,Yes,0.05638,295,4245,0.04944,0.06332
2002,Upper Secondary Level,Rural regions,No,0.94362,3950,4245,0.93668,0.95056
2002,Post-secondary Non-tertiary Level,Urban regions,Yes,0.13741,117,895,0.11484,0.15997
2002,Post-secondary Non-tertiary Level,Urban regions,No,0.86259,778,895,0.84003,0.88516
2002,Post-secondary Non-tertiary Level,Rural regions,Yes,0.15909,47,270,0.11538,0.20279
2002,Post-secondary Non-tertiary Level,Rural regions,No,0.84091,223,270,0.79721,0.88462
2002,First Stage of Tertiary Education,Urban regions,Yes,0.03531,36,1115,0.02447,0.04615
2002,First Stage of Tertiary Education,Urban regions,No,0.96469,1079,1115,0.95385,0.97553
2002,First Stage of Tertiary Education,Rural regions,No,0.96129,601,601,0.94585,0.97672
2002,Second Stage of Tertiary Education,Urban regions,Yes,0.04937,139,3241,0.04191,0.05683
2002,Second Stage of Tertiary Education,Urban regions,No,0.95063,3102,3241,0.94317,0.95809
2002,Second Stage of Tertiary Education,Rural regions,Yes,0.04493,63,1318,0.03374,0.05612
2002,Second Stage of Tertiary Education,Rural regions,No,0.95507,1255,1318,0.94388,0.96626
2003,Pre-primary Level,Urban regions,Yes,0.98035,417,417,0.96701,0.99369
2003,Pre-primary Level,Rural regions,Yes,0.99062,192,192,0.97695,1.00429
2003,Primary Level,Urban regions,No,0.95684,205,205,0.92896,0.98473
2003,Primary Level,Rural regions,No,0.90814,55,55,0.83110,0.98518
2003,Lower Secondary Level,Urban regions,Yes,0.13680,318,1849,0.12113,0.15247
2003,Lower Secondary Level,Urban regions,No,0.86320,1531,1849,0.84753,0.87887
2003,Lower Secondary Level,Rural regions,Yes,0.18420,222,885,0.15865,0.20975
2003,Lower Secondary Level,Rural regions,No,0.81580,663,885,0.79025,0.84135
2003,Upper Secondary Level,Urban regions,Yes,0.06309,547,7076,0.05742,0.06875
2003,Upper Secondary Level,Urban regions,No,0.93691,6529,7076,0.93125,0.94258
2003,Upper Secondary Level,Rural regions,Yes,0.05228,250,4030,0.04541,0.05916
2003,Upper Secondary Level,Rural regions,No,0.94772,3780,4030,0.94084,0.95459
2003,Post-secondary Non-tertiary Level,Urban regions,Yes,0.14144,112,883,0.11844,0.16444
2003,Post-secondary Non-tertiary Level,Urban regions,No,0.85856,771,883,0.83556,0.88156
2003,Post-secondary Non-tertiary Level,Rural regions,Yes,0.14477,43,269,0.10264,0.18689
2003,Post-secondary Non-tertiary Level,Rural regions,No,0.85523,226,269,0.81311,0.89736
2003,First Stage of Tertiary Education,Urban regions,Yes,0.03420,32,1071,0.02331,0.04510
2003,First Stage of Tertiary Education,Urban regions,No,0.96580,1039,1071,0.95490,0.97669
2003,First Stage of Tertiary Education,Rural regions,No,0.96806,593,593,0.95389,0.98222
2003,Second Stage of Tertiary Education,Urban regions,Yes,0.05259,127,3090,0.04472,0.06047
2003,Second Stage of Tertiary Education,Urban regions,No,0.94734,2963,3090,0.93946,0.95522
2003,Second Stage of Tertiary Education,Rural regions,Yes,0.05602,62,1263,0.04333,0.06870
2003,Second Stage of Tertiary Education,Rural regions,No,0.94398,1201,1263,0.93130,0.95667
2004,Pre-primary Level,Urban regions,Yes,0.98566,436,436,0.97449,0.99683
2004,Pre-primary Level,Rural regions,Yes,0.98830,195,195,0.97316,1.00343
2004,Primary Level,Urban regions,No,0.97783,193,193,0.95700,0.99865
2004,Primary Level,Rural regions,No,0.91041,52,52,0.83203,0.98879
2004,Lower Secondary Level,Urban regions,Yes,0.14664,299,1736,0.12999,0.16328
2004,Lower Secondary Level,Urban regions,No,0.85336,1437,1736,0.83672,0.87001
2004,Lower Secondary Level,Rural regions,Yes,0.18406,207,838,0.15781,0.21031
2004,Lower Secondary Level,Rural regions,No,0.81594,631,838,0.78969,0.84219
2004,Upper Secondary Level,Urban regions,Yes,0.06403,552,6842,0.05823,0.06983
2004,Upper Secondary Level,Urban regions,No,0.93597,6290,6842,0.93017,0.94177
2004,Upper Secondary Level,Rural regions,Yes,0.04977,250,3939,0.04298,0.05656
2004,Upper Secondary Level,Rural regions,No,0.95023,3689,3939,0.94344,0.95702
2004,Post-secondary Non-tertiary Level,Urban regions,Yes,0.11403,106,890,0.09314,0.13493
2004,Post-secondary Non-tertiary Level,Urban regions,No,0.88597,784,890,0.86507,0.90686
2004,Post-secondary Non-tertiary Level,Rural regions,Yes,0.12624,42,267,0.08633,0.16615
2004,Post-secondary Non-tertiary Level,Rural regions,No,0.87376,225,267,0.83385,0.91367
2004,First Stage of Tertiary Education,Urban regions,Yes,0.03072,32,1042,0.02023,0.04120
2004,First Stage of Tertiary Education,Urban regions,No,0.96928,1010,1042,0.95880,0.97977
2004,First Stage of Tertiary Education,Rural regions,No,0.95790,578,578,0.94152,0.97429
2004,Second Stage of Tertiary Education,Urban regions,Yes,0.05136,136,3041,0.04351,0.05921
2004,Second Stage of Tertiary Education,Urban regions,No,0.94864,2905,3041,0.94079,0.95649
2004,Second Stage of Tertiary Education,Rural regions,Yes,0.03741,46,1254,0.02690,0.04792
2004,Second Stage of Tertiary Education,Rural regions,No,0.96259,1208,1254,0.95208,0.97310
2005,Pre-primary Level,Urban regions,Yes,0.98749,441,441,0.97710,0.99788
2005,Pre-primary Level,Rural regions,Yes,0.99333,202,202,0.98208,1.00458
2005,Primary Level,Urban regions,No,0.94223,180,180,0.90805,0.97641
2005,Primary Level,Rural regions,No,0.97383,53,53,0.93044,1.01722
2005,Lower Secondary Level,Urban regions,Yes,0.15633,290,1631,0.13870,0.17396
2005,Lower Secondary Level,Urban regions,No,0.84367,1341,1631,0.82604,0.86130
2005,Lower Secondary Level,Rural regions,Yes,0.17745,167,760,0.15027,0.20464
2005,Lower Secondary Level,Rural regions,No,0.82255,593,760,0.79536,0.84973
2005,Upper Secondary Level,Urban regions,Yes,0.06467,493,6497,0.05869,0.07065
2005,Upper Secondary Level,Urban regions,No,0.93533,6004,6497,0.92935,0.94131
2005,Upper Secondary Level,Rural regions,Yes,0.04878,217,3750,0.04188,0.05567
2005,Upper Secondary Level,Rural regions,No,0.95122,3533,3750,0.94433,0.95812
2005,Post-secondary Non-tertiary Level,Urban regions,Yes,0.12634,108,863,0.10416,0.14852
2005,Post-secondary Non-tertiary Level,Urban regions,No,0.87366,755,863,0.85148,0.89584
2005,Post-secondary Non-tertiary Level,Rural regions,Yes,0.14330,38,265,0.10103,0.18557
2005,Post-secondary Non-tertiary Level,Rural regions,No,0.85670,227,265,0.81443,0.89897
2005,First Stage of Tertiary Education,Urban regions,No,0.97147,965,965,0.96096,0.98198
2005,First Stage of Tertiary Education,Rural regions,No,0.94233,545,545,0.92274,0.96192
2005,Second Stage of Tertiary Education,Urban regions,Yes,0.05707,140,2955,0.04871,0.06544
2005,Second Stage of Tertiary Education,Urban regions,No,0.94283,2815,2955,0.93446,0.95121
2005,Second Stage of Tertiary Education,Rural regions,Yes,0.03611,36,1210,0.02559,0.04663
2005,Second Stage of Tertiary Education,Rural regions,No,0.96389,1174,1210,0.95337,0.97441
2006,Pre-primary Level,Urban regions,Yes,0.65113,269,269,0.59407,0.70819
2006,Pre-primary Level,Rural regions,Yes,0.52036,117,117,0.42944,0.61127
2006,Primary Level,Urban regions,No,0.95597,169,169,0.92495,0.98699
2006,Primary Level,Rural regions,No,0.91455,56,56,0.84068,0.98843
2006,Lower Secondary Level,Urban regions,Yes,0.13078,243,1635,0.11443,0.14713
2006,Lower Secondary Level,Urban regions,No,0.85325,1392,1635,0.83609,0.87041
2006,Lower Secondary Level,Rural regions,Yes,0.16805,178,845,0.14282,0.19327
2006,Lower Secondary Level,Rural regions,No,0.81237,667,845,0.78603,0.83871
2006,Upper Secondary Level,Urban regions,Yes,0.06668,492,6988,0.06083,0.07253
2006,Upper Secondary Level,Urban regions,No,0.93312,6496,6988,0.92726,0.93897
2006,Upper Secondary Level,Rural regions,Yes,0.04339,213,4094,0.03714,0.04963
2006,Upper Secondary Level,Rural regions,No,0.95594,3881,4094,0.94965,0.96222
2006,Post-secondary Non-tertiary Level,Urban regions,Yes,0.11941,102,917,0.09841,0.14041
2006,Post-secondary Non-tertiary Level,Urban regions,No,0.88059,815,917,0.85959,0.90159
2006,Post-secondary Non-tertiary Level,Rural regions,Yes,0.12167,38,295,0.08431,0.15904
2006,Post-secondary Non-tertiary Level,Rural regions,No,0.87833,257,295,0.84096,0.91569
2006,First Stage of Tertiary Education,Urban regions,No,0.97467,1003,1003,0.96495,0.98440
2006,First Stage of Tertiary Education,Rural regions,No,0.95946,601,601,0.94368,0.97524
2006,Second Stage of Tertiary Education,Urban regions,Yes,0.03660,110,3247,0.03014,0.04306
2006,Second Stage of Tertiary Education,Urban regions,No,0.96340,3137,3247,0.95694,0.96986
2006,Second Stage of Tertiary Education,Rural regions,Yes,0.04248,42,1330,0.03163,0.05332
2006,Second Stage of Tertiary Education,Rural regions,No,0.95752,1288,1330,0.94668,0.96837
2007,Pre-primary Level,Urban regions,Yes,0.52054,229,229,0.45569,0.58538
2007,Pre-primary Level,Rural regions,Yes,0.52295,112,112,0.43003,0.61587
2007,Primary Level,Urban regions,No,0.99492,148,148,0.98342,1.00641
2007,Primary Level,Rural regions,No,0.84962,56,56,0.75515,0.94409
2007,Lower Secondary Level,Urban regions,Yes,0.11424,201,1461,0.09792,0.13055
2007,Lower Secondary Level,Urban regions,No,0.86776,1260,1461,0.85038,0.88513
2007,Lower Secondary Level,Rural regions,Yes,0.16621,152,744,0.13944,0.19297
2007,Lower Secondary Level,Rural regions,No,0.81111,592,744,0.78297,0.83926
2007,Upper Secondary Level,Urban regions,Yes,0.07073,502,6485,0.06449,0.07697
2007,Upper Secondary Level,Urban regions,No,0.92905,5983,6485,0.92280,0.93530
2007,Upper Secondary Level,Rural regions,Yes,0.05319,225,3836,0.04609,0.06029
2007,Upper Secondary Level,Rural regions,No,0.94644,3611,3836,0.93931,0.95357
2007,Post-secondary Non-tertiary Level,Urban regions,Yes,0.11032,96,875,0.08955,0.13109
2007,Post-secondary Non-tertiary Level,Urban regions,No,0.88968,779,875,0.86891,0.91045
2007,Post-secondary Non-tertiary Level,Rural regions,Yes,0.09105,38,292,0.05799,0.12410
2007,Post-secondary Non-tertiary Level,Rural regions,No,0.90895,254,292,0.87590,0.94201
2007,First Stage of Tertiary Education,Urban regions,No,0.96606,918,918,0.95434,0.97778
2007,First Stage of Tertiary Education,Rural regions,No,0.96103,572,572,0.94515,0.97690
2007,Second Stage of Tertiary Education,Urban regions,Yes,0.03951,105,3114,0.03267,0.04636
2007,Second Stage of Tertiary Education,Urban regions,No,0.96049,3009,3114,0.95364,0.96733
2007,Second Stage of Tertiary Education,Rural regions,Yes,0.04340,47,1275,0.03221,0.05459
2007,Second Stage of Tertiary Education,Rural regions,No,0.95660,1228,1275,0.94541,0.96779
2008,Pre-primary Level,Urban regions,Yes,0.59431,237,237,0.53167,0.65696
2008,Pre-primary Level,Rural regions,Yes,0.59923,118,118,0.51043,0.68803
2008,Primary Level,Urban regions,No,0.99514,132,132,0.98322,1.00705
2008,Primary Level,Rural regions,No,0.88895,45,45,0.79611,0.98179
2008,Lower Secondary Level,Urban regions,Yes,0.12673,198,1332,0.10885,0.14460
2008,Lower Secondary Level,Urban regions,No,0.85147,1134,1332,0.83236,0.87057
2008,Lower Secondary Level,Rural regions,Yes,0.16038,133,680,0.13278,0.18799
2008,Lower Secondary Level,Rural regions,No,0.81373,547,680,0.78445,0.84302
2008,Upper Secondary Level,Urban regions,Yes,0.07264,463,6107,0.06613,0.07915
2008,Upper Secondary Level,Urban regions,No,0.92664,5644,6107,0.92010,0.93318
2008,Upper Secondary Level,Rural regions,Yes,0.04665,195,3624,0.03978,0.05352
2008,Upper Secondary Level,Rural regions,No,0.95335,3429,3624,0.94648,0.96022
2008,Post-secondary Non-tertiary Level,Urban regions,Yes,0.10093,94,814,0.08023,0.12164
2008,Post-secondary Non-tertiary Level,Urban regions,No,0.89907,720,814,0.87836,0.91977
2008,Post-secondary Non-tertiary Level,Rural regions,Yes,0.10280,36,277,0.06697,0.13863
2008,Post-secondary Non-tertiary Level,Rural regions,No,0.89720,241,277,0.86137,0.93303
2008,First Stage of Tertiary Education,Urban regions,No,0.98222,860,860,0.97339,0.99106
2008,First Stage of Tertiary Education,Rural regions,No,0.95122,522,522,0.93273,0.96972
2008,Second Stage of Tertiary Education,Urban regions,Yes,0.03448,94,2979,0.02793,0.04104
2008,Second Stage of Tertiary Education,Urban regions,No,0.96552,2885,2979,0.95896,0.97207
2008,Second Stage of Tertiary Education,Rural regions,Yes,0.04099,39,1213,0.02982,0.05215
2008,Second Stage of Tertiary Education,Rural regions,No,0.95901,1174,1213,0.94785,0.97018
2009,Pre-primary Level,Urban regions,Yes,0.59689,219,219,0.53178,0.66201
2009,Pre-primary Level,Rural regions,Yes,0.71095,93,93,0.61831,0.80358
2009,Primary Level,Urban regions,No,0.94101,116,116,0.89795,0.98407
2009,Primary Level,Rural regions,No,0.90400,39,39,0.81034,0.99767
2009,Lower Secondary Level,Urban regions,Yes,0.13677,184,1190,0.11724,0.15630
2009,Lower Secondary Level,Urban regions,No,0.83933,1006,1190,0.81845,0.86020
2009,Lower Secondary Level,Rural regions,Yes,0.13415,103,598,0.10681,0.16149
2009,Lower Secondary Level,Rural regions,No,0.84571,495,598,0.81673,0.87469
2009,Upper Secondary Level,Urban regions,Yes,0.07694,420,5604,0.06996,0.08392
2009,Upper Secondary Level,Urban regions,No,0.92306,5184,5604,0.91608,0.93004
2009,Upper Secondary Level,Rural regions,Yes,0.05305,180,3459,0.04558,0.06052
2009,Upper Secondary Level,Rural regions,No,0.94668,3279,3459,0.93919,0.95417
2009,Post-secondary Non-tertiary Level,Urban regions,Yes,0.08010,65,736,0.06047,0.09972
2009,Post-secondary Non-tertiary Level,Urban regions,No,0.91990,671,736,0.90028,0.93953
2009,Post-secondary Non-tertiary Level,Rural regions,Yes,0.14015,40,259,0.09779,0.18251
2009,Post-secondary Non-tertiary Level,Rural regions,No,0.85985,219,259,0.81749,0.90221
2009,First Stage of Tertiary Education,Urban regions,No,0.97764,792,792,0.96733,0.98794
2009,First Stage of Tertiary Education,Rural regions,No,0.97467,513,513,0.96106,0.98828
2009,Second Stage of Tertiary Education,Urban regions,Yes,0.04507,118,2827,0.03742,0.05272
2009,Second Stage of Tertiary Education,Urban regions,No,0.95493,2709,2827,0.94728,0.96258
2009,Second Stage of Tertiary Education,Rural regions,Yes,0.05538,44,1208,0.04248,0.06828
2009,Second Stage of Tertiary Education,Rural regions,No,0.94462,1164,1208,0.93172,0.95752
2010,Pre-primary Level,Urban regions,Yes,0.67713,285,285,0.62275,0.73151
2010,Pre-primary Level,Rural regions,Yes,0.65715,122,122,0.57257,0.74172
2010,Primary Level,Urban regions,No,0.97691,242,242,0.95794,0.99587
2010,Primary Level,Rural regions,No,0.93869,82,82,0.88644,0.99093
2010,Lower Secondary Level,Urban regions,Yes,0.15221,241,1651,0.13488,0.16955
2010,Lower Secondary Level,Urban regions,No,0.82991,1410,1651,0.81178,0.84804
2010,Lower Secondary Level,Rural regions,Yes,0.15195,134,794,0.12697,0.17694
2010,Lower Secondary Level,Rural regions,No,0.82081,660,794,0.79412,0.84751
2010,Upper Secondary Level,Urban regions,Yes,0.08604,535,7118,0.07953,0.09256
2010,Upper Secondary Level,Urban regions,No,0.91387,6583,7118,0.90735,0.92039
2010,Upper Secondary Level,Rural regions,Yes,0.05385,232,4632,0.04735,0.06035
2010,Upper Secondary Level,Rural regions,No,0.94602,4400,4632,0.93951,0.95252
2010,Post-secondary Non-tertiary Level,Urban regions,Yes,0.12154,118,1255,0.10345,0.13962
2010,Post-secondary Non-tertiary Level,Urban regions,No,0.87846,1137,1255,0.86038,0.89655
2010,Post-secondary Non-tertiary Level,Rural regions,Yes,0.12611,42,454,0.09554,0.15668
2010,Post-secondary Non-tertiary Level,Rural regions,No,0.87389,412,454,0.84332,0.90446
2010,First Stage of Tertiary Education,Urban regions,No,0.98357,961,961,0.97553,0.99161
2010,First Stage of Tertiary Education,Rural regions,No,0.95120,611,611,0.93410,0.96830
2010,Second Stage of Tertiary Education,Urban regions,Yes,0.06192,206,3907,0.05436,0.06948
2010,Second Stage of Tertiary Education,Urban regions,No,0.93808,3701,3907,0.93052,0.94564
2010,Second Stage of Tertiary Education,Rural regions,Yes,0.03628,58,1469,0.02672,0.04585
2010,Second Stage of Tertiary Education,Rural regions,No,0.96372,1411,1469,0.95415,0.97328
2011,Pre-primary Level,Urban regions,Yes,0.57344,336,336,0.52048,0.62640
2011,Pre-primary Level,Rural regions,Yes,0.51290,129,129,0.42631,0.59950
2011,Primary Level,Urban regions,No,0.96881,268,268,0.94797,0.98966
2011,Primary Level,Rural regions,No,0.94239,114,114,0.89942,0.98535
2011,Lower Secondary Level,Urban regions,Yes,0.11695,253,1913,0.10254,0.13135
2011,Lower Secondary Level,Urban regions,No,0.86782,1660,1913,0.85264,0.88300
2011,Lower Secondary Level,Rural regions,Yes,0.15323,168,1039,0.13132,0.17514
2011,Lower Secondary Level,Rural regions,No,0.81912,871,1039,0.79570,0.84253
2011,Upper Secondary Level,Urban regions,Yes,0.08087,626,8296,0.07500,0.08674
2011,Upper Secondary Level,Urban regions,No,0.91861,7670,8296,0.91272,0.92449
2011,Upper Secondary Level,Rural regions,Yes,0.05868,278,5602,0.05252,0.06483
2011,Upper Secondary Level,Rural regions,No,0.94095,5324,5602,0.93477,0.94712
2011,Post-secondary Non-tertiary Level,Urban regions,Yes,0.11859,147,1452,0.10195,0.13522
2011,Post-secondary Non-tertiary Level,Urban regions,No,0.88141,1305,1452,0.86478,0.89805
2011,Post-secondary Non-tertiary Level,Rural regions,Yes,0.08453,40,550,0.06126,0.10780
2011,Post-secondary Non-tertiary Level,Rural regions,No,0.91547,510,550,0.89220,0.93874
2011,First Stage of Tertiary Education,Urban regions,No,0.96667,1069,1069,0.95590,0.97743
2011,First Stage of Tertiary Education,Rural regions,No,0.95767,732,732,0.94307,0.97226
2011,Second Stage of Tertiary Education,Urban regions,Yes,0.05766,219,4464,0.05082,0.06450
2011,Second Stage of Tertiary Education,Urban regions,No,0.94234,4245,4464,0.93550,0.94918
2011,Second Stage of Tertiary Education,Rural regions,Yes,0.03393,67,1748,0.02544,0.04242
2011,Second Stage of Tertiary Education,Rural regions,No,0.96607,1681,1748,0.95758,0.97456
2012,Pre-primary Level,Urban regions,Yes,0.58055,325,325,0.52681,0.63428
2012,Pre-primary Level,Rural regions,Yes,0.49977,143,143,0.41753,0.58201
2012,Primary Level,Urban regions,No,0.98165,245,245,0.96481,0.99849
2012,Primary Level,Rural regions,No,0.91086,115,115,0.85855,0.96317
2012,Lower Secondary Level,Urban regions,Yes,0.12443,255,1844,0.10936,0.13950
2012,Lower Secondary Level,Urban regions,No,0.85570,1589,1844,0.83966,0.87174
2012,Lower Secondary Level,Rural regions,Yes,0.12821,171,1055,0.10803,0.14840
2012,Lower Secondary Level,Rural regions,No,0.85761,884,1055,0.83652,0.87871
2012,Upper Secondary Level,Urban regions,Yes,0.08397,599,7979,0.07788,0.09006
2012,Upper Secondary Level,Urban regions,No,0.91599,7380,7979,0.90991,0.92208
2012,Upper Secondary Level,Rural regions,Yes,0.05796,290,5569,0.05182,0.06409
2012,Upper Secondary Level,Rural regions,No,0.94199,5279,5569,0.93585,0.94813
2012,Post-secondary Non-tertiary Level,Urban regions,Yes,0.11047,125,1406,0.09408,0.12686
2012,Post-secondary Non-tertiary Level,Urban regions,No,0.88939,1281,1406,0.87299,0.90579
2012,Post-secondary Non-tertiary Level,Rural regions,Yes,0.09586,49,557,0.07139,0.12033
2012,Post-secondary Non-tertiary Level,Rural regions,No,0.90414,508,557,0.87967,0.92861
2012,First Stage of Tertiary Education,Urban regions,No,0.97057,1038,1038,0.96029,0.98086
2012,First Stage of Tertiary Education,Rural regions,No,0.96632,729,729,0.95322,0.97943
2012,Second Stage of Tertiary Education,Urban regions,Yes,0.05486,220,4385,0.04812,0.06160
2012,Second Stage of Tertiary Education,Urban regions,No,0.94514,4165,4385,0.93840,0.95188
2012,Second Stage of Tertiary Education,Rural regions,Yes,0.03103,59,1761,0.02293,0.03913
2012,Second Stage of Tertiary Education,Rural regions,No,0.96897,1702,1761,0.96087,0.97707
2013,Pre-primary Level,Urban regions,Yes,0.56089,366,446,0.51478,0.60700
2013,Pre-primary Level,Urban regions,No,0.08376,80,446,0.05802,0.10949
2013,Pre-primary Level,Rural regions,Yes,0.42805,154,154,0.34964,0.50645
2013,Primary Level,Urban regions,No,0.97328,431,431,0.95803,0.98852
2013,Primary Level,Rural regions,No,0.89144,166,166,0.84397,0.93891
2013,Lower Secondary Level,Urban regions,Yes,0.14759,423,2513,0.13372,0.16146
2013,Lower Secondary Level,Urban regions,No,0.84004,2090,2513,0.82571,0.85438
2013,Lower Secondary Level,Rural regions,Yes,0.11604,218,1193,0.09786,0.13423
2013,Lower Secondary Level,Rural regions,No,0.85954,975,1193,0.83981,0.87926
2013,Upper Secondary Level,Urban regions,Yes,0.08667,743,8608,0.08073,0.09262
2013,Upper Secondary Level,Urban regions,No,0.91323,7865,8608,0.90728,0.91917
2013,Upper Secondary Level,Rural regions,Yes,0.05804,309,5551,0.05189,0.06419
2013,Upper Secondary Level,Rural regions,No,0.94172,5242,5551,0.93556,0.94789
2013,Post-secondary Non-tertiary Level,Urban regions,Yes,0.08975,136,1729,0.07628,0.10323
2013,Post-secondary Non-tertiary Level,Urban regions,No,0.91025,1593,1729,0.89677,0.92372
2013,Post-secondary Non-tertiary Level,Rural regions,Yes,0.13262,63,633,0.10617,0.15906
2013,Post-secondary Non-tertiary Level,Rural regions,No,0.86738,570,633,0.84094,0.89383
2013,First Stage of Tertiary Education,Urban regions,No,0.96973,1011,1011,0.95917,0.98030
2013,First Stage of Tertiary Education,Rural regions,No,0.98526,672,672,0.97614,0.99438
2013,Second Stage of Tertiary Education,Urban regions,Yes,0.06978,321,5008,0.06272,0.07683
2013,Second Stage of Tertiary Education,Urban regions,No,0.93022,4687,5008,0.92317,0.93728
2013,Second Stage of Tertiary Education,Rural regions,Yes,0.04247,82,1854,0.03329,0.05165
2013,Second Stage of Tertiary Education,Rural regions,No,0.95753,1772,1854,0.94835,0.96671
2014,Pre-primary Level,Urban regions,Yes,0.52823,291,291,0.47077,0.58569
2014,Pre-primary Level,Rural regions,Yes,0.59300,147,147,0.51331,0.67269
2014,Primary Level,Urban regions,No,0.95300,336,336,0.93034,0.97566
2014,Primary Level,Rural regions,No,0.82774,133,133,0.76333,0.89216
2014,Lower Secondary Level,Urban regions,Yes,0.14208,353,2073,0.12705,0.15711
2014,Lower Secondary Level,Urban regions,No,0.84007,1720,2073,0.82428,0.85585
2014,Lower Secondary Level,Rural regions,Yes,0.12379,175,1039,0.10375,0.14382
2014,Lower Secondary Level,Rural regions,No,0.85604,864,1039,0.83468,0.87740
2014,Upper Secondary Level,Urban regions,Yes,0.09326,680,7589,0.08672,0.09980
2014,Upper Secondary Level,Urban regions,No,0.90646,6909,7589,0.89991,0.91301
2014,Upper Secondary Level,Rural regions,Yes,0.05534,274,4947,0.04897,0.06171
2014,Upper Secondary Level,Rural regions,No,0.94418,4673,4947,0.93778,0.95058
2014,Post-secondary Non-tertiary Level,Urban regions,Yes,0.09122,121,1481,0.07655,0.10589
2014,Post-secondary Non-tertiary Level,Urban regions,No,0.90878,1360,1481,0.89411,0.92345
2014,Post-secondary Non-tertiary Level,Rural regions,Yes,0.13215,59,565,0.10420,0.16009
2014,Post-secondary Non-tertiary Level,Rural regions,No,0.86785,506,565,0.83991,0.89580
2014,First Stage of Tertiary Education,Urban regions,No,0.97808,930,930,0.96866,0.98749
2014,First Stage of Tertiary Education,Rural regions,No,0.99168,634,634,0.98461,0.99876
2014,Second Stage of Tertiary Education,Urban regions,Yes,0.07247,312,4519,0.06491,0.08004
2014,Second Stage of Tertiary Education,Urban regions,No,0.92753,4207,4519,0.91996,0.93509
2014,Second Stage of Tertiary Education,Rural regions,Yes,0.06002,67,1708,0.04876,0.07129
2014,Second Stage of Tertiary Education,Rural regions,No,0.93998,1641,1708,0.92871,0.95124
2015,Pre-primary Level,Urban regions,Yes,0.50678,250,250,0.44468,0.56888
2015,Pre-primary Level,Rural regions,Yes,0.58507,122,122,0.49728,0.67287
2015,Primary Level,Urban regions,No,0.96996,360,360,0.95230,0.98762
2015,Primary Level,Rural regions,No,0.91231,143,143,0.86579,0.95883
2015,Lower Secondary Level,Urban regions,Yes,0.15392,350,1965,0.13796,0.16988
2015,Lower Secondary Level,Urban regions,No,0.82677,1615,1965,0.81003,0.84351
2015,Lower Secondary Level,Rural regions,Yes,0.11524,156,999,0.09542,0.13505
2015,Lower Secondary Level,Rural regions,No,0.85595,843,999,0.83417,0.87774
2015,Upper Secondary Level,Urban regions,Yes,0.08296,650,7337,0.07665,0.08928
