year,age_gr,regtyp,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,46-65 y.,Urban regions,No,0.98645,6372,6463,0.98363,0.98927
2013,46-65 y.,Rural regions,Yes,0.00537,38,3726,0.00303,0.00772
2013,46-65 y.,Rural regions,No,0.99463,3688,3726,0.99228,0.99697
2013,66 and older,Urban regions,No,0.99958,3248,3248,0.99888,1.00028
2013,66 and older,Rural regions,No,0.99842,1795,1795,0.99659,1.00026
2014,17-29 y.,Urban regions,Yes,0.51764,1563,2928,0.49953,0.53574
2014,17-29 y.,Urban regions,No,0.48236,1365,2928,0.46426,0.50047
2014,17-29 y.,Rural regions,Yes,0.46539,677,1368,0.43895,0.49183
2014,17-29 y.,Rural regions,No,0.53461,691,1368,0.50817,0.56105
2014,30-45 y.,Urban regions,Yes,0.06600,330,5668,0.05954,0.07247
2014,30-45 y.,Urban regions,No,0.93400,5338,5668,0.92753,0.94046
2014,30-45 y.,Rural regions,Yes,0.05950,126,2852,0.05081,0.06818
2014,30-45 y.,Rural regions,No,0.94050,2726,2852,0.93182,0.94919
2014,46-65 y.,Urban regions,Yes,0.00992,82,5904,0.00739,0.01245
2014,46-65 y.,Urban regions,No,0.99008,5822,5904,0.98755,0.99261
2014,46-65 y.,Rural regions,Yes,0.00925,43,3407,0.00604,0.01247
2014,46-65 y.,Rural regions,No,0.99075,3364,3407,0.98753,0.99396
2014,66 and older,Urban regions,No,0.99851,3156,3156,0.99716,0.99986
2014,66 and older,Rural regions,No,0.99771,1790,1790,0.99550,0.99993
2015,17-29 y.,Urban regions,Yes,0.50383,1551,3052,0.48609,0.52157
2015,17-29 y.,Urban regions,No,0.49617,1501,3052,0.47843,0.51391
2015,17-29 y.,Rural regions,Yes,0.45646,671,1410,0.43045,0.48246
2015,17-29 y.,Rural regions,No,0.54354,739,1410,0.51754,0.56955
2015,30-45 y.,Urban regions,Yes,0.06983,303,5527,0.06311,0.07655
2015,30-45 y.,Urban regions,No,0.93017,5224,5527,0.92345,0.93689
2015,30-45 y.,Rural regions,Yes,0.04750,120,2759,0.03956,0.05544
2015,30-45 y.,Rural regions,No,0.95250,2639,2759,0.94456,0.96044
2015,46-65 y.,Urban regions,Yes,0.00930,67,5820,0.00683,0.01177
2015,46-65 y.,Urban regions,No,0.99070,5753,5820,0.98823,0.99317
2015,46-65 y.,Rural regions,No,0.99267,3296,3296,0.98976,0.99558
2015,66 and older,Urban regions,No,0.99724,3096,3096,0.99539,0.99909
2015,66 and older,Rural regions,No,0.99848,1801,1801,0.99668,1.00028
2016,17-29 y.,Urban regions,Yes,0.50715,1462,3334,0.49018,0.52412
2016,17-29 y.,Urban regions,No,0.49285,1872,3334,0.47588,0.50982
2016,17-29 y.,Rural regions,Yes,0.44189,595,1530,0.41699,0.46678
2016,17-29 y.,Rural regions,No,0.55811,935,1530,0.53322,0.58301
2016,30-45 y.,Urban regions,Yes,0.07479,324,5798,0.06801,0.08156
2016,30-45 y.,Urban regions,No,0.92521,5474,5798,0.91844,0.93199
2016,30-45 y.,Rural regions,Yes,0.03743,92,2824,0.03043,0.04444
2016,30-45 y.,Rural regions,No,0.96257,2732,2824,0.95556,0.96957
2016,46-65 y.,Urban regions,Yes,0.00824,79,5760,0.00590,0.01057
2016,46-65 y.,Urban regions,No,0.99176,5681,5760,0.98943,0.99410
2016,46-65 y.,Rural regions,No,0.99332,3245,3245,0.99051,0.99612
2016,66 and older,Urban regions,No,0.99804,2981,2981,0.99646,0.99963
2017,17-29 y.,Urban regions,Yes,0.53349,1755,3942,0.51791,0.54906
2017,17-29 y.,Urban regions,No,0.46651,2187,3942,0.45094,0.48209
2017,17-29 y.,Rural regions,Yes,0.42146,737,1872,0.39909,0.44384
2017,17-29 y.,Rural regions,No,0.57854,1135,1872,0.55616,0.60091
2017,30-45 y.,Urban regions,Yes,0.07207,359,6144,0.06560,0.07854
2017,30-45 y.,Urban regions,No,0.92793,5785,6144,0.92146,0.93440
2017,30-45 y.,Rural regions,Yes,0.04256,120,2985,0.03532,0.04981
2017,30-45 y.,Rural regions,No,0.95744,2865,2985,0.95019,0.96468
2017,46-65 y.,Urban regions,Yes,0.00912,93,6711,0.00685,0.01140
2017,46-65 y.,Urban regions,No,0.99088,6618,6711,0.98860,0.99315
2017,46-65 y.,Rural regions,Yes,0.00991,44,3866,0.00678,0.01303
2017,46-65 y.,Rural regions,No,0.99009,3822,3866,0.98697,0.99322
2017,66 and older,Urban regions,No,0.99943,3133,3133,0.99860,1.00027
2017,66 and older,Rural regions,No,0.99934,1858,1858,0.99817,1.00051
2018,17-29 y.,Urban regions,Yes,0.50140,1723,3781,0.48546,0.51734
2018,17-29 y.,Urban regions,No,0.49860,2058,3781,0.48266,0.51454
2018,17-29 y.,Rural regions,Yes,0.39111,683,1706,0.36795,0.41428
2018,17-29 y.,Rural regions,No,0.60889,1023,1706,0.58572,0.63205
2018,30-45 y.,Urban regions,Yes,0.07287,367,5751,0.06615,0.07958
2018,30-45 y.,Urban regions,No,0.92713,5384,5751,0.92042,0.93385
2018,30-45 y.,Rural regions,Yes,0.03552,113,2691,0.02853,0.04252
2018,30-45 y.,Rural regions,No,0.96448,2578,2691,0.95748,0.97147
2018,46-65 y.,Urban regions,Yes,0.00706,72,6538,0.00503,0.00909
2018,46-65 y.,Urban regions,No,0.99294,6466,6538,0.99091,0.99497
2018,46-65 y.,Rural regions,Yes,0.00408,38,3719,0.00203,0.00612
2018,46-65 y.,Rural regions,No,0.99592,3681,3719,0.99388,0.99797
2018,66 and older,Urban regions,No,0.99662,3173,3173,0.99459,0.99864
2018,66 and older,Rural regions,No,0.99862,1837,1837,0.99692,1.00032
2019,17-29 y.,No answer / don't know,Yes,0.53809,66,118,0.44775,0.62843
2019,17-29 y.,No answer / don't know,No,0.46191,52,118,0.37157,0.55225
2019,17-29 y.,Urban regions,Yes,0.47648,1540,3300,0.45944,0.49352
2019,17-29 y.,Urban regions,No,0.52352,1760,3300,0.50648,0.54056
2019,17-29 y.,Rural regions,Yes,0.42191,602,1426,0.39627,0.44755
2019,17-29 y.,Rural regions,No,0.57809,824,1426,0.55245,0.60373
2019,30-45 y.,No answer / don't know,No,0.83002,135,135,0.76643,0.89362
2019,30-45 y.,Urban regions,Yes,0.07060,311,5269,0.06369,0.07752
2019,30-45 y.,Urban regions,No,0.92940,4958,5269,0.92248,0.93631
2019,30-45 y.,Rural regions,Yes,0.04246,112,2540,0.03462,0.05030
2019,30-45 y.,Rural regions,No,0.95754,2428,2540,0.94970,0.96538
2019,46-65 y.,No answer / don't know,No,0.98439,195,195,0.96695,1.00184
2019,46-65 y.,Urban regions,Yes,0.01089,97,6998,0.00846,0.01333
2019,46-65 y.,Urban regions,No,0.98911,6901,6998,0.98667,0.99154
2019,46-65 y.,Rural regions,Yes,0.00406,36,3861,0.00206,0.00607
2019,46-65 y.,Rural regions,No,0.99594,3825,3861,0.99393,0.99794
2019,66 and older,Urban regions,No,0.99747,3239,3239,0.99574,0.99920
2019,66 and older,Rural regions,No,0.99935,1877,1877,0.99820,1.00050
2020,17-29 y.,Urban regions,Yes,0.49179,1721,3976,0.47625,0.50733
2020,17-29 y.,Urban regions,No,0.50821,2255,3976,0.49267,0.52375
2020,17-29 y.,Rural regions,Yes,0.45005,610,1487,0.42475,0.47534
2020,17-29 y.,Rural regions,No,0.54995,877,1487,0.52466,0.57525
2020,30-45 y.,Urban regions,Yes,0.07475,392,5970,0.06808,0.08143
2020,30-45 y.,Urban regions,No,0.92525,5578,5970,0.91857,0.93192
2020,30-45 y.,Rural regions,Yes,0.03588,105,2523,0.02863,0.04314
2020,30-45 y.,Rural regions,No,0.96412,2418,2523,0.95686,0.97137
2020,46-65 y.,Urban regions,Yes,0.01106,94,6887,0.00859,0.01354
2020,46-65 y.,Urban regions,No,0.98894,6793,6887,0.98646,0.99141
2020,46-65 y.,Rural regions,Yes,0.00580,40,3634,0.00333,0.00827
2020,46-65 y.,Rural regions,No,0.99420,3594,3634,0.99173,0.99667
2020,66 and older,Urban regions,No,0.99822,3111,3111,0.99674,0.99970
2020,66 and older,Rural regions,No,0.99877,1807,1807,0.99715,1.00039
2021,17-29 y.,Urban regions,Yes,0.50375,1160,2400,0.48375,0.52376
2021,17-29 y.,Urban regions,No,0.49625,1240,2400,0.47624,0.51625
2021,17-29 y.,Rural regions,Yes,0.39929,395,879,0.36689,0.43168
2021,17-29 y.,Rural regions,No,0.60071,484,879,0.56832,0.63311
2021,30-45 y.,Urban regions,Yes,0.08406,283,3777,0.07521,0.09291
2021,30-45 y.,Urban regions,No,0.91594,3494,3777,0.90709,0.92479
2021,30-45 y.,Rural regions,Yes,0.04127,88,1566,0.03142,0.05113
2021,30-45 y.,Rural regions,No,0.95873,1478,1566,0.94887,0.96858
2021,46-65 y.,Urban regions,Yes,0.00773,87,4856,0.00526,0.01019
2021,46-65 y.,Urban regions,No,0.99227,4769,4856,0.98981,0.99474
2021,46-65 y.,Rural regions,Yes,0.00765,36,2461,0.00421,0.01110
2021,46-65 y.,Rural regions,No,0.99235,2425,2461,0.98890,0.99579
2021,66 and older,Urban regions,No,0.99749,2242,2242,0.99542,0.99956
2021,66 and older,Rural regions,No,0.99959,1322,1322,0.99849,1.00068
2022,17-29 y.,Urban regions,Yes,0.50280,1806,4182,0.48764,0.51795
2022,17-29 y.,Urban regions,No,0.49720,2376,4182,0.48205,0.51236
2022,17-29 y.,Rural regions,Yes,0.40518,634,1459,0.37998,0.43038
2022,17-29 y.,Rural regions,No,0.59482,825,1459,0.56962,0.62002
2022,30-45 y.,Urban regions,Yes,0.08921,601,6326,0.08218,0.09623
2022,30-45 y.,Urban regions,No,0.91079,5725,6326,0.90377,0.91782
2022,30-45 y.,Rural regions,Yes,0.05965,155,2614,0.05057,0.06873
2022,30-45 y.,Rural regions,No,0.94035,2459,2614,0.93127,0.94943
2022,46-65 y.,Urban regions,Yes,0.01753,133,5999,0.01421,0.02085
2022,46-65 y.,Urban regions,No,0.98247,5866,5999,0.97915,0.98579
2022,46-65 y.,Rural regions,Yes,0.01193,46,3160,0.00815,0.01572
2022,46-65 y.,Rural regions,No,0.98807,3114,3160,0.98428,0.99185
2022,66 and older,Urban regions,No,0.99904,2548,2548,0.99784,1.00024
2022,66 and older,Rural regions,No,0.99987,1539,1539,0.99931,1.00044
