year,bula_h,migback,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,Saxony,No migration background,Yes,0.11780,157,1077,0.09853,0.13706
1993,Saxony,No migration background,No,0.88220,920,1077,0.86294,0.90147
1993,Saxony-Anhalt,No migration background,Yes,0.12696,94,706,0.10238,0.15153
1993,Saxony-Anhalt,No migration background,No,0.87304,612,706,0.84847,0.89762
1993,Thuringa,No migration background,Yes,0.13293,94,638,0.10656,0.15929
1993,Thuringa,No migration background,No,0.86707,544,638,0.84071,0.89344
1994,Schleswig-Holstein,No migration background,Yes,0.12766,35,255,0.08662,0.16870
1994,Schleswig-Holstein,No migration background,No,0.87234,220,255,0.83130,0.91338
1994,Hamburg,No migration background,No,0.94784,97,97,0.90336,0.99232
1994,Lower Saxony,No migration background,Yes,0.07969,75,798,0.06089,0.09849
1994,Lower Saxony,No migration background,No,0.92031,723,798,0.90151,0.93911
1994,Lower Saxony,Direct migration background,No,0.94245,123,123,0.90113,0.98378
1994,Bremen,No migration background,No,0.95244,69,69,0.90185,1.00303
1994,North Rhine-Westphalia,No migration background,Yes,0.10549,197,1727,0.09100,0.11998
1994,North Rhine-Westphalia,No migration background,No,0.89451,1530,1727,0.88002,0.90900
1994,North Rhine-Westphalia,Direct migration background,No,0.95983,551,551,0.94342,0.97624
1994,North Rhine-Westphalia,Indirect migration background,Yes,0.47234,67,144,0.39052,0.55417
1994,North Rhine-Westphalia,Indirect migration background,No,0.52766,77,144,0.44583,0.60948
1994,Hesse,No migration background,Yes,0.09365,62,566,0.06962,0.11767
1994,Hesse,No migration background,No,0.90635,504,566,0.88233,0.93038
1994,Hesse,Direct migration background,No,0.93700,283,283,0.90864,0.96535
1994,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.06121,39,519,0.04056,0.08185
1994,"Rhineland-Palatinate, Saarland",No migration background,No,0.93879,480,519,0.91815,0.95944
1994,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.92997,97,97,0.87893,0.98102
1994,Baden-Wuerttemberg,No migration background,Yes,0.09828,101,975,0.07959,0.11698
1994,Baden-Wuerttemberg,No migration background,No,0.90172,874,975,0.88302,0.92041
1994,Baden-Wuerttemberg,Direct migration background,No,0.95480,604,604,0.93822,0.97138
1994,Baden-Wuerttemberg,Indirect migration background,Yes,0.50465,59,125,0.41664,0.59265
1994,Baden-Wuerttemberg,Indirect migration background,No,0.49535,66,125,0.40735,0.58336
1994,Bavaria,No migration background,Yes,0.07455,107,1191,0.05963,0.08948
1994,Bavaria,No migration background,No,0.92545,1084,1191,0.91052,0.94037
1994,Bavaria,Direct migration background,No,0.94646,315,315,0.92156,0.97136
1994,Bavaria,Indirect migration background,No,0.42719,41,41,0.27389,0.58049
1994,Berlin,No migration background,Yes,0.12161,58,446,0.09124,0.15197
1994,Berlin,No migration background,No,0.87839,388,446,0.84803,0.90876
1994,Berlin,Direct migration background,No,0.91770,81,81,0.85748,0.97792
1994,Brandenburg,No migration background,Yes,0.13725,91,586,0.10936,0.16513
1994,Brandenburg,No migration background,No,0.86275,495,586,0.83487,0.89064
1994,Mecklenburg-Western Pomerania,No migration background,Yes,0.11592,56,398,0.08443,0.14741
1994,Mecklenburg-Western Pomerania,No migration background,No,0.88408,342,398,0.85259,0.91557
1994,Saxony,No migration background,Yes,0.10867,144,1082,0.09011,0.12722
1994,Saxony,No migration background,No,0.89133,938,1082,0.87278,0.90989
1994,Saxony-Anhalt,No migration background,Yes,0.08307,69,669,0.06214,0.10400
1994,Saxony-Anhalt,No migration background,No,0.91693,600,669,0.89600,0.93786
1994,Thuringa,No migration background,Yes,0.10286,84,638,0.07927,0.12645
1994,Thuringa,No migration background,No,0.89714,554,638,0.87355,0.92073
1995,Schleswig-Holstein,No migration background,No,0.89094,214,214,0.84908,0.93280
1995,Schleswig-Holstein,Direct migration background,No,0.97669,32,32,0.92358,1.02981
1995,Hamburg,No migration background,No,0.93934,90,90,0.88974,0.98893
1995,Lower Saxony,No migration background,Yes,0.07760,77,798,0.05903,0.09617
1995,Lower Saxony,No migration background,No,0.92240,721,798,0.90383,0.94097
1995,Lower Saxony,Direct migration background,No,0.85256,180,180,0.80062,0.90450
1995,Bremen,No migration background,No,0.91617,65,65,0.84827,0.98406
1995,North Rhine-Westphalia,No migration background,Yes,0.10559,212,1742,0.09115,0.12002
1995,North Rhine-Westphalia,No migration background,No,0.89441,1530,1742,0.87998,0.90885
1995,North Rhine-Westphalia,Direct migration background,Yes,0.08803,51,689,0.06686,0.10920
1995,North Rhine-Westphalia,Direct migration background,No,0.91197,638,689,0.89080,0.93314
1995,North Rhine-Westphalia,Indirect migration background,Yes,0.47473,73,151,0.39481,0.55464
1995,North Rhine-Westphalia,Indirect migration background,No,0.52527,78,151,0.44536,0.60519
1995,Hesse,No migration background,Yes,0.08530,56,577,0.06248,0.10811
1995,Hesse,No migration background,No,0.91470,521,577,0.89189,0.93752
1995,Hesse,Direct migration background,No,0.92314,297,297,0.89279,0.95348
1995,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.08645,51,517,0.06220,0.11069
1995,"Rhineland-Palatinate, Saarland",No migration background,No,0.91355,466,517,0.88931,0.93780
1995,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.93296,167,167,0.89491,0.97100
1995,Baden-Wuerttemberg,No migration background,Yes,0.09409,103,986,0.07586,0.11233
1995,Baden-Wuerttemberg,No migration background,No,0.90591,883,986,0.88767,0.92414
1995,Baden-Wuerttemberg,Direct migration background,Yes,0.06492,36,678,0.04636,0.08348
1995,Baden-Wuerttemberg,Direct migration background,No,0.93508,642,678,0.91652,0.95364
1995,Baden-Wuerttemberg,Indirect migration background,Yes,0.46569,60,126,0.37824,0.55314
1995,Baden-Wuerttemberg,Indirect migration background,No,0.53431,66,126,0.44686,0.62176
1995,Bavaria,No migration background,Yes,0.09020,127,1216,0.07410,0.10631
1995,Bavaria,No migration background,No,0.90980,1089,1216,0.89369,0.92590
1995,Bavaria,Direct migration background,No,0.92624,374,374,0.89972,0.95277
1995,Bavaria,Indirect migration background,Yes,0.58799,35,78,0.47805,0.69793
1995,Bavaria,Indirect migration background,No,0.41201,43,78,0.30207,0.52195
1995,Berlin,No migration background,Yes,0.11123,60,453,0.08224,0.14021
1995,Berlin,No migration background,No,0.88877,393,453,0.85979,0.91776
1995,Berlin,Direct migration background,No,0.81297,86,86,0.73007,0.89587
1995,Brandenburg,No migration background,Yes,0.12506,89,569,0.09785,0.15226
1995,Brandenburg,No migration background,No,0.87494,480,569,0.84774,0.90215
1995,Mecklenburg-Western Pomerania,No migration background,Yes,0.11688,59,401,0.08540,0.14837
1995,Mecklenburg-Western Pomerania,No migration background,No,0.88312,342,401,0.85163,0.91460
1995,Saxony,No migration background,Yes,0.09725,140,1052,0.07934,0.11516
1995,Saxony,No migration background,No,0.90275,912,1052,0.88484,0.92066
1995,Saxony,Direct migration background,No,0.98906,41,41,0.95682,1.02130
1995,Saxony-Anhalt,No migration background,Yes,0.10854,89,653,0.08466,0.13242
1995,Saxony-Anhalt,No migration background,No,0.89146,564,653,0.86758,0.91534
1995,Saxony-Anhalt,Direct migration background,No,0.98992,33,33,0.95530,1.02453
1995,Thuringa,No migration background,Yes,0.11241,78,624,0.08760,0.13721
1995,Thuringa,No migration background,No,0.88759,546,624,0.86279,0.91240
1996,Schleswig-Holstein,No migration background,No,0.88552,216,216,0.84295,0.92808
1996,Hamburg,No migration background,No,0.92454,85,85,0.86805,0.98102
1996,Lower Saxony,No migration background,Yes,0.07914,77,813,0.06057,0.09771
1996,Lower Saxony,No migration background,No,0.92086,736,813,0.90229,0.93943
1996,Lower Saxony,Direct migration background,No,0.88758,168,168,0.83967,0.93549
1996,Bremen,No migration background,No,0.91038,62,62,0.83870,0.98206
1996,North Rhine-Westphalia,No migration background,Yes,0.10583,205,1735,0.09135,0.12030
1996,North Rhine-Westphalia,No migration background,No,0.89417,1530,1735,0.87970,0.90865
1996,North Rhine-Westphalia,Direct migration background,Yes,0.08439,45,657,0.06312,0.10566
1996,North Rhine-Westphalia,Direct migration background,No,0.91561,612,657,0.89434,0.93688
1996,North Rhine-Westphalia,Indirect migration background,Yes,0.43067,66,162,0.35418,0.50716
1996,North Rhine-Westphalia,Indirect migration background,No,0.56933,96,162,0.49284,0.64582
1996,Hesse,No migration background,Yes,0.07894,48,561,0.05661,0.10128
1996,Hesse,No migration background,No,0.92106,513,561,0.89872,0.94339
1996,Hesse,Direct migration background,No,0.95272,281,281,0.92786,0.97758
1996,Hesse,Indirect migration background,No,0.68599,32,32,0.52261,0.84938
1996,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.06164,38,506,0.04066,0.08261
1996,"Rhineland-Palatinate, Saarland",No migration background,No,0.93836,468,506,0.91739,0.95934
1996,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.87954,149,149,0.82710,0.93198
1996,Baden-Wuerttemberg,No migration background,Yes,0.09015,91,951,0.07194,0.10836
1996,Baden-Wuerttemberg,No migration background,No,0.90985,860,951,0.89164,0.92806
1996,Baden-Wuerttemberg,Direct migration background,No,0.95722,593,593,0.94092,0.97352
1996,Baden-Wuerttemberg,Indirect migration background,Yes,0.36216,47,132,0.27986,0.44447
1996,Baden-Wuerttemberg,Indirect migration background,No,0.63784,85,132,0.55553,0.72014
1996,Bavaria,No migration background,Yes,0.07855,114,1193,0.06328,0.09383
1996,Bavaria,No migration background,No,0.92145,1079,1193,0.90617,0.93672
1996,Bavaria,Direct migration background,No,0.91581,357,357,0.88697,0.94465
1996,Bavaria,Indirect migration background,Yes,0.48613,31,86,0.37987,0.59238
1996,Bavaria,Indirect migration background,No,0.51387,55,86,0.40762,0.62013
1996,Berlin,No migration background,Yes,0.10557,57,442,0.07689,0.13425
1996,Berlin,No migration background,No,0.89443,385,442,0.86575,0.92311
1996,Berlin,Direct migration background,No,0.87840,74,74,0.80343,0.95337
1996,Brandenburg,No migration background,Yes,0.13589,89,577,0.10790,0.16387
1996,Brandenburg,No migration background,No,0.86411,488,577,0.83613,0.89210
1996,Mecklenburg-Western Pomerania,No migration background,Yes,0.11601,56,387,0.08406,0.14796
1996,Mecklenburg-Western Pomerania,No migration background,No,0.88399,331,387,0.85204,0.91594
1996,Saxony,No migration background,Yes,0.10328,135,1060,0.08495,0.12161
1996,Saxony,No migration background,No,0.89672,925,1060,0.87839,0.91505
1996,Saxony,Direct migration background,No,0.98856,40,40,0.95519,1.02193
1996,Saxony-Anhalt,No migration background,Yes,0.10572,87,638,0.08184,0.12960
1996,Saxony-Anhalt,No migration background,No,0.89428,551,638,0.87040,0.91816
1996,Saxony-Anhalt,Direct migration background,No,0.98972,33,33,0.95477,1.02467
1996,Thuringa,No migration background,Yes,0.09609,81,631,0.07307,0.11910
1996,Thuringa,No migration background,No,0.90391,550,631,0.88090,0.92693
1997,Schleswig-Holstein,No migration background,No,0.88058,211,211,0.83672,0.92444
1997,Hamburg,No migration background,No,0.90022,81,81,0.83455,0.96590
1997,Lower Saxony,No migration background,Yes,0.08659,75,800,0.06709,0.10609
1997,Lower Saxony,No migration background,No,0.91341,725,800,0.89391,0.93291
1997,Lower Saxony,Direct migration background,No,0.87630,164,164,0.82576,0.92685
1997,Bremen,No migration background,No,0.96238,64,64,0.91540,1.00937
1997,North Rhine-Westphalia,No migration background,Yes,0.10772,209,1728,0.09310,0.12234
1997,North Rhine-Westphalia,No migration background,No,0.89228,1519,1728,0.87766,0.90690
1997,North Rhine-Westphalia,Direct migration background,Yes,0.08426,41,609,0.06218,0.10634
1997,North Rhine-Westphalia,Direct migration background,No,0.91574,568,609,0.89366,0.93782
1997,North Rhine-Westphalia,Indirect migration background,Yes,0.40448,70,170,0.33048,0.47848
1997,North Rhine-Westphalia,Indirect migration background,No,0.59552,100,170,0.52152,0.66952
1997,Hesse,No migration background,Yes,0.09061,52,523,0.06599,0.11524
1997,Hesse,No migration background,No,0.90939,471,523,0.88476,0.93401
1997,Hesse,Direct migration background,No,0.92788,258,258,0.89625,0.95951
1997,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.07405,41,522,0.05156,0.09653
1997,"Rhineland-Palatinate, Saarland",No migration background,No,0.92595,481,522,0.90347,0.94844
1997,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.91340,156,156,0.86912,0.95767
1997,Baden-Wuerttemberg,No migration background,Yes,0.10251,99,943,0.08314,0.12188
1997,Baden-Wuerttemberg,No migration background,No,0.89749,844,943,0.87812,0.91686
1997,Baden-Wuerttemberg,Direct migration background,No,0.96583,597,597,0.95124,0.98041
1997,Baden-Wuerttemberg,Indirect migration background,Yes,0.40512,56,145,0.32493,0.48530
1997,Baden-Wuerttemberg,Indirect migration background,No,0.59488,89,145,0.51470,0.67507
1997,Bavaria,No migration background,Yes,0.07766,108,1189,0.06244,0.09288
1997,Bavaria,No migration background,No,0.92234,1081,1189,0.90712,0.93756
1997,Bavaria,Direct migration background,No,0.93585,332,332,0.90945,0.96225
1997,Bavaria,Indirect migration background,No,0.55618,55,55,0.42366,0.68869
1997,Berlin,No migration background,Yes,0.08095,47,424,0.05496,0.10695
1997,Berlin,No migration background,No,0.91905,377,424,0.89305,0.94504
1997,Berlin,Direct migration background,No,0.93033,66,66,0.86844,0.99222
1997,Brandenburg,No migration background,Yes,0.13819,89,575,0.10996,0.16642
1997,Brandenburg,No migration background,No,0.86181,486,575,0.83358,0.89004
1997,Mecklenburg-Western Pomerania,No migration background,Yes,0.10905,51,375,0.07746,0.14064
1997,Mecklenburg-Western Pomerania,No migration background,No,0.89095,324,375,0.85936,0.92254
1997,Saxony,No migration background,Yes,0.09016,128,1042,0.07277,0.10756
1997,Saxony,No migration background,No,0.90984,914,1042,0.89244,0.92723
1997,Saxony,Direct migration background,No,0.98763,37,37,0.95152,1.02374
1997,Saxony-Anhalt,No migration background,Yes,0.11988,95,632,0.09453,0.14522
1997,Saxony-Anhalt,No migration background,No,0.88012,537,632,0.85478,0.90547
1997,Thuringa,No migration background,Yes,0.10477,84,631,0.08085,0.12868
1997,Thuringa,No migration background,No,0.89523,547,631,0.87132,0.91915
1998,Schleswig-Holstein,No migration background,Yes,0.11319,35,312,0.07798,0.14841
1998,Schleswig-Holstein,No migration background,No,0.88681,277,312,0.85159,0.92202
1998,Hamburg,No migration background,No,0.88630,108,108,0.82615,0.94645
1998,Lower Saxony,No migration background,Yes,0.08947,99,964,0.07144,0.10750
1998,Lower Saxony,No migration background,No,0.91053,865,964,0.89250,0.92856
1998,Lower Saxony,Direct migration background,No,0.91278,163,163,0.86933,0.95623
1998,Bremen,No migration background,No,0.93989,73,73,0.88499,0.99479
1998,North Rhine-Westphalia,No migration background,Yes,0.08195,193,2066,0.07012,0.09378
1998,North Rhine-Westphalia,No migration background,No,0.91805,1873,2066,0.90622,0.92988
1998,North Rhine-Westphalia,Direct migration background,Yes,0.07789,39,606,0.05654,0.09925
1998,North Rhine-Westphalia,Direct migration background,No,0.92211,567,606,0.90075,0.94346
1998,North Rhine-Westphalia,Indirect migration background,Yes,0.35539,62,168,0.28279,0.42798
1998,North Rhine-Westphalia,Indirect migration background,No,0.64461,106,168,0.57202,0.71721
1998,Hesse,No migration background,Yes,0.07975,50,617,0.05836,0.10115
1998,Hesse,No migration background,No,0.92025,567,617,0.89885,0.94164
1998,Hesse,Direct migration background,No,0.90867,251,251,0.87296,0.94438
1998,Hesse,Indirect migration background,No,0.59603,32,32,0.42329,0.76876
1998,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.08875,61,616,0.06627,0.11122
1998,"Rhineland-Palatinate, Saarland",No migration background,No,0.91125,555,616,0.88878,0.93373
1998,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.89536,155,155,0.84701,0.94370
1998,Baden-Wuerttemberg,No migration background,Yes,0.09523,103,1075,0.07767,0.11279
1998,Baden-Wuerttemberg,No migration background,No,0.90477,972,1075,0.88721,0.92233
1998,Baden-Wuerttemberg,Direct migration background,No,0.96607,567,567,0.95116,0.98099
1998,Baden-Wuerttemberg,Indirect migration background,Yes,0.50043,66,153,0.42094,0.57992
1998,Baden-Wuerttemberg,Indirect migration background,No,0.49957,87,153,0.42008,0.57906
1998,Bavaria,No migration background,Yes,0.09398,145,1441,0.07891,0.10905
1998,Bavaria,No migration background,No,0.90602,1296,1441,0.89095,0.92109
1998,Bavaria,Direct migration background,No,0.92677,331,331,0.89866,0.95488
1998,Bavaria,Indirect migration background,No,0.62338,56,56,0.49532,0.75143
1998,Berlin,No migration background,Yes,0.10709,56,454,0.07861,0.13556
1998,Berlin,No migration background,No,0.89291,398,454,0.86444,0.92139
1998,Berlin,Direct migration background,No,0.80842,48,48,0.69591,0.92093
1998,Brandenburg,No migration background,Yes,0.11479,82,599,0.08924,0.14034
1998,Brandenburg,No migration background,No,0.88521,517,599,0.85966,0.91076
1998,Mecklenburg-Western Pomerania,No migration background,Yes,0.09403,50,397,0.06528,0.12278
1998,Mecklenburg-Western Pomerania,No migration background,No,0.90597,347,397,0.87722,0.93472
1998,Saxony,No migration background,Yes,0.08454,130,1137,0.06836,0.10071
1998,Saxony,No migration background,No,0.91546,1007,1137,0.89929,0.93164
1998,Saxony,Direct migration background,No,0.98600,33,33,0.94529,1.02671
1998,Saxony-Anhalt,No migration background,Yes,0.09228,77,656,0.07011,0.11444
1998,Saxony-Anhalt,No migration background,No,0.90772,579,656,0.88556,0.92989
1998,Thuringa,No migration background,Yes,0.08536,81,705,0.06472,0.10600
1998,Thuringa,No migration background,No,0.91464,624,705,0.89400,0.93528
1999,Schleswig-Holstein,No migration background,No,0.90481,265,265,0.86941,0.94021
1999,Hamburg,No migration background,No,0.86779,92,92,0.79819,0.93738
1999,Lower Saxony,No migration background,Yes,0.09674,104,939,0.07782,0.11566
1999,Lower Saxony,No migration background,No,0.90326,835,939,0.88434,0.92218
1999,Lower Saxony,Direct migration background,No,0.91253,158,158,0.86834,0.95672
1999,Bremen,No migration background,No,0.92380,65,65,0.85879,0.98880
1999,North Rhine-Westphalia,No migration background,Yes,0.08445,203,1968,0.07216,0.09673
1999,North Rhine-Westphalia,No migration background,No,0.91555,1765,1968,0.90327,0.92784
1999,North Rhine-Westphalia,Direct migration background,No,0.95356,540,540,0.93579,0.97132
1999,North Rhine-Westphalia,Indirect migration background,Yes,0.32487,56,165,0.25320,0.39655
1999,North Rhine-Westphalia,Indirect migration background,No,0.67513,109,165,0.60345,0.74680
1999,Hesse,No migration background,Yes,0.07719,55,606,0.05593,0.09846
1999,Hesse,No migration background,No,0.92281,551,606,0.90154,0.94407
1999,Hesse,Direct migration background,No,0.94257,218,218,0.91161,0.97352
1999,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.09921,62,602,0.07531,0.12311
1999,"Rhineland-Palatinate, Saarland",No migration background,No,0.90079,540,602,0.87689,0.92469
1999,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.89944,136,136,0.84871,0.95017
1999,Baden-Wuerttemberg,No migration background,Yes,0.09421,91,1016,0.07624,0.11218
1999,Baden-Wuerttemberg,No migration background,No,0.90579,925,1016,0.88782,0.92376
1999,Baden-Wuerttemberg,Direct migration background,No,0.96097,525,525,0.94438,0.97755
1999,Baden-Wuerttemberg,Indirect migration background,Yes,0.53545,70,163,0.45865,0.61226
1999,Baden-Wuerttemberg,Indirect migration background,No,0.46455,93,163,0.38774,0.54135
1999,Bavaria,No migration background,Yes,0.09009,134,1388,0.07502,0.10515
1999,Bavaria,No migration background,No,0.90991,1254,1388,0.89485,0.92498
1999,Bavaria,Direct migration background,No,0.94956,307,307,0.92504,0.97408
1999,Bavaria,Indirect migration background,No,0.55885,62,62,0.43424,0.68345
1999,Berlin,No migration background,Yes,0.15205,77,444,0.11861,0.18549
1999,Berlin,No migration background,No,0.84795,367,444,0.81451,0.88139
1999,Berlin,Direct migration background,No,0.87940,42,42,0.77972,0.97909
1999,Brandenburg,No migration background,Yes,0.09779,71,578,0.07355,0.12202
1999,Brandenburg,No migration background,No,0.90221,507,578,0.87798,0.92645
1999,Mecklenburg-Western Pomerania,No migration background,Yes,0.10865,56,390,0.07772,0.13957
1999,Mecklenburg-Western Pomerania,No migration background,No,0.89135,334,390,0.86043,0.92228
1999,Saxony,No migration background,Yes,0.09282,134,1112,0.07576,0.10989
1999,Saxony,No migration background,No,0.90718,978,1112,0.89011,0.92424
1999,Saxony,Direct migration background,No,0.95973,32,32,0.89053,1.02894
1999,Saxony-Anhalt,No migration background,Yes,0.11786,92,657,0.09319,0.14254
1999,Saxony-Anhalt,No migration background,No,0.88214,565,657,0.85746,0.90681
1999,Thuringa,No migration background,Yes,0.08730,75,694,0.06628,0.10831
1999,Thuringa,No migration background,No,0.91270,619,694,0.89169,0.93372
2000,Schleswig-Holstein,No migration background,Yes,0.07122,50,635,0.05120,0.09124
2000,Schleswig-Holstein,No migration background,No,0.92878,585,635,0.90876,0.94880
2000,Schleswig-Holstein,Direct migration background,No,0.89417,58,58,0.81431,0.97403
2000,Hamburg,No migration background,No,0.89325,233,233,0.85351,0.93298
2000,Lower Saxony,No migration background,Yes,0.09386,173,1720,0.08007,0.10764
2000,Lower Saxony,No migration background,No,0.90614,1547,1720,0.89236,0.91993
2000,Lower Saxony,Direct migration background,No,0.93596,225,225,0.90389,0.96802
2000,Lower Saxony,Indirect migration background,No,0.65122,41,41,0.50352,0.79891
2000,Bremen,No migration background,No,0.94061,137,137,0.90088,0.98033
2000,North Rhine-Westphalia,No migration background,Yes,0.07872,356,4019,0.07040,0.08705
2000,North Rhine-Westphalia,No migration background,No,0.92128,3663,4019,0.91295,0.92960
2000,North Rhine-Westphalia,Direct migration background,Yes,0.07126,66,895,0.05440,0.08813
2000,North Rhine-Westphalia,Direct migration background,No,0.92874,829,895,0.91187,0.94560
2000,North Rhine-Westphalia,Indirect migration background,Yes,0.34735,83,227,0.28528,0.40943
2000,North Rhine-Westphalia,Indirect migration background,No,0.65265,144,227,0.59057,0.71472
2000,Hesse,No migration background,Yes,0.08517,121,1230,0.06956,0.10078
2000,Hesse,No migration background,No,0.91483,1109,1230,0.89922,0.93044
2000,Hesse,Direct migration background,No,0.94171,337,337,0.91665,0.96676
2000,Hesse,Indirect migration background,Yes,0.32530,34,81,0.22264,0.42796
2000,Hesse,Indirect migration background,No,0.67470,47,81,0.57204,0.77736
2000,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.06628,84,1183,0.05210,0.08046
2000,"Rhineland-Palatinate, Saarland",No migration background,No,0.93372,1099,1183,0.91954,0.94790
2000,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.92628,220,220,0.89168,0.96089
2000,Baden-Wuerttemberg,No migration background,Yes,0.08881,197,1963,0.07622,0.10140
2000,Baden-Wuerttemberg,No migration background,No,0.91119,1766,1963,0.89860,0.92378
2000,Baden-Wuerttemberg,Direct migration background,Yes,0.05555,38,764,0.03930,0.07180
2000,Baden-Wuerttemberg,Direct migration background,No,0.94445,726,764,0.92820,0.96070
2000,Baden-Wuerttemberg,Indirect migration background,Yes,0.37074,88,230,0.30818,0.43330
2000,Baden-Wuerttemberg,Indirect migration background,No,0.62926,142,230,0.56670,0.69182
2000,Bavaria,No migration background,Yes,0.09481,279,2805,0.08397,0.10566
2000,Bavaria,No migration background,No,0.90519,2526,2805,0.89434,0.91603
2000,Bavaria,Direct migration background,No,0.92309,427,427,0.89779,0.94839
2000,Bavaria,Indirect migration background,No,0.70829,86,86,0.61166,0.80492
2000,Berlin,No migration background,Yes,0.12353,98,711,0.09933,0.14774
2000,Berlin,No migration background,No,0.87647,613,711,0.85226,0.90067
2000,Berlin,Direct migration background,No,0.83559,62,62,0.74258,0.92861
2000,Brandenburg,No migration background,Yes,0.10783,128,992,0.08852,0.12714
2000,Brandenburg,No migration background,No,0.89217,864,992,0.87286,0.91148
2000,Mecklenburg-Western Pomerania,No migration background,Yes,0.10642,70,546,0.08053,0.13231
2000,Mecklenburg-Western Pomerania,No migration background,No,0.89358,476,546,0.86769,0.91947
2000,Saxony,No migration background,Yes,0.10474,226,1730,0.09030,0.11917
2000,Saxony,No migration background,No,0.89526,1504,1730,0.88083,0.90970
2000,Saxony,Direct migration background,No,0.95709,37,37,0.89089,1.02329
2000,Saxony-Anhalt,No migration background,Yes,0.10348,124,1015,0.08473,0.12222
2000,Saxony-Anhalt,No migration background,No,0.89652,891,1015,0.87778,0.91527
2000,Saxony-Anhalt,Direct migration background,No,0.90248,34,34,0.80126,1.00370
2000,Thuringa,No migration background,Yes,0.09145,113,1026,0.07381,0.10910
2000,Thuringa,No migration background,No,0.90855,913,1026,0.89090,0.92619
2001,Schleswig-Holstein,No migration background,Yes,0.07803,52,578,0.05615,0.09992
2001,Schleswig-Holstein,No migration background,No,0.92197,526,578,0.90008,0.94385
2001,Schleswig-Holstein,Direct migration background,No,0.90555,52,52,0.82528,0.98582
2001,Hamburg,No migration background,No,0.86926,209,209,0.82345,0.91508
2001,Lower Saxony,No migration background,Yes,0.08447,146,1571,0.07071,0.09822
2001,Lower Saxony,No migration background,No,0.91553,1425,1571,0.90178,0.92929
2001,Lower Saxony,Direct migration background,No,0.87740,203,203,0.83217,0.92263
2001,Lower Saxony,Indirect migration background,No,0.69597,38,38,0.54775,0.84419
2001,Bremen,No migration background,No,0.91460,112,112,0.86261,0.96659
2001,North Rhine-Westphalia,No migration background,Yes,0.08677,359,3627,0.07761,0.09594
2001,North Rhine-Westphalia,No migration background,No,0.91323,3268,3627,0.90406,0.92239
2001,North Rhine-Westphalia,Direct migration background,Yes,0.08405,65,795,0.06475,0.10335
2001,North Rhine-Westphalia,Direct migration background,No,0.91595,730,795,0.89665,0.93525
2001,North Rhine-Westphalia,Indirect migration background,Yes,0.36329,81,225,0.30031,0.42627
2001,North Rhine-Westphalia,Indirect migration background,No,0.63671,144,225,0.57373,0.69969
2001,Hesse,No migration background,Yes,0.07646,106,1104,0.06078,0.09215
2001,Hesse,No migration background,No,0.92354,998,1104,0.90785,0.93922
2001,Hesse,Direct migration background,No,0.94349,285,285,0.91663,0.97034
2001,Hesse,Indirect migration background,No,0.70101,46,46,0.56724,0.83477
2001,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.07085,86,1099,0.05567,0.08602
2001,"Rhineland-Palatinate, Saarland",No migration background,No,0.92915,1013,1099,0.91398,0.94433
2001,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.87371,198,198,0.82732,0.92009
2001,Baden-Wuerttemberg,No migration background,Yes,0.08763,175,1749,0.07437,0.10089
2001,Baden-Wuerttemberg,No migration background,No,0.91237,1574,1749,0.89911,0.92563
2001,Baden-Wuerttemberg,Direct migration background,Yes,0.06700,33,656,0.04785,0.08615
2001,Baden-Wuerttemberg,Direct migration background,No,0.93300,623,656,0.91385,0.95215
2001,Baden-Wuerttemberg,Indirect migration background,Yes,0.35598,71,195,0.28860,0.42336
2001,Baden-Wuerttemberg,Indirect migration background,No,0.64402,124,195,0.57664,0.71140
2001,Bavaria,No migration background,Yes,0.09019,242,2512,0.07899,0.10140
2001,Bavaria,No migration background,No,0.90981,2270,2512,0.89860,0.92101
2001,Bavaria,Direct migration background,Yes,0.11790,37,415,0.08683,0.14896
2001,Bavaria,Direct migration background,No,0.88210,378,415,0.85104,0.91317
2001,Bavaria,Indirect migration background,Yes,0.35624,34,112,0.26715,0.44533
2001,Bavaria,Indirect migration background,No,0.64376,78,112,0.55467,0.73285
2001,Berlin,No migration background,Yes,0.13840,106,693,0.11267,0.16413
2001,Berlin,No migration background,No,0.86160,587,693,0.83587,0.88733
2001,Berlin,Direct migration background,No,0.86513,60,60,0.77797,0.95229
2001,Brandenburg,No migration background,Yes,0.12136,133,936,0.10043,0.14229
2001,Brandenburg,No migration background,No,0.87864,803,936,0.85771,0.89957
