year,age_gr,pgisced97,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,17-29 y.,Second Stage of Tertiary Education,No,0.76999,128,128,0.69679,0.84318
1996,30-45 y.,No answer / don't know,No,0.99006,58,58,0.96430,1.01581
1996,30-45 y.,Primary Level,No,0.97040,129,129,0.94103,0.99976
1996,30-45 y.,Lower Secondary Level,No,0.95801,430,430,0.93903,0.97699
1996,30-45 y.,Upper Secondary Level,Yes,0.04430,115,2396,0.03606,0.05254
1996,30-45 y.,Upper Secondary Level,No,0.95570,2281,2396,0.94746,0.96394
1996,30-45 y.,Post-secondary Non-tertiary Level,No,0.84317,192,192,0.79160,0.89474
1996,30-45 y.,First Stage of Tertiary Education,No,0.94778,314,314,0.92313,0.97243
1996,30-45 y.,Second Stage of Tertiary Education,Yes,0.07499,65,850,0.05727,0.09270
1996,30-45 y.,Second Stage of Tertiary Education,No,0.92501,785,850,0.90730,0.94273
1996,46-65 y.,Upper Secondary Level,No,0.98886,1938,1938,0.98418,0.99353
1996,46-65 y.,Post-secondary Non-tertiary Level,No,0.96395,53,53,0.91328,1.01462
1996,46-65 y.,First Stage of Tertiary Education,No,0.98504,234,234,0.96945,1.00063
1996,46-65 y.,Second Stage of Tertiary Education,No,0.96036,573,573,0.94437,0.97635
1996,66 and older,Upper Secondary Level,No,0.99861,765,765,0.99597,1.00125
1996,66 and older,First Stage of Tertiary Education,No,0.97283,78,78,0.93651,1.00914
1996,66 and older,Second Stage of Tertiary Education,No,0.98159,155,155,0.96035,1.00282
1997,17-29 y.,No answer / don't know,Yes,0.53205,75,166,0.45591,0.60818
1997,17-29 y.,No answer / don't know,No,0.46795,91,166,0.39182,0.54409
1997,17-29 y.,Pre-primary Level,Yes,0.96912,305,305,0.94967,0.98857
1997,17-29 y.,Primary Level,No,0.62362,42,42,0.47532,0.77192
1997,17-29 y.,Lower Secondary Level,Yes,0.57619,382,710,0.53982,0.61257
1997,17-29 y.,Lower Secondary Level,No,0.42381,328,710,0.38743,0.46018
1997,17-29 y.,Upper Secondary Level,Yes,0.24942,324,1376,0.22655,0.27229
1997,17-29 y.,Upper Secondary Level,No,0.75058,1052,1376,0.72771,0.77345
1997,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.40199,53,151,0.32352,0.48045
1997,17-29 y.,Post-secondary Non-tertiary Level,No,0.59801,98,151,0.51955,0.67648
1997,17-29 y.,First Stage of Tertiary Education,No,0.92828,94,94,0.87584,0.98072
1997,17-29 y.,Second Stage of Tertiary Education,Yes,0.31498,36,147,0.23963,0.39033
1997,17-29 y.,Second Stage of Tertiary Education,No,0.68502,111,147,0.60967,0.76037
1997,30-45 y.,No answer / don't know,No,0.85511,61,61,0.76604,0.94417
1997,30-45 y.,Lower Secondary Level,No,0.97082,435,435,0.95498,0.98665
1997,30-45 y.,Upper Secondary Level,Yes,0.04503,112,2348,0.03664,0.05342
1997,30-45 y.,Upper Secondary Level,No,0.95497,2236,2348,0.94658,0.96336
1997,30-45 y.,Post-secondary Non-tertiary Level,No,0.83092,191,191,0.77762,0.88422
1997,30-45 y.,First Stage of Tertiary Education,No,0.93210,304,304,0.90377,0.96043
1997,30-45 y.,Second Stage of Tertiary Education,Yes,0.09807,83,835,0.07788,0.11825
1997,30-45 y.,Second Stage of Tertiary Education,No,0.90193,752,835,0.88175,0.92212
1997,46-65 y.,Lower Secondary Level,No,0.99461,706,706,0.98921,1.00002
1997,46-65 y.,Upper Secondary Level,No,0.99234,1949,1949,0.98846,0.99621
1997,46-65 y.,Post-secondary Non-tertiary Level,No,0.98876,55,55,0.96064,1.01688
1997,46-65 y.,First Stage of Tertiary Education,No,0.98721,235,235,0.97281,1.00161
1997,46-65 y.,Second Stage of Tertiary Education,No,0.96689,598,598,0.95254,0.98124
1997,66 and older,Second Stage of Tertiary Education,No,0.98485,164,164,0.96609,1.00360
1998,17-29 y.,No answer / don't know,Yes,0.40836,81,199,0.33990,0.47683
1998,17-29 y.,No answer / don't know,No,0.59164,118,199,0.52317,0.66010
1998,17-29 y.,Pre-primary Level,Yes,0.97478,322,322,0.95763,0.99193
1998,17-29 y.,Primary Level,No,0.61525,36,36,0.45406,0.77644
1998,17-29 y.,Lower Secondary Level,Yes,0.58211,417,740,0.54655,0.61767
1998,17-29 y.,Lower Secondary Level,No,0.41789,323,740,0.38233,0.45345
1998,17-29 y.,Upper Secondary Level,Yes,0.29188,362,1421,0.26823,0.31552
1998,17-29 y.,Upper Secondary Level,No,0.70812,1059,1421,0.68448,0.73177
1998,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.36379,51,153,0.28730,0.44027
1998,17-29 y.,Post-secondary Non-tertiary Level,No,0.63621,102,153,0.55973,0.71270
1998,17-29 y.,First Stage of Tertiary Education,No,0.87482,102,102,0.81028,0.93936
1998,17-29 y.,Second Stage of Tertiary Education,Yes,0.25459,37,152,0.18510,0.32407
1998,17-29 y.,Second Stage of Tertiary Education,No,0.74541,115,152,0.67593,0.81490
1998,30-45 y.,No answer / don't know,No,0.93379,149,149,0.89373,0.97385
1998,30-45 y.,Primary Level,No,0.98038,114,114,0.95482,1.00595
1998,30-45 y.,Lower Secondary Level,No,0.98056,471,471,0.96808,0.99304
1998,30-45 y.,Upper Secondary Level,Yes,0.03989,97,2538,0.03227,0.04750
1998,30-45 y.,Upper Secondary Level,No,0.96011,2441,2538,0.95250,0.96773
1998,30-45 y.,Post-secondary Non-tertiary Level,No,0.85729,222,222,0.81118,0.90341
1998,30-45 y.,First Stage of Tertiary Education,No,0.93983,335,335,0.91433,0.96533
1998,30-45 y.,Second Stage of Tertiary Education,Yes,0.07764,68,929,0.06043,0.09486
1998,30-45 y.,Second Stage of Tertiary Education,No,0.92236,861,929,0.90514,0.93957
1998,46-65 y.,No answer / don't know,No,0.99116,168,168,0.97695,1.00536
1998,46-65 y.,Primary Level,No,0.99000,227,227,0.97702,1.00297
1998,46-65 y.,Lower Secondary Level,No,0.99784,760,760,0.99455,1.00114
1998,46-65 y.,Upper Secondary Level,No,0.99224,2170,2170,0.98855,0.99593
1998,46-65 y.,First Stage of Tertiary Education,No,0.98984,264,264,0.97772,1.00196
1998,46-65 y.,Second Stage of Tertiary Education,No,0.98471,694,694,0.97558,0.99385
1998,66 and older,Second Stage of Tertiary Education,No,0.99315,183,183,0.98117,1.00513
1999,17-29 y.,No answer / don't know,Yes,0.48765,74,156,0.40896,0.56634
1999,17-29 y.,No answer / don't know,No,0.51235,82,156,0.43366,0.59104
1999,17-29 y.,Pre-primary Level,Yes,0.96345,305,305,0.94235,0.98454
1999,17-29 y.,Lower Secondary Level,Yes,0.62210,413,710,0.58641,0.65779
1999,17-29 y.,Lower Secondary Level,No,0.37790,297,710,0.34221,0.41359
1999,17-29 y.,Upper Secondary Level,Yes,0.28677,352,1358,0.26270,0.31083
1999,17-29 y.,Upper Secondary Level,No,0.71323,1006,1358,0.68917,0.73730
1999,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.34755,46,145,0.26978,0.42533
1999,17-29 y.,Post-secondary Non-tertiary Level,No,0.65245,99,145,0.57467,0.73022
1999,17-29 y.,First Stage of Tertiary Education,No,0.89570,92,92,0.83290,0.95850
1999,17-29 y.,Second Stage of Tertiary Education,Yes,0.28487,40,140,0.20984,0.35991
1999,17-29 y.,Second Stage of Tertiary Education,No,0.71513,100,140,0.64009,0.79016
1999,30-45 y.,No answer / don't know,No,0.96160,77,77,0.91840,1.00480
1999,30-45 y.,Lower Secondary Level,No,0.96824,444,444,0.95191,0.98457
1999,30-45 y.,Upper Secondary Level,Yes,0.04500,95,2532,0.03693,0.05308
1999,30-45 y.,Upper Secondary Level,No,0.95500,2437,2532,0.94692,0.96307
1999,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.13616,34,262,0.09455,0.17776
1999,30-45 y.,Post-secondary Non-tertiary Level,No,0.86384,228,262,0.82224,0.90545
1999,30-45 y.,First Stage of Tertiary Education,No,0.95227,341,341,0.92961,0.97494
1999,30-45 y.,Second Stage of Tertiary Education,Yes,0.08202,85,907,0.06415,0.09989
1999,30-45 y.,Second Stage of Tertiary Education,No,0.91798,822,907,0.90011,0.93585
1999,46-65 y.,Lower Secondary Level,No,0.99879,717,717,0.99624,1.00134
1999,46-65 y.,Upper Secondary Level,No,0.99357,2154,2154,0.99019,0.99695
1999,46-65 y.,Post-secondary Non-tertiary Level,No,0.99163,63,63,0.96896,1.01431
1999,46-65 y.,First Stage of Tertiary Education,No,0.97290,262,262,0.95320,0.99260
1999,46-65 y.,Second Stage of Tertiary Education,No,0.96929,695,695,0.95645,0.98213
1999,66 and older,Upper Secondary Level,No,0.99786,867,867,0.99478,1.00094
1999,66 and older,Second Stage of Tertiary Education,No,0.97320,193,193,0.95036,0.99605
2000,17-29 y.,Pre-primary Level,Yes,0.97764,474,474,0.96431,0.99096
2000,17-29 y.,Primary Level,No,0.75133,50,50,0.63031,0.87236
2000,17-29 y.,Lower Secondary Level,Yes,0.65126,713,1060,0.62256,0.67997
2000,17-29 y.,Lower Secondary Level,No,0.34874,347,1060,0.32003,0.37744
2000,17-29 y.,Upper Secondary Level,Yes,0.29117,660,2162,0.27201,0.31032
2000,17-29 y.,Upper Secondary Level,No,0.70883,1502,2162,0.68968,0.72799
2000,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.35703,111,326,0.30494,0.40912
2000,17-29 y.,Post-secondary Non-tertiary Level,No,0.64297,215,326,0.59088,0.69506
2000,17-29 y.,First Stage of Tertiary Education,No,0.87950,178,178,0.83154,0.92746
2000,17-29 y.,Second Stage of Tertiary Education,Yes,0.33385,86,263,0.27675,0.39096
2000,17-29 y.,Second Stage of Tertiary Education,No,0.66615,177,263,0.60904,0.72325
2000,30-45 y.,Primary Level,No,0.98804,104,104,0.96705,1.00903
2000,30-45 y.,Lower Secondary Level,No,0.98125,577,577,0.97017,0.99233
2000,30-45 y.,Upper Secondary Level,Yes,0.03716,159,4483,0.03162,0.04270
2000,30-45 y.,Upper Secondary Level,No,0.96284,4324,4483,0.95730,0.96838
2000,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.12390,59,508,0.09522,0.15258
2000,30-45 y.,Post-secondary Non-tertiary Level,No,0.87610,449,508,0.84742,0.90478
2000,30-45 y.,First Stage of Tertiary Education,Yes,0.04371,39,787,0.02942,0.05801
2000,30-45 y.,First Stage of Tertiary Education,No,0.95629,748,787,0.94199,0.97058
2000,30-45 y.,Second Stage of Tertiary Education,Yes,0.06580,116,1680,0.05394,0.07766
2000,30-45 y.,Second Stage of Tertiary Education,No,0.93420,1564,1680,0.92234,0.94606
2000,46-65 y.,Lower Secondary Level,No,0.99651,989,989,0.99283,1.00019
2000,46-65 y.,Upper Secondary Level,Yes,0.01070,48,4296,0.00762,0.01378
2000,46-65 y.,Upper Secondary Level,No,0.98930,4248,4296,0.98622,0.99238
2000,46-65 y.,Post-secondary Non-tertiary Level,No,0.98845,183,183,0.97292,1.00397
2000,46-65 y.,First Stage of Tertiary Education,No,0.98459,638,638,0.97502,0.99415
2000,46-65 y.,Second Stage of Tertiary Education,Yes,0.02324,36,1457,0.01550,0.03098
2000,46-65 y.,Second Stage of Tertiary Education,No,0.97676,1421,1457,0.96902,0.98450
2000,66 and older,Lower Secondary Level,No,0.99869,911,911,0.99634,1.00104
2000,66 and older,Upper Secondary Level,No,0.99875,1857,1857,0.99714,1.00036
2000,66 and older,First Stage of Tertiary Education,No,0.99711,239,239,0.99029,1.00393
2000,66 and older,Second Stage of Tertiary Education,No,0.98460,412,412,0.97270,0.99651
2001,17-29 y.,No answer / don't know,Yes,0.73799,63,63,0.62853,0.84745
2001,17-29 y.,Pre-primary Level,Yes,0.97372,527,527,0.96005,0.98739
2001,17-29 y.,Primary Level,No,0.72993,36,36,0.58283,0.87703
2001,17-29 y.,Lower Secondary Level,Yes,0.63639,614,943,0.60567,0.66711
2001,17-29 y.,Lower Secondary Level,No,0.36361,329,943,0.33289,0.39433
2001,17-29 y.,Upper Secondary Level,Yes,0.31586,613,1842,0.29463,0.33710
2001,17-29 y.,Upper Secondary Level,No,0.68414,1229,1842,0.66290,0.70537
2001,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.37163,84,267,0.31356,0.42970
2001,17-29 y.,Post-secondary Non-tertiary Level,No,0.62837,183,267,0.57030,0.68644
2001,17-29 y.,First Stage of Tertiary Education,No,0.84843,127,127,0.78581,0.91104
2001,17-29 y.,Second Stage of Tertiary Education,Yes,0.29194,60,226,0.23253,0.35135
2001,17-29 y.,Second Stage of Tertiary Education,No,0.70806,166,226,0.64865,0.76747
2001,30-45 y.,Primary Level,No,0.99372,81,81,0.97642,1.01103
2001,30-45 y.,Lower Secondary Level,No,0.98647,506,506,0.97639,0.99654
2001,30-45 y.,Upper Secondary Level,Yes,0.03836,144,4003,0.03241,0.04431
2001,30-45 y.,Upper Secondary Level,No,0.96164,3859,4003,0.95569,0.96759
2001,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.12166,56,505,0.09312,0.15020
2001,30-45 y.,Post-secondary Non-tertiary Level,No,0.87834,449,505,0.84980,0.90688
2001,30-45 y.,First Stage of Tertiary Education,Yes,0.05203,33,714,0.03573,0.06833
2001,30-45 y.,First Stage of Tertiary Education,No,0.94797,681,714,0.93167,0.96427
2001,30-45 y.,Second Stage of Tertiary Education,Yes,0.06622,99,1497,0.05362,0.07882
2001,30-45 y.,Second Stage of Tertiary Education,No,0.93378,1398,1497,0.92118,0.94638
2001,46-65 y.,Lower Secondary Level,No,0.99918,821,821,0.99721,1.00114
2001,46-65 y.,Upper Secondary Level,Yes,0.01134,43,3955,0.00804,0.01464
2001,46-65 y.,Upper Secondary Level,No,0.98866,3912,3955,0.98536,0.99196
2001,46-65 y.,First Stage of Tertiary Education,No,0.98041,579,579,0.96911,0.99171
2001,46-65 y.,Second Stage of Tertiary Education,Yes,0.03779,47,1405,0.02781,0.04776
2001,46-65 y.,Second Stage of Tertiary Education,No,0.96221,1358,1405,0.95224,0.97219
2001,66 and older,Lower Secondary Level,No,0.99844,804,804,0.99571,1.00117
2001,66 and older,Upper Secondary Level,No,0.99944,1775,1775,0.99834,1.00054
2001,66 and older,Post-secondary Non-tertiary Level,No,0.99144,101,101,0.97338,1.00950
2001,66 and older,First Stage of Tertiary Education,No,0.99665,228,228,0.98912,1.00417
2001,66 and older,Second Stage of Tertiary Education,No,0.98627,417,417,0.97509,0.99745
2002,17-29 y.,No answer / don't know,Yes,0.72544,111,153,0.65449,0.79639
2002,17-29 y.,No answer / don't know,No,0.27456,42,153,0.20361,0.34551
2002,17-29 y.,Pre-primary Level,Yes,0.98917,603,603,0.98090,0.99744
2002,17-29 y.,Primary Level,No,0.70662,31,31,0.54369,0.86955
2002,17-29 y.,Lower Secondary Level,Yes,0.65235,594,872,0.62073,0.68398
2002,17-29 y.,Lower Secondary Level,No,0.34765,278,872,0.31602,0.37927
2002,17-29 y.,Upper Secondary Level,Yes,0.33590,685,1841,0.31432,0.35748
2002,17-29 y.,Upper Secondary Level,No,0.66410,1156,1841,0.64252,0.68568
2002,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.36533,100,278,0.30862,0.42203
2002,17-29 y.,Post-secondary Non-tertiary Level,No,0.63467,178,278,0.57797,0.69138
2002,17-29 y.,First Stage of Tertiary Education,No,0.85173,102,102,0.78242,0.92104
2002,17-29 y.,Second Stage of Tertiary Education,Yes,0.26149,62,226,0.20407,0.31891
2002,17-29 y.,Second Stage of Tertiary Education,No,0.73851,164,226,0.68109,0.79593
2002,30-45 y.,Primary Level,No,0.95046,81,81,0.90291,0.99801
2002,30-45 y.,Lower Secondary Level,No,0.98396,459,459,0.97246,0.99547
2002,30-45 y.,Upper Secondary Level,Yes,0.04095,146,3836,0.03468,0.04723
2002,30-45 y.,Upper Secondary Level,No,0.95905,3690,3836,0.95277,0.96532
2002,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.12058,59,559,0.09356,0.14760
2002,30-45 y.,Post-secondary Non-tertiary Level,No,0.87942,500,559,0.85240,0.90644
2002,30-45 y.,First Stage of Tertiary Education,Yes,0.05090,36,738,0.03503,0.06677
2002,30-45 y.,First Stage of Tertiary Education,No,0.94910,702,738,0.93323,0.96497
2002,30-45 y.,Second Stage of Tertiary Education,Yes,0.06538,95,1740,0.05376,0.07700
2002,30-45 y.,Second Stage of Tertiary Education,No,0.93462,1645,1740,0.92300,0.94624
2002,46-65 y.,Lower Secondary Level,No,0.99618,758,758,0.99178,1.00057
2002,46-65 y.,Upper Secondary Level,Yes,0.00667,33,4054,0.00417,0.00918
2002,46-65 y.,Upper Secondary Level,No,0.99333,4021,4054,0.99082,0.99583
2002,46-65 y.,Post-secondary Non-tertiary Level,No,0.97950,224,224,0.96091,0.99810
2002,46-65 y.,First Stage of Tertiary Education,No,0.98225,637,637,0.97199,0.99251
2002,46-65 y.,Second Stage of Tertiary Education,Yes,0.01873,44,2050,0.01286,0.02460
2002,46-65 y.,Second Stage of Tertiary Education,No,0.98127,2006,2050,0.97540,0.98714
2002,66 and older,Upper Secondary Level,No,0.99886,1852,1852,0.99733,1.00040
2002,66 and older,First Stage of Tertiary Education,No,0.99457,239,239,0.98524,1.00391
2002,66 and older,Second Stage of Tertiary Education,No,0.99864,542,542,0.99553,1.00175
2003,17-29 y.,No answer / don't know,Yes,0.72461,151,205,0.66331,0.78591
2003,17-29 y.,No answer / don't know,No,0.27539,54,205,0.21409,0.33669
2003,17-29 y.,Pre-primary Level,Yes,0.98758,608,608,0.97877,0.99639
2003,17-29 y.,Primary Level,No,0.68843,31,31,0.52270,0.85416
2003,17-29 y.,Lower Secondary Level,Yes,0.57955,532,821,0.54576,0.61333
2003,17-29 y.,Lower Secondary Level,No,0.42045,289,821,0.38667,0.45424
2003,17-29 y.,Upper Secondary Level,Yes,0.33115,638,1748,0.30908,0.35322
2003,17-29 y.,Upper Secondary Level,No,0.66885,1110,1748,0.64678,0.69092
2003,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.37689,100,275,0.31951,0.43427
2003,17-29 y.,Post-secondary Non-tertiary Level,No,0.62311,175,275,0.56573,0.68049
2003,17-29 y.,First Stage of Tertiary Education,No,0.85772,81,81,0.78117,0.93427
2003,17-29 y.,Second Stage of Tertiary Education,Yes,0.25349,52,203,0.19350,0.31348
2003,17-29 y.,Second Stage of Tertiary Education,No,0.74651,151,203,0.68652,0.80650
2003,30-45 y.,Lower Secondary Level,No,0.98122,428,428,0.96834,0.99409
2003,30-45 y.,Upper Secondary Level,Yes,0.03495,130,3581,0.02894,0.04097
2003,30-45 y.,Upper Secondary Level,No,0.96505,3451,3581,0.95903,0.97106
2003,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.11230,49,544,0.08574,0.13886
2003,30-45 y.,Post-secondary Non-tertiary Level,No,0.88770,495,544,0.86114,0.91426
2003,30-45 y.,First Stage of Tertiary Education,Yes,0.05266,32,700,0.03610,0.06922
2003,30-45 y.,First Stage of Tertiary Education,No,0.94734,668,700,0.93078,0.96390
2003,30-45 y.,Second Stage of Tertiary Education,Yes,0.07430,98,1578,0.06136,0.08725
2003,30-45 y.,Second Stage of Tertiary Education,No,0.92570,1480,1578,0.91275,0.93864
2003,46-65 y.,Upper Secondary Level,No,0.99376,3862,3862,0.99128,0.99624
2003,46-65 y.,Post-secondary Non-tertiary Level,No,0.97741,230,230,0.95817,0.99666
2003,46-65 y.,First Stage of Tertiary Education,No,0.98984,638,638,0.98205,0.99763
2003,46-65 y.,Second Stage of Tertiary Education,Yes,0.02631,38,1999,0.01929,0.03333
2003,46-65 y.,Second Stage of Tertiary Education,No,0.97369,1961,1999,0.96667,0.98071
2003,66 and older,Upper Secondary Level,No,0.99858,1886,1886,0.99689,1.00028
2003,66 and older,Post-secondary Non-tertiary Level,No,0.98075,97,97,0.95327,1.00824
2003,66 and older,First Stage of Tertiary Education,No,0.99074,245,245,0.97872,1.00276
2003,66 and older,Second Stage of Tertiary Education,No,0.99962,572,572,0.99801,1.00122
2004,17-29 y.,No answer / don't know,Yes,0.71901,173,235,0.66142,0.77660
2004,17-29 y.,No answer / don't know,No,0.28099,62,235,0.22340,0.33858
2004,17-29 y.,Pre-primary Level,Yes,0.98877,631,631,0.98054,0.99700
2004,17-29 y.,Lower Secondary Level,Yes,0.59823,503,769,0.56356,0.63290
2004,17-29 y.,Lower Secondary Level,No,0.40177,266,769,0.36710,0.43644
2004,17-29 y.,Upper Secondary Level,Yes,0.33962,654,1704,0.31713,0.36212
2004,17-29 y.,Upper Secondary Level,No,0.66038,1050,1704,0.63788,0.68287
2004,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.35666,100,278,0.30025,0.41307
2004,17-29 y.,Post-secondary Non-tertiary Level,No,0.64334,178,278,0.58693,0.69975
2004,17-29 y.,First Stage of Tertiary Education,No,0.86849,80,80,0.79397,0.94302
2004,17-29 y.,Second Stage of Tertiary Education,Yes,0.28194,63,198,0.21911,0.34478
2004,17-29 y.,Second Stage of Tertiary Education,No,0.71806,135,198,0.65522,0.78089
2004,30-45 y.,Lower Secondary Level,No,0.99762,418,418,0.99294,1.00230
2004,30-45 y.,Upper Secondary Level,Yes,0.03427,120,3345,0.02810,0.04043
2004,30-45 y.,Upper Secondary Level,No,0.96573,3225,3345,0.95957,0.97190
2004,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.08178,45,525,0.05831,0.10524
2004,30-45 y.,Post-secondary Non-tertiary Level,No,0.91822,480,525,0.89476,0.94169
2004,30-45 y.,First Stage of Tertiary Education,Yes,0.06070,33,665,0.04253,0.07886
2004,30-45 y.,First Stage of Tertiary Education,No,0.93930,632,665,0.92114,0.95747
2004,30-45 y.,Second Stage of Tertiary Education,Yes,0.06618,81,1482,0.05352,0.07885
2004,30-45 y.,Second Stage of Tertiary Education,No,0.93382,1401,1482,0.92115,0.94648
2004,46-65 y.,Lower Secondary Level,No,0.99822,617,617,0.99488,1.00155
2004,46-65 y.,Upper Secondary Level,No,0.99457,3747,3747,0.99221,0.99692
2004,46-65 y.,Post-secondary Non-tertiary Level,No,0.98423,253,253,0.96885,0.99961
2004,46-65 y.,First Stage of Tertiary Education,No,0.98992,623,623,0.98208,0.99777
2004,46-65 y.,Second Stage of Tertiary Education,No,0.98445,1964,1964,0.97898,0.98992
2004,66 and older,Upper Secondary Level,No,0.99824,1957,1957,0.99638,1.00010
2004,66 and older,First Stage of Tertiary Education,No,0.99726,253,253,0.99082,1.00371
2004,66 and older,Second Stage of Tertiary Education,No,0.98689,613,613,0.97788,0.99590
2005,17-29 y.,No answer / don't know,Yes,0.69211,201,276,0.63755,0.74667
2005,17-29 y.,No answer / don't know,No,0.30789,75,276,0.25333,0.36245
2005,17-29 y.,Pre-primary Level,Yes,0.99042,643,643,0.98289,0.99796
2005,17-29 y.,Primary Level,No,0.75610,31,31,0.60242,0.90977
2005,17-29 y.,Lower Secondary Level,Yes,0.58776,452,700,0.55127,0.62425
2005,17-29 y.,Lower Secondary Level,No,0.41224,248,700,0.37575,0.44873
2005,17-29 y.,Upper Secondary Level,Yes,0.31883,595,1600,0.29599,0.34168
2005,17-29 y.,Upper Secondary Level,No,0.68117,1005,1600,0.65832,0.70401
2005,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.39652,103,282,0.33932,0.45372
2005,17-29 y.,Post-secondary Non-tertiary Level,No,0.60348,179,282,0.54628,0.66068
2005,17-29 y.,First Stage of Tertiary Education,No,0.87276,60,60,0.78773,0.95779
2005,17-29 y.,Second Stage of Tertiary Education,Yes,0.34832,68,207,0.28325,0.41338
2005,17-29 y.,Second Stage of Tertiary Education,No,0.65168,139,207,0.58662,0.71675
2005,30-45 y.,Lower Secondary Level,No,0.98898,403,403,0.97877,0.99919
2005,30-45 y.,Upper Secondary Level,Yes,0.03435,89,3097,0.02793,0.04076
2005,30-45 y.,Upper Secondary Level,No,0.96565,3008,3097,0.95924,0.97207
2005,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.07566,39,498,0.05241,0.09891
2005,30-45 y.,Post-secondary Non-tertiary Level,No,0.92434,459,498,0.90109,0.94759
2005,30-45 y.,First Stage of Tertiary Education,Yes,0.06451,31,622,0.04519,0.08383
2005,30-45 y.,First Stage of Tertiary Education,No,0.93549,591,622,0.91617,0.95481
2005,30-45 y.,Second Stage of Tertiary Education,Yes,0.05467,65,1381,0.04267,0.06666
2005,30-45 y.,Second Stage of Tertiary Education,No,0.94533,1316,1381,0.93334,0.95733
2005,46-65 y.,Lower Secondary Level,No,0.99731,549,549,0.99297,1.00165
2005,46-65 y.,Upper Secondary Level,No,0.99333,3565,3565,0.99066,0.99601
2005,46-65 y.,Post-secondary Non-tertiary Level,No,0.98828,246,246,0.97480,1.00176
2005,46-65 y.,First Stage of Tertiary Education,No,0.97794,608,608,0.96625,0.98962
2005,46-65 y.,Second Stage of Tertiary Education,Yes,0.02449,37,1914,0.01756,0.03142
2005,46-65 y.,Second Stage of Tertiary Education,No,0.97551,1877,1914,0.96858,0.98244
2005,66 and older,Upper Secondary Level,No,0.99958,1959,1959,0.99868,1.00049
2005,66 and older,Post-secondary Non-tertiary Level,No,0.98971,98,98,0.96962,1.00979
2005,66 and older,Second Stage of Tertiary Education,No,0.99069,657,657,0.98334,0.99804
2006,17-29 y.,No answer / don't know,Yes,0.65544,199,288,0.60046,0.71042
2006,17-29 y.,No answer / don't know,No,0.34456,89,288,0.28958,0.39954
2006,17-29 y.,Pre-primary Level,Yes,0.98966,386,386,0.97955,0.99976
2006,17-29 y.,Primary Level,No,0.78632,33,33,0.64430,0.92835
2006,17-29 y.,Lower Secondary Level,Yes,0.54323,416,681,0.50579,0.58067
2006,17-29 y.,Lower Secondary Level,No,0.45677,265,681,0.41933,0.49421
2006,17-29 y.,Upper Secondary Level,Yes,0.33803,619,1671,0.31534,0.36072
2006,17-29 y.,Upper Secondary Level,No,0.66197,1052,1671,0.63928,0.68466
2006,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.36019,98,288,0.30465,0.41573
2006,17-29 y.,Post-secondary Non-tertiary Level,No,0.63981,190,288,0.58427,0.69535
2006,17-29 y.,First Stage of Tertiary Education,No,0.84450,58,58,0.75043,0.93858
2006,17-29 y.,Second Stage of Tertiary Education,Yes,0.21306,58,246,0.16178,0.26433
2006,17-29 y.,Second Stage of Tertiary Education,No,0.78694,188,246,0.73567,0.83822
2006,30-45 y.,Primary Level,No,0.98851,58,58,0.96085,1.01618
2006,30-45 y.,Lower Secondary Level,No,0.98761,387,387,0.97658,0.99865
2006,30-45 y.,Upper Secondary Level,Yes,0.02559,72,3185,0.02010,0.03107
2006,30-45 y.,Upper Secondary Level,No,0.97441,3113,3185,0.96893,0.97990
2006,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.06330,36,557,0.04306,0.08354
2006,30-45 y.,Post-secondary Non-tertiary Level,No,0.93670,521,557,0.91646,0.95694
2006,30-45 y.,First Stage of Tertiary Education,No,0.94787,601,601,0.93009,0.96566
2006,30-45 y.,Second Stage of Tertiary Education,Yes,0.05019,66,1444,0.03892,0.06145
2006,30-45 y.,Second Stage of Tertiary Education,No,0.94981,1378,1444,0.93855,0.96108
2006,46-65 y.,Upper Secondary Level,No,0.99672,3903,3903,0.99492,0.99851
2006,46-65 y.,Post-secondary Non-tertiary Level,No,0.97438,252,252,0.95483,0.99393
2006,46-65 y.,First Stage of Tertiary Education,No,0.98777,638,638,0.97924,0.99631
2006,46-65 y.,Second Stage of Tertiary Education,No,0.98474,2063,2063,0.97945,0.99003
2006,66 and older,Upper Secondary Level,No,0.99965,2309,2309,0.99889,1.00041
2006,66 and older,Post-secondary Non-tertiary Level,No,0.97754,109,109,0.94959,1.00549
