year,age_gr,quintil_oecd,train,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,30-45 y.,4th Quintile,No,0.94544,822,863,0.93028,0.96060
1998,30-45 y.,5th Quintile,Yes,0.05354,39,765,0.03757,0.06950
1998,30-45 y.,5th Quintile,No,0.94646,726,765,0.93050,0.96243
1998,46-65 y.,1st Quintile,No,0.99792,562,562,0.99415,1.00169
1998,46-65 y.,2nd Quintile,No,0.98285,575,575,0.97223,0.99347
1998,46-65 y.,3rd Quintile,No,0.99881,775,775,0.99639,1.00124
1998,46-65 y.,4th Quintile,No,0.98694,845,845,0.97927,0.99460
1998,46-65 y.,5th Quintile,No,0.99108,923,923,0.98501,0.99715
1998,66 and older,5th Quintile,No,0.99530,226,226,0.98636,1.00424
1999,17-29 y.,1st Quintile,Yes,0.45353,333,751,0.41790,0.48916
1999,17-29 y.,1st Quintile,No,0.54647,418,751,0.51084,0.58210
1999,17-29 y.,2nd Quintile,Yes,0.44274,291,652,0.40458,0.48089
1999,17-29 y.,2nd Quintile,No,0.55726,361,652,0.51911,0.59542
1999,17-29 y.,3rd Quintile,Yes,0.42706,239,603,0.38755,0.46658
1999,17-29 y.,3rd Quintile,No,0.57294,364,603,0.53342,0.61245
1999,17-29 y.,4th Quintile,Yes,0.40851,205,548,0.36731,0.44970
1999,17-29 y.,4th Quintile,No,0.59149,343,548,0.55030,0.63269
1999,17-29 y.,5th Quintile,Yes,0.47777,190,419,0.42989,0.52566
1999,17-29 y.,5th Quintile,No,0.52223,229,419,0.47434,0.57011
1999,30-45 y.,1st Quintile,Yes,0.08661,62,896,0.06818,0.10504
1999,30-45 y.,1st Quintile,No,0.91339,834,896,0.89496,0.93182
1999,30-45 y.,2nd Quintile,Yes,0.06114,52,1033,0.04652,0.07576
1999,30-45 y.,2nd Quintile,No,0.93886,981,1033,0.92424,0.95348
1999,30-45 y.,3rd Quintile,Yes,0.06121,54,1002,0.04636,0.07607
1999,30-45 y.,3rd Quintile,No,0.93879,948,1002,0.92393,0.95364
1999,30-45 y.,4th Quintile,Yes,0.03909,46,947,0.02674,0.05144
1999,30-45 y.,4th Quintile,No,0.96091,901,947,0.94856,0.97326
1999,30-45 y.,5th Quintile,Yes,0.04041,39,835,0.02705,0.05378
1999,30-45 y.,5th Quintile,No,0.95959,796,835,0.94622,0.97295
1999,46-65 y.,1st Quintile,No,0.99092,598,598,0.98331,0.99853
1999,46-65 y.,2nd Quintile,No,0.99438,716,716,0.98890,0.99986
1999,46-65 y.,3rd Quintile,No,0.99686,797,797,0.99298,1.00075
1999,46-65 y.,4th Quintile,No,0.97954,944,944,0.97050,0.98857
1999,46-65 y.,5th Quintile,No,0.98900,1088,1088,0.98280,0.99520
1999,66 and older,1st Quintile,No,0.99098,345,345,0.98099,1.00097
1999,66 and older,4th Quintile,No,0.99494,309,309,0.98702,1.00286
1999,66 and older,5th Quintile,No,0.99331,254,254,0.98327,1.00336
2000,17-29 y.,1st Quintile,Yes,0.44372,329,712,0.40721,0.48024
2000,17-29 y.,1st Quintile,No,0.55137,383,712,0.51481,0.58793
2000,17-29 y.,2nd Quintile,Yes,0.43171,274,611,0.39241,0.47102
2000,17-29 y.,2nd Quintile,No,0.56829,337,611,0.52898,0.60759
2000,17-29 y.,3rd Quintile,Yes,0.42277,257,584,0.38267,0.46287
2000,17-29 y.,3rd Quintile,No,0.57723,327,584,0.53713,0.61733
2000,17-29 y.,4th Quintile,Yes,0.41808,214,519,0.37560,0.46055
2000,17-29 y.,4th Quintile,No,0.58192,305,519,0.53945,0.62440
2000,17-29 y.,5th Quintile,Yes,0.48686,177,379,0.43647,0.53725
2000,17-29 y.,5th Quintile,No,0.51314,202,379,0.46275,0.56353
2000,30-45 y.,1st Quintile,Yes,0.08251,46,815,0.06360,0.10141
2000,30-45 y.,1st Quintile,No,0.91749,769,815,0.89859,0.93640
2000,30-45 y.,2nd Quintile,Yes,0.06307,53,1002,0.04801,0.07813
2000,30-45 y.,2nd Quintile,No,0.93693,949,1002,0.92187,0.95199
2000,30-45 y.,3rd Quintile,Yes,0.05312,50,956,0.03890,0.06735
2000,30-45 y.,3rd Quintile,No,0.94688,906,956,0.93265,0.96110
2000,30-45 y.,4th Quintile,Yes,0.03338,37,932,0.02184,0.04491
2000,30-45 y.,4th Quintile,No,0.96662,895,932,0.95509,0.97816
2000,30-45 y.,5th Quintile,Yes,0.03364,39,868,0.02164,0.04564
2000,30-45 y.,5th Quintile,No,0.96636,829,868,0.95436,0.97836
2000,46-65 y.,1st Quintile,No,0.98670,608,608,0.97759,0.99581
2000,46-65 y.,2nd Quintile,No,0.99664,686,686,0.99231,1.00097
2000,46-65 y.,3rd Quintile,No,0.99459,802,802,0.98951,0.99967
2000,46-65 y.,4th Quintile,No,0.99039,933,933,0.98413,0.99665
2000,46-65 y.,5th Quintile,No,0.98241,1032,1032,0.97438,0.99043
2000,66 and older,1st Quintile,No,0.99249,436,436,0.98437,1.00060
2000,66 and older,3rd Quintile,No,0.99906,383,383,0.99599,1.00213
2000,66 and older,5th Quintile,No,0.98520,240,240,0.96989,1.00051
2001,17-29 y.,1st Quintile,Yes,0.52649,526,1006,0.49562,0.55736
2001,17-29 y.,1st Quintile,No,0.47351,480,1006,0.44264,0.50438
2001,17-29 y.,2nd Quintile,Yes,0.43729,416,878,0.40445,0.47012
2001,17-29 y.,2nd Quintile,No,0.56271,462,878,0.52988,0.59555
2001,17-29 y.,3rd Quintile,Yes,0.43338,399,850,0.40005,0.46672
2001,17-29 y.,3rd Quintile,No,0.56662,451,850,0.53328,0.59995
2001,17-29 y.,4th Quintile,Yes,0.46344,382,812,0.42911,0.49776
2001,17-29 y.,4th Quintile,No,0.53656,430,812,0.50224,0.57089
2001,17-29 y.,5th Quintile,Yes,0.45753,271,553,0.41596,0.49909
2001,17-29 y.,5th Quintile,No,0.54247,282,553,0.50091,0.58404
2001,30-45 y.,1st Quintile,Yes,0.07740,75,1260,0.06264,0.09216
2001,30-45 y.,1st Quintile,No,0.92260,1185,1260,0.90784,0.93736
2001,30-45 y.,2nd Quintile,Yes,0.05257,69,1508,0.04130,0.06384
2001,30-45 y.,2nd Quintile,No,0.94743,1439,1508,0.93616,0.95870
2001,30-45 y.,3rd Quintile,Yes,0.04062,61,1537,0.03075,0.05049
2001,30-45 y.,3rd Quintile,No,0.95938,1476,1537,0.94951,0.96925
2001,30-45 y.,4th Quintile,Yes,0.04394,80,1578,0.03382,0.05405
2001,30-45 y.,4th Quintile,No,0.95606,1498,1578,0.94595,0.96618
2001,30-45 y.,5th Quintile,Yes,0.04073,55,1445,0.03053,0.05092
2001,30-45 y.,5th Quintile,No,0.95927,1390,1445,0.94908,0.96947
2001,46-65 y.,1st Quintile,No,0.97885,911,911,0.96950,0.98820
2001,46-65 y.,2nd Quintile,No,0.99231,1102,1102,0.98715,0.99747
2001,46-65 y.,3rd Quintile,No,0.98743,1395,1395,0.98159,0.99328
2001,46-65 y.,4th Quintile,No,0.99050,1633,1633,0.98579,0.99520
2001,46-65 y.,5th Quintile,Yes,0.02266,36,1986,0.01611,0.02921
2001,46-65 y.,5th Quintile,No,0.97734,1950,1986,0.97079,0.98389
2001,66 and older,1st Quintile,No,0.99258,681,681,0.98613,0.99903
2001,66 and older,4th Quintile,No,0.99733,572,572,0.99310,1.00156
2001,66 and older,5th Quintile,No,0.99573,544,544,0.99024,1.00121
2002,17-29 y.,1st Quintile,Yes,0.55073,471,857,0.51740,0.58405
2002,17-29 y.,1st Quintile,No,0.44927,386,857,0.41595,0.48260
2002,17-29 y.,2nd Quintile,Yes,0.45407,358,775,0.41899,0.48915
2002,17-29 y.,2nd Quintile,No,0.54593,417,775,0.51085,0.58101
2002,17-29 y.,3rd Quintile,Yes,0.45879,377,754,0.42320,0.49439
2002,17-29 y.,3rd Quintile,No,0.54121,377,754,0.50561,0.57680
2002,17-29 y.,4th Quintile,Yes,0.46560,367,725,0.42927,0.50194
2002,17-29 y.,4th Quintile,No,0.53365,358,725,0.49732,0.56999
2002,17-29 y.,5th Quintile,Yes,0.47449,350,689,0.43718,0.51180
2002,17-29 y.,5th Quintile,No,0.52551,339,689,0.48820,0.56282
2002,30-45 y.,1st Quintile,Yes,0.07503,72,1055,0.05913,0.09094
2002,30-45 y.,1st Quintile,No,0.92497,983,1055,0.90906,0.94087
2002,30-45 y.,2nd Quintile,Yes,0.03840,52,1240,0.02770,0.04910
2002,30-45 y.,2nd Quintile,No,0.96160,1188,1240,0.95090,0.97230
2002,30-45 y.,3rd Quintile,Yes,0.05481,70,1421,0.04297,0.06665
2002,30-45 y.,3rd Quintile,No,0.94519,1351,1421,0.93335,0.95703
2002,30-45 y.,4th Quintile,Yes,0.04518,68,1511,0.03470,0.05565
2002,30-45 y.,4th Quintile,No,0.95482,1443,1511,0.94435,0.96530
2002,30-45 y.,5th Quintile,Yes,0.05051,70,1632,0.03988,0.06114
2002,30-45 y.,5th Quintile,No,0.94949,1562,1632,0.93886,0.96012
2002,46-65 y.,1st Quintile,No,0.99054,901,901,0.98421,0.99686
2002,46-65 y.,2nd Quintile,No,0.99246,1013,1013,0.98713,0.99779
2002,46-65 y.,3rd Quintile,No,0.99306,1158,1158,0.98828,0.99784
2002,46-65 y.,4th Quintile,No,0.99038,1480,1480,0.98540,0.99535
2002,46-65 y.,5th Quintile,No,0.98804,2095,2095,0.98338,0.99269
2002,66 and older,2nd Quintile,No,0.99858,885,885,0.99609,1.00106
2002,66 and older,4th Quintile,No,0.99913,634,634,0.99682,1.00143
2002,66 and older,5th Quintile,No,0.99583,553,553,0.99046,1.00121
2003,17-29 y.,1st Quintile,Yes,0.51787,477,880,0.48483,0.55090
2003,17-29 y.,1st Quintile,No,0.48213,403,880,0.44910,0.51517
2003,17-29 y.,2nd Quintile,Yes,0.46233,356,734,0.42623,0.49842
2003,17-29 y.,2nd Quintile,No,0.53767,378,734,0.50158,0.57377
2003,17-29 y.,3rd Quintile,Yes,0.43233,353,751,0.39687,0.46778
2003,17-29 y.,3rd Quintile,No,0.56767,398,751,0.53222,0.60313
2003,17-29 y.,4th Quintile,Yes,0.44173,405,801,0.40732,0.47614
2003,17-29 y.,4th Quintile,No,0.55827,396,801,0.52386,0.59268
2003,17-29 y.,5th Quintile,Yes,0.55873,514,838,0.52509,0.59237
2003,17-29 y.,5th Quintile,No,0.44127,324,838,0.40763,0.47491
2003,30-45 y.,1st Quintile,Yes,0.08527,75,992,0.06788,0.10265
2003,30-45 y.,1st Quintile,No,0.91473,917,992,0.89735,0.93212
2003,30-45 y.,2nd Quintile,Yes,0.04426,54,1250,0.03286,0.05567
2003,30-45 y.,2nd Quintile,No,0.95574,1196,1250,0.94433,0.96714
2003,30-45 y.,3rd Quintile,Yes,0.04817,64,1354,0.03676,0.05958
2003,30-45 y.,3rd Quintile,No,0.95183,1290,1354,0.94042,0.96324
2003,30-45 y.,4th Quintile,Yes,0.04289,63,1515,0.03268,0.05310
2003,30-45 y.,4th Quintile,No,0.95711,1452,1515,0.94690,0.96732
2003,30-45 y.,5th Quintile,Yes,0.03788,64,1826,0.02912,0.04663
2003,30-45 y.,5th Quintile,No,0.96212,1762,1826,0.95337,0.97088
2003,46-65 y.,1st Quintile,No,0.99040,866,866,0.98390,0.99690
2003,46-65 y.,2nd Quintile,No,0.99303,988,988,0.98784,0.99822
2003,46-65 y.,3rd Quintile,No,0.98979,1182,1182,0.98406,0.99552
2003,46-65 y.,4th Quintile,No,0.99133,1551,1551,0.98671,0.99594
2003,46-65 y.,5th Quintile,Yes,0.01315,38,2943,0.00904,0.01727
2003,46-65 y.,5th Quintile,No,0.98677,2905,2943,0.98264,0.99090
2003,66 and older,1st Quintile,No,0.99801,664,664,0.99461,1.00140
2003,66 and older,3rd Quintile,No,0.99745,773,773,0.99390,1.00101
2003,66 and older,4th Quintile,No,0.99559,578,578,0.99018,1.00100
2003,66 and older,5th Quintile,No,0.99829,747,747,0.99532,1.00125
2004,17-29 y.,1st Quintile,Yes,0.53029,486,894,0.49756,0.56302
2004,17-29 y.,1st Quintile,No,0.46824,408,894,0.43551,0.50096
2004,17-29 y.,2nd Quintile,Yes,0.51878,382,736,0.48266,0.55490
2004,17-29 y.,2nd Quintile,No,0.47632,354,736,0.44022,0.51243
2004,17-29 y.,3rd Quintile,Yes,0.43673,381,758,0.40140,0.47207
2004,17-29 y.,3rd Quintile,No,0.56327,377,758,0.52793,0.59860
2004,17-29 y.,4th Quintile,Yes,0.47837,390,731,0.44214,0.51461
2004,17-29 y.,4th Quintile,No,0.52163,341,731,0.48539,0.55786
2004,17-29 y.,5th Quintile,Yes,0.51628,510,838,0.48243,0.55014
2004,17-29 y.,5th Quintile,No,0.48372,328,838,0.44986,0.51757
2004,30-45 y.,1st Quintile,Yes,0.05117,54,935,0.03704,0.06531
2004,30-45 y.,1st Quintile,No,0.94883,881,935,0.93469,0.96296
2004,30-45 y.,2nd Quintile,Yes,0.03607,43,1180,0.02542,0.04671
2004,30-45 y.,2nd Quintile,No,0.96393,1137,1180,0.95329,0.97458
2004,30-45 y.,3rd Quintile,Yes,0.04851,56,1247,0.03658,0.06044
2004,30-45 y.,3rd Quintile,No,0.95149,1191,1247,0.93956,0.96342
2004,30-45 y.,4th Quintile,Yes,0.05191,67,1445,0.04047,0.06335
2004,30-45 y.,4th Quintile,No,0.94809,1378,1445,0.93665,0.95953
2004,30-45 y.,5th Quintile,Yes,0.03903,65,1722,0.02988,0.04818
2004,30-45 y.,5th Quintile,No,0.96097,1657,1722,0.95182,0.97012
2004,46-65 y.,1st Quintile,No,0.99885,836,836,0.99654,1.00115
2004,46-65 y.,2nd Quintile,No,0.99703,976,976,0.99362,1.00045
2004,46-65 y.,3rd Quintile,No,0.99128,1177,1177,0.98597,0.99659
2004,46-65 y.,4th Quintile,No,0.98916,1457,1457,0.98384,0.99448
2004,46-65 y.,5th Quintile,Yes,0.01057,33,2886,0.00684,0.01431
2004,46-65 y.,5th Quintile,No,0.98943,2853,2886,0.98569,0.99316
2004,66 and older,3rd Quintile,No,0.99567,821,821,0.99117,1.00016
2004,66 and older,4th Quintile,No,0.99936,695,695,0.99747,1.00124
2004,66 and older,5th Quintile,No,0.98875,743,743,0.98117,0.99634
2005,17-29 y.,1st Quintile,Yes,0.52375,496,906,0.49121,0.55628
2005,17-29 y.,1st Quintile,No,0.47625,410,906,0.44372,0.50879
2005,17-29 y.,2nd Quintile,Yes,0.50307,377,723,0.46660,0.53954
2005,17-29 y.,2nd Quintile,No,0.49512,346,723,0.45865,0.53159
2005,17-29 y.,3rd Quintile,Yes,0.45400,358,695,0.41696,0.49104
2005,17-29 y.,3rd Quintile,No,0.54600,337,695,0.50896,0.58304
2005,17-29 y.,4th Quintile,Yes,0.47102,381,742,0.43508,0.50696
2005,17-29 y.,4th Quintile,No,0.52898,361,742,0.49304,0.56492
2005,17-29 y.,5th Quintile,Yes,0.53631,471,761,0.50085,0.57176
2005,17-29 y.,5th Quintile,No,0.46369,290,761,0.42824,0.49915
2005,30-45 y.,1st Quintile,Yes,0.04237,42,896,0.02917,0.05557
2005,30-45 y.,1st Quintile,No,0.95763,854,896,0.94443,0.97083
2005,30-45 y.,2nd Quintile,Yes,0.04264,32,1039,0.03035,0.05493
2005,30-45 y.,2nd Quintile,No,0.95736,1007,1039,0.94507,0.96965
2005,30-45 y.,3rd Quintile,Yes,0.04202,42,1189,0.03062,0.05343
2005,30-45 y.,3rd Quintile,No,0.95798,1147,1189,0.94657,0.96938
2005,30-45 y.,4th Quintile,Yes,0.04937,62,1339,0.03776,0.06098
2005,30-45 y.,4th Quintile,No,0.95063,1277,1339,0.93902,0.96224
2005,30-45 y.,5th Quintile,Yes,0.03886,53,1624,0.02946,0.04826
2005,30-45 y.,5th Quintile,No,0.96114,1571,1624,0.95174,0.97054
2005,46-65 y.,1st Quintile,No,0.98463,767,767,0.97592,0.99334
2005,46-65 y.,2nd Quintile,No,0.99233,954,954,0.98679,0.99787
2005,46-65 y.,3rd Quintile,No,0.98903,1100,1100,0.98287,0.99519
2005,46-65 y.,4th Quintile,No,0.98717,1455,1455,0.98138,0.99295
2005,46-65 y.,5th Quintile,Yes,0.00983,32,2694,0.00610,0.01355
2005,46-65 y.,5th Quintile,No,0.99005,2662,2694,0.98630,0.99380
2005,66 and older,3rd Quintile,No,0.99806,764,764,0.99494,1.00118
2005,66 and older,4th Quintile,No,0.99988,745,745,0.99910,1.00066
2005,66 and older,5th Quintile,No,0.99132,762,762,0.98472,0.99791
2006,17-29 y.,1st Quintile,Yes,0.46282,398,789,0.42801,0.49763
2006,17-29 y.,1st Quintile,No,0.47183,391,789,0.43697,0.50668
2006,17-29 y.,2nd Quintile,Yes,0.41275,276,586,0.37285,0.45264
2006,17-29 y.,2nd Quintile,No,0.51343,310,586,0.47293,0.55393
2006,17-29 y.,3rd Quintile,Yes,0.37038,276,618,0.33228,0.40849
2006,17-29 y.,3rd Quintile,No,0.55326,342,618,0.51403,0.59248
2006,17-29 y.,4th Quintile,Yes,0.38088,312,671,0.34411,0.41765
2006,17-29 y.,4th Quintile,No,0.55739,359,671,0.51978,0.59500
2006,17-29 y.,5th Quintile,Yes,0.46043,352,633,0.42157,0.49929
2006,17-29 y.,5th Quintile,No,0.47784,281,633,0.43890,0.51678
2006,30-45 y.,1st Quintile,Yes,0.06502,46,813,0.04806,0.08197
2006,30-45 y.,1st Quintile,No,0.93498,767,813,0.91803,0.95194
2006,30-45 y.,2nd Quintile,No,0.97396,950,950,0.96383,0.98409
2006,30-45 y.,3rd Quintile,No,0.97494,1055,1055,0.96551,0.98438
2006,30-45 y.,4th Quintile,Yes,0.03915,43,1238,0.02834,0.04996
2006,30-45 y.,4th Quintile,No,0.96085,1195,1238,0.95004,0.97166
2006,30-45 y.,5th Quintile,Yes,0.03264,48,1453,0.02350,0.04178
2006,30-45 y.,5th Quintile,No,0.96736,1405,1453,0.95822,0.97650
2006,46-65 y.,1st Quintile,No,0.99523,780,780,0.99040,1.00007
2006,46-65 y.,2nd Quintile,No,0.99163,825,825,0.98541,0.99785
2006,46-65 y.,3rd Quintile,No,0.99468,1034,1034,0.99024,0.99911
2006,46-65 y.,4th Quintile,No,0.99189,1368,1368,0.98713,0.99664
2006,46-65 y.,5th Quintile,No,0.99521,2611,2611,0.99256,0.99786
2006,66 and older,4th Quintile,No,0.99488,679,679,0.98951,1.00025
2006,66 and older,5th Quintile,No,0.99935,810,810,0.99759,1.00111
2007,17-29 y.,1st Quintile,Yes,0.43325,418,845,0.39982,0.46668
2007,17-29 y.,1st Quintile,No,0.48382,427,845,0.45011,0.51754
2007,17-29 y.,2nd Quintile,Yes,0.39400,304,653,0.35650,0.43151
2007,17-29 y.,2nd Quintile,No,0.49470,349,653,0.45632,0.53308
2007,17-29 y.,3rd Quintile,Yes,0.36365,298,642,0.32641,0.40089
2007,17-29 y.,3rd Quintile,No,0.56273,344,642,0.52432,0.60113
2007,17-29 y.,4th Quintile,Yes,0.40011,330,660,0.36270,0.43751
2007,17-29 y.,4th Quintile,No,0.52361,330,660,0.48548,0.56175
2007,17-29 y.,5th Quintile,Yes,0.47472,354,595,0.43456,0.51488
2007,17-29 y.,5th Quintile,No,0.47758,241,595,0.43741,0.51775
2007,30-45 y.,1st Quintile,Yes,0.05940,39,801,0.04302,0.07578
2007,30-45 y.,1st Quintile,No,0.94060,762,801,0.92422,0.95698
2007,30-45 y.,2nd Quintile,No,0.95672,984,984,0.94399,0.96944
2007,30-45 y.,3rd Quintile,No,0.96657,1096,1096,0.95592,0.97721
2007,30-45 y.,4th Quintile,Yes,0.03449,49,1295,0.02455,0.04443
2007,30-45 y.,4th Quintile,No,0.96551,1246,1295,0.95557,0.97545
2007,30-45 y.,5th Quintile,Yes,0.03433,51,1473,0.02503,0.04363
2007,30-45 y.,5th Quintile,No,0.96567,1422,1473,0.95637,0.97497
2007,46-65 y.,1st Quintile,No,0.99364,836,836,0.98824,0.99903
2007,46-65 y.,2nd Quintile,No,0.99009,868,868,0.98349,0.99668
2007,46-65 y.,3rd Quintile,No,0.99169,1105,1105,0.98633,0.99704
2007,46-65 y.,4th Quintile,No,0.99040,1549,1549,0.98554,0.99526
2007,46-65 y.,5th Quintile,No,0.98883,2632,2632,0.98482,0.99285
2007,66 and older,3rd Quintile,No,0.99760,985,985,0.99454,1.00066
2007,66 and older,4th Quintile,No,0.99655,799,799,0.99249,1.00062
2008,17-29 y.,1st Quintile,Yes,0.43981,403,769,0.40470,0.47491
2008,17-29 y.,1st Quintile,No,0.47784,366,769,0.44252,0.51317
2008,17-29 y.,2nd Quintile,Yes,0.39975,273,592,0.36025,0.43924
2008,17-29 y.,2nd Quintile,No,0.52671,319,592,0.48645,0.56696
2008,17-29 y.,3rd Quintile,Yes,0.40550,326,641,0.36746,0.44354
2008,17-29 y.,3rd Quintile,No,0.52931,315,641,0.49064,0.56798
2008,17-29 y.,4th Quintile,Yes,0.41430,288,587,0.37441,0.45418
2008,17-29 y.,4th Quintile,No,0.51691,299,587,0.47645,0.55737
2008,17-29 y.,5th Quintile,Yes,0.46931,334,567,0.42820,0.51043
2008,17-29 y.,5th Quintile,No,0.46960,233,567,0.42848,0.51072
2008,30-45 y.,1st Quintile,Yes,0.05912,40,732,0.04203,0.07622
2008,30-45 y.,1st Quintile,No,0.94088,692,732,0.92378,0.95797
2008,30-45 y.,2nd Quintile,Yes,0.05162,35,917,0.03729,0.06594
2008,30-45 y.,2nd Quintile,No,0.94838,882,917,0.93406,0.96271
2008,30-45 y.,3rd Quintile,No,0.97427,1059,1059,0.96473,0.98381
2008,30-45 y.,4th Quintile,Yes,0.03720,43,1133,0.02618,0.04823
2008,30-45 y.,4th Quintile,No,0.96280,1090,1133,0.95177,0.97382
2008,30-45 y.,5th Quintile,Yes,0.03401,45,1300,0.02415,0.04387
2008,30-45 y.,5th Quintile,No,0.96599,1255,1300,0.95613,0.97585
2008,46-65 y.,1st Quintile,No,0.98745,785,785,0.97966,0.99524
2008,46-65 y.,2nd Quintile,No,0.99501,815,815,0.99017,0.99985
2008,46-65 y.,3rd Quintile,No,0.99471,1142,1142,0.99050,0.99892
2008,46-65 y.,4th Quintile,No,0.99068,1427,1427,0.98569,0.99567
2008,46-65 y.,5th Quintile,No,0.99293,2475,2475,0.98963,0.99623
2008,66 and older,4th Quintile,No,0.99647,711,711,0.99211,1.00083
2008,66 and older,5th Quintile,No,0.99452,907,907,0.98972,0.99933
2009,17-29 y.,1st Quintile,Yes,0.48719,382,710,0.45040,0.52398
2009,17-29 y.,1st Quintile,No,0.44320,328,710,0.40664,0.47977
2009,17-29 y.,2nd Quintile,Yes,0.42024,242,489,0.37644,0.46403
2009,17-29 y.,2nd Quintile,No,0.50177,247,489,0.45741,0.54613
2009,17-29 y.,3rd Quintile,Yes,0.42221,279,560,0.38127,0.46316
2009,17-29 y.,3rd Quintile,No,0.51258,281,560,0.47114,0.55401
2009,17-29 y.,4th Quintile,Yes,0.38022,275,588,0.34095,0.41949
2009,17-29 y.,4th Quintile,No,0.56488,313,588,0.52477,0.60498
2009,17-29 y.,5th Quintile,Yes,0.50525,301,506,0.46164,0.54885
2009,17-29 y.,5th Quintile,No,0.43870,205,506,0.39542,0.48198
2009,30-45 y.,1st Quintile,No,0.94467,637,637,0.92690,0.96243
2009,30-45 y.,2nd Quintile,No,0.95070,820,820,0.93587,0.96553
2009,30-45 y.,3rd Quintile,No,0.97183,914,914,0.96110,0.98256
2009,30-45 y.,4th Quintile,Yes,0.03147,41,1052,0.02092,0.04203
2009,30-45 y.,4th Quintile,No,0.96853,1011,1052,0.95797,0.97908
2009,30-45 y.,5th Quintile,Yes,0.05606,55,1165,0.04285,0.06928
2009,30-45 y.,5th Quintile,No,0.94394,1110,1165,0.93072,0.95715
2009,46-65 y.,1st Quintile,No,0.98390,770,770,0.97500,0.99279
2009,46-65 y.,2nd Quintile,No,0.99181,771,771,0.98544,0.99818
2009,46-65 y.,3rd Quintile,No,0.99502,1067,1067,0.99079,0.99924
2009,46-65 y.,4th Quintile,No,0.99107,1390,1390,0.98612,0.99602
2009,46-65 y.,5th Quintile,No,0.99168,2276,2276,0.98795,0.99541
2009,66 and older,3rd Quintile,No,0.99914,832,832,0.99715,1.00113
2009,66 and older,4th Quintile,No,0.99661,723,723,0.99238,1.00085
2009,66 and older,5th Quintile,No,0.99615,840,840,0.99196,1.00034
2010,17-29 y.,1st Quintile,Yes,0.60135,342,604,0.56227,0.64044
2010,17-29 y.,1st Quintile,No,0.36203,262,604,0.32367,0.40039
2010,17-29 y.,2nd Quintile,Yes,0.54189,239,453,0.49596,0.58783
2010,17-29 y.,2nd Quintile,No,0.42200,214,453,0.37647,0.46754
2010,17-29 y.,3rd Quintile,Yes,0.47007,264,512,0.42679,0.51334
2010,17-29 y.,3rd Quintile,No,0.47352,248,512,0.43023,0.51682
2010,17-29 y.,4th Quintile,Yes,0.44711,257,497,0.40336,0.49087
2010,17-29 y.,4th Quintile,No,0.51442,240,497,0.47044,0.55841
2010,17-29 y.,5th Quintile,Yes,0.50954,274,444,0.46299,0.55609
2010,17-29 y.,5th Quintile,No,0.43898,170,444,0.39277,0.48520
2010,30-45 y.,1st Quintile,Yes,0.09393,38,588,0.07033,0.11752
2010,30-45 y.,1st Quintile,No,0.90607,550,588,0.88248,0.92967
2010,30-45 y.,2nd Quintile,No,0.96217,721,721,0.94824,0.97611
2010,30-45 y.,3rd Quintile,Yes,0.06080,36,867,0.04488,0.07671
2010,30-45 y.,3rd Quintile,No,0.93920,831,867,0.92329,0.95512
2010,30-45 y.,4th Quintile,Yes,0.03658,44,927,0.02449,0.04868
2010,30-45 y.,4th Quintile,No,0.96342,883,927,0.95132,0.97551
2010,30-45 y.,5th Quintile,Yes,0.04908,43,978,0.03554,0.06263
2010,30-45 y.,5th Quintile,No,0.95092,935,978,0.93737,0.96446
2010,46-65 y.,1st Quintile,No,0.99451,718,718,0.98910,0.99992
2010,46-65 y.,2nd Quintile,No,0.99515,802,802,0.99034,0.99996
2010,46-65 y.,3rd Quintile,No,0.99189,987,987,0.98629,0.99749
2010,46-65 y.,4th Quintile,No,0.98729,1332,1332,0.98127,0.99331
2010,46-65 y.,5th Quintile,No,0.99026,2122,2122,0.98608,0.99444
2010,66 and older,3rd Quintile,No,0.99909,831,831,0.99704,1.00114
2010,66 and older,4th Quintile,No,0.99711,702,702,0.99313,1.00108
2010,66 and older,5th Quintile,No,0.99867,803,803,0.99614,1.00119
2011,17-29 y.,1st Quintile,Yes,0.46097,467,1074,0.43115,0.49080
2011,17-29 y.,1st Quintile,No,0.47781,607,1074,0.44792,0.50770
2011,17-29 y.,2nd Quintile,Yes,0.43870,306,716,0.40233,0.47508
2011,17-29 y.,2nd Quintile,No,0.47255,410,716,0.43596,0.50915
2011,17-29 y.,3rd Quintile,Yes,0.44842,298,624,0.40937,0.48747
2011,17-29 y.,3rd Quintile,No,0.47926,326,624,0.44003,0.51849
2011,17-29 y.,4th Quintile,Yes,0.41764,270,531,0.37565,0.45963
2011,17-29 y.,4th Quintile,No,0.51338,261,531,0.47083,0.55593
2011,17-29 y.,5th Quintile,Yes,0.48703,246,409,0.43853,0.53553
2011,17-29 y.,5th Quintile,No,0.46428,163,409,0.41589,0.51268
2011,30-45 y.,1st Quintile,Yes,0.07759,114,1710,0.06490,0.09027
2011,30-45 y.,1st Quintile,No,0.92241,1596,1710,0.90973,0.93510
2011,30-45 y.,2nd Quintile,Yes,0.04466,78,1693,0.03482,0.05450
2011,30-45 y.,2nd Quintile,No,0.95534,1615,1693,0.94550,0.96518
2011,30-45 y.,3rd Quintile,Yes,0.05208,56,1490,0.04080,0.06337
2011,30-45 y.,3rd Quintile,No,0.94792,1434,1490,0.93663,0.95920
