year,age_gr,regtyp,plj0080_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2016,66 and older,Rural regions,In some respects,0.2708333333333333,41132,0.26653865522215164,0.275128011444515
2016,66 and older,Rural regions,Hardly,0.20833333333333334,41132,0.20440854067277997,0.21225812599388671
2016,66 and older,Rural regions,Not at all,0.2013888888888889,41132,0.19751317611069788,0.2052646016670799
2016,66 and older,Rural regions,Strongly,0.1875,41132,0.18372794098620662,0.19127205901379338
2016,66 and older,Rural regions,Very strongly,0.13194444444444445,41132,0.1286737838939833,0.1352151049949056
2018,18-29 y.,Urban regions,In some respects,0.2974302897758338,43121,0.2931156060399927,0.3017449735116749
2018,18-29 y.,Urban regions,Strongly,0.25150355385456535,43121,0.24740832106476573,0.255598786644365
2018,18-29 y.,Urban regions,Very strongly,0.17331875341716785,43121,0.16974599640185906,0.17689151043247664
2018,18-29 y.,Urban regions,Hardly,0.14324767632586113,43121,0.1399410653890888,0.14655428726263348
2018,18-29 y.,Urban regions,Not at all,0.1344997266265719,43121,0.1312793551975364,0.1377200980556074
2018,18-29 y.,Rural regions,In some respects,0.310126582278481,43121,0.30576076192243234,0.31449240263452966
2018,18-29 y.,Rural regions,Hardly,0.17721518987341772,43121,0.17361101989913802,0.18081935984769743
2018,18-29 y.,Rural regions,Strongly,0.17721518987341772,43121,0.17361101989913802,0.18081935984769743
2018,18-29 y.,Rural regions,Very strongly,0.16772151898734178,43121,0.16419504742622015,0.1712479905484634
2018,18-29 y.,Rural regions,Not at all,0.16772151898734178,43121,0.16419504742622015,0.1712479905484634
2018,30-45 y.,Urban regions,In some respects,0.31490462334303265,43121,0.31052056125355776,0.31928868543250755
2018,30-45 y.,Urban regions,Strongly,0.2670546395085677,43121,0.26287876419050255,0.2712305148266329
2018,30-45 y.,Urban regions,Very strongly,0.18105399288716456,43121,0.17741950397870365,0.18468848179562547
2018,30-45 y.,Urban regions,Hardly,0.12576786291626252,43121,0.1226381112181592,0.12889761461436586
2018,30-45 y.,Urban regions,Not at all,0.11121888134497251,43121,0.10825132939367386,0.11418643329627116
2018,30-45 y.,Rural regions,In some respects,0.3108910891089109,43121,0.3065223135939982,0.3152598646238236
2018,30-45 y.,Rural regions,Strongly,0.2613861386138614,43121,0.25723887479574153,0.26553340243198126
2018,30-45 y.,Rural regions,Very strongly,0.16336633663366337,43121,0.15987685744728666,0.16685581582004008
2018,30-45 y.,Rural regions,Hardly,0.1495049504950495,43121,0.14613925097180874,0.15287065001829026
2018,30-45 y.,Rural regions,Not at all,0.11485148514851486,43121,0.11184202886022424,0.11786094143680548
2018,46-65 y.,Urban regions,In some respects,0.2914438502673797,43121,0.2871546508020303,0.29573304973272907
2018,46-65 y.,Urban regions,Strongly,0.25828877005347595,43121,0.254157516514904,0.2624200235920479
2018,46-65 y.,Urban regions,Very strongly,0.16417112299465242,43121,0.16067474217077424,0.1676675038185306
2018,46-65 y.,Urban regions,Hardly,0.15080213903743314,43121,0.14742444850832456,0.15417982956654172
2018,46-65 y.,Urban regions,Not at all,0.13529411764705881,43121,0.13206573262726537,0.13852250266685226
2018,46-65 y.,Rural regions,In some respects,0.2846715328467153,43121,0.28041225046714024,0.2889308152262904
2018,46-65 y.,Rural regions,Strongly,0.22335766423357664,43121,0.21942648704099507,0.2272888414261582
2018,46-65 y.,Rural regions,Very strongly,0.1781021897810219,43121,0.1744909593561243,0.18171342020591952
2018,46-65 y.,Rural regions,Hardly,0.16058394160583941,43121,0.15711855770966024,0.1640493255020186
2018,46-65 y.,Rural regions,Not at all,0.15328467153284672,43121,0.1498842736722214,0.15668506939347204
2018,66 and older,Urban regions,In some respects,0.2517482517482518,43121,0.24765169702020437,0.2558448064762992
2018,66 and older,Urban regions,Not at all,0.22843822843822845,43121,0.22447561779214223,0.23240083908431466
2018,66 and older,Urban regions,Strongly,0.19813519813519814,43121,0.19437298797969993,0.20189740829069636
2018,66 and older,Urban regions,Hardly,0.19114219114219114,43121,0.18743089140516253,0.19485349087921974
2018,66 and older,Urban regions,Very strongly,0.13053613053613053,43121,0.12735630863184613,0.13371595244041493
2018,66 and older,Rural regions,In some respects,0.27058823529411763,43121,0.26639496848575855,0.2747815021024767
2018,66 and older,Rural regions,Hardly,0.23529411764705882,43121,0.2312903910796837,0.23929784421443395
2018,66 and older,Rural regions,Not at all,0.21176470588235294,43121,0.20790844517159615,0.21562096659310973
2018,66 and older,Rural regions,Strongly,0.19411764705882353,43121,0.19038445793769648,0.19785083617995058
2018,66 and older,Rural regions,Very strongly,0.08823529411764706,43121,0.0855581348007749,0.09091245343451923
2020,18-29 y.,Urban regions,In some respects,0.29289667896678967,42741,0.2885821598852742,0.29721119804830515
2020,18-29 y.,Urban regions,Hardly,0.2698339483394834,42741,0.2656257825206354,0.27404211415833135
2020,18-29 y.,Urban regions,Not at all,0.22370848708487084,42741,0.21975766583253337,0.22765930833720832
2020,18-29 y.,Urban regions,Strongly,0.10839483394833949,42741,0.10544753416530478,0.1113421337313742
2020,18-29 y.,Urban regions,Very strongly,0.10516605166051661,42741,0.10225772796012607,0.10807437536090715
2020,18-29 y.,Rural regions,In some respects,0.2928082191780822,42741,0.28849408184739156,0.29712235650877283
2020,18-29 y.,Rural regions,Not at all,0.2773972602739726,42741,0.2731526813090186,0.2816418392389266
2020,18-29 y.,Rural regions,Hardly,0.2089041095890411,42741,0.20505002015836543,0.21275819901971676
2020,18-29 y.,Rural regions,Strongly,0.11472602739726027,42741,0.11170465986723807,0.11774739492728248
2020,18-29 y.,Rural regions,Very strongly,0.10616438356164383,42741,0.10324391872886853,0.10908484839441913
2020,30-45 y.,Urban regions,In some respects,0.2809469480889903,42741,0.2766858026438224,0.28520809353415816
2020,30-45 y.,Urban regions,Hardly,0.2752424415288078,42741,0.2710080812279482,0.27947680182966733
2020,30-45 y.,Urban regions,Not at all,0.24272675413576725,42741,0.23866214430856322,0.24679136396297127
2020,30-45 y.,Urban regions,Strongly,0.10781517398745008,42741,0.10487481001911053,0.11075553795578963
2020,30-45 y.,Urban regions,Very strongly,0.0932686822589846,42741,0.09051165563267892,0.09602570888529029
2020,30-45 y.,Rural regions,Hardly,0.28544776119402987,42741,0.28116608278871313,0.2897294395993466
2020,30-45 y.,Rural regions,In some respects,0.28451492537313433,42741,0.28023745955084617,0.2887923911954225
2020,30-45 y.,Rural regions,Not at all,0.22388059701492538,42741,0.2199286944311289,0.22783249959872187
2020,30-45 y.,Rural regions,Very strongly,0.10354477611940298,42741,0.10065634423938559,0.10643320799942037
2020,30-45 y.,Rural regions,Strongly,0.10261194029850747,42741,0.09973505315723265,0.10548882743978229
2020,46-65 y.,Urban regions,Hardly,0.2541942043721403,42741,0.25006630187023676,0.25832210687404383
2020,46-65 y.,Urban regions,In some respects,0.2496187086934418,42741,0.2455155974025287,0.2537218199843549
2020,46-65 y.,Urban regions,Not at all,0.24453482460599898,42741,0.24045997753017065,0.24860967168182732
2020,46-65 y.,Urban regions,Very strongly,0.12709710218607015,42741,0.12393930288815308,0.13025490148398722
2020,46-65 y.,Urban regions,Strongly,0.12455516014234876,42741,0.12142455000173336,0.12768577028296416
2020,46-65 y.,Rural regions,Hardly,0.2625,42741,0.258328623424255,0.266671376575745
2020,46-65 y.,Rural regions,In some respects,0.2546875,42741,0.2505569607858576,0.2588180392141424
2020,46-65 y.,Rural regions,Not at all,0.246875,42741,0.24278704769210582,0.2509629523078942
2020,46-65 y.,Rural regions,Very strongly,0.1203125,42741,0.11722822340761935,0.12339677659238066
2020,46-65 y.,Rural regions,Strongly,0.115625,42741,0.11259335857085322,0.1186566414291468
2020,66 and older,Urban regions,In some respects,0.2566585956416465,42741,0.2525175902061371,0.2607996010771559
2020,66 and older,Urban regions,Hardly,0.21549636803874092,42741,0.21159828408272166,0.21939445199476018
2020,66 and older,Urban regions,Very strongly,0.20581113801452786,42741,0.2019782152779845,0.2096440607510712
2020,66 and older,Urban regions,Not at all,0.2009685230024213,42741,0.19716943200295772,0.20476761400188487
2020,66 and older,Urban regions,Strongly,0.12106537530266344,42741,0.11797278781187062,0.12415796279345626
2020,66 and older,Rural regions,Not at all,0.26666666666666666,42741,0.26247420779311403,0.2708591255402193
2020,66 and older,Rural regions,Hardly,0.2606060606060606,42741,0.25644442614835905,0.2647676950637622
2020,66 and older,Rural regions,Very strongly,0.20606060606060606,42741,0.20222596344880697,0.20989524867240514
2020,66 and older,Rural regions,In some respects,0.18181818181818182,42741,0.178161583129002,0.18547478050736166
2020,66 and older,Rural regions,Strongly,0.08484848484848485,42741,0.08220667059437997,0.08749029910258974
