year,plj0080_h,age_gr,migback,proportion,n,lower_confidence,upper_confidence
2014,In some respects,30-45 y.,No migration background,0.004297994269340974,38694,0.003646167991469447,0.004949820547212502
2014,In some respects,18-29 y.,No migration background,0.0033428844317096467,38694,0.002767752044039158,0.003918016819380136
2014,Hardly,30-45 y.,Direct migration background,0.33490122295390407,38694,0.3301986482966817,0.3396037976111264
2014,Hardly,46-65 y.,Direct migration background,0.22013170272812793,38694,0.21600326073258996,0.2242601447236659
2014,Hardly,18-29 y.,Direct migration background,0.12982126058325494,38694,0.12647228946059913,0.13317023170591075
2014,Hardly,18-29 y.,Indirect migration background,0.1006585136406397,38694,0.09766058129322511,0.10365644598805429
2014,Hardly,30-45 y.,Indirect migration background,0.07808090310442145,38694,0.0754075699948897,0.0807542362139532
2014,Hardly,66 and older,Direct migration background,0.06114769520225776,38694,0.05876030755657161,0.06353508284794392
2014,Hardly,66 and older,No migration background,0.024459078080903106,38694,0.02291994190718751,0.025998214254618703
2014,Hardly,46-65 y.,No migration background,0.020696142991533398,38694,0.019277615691552678,0.022114670291514118
2014,Hardly,46-65 y.,Indirect migration background,0.015051740357478834,38694,0.013838534983614191,0.016264945731343478
2014,Hardly,18-29 y.,No migration background,0.007525870178739417,38694,0.006664733244646394,0.00838700711283244
2014,Hardly,30-45 y.,No migration background,0.005644402634054563,38694,0.004897929620052805,0.006390875648056321
2014,Hardly,66 and older,Indirect migration background,0.0018814675446848542,38694,0.0014496764482003356,0.002313258641169373
2014,Not at all,30-45 y.,Direct migration background,0.22048997772828507,38694,0.21635912667187224,0.2246208287846979
2014,Not at all,46-65 y.,Direct migration background,0.14365256124721604,38694,0.14015781259490423,0.14714730989952785
2014,Not at all,46-65 y.,No migration background,0.14142538975501115,38694,0.13795333176165525,0.14489744774836705
2014,Not at all,18-29 y.,Indirect migration background,0.09465478841870824,38694,0.09173794808526914,0.09757162875214734
2014,Not at all,30-45 y.,Indirect migration background,0.09131403118040089,38694,0.08844384594133475,0.09418421641946703
2014,Not at all,18-29 y.,Direct migration background,0.08797327394209355,38694,0.08515090738413804,0.09079564050004905
2014,Not at all,66 and older,No migration background,0.0801781737193764,38694,0.07747225845285952,0.08288408898589328
2014,Not at all,66 and older,Direct migration background,0.061247216035634745,38694,0.05885801302632962,0.06363641904493987
2014,Not at all,30-45 y.,No migration background,0.042316258351893093,38694,0.040310406078824086,0.0443221106249621
2014,Not at all,46-65 y.,Indirect migration background,0.030066815144766147,38694,0.02836524882534565,0.031768381464186646
2014,Not at all,18-29 y.,No migration background,0.0066815144766146995,38694,0.005869776296658753,0.007493252656570646
2016,Very strongly,30-45 y.,Direct migration background,0.44073275862068967,41132,0.4359347224846533,0.445530794756726
2016,Very strongly,18-29 y.,Direct migration background,0.2101293103448276,41132,0.20619211036169416,0.21406651032796103
2016,Very strongly,46-65 y.,Direct migration background,0.20851293103448276,41132,0.20458689242423655,0.21243896964472897
2016,Very strongly,18-29 y.,Indirect migration background,0.046875,41132,0.04483226641786635,0.04891773358213365
2016,Very strongly,30-45 y.,Indirect migration background,0.03771551724137931,41132,0.035874414887778615,0.039556619594980004
2016,Very strongly,66 and older,Direct migration background,0.023168103448275863,41132,0.02171424770726548,0.024621959189286245
2016,Very strongly,46-65 y.,No migration background,0.014547413793103448,41132,0.013390297734756694,0.015704529851450204
2016,Very strongly,46-65 y.,Indirect migration background,0.008081896551724138,41132,0.007216608494303818,0.00894718460914446
2016,Very strongly,66 and older,No migration background,0.005926724137931034,41132,0.005184931166996454,0.006668517108865614
2016,Very strongly,18-29 y.,No migration background,0.003232758620689655,41132,0.002684166361472811,0.0037813508799064994
2016,Very strongly,30-45 y.,No migration background,0.0010775862068965517,41132,0.0007605140925590903,0.0013946583212340131
2016,Strongly,30-45 y.,Direct migration background,0.41953290870488325,41132,0.4147637917174017,0.4243020256923648
2016,Strongly,46-65 y.,Direct migration background,0.21316348195329088,41132,0.2092055819769894,0.21712138192959235
2016,Strongly,18-29 y.,Direct migration background,0.1791932059447983,41132,0.17548684766342618,0.1828995642261704
2016,Strongly,18-29 y.,Indirect migration background,0.06411889596602972,41132,0.06175150756719473,0.06648628436486471
2016,Strongly,30-45 y.,Indirect migration background,0.04798301486199576,41132,0.04591748122316018,0.05004854850083133
2016,Strongly,66 and older,Direct migration background,0.04331210191082802,41132,0.04134486833528091,0.04527933548637514
2016,Strongly,46-65 y.,No migration background,0.0118895966029724,41132,0.010842100409031495,0.012937092796913305
2016,Strongly,46-65 y.,Indirect migration background,0.011040339702760084,41132,0.010030513432360558,0.01205016597315961
2016,Strongly,66 and older,No migration background,0.004670912951167728,41132,0.004011966091558206,0.00532985981077725
2016,Strongly,18-29 y.,No migration background,0.0029723991507431,41132,0.002446293080647023,0.003498505220839177
2016,Strongly,30-45 y.,No migration background,0.0021231422505307855,41132,0.00167831213724919,0.0025679723638123812
2016,In some respects,30-45 y.,Direct migration background,0.42773722627737226,41132,0.4229558554221066,0.4325185971326379
2016,In some respects,46-65 y.,Direct migration background,0.20474452554744527,41132,0.20084487545236046,0.20864417564253007
2016,In some respects,18-29 y.,Direct migration background,0.18321167883211678,41132,0.1794731778881758,0.18695017977605777
2016,In some respects,18-29 y.,Indirect migration background,0.05583941605839416,41132,0.05362040470261778,0.05805842741417054
2016,In some respects,30-45 y.,Indirect migration background,0.05364963503649635,41132,0.05147204800861353,0.055827222064379164
2016,In some respects,66 and older,Direct migration background,0.04051094890510949,41132,0.038605609376975825,0.04241628843324316
2016,In some respects,46-65 y.,Indirect migration background,0.016058394160583942,41132,0.014843602289447215,0.017273186031720667
2016,In some respects,66 and older,No migration background,0.006569343065693431,41132,0.005788621981763963,0.007350064149622898
2016,In some respects,46-65 y.,No migration background,0.0062043795620437955,41132,0.005445515691953468,0.006963243432134123
2016,In some respects,30-45 y.,No migration background,0.00291970802919708,41132,0.002398272120010253,0.0034411439383839073
2016,In some respects,18-29 y.,No migration background,0.0018248175182481751,41132,0.0014123599637495784,0.002237275072746772
2016,In some respects,66 and older,Indirect migration background,0.00072992700729927,41132,0.0004689229162144805,0.0009909310983840596
2016,Hardly,30-45 y.,Direct migration background,0.3583138173302108,41132,0.3536797826506084,0.36294785200981317
2016,Hardly,46-65 y.,Direct migration background,0.20843091334894615,41132,0.20450544358784803,0.21235638311004426
2016,Hardly,18-29 y.,Direct migration background,0.17408274785323966,41132,0.17041826837911414,0.17774722732736517
2016,Hardly,18-29 y.,Indirect migration background,0.0897736143637783,41132,0.08701103207335113,0.09253619665420547
2016,Hardly,30-45 y.,Indirect migration background,0.05152224824355972,41132,0.04938587497708356,0.05365862151003588
2016,Hardly,66 and older,Direct migration background,0.04918032786885246,41132,0.0470904979283532,0.051270157809351714
2016,Hardly,66 and older,No migration background,0.02419984387197502,41132,0.02271475350357577,0.02568493424037427
2016,Hardly,46-65 y.,No migration background,0.02185792349726776,41132,0.020444827783077178,0.02327101921145834
2016,Hardly,46-65 y.,Indirect migration background,0.01405152224824356,41132,0.012914012948649772,0.015189031547837347
2016,Hardly,30-45 y.,No migration background,0.00624512099921936,41132,0.0054837852492988426,0.007006456749139877
2016,Hardly,18-29 y.,No migration background,0.00234192037470726,41132,0.0018747846493322048,0.002809056100082315
2016,Not at all,30-45 y.,Direct migration background,0.25701357466063346,41132,0.25279044293073766,0.26123670639052926
2016,Not at all,18-29 y.,Direct migration background,0.17375565610859728,41132,0.17009389605271028,0.17741741616448428
2016,Not at all,46-65 y.,Direct migration background,0.151131221719457,41132,0.14766972810704804,0.15459271533186597
2016,Not at all,46-65 y.,No migration background,0.11040723981900452,41132,0.1073785098559677,0.11343596978204135
2016,Not at all,18-29 y.,Indirect migration background,0.08416289592760182,41132,0.08147980364381387,0.08684598821138977
2016,Not at all,30-45 y.,Indirect migration background,0.06515837104072399,41132,0.06277319582067849,0.06754354626076949
2016,Not at all,66 and older,No migration background,0.049773755656108594,41132,0.047672011376524326,0.05187549993569286
2016,Not at all,66 and older,Direct migration background,0.03891402714932127,41132,0.03704506560290454,0.040782988695737994
2016,Not at all,46-65 y.,Indirect migration background,0.034389140271493215,41132,0.032628065126086084,0.03615021541690035
2016,Not at all,30-45 y.,No migration background,0.027149321266968326,41132,0.02557870988910572,0.028719932644830932
2016,Not at all,18-29 y.,No migration background,0.007239819004524887,41132,0.006420501587734045,0.00805913642131573
2016,Not at all,66 and older,Indirect migration background,0.0009049773755656109,41132,0.0006143821889187631,0.0011955725622124587
2018,Very strongly,30-45 y.,Direct migration background,0.4095873786407767,43121,0.40494583157469644,0.414228925706857
2018,Very strongly,46-65 y.,Direct migration background,0.2366504854368932,43121,0.23263879811339577,0.24066217276039065
2018,Very strongly,18-29 y.,Direct migration background,0.19963592233009708,43121,0.19586302663584357,0.2034088180243506
2018,Very strongly,18-29 y.,Indirect migration background,0.054004854368932036,43121,0.05187145327719297,0.0561382554606711
2018,Very strongly,66 and older,Direct migration background,0.037014563106796114,43121,0.0352325625599856,0.038796563653606626
2018,Very strongly,30-45 y.,Indirect migration background,0.03033980582524272,43121,0.02872087667966025,0.03195873497082519
2018,Very strongly,46-65 y.,Indirect migration background,0.012742718446601941,43121,0.011684055102761513,0.01380138179044237
2018,Very strongly,46-65 y.,No migration background,0.010922330097087379,43121,0.00994129508573402,0.011903365108440738
2018,Very strongly,66 and older,No migration background,0.0048543689320388345,43121,0.004198342452170722,0.005510395411906947
2018,Very strongly,18-29 y.,No migration background,0.003033980582524272,43121,0.002514871968021781,0.0035530891970267627
2018,Very strongly,66 and older,Indirect migration background,0.0012135922330097086,43121,0.000884979516657283,0.0015422049493621342
2018,Strongly,30-45 y.,Direct migration background,0.402317880794702,43121,0.39768947468103455,0.4069462869083694
2018,Strongly,46-65 y.,Direct migration background,0.2433774834437086,43121,0.23932714337602803,0.24742782351138917
2018,Strongly,18-29 y.,Direct migration background,0.1697019867549669,43121,0.16615897884275757,0.17324499466717622
2018,Strongly,18-29 y.,Indirect migration background,0.06332781456953643,43121,0.06102900645285676,0.0656266226862161
2018,Strongly,30-45 y.,Indirect migration background,0.04718543046357616,43121,0.045184095351655865,0.04918676557549645
2018,Strongly,66 and older,Direct migration background,0.0418046357615894,43121,0.039915553308478076,0.04369371821470073
2018,Strongly,46-65 y.,Indirect migration background,0.012003311258278146,43121,0.010975437122906403,0.01303118539364989
2018,Strongly,46-65 y.,No migration background,0.007864238410596027,43121,0.007030508183978184,0.00869796863721387
2018,Strongly,66 and older,No migration background,0.005794701986754967,43121,0.005078286032429026,0.006511117941080908
2018,Strongly,18-29 y.,No migration background,0.0037251655629139072,43121,0.0031501573744473557,0.004300173751380459
2018,Strongly,30-45 y.,No migration background,0.0016556291390728477,43121,0.0012718924033428018,0.0020393658748028933
2018,Strongly,66 and older,Indirect migration background,0.0012417218543046358,43121,0.000909327209852738,0.0015741164987565337
2018,In some respects,30-45 y.,Direct migration background,0.3860369609856263,43121,0.38144183717976904,0.39063208479148354
2018,In some respects,46-65 y.,Direct migration background,0.2245037645448323,43121,0.22056542351203057,0.22844210557763406
2018,In some respects,18-29 y.,Direct migration background,0.18514715947980834,43121,0.18148101329529492,0.18881330566432175
2018,In some respects,18-29 y.,Indirect migration background,0.06570841889117043,43121,0.06336977882572405,0.06804705895661682
2018,In some respects,30-45 y.,Indirect migration background,0.05167693360711841,43121,0.04958745377144261,0.05376641344279422
2018,In some respects,66 and older,Direct migration background,0.045174537987679675,43121,0.04321424712725078,0.04713482884810857
2018,In some respects,46-65 y.,Indirect migration background,0.018822724161533196,43121,0.017540019600315877,0.020105428722750514
2018,In some respects,46-65 y.,No migration background,0.009924709103353867,43121,0.008989077972183929,0.010860340234523806
2018,In some respects,66 and older,No migration background,0.006160164271047228,43121,0.005421637901960773,0.006898690640133683
2018,In some respects,30-45 y.,No migration background,0.003080082135523614,43121,0.0025570565373030326,0.0036031077337441955
2018,In some respects,18-29 y.,No migration background,0.0023956194387405884,43121,0.0019341958980325148,0.002857042979448662
2018,In some respects,66 and older,Indirect migration background,0.0013689253935660506,43121,0.0010199425417516121,0.0017179082453804891
2018,Hardly,30-45 y.,Direct migration background,0.32983193277310924,43121,0.32539431518199957,0.3342695503642189
2018,Hardly,46-65 y.,Direct migration background,0.23529411764705882,43121,0.2312903910796837,0.23929784421443395
2018,Hardly,18-29 y.,Direct migration background,0.17717086834733894,43121,0.17356705204204212,0.18077468465263577
2018,Hardly,18-29 y.,Indirect migration background,0.0819327731092437,43121,0.07934409692206454,0.08452144929642286
2018,Hardly,66 and older,Direct migration background,0.06022408963585434,43121,0.057978610957971,0.062469568313737685
2018,Hardly,30-45 y.,Indirect migration background,0.04341736694677871,43121,0.041493811779048845,0.045340922114508575
2018,Hardly,66 and older,No migration background,0.024509803921568627,43121,0.02305034111288624,0.025969266730251014
2018,Hardly,46-65 y.,No migration background,0.02030812324929972,43121,0.018976776113800817,0.021639470384798624
2018,Hardly,46-65 y.,Indirect migration background,0.018907563025210083,43121,0.017622026555613624,0.020193099494806542
2018,Hardly,30-45 y.,No migration background,0.004901960784313725,43121,0.00424274209567356,0.005561179472953891
2018,Hardly,18-29 y.,No migration background,0.0028011204481792717,43121,0.002302272210468909,0.0032999686858896345
2018,Hardly,66 and older,Indirect migration background,0.0007002801120448179,43121,0.0004505933953430645,0.0009499668287465714
2018,Not at all,30-45 y.,Direct migration background,0.27607361963190186,43121,0.27185401932173603,0.2802932199420677
2018,Not at all,18-29 y.,Direct migration background,0.1656441717791411,43121,0.16213523623016768,0.1691531073281145
2018,Not at all,46-65 y.,Direct migration background,0.13113496932515337,43121,0.12794895973906664,0.1343209789112401
2018,Not at all,46-65 y.,No migration background,0.10506134969325154,43121,0.10216714142662525,0.10795555795987782
2018,Not at all,18-29 y.,Indirect migration background,0.09585889570552147,43121,0.09308016809060439,0.09863762332043856
2018,Not at all,30-45 y.,Indirect migration background,0.0598159509202454,43121,0.057577608092286056,0.062054293748204745
2018,Not at all,66 and older,No migration background,0.05674846625766871,43121,0.05456471844173894,0.05893221407359848
2018,Not at all,66 and older,Direct migration background,0.04217791411042945,43121,0.04028078611882294,0.04407504210203596
2018,Not at all,46-65 y.,Indirect migration background,0.03834355828220859,43121,0.03653110075384678,0.0401560158105704
2018,Not at all,30-45 y.,No migration background,0.01687116564417178,43121,0.01565556919992709,0.018086762088416468
2018,Not at all,18-29 y.,No migration background,0.00843558282208589,43121,0.007572346564889892,0.009298819079281886
2018,Not at all,66 and older,Indirect migration background,0.003834355828220859,43121,0.003251013291670681,0.004417698364771037
2020,Very strongly,30-45 y.,Direct migration background,0.3364565587734242,42741,0.33197702400688506,0.3409360935399633
2020,Very strongly,46-65 y.,Direct migration background,0.1890971039182283,42741,0.18538465406226756,0.192809553774189
2020,Very strongly,18-29 y.,Direct migration background,0.17546848381601363,42741,0.17186239080833643,0.17907457682369082
2020,Very strongly,18-29 y.,Indirect migration background,0.06729131175468483,42741,0.06491618801689218,0.06966643549247749
2020,Very strongly,46-65 y.,No migration background,0.059625212947189095,42741,0.057380301618127266,0.061870124276250923
2020,Very strongly,66 and older,Direct migration background,0.05281090289608177,42741,0.05069052204598471,0.05493128374617883
2020,Very strongly,66 and older,No migration background,0.0434412265758092,42741,0.04150863269046444,0.04537382046115396
2020,Very strongly,30-45 y.,Indirect migration background,0.03151618398637138,42741,0.029859854515372382,0.03317251345737037
2020,Very strongly,46-65 y.,Indirect migration background,0.029812606473594547,42741,0.02820024831628072,0.031424964630908374
2020,Very strongly,66 and older,Indirect migration background,0.005110732538330494,42741,0.004434707655569144,0.005786757421091844
2020,Very strongly,30-45 y.,No migration background,0.005110732538330494,42741,0.004434707655569144,0.005786757421091844
2020,Very strongly,18-29 y.,No migration background,0.004258943781942078,42741,0.003641556196026622,0.004876331367857535
2020,Strongly,30-45 y.,Direct migration background,0.37169650468883203,42741,0.3671149517585737,0.37627805761909033
2020,Strongly,46-65 y.,Direct migration background,0.23955669224211423,42741,0.2355102689968887,0.24360311548733976
2020,Strongly,18-29 y.,Direct migration background,0.19863597612958228,42741,0.19485348771020683,0.20241846454895773
2020,Strongly,18-29 y.,Indirect migration background,0.057971014492753624,42741,0.05575551673365322,0.06018651225185403
2020,Strongly,66 and older,Direct migration background,0.043478260869565216,42741,0.04154488080478168,0.045411640934348754
2020,Strongly,30-45 y.,Indirect migration background,0.042625745950554135,42741,0.040710561530853166,0.044540930370255104
2020,Strongly,46-65 y.,Indirect migration background,0.01875532821824382,42741,0.017469198652550255,0.020041457783937386
2020,Strongly,46-65 y.,No migration background,0.013640238704177323,42741,0.012540568670582598,0.014739908737772048
2020,Strongly,66 and older,No migration background,0.00937766410912191,42741,0.00846389783175271,0.01029143038649111
2020,Strongly,66 and older,Indirect migration background,0.0017050298380221654,42741,0.0013138925996466536,0.002096167076397677
2020,Strongly,30-45 y.,No migration background,0.0017050298380221654,42741,0.0013138925996466536,0.002096167076397677
2020,Strongly,18-29 y.,No migration background,0.0008525149190110827,42741,0.0005758210567339101,0.0011292087812882553
2020,In some respects,30-45 y.,Direct migration background,0.41476091476091476,42741,0.4100900283600704,0.4194318011617591
2020,In some respects,18-29 y.,Direct migration background,0.22522522522522523,42741,0.22126490792438827,0.22918554252606219
2020,In some respects,46-65 y.,Direct migration background,0.20963270963270964,42741,0.20577368336228397,0.2134917359031353
2020,In some respects,18-29 y.,Indirect migration background,0.05093555093555094,42741,0.04885109802464476,0.053020003846457116
2020,In some respects,66 and older,Direct migration background,0.040194040194040194,42741,0.03833192611281213,0.04205615427526826
2020,In some respects,30-45 y.,Indirect migration background,0.030838530838530838,42741,0.029199532015900437,0.032477529661161235
2020,In some respects,46-65 y.,Indirect migration background,0.012474012474012475,42741,0.011421781491008682,0.013526243457016267
2020,In some respects,66 and older,No migration background,0.006237006237006237,42741,0.005490620672836087,0.006983391801176388
2020,In some respects,46-65 y.,No migration background,0.0045045045045045045,42741,0.0038696460694283485,0.00513936293958066
2020,In some respects,18-29 y.,No migration background,0.0031185031185031187,42741,0.0025899013755982594,0.003647104861407978
2020,In some respects,30-45 y.,No migration background,0.001386001386001386,42741,0.001033294134228651,0.0017387086377741211
2020,In some respects,66 and older,Indirect migration background,0.000693000693000693,42741,0.0004435124807935756,0.0009424889052078104
2020,Hardly,30-45 y.,Direct migration background,0.42548596112311016,42741,0.42079861879549435,0.43017330345072596
2020,Hardly,46-65 y.,Direct migration background,0.21814254859611232,42741,0.21422722453781307,0.22205787265441157
2020,Hardly,18-29 y.,Direct migration background,0.2019438444924406,42741,0.19813787092630086,0.20574981805858034
2020,Hardly,18-29 y.,Indirect migration background,0.05075593952483801,42741,0.04867496812398716,0.05283691092568887
2020,Hardly,66 and older,Direct migration background,0.04175665946724262,42741,0.039860239537960404,0.04365307939652484
2020,Hardly,30-45 y.,Indirect migration background,0.03131749460043196,42741,0.029666225076260266,0.03296876412460366
2020,Hardly,46-65 y.,Indirect migration background,0.014758819294456443,42741,0.013615596651776854,0.015902041937136034
2020,Hardly,46-65 y.,No migration background,0.00755939524838013,42741,0.006738231968191702,0.008380558528568557
2020,Hardly,66 and older,No migration background,0.003599712023038157,42741,0.0030319262145808083,0.004167497831495505
2020,Hardly,66 and older,Indirect migration background,0.0021598272138228943,42741,0.0017197045542942737,0.002599949873351515
2020,Hardly,18-29 y.,No migration background,0.0017998560115190785,42741,0.001398008366628062,0.002201703656410095
2020,Hardly,30-45 y.,No migration background,0.0007199424046076314,42741,0.00046565419784887424,0.0009742306113663885
2020,Not at all,30-45 y.,Direct migration background,0.3937699680511182,42741,0.38913791259152447,0.3984020235107119
2020,Not at all,46-65 y.,Direct migration background,0.21605431309904152,42741,0.2121525743236467,0.21995605187443634
2020,Not at all,18-29 y.,Direct migration background,0.20726837060702874,42741,0.20342543292606108,0.2111113082879964
2020,Not at all,18-29 y.,Indirect migration background,0.04832268370607029,42741,0.04628960536541986,0.05035576204672072
2020,Not at all,30-45 y.,Indirect migration background,0.04073482428115016,42741,0.03886075347782929,0.042608895084471035
2020,Not at all,66 and older,Direct migration background,0.03634185303514377,42741,0.03456766860185572,0.03811603746843182
2020,Not at all,46-65 y.,Indirect migration background,0.019568690095846646,42741,0.018255513313560765,0.020881866878132527
2020,Not at all,46-65 y.,No migration background,0.019568690095846646,42741,0.018255513313560765,0.020881866878132527
2020,Not at all,66 and older,No migration background,0.012380191693290734,42741,0.01133187545647736,0.01342850793010411
2020,Not at all,18-29 y.,No migration background,0.0027955271565495207,42741,0.0022949653625285163,0.003296088950570525
2020,Not at all,66 and older,Indirect migration background,0.001996805111821086,42741,0.0015735837916807563,0.002420026431961416
2020,Not at all,30-45 y.,No migration background,0.0011980830670926517,42741,0.000870126085593436,0.0015260400485918673
