year,bula_h,pgisced97,plj0080_h,proportion,n,lower_confidence,upper_confidence
2001,Hessen,higher education,Gar nicht,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,"Rheinland-Pfalz,Saarland",higher education,Stark,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Nordrhein-Westfalen,in school,Stark,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Schleswig-Holstein,middle vocational,Kaum,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Niedersachsen,higher education,Kaum,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Hessen,in school,In mancher Beziehung,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Niedersachsen,in school,In mancher Beziehung,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Schleswig-Holstein,general elemantary,In mancher Beziehung,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Schleswig-Holstein,higher education,In mancher Beziehung,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Nordrhein-Westfalen,higher vocational,Gar nicht,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Schleswig-Holstein,inadequately,In mancher Beziehung,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Niedersachsen,higher vocational,Sehr stark,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Niedersachsen,higher vocational,Gar nicht,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,"Rheinland-Pfalz,Saarland",higher education,Kaum,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Nordrhein-Westfalen,inadequately,Kaum,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Nordrhein-Westfalen,in school,Gar nicht,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Berlin,general elemantary,Kaum,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Hamburg,higher education,In mancher Beziehung,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Hamburg,middle vocational,Sehr stark,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Sachsen,higher education,Sehr stark,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Bayern,higher education,Gar nicht,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Mecklenburg-Vorpommern,middle vocational,In mancher Beziehung,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Bayern,higher education,Kaum,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Bayern,higher vocational,Stark,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Bremen,general elemantary,Sehr stark,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Bayern,inadequately,Kaum,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Baden-Württemberg,higher education,Gar nicht,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Baden-Württemberg,vocational + Abi,Kaum,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Berlin,higher education,Sehr stark,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Berlin,vocational + Abi,Stark,0.0007776049766718507,27798,0.0004499174644102128,0.0011052924889334887
2001,Niedersachsen,in school,Sehr stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Niedersachsen,vocational + Abi,Sehr stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Niedersachsen,in school,Stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Mecklenburg-Vorpommern,middle vocational,Sehr stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Sachsen,general elemantary,In mancher Beziehung,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Niedersachsen,in school,Kaum,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Sachsen,middle vocational,In mancher Beziehung,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Mecklenburg-Vorpommern,general elemantary,In mancher Beziehung,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Sachsen,vocational + Abi,In mancher Beziehung,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Niedersachsen,inadequately,In mancher Beziehung,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Hamburg,higher education,Sehr stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Brandenburg,general elemantary,Kaum,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Hamburg,higher vocational,In mancher Beziehung,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Thüringen,vocational + Abi,Stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Schleswig-Holstein,in school,Sehr stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Schleswig-Holstein,in school,In mancher Beziehung,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Schleswig-Holstein,in school,Kaum,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Schleswig-Holstein,general elemantary,Sehr stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Schleswig-Holstein,general elemantary,Gar nicht,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Schleswig-Holstein,vocational + Abi,Stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Schleswig-Holstein,higher vocational,Stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Schleswig-Holstein,higher vocational,In mancher Beziehung,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Schleswig-Holstein,higher vocational,Kaum,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Schleswig-Holstein,higher education,Kaum,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Thüringen,higher education,Kaum,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Schleswig-Holstein,higher education,Gar nicht,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Sachsen-Anhalt,general elemantary,In mancher Beziehung,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Hamburg,inadequately,Stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Hamburg,general elemantary,Sehr stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Hamburg,general elemantary,In mancher Beziehung,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Hamburg,general elemantary,Kaum,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Thüringen,middle vocational,Stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Sachsen-Anhalt,higher education,Stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Sachsen-Anhalt,higher vocational,In mancher Beziehung,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Hamburg,general elemantary,Gar nicht,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Niedersachsen,vocational + Abi,Stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Sachsen-Anhalt,middle vocational,Stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Hamburg,vocational + Abi,Stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Hamburg,middle vocational,Kaum,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Schleswig-Holstein,inadequately,Sehr stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Bremen,general elemantary,Stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Bayern,in school,In mancher Beziehung,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Bremen,higher education,Kaum,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Nordrhein-Westfalen,in school,Kaum,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Baden-Württemberg,vocational + Abi,Gar nicht,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Baden-Württemberg,inadequately,Gar nicht,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Baden-Württemberg,in school,Sehr stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,"Rheinland-Pfalz,Saarland",higher education,Gar nicht,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Nordrhein-Westfalen,higher vocational,Sehr stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,"Rheinland-Pfalz,Saarland",higher education,Sehr stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Bremen,general elemantary,Kaum,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,"Rheinland-Pfalz,Saarland",higher vocational,Gar nicht,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Hessen,in school,Stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,"Rheinland-Pfalz,Saarland",vocational + Abi,Gar nicht,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Hessen,inadequately,Kaum,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Hessen,general elemantary,Gar nicht,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,"Rheinland-Pfalz,Saarland",vocational + Abi,Sehr stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Hessen,higher vocational,Kaum,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,"Rheinland-Pfalz,Saarland",inadequately,Kaum,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Bremen,higher education,In mancher Beziehung,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Baden-Württemberg,higher vocational,Gar nicht,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Berlin,vocational + Abi,Sehr stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Bremen,higher education,Stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Bremen,middle vocational,Kaum,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Berlin,higher vocational,Kaum,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Berlin,higher vocational,In mancher Beziehung,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Bremen,vocational + Abi,Stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Berlin,higher vocational,Stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Bremen,vocational + Abi,Kaum,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Berlin,vocational + Abi,In mancher Beziehung,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Bayern,in school,Kaum,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,"Rheinland-Pfalz,Saarland",in school,Kaum,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Berlin,middle vocational,Kaum,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Berlin,inadequately,In mancher Beziehung,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Berlin,inadequately,Sehr stark,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Bayern,higher vocational,Gar nicht,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Bayern,higher vocational,Kaum,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2001,Bayern,inadequately,Gar nicht,0.00038880248833592535,27798,0.00015704735091130566,0.000620557625760545
2003,Baden-Württemberg,middle vocational,In mancher Beziehung,0.03649345497818326,27727,0.0342862663213904,0.03870064363497611
2003,Baden-Württemberg,general elemantary,Stark,0.03490678302261008,27727,0.032746333245141035,0.03706723280007912
2003,Nordrhein-Westfalen,middle vocational,In mancher Beziehung,0.032130107100357,27727,0.03005438501066677,0.03420582919004723
2003,Baden-Württemberg,middle vocational,Stark,0.028560095200317333,27727,0.026599479729481956,0.03052071067115271
2003,Baden-Württemberg,general elemantary,In mancher Beziehung,0.026180087266957558,27727,0.024300642788816367,0.02805953174509875
2003,Nordrhein-Westfalen,general elemantary,Stark,0.02578341927806426,27727,0.023917887531460798,0.027648951024667724
2003,Nordrhein-Westfalen,middle vocational,Stark,0.02459341531138437,27727,0.022770330412968144,0.026416500209800596
2003,Bayern,middle vocational,In mancher Beziehung,0.022213407378024592,27727,0.020478667908781268,0.023948146847267916
2003,Nordrhein-Westfalen,general elemantary,In mancher Beziehung,0.017850059500198336,27727,0.01629153597717483,0.01940858302322184
2003,Nordrhein-Westfalen,middle vocational,Sehr stark,0.01745339151130504,27727,0.01591197102744255,0.01899481199516753
2003,Baden-Württemberg,middle vocational,Kaum,0.01705672352241174,27727,0.015532612291689448,0.018580834753134035
2003,Bayern,middle vocational,Stark,0.016660055533518445,27727,0.015153466877499007,0.018166644189537885
2003,Bayern,general elemantary,Stark,0.014280047600158666,27727,0.012883530585394579,0.015676564614922752
2003,Nordrhein-Westfalen,higher education,In mancher Beziehung,0.013883379611265371,27727,0.012506118233608244,0.015260640988922498
2003,Baden-Württemberg,general elemantary,Sehr stark,0.013883379611265371,27727,0.012506118233608244,0.015260640988922498
2003,Hessen,middle vocational,Stark,0.013486711622372074,27727,0.012128994998206303,0.014844428246537845
2003,Bayern,general elemantary,In mancher Beziehung,0.013090043633478779,27727,0.011752173550108994,0.014427913716848564
2003,Hessen,middle vocational,In mancher Beziehung,0.012296707655692185,27727,0.010999491630997582,0.013593923680386788
2003,Niedersachsen,middle vocational,Stark,0.01190003966679889,27727,0.010623661767807652,0.013176417565790128
2003,Niedersachsen,middle vocational,In mancher Beziehung,0.011503371677905593,27727,0.010248195169747561,0.012758548186063624
2003,"Rheinland-Pfalz,Saarland",middle vocational,In mancher Beziehung,0.011106703689012296,27727,0.009873110566657938,0.012340296811366653
2003,Nordrhein-Westfalen,higher education,Stark,0.011106703689012296,27727,0.009873110566657938,0.012340296811366653
2003,Nordrhein-Westfalen,general elemantary,Sehr stark,0.010710035700119,27727,0.009498428372765027,0.011921643027472974
2003,Baden-Württemberg,middle vocational,Sehr stark,0.009916699722332408,27727,0.008750362651875237,0.01108303679278958
2003,Nordrhein-Westfalen,middle vocational,Kaum,0.009916699722332408,27727,0.008750362651875237,0.01108303679278958
2003,Baden-Württemberg,general elemantary,Kaum,0.009123363744545815,27727,0.008004204414822776,0.010242523074268853
2003,Nordrhein-Westfalen,general elemantary,Kaum,0.009123363744545815,27727,0.008004204414822776,0.010242523074268853
2003,Nordrhein-Westfalen,vocational + Abi,In mancher Beziehung,0.009123363744545815,27727,0.008004204414822776,0.010242523074268853
2003,Nordrhein-Westfalen,inadequately,Stark,0.00872669575565252,27727,0.007631917273066934,0.009821474238238105
2003,Bayern,higher education,In mancher Beziehung,0.008330027766759222,27727,0.007260205984475671,0.009399849549042775
2003,Hessen,general elemantary,Stark,0.007933359777865925,27727,0.006889111835539011,0.00897760772019284
2003,Hessen,general elemantary,In mancher Beziehung,0.00753669178897263,27727,0.006518681335416618,0.008554702242528642
2003,"Rheinland-Pfalz,Saarland",middle vocational,Kaum,0.00753669178897263,27727,0.006518681335416618,0.008554702242528642
2003,Nordrhein-Westfalen,middle vocational,Gar nicht,0.007140023800079333,27727,0.006148967191537561,0.008131080408621106
2003,Baden-Württemberg,higher education,Stark,0.007140023800079333,27727,0.006148967191537561,0.008131080408621106
2003,Baden-Württemberg,vocational + Abi,Stark,0.007140023800079333,27727,0.006148967191537561,0.008131080408621106
2003,Nordrhein-Westfalen,inadequately,In mancher Beziehung,0.007140023800079333,27727,0.006148967191537561,0.008131080408621106
2003,Bayern,middle vocational,Gar nicht,0.007140023800079333,27727,0.006148967191537561,0.008131080408621106
2003,Hessen,middle vocational,Sehr stark,0.007140023800079333,27727,0.006148967191537561,0.008131080408621106
2003,Niedersachsen,general elemantary,Stark,0.006743355811186037,27727,0.005780029532914233,0.007706682089457842
2003,Bayern,middle vocational,Kaum,0.006743355811186037,27727,0.005780029532914233,0.007706682089457842
2003,Bayern,general elemantary,Sehr stark,0.006743355811186037,27727,0.005780029532914233,0.007706682089457842
2003,Bayern,vocational + Abi,In mancher Beziehung,0.006743355811186037,27727,0.005780029532914233,0.007706682089457842
2003,Nordrhein-Westfalen,inadequately,Sehr stark,0.006346687822292741,27727,0.005411937462692183,0.007281438181893299
2003,Hessen,middle vocational,Kaum,0.006346687822292741,27727,0.005411937462692183,0.007281438181893299
2003,Baden-Württemberg,inadequately,Stark,0.006346687822292741,27727,0.005411937462692183,0.007281438181893299
2003,Bayern,middle vocational,Sehr stark,0.006346687822292741,27727,0.005411937462692183,0.007281438181893299
2003,Baden-Württemberg,middle vocational,Gar nicht,0.005950019833399445,27727,0.005044771055202301,0.006855268611596589
2003,Baden-Württemberg,vocational + Abi,In mancher Beziehung,0.005950019833399445,27727,0.005044771055202301,0.006855268611596589
2003,Hessen,higher education,In mancher Beziehung,0.005950019833399445,27727,0.005044771055202301,0.006855268611596589
2003,Baden-Württemberg,higher vocational,In mancher Beziehung,0.005553351844506148,27727,0.004678623963750564,0.0064280797252617315
2003,Schleswig-Holstein,middle vocational,Stark,0.005156683855612852,27727,0.004313606884272413,0.00599976082695329
2003,"Rheinland-Pfalz,Saarland",general elemantary,In mancher Beziehung,0.005156683855612852,27727,0.004313606884272413,0.00599976082695329
2003,Baden-Württemberg,higher education,Kaum,0.004760015866719556,27727,0.003949852245512295,0.005570179487926817
2003,Niedersachsen,general elemantary,In mancher Beziehung,0.004760015866719556,27727,0.003949852245512295,0.005570179487926817
2003,Bayern,higher vocational,In mancher Beziehung,0.004760015866719556,27727,0.003949852245512295,0.005570179487926817
2003,"Rheinland-Pfalz,Saarland",higher education,In mancher Beziehung,0.004760015866719556,27727,0.003949852245512295,0.005570179487926817
2003,Nordrhein-Westfalen,vocational + Abi,Stark,0.004760015866719556,27727,0.003949852245512295,0.005570179487926817
2003,Nordrhein-Westfalen,vocational + Abi,Sehr stark,0.004760015866719556,27727,0.003949852245512295,0.005570179487926817
2003,Nordrhein-Westfalen,higher education,Sehr stark,0.004760015866719556,27727,0.003949852245512295,0.005570179487926817
2003,"Rheinland-Pfalz,Saarland",general elemantary,Gar nicht,0.00436334787782626,27727,0.0035875207025220946,0.005139175053130425
2003,"Rheinland-Pfalz,Saarland",vocational + Abi,In mancher Beziehung,0.00436334787782626,27727,0.0035875207025220946,0.005139175053130425
2003,Niedersachsen,vocational + Abi,In mancher Beziehung,0.00436334787782626,27727,0.0035875207025220946,0.005139175053130425
2003,Nordrhein-Westfalen,higher education,Kaum,0.003966679888932963,27727,0.003226810361216826,0.0047065494166491
2003,Niedersachsen,middle vocational,Kaum,0.003966679888932963,27727,0.003226810361216826,0.0047065494166491
2003,Baden-Württemberg,higher education,In mancher Beziehung,0.003966679888932963,27727,0.003226810361216826,0.0047065494166491
2003,Baden-Württemberg,higher education,Sehr stark,0.003966679888932963,27727,0.003226810361216826,0.0047065494166491
2003,Bayern,vocational + Abi,Stark,0.003966679888932963,27727,0.003226810361216826,0.0047065494166491
2003,Baden-Württemberg,inadequately,Sehr stark,0.003966679888932963,27727,0.003226810361216826,0.0047065494166491
2003,"Rheinland-Pfalz,Saarland",middle vocational,Gar nicht,0.003966679888932963,27727,0.003226810361216826,0.0047065494166491
2003,Baden-Württemberg,higher vocational,Stark,0.003966679888932963,27727,0.003226810361216826,0.0047065494166491
2003,Nordrhein-Westfalen,higher vocational,In mancher Beziehung,0.003966679888932963,27727,0.003226810361216826,0.0047065494166491
2003,Nordrhein-Westfalen,general elemantary,Gar nicht,0.003966679888932963,27727,0.003226810361216826,0.0047065494166491
2003,Hessen,higher education,Sehr stark,0.003966679888932963,27727,0.003226810361216826,0.0047065494166491
2003,Bayern,higher education,Stark,0.0035700119000396666,27727,0.0028679702848664348,0.004272053515212899
2003,Niedersachsen,general elemantary,Kaum,0.0035700119000396666,27727,0.0028679702848664348,0.004272053515212899
2003,Niedersachsen,middle vocational,Gar nicht,0.0035700119000396666,27727,0.0028679702848664348,0.004272053515212899
2003,Niedersachsen,general elemantary,Sehr stark,0.0035700119000396666,27727,0.0028679702848664348,0.004272053515212899
2003,Bayern,higher education,Kaum,0.0035700119000396666,27727,0.0028679702848664348,0.004272053515212899
2003,Bayern,higher education,Sehr stark,0.0035700119000396666,27727,0.0028679702848664348,0.004272053515212899
2003,Hessen,higher education,Stark,0.0035700119000396666,27727,0.0028679702848664348,0.004272053515212899
2003,Bayern,general elemantary,Kaum,0.0035700119000396666,27727,0.0028679702848664348,0.004272053515212899
2003,"Rheinland-Pfalz,Saarland",middle vocational,Stark,0.0035700119000396666,27727,0.0028679702848664348,0.004272053515212899
2003,Hessen,higher education,Kaum,0.0035700119000396666,27727,0.0028679702848664348,0.004272053515212899
2003,Berlin,general elemantary,Stark,0.0031733439111463705,27727,0.0025113209960468527,0.0038353668262458883
2003,"Rheinland-Pfalz,Saarland",general elemantary,Stark,0.0031733439111463705,27727,0.0025113209960468527,0.0038353668262458883
2003,Hessen,general elemantary,Kaum,0.0031733439111463705,27727,0.0025113209960468527,0.0038353668262458883
2003,Berlin,middle vocational,In mancher Beziehung,0.0031733439111463705,27727,0.0025113209960468527,0.0038353668262458883
2003,Nordrhein-Westfalen,higher education,Gar nicht,0.0031733439111463705,27727,0.0025113209960468527,0.0038353668262458883
2003,Niedersachsen,middle vocational,Sehr stark,0.002776675922253074,27727,0.0021572869894423813,0.0033960648550637666
2003,Baden-Württemberg,vocational + Abi,Sehr stark,0.002776675922253074,27727,0.0021572869894423813,0.0033960648550637666
2003,Schleswig-Holstein,general elemantary,In mancher Beziehung,0.002776675922253074,27727,0.0021572869894423813,0.0033960648550637666
2003,Baden-Württemberg,general elemantary,Gar nicht,0.002776675922253074,27727,0.0021572869894423813,0.0033960648550637666
2003,Schleswig-Holstein,middle vocational,In mancher Beziehung,0.002776675922253074,27727,0.0021572869894423813,0.0033960648550637666
2003,Bayern,inadequately,Sehr stark,0.002776675922253074,27727,0.0021572869894423813,0.0033960648550637666
2003,Hessen,vocational + Abi,In mancher Beziehung,0.002776675922253074,27727,0.0021572869894423813,0.0033960648550637666
2003,Hessen,general elemantary,Sehr stark,0.002776675922253074,27727,0.0021572869894423813,0.0033960648550637666
2003,Hessen,inadequately,Stark,0.002776675922253074,27727,0.0021572869894423813,0.0033960648550637666
2003,Niedersachsen,higher education,In mancher Beziehung,0.002776675922253074,27727,0.0021572869894423813,0.0033960648550637666
2003,"Rheinland-Pfalz,Saarland",general elemantary,Kaum,0.002776675922253074,27727,0.0021572869894423813,0.0033960648550637666
2003,Nordrhein-Westfalen,higher vocational,Stark,0.002380007933359778,27727,0.0018064511712607193,0.0029535646954588365
2003,Schleswig-Holstein,middle vocational,Kaum,0.002380007933359778,27727,0.0018064511712607193,0.0029535646954588365
2003,Bayern,vocational + Abi,Sehr stark,0.002380007933359778,27727,0.0018064511712607193,0.0029535646954588365
2003,"Rheinland-Pfalz,Saarland",higher education,Stark,0.002380007933359778,27727,0.0018064511712607193,0.0029535646954588365
2003,Niedersachsen,higher education,Kaum,0.002380007933359778,27727,0.0018064511712607193,0.0029535646954588365
2003,"Rheinland-Pfalz,Saarland",middle vocational,Sehr stark,0.002380007933359778,27727,0.0018064511712607193,0.0029535646954588365
2003,"Rheinland-Pfalz,Saarland",general elemantary,Sehr stark,0.002380007933359778,27727,0.0018064511712607193,0.0029535646954588365
2003,Nordrhein-Westfalen,vocational + Abi,Kaum,0.002380007933359778,27727,0.0018064511712607193,0.0029535646954588365
2003,Berlin,higher education,In mancher Beziehung,0.002380007933359778,27727,0.0018064511712607193,0.0029535646954588365
2003,Niedersachsen,general elemantary,Gar nicht,0.002380007933359778,27727,0.0018064511712607193,0.0029535646954588365
2003,Bremen,middle vocational,In mancher Beziehung,0.002380007933359778,27727,0.0018064511712607193,0.0029535646954588365
2003,Hessen,vocational + Abi,Sehr stark,0.0019833399444664813,27727,0.001459652568353189,0.002507027320579774
2003,Bayern,inadequately,In mancher Beziehung,0.0019833399444664813,27727,0.001459652568353189,0.002507027320579774
2003,Bremen,middle vocational,Stark,0.0019833399444664813,27727,0.001459652568353189,0.002507027320579774
2003,Bayern,inadequately,Stark,0.0019833399444664813,27727,0.001459652568353189,0.002507027320579774
2003,Baden-Württemberg,higher education,Gar nicht,0.0019833399444664813,27727,0.001459652568353189,0.002507027320579774
2003,Nordrhein-Westfalen,in school,Kaum,0.0019833399444664813,27727,0.001459652568353189,0.002507027320579774
2003,"Rheinland-Pfalz,Saarland",inadequately,Sehr stark,0.0019833399444664813,27727,0.001459652568353189,0.002507027320579774
2003,Schleswig-Holstein,higher education,Stark,0.0019833399444664813,27727,0.001459652568353189,0.002507027320579774
2003,Bayern,higher education,Gar nicht,0.0019833399444664813,27727,0.001459652568353189,0.002507027320579774
2003,Nordrhein-Westfalen,higher vocational,Kaum,0.0019833399444664813,27727,0.001459652568353189,0.002507027320579774
2003,Niedersachsen,higher vocational,In mancher Beziehung,0.0019833399444664813,27727,0.001459652568353189,0.002507027320579774
2003,Berlin,general elemantary,In mancher Beziehung,0.0019833399444664813,27727,0.001459652568353189,0.002507027320579774
2003,Berlin,middle vocational,Sehr stark,0.0019833399444664813,27727,0.001459652568353189,0.002507027320579774
2003,Niedersachsen,higher education,Stark,0.0019833399444664813,27727,0.001459652568353189,0.002507027320579774
2003,Niedersachsen,inadequately,Sehr stark,0.0019833399444664813,27727,0.001459652568353189,0.002507027320579774
2003,Baden-Württemberg,vocational + Abi,Kaum,0.0019833399444664813,27727,0.001459652568353189,0.002507027320579774
2003,Baden-Württemberg,inadequately,In mancher Beziehung,0.0019833399444664813,27727,0.001459652568353189,0.002507027320579774
2003,Niedersachsen,higher education,Sehr stark,0.0019833399444664813,27727,0.001459652568353189,0.002507027320579774
2003,Nordrhein-Westfalen,inadequately,Kaum,0.0019833399444664813,27727,0.001459652568353189,0.002507027320579774
2003,"Rheinland-Pfalz,Saarland",higher vocational,Kaum,0.0019833399444664813,27727,0.001459652568353189,0.002507027320579774
2003,Hessen,inadequately,Sehr stark,0.0015866719555731853,27727,0.0011181786517352583,0.0020551652594111122
2003,Nordrhein-Westfalen,higher vocational,Sehr stark,0.0015866719555731853,27727,0.0011181786517352583,0.0020551652594111122
2003,Schleswig-Holstein,middle vocational,Sehr stark,0.0015866719555731853,27727,0.0011181786517352583,0.0020551652594111122
2003,"Rheinland-Pfalz,Saarland",vocational + Abi,Kaum,0.0015866719555731853,27727,0.0011181786517352583,0.0020551652594111122
2003,"Rheinland-Pfalz,Saarland",higher vocational,In mancher Beziehung,0.0015866719555731853,27727,0.0011181786517352583,0.0020551652594111122
2003,Hessen,vocational + Abi,Stark,0.0015866719555731853,27727,0.0011181786517352583,0.0020551652594111122
2003,Berlin,middle vocational,Kaum,0.0015866719555731853,27727,0.0011181786517352583,0.0020551652594111122
2003,Hessen,middle vocational,Gar nicht,0.0015866719555731853,27727,0.0011181786517352583,0.0020551652594111122
2003,Baden-Württemberg,higher vocational,Kaum,0.0015866719555731853,27727,0.0011181786517352583,0.0020551652594111122
2003,Bayern,higher vocational,Kaum,0.0015866719555731853,27727,0.0011181786517352583,0.0020551652594111122
