"plh0039","year","migback","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","2012","direkter Migrationshintergrund","2","193","0.373515425966371","0.328621237657766","0.418409614274975"
"Grosse Sorgen","2012","direkter Migrationshintergrund","3","126","0.367558245960415","0.317822590883333","0.417293901037498"
"Grosse Sorgen","2012","direkter Migrationshintergrund","4","127","0.377789859612784","0.326254854533019","0.429324864692548"
"Grosse Sorgen","2012","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","83","0.307163160251207","0.254068708374547","0.360257612127867"
"Grosse Sorgen","2012","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","53","0.290001702088271","0.219248113042093","0.360755291134448"
"Grosse Sorgen","2012","indirekter Migrationshintergrund","2","47","0.233650784760201","0.170041485563361","0.29726008395704"
"Grosse Sorgen","2012","indirekter Migrationshintergrund","3","44","0.344276257519497","0.262913354777177","0.425639160261817"
"Grosse Sorgen","2012","indirekter Migrationshintergrund","4","36","0.19010326801953","0.126455778564042","0.253750757475018"
"Grosse Sorgen","2012","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","26","","",""
"Grosse Sorgen","2012","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Grosse Sorgen","2012","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Grosse Sorgen","2012","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Grosse Sorgen","2012","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Grosse Sorgen","2012","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Einige Sorgen","2012","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1023","0.473896417896912","0.453045835756184","0.494747000037641"
"Einige Sorgen","2012","kein Migrationshintergrund","2","1569","0.500729352443342","0.48313971949094","0.518318985395745"
"Einige Sorgen","2012","kein Migrationshintergrund","3","1700","0.529266844397874","0.512216116793182","0.546317572002566"
"Einige Sorgen","2012","kein Migrationshintergrund","4","2225","0.519631933829925","0.504620115863594","0.534643751796256"
"Einige Sorgen","2012","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2592","0.524598209666392","0.510460202904473","0.538736216428311"
"Einige Sorgen","2012","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","226","0.468175156797855","0.424128482393164","0.512221831202546"
"Einige Sorgen","2012","direkter Migrationshintergrund","2","196","0.478914426514334","0.432552214749258","0.52527663827941"
"Einige Sorgen","2012","direkter Migrationshintergrund","3","169","0.473366073505658","0.421861301257088","0.524870845754228"
"Einige Sorgen","2012","direkter Migrationshintergrund","4","153","0.487606786797154","0.434476129621434","0.540737443972874"
"Einige Sorgen","2012","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","143","0.470215888548245","0.412771553489146","0.527660223607343"
"Einige Sorgen","2012","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","78","0.518228216809088","0.44031686212711","0.596139571491066"
"Einige Sorgen","2012","indirekter Migrationshintergrund","2","95","0.640569389137044","0.568439668286619","0.712699109987469"
"Einige Sorgen","2012","indirekter Migrationshintergrund","3","58","0.475455799589017","0.389937597334681","0.560974001843353"
"Einige Sorgen","2012","indirekter Migrationshintergrund","4","81","0.552918668305953","0.472270305076801","0.633567031535105"
"Einige Sorgen","2012","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","98","0.544485020676624","0.472131995087712","0.616838046265536"
"Einige Sorgen","2012","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Einige Sorgen","2012","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Einige Sorgen","2012","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Einige Sorgen","2012","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Einige Sorgen","2012","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Keine Sorgen","2012","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","459","0.212808473206894","0.195717157132665","0.229899789281123"
"Keine Sorgen","2012","kein Migrationshintergrund","2","502","0.164743645673619","0.151693917509658","0.177793373837579"
"Keine Sorgen","2012","kein Migrationshintergrund","3","535","0.157347105920808","0.144908494070281","0.169785717771335"
"Keine Sorgen","2012","kein Migrationshintergrund","4","721","0.174355789945437","0.162955576948795","0.185756002942079"
"Keine Sorgen","2012","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","913","0.20510004394859","0.193669063295089","0.21653102460209"
"Keine Sorgen","2012","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","76","0.156394870102281","0.124331771601479","0.188457968603083"
"Keine Sorgen","2012","direkter Migrationshintergrund","2","57","0.147570147519295","0.114653981612459","0.180486313426131"
"Keine Sorgen","2012","direkter Migrationshintergrund","3","66","0.159075680533927","0.121346719910341","0.196804641157512"
"Keine Sorgen","2012","direkter Migrationshintergrund","4","60","0.134603353590062","0.0983252834116604","0.170881423768464"
"Keine Sorgen","2012","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","64","0.222620951200549","0.174741570432536","0.270500331968561"
"Keine Sorgen","2012","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","27","","",""
"Keine Sorgen","2012","indirekter Migrationshintergrund","2","28","","",""
"Keine Sorgen","2012","indirekter Migrationshintergrund","3","29","","",""
"Keine Sorgen","2012","indirekter Migrationshintergrund","4","29","","",""
"Keine Sorgen","2012","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","58","0.351290850548635","0.281936960117197","0.420644740980074"
"Keine Sorgen","2012","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Keine Sorgen","2012","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Keine Sorgen","2012","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Keine Sorgen","2012","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Keine Sorgen","2012","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Grosse Sorgen","2013","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","586","0.329074188853158","0.307817279801708","0.350331097904608"
"Grosse Sorgen","2013","kein Migrationshintergrund","2","920","0.345990522545347","0.328014397797009","0.363966647293684"
"Grosse Sorgen","2013","kein Migrationshintergrund","3","988","0.330189814004311","0.31334446928642","0.347035158722202"
"Grosse Sorgen","2013","kein Migrationshintergrund","4","1230","0.31725952464979","0.302785855839047","0.331733193460533"
"Grosse Sorgen","2013","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1281","0.266420663070297","0.253965973493921","0.278875352646672"
"Grosse Sorgen","2013","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","160","0.370110512595654","0.322852680462182","0.417368344729126"
"Grosse Sorgen","2013","direkter Migrationshintergrund","2","153","0.336199798997988","0.289072575590924","0.383327022405052"
"Grosse Sorgen","2013","direkter Migrationshintergrund","3","108","0.34688686751445","0.294323769807445","0.399449965221454"
"Grosse Sorgen","2013","direkter Migrationshintergrund","4","97","0.334844863259659","0.282810787509939","0.386878939009379"
"Grosse Sorgen","2013","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","73","0.267506216771278","0.213175315170473","0.321837118372083"
"Grosse Sorgen","2013","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","47","0.345810113903365","0.264670696761303","0.426949531045428"
"Grosse Sorgen","2013","indirekter Migrationshintergrund","2","47","0.347607050744339","0.269827440452255","0.425386661036423"
"Grosse Sorgen","2013","indirekter Migrationshintergrund","3","38","0.214621252450158","0.135715737882813","0.293526767017503"
"Grosse Sorgen","2013","indirekter Migrationshintergrund","4","35","0.196786255213415","0.132297408605687","0.261275101821142"
"Grosse Sorgen","2013","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","40","0.167745259368672","0.11361054960546","0.221879969131885"
"Grosse Sorgen","2013","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Grosse Sorgen","2013","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Grosse Sorgen","2013","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Grosse Sorgen","2013","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Grosse Sorgen","2013","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Einige Sorgen","2013","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","877","0.466390698167193","0.443822203591909","0.488959192742477"
"Einige Sorgen","2013","kein Migrationshintergrund","2","1303","0.473613725779347","0.454745269526272","0.492482182032422"
"Einige Sorgen","2013","kein Migrationshintergrund","3","1499","0.513821678172399","0.495918662174817","0.531724694169981"
"Einige Sorgen","2013","kein Migrationshintergrund","4","2044","0.512752439526663","0.497208103518602","0.528296775534724"
"Einige Sorgen","2013","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2607","0.529187566356528","0.515125336652906","0.543249796060151"
"Einige Sorgen","2013","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","172","0.439967811425198","0.391383858035684","0.488551764814711"
"Einige Sorgen","2013","direkter Migrationshintergrund","2","173","0.512140637894405","0.462275574039115","0.562005701749694"
"Einige Sorgen","2013","direkter Migrationshintergrund","3","149","0.49064023612512","0.435434181319082","0.545846290931157"
"Einige Sorgen","2013","direkter Migrationshintergrund","4","159","0.459228149976491","0.404283445894742","0.514172854058241"
"Einige Sorgen","2013","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","116","0.43949264777293","0.37857481214516","0.5004104834007"
"Einige Sorgen","2013","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","58","0.406446096321804","0.322656000592889","0.490236192050719"
"Einige Sorgen","2013","indirekter Migrationshintergrund","2","69","0.431718461766015","0.350818385852984","0.512618537679045"
"Einige Sorgen","2013","indirekter Migrationshintergrund","3","47","0.507088729534198","0.411003247183252","0.603174211885144"
"Einige Sorgen","2013","indirekter Migrationshintergrund","4","79","0.553665044191079","0.473029658764403","0.634300429617754"
"Einige Sorgen","2013","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","87","0.522316028953056","0.449945864867646","0.594686193038465"
"Einige Sorgen","2013","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Einige Sorgen","2013","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Einige Sorgen","2013","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Einige Sorgen","2013","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Einige Sorgen","2013","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Keine Sorgen","2013","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","414","0.204535112979649","0.186287317732215","0.222782908227082"
"Keine Sorgen","2013","kein Migrationshintergrund","2","467","0.180395751675307","0.165865029330653","0.19492647401996"
"Keine Sorgen","2013","kein Migrationshintergrund","3","507","0.15598850782329","0.142991521112311","0.168985494534269"
"Keine Sorgen","2013","kein Migrationshintergrund","4","698","0.169988035823547","0.158306637713168","0.181669433933926"
"Keine Sorgen","2013","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","952","0.204391770573175","0.193031027286117","0.215752513860233"
"Keine Sorgen","2013","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","69","0.189921675979149","0.151530918822209","0.228312433136088"
"Keine Sorgen","2013","direkter Migrationshintergrund","2","60","0.151659563107607","0.115876754689363","0.187442371525852"
"Keine Sorgen","2013","direkter Migrationshintergrund","3","58","0.162472896360431","0.121736490341414","0.203209302379448"
"Keine Sorgen","2013","direkter Migrationshintergrund","4","60","0.20592698676385","0.161341716824675","0.250512256703025"
"Keine Sorgen","2013","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","66","0.293001135455791","0.237138424123047","0.348863846788536"
"Keine Sorgen","2013","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","27","","",""
"Keine Sorgen","2013","indirekter Migrationshintergrund","2","28","","",""
"Keine Sorgen","2013","indirekter Migrationshintergrund","3","19","","",""
"Keine Sorgen","2013","indirekter Migrationshintergrund","4","32","0.249548700595507","0.179352989722423","0.31974441146859"
"Keine Sorgen","2013","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","56","0.309938711678272","0.242934162390481","0.376943260966064"
"Keine Sorgen","2013","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Keine Sorgen","2013","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Keine Sorgen","2013","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Keine Sorgen","2013","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Keine Sorgen","2013","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Grosse Sorgen","2014","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Grosse Sorgen","2014","kein Migrationshintergrund","2","","","",""
"Grosse Sorgen","2014","kein Migrationshintergrund","3","","","",""
"Grosse Sorgen","2014","kein Migrationshintergrund","4","","","",""
"Grosse Sorgen","2014","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Grosse Sorgen","2014","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Grosse Sorgen","2014","direkter Migrationshintergrund","2","","","",""
"Grosse Sorgen","2014","direkter Migrationshintergrund","3","","","",""
"Grosse Sorgen","2014","direkter Migrationshintergrund","4","","","",""
"Grosse Sorgen","2014","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Grosse Sorgen","2014","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Grosse Sorgen","2014","indirekter Migrationshintergrund","2","","","",""
"Grosse Sorgen","2014","indirekter Migrationshintergrund","3","","","",""
"Grosse Sorgen","2014","indirekter Migrationshintergrund","4","","","",""
"Grosse Sorgen","2014","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Grosse Sorgen","2014","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Grosse Sorgen","2014","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Grosse Sorgen","2014","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Grosse Sorgen","2014","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Grosse Sorgen","2014","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Einige Sorgen","2014","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Einige Sorgen","2014","kein Migrationshintergrund","2","","","",""
"Einige Sorgen","2014","kein Migrationshintergrund","3","","","",""
"Einige Sorgen","2014","kein Migrationshintergrund","4","","","",""
"Einige Sorgen","2014","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Einige Sorgen","2014","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Einige Sorgen","2014","direkter Migrationshintergrund","2","","","",""
"Einige Sorgen","2014","direkter Migrationshintergrund","3","","","",""
"Einige Sorgen","2014","direkter Migrationshintergrund","4","","","",""
"Einige Sorgen","2014","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Einige Sorgen","2014","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Einige Sorgen","2014","indirekter Migrationshintergrund","2","","","",""
"Einige Sorgen","2014","indirekter Migrationshintergrund","3","","","",""
"Einige Sorgen","2014","indirekter Migrationshintergrund","4","","","",""
"Einige Sorgen","2014","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Einige Sorgen","2014","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Einige Sorgen","2014","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Einige Sorgen","2014","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Einige Sorgen","2014","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Einige Sorgen","2014","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Keine Sorgen","2014","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Keine Sorgen","2014","kein Migrationshintergrund","2","","","",""
"Keine Sorgen","2014","kein Migrationshintergrund","3","","","",""
"Keine Sorgen","2014","kein Migrationshintergrund","4","","","",""
"Keine Sorgen","2014","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Keine Sorgen","2014","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Keine Sorgen","2014","direkter Migrationshintergrund","2","","","",""
"Keine Sorgen","2014","direkter Migrationshintergrund","3","","","",""
"Keine Sorgen","2014","direkter Migrationshintergrund","4","","","",""
"Keine Sorgen","2014","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Keine Sorgen","2014","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Keine Sorgen","2014","indirekter Migrationshintergrund","2","","","",""
"Keine Sorgen","2014","indirekter Migrationshintergrund","3","","","",""
"Keine Sorgen","2014","indirekter Migrationshintergrund","4","","","",""
"Keine Sorgen","2014","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Keine Sorgen","2014","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Keine Sorgen","2014","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Keine Sorgen","2014","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Keine Sorgen","2014","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Keine Sorgen","2014","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Grosse Sorgen","2015","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Grosse Sorgen","2015","kein Migrationshintergrund","2","","","",""
"Grosse Sorgen","2015","kein Migrationshintergrund","3","","","",""
"Grosse Sorgen","2015","kein Migrationshintergrund","4","","","",""
"Grosse Sorgen","2015","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Grosse Sorgen","2015","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Grosse Sorgen","2015","direkter Migrationshintergrund","2","","","",""
"Grosse Sorgen","2015","direkter Migrationshintergrund","3","","","",""
"Grosse Sorgen","2015","direkter Migrationshintergrund","4","","","",""
"Grosse Sorgen","2015","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Grosse Sorgen","2015","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Grosse Sorgen","2015","indirekter Migrationshintergrund","2","","","",""
"Grosse Sorgen","2015","indirekter Migrationshintergrund","3","","","",""
"Grosse Sorgen","2015","indirekter Migrationshintergrund","4","","","",""
"Grosse Sorgen","2015","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Grosse Sorgen","2015","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Grosse Sorgen","2015","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Grosse Sorgen","2015","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Grosse Sorgen","2015","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Grosse Sorgen","2015","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Einige Sorgen","2015","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Einige Sorgen","2015","kein Migrationshintergrund","2","","","",""
"Einige Sorgen","2015","kein Migrationshintergrund","3","","","",""
"Einige Sorgen","2015","kein Migrationshintergrund","4","","","",""
"Einige Sorgen","2015","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Einige Sorgen","2015","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Einige Sorgen","2015","direkter Migrationshintergrund","2","","","",""
"Einige Sorgen","2015","direkter Migrationshintergrund","3","","","",""
"Einige Sorgen","2015","direkter Migrationshintergrund","4","","","",""
"Einige Sorgen","2015","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Einige Sorgen","2015","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Einige Sorgen","2015","indirekter Migrationshintergrund","2","","","",""
"Einige Sorgen","2015","indirekter Migrationshintergrund","3","","","",""
"Einige Sorgen","2015","indirekter Migrationshintergrund","4","","","",""
"Einige Sorgen","2015","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Einige Sorgen","2015","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Einige Sorgen","2015","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Einige Sorgen","2015","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Einige Sorgen","2015","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Einige Sorgen","2015","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Keine Sorgen","2015","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Keine Sorgen","2015","kein Migrationshintergrund","2","","","",""
"Keine Sorgen","2015","kein Migrationshintergrund","3","","","",""
"Keine Sorgen","2015","kein Migrationshintergrund","4","","","",""
"Keine Sorgen","2015","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Keine Sorgen","2015","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Keine Sorgen","2015","direkter Migrationshintergrund","2","","","",""
"Keine Sorgen","2015","direkter Migrationshintergrund","3","","","",""
"Keine Sorgen","2015","direkter Migrationshintergrund","4","","","",""
"Keine Sorgen","2015","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Keine Sorgen","2015","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Keine Sorgen","2015","indirekter Migrationshintergrund","2","","","",""
"Keine Sorgen","2015","indirekter Migrationshintergrund","3","","","",""
"Keine Sorgen","2015","indirekter Migrationshintergrund","4","","","",""
"Keine Sorgen","2015","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Keine Sorgen","2015","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Keine Sorgen","2015","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Keine Sorgen","2015","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Keine Sorgen","2015","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Keine Sorgen","2015","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Grosse Sorgen","2016","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Grosse Sorgen","2016","kein Migrationshintergrund","2","","","",""
"Grosse Sorgen","2016","kein Migrationshintergrund","3","","","",""
"Grosse Sorgen","2016","kein Migrationshintergrund","4","","","",""
"Grosse Sorgen","2016","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Grosse Sorgen","2016","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Grosse Sorgen","2016","direkter Migrationshintergrund","2","","","",""
"Grosse Sorgen","2016","direkter Migrationshintergrund","3","","","",""
"Grosse Sorgen","2016","direkter Migrationshintergrund","4","","","",""
"Grosse Sorgen","2016","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Grosse Sorgen","2016","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Grosse Sorgen","2016","indirekter Migrationshintergrund","2","","","",""
"Grosse Sorgen","2016","indirekter Migrationshintergrund","3","","","",""
"Grosse Sorgen","2016","indirekter Migrationshintergrund","4","","","",""
"Grosse Sorgen","2016","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Grosse Sorgen","2016","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Grosse Sorgen","2016","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Grosse Sorgen","2016","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Grosse Sorgen","2016","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Grosse Sorgen","2016","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Einige Sorgen","2016","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Einige Sorgen","2016","kein Migrationshintergrund","2","","","",""
"Einige Sorgen","2016","kein Migrationshintergrund","3","","","",""
"Einige Sorgen","2016","kein Migrationshintergrund","4","","","",""
"Einige Sorgen","2016","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Einige Sorgen","2016","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Einige Sorgen","2016","direkter Migrationshintergrund","2","","","",""
"Einige Sorgen","2016","direkter Migrationshintergrund","3","","","",""
"Einige Sorgen","2016","direkter Migrationshintergrund","4","","","",""
"Einige Sorgen","2016","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Einige Sorgen","2016","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Einige Sorgen","2016","indirekter Migrationshintergrund","2","","","",""
"Einige Sorgen","2016","indirekter Migrationshintergrund","3","","","",""
"Einige Sorgen","2016","indirekter Migrationshintergrund","4","","","",""
"Einige Sorgen","2016","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Einige Sorgen","2016","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Einige Sorgen","2016","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Einige Sorgen","2016","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Einige Sorgen","2016","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Einige Sorgen","2016","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Keine Sorgen","2016","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Keine Sorgen","2016","kein Migrationshintergrund","2","","","",""
"Keine Sorgen","2016","kein Migrationshintergrund","3","","","",""
"Keine Sorgen","2016","kein Migrationshintergrund","4","","","",""
"Keine Sorgen","2016","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Keine Sorgen","2016","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Keine Sorgen","2016","direkter Migrationshintergrund","2","","","",""
"Keine Sorgen","2016","direkter Migrationshintergrund","3","","","",""
"Keine Sorgen","2016","direkter Migrationshintergrund","4","","","",""
"Keine Sorgen","2016","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Keine Sorgen","2016","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Keine Sorgen","2016","indirekter Migrationshintergrund","2","","","",""
"Keine Sorgen","2016","indirekter Migrationshintergrund","3","","","",""
"Keine Sorgen","2016","indirekter Migrationshintergrund","4","","","",""
"Keine Sorgen","2016","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Keine Sorgen","2016","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Keine Sorgen","2016","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Keine Sorgen","2016","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Keine Sorgen","2016","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Keine Sorgen","2016","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Grosse Sorgen","2017","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Grosse Sorgen","2017","kein Migrationshintergrund","2","","","",""
