"plh0039","year","bildungsniveau","migback","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Grosse Sorgen","2012","Realschule","indirekter Migrationshintergrund","66","0.278261887417755","0.213858560582374","0.342665214253135"
"Grosse Sorgen","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2012","(Fach-)Abitur","kein Migrationshintergrund","435","0.226782718367543","0.207878959532089","0.245686477202998"
"Grosse Sorgen","2012","(Fach-)Abitur","direkter Migrationshintergrund","139","0.333172871553641","0.286151435925485","0.380194307181797"
"Grosse Sorgen","2012","(Fach-)Abitur","indirekter Migrationshintergrund","37","0.260205172787415","0.189279570608032","0.331130774966799"
"Grosse Sorgen","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2012","AkademikerIn","kein Migrationshintergrund","930","0.220063649703687","0.20743471867286","0.232692580734514"
"Grosse Sorgen","2012","AkademikerIn","direkter Migrationshintergrund","128","0.337331675304408","0.289794545070766","0.38486880553805"
"Grosse Sorgen","2012","AkademikerIn","indirekter Migrationshintergrund","15","","",""
"Grosse Sorgen","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2012","(noch) kein Abschluss","kein Migrationshintergrund","182","0.496034415111713","0.444169899332957","0.54789893089047"
"Einige Sorgen","2012","(noch) kein Abschluss","direkter Migrationshintergrund","58","0.517731427004062","0.426005436452618","0.609457417555506"
"Einige Sorgen","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","38","0.654329026157627","0.540450919141451","0.768207133173802"
"Einige Sorgen","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2012","Hauptschule","kein Migrationshintergrund","2790","0.483928989801929","0.471118544188509","0.49673943541535"
"Einige Sorgen","2012","Hauptschule","direkter Migrationshintergrund","378","0.487207491209989","0.453345446661849","0.521069535758129"
"Einige Sorgen","2012","Hauptschule","indirekter Migrationshintergrund","105","0.589970410327599","0.522311844683662","0.657628975971536"
"Einige Sorgen","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2012","Realschule","kein Migrationshintergrund","2617","0.520535117387094","0.50679047367346","0.534279761100729"
"Einige Sorgen","2012","Realschule","direkter Migrationshintergrund","82","0.477864722839705","0.401877941185873","0.553851504493537"
"Einige Sorgen","2012","Realschule","indirekter Migrationshintergrund","86","0.511420311078911","0.43958329091621","0.583257331241613"
"Einige Sorgen","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2012","(Fach-)Abitur","kein Migrationshintergrund","1016","0.531621719940637","0.509095301579633","0.554148138301641"
"Einige Sorgen","2012","(Fach-)Abitur","direkter Migrationshintergrund","188","0.492032867926047","0.442159430494666","0.541906305357427"
"Einige Sorgen","2012","(Fach-)Abitur","indirekter Migrationshintergrund","82","0.514543993871878","0.433750643215883","0.595337344527873"
"Einige Sorgen","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2012","AkademikerIn","kein Migrationshintergrund","2327","0.548148860274641","0.532978014141942","0.563319706407339"
"Einige Sorgen","2012","AkademikerIn","direkter Migrationshintergrund","162","0.4292966866936","0.379529824650316","0.479063548736884"
"Einige Sorgen","2012","AkademikerIn","indirekter Migrationshintergrund","62","0.519683573117751","0.429538851497413","0.60982829473809"
"Einige Sorgen","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2012","(noch) kein Abschluss","kein Migrationshintergrund","74","0.176776285107599","0.137204565702565","0.216348004512633"
"Keine Sorgen","2012","(noch) kein Abschluss","direkter Migrationshintergrund","20","","",""
"Keine Sorgen","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","16","","",""
"Keine Sorgen","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2012","Hauptschule","kein Migrationshintergrund","798","0.134552982832803","0.125805449759901","0.143300515905704"
"Keine Sorgen","2012","Hauptschule","direkter Migrationshintergrund","122","0.125222503355379","0.102800451426279","0.147644555284479"
"Keine Sorgen","2012","Hauptschule","indirekter Migrationshintergrund","37","0.174454768381616","0.122249788713694","0.226659748049539"
"Keine Sorgen","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2012","Realschule","kein Migrationshintergrund","858","0.178611900762745","0.168073869880803","0.189149931644687"
"Keine Sorgen","2012","Realschule","direkter Migrationshintergrund","23","","",""
"Keine Sorgen","2012","Realschule","indirekter Migrationshintergrund","34","0.210317801503334","0.151750419723954","0.268885183282714"
"Keine Sorgen","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2012","(Fach-)Abitur","kein Migrationshintergrund","434","0.24159556169182","0.222271993569256","0.260919129814384"
"Keine Sorgen","2012","(Fach-)Abitur","direkter Migrationshintergrund","59","0.174794260520312","0.13690648193236","0.212682039108265"
"Keine Sorgen","2012","(Fach-)Abitur","indirekter Migrationshintergrund","28","","",""
"Keine Sorgen","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2012","AkademikerIn","kein Migrationshintergrund","877","0.231787490021672","0.218924304340228","0.244650675703117"
"Keine Sorgen","2012","AkademikerIn","direkter Migrationshintergrund","90","0.233371638001992","0.19084385227765","0.275899423726334"
"Keine Sorgen","2012","AkademikerIn","indirekter Migrationshintergrund","41","0.35084930259636","0.264741965210846","0.436956639981875"
"Keine Sorgen","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2013","(noch) kein Abschluss","kein Migrationshintergrund","94","0.260737673332731","0.21293229426544","0.308543052400022"
"Grosse Sorgen","2013","(noch) kein Abschluss","direkter Migrationshintergrund","36","0.360675486962443","0.264113703141491","0.457237270783395"
"Grosse Sorgen","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","13","","",""
"Grosse Sorgen","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2013","Hauptschule","kein Migrationshintergrund","2046","0.38724689439302","0.374094018446125","0.400399770339914"
"Grosse Sorgen","2013","Hauptschule","direkter Migrationshintergrund","280","0.368374283927649","0.332893478429233","0.403855089426066"
"Grosse Sorgen","2013","Hauptschule","indirekter Migrationshintergrund","63","0.309051135476325","0.24154395585837","0.37655831509428"
"Grosse Sorgen","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2013","Realschule","kein Migrationshintergrund","1456","0.310151305127158","0.296946954989314","0.323355655265001"
"Grosse Sorgen","2013","Realschule","direkter Migrationshintergrund","46","0.347689255127766","0.269633851606585","0.425744658648946"
"Grosse Sorgen","2013","Realschule","indirekter Migrationshintergrund","61","0.308087116143691","0.237639127814627","0.378535104472754"
"Grosse Sorgen","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2013","(Fach-)Abitur","kein Migrationshintergrund","415","0.238845462400586","0.21886304142546","0.258827883375712"
"Grosse Sorgen","2013","(Fach-)Abitur","direkter Migrationshintergrund","114","0.308065667526957","0.258477271066957","0.357654063986957"
"Grosse Sorgen","2013","(Fach-)Abitur","indirekter Migrationshintergrund","35","0.284731538614966","0.20530062206539","0.364162455164541"
"Grosse Sorgen","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2013","AkademikerIn","kein Migrationshintergrund","918","0.238702075001182","0.225463283027112","0.251940866975252"
"Grosse Sorgen","2013","AkademikerIn","direkter Migrationshintergrund","98","0.25157239529963","0.206178137060781","0.296966653538479"
"Grosse Sorgen","2013","AkademikerIn","indirekter Migrationshintergrund","16","","",""
"Grosse Sorgen","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2013","(noch) kein Abschluss","kein Migrationshintergrund","159","0.541815144336081","0.487562423796675","0.596067864875487"
"Einige Sorgen","2013","(noch) kein Abschluss","direkter Migrationshintergrund","38","0.369273709759898","0.272226970012006","0.46632044950779"
"Einige Sorgen","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","30","0.483699720939431","0.360299222301867","0.607100219576995"
"Einige Sorgen","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2013","Hauptschule","kein Migrationshintergrund","2446","0.466127111214591","0.45265749855878","0.479596723870401"
"Einige Sorgen","2013","Hauptschule","direkter Migrationshintergrund","323","0.484272590417559","0.447512720325729","0.521032460509389"
"Einige Sorgen","2013","Hauptschule","indirekter Migrationshintergrund","85","0.559673314783287","0.487151837612612","0.632194791953962"
"Einige Sorgen","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2013","Realschule","kein Migrationshintergrund","2390","0.510177387895188","0.49590708077795","0.524447695012426"
"Einige Sorgen","2013","Realschule","direkter Migrationshintergrund","71","0.449653876172974","0.368120167160357","0.531187585185591"
"Einige Sorgen","2013","Realschule","indirekter Migrationshintergrund","74","0.434193413310099","0.358565566850081","0.509821259770116"
"Einige Sorgen","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2013","(Fach-)Abitur","kein Migrationshintergrund","929","0.541903081330748","0.518552769656501","0.565253393004996"
"Einige Sorgen","2013","(Fach-)Abitur","direkter Migrationshintergrund","154","0.454867478659679","0.401384022520868","0.508350934798489"
"Einige Sorgen","2013","(Fach-)Abitur","indirekter Migrationshintergrund","58","0.502499109119944","0.414495227553962","0.590502990685926"
"Einige Sorgen","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2013","AkademikerIn","kein Migrationshintergrund","2230","0.541739298346149","0.526265589669629","0.55721300702267"
"Einige Sorgen","2013","AkademikerIn","direkter Migrationshintergrund","169","0.512811678777586","0.460521283971528","0.565102073583645"
"Einige Sorgen","2013","AkademikerIn","indirekter Migrationshintergrund","63","0.513014518369808","0.42126189291101","0.604767143828606"
"Einige Sorgen","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2013","(noch) kein Abschluss","kein Migrationshintergrund","71","0.197447182331188","0.154102296028593","0.240792068633783"
"Keine Sorgen","2013","(noch) kein Abschluss","direkter Migrationshintergrund","21","","",""
"Keine Sorgen","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","20","","",""
"Keine Sorgen","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2013","Hauptschule","kein Migrationshintergrund","777","0.146625994392389","0.137074767063086","0.156177221721693"
"Keine Sorgen","2013","Hauptschule","direkter Migrationshintergrund","107","0.147353125654792","0.12128059449857","0.173425656811013"
"Keine Sorgen","2013","Hauptschule","indirekter Migrationshintergrund","32","0.131275549740388","0.0819417253286532","0.180609374152123"
"Keine Sorgen","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2013","Realschule","kein Migrationshintergrund","868","0.179671306977654","0.168711911057169","0.190630702898139"
"Keine Sorgen","2013","Realschule","direkter Migrationshintergrund","26","","",""
"Keine Sorgen","2013","Realschule","indirekter Migrationshintergrund","30","0.257719470546211","0.190982917952601","0.32445602313982"
"Keine Sorgen","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2013","(Fach-)Abitur","kein Migrationshintergrund","405","0.219251456268666","0.199861357511551","0.23864155502578"
"Keine Sorgen","2013","(Fach-)Abitur","direkter Migrationshintergrund","65","0.237066853813365","0.191389111086672","0.282744596540057"
"Keine Sorgen","2013","(Fach-)Abitur","indirekter Migrationshintergrund","31","0.21276935226509","0.140734481589374","0.284804222940806"
"Keine Sorgen","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2013","AkademikerIn","kein Migrationshintergrund","835","0.219558626652669","0.206703145592638","0.2324141077127"
"Keine Sorgen","2013","AkademikerIn","direkter Migrationshintergrund","84","0.235615925922784","0.191219023653058","0.28001282819251"
"Keine Sorgen","2013","AkademikerIn","indirekter Migrationshintergrund","35","0.403178062096539","0.313131631730744","0.493224492462334"
"Keine Sorgen","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Grosse Sorgen","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Grosse Sorgen","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2014","Realschule","kein Migrationshintergrund","","","",""
"Grosse Sorgen","2014","Realschule","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Grosse Sorgen","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Grosse Sorgen","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Einige Sorgen","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Einige Sorgen","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2014","Realschule","kein Migrationshintergrund","","","",""
"Einige Sorgen","2014","Realschule","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Einige Sorgen","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Einige Sorgen","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Keine Sorgen","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Keine Sorgen","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2014","Realschule","kein Migrationshintergrund","","","",""
"Keine Sorgen","2014","Realschule","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Keine Sorgen","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Keine Sorgen","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Grosse Sorgen","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2015","Hauptschule","kein Migrationshintergrund","","","",""
"Grosse Sorgen","2015","Hauptschule","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2015","Hauptschule","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2015","Realschule","kein Migrationshintergrund","","","",""
"Grosse Sorgen","2015","Realschule","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2015","Realschule","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Grosse Sorgen","2015","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2015","AkademikerIn","kein Migrationshintergrund","","","",""
"Grosse Sorgen","2015","AkademikerIn","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2015","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Einige Sorgen","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2015","Hauptschule","kein Migrationshintergrund","","","",""
"Einige Sorgen","2015","Hauptschule","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2015","Hauptschule","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2015","Realschule","kein Migrationshintergrund","","","",""
"Einige Sorgen","2015","Realschule","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2015","Realschule","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Einige Sorgen","2015","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2015","AkademikerIn","kein Migrationshintergrund","","","",""
"Einige Sorgen","2015","AkademikerIn","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2015","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Keine Sorgen","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2015","Hauptschule","kein Migrationshintergrund","","","",""
"Keine Sorgen","2015","Hauptschule","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2015","Hauptschule","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2015","Realschule","kein Migrationshintergrund","","","",""
"Keine Sorgen","2015","Realschule","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2015","Realschule","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2015","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Keine Sorgen","2015","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2015","AkademikerIn","kein Migrationshintergrund","","","",""
"Keine Sorgen","2015","AkademikerIn","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2015","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Grosse Sorgen","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Grosse Sorgen","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2016","Realschule","kein Migrationshintergrund","","","",""
"Grosse Sorgen","2016","Realschule","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Grosse Sorgen","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Grosse Sorgen","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Einige Sorgen","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Einige Sorgen","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2016","Realschule","kein Migrationshintergrund","","","",""
"Einige Sorgen","2016","Realschule","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Einige Sorgen","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Einige Sorgen","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Keine Sorgen","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Keine Sorgen","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2016","Realschule","kein Migrationshintergrund","","","",""
"Keine Sorgen","2016","Realschule","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Keine Sorgen","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Keine Sorgen","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","2017","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Grosse Sorgen","2017","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
