year,plh0106,quintil_oecd,regtyp,proportion,n,lower_confidence,upper_confidence
2016,Unimportant,4th Quintile,Rural regions,0.08044382801664356,41132,0.07781536631136525,0.08307228972192186
2016,Unimportant,3rd Quintile,Rural regions,0.07212205270457697,41132,0.06962202038125365,0.0746220850279003
2016,Unimportant,5th Quintile,Rural regions,0.06657420249653259,41132,0.0641650791082263,0.06898332588483888
2016,Unimportant,2nd Quintile,Rural regions,0.056865464632454926,41132,0.054627376018629104,0.05910355324628075
2016,Unimportant,1st Quintile,Rural regions,0.03744798890429958,41132,0.03561317293912202,0.03928280486947714
2021,Very important,5th Quintile,Urban regions,0.38010204081632654,27598,0.3743750370307231,0.38582904460192996
2021,Very important,5th Quintile,Rural regions,0.14572704081632654,27598,0.14156423963602124,0.14988984199663183
2021,Very important,4th Quintile,Urban regions,0.13966836734693877,27598,0.13557859400184935,0.1437581406920282
2021,Very important,3rd Quintile,Urban regions,0.07493622448979592,27598,0.07182988435639362,0.07804256462319822
2021,Very important,4th Quintile,Rural regions,0.06600765306122448,27598,0.06307820318998254,0.06893710293246642
2021,Very important,1st Quintile,Urban regions,0.062181122448979595,27598,0.059332033356104125,0.06503021154185507
2021,Very important,2nd Quintile,Urban regions,0.057716836734693876,27598,0.05496540183129403,0.06046827163809372
2021,Very important,3rd Quintile,Rural regions,0.035076530612244895,27598,0.0329059695065759,0.03724709171791389
2021,Very important,2nd Quintile,Rural regions,0.02072704081632653,27598,0.019046156601568286,0.022407925031084772
2021,Very important,1st Quintile,Rural regions,0.017857142857142856,27598,0.016294676827365018,0.019419608886920695
2021,Important,5th Quintile,Urban regions,0.36422293914784737,27598,0.3585454888537004,0.3699003894419943
2021,Important,5th Quintile,Rural regions,0.17209923239514963,27598,0.16764578962739868,0.17655267516290057
2021,Important,4th Quintile,Urban regions,0.13038157748359105,27598,0.12640884110190265,0.13435431386527946
2021,Important,4th Quintile,Rural regions,0.08221159194571143,27598,0.07897077068525629,0.08545241320616656
2021,Important,3rd Quintile,Urban regions,0.06519078874179553,27598,0.06227824889602925,0.0681033285875618
2021,Important,2nd Quintile,Urban regions,0.052953609967738346,27598,0.05031150128167298,0.055595718653803715
2021,Important,3rd Quintile,Rural regions,0.05050617421292691,27598,0.04792251294353662,0.05308983548231721
2021,Important,1st Quintile,Urban regions,0.03949271331627545,27598,0.037194839986899056,0.04179058664565184
2021,Important,2nd Quintile,Rural regions,0.026476804983869173,27598,0.024582616437514138,0.02837099353022421
2021,Important,1st Quintile,Rural regions,0.016464567805095115,27598,0.014963198824564069,0.017965936785626163
2021,Less important,5th Quintile,Urban regions,0.3910891089108911,27598,0.38533163474257875,0.39684658307920345
2021,Less important,5th Quintile,Rural regions,0.16966696669666967,27598,0.16523861533649836,0.17409531805684098
2021,Less important,4th Quintile,Urban regions,0.12916291629162915,27598,0.1252060202106696,0.13311981237258871
2021,Less important,4th Quintile,Rural regions,0.0891089108910891,27598,0.08574758159383193,0.09247024018834628
2021,Less important,3rd Quintile,Urban regions,0.06188118811881188,27598,0.05903852424413259,0.06472385199349116
2021,Less important,3rd Quintile,Rural regions,0.046129612961296126,27598,0.043654746018584836,0.04860447990400742
2021,Less important,2nd Quintile,Urban regions,0.038253825382538256,27598,0.035990823394214506,0.040516827370862006
2021,Less important,1st Quintile,Urban regions,0.031278127812781276,27598,0.029224426910299774,0.03333182871526277
2021,Less important,2nd Quintile,Rural regions,0.023627362736273628,27598,0.021835384666215235,0.02541934080633202
2021,Less important,1st Quintile,Rural regions,0.019801980198019802,27598,0.01815825774518008,0.021445702650859523
2021,Unimportant,5th Quintile,Urban regions,0.31788079470198677,27598,0.3123869098844146,0.32337467951955895
2021,Unimportant,5th Quintile,Rural regions,0.16556291390728478,27598,0.16117765140087612,0.16994817641369345
2021,Unimportant,4th Quintile,Urban regions,0.1280353200883002,27598,0.12409318403539492,0.13197745614120548
2021,Unimportant,3rd Quintile,Urban regions,0.09050772626931568,27598,0.08712271903979943,0.09389273349883193
2021,Unimportant,4th Quintile,Rural regions,0.0684326710816777,27598,0.06545376962651403,0.07141157253684138
2021,Unimportant,3rd Quintile,Rural regions,0.06622516556291391,27598,0.0632912347026331,0.06915909642319472
2021,Unimportant,2nd Quintile,Urban regions,0.052980132450331126,27598,0.05033739918666291,0.05562286571399934
2021,Unimportant,2nd Quintile,Rural regions,0.05077262693156733,27598,0.04818252288740936,0.0533627309757253
2021,Unimportant,1st Quintile,Urban regions,0.039735099337748346,27598,0.03743047605430204,0.04203972262119465
2021,Unimportant,1st Quintile,Rural regions,0.019867549668874173,27598,0.01822116313987402,0.021513936197874325
