"plh0106","year","age_gr","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"4 Ganz unwichtig","2005","35-65","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2005","35-65","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2005","66 +","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2005","66 +","Laendlicher Raum","","","",""
"1 Sehr wichtig","2006","17-34","Staedtischer Raum","","","",""
"1 Sehr wichtig","2006","17-34","Laendlicher Raum","","","",""
"1 Sehr wichtig","2006","35-65","Staedtischer Raum","","","",""
"1 Sehr wichtig","2006","35-65","Laendlicher Raum","","","",""
"1 Sehr wichtig","2006","66 +","Staedtischer Raum","","","",""
"1 Sehr wichtig","2006","66 +","Laendlicher Raum","","","",""
"2 Wichtig","2006","17-34","Staedtischer Raum","","","",""
"2 Wichtig","2006","17-34","Laendlicher Raum","","","",""
"2 Wichtig","2006","35-65","Staedtischer Raum","","","",""
"2 Wichtig","2006","35-65","Laendlicher Raum","","","",""
"2 Wichtig","2006","66 +","Staedtischer Raum","","","",""
"2 Wichtig","2006","66 +","Laendlicher Raum","","","",""
"3 Weniger wichtig","2006","17-34","Staedtischer Raum","","","",""
"3 Weniger wichtig","2006","17-34","Laendlicher Raum","","","",""
"3 Weniger wichtig","2006","35-65","Staedtischer Raum","","","",""
"3 Weniger wichtig","2006","35-65","Laendlicher Raum","","","",""
"3 Weniger wichtig","2006","66 +","Staedtischer Raum","","","",""
"3 Weniger wichtig","2006","66 +","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2006","17-34","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2006","17-34","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2006","35-65","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2006","35-65","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2006","66 +","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2006","66 +","Laendlicher Raum","","","",""
"1 Sehr wichtig","2007","17-34","Staedtischer Raum","","","",""
"1 Sehr wichtig","2007","17-34","Laendlicher Raum","","","",""
"1 Sehr wichtig","2007","35-65","Staedtischer Raum","","","",""
"1 Sehr wichtig","2007","35-65","Laendlicher Raum","","","",""
"1 Sehr wichtig","2007","66 +","Staedtischer Raum","","","",""
"1 Sehr wichtig","2007","66 +","Laendlicher Raum","","","",""
"2 Wichtig","2007","17-34","Staedtischer Raum","","","",""
"2 Wichtig","2007","17-34","Laendlicher Raum","","","",""
"2 Wichtig","2007","35-65","Staedtischer Raum","","","",""
"2 Wichtig","2007","35-65","Laendlicher Raum","","","",""
"2 Wichtig","2007","66 +","Staedtischer Raum","","","",""
"2 Wichtig","2007","66 +","Laendlicher Raum","","","",""
"3 Weniger wichtig","2007","17-34","Staedtischer Raum","","","",""
"3 Weniger wichtig","2007","17-34","Laendlicher Raum","","","",""
"3 Weniger wichtig","2007","35-65","Staedtischer Raum","","","",""
"3 Weniger wichtig","2007","35-65","Laendlicher Raum","","","",""
"3 Weniger wichtig","2007","66 +","Staedtischer Raum","","","",""
"3 Weniger wichtig","2007","66 +","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2007","17-34","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2007","17-34","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2007","35-65","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2007","35-65","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2007","66 +","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2007","66 +","Laendlicher Raum","","","",""
"1 Sehr wichtig","2008","17-34","Staedtischer Raum","888","0.306883242753604","0.289974677204199","0.323791808303009"
"1 Sehr wichtig","2008","17-34","Laendlicher Raum","423","0.296819012153799","0.273504222662483","0.320133801645115"
"1 Sehr wichtig","2008","35-65","Staedtischer Raum","864","0.128385298388411","0.120513351330298","0.136257245446525"
"1 Sehr wichtig","2008","35-65","Laendlicher Raum","492","0.126486225047085","0.115749725907874","0.137222724186295"
"1 Sehr wichtig","2008","66 +","Staedtischer Raum","154","","",""
"1 Sehr wichtig","2008","66 +","Laendlicher Raum","100","","",""
"2 Wichtig","2008","17-34","Staedtischer Raum","1585","","",""
"2 Wichtig","2008","17-34","Laendlicher Raum","836","0.555391876256247","0.530032384857501","0.580751367654992"
"2 Wichtig","2008","35-65","Staedtischer Raum","3731","0.534125575477986","0.522386919763595","0.545864231192377"
"2 Wichtig","2008","35-65","Laendlicher Raum","2118","","",""
"2 Wichtig","2008","66 +","Staedtischer Raum","993","0.349235691563757","0.331427650062423","0.367043733065091"
"2 Wichtig","2008","66 +","Laendlicher Raum","601","0.381418872795301","0.356630301146524","0.406207444444079"
"3 Weniger wichtig","2008","17-34","Staedtischer Raum","358","0.12833555984389","0.116073451527509","0.14059766816027"
"3 Weniger wichtig","2008","17-34","Laendlicher Raum","206","","",""
"3 Weniger wichtig","2008","35-65","Staedtischer Raum","2097","","",""
"3 Weniger wichtig","2008","35-65","Laendlicher Raum","989","0.271199878041706","0.256839854158859","0.285559901924553"
"3 Weniger wichtig","2008","66 +","Staedtischer Raum","1137","","",""
"3 Weniger wichtig","2008","66 +","Laendlicher Raum","602","0.417792295004416","0.392622987406057","0.442961602602774"
"4 Ganz unwichtig","2008","17-34","Staedtischer Raum","27","","",""
"4 Ganz unwichtig","2008","17-34","Laendlicher Raum","10","","",""
"4 Ganz unwichtig","2008","35-65","Staedtischer Raum","245","","",""
"4 Ganz unwichtig","2008","35-65","Laendlicher Raum","83","0.0290372234526657","0.0236136561641749","0.0344607907411565"
"4 Ganz unwichtig","2008","66 +","Staedtischer Raum","469","0.196433955878517","0.181592925465798","0.211274986291235"
"4 Ganz unwichtig","2008","66 +","Laendlicher Raum","172","","",""
"1 Sehr wichtig","2009","17-34","Staedtischer Raum","","","",""
"1 Sehr wichtig","2009","17-34","Laendlicher Raum","","","",""
"1 Sehr wichtig","2009","35-65","Staedtischer Raum","","","",""
"1 Sehr wichtig","2009","35-65","Laendlicher Raum","","","",""
"1 Sehr wichtig","2009","66 +","Staedtischer Raum","","","",""
"1 Sehr wichtig","2009","66 +","Laendlicher Raum","","","",""
"2 Wichtig","2009","17-34","Staedtischer Raum","","","",""
"2 Wichtig","2009","17-34","Laendlicher Raum","","","",""
"2 Wichtig","2009","35-65","Staedtischer Raum","","","",""
"2 Wichtig","2009","35-65","Laendlicher Raum","","","",""
"2 Wichtig","2009","66 +","Staedtischer Raum","","","",""
"2 Wichtig","2009","66 +","Laendlicher Raum","","","",""
"3 Weniger wichtig","2009","17-34","Staedtischer Raum","","","",""
"3 Weniger wichtig","2009","17-34","Laendlicher Raum","","","",""
"3 Weniger wichtig","2009","35-65","Staedtischer Raum","","","",""
"3 Weniger wichtig","2009","35-65","Laendlicher Raum","","","",""
"3 Weniger wichtig","2009","66 +","Staedtischer Raum","","","",""
"3 Weniger wichtig","2009","66 +","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2009","17-34","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2009","17-34","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2009","35-65","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2009","35-65","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2009","66 +","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2009","66 +","Laendlicher Raum","","","",""
"1 Sehr wichtig","2010","17-34","Staedtischer Raum","519","0.277880184672951","0.257711531187663","0.298048838158239"
"1 Sehr wichtig","2010","17-34","Laendlicher Raum","240","","",""
"1 Sehr wichtig","2010","35-65","Staedtischer Raum","493","0.183442300188773","0.169106819559206","0.19777778081834"
"1 Sehr wichtig","2010","35-65","Laendlicher Raum","273","","",""
"1 Sehr wichtig","2010","66 +","Staedtischer Raum","","","",""
"1 Sehr wichtig","2010","66 +","Laendlicher Raum","","","",""
"2 Wichtig","2010","17-34","Staedtischer Raum","1036","","",""
"2 Wichtig","2010","17-34","Laendlicher Raum","621","0.566932213240469","0.537394372030413","0.596470054450524"
"2 Wichtig","2010","35-65","Staedtischer Raum","1542","","",""
"2 Wichtig","2010","35-65","Laendlicher Raum","816","0.552933945942851","0.527781500310643","0.57808639157506"
"2 Wichtig","2010","66 +","Staedtischer Raum","3","","",""
"2 Wichtig","2010","66 +","Laendlicher Raum","3","","",""
"3 Weniger wichtig","2010","17-34","Staedtischer Raum","305","0.146061119988495","0.130160129021689","0.161962110955302"
"3 Weniger wichtig","2010","17-34","Laendlicher Raum","207","","",""
"3 Weniger wichtig","2010","35-65","Staedtischer Raum","710","0.249548574437218","0.233519519571429","0.265577629303007"
"3 Weniger wichtig","2010","35-65","Laendlicher Raum","377","0.243442799320162","0.221731935858971","0.265153662781354"
"3 Weniger wichtig","2010","66 +","Staedtischer Raum","3","","",""
"3 Weniger wichtig","2010","66 +","Laendlicher Raum","3","","",""
"4 Ganz unwichtig","2010","17-34","Staedtischer Raum","35","0.0168984202009479","0.0110952443169013","0.0227015960849946"
"4 Ganz unwichtig","2010","17-34","Laendlicher Raum","13","","",""
"4 Ganz unwichtig","2010","35-65","Staedtischer Raum","55","0.0203942660873244","0.0151588792681982","0.0256296529064506"
"4 Ganz unwichtig","2010","35-65","Laendlicher Raum","35","0.0220882068502239","0.0146530896791217","0.0295233240213261"
"4 Ganz unwichtig","2010","66 +","Staedtischer Raum","1","","",""
"4 Ganz unwichtig","2010","66 +","Laendlicher Raum","1","","",""
"1 Sehr wichtig","2011","17-34","Staedtischer Raum","","","",""
"1 Sehr wichtig","2011","17-34","Laendlicher Raum","","","",""
"1 Sehr wichtig","2011","35-65","Staedtischer Raum","","","",""
"1 Sehr wichtig","2011","35-65","Laendlicher Raum","","","",""
"1 Sehr wichtig","2011","66 +","Staedtischer Raum","","","",""
"1 Sehr wichtig","2011","66 +","Laendlicher Raum","","","",""
"2 Wichtig","2011","17-34","Staedtischer Raum","","","",""
"2 Wichtig","2011","17-34","Laendlicher Raum","","","",""
"2 Wichtig","2011","35-65","Staedtischer Raum","","","",""
"2 Wichtig","2011","35-65","Laendlicher Raum","","","",""
"2 Wichtig","2011","66 +","Staedtischer Raum","","","",""
"2 Wichtig","2011","66 +","Laendlicher Raum","","","",""
"3 Weniger wichtig","2011","17-34","Staedtischer Raum","","","",""
"3 Weniger wichtig","2011","17-34","Laendlicher Raum","","","",""
"3 Weniger wichtig","2011","35-65","Staedtischer Raum","","","",""
"3 Weniger wichtig","2011","35-65","Laendlicher Raum","","","",""
"3 Weniger wichtig","2011","66 +","Staedtischer Raum","","","",""
"3 Weniger wichtig","2011","66 +","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2011","17-34","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2011","17-34","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2011","35-65","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2011","35-65","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2011","66 +","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2011","66 +","Laendlicher Raum","","","",""
"1 Sehr wichtig","2012","17-34","Staedtischer Raum","1378","","",""
"1 Sehr wichtig","2012","17-34","Laendlicher Raum","670","0.306083036616307","0.28695076932765","0.325215303904964"
"1 Sehr wichtig","2012","35-65","Staedtischer Raum","1643","","",""
"1 Sehr wichtig","2012","35-65","Laendlicher Raum","890","0.141245333599538","0.132441003109687","0.150049664089389"
"1 Sehr wichtig","2012","66 +","Staedtischer Raum","276","","",""
"1 Sehr wichtig","2012","66 +","Laendlicher Raum","135","","",""
"2 Wichtig","2012","17-34","Staedtischer Raum","2188","","",""
"2 Wichtig","2012","17-34","Laendlicher Raum","1297","","",""
"2 Wichtig","2012","35-65","Staedtischer Raum","5492","0.543802550231786","0.534056961293309","0.553548139170264"
"2 Wichtig","2012","35-65","Laendlicher Raum","3536","0.586662781582469","0.574214160386312","0.599111402778626"
"2 Wichtig","2012","66 +","Staedtischer Raum","1361","","",""
"2 Wichtig","2012","66 +","Laendlicher Raum","877","0.452493049778358","0.429903402607286","0.475082696949429"
"3 Weniger wichtig","2012","17-34","Staedtischer Raum","492","0.117070095968478","0.107206145247112","0.126934046689844"
"3 Weniger wichtig","2012","17-34","Laendlicher Raum","250","","",""
"3 Weniger wichtig","2012","35-65","Staedtischer Raum","2690","","",""
"3 Weniger wichtig","2012","35-65","Laendlicher Raum","1466","","",""
"3 Weniger wichtig","2012","66 +","Staedtischer Raum","1232","","",""
"3 Weniger wichtig","2012","66 +","Laendlicher Raum","682","0.380107727415917","0.358077441500343","0.40213801333149"
"4 Ganz unwichtig","2012","17-34","Staedtischer Raum","23","","",""
"4 Ganz unwichtig","2012","17-34","Laendlicher Raum","12","","",""
"4 Ganz unwichtig","2012","35-65","Staedtischer Raum","209","","",""
"4 Ganz unwichtig","2012","35-65","Laendlicher Raum","119","","",""
"4 Ganz unwichtig","2012","66 +","Staedtischer Raum","374","0.121567439271337","0.110320419367812","0.132814459174862"
"4 Ganz unwichtig","2012","66 +","Laendlicher Raum","171","","",""
"1 Sehr wichtig","2013","17-34","Staedtischer Raum","","","",""
"1 Sehr wichtig","2013","17-34","Laendlicher Raum","","","",""
"1 Sehr wichtig","2013","35-65","Staedtischer Raum","","","",""
"1 Sehr wichtig","2013","35-65","Laendlicher Raum","","","",""
"1 Sehr wichtig","2013","66 +","Staedtischer Raum","","","",""
"1 Sehr wichtig","2013","66 +","Laendlicher Raum","","","",""
"2 Wichtig","2013","17-34","Staedtischer Raum","","","",""
"2 Wichtig","2013","17-34","Laendlicher Raum","","","",""
"2 Wichtig","2013","35-65","Staedtischer Raum","","","",""
"2 Wichtig","2013","35-65","Laendlicher Raum","","","",""
"2 Wichtig","2013","66 +","Staedtischer Raum","","","",""
"2 Wichtig","2013","66 +","Laendlicher Raum","","","",""
"3 Weniger wichtig","2013","17-34","Staedtischer Raum","","","",""
"3 Weniger wichtig","2013","17-34","Laendlicher Raum","","","",""
"3 Weniger wichtig","2013","35-65","Staedtischer Raum","","","",""
"3 Weniger wichtig","2013","35-65","Laendlicher Raum","","","",""
"3 Weniger wichtig","2013","66 +","Staedtischer Raum","","","",""
"3 Weniger wichtig","2013","66 +","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2013","17-34","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2013","17-34","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2013","35-65","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2013","35-65","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2013","66 +","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2013","66 +","Laendlicher Raum","","","",""
"1 Sehr wichtig","2014","17-34","Staedtischer Raum","","","",""
"1 Sehr wichtig","2014","17-34","Laendlicher Raum","","","",""
"1 Sehr wichtig","2014","35-65","Staedtischer Raum","","","",""
"1 Sehr wichtig","2014","35-65","Laendlicher Raum","","","",""
"1 Sehr wichtig","2014","66 +","Staedtischer Raum","","","",""
"1 Sehr wichtig","2014","66 +","Laendlicher Raum","","","",""
"2 Wichtig","2014","17-34","Staedtischer Raum","","","",""
"2 Wichtig","2014","17-34","Laendlicher Raum","","","",""
"2 Wichtig","2014","35-65","Staedtischer Raum","","","",""
"2 Wichtig","2014","35-65","Laendlicher Raum","","","",""
"2 Wichtig","2014","66 +","Staedtischer Raum","","","",""
"2 Wichtig","2014","66 +","Laendlicher Raum","","","",""
"3 Weniger wichtig","2014","17-34","Staedtischer Raum","","","",""
"3 Weniger wichtig","2014","17-34","Laendlicher Raum","","","",""
"3 Weniger wichtig","2014","35-65","Staedtischer Raum","","","",""
"3 Weniger wichtig","2014","35-65","Laendlicher Raum","","","",""
"3 Weniger wichtig","2014","66 +","Staedtischer Raum","","","",""
"3 Weniger wichtig","2014","66 +","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2014","17-34","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2014","17-34","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2014","35-65","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2014","35-65","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2014","66 +","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2014","66 +","Laendlicher Raum","","","",""
"1 Sehr wichtig","2015","17-34","Staedtischer Raum","","","",""
"1 Sehr wichtig","2015","17-34","Laendlicher Raum","","","",""
"1 Sehr wichtig","2015","35-65","Staedtischer Raum","","","",""
"1 Sehr wichtig","2015","35-65","Laendlicher Raum","","","",""
"1 Sehr wichtig","2015","66 +","Staedtischer Raum","","","",""
"1 Sehr wichtig","2015","66 +","Laendlicher Raum","","","",""
"2 Wichtig","2015","17-34","Staedtischer Raum","","","",""
"2 Wichtig","2015","17-34","Laendlicher Raum","","","",""
"2 Wichtig","2015","35-65","Staedtischer Raum","","","",""
"2 Wichtig","2015","35-65","Laendlicher Raum","","","",""
"2 Wichtig","2015","66 +","Staedtischer Raum","","","",""
"2 Wichtig","2015","66 +","Laendlicher Raum","","","",""
"3 Weniger wichtig","2015","17-34","Staedtischer Raum","","","",""
"3 Weniger wichtig","2015","17-34","Laendlicher Raum","","","",""
"3 Weniger wichtig","2015","35-65","Staedtischer Raum","","","",""
"3 Weniger wichtig","2015","35-65","Laendlicher Raum","","","",""
"3 Weniger wichtig","2015","66 +","Staedtischer Raum","","","",""
"3 Weniger wichtig","2015","66 +","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2015","17-34","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2015","17-34","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2015","35-65","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2015","35-65","Laendlicher Raum","","","",""
"4 Ganz unwichtig","2015","66 +","Staedtischer Raum","","","",""
"4 Ganz unwichtig","2015","66 +","Laendlicher Raum","","","",""
"1 Sehr wichtig","2016","17-34","Staedtischer Raum","1254","","",""
"1 Sehr wichtig","2016","17-34","Laendlicher Raum","567","0.297658072737045","0.27655902014571","0.318757125328381"
"1 Sehr wichtig","2016","35-65","Staedtischer Raum","1400","","",""
"1 Sehr wichtig","2016","35-65","Laendlicher Raum","773","0.147596412149461","0.137729239224452","0.157463585074471"
"1 Sehr wichtig","2016","66 +","Staedtischer Raum","210","","",""
"1 Sehr wichtig","2016","66 +","Laendlicher Raum","143","","",""
"2 Wichtig","2016","17-34","Staedtischer Raum","2034","","",""
"2 Wichtig","2016","17-34","Laendlicher Raum","997","0.571429606248131","0.548593488358763","0.5942657241375"
"2 Wichtig","2016","35-65","Staedtischer Raum","4860","0.544493477673794","0.534142246568699","0.554844708778888"
"2 Wichtig","2016","35-65","Laendlicher Raum","2821","","",""
"2 Wichtig","2016","66 +","Staedtischer Raum","1266","","",""
"2 Wichtig","2016","66 +","Laendlicher Raum","813","0.43471744280384","0.411324230251489","0.458110655356192"
"3 Weniger wichtig","2016","17-34","Staedtischer Raum","494","0.122176834066034","0.111773929722405","0.132579738409663"
"3 Weniger wichtig","2016","17-34","Laendlicher Raum","228","","",""
"3 Weniger wichtig","2016","35-65","Staedtischer Raum","2442","","",""
"3 Weniger wichtig","2016","35-65","Laendlicher Raum","1279","","",""
"3 Weniger wichtig","2016","66 +","Staedtischer Raum","1178","","",""
"3 Weniger wichtig","2016","66 +","Laendlicher Raum","645","0.3835001143302","0.360554336176301","0.406445892484098"
"4 Ganz unwichtig","2016","17-34","Staedtischer Raum","25","","",""
"4 Ganz unwichtig","2016","17-34","Laendlicher Raum","12","","",""
"4 Ganz unwichtig","2016","35-65","Staedtischer Raum","190","","",""
"4 Ganz unwichtig","2016","35-65","Laendlicher Raum","91","0.0155160921962589","0.0120779194678358","0.0189542649246819"
"4 Ganz unwichtig","2016","66 +","Staedtischer Raum","279","","",""
"4 Ganz unwichtig","2016","66 +","Laendlicher Raum","124","","",""
