"year","hhtyp","sampreg","mean","median","n","lower_confidence","upper_confidence"
"2017","Paar mit Kind(ern)","Westdeutschland","221.56","0","20881","192.26","250.86"
"2017","Sonstige","Ostdeutschland","57.37","0","226","-36.29","151.03"
"2017","Sonstige","Westdeutschland","229.98","0","1513","133.86","326.1"
"2018","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","94.4","0","2279","65.27","123.53"
"2018","(Ehe-)Paar ohne Kind(er)","Westdeutschland","94.71","0","6958","58.72","130.7"
"2018","1-Pers.- Haushalt","Ostdeutschland","135.76","0","1091","79.77","191.75"
"2018","1-Pers.- Haushalt","Westdeutschland","223.7","0","3362","162.42","284.98"
"2018","Alleinerziehende","Ostdeutschland","2067.87","0","1003","1857.76","2277.98"
"2018","Alleinerziehende","Westdeutschland","2205.79","0","3610","2058.93","2352.65"
"2018","Paar mit Kind(ern)","Ostdeutschland","339.07","0","4366","290.82","387.32"
"2018","Paar mit Kind(ern)","Westdeutschland","287.24","0","21910","253.88","320.6"
"2018","Sonstige","Ostdeutschland","1103.87","0","234","771.68","1436.06"
"2018","Sonstige","Westdeutschland","418.57","0","1673","313.4","523.74"
"2019","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","110.57","0","2535","74.71","146.43"
"2019","(Ehe-)Paar ohne Kind(er)","Westdeutschland","106.36","0","7760","81.91","130.81"
"2019","1-Pers.- Haushalt","Ostdeutschland","108.63","0","1076","25.71","191.55"
"2019","1-Pers.- Haushalt","Westdeutschland","265.34","0","3522","204.44","326.24"
"2019","Alleinerziehende","Ostdeutschland","2101.52","0","961","1870.06","2332.98"
"2019","Alleinerziehende","Westdeutschland","2217.23","0","3313","2074.17","2360.29"
"2019","Paar mit Kind(ern)","Ostdeutschland","307.75","0","4553","270.74","344.76"
"2019","Paar mit Kind(ern)","Westdeutschland","282.98","0","22005","254.34","311.62"
"2019","Sonstige","Ostdeutschland","1006.6","0","235","800.09","1213.11"
"2019","Sonstige","Westdeutschland","379.29","0","1457","295.82","462.76"
"2020","(Ehe-)Paar ohne Kind(er)","Ostdeutschland","60.83","0","2381","21.06","100.6"
"2020","(Ehe-)Paar ohne Kind(er)","Westdeutschland","78.57","0","7884","60.01","97.13"
"2020","1-Pers.- Haushalt","Ostdeutschland","124.23","0","1120","59.14","189.32"
"2020","1-Pers.- Haushalt","Westdeutschland","250.17","0","4009","202.68","297.66"
"2020","Alleinerziehende","Ostdeutschland","2132.09","0","881","1871.57","2392.61"
"2020","Alleinerziehende","Westdeutschland","2200.74","0","3096","2051.77","2349.71"
"2020","Paar mit Kind(ern)","Ostdeutschland","308.37","0","4168","268.16","348.58"
"2020","Paar mit Kind(ern)","Westdeutschland","296.28","0","21086","274.56","318"
"2020","Sonstige","Ostdeutschland","207.46","0","244","24.37","390.55"
"2020","Sonstige","Westdeutschland","338.12","0","1681","256.72","419.52"
