"year","bula_h","hhtyp","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1993","Brandenburg","Sonstige","0","0","34","0","0"
"1993","Bremen","(Ehe-)Paar ohne Kind(er)","0","0","40","0","0"
"1993","Bremen","1-Pers.- Haushalt","","","","",""
"1993","Bremen","Alleinerziehende","","","","",""
"1993","Bremen","Paar mit Kind(ern)","0","0","32","0","0"
"1993","Bremen","Sonstige","","","","",""
"1993","Hamburg","(Ehe-)Paar ohne Kind(er)","0","0","54","0","0"
"1993","Hamburg","1-Pers.- Haushalt","0","0","41","0","0"
"1993","Hamburg","Alleinerziehende","","","","",""
"1993","Hamburg","Paar mit Kind(ern)","0","0","69","0","0"
"1993","Hamburg","Sonstige","","","","",""
"1993","Hessen","(Ehe-)Paar ohne Kind(er)","80.96","0","296","-46.08","208"
"1993","Hessen","1-Pers.- Haushalt","32.78","0","88","-37.34","102.9"
"1993","Hessen","Alleinerziehende","922.8","0","42","274.58","1571.02"
"1993","Hessen","Paar mit Kind(ern)","43.86","0","698","3.88","83.84"
"1993","Hessen","Sonstige","247.76","0","106","60.26","435.26"
"1993","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","0","0","98","0","0"
"1993","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","",""
"1993","Mecklenburg-Vorpommern","Alleinerziehende","242.27","0","42","90.16","394.38"
"1993","Mecklenburg-Vorpommern","Paar mit Kind(ern)","18.12","0","365","-14.8","51.04"
"1993","Mecklenburg-Vorpommern","Sonstige","0","0","40","0","0"
"1993","Niedersachsen","(Ehe-)Paar ohne Kind(er)","90.9","0","296","20.76","161.04"
"1993","Niedersachsen","1-Pers.- Haushalt","124.83","0","114","-42.49","292.15"
"1993","Niedersachsen","Alleinerziehende","1768.55","0","61","899.94","2637.16"
"1993","Niedersachsen","Paar mit Kind(ern)","52.9","0","683","26.66","79.14"
"1993","Niedersachsen","Sonstige","1389.92","0","131","885.98","1893.86"
"1993","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","61.99","0","652","17.36","106.62"
"1993","Nordrhein-Westfalen","1-Pers.- Haushalt","170.14","0","277","45.65","294.63"
"1993","Nordrhein-Westfalen","Alleinerziehende","712.12","0","160","461.7","962.54"
"1993","Nordrhein-Westfalen","Paar mit Kind(ern)","60.36","0","2082","35.5","85.22"
"1993","Nordrhein-Westfalen","Sonstige","289.76","0","205","174.6","404.92"
"1993","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","49.16","0","170","-3.18","101.5"
"1993","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","207.43","0","61","-7.87","422.73"
"1993","Rheinland-Pfalz,Saarland","Alleinerziehende","1555.57","0","48","481.55","2629.59"
"1993","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","162.14","0","484","109.17","215.11"
"1993","Rheinland-Pfalz,Saarland","Sonstige","0","0","79","0","0"
"1993","Sachsen","(Ehe-)Paar ohne Kind(er)","3.73","0","312","-3.1","10.56"
"1993","Sachsen","1-Pers.- Haushalt","0","0","79","0","0"
"1993","Sachsen","Alleinerziehende","301.73","0","75","131.43","472.03"
"1993","Sachsen","Paar mit Kind(ern)","13.37","0","932","7.69","19.05"
"1993","Sachsen","Sonstige","70.46","0","101","-6.14","147.06"
"1993","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","0","0","178","0","0"
"1993","Sachsen-Anhalt","1-Pers.- Haushalt","0","0","55","0","0"
"1993","Sachsen-Anhalt","Alleinerziehende","125.84","0","55","14.47","237.21"
"1993","Sachsen-Anhalt","Paar mit Kind(ern)","17.33","0","635","-0.91","35.57"
"1993","Sachsen-Anhalt","Sonstige","0","0","58","0","0"
"1993","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","174.19","0","96","-113.18","461.56"
"1993","Schleswig-Holstein","1-Pers.- Haushalt","164.88","0","44","-366.12","695.88"
"1993","Schleswig-Holstein","Alleinerziehende","","","","",""
"1993","Schleswig-Holstein","Paar mit Kind(ern)","0","0","224","0","0"
"1993","Schleswig-Holstein","Sonstige","","","","",""
"1993","Thüringen","(Ehe-)Paar ohne Kind(er)","0","0","140","0","0"
"1993","Thüringen","1-Pers.- Haushalt","0","0","55","0","0"
"1993","Thüringen","Alleinerziehende","46.7","0","37","-236.37","329.77"
"1993","Thüringen","Paar mit Kind(ern)","0","0","601","0","0"
"1993","Thüringen","Sonstige","0","0","70","0","0"
"1994","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","31.97","0","414","-51.72","115.66"
"1994","Baden-Württemberg","1-Pers.- Haushalt","156.57","0","151","21.61","291.53"
"1994","Baden-Württemberg","Alleinerziehende","1396.35","0","109","497.79","2294.91"
"1994","Baden-Württemberg","Paar mit Kind(ern)","92.03","0","1486","50.84","133.22"
"1994","Baden-Württemberg","Sonstige","503.34","0","208","380.12","626.56"
"1994","Bayern","(Ehe-)Paar ohne Kind(er)","131.5","0","452","47.22","215.78"
"1994","Bayern","1-Pers.- Haushalt","354.05","0","197","128.11","579.99"
"1994","Bayern","Alleinerziehende","1062.64","0","103","666.15","1459.13"
"1994","Bayern","Paar mit Kind(ern)","21.8","0","1244","10.9","32.7"
"1994","Bayern","Sonstige","768.94","0","134","340.67","1197.21"
"1994","Berlin","(Ehe-)Paar ohne Kind(er)","0","0","136","0","0"
"1994","Berlin","1-Pers.- Haushalt","167.07","0","90","20.48","313.66"
"1994","Berlin","Alleinerziehende","2070.26","0","70","708.13","3432.39"
"1994","Berlin","Paar mit Kind(ern)","101.12","0","410","74.7","127.54"
"1994","Berlin","Sonstige","266.23","0","42","35.18","497.28"
"1994","Brandenburg","(Ehe-)Paar ohne Kind(er)","3.27","0","168","-3.84","10.38"
"1994","Brandenburg","1-Pers.- Haushalt","28.45","0","50","-45.01","101.91"
"1994","Brandenburg","Alleinerziehende","133.13","0","54","51.18","215.08"
"1994","Brandenburg","Paar mit Kind(ern)","20.93","0","482","-3.97","45.83"
"1994","Brandenburg","Sonstige","50.26","0","44","-44.86","145.38"
"1994","Bremen","(Ehe-)Paar ohne Kind(er)","0","0","36","0","0"
"1994","Bremen","1-Pers.- Haushalt","","","","",""
"1994","Bremen","Alleinerziehende","","","","",""
"1994","Bremen","Paar mit Kind(ern)","0","0","35","0","0"
"1994","Bremen","Sonstige","","","","",""
"1994","Hamburg","(Ehe-)Paar ohne Kind(er)","50.06","0","50","-243.32","343.44"
"1994","Hamburg","1-Pers.- Haushalt","0","0","40","0","0"
"1994","Hamburg","Alleinerziehende","","","","",""
"1994","Hamburg","Paar mit Kind(ern)","0","0","76","0","0"
"1994","Hamburg","Sonstige","","","","",""
"1994","Hessen","(Ehe-)Paar ohne Kind(er)","83.11","0","284","27.04","139.18"
"1994","Hessen","1-Pers.- Haushalt","124.23","0","102","-66","314.46"
"1994","Hessen","Alleinerziehende","458.55","0","52","41.05","876.05"
"1994","Hessen","Paar mit Kind(ern)","146.6","0","663","-4.74","297.94"
"1994","Hessen","Sonstige","735.62","0","79","104.05","1367.19"
"1994","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","0","0","100","0","0"
"1994","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","",""
"1994","Mecklenburg-Vorpommern","Alleinerziehende","523.93","0","31","171.4","876.46"
"1994","Mecklenburg-Vorpommern","Paar mit Kind(ern)","32.9","0","369","3.8","62"
"1994","Mecklenburg-Vorpommern","Sonstige","0","0","35","0","0"
"1994","Niedersachsen","(Ehe-)Paar ohne Kind(er)","53.65","0","306","-3.13","110.43"
"1994","Niedersachsen","1-Pers.- Haushalt","299.33","0","114","56.1","542.56"
"1994","Niedersachsen","Alleinerziehende","3078.3","0","73","1664.5","4492.1"
"1994","Niedersachsen","Paar mit Kind(ern)","112.5","0","659","82.67","142.33"
"1994","Niedersachsen","Sonstige","784.05","0","115","313.52","1254.58"
"1994","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","32.37","0","654","8.57","56.17"
"1994","Nordrhein-Westfalen","1-Pers.- Haushalt","101.86","0","271","26.27","177.45"
"1994","Nordrhein-Westfalen","Alleinerziehende","861.36","0","168","580.75","1141.97"
"1994","Nordrhein-Westfalen","Paar mit Kind(ern)","12.47","0","1963","1.46","23.48"
"1994","Nordrhein-Westfalen","Sonstige","164.14","0","196","43.44","284.84"
"1994","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","102.3","0","186","-62.92","267.52"
"1994","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","24.57","0","59","-58.69","107.83"
"1994","Rheinland-Pfalz,Saarland","Alleinerziehende","1043.63","0","45","501.63","1585.63"
"1994","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","218.96","0","483","155.56","282.36"
"1994","Rheinland-Pfalz,Saarland","Sonstige","0","0","69","0","0"
"1994","Sachsen","(Ehe-)Paar ohne Kind(er)","11.99","0","318","-8.11","32.09"
"1994","Sachsen","1-Pers.- Haushalt","0","0","88","0","0"
"1994","Sachsen","Alleinerziehende","274.16","0","71","48.42","499.9"
"1994","Sachsen","Paar mit Kind(ern)","26.49","0","915","16.61","36.37"
"1994","Sachsen","Sonstige","36.73","0","92","-19.45","92.91"
"1994","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","0","0","194","0","0"
"1994","Sachsen-Anhalt","1-Pers.- Haushalt","0","0","53","0","0"
"1994","Sachsen-Anhalt","Alleinerziehende","217.62","0","44","55.68","379.56"
"1994","Sachsen-Anhalt","Paar mit Kind(ern)","2.95","0","574","-1.59","7.49"
"1994","Sachsen-Anhalt","Sonstige","139.88","0","61","-13.09","292.85"
"1994","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","230.82","0","94","-54.9","516.54"
"1994","Schleswig-Holstein","1-Pers.- Haushalt","177.07","0","38","-191.28","545.42"
"1994","Schleswig-Holstein","Alleinerziehende","","","","",""
"1994","Schleswig-Holstein","Paar mit Kind(ern)","0","0","221","0","0"
"1994","Schleswig-Holstein","Sonstige","","","","",""
"1994","Thüringen","(Ehe-)Paar ohne Kind(er)","0","0","146","0","0"
"1994","Thüringen","1-Pers.- Haushalt","0","0","61","0","0"
"1994","Thüringen","Alleinerziehende","30.34","0","36","-173.29","233.97"
"1994","Thüringen","Paar mit Kind(ern)","0","0","586","0","0"
"1994","Thüringen","Sonstige","22.54","0","76","-7.69","52.77"
"1995","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","95.91","0","428","16.58","175.24"
"1995","Baden-Württemberg","1-Pers.- Haushalt","183.21","0","172","45.16","321.26"
"1995","Baden-Württemberg","Alleinerziehende","655.06","0","118","382.12","928"
"1995","Baden-Württemberg","Paar mit Kind(ern)","23.57","0","1499","9.2","37.94"
"1995","Baden-Württemberg","Sonstige","1190.09","0","210","996.29","1383.89"
"1995","Bayern","(Ehe-)Paar ohne Kind(er)","77","0","458","29.49","124.51"
"1995","Bayern","1-Pers.- Haushalt","211.47","0","198","61.84","361.1"
"1995","Bayern","Alleinerziehende","728.23","0","120","436","1020.46"
"1995","Bayern","Paar mit Kind(ern)","94.81","0","1336","38.05","151.57"
"1995","Bayern","Sonstige","645.81","0","151","274.79","1016.83"
"1995","Berlin","(Ehe-)Paar ohne Kind(er)","20.15","0","148","-37.59","77.89"
"1995","Berlin","1-Pers.- Haushalt","291.54","0","95","59.79","523.29"
"1995","Berlin","Alleinerziehende","1494.19","0","65","715.52","2272.86"
"1995","Berlin","Paar mit Kind(ern)","96.95","0","395","53.13","140.77"
"1995","Berlin","Sonstige","393.35","0","53","66.39","720.31"
"1995","Brandenburg","(Ehe-)Paar ohne Kind(er)","13.97","0","158","-18.47","46.41"
"1995","Brandenburg","1-Pers.- Haushalt","0","0","46","0","0"
"1995","Brandenburg","Alleinerziehende","438.22","0","67","103.91","772.53"
"1995","Brandenburg","Paar mit Kind(ern)","9.78","0","447","-7.03","26.59"
"1995","Brandenburg","Sonstige","0","0","49","0","0"
"1995","Bremen","(Ehe-)Paar ohne Kind(er)","367.09","0","38","-290.07","1024.25"
"1995","Bremen","1-Pers.- Haushalt","","","","",""
"1995","Bremen","Alleinerziehende","","","","",""
"1995","Bremen","Paar mit Kind(ern)","0","0","37","0","0"
"1995","Bremen","Sonstige","","","","",""
"1995","Hamburg","(Ehe-)Paar ohne Kind(er)","0","0","40","0","0"
"1995","Hamburg","1-Pers.- Haushalt","86.11","0","40","-37.98","210.2"
"1995","Hamburg","Alleinerziehende","","","","",""
"1995","Hamburg","Paar mit Kind(ern)","314.53","0","68","172.66","456.4"
"1995","Hamburg","Sonstige","","","","",""
"1995","Hessen","(Ehe-)Paar ohne Kind(er)","30.86","0","314","-21.83","83.55"
"1995","Hessen","1-Pers.- Haushalt","226.44","0","99","-32.88","485.76"
"1995","Hessen","Alleinerziehende","1400.72","0","51","703.73","2097.71"
"1995","Hessen","Paar mit Kind(ern)","370.27","0","703","215.07","525.47"
"1995","Hessen","Sonstige","423.89","0","74","12.67","835.11"
"1995","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","0","0","108","0","0"
"1995","Mecklenburg-Vorpommern","1-Pers.- Haushalt","53.64","0","34","-148.32","255.6"
"1995","Mecklenburg-Vorpommern","Alleinerziehende","578.02","0","31","2.96","1153.08"
"1995","Mecklenburg-Vorpommern","Paar mit Kind(ern)","194.02","0","359","106.46","281.58"
"1995","Mecklenburg-Vorpommern","Sonstige","","","","",""
"1995","Niedersachsen","(Ehe-)Paar ohne Kind(er)","81.4","0","308","1.91","160.89"
"1995","Niedersachsen","1-Pers.- Haushalt","304.78","0","111","-34.57","644.13"
"1995","Niedersachsen","Alleinerziehende","2796.69","0","80","1809.44","3783.94"
"1995","Niedersachsen","Paar mit Kind(ern)","130.32","0","791","91.73","168.91"
"1995","Niedersachsen","Sonstige","780.26","0","119","499.56","1060.96"
"1995","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","55.38","0","696","-2.79","113.55"
"1995","Nordrhein-Westfalen","1-Pers.- Haushalt","136.67","0","284","-2.93","276.27"
"1995","Nordrhein-Westfalen","Alleinerziehende","1230.06","0","178","689.57","1770.55"
"1995","Nordrhein-Westfalen","Paar mit Kind(ern)","36.15","0","2120","10.8","61.5"
"1995","Nordrhein-Westfalen","Sonstige","251.84","0","181","106.26","397.42"
"1995","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","70.03","0","196","-43.18","183.24"
"1995","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","28.93","0","60","-63.15","121.01"
"1995","Rheinland-Pfalz,Saarland","Alleinerziehende","953.24","0","50","398.3","1508.18"
"1995","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","156.47","0","562","99.66","213.28"
"1995","Rheinland-Pfalz,Saarland","Sonstige","0","0","95","0","0"
"1995","Sachsen","(Ehe-)Paar ohne Kind(er)","0","0","328","0","0"
"1995","Sachsen","1-Pers.- Haushalt","0","0","89","0","0"
"1995","Sachsen","Alleinerziehende","251.68","0","75","98.94","404.42"
"1995","Sachsen","Paar mit Kind(ern)","39.08","0","858","20.94","57.22"
"1995","Sachsen","Sonstige","35.82","0","79","-31.53","103.17"
"1995","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","2.38","0","194","-4.66","9.42"
"1995","Sachsen-Anhalt","1-Pers.- Haushalt","0","0","60","0","0"
"1995","Sachsen-Anhalt","Alleinerziehende","506.39","0","39","197.08","815.7"
"1995","Sachsen-Anhalt","Paar mit Kind(ern)","0","0","556","0","0"
"1995","Sachsen-Anhalt","Sonstige","295.25","0","44","6.34","584.16"
"1995","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","317.17","0","92","-31.84","666.18"
"1995","Schleswig-Holstein","1-Pers.- Haushalt","0","0","34","0","0"
"1995","Schleswig-Holstein","Alleinerziehende","","","","",""
"1995","Schleswig-Holstein","Paar mit Kind(ern)","63.99","0","232","-51.52","179.5"
"1995","Schleswig-Holstein","Sonstige","","","","",""
"1995","Thüringen","(Ehe-)Paar ohne Kind(er)","0","0","148","0","0"
"1995","Thüringen","1-Pers.- Haushalt","4.86","0","61","-3.17","12.89"
"1995","Thüringen","Alleinerziehende","0","0","41","0","0"
"1995","Thüringen","Paar mit Kind(ern)","75.33","0","560","36.68","113.98"
"1995","Thüringen","Sonstige","1187.1","0","66","110.28","2263.92"
"1996","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","120.4","0","426","33.03","207.77"
"1996","Baden-Württemberg","1-Pers.- Haushalt","193.98","0","171","18.62","369.34"
"1996","Baden-Württemberg","Alleinerziehende","1140.46","0","116","567.33","1713.59"
"1996","Baden-Württemberg","Paar mit Kind(ern)","90.66","0","1434","70.8","110.52"
"1996","Baden-Württemberg","Sonstige","608.66","0","192","324.08","893.24"
"1996","Bayern","(Ehe-)Paar ohne Kind(er)","34.08","0","464","11.47","56.69"
"1996","Bayern","1-Pers.- Haushalt","59.86","0","196","-22.08","141.8"
"1996","Bayern","Alleinerziehende","637.36","0","120","383.22","891.5"
"1996","Bayern","Paar mit Kind(ern)","53.95","0","1324","25.56","82.34"
"1996","Bayern","Sonstige","386.91","0","126","101.35","672.47"
"1996","Berlin","(Ehe-)Paar ohne Kind(er)","68.91","0","156","-25.17","162.99"
"1996","Berlin","1-Pers.- Haushalt","217.63","0","92","-6.97","442.23"
"1996","Berlin","Alleinerziehende","81.39","0","65","-64.16","226.94"
"1996","Berlin","Paar mit Kind(ern)","117.99","0","378","45.82","190.16"
"1996","Berlin","Sonstige","1407.38","0","31","844.99","1969.77"
"1996","Brandenburg","(Ehe-)Paar ohne Kind(er)","0","0","172","0","0"
"1996","Brandenburg","1-Pers.- Haushalt","0","0","60","0","0"
"1996","Brandenburg","Alleinerziehende","903.3","0","65","477.39","1329.21"
"1996","Brandenburg","Paar mit Kind(ern)","10.91","0","425","-7.86","29.68"
"1996","Brandenburg","Sonstige","88.86","0","49","-39.23","216.95"
"1996","Bremen","(Ehe-)Paar ohne Kind(er)","0","0","36","0","0"
"1996","Bremen","1-Pers.- Haushalt","","","","",""
"1996","Bremen","Alleinerziehende","","","","",""
"1996","Bremen","Paar mit Kind(ern)","0","0","41","0","0"
"1996","Bremen","Sonstige","","","","",""
"1996","Hamburg","(Ehe-)Paar ohne Kind(er)","0","0","30","0","0"
"1996","Hamburg","1-Pers.- Haushalt","13.91","0","43","-29.27","57.09"
"1996","Hamburg","Alleinerziehende","","","","",""
"1996","Hamburg","Paar mit Kind(ern)","20.02","0","68","-50.38","90.42"
"1996","Hamburg","Sonstige","","","","",""
"1996","Hessen","(Ehe-)Paar ohne Kind(er)","185.97","0","294","75.64","296.3"
"1996","Hessen","1-Pers.- Haushalt","215.58","0","99","-164.14","595.3"
"1996","Hessen","Alleinerziehende","1098.24","0","49","304.58","1891.9"
"1996","Hessen","Paar mit Kind(ern)","167.9","0","685","113.66","222.14"
"1996","Hessen","Sonstige","108.18","0","70","-161.85","378.21"
"1996","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","11.54","0","118","-9.19","32.27"
"1996","Mecklenburg-Vorpommern","1-Pers.- Haushalt","0","0","36","0","0"
"1996","Mecklenburg-Vorpommern","Alleinerziehende","","","","",""
"1996","Mecklenburg-Vorpommern","Paar mit Kind(ern)","178.4","0","326","104.84","251.96"
"1996","Mecklenburg-Vorpommern","Sonstige","","","","",""
"1996","Niedersachsen","(Ehe-)Paar ohne Kind(er)","167.66","0","314","29.84","305.48"
"1996","Niedersachsen","1-Pers.- Haushalt","143.84","0","114","-25.42","313.1"
"1996","Niedersachsen","Alleinerziehende","2212.17","0","82","1435.33","2989.01"
"1996","Niedersachsen","Paar mit Kind(ern)","145.36","0","771","92","198.72"
"1996","Niedersachsen","Sonstige","1406.25","0","115","765.31","2047.19"
"1996","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","35.57","0","670","2.53","68.61"
"1996","Nordrhein-Westfalen","1-Pers.- Haushalt","194.19","0","290","55.07","333.31"
"1996","Nordrhein-Westfalen","Alleinerziehende","1284.27","0","195","759.11","1809.43"
"1996","Nordrhein-Westfalen","Paar mit Kind(ern)","58.18","0","2066","31.37","84.99"
"1996","Nordrhein-Westfalen","Sonstige","142.72","0","176","1","284.44"
"1996","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","5.04","0","202","-14.45","24.53"
"1996","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","19.94","0","63","-38.47","78.35"
"1996","Rheinland-Pfalz,Saarland","Alleinerziehende","2660.65","0","59","-123.56","5444.86"
"1996","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","35.41","0","528","18.05","52.77"
"1996","Rheinland-Pfalz,Saarland","Sonstige","177.39","0","75","-64.36","419.14"
"1996","Sachsen","(Ehe-)Paar ohne Kind(er)","3.87","0","334","-8.89","16.63"
"1996","Sachsen","1-Pers.- Haushalt","0","0","93","0","0"
"1996","Sachsen","Alleinerziehende","982.69","0","69","-10.6","1975.98"
"1996","Sachsen","Paar mit Kind(ern)","65.88","0","841","51.15","80.61"
"1996","Sachsen","Sonstige","0","0","94","0","0"
"1996","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","43.01","0","206","5.73","80.29"
"1996","Sachsen-Anhalt","1-Pers.- Haushalt","48.06","0","59","-56.03","152.15"
"1996","Sachsen-Anhalt","Alleinerziehende","145.34","0","32","47.45","243.23"
"1996","Sachsen-Anhalt","Paar mit Kind(ern)","192.79","0","532","110.81","274.77"
"1996","Sachsen-Anhalt","Sonstige","424.07","0","37","205.8","642.34"
"1996","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","0","0","86","0","0"
"1996","Schleswig-Holstein","1-Pers.- Haushalt","59.84","0","38","-21.95","141.63"
"1996","Schleswig-Holstein","Alleinerziehende","","","","",""
"1996","Schleswig-Holstein","Paar mit Kind(ern)","16.58","0","221","-5.85","39.01"
"1996","Schleswig-Holstein","Sonstige","1198.37","0","31","616.73","1780.01"
"1996","Thüringen","(Ehe-)Paar ohne Kind(er)","33.92","0","174","2.99","64.85"
"1996","Thüringen","1-Pers.- Haushalt","0","0","60","0","0"
"1996","Thüringen","Alleinerziehende","31.72","0","46","-81","144.44"
"1996","Thüringen","Paar mit Kind(ern)","10.48","0","517","-21.24","42.2"
"1996","Thüringen","Sonstige","95.8","0","75","-91.88","283.48"
"1997","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","123.29","0","420","47.03","199.55"
"1997","Baden-Württemberg","1-Pers.- Haushalt","247.79","0","166","27.38","468.2"
"1997","Baden-Württemberg","Alleinerziehende","528.7","0","119","216.02","841.38"
"1997","Baden-Württemberg","Paar mit Kind(ern)","122.49","0","1442","81.25","163.73"
"1997","Baden-Württemberg","Sonstige","344.09","0","194","157.6","530.58"
"1997","Bayern","(Ehe-)Paar ohne Kind(er)","209.54","0","460","99.44","319.64"
"1997","Bayern","1-Pers.- Haushalt","29.19","0","188","-48.31","106.69"
"1997","Bayern","Alleinerziehende","496.12","0","125","177.91","814.33"
"1997","Bayern","Paar mit Kind(ern)","102.05","0","1287","51.24","152.86"
"1997","Bayern","Sonstige","262.09","0","138","-18.67","542.85"
"1997","Berlin","(Ehe-)Paar ohne Kind(er)","220.61","0","158","-31.79","473.01"
"1997","Berlin","1-Pers.- Haushalt","125.11","0","96","-46.49","296.71"
"1997","Berlin","Alleinerziehende","569.77","0","46","68.97","1070.57"
"1997","Berlin","Paar mit Kind(ern)","90.54","0","351","15.58","165.5"
"1997","Berlin","Sonstige","295.96","0","41","35.31","556.61"
"1997","Brandenburg","(Ehe-)Paar ohne Kind(er)","0","0","178","0","0"
"1997","Brandenburg","1-Pers.- Haushalt","145.49","0","65","-6.24","297.22"
"1997","Brandenburg","Alleinerziehende","236.22","0","58","24.52","447.92"
"1997","Brandenburg","Paar mit Kind(ern)","0","0","423","0","0"
"1997","Brandenburg","Sonstige","130.46","0","43","-40.58","301.5"
"1997","Bremen","(Ehe-)Paar ohne Kind(er)","0","0","36","0","0"
"1997","Bremen","1-Pers.- Haushalt","","","","",""
"1997","Bremen","Alleinerziehende","","","","",""
"1997","Bremen","Paar mit Kind(ern)","328.98","0","42","-77.13","735.09"
"1997","Bremen","Sonstige","","","","",""
"1997","Hamburg","(Ehe-)Paar ohne Kind(er)","0","0","34","0","0"
"1997","Hamburg","1-Pers.- Haushalt","0","0","39","0","0"
"1997","Hamburg","Alleinerziehende","","","","",""
"1997","Hamburg","Paar mit Kind(ern)","0","0","67","0","0"
"1997","Hamburg","Sonstige","","","","",""
"1997","Hessen","(Ehe-)Paar ohne Kind(er)","135.1","0","282","30.55","239.65"
"1997","Hessen","1-Pers.- Haushalt","173.2","0","94","-154.13","500.53"
"1997","Hessen","Alleinerziehende","177.69","0","36","-191.59","546.97"
"1997","Hessen","Paar mit Kind(ern)","292.49","0","660","154.2","430.78"
"1997","Hessen","Sonstige","129.48","0","35","-101.05","360.01"
"1997","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","142.15","0","118","25.57","258.73"
"1997","Mecklenburg-Vorpommern","1-Pers.- Haushalt","0","0","38","0","0"
"1997","Mecklenburg-Vorpommern","Alleinerziehende","442.47","0","37","226.23","658.71"
"1997","Mecklenburg-Vorpommern","Paar mit Kind(ern)","105.16","0","292","31.94","178.38"
"1997","Mecklenburg-Vorpommern","Sonstige","","","","",""
"1997","Niedersachsen","(Ehe-)Paar ohne Kind(er)","58.47","0","334","6.46","110.48"
"1997","Niedersachsen","1-Pers.- Haushalt","259.23","0","114","34.82","483.64"
"1997","Niedersachsen","Alleinerziehende","3338.56","0","74","2470.92","4206.2"
"1997","Niedersachsen","Paar mit Kind(ern)","58.78","0","760","18.66","98.9"
"1997","Niedersachsen","Sonstige","118.26","0","109","-150.16","386.68"
"1997","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","41.43","0","704","10.4","72.46"
"1997","Nordrhein-Westfalen","1-Pers.- Haushalt","185.63","0","279","41.75","329.51"
"1997","Nordrhein-Westfalen","Alleinerziehende","1359.4","0","208","903.95","1814.85"
"1997","Nordrhein-Westfalen","Paar mit Kind(ern)","72.2","0","1953","41.16","103.24"
"1997","Nordrhein-Westfalen","Sonstige","798.35","0","188","533.86","1062.84"
"1997","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","0","0","212","0","0"
"1997","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","189.75","0","67","5.75","373.75"
"1997","Rheinland-Pfalz,Saarland","Alleinerziehende","1080.99","0","63","636.72","1525.26"
"1997","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","249.59","0","525","163.45","335.73"
"1997","Rheinland-Pfalz,Saarland","Sonstige","291.11","0","76","15.59","566.63"
"1997","Sachsen","(Ehe-)Paar ohne Kind(er)","5.93","0","344","-4.09","15.95"
"1997","Sachsen","1-Pers.- Haushalt","10.7","0","90","-4.53","25.93"
"1997","Sachsen","Alleinerziehende","444.03","0","70","202.83","685.23"
"1997","Sachsen","Paar mit Kind(ern)","161.47","0","796","132.21","190.73"
"1997","Sachsen","Sonstige","0","0","90","0","0"
"1997","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","149.71","0","212","1.2","298.22"
"1997","Sachsen-Anhalt","1-Pers.- Haushalt","0","0","62","0","0"
"1997","Sachsen-Anhalt","Alleinerziehende","334.92","0","50","168.75","501.09"
"1997","Sachsen-Anhalt","Paar mit Kind(ern)","45.79","0","485","-2.14","93.72"
"1997","Sachsen-Anhalt","Sonstige","0","0","30","0","0"
"1997","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","21.76","0","92","-34.14","77.66"
