year,age_gr,pgisced97,ple0081_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,30-45 y.,Lower Secondary Level,No,0.44940,290,614,0.41002,0.48878
2016,30-45 y.,Upper Secondary Level,Yes,0.36983,1123,2940,0.35238,0.38729
2016,30-45 y.,Upper Secondary Level,No,0.61971,1817,2940,0.60216,0.63726
2016,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.31588,288,907,0.28561,0.34615
2016,30-45 y.,Post-secondary Non-tertiary Level,No,0.67791,619,907,0.64749,0.70834
2016,30-45 y.,First Stage of Tertiary Education,Yes,0.21521,82,348,0.17197,0.25845
2016,30-45 y.,First Stage of Tertiary Education,No,0.78225,266,348,0.73882,0.82567
2016,30-45 y.,Second Stage of Tertiary Education,Yes,0.16506,293,2008,0.14881,0.18130
2016,30-45 y.,Second Stage of Tertiary Education,No,0.82047,1715,2008,0.80368,0.83726
2016,46-65 y.,Primary Level,Yes,0.47810,59,127,0.39087,0.56532
2016,46-65 y.,Primary Level,No,0.46861,68,127,0.38148,0.55575
2016,46-65 y.,Lower Secondary Level,Yes,0.40325,242,578,0.36322,0.44327
2016,46-65 y.,Lower Secondary Level,No,0.59011,336,578,0.54998,0.63024
2016,46-65 y.,Upper Secondary Level,Yes,0.35306,1446,4151,0.33852,0.36761
2016,46-65 y.,Upper Secondary Level,No,0.64515,2705,4151,0.63059,0.65971
2016,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.24903,169,713,0.21726,0.28079
2016,46-65 y.,Post-secondary Non-tertiary Level,No,0.74945,544,713,0.71762,0.78128
2016,46-65 y.,First Stage of Tertiary Education,Yes,0.27064,167,683,0.23730,0.30399
2016,46-65 y.,First Stage of Tertiary Education,No,0.72737,516,683,0.69395,0.76079
2016,46-65 y.,Second Stage of Tertiary Education,Yes,0.18620,384,2289,0.17025,0.20215
2016,46-65 y.,Second Stage of Tertiary Education,No,0.81127,1905,2289,0.79523,0.82730
2016,66 and older,Primary Level,No,0.83732,33,33,0.70944,0.96520
2016,66 and older,Lower Secondary Level,Yes,0.12292,64,610,0.09684,0.14899
2016,66 and older,Lower Secondary Level,No,0.87612,546,610,0.84995,0.90228
2016,66 and older,Upper Secondary Level,Yes,0.11805,280,2398,0.10513,0.13097
2016,66 and older,Upper Secondary Level,No,0.87933,2118,2398,0.86629,0.89237
2016,66 and older,Post-secondary Non-tertiary Level,No,0.89701,106,106,0.83887,0.95515
2016,66 and older,First Stage of Tertiary Education,No,0.91481,300,300,0.88317,0.94645
2016,66 and older,Second Stage of Tertiary Education,Yes,0.10621,123,1187,0.08867,0.12374
2016,66 and older,Second Stage of Tertiary Education,No,0.89339,1064,1187,0.87583,0.91096
2018,17-29 y.,Pre-primary Level,Yes,0.04107,31,332,0.01969,0.06245
2018,17-29 y.,Pre-primary Level,No,0.48711,301,332,0.43326,0.54095
2018,17-29 y.,Primary Level,Yes,0.25031,52,102,0.16583,0.33480
2018,17-29 y.,Primary Level,No,0.33882,50,102,0.24651,0.43113
2018,17-29 y.,Lower Secondary Level,Yes,0.36850,328,790,0.33484,0.40216
2018,17-29 y.,Lower Secondary Level,No,0.49534,462,790,0.46046,0.53023
2018,17-29 y.,Upper Secondary Level,Yes,0.26562,431,1708,0.24467,0.28657
2018,17-29 y.,Upper Secondary Level,No,0.71556,1277,1708,0.69416,0.73696
2018,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.20724,78,310,0.16205,0.25244
2018,17-29 y.,Post-secondary Non-tertiary Level,No,0.78097,232,310,0.73486,0.82709
2018,17-29 y.,First Stage of Tertiary Education,No,0.76690,45,45,0.64196,0.89183
2018,17-29 y.,Second Stage of Tertiary Education,Yes,0.13868,64,474,0.10753,0.16982
2018,17-29 y.,Second Stage of Tertiary Education,No,0.82384,410,474,0.78951,0.85817
2018,30-45 y.,Primary Level,Yes,0.42673,98,182,0.35467,0.49879
2018,30-45 y.,Primary Level,No,0.45952,84,182,0.38692,0.53212
2018,30-45 y.,Lower Secondary Level,Yes,0.50108,326,606,0.46124,0.54092
2018,30-45 y.,Lower Secondary Level,No,0.46596,280,606,0.42621,0.50571
2018,30-45 y.,Upper Secondary Level,Yes,0.36751,1015,2644,0.34913,0.38589
2018,30-45 y.,Upper Secondary Level,No,0.62106,1629,2644,0.60257,0.63956
2018,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.29069,241,828,0.25974,0.32163
2018,30-45 y.,Post-secondary Non-tertiary Level,No,0.69977,587,828,0.66853,0.73101
2018,30-45 y.,First Stage of Tertiary Education,Yes,0.19043,65,319,0.14728,0.23359
2018,30-45 y.,First Stage of Tertiary Education,No,0.80957,254,319,0.76641,0.85272
2018,30-45 y.,Second Stage of Tertiary Education,Yes,0.14308,278,2043,0.12789,0.15827
2018,30-45 y.,Second Stage of Tertiary Education,No,0.84104,1765,2043,0.82518,0.85690
2018,46-65 y.,Primary Level,Yes,0.45260,71,158,0.37474,0.53046
2018,46-65 y.,Primary Level,No,0.48866,87,158,0.41047,0.56685
2018,46-65 y.,Lower Secondary Level,Yes,0.42373,298,690,0.38683,0.46063
2018,46-65 y.,Lower Secondary Level,No,0.57181,392,690,0.53486,0.60875
2018,46-65 y.,Upper Secondary Level,Yes,0.34708,1556,4610,0.33333,0.36082
2018,46-65 y.,Upper Secondary Level,No,0.64916,3054,4610,0.63538,0.66294
2018,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.29412,210,834,0.26317,0.32506
2018,46-65 y.,Post-secondary Non-tertiary Level,No,0.70370,624,834,0.67269,0.73471
2018,46-65 y.,First Stage of Tertiary Education,Yes,0.26947,171,728,0.23722,0.30172
2018,46-65 y.,First Stage of Tertiary Education,No,0.72789,557,728,0.69554,0.76024
2018,46-65 y.,Second Stage of Tertiary Education,Yes,0.19360,414,2534,0.17821,0.20898
2018,46-65 y.,Second Stage of Tertiary Education,No,0.80175,2120,2534,0.78623,0.81728
2018,66 and older,Lower Secondary Level,Yes,0.11307,62,595,0.08760,0.13853
2018,66 and older,Lower Secondary Level,No,0.88621,533,595,0.86067,0.91174
2018,66 and older,Upper Secondary Level,Yes,0.11262,320,2539,0.10032,0.12492
2018,66 and older,Upper Secondary Level,No,0.88619,2219,2539,0.87383,0.89854
2018,66 and older,Post-secondary Non-tertiary Level,No,0.89153,132,132,0.83828,0.94479
2018,66 and older,First Stage of Tertiary Education,Yes,0.09326,31,345,0.06253,0.12399
2018,66 and older,First Stage of Tertiary Education,No,0.89221,314,345,0.85943,0.92498
2018,66 and older,Second Stage of Tertiary Education,Yes,0.09332,129,1282,0.07739,0.10925
2018,66 and older,Second Stage of Tertiary Education,No,0.90551,1153,1282,0.88949,0.92153
2020,17-29 y.,Pre-primary Level,Yes,0.03804,37,342,0.01774,0.05835
2020,17-29 y.,Pre-primary Level,No,0.43654,305,342,0.38390,0.48919
2020,17-29 y.,Primary Level,Yes,0.28055,109,375,0.23502,0.32609
2020,17-29 y.,Primary Level,No,0.61787,266,375,0.56863,0.66712
2020,17-29 y.,Lower Secondary Level,Yes,0.31678,318,952,0.28721,0.34634
2020,17-29 y.,Lower Secondary Level,No,0.58691,634,952,0.55562,0.61821
2020,17-29 y.,Upper Secondary Level,Yes,0.22527,415,1783,0.20588,0.24467
2020,17-29 y.,Upper Secondary Level,No,0.76519,1368,1783,0.74551,0.78487
2020,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.19857,83,349,0.15665,0.24048
2020,17-29 y.,Post-secondary Non-tertiary Level,No,0.80056,266,349,0.75857,0.84254
2020,17-29 y.,First Stage of Tertiary Education,No,0.72406,45,45,0.59198,0.85613
2020,17-29 y.,Second Stage of Tertiary Education,Yes,0.09770,114,763,0.07661,0.11878
2020,17-29 y.,Second Stage of Tertiary Education,No,0.89694,649,763,0.87536,0.91853
2020,30-45 y.,Primary Level,Yes,0.36170,258,732,0.32687,0.39653
2020,30-45 y.,Primary Level,No,0.57789,474,732,0.54209,0.61370
2020,30-45 y.,Lower Secondary Level,Yes,0.51593,400,858,0.48247,0.54939
2020,30-45 y.,Lower Secondary Level,No,0.47513,458,858,0.44170,0.50857
2020,30-45 y.,Upper Secondary Level,Yes,0.35641,935,2558,0.33785,0.37497
2020,30-45 y.,Upper Secondary Level,No,0.64051,1623,2558,0.62191,0.65911
2020,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.27126,231,858,0.24149,0.30103
2020,30-45 y.,Post-secondary Non-tertiary Level,No,0.72840,627,858,0.69862,0.75818
2020,30-45 y.,First Stage of Tertiary Education,Yes,0.16332,49,289,0.12062,0.20601
2020,30-45 y.,First Stage of Tertiary Education,No,0.83490,240,289,0.79202,0.87778
2020,30-45 y.,Second Stage of Tertiary Education,Yes,0.12875,384,2469,0.11554,0.14197
2020,30-45 y.,Second Stage of Tertiary Education,No,0.86791,2085,2469,0.85455,0.88126
2020,46-65 y.,Primary Level,Yes,0.51827,139,329,0.46420,0.57235
2020,46-65 y.,Primary Level,No,0.46027,190,329,0.40633,0.51421
2020,46-65 y.,Lower Secondary Level,Yes,0.36603,289,712,0.33062,0.40144
2020,46-65 y.,Lower Secondary Level,No,0.63237,423,712,0.59692,0.66781
2020,46-65 y.,Upper Secondary Level,Yes,0.32741,1443,4403,0.31355,0.34127
2020,46-65 y.,Upper Secondary Level,No,0.67050,2960,4403,0.65662,0.68439
2020,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.25028,225,975,0.22308,0.27749
2020,46-65 y.,Post-secondary Non-tertiary Level,No,0.74880,750,975,0.72156,0.77604
2020,46-65 y.,First Stage of Tertiary Education,Yes,0.24325,160,764,0.21281,0.27370
2020,46-65 y.,First Stage of Tertiary Education,No,0.75330,604,764,0.72271,0.78389
2020,46-65 y.,Second Stage of Tertiary Education,Yes,0.16072,472,3051,0.14768,0.17375
2020,46-65 y.,Second Stage of Tertiary Education,No,0.83887,2579,3051,0.82582,0.85191
2020,66 and older,Primary Level,No,0.74374,35,35,0.59699,0.89048
2020,66 and older,Lower Secondary Level,Yes,0.12009,62,503,0.09166,0.14853
2020,66 and older,Lower Secondary Level,No,0.87946,441,503,0.85097,0.90794
2020,66 and older,Upper Secondary Level,Yes,0.13288,341,2428,0.11938,0.14639
2020,66 and older,Upper Secondary Level,No,0.86188,2087,2428,0.84815,0.87561
2020,66 and older,Post-secondary Non-tertiary Level,No,0.91658,150,150,0.87218,0.96098
2020,66 and older,First Stage of Tertiary Education,Yes,0.13317,41,355,0.09777,0.16856
2020,66 and older,First Stage of Tertiary Education,No,0.86683,314,355,0.83144,0.90223
2020,66 and older,Second Stage of Tertiary Education,Yes,0.11139,149,1384,0.09481,0.12797
2020,66 and older,Second Stage of Tertiary Education,No,0.88781,1235,1384,0.87117,0.90444
