year,bula_h,hhtyp,hlf0180,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2011,Thuringa,Single-person household,No,0.60211,105,11148,0.60070,0.60351
2011,Thuringa,Couple without children,Yes,1.00000,179,11148,1.00000,1.00000
2011,Thuringa,Couple with children,Yes,1.00000,112,11148,1.00000,1.00000
2013,Schleswig-Holstein,Single-person household,Yes,0.51553,82,12872,0.51429,0.51678
2013,Schleswig-Holstein,Single-person household,No,0.48447,66,12872,0.48322,0.48571
2013,Schleswig-Holstein,Couple without children,Yes,1.00000,130,12872,1.00000,1.00000
2013,Schleswig-Holstein,Couple with children,Yes,1.00000,114,12872,1.00000,1.00000
2013,Hamburg,Single-person household,Yes,0.44757,33,12872,0.44601,0.44914
2013,Hamburg,Single-person household,No,0.55243,42,12872,0.55086,0.55399
2013,Hamburg,Couple without children,Yes,1.00000,72,12872,1.00000,1.00000
2013,Hamburg,Couple with children,Yes,1.00000,67,12872,1.00000,1.00000
2013,Lower Saxony,Single-person household,Yes,0.66714,186,12872,0.66636,0.66793
2013,Lower Saxony,Single-person household,No,0.33286,100,12872,0.33207,0.33364
2013,Lower Saxony,Couple without children,Yes,0.92153,411,12872,0.92105,0.92200
2013,Lower Saxony,Couple without children,No,0.07847,34,12872,0.07800,0.07895
2013,Lower Saxony,Single parent,Yes,1.00000,63,12872,1.00000,1.00000
2013,Lower Saxony,Couple with children,Yes,1.00000,351,12872,1.00000,1.00000
2013,North Rhine-Westphalia,Single-person household,Yes,0.61121,406,12872,0.61068,0.61174
2013,North Rhine-Westphalia,Single-person household,No,0.38879,272,12872,0.38826,0.38932
2013,North Rhine-Westphalia,Couple without children,Yes,0.90195,795,12872,0.90158,0.90232
2013,North Rhine-Westphalia,Couple without children,No,0.09805,94,12872,0.09768,0.09842
2013,North Rhine-Westphalia,Single parent,Yes,0.62320,137,12872,0.62146,0.62494
2013,North Rhine-Westphalia,Single parent,No,0.37680,82,12872,0.37506,0.37854
2013,North Rhine-Westphalia,Couple with children,Yes,0.94587,881,12872,0.94554,0.94620
2013,North Rhine-Westphalia,Couple with children,No,0.05413,79,12872,0.05380,0.05446
2013,North Rhine-Westphalia,Other Combinations,Yes,1.00000,53,12872,1.00000,1.00000
2013,Hesse,Single-person household,Yes,0.60386,158,12872,0.60297,0.60476
2013,Hesse,Single-person household,No,0.39614,102,12872,0.39524,0.39703
2013,Hesse,Couple without children,Yes,1.00000,297,12872,1.00000,1.00000
2013,Hesse,Single parent,Yes,0.63599,51,12872,0.63321,0.63877
2013,Hesse,Single parent,No,0.36401,35,12872,0.36123,0.36679
2013,Hesse,Couple with children,Yes,1.00000,295,12872,1.00000,1.00000
2013,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.63423,144,12872,0.63327,0.63519
2013,"Rhineland-Palatinate, Saarland",Single-person household,No,0.36577,88,12872,0.36481,0.36673
2013,"Rhineland-Palatinate, Saarland",Couple without children,Yes,1.00000,235,12872,1.00000,1.00000
2013,"Rhineland-Palatinate, Saarland",Single parent,Yes,1.00000,44,12872,1.00000,1.00000
2013,"Rhineland-Palatinate, Saarland",Couple with children,Yes,1.00000,241,12872,1.00000,1.00000
2013,Baden-Wuerttemberg,Single-person household,Yes,0.67420,259,12872,0.67354,0.67487
2013,Baden-Wuerttemberg,Single-person household,No,0.32580,140,12872,0.32513,0.32646
2013,Baden-Wuerttemberg,Couple without children,Yes,0.93975,467,12872,0.93937,0.94014
2013,Baden-Wuerttemberg,Couple without children,No,0.06025,35,12872,0.05986,0.06063
2013,Baden-Wuerttemberg,Single parent,Yes,1.00000,67,12872,1.00000,1.00000
2013,Baden-Wuerttemberg,Couple with children,Yes,1.00000,562,12872,1.00000,1.00000
2013,Baden-Wuerttemberg,Other Combinations,Yes,1.00000,39,12872,1.00000,1.00000
2013,Bavaria,Single-person household,Yes,0.63811,365,12872,0.63750,0.63871
2013,Bavaria,Single-person household,No,0.36189,200,12872,0.36129,0.36250
2013,Bavaria,Couple without children,Yes,0.90134,642,12872,0.90090,0.90178
2013,Bavaria,Couple without children,No,0.09866,56,12872,0.09822,0.09910
2013,Bavaria,Single parent,Yes,0.85229,107,12872,0.85091,0.85368
2013,Bavaria,Single parent,No,0.14771,38,12872,0.14632,0.14909
2013,Bavaria,Couple with children,Yes,0.95076,673,12872,0.95037,0.95115
2013,Bavaria,Couple with children,No,0.04924,49,12872,0.04885,0.04963
2013,Bavaria,Other Combinations,Yes,1.00000,44,12872,1.00000,1.00000
2013,Berlin,Single-person household,Yes,0.30149,76,12872,0.30060,0.30239
2013,Berlin,Single-person household,No,0.69851,168,12872,0.69761,0.69940
2013,Berlin,Couple without children,Yes,0.74810,141,12872,0.74686,0.74934
2013,Berlin,Couple without children,No,0.25190,45,12872,0.25066,0.25314
2013,Berlin,Couple with children,Yes,0.83261,98,12872,0.83102,0.83420
2013,Berlin,Couple with children,No,0.16739,34,12872,0.16580,0.16898
2013,Brandenburg,Single-person household,Yes,0.44906,77,12872,0.44766,0.45045
2013,Brandenburg,Single-person household,No,0.55094,72,12872,0.54955,0.55234
2013,Brandenburg,Couple without children,Yes,1.00000,196,12872,1.00000,1.00000
2013,Brandenburg,Couple with children,Yes,1.00000,101,12872,1.00000,1.00000
2013,Mecklenburg-Western Pomerania,Single-person household,Yes,0.50583,46,12872,0.50417,0.50748
2013,Mecklenburg-Western Pomerania,Single-person household,No,0.49417,52,12872,0.49252,0.49583
2013,Mecklenburg-Western Pomerania,Couple without children,Yes,1.00000,105,12872,1.00000,1.00000
2013,Mecklenburg-Western Pomerania,Couple with children,Yes,1.00000,47,12872,1.00000,1.00000
2013,Saxony,Single-person household,Yes,0.58788,147,12872,0.58685,0.58890
2013,Saxony,Single-person household,No,0.41212,103,12872,0.41110,0.41315
2013,Saxony,Couple without children,Yes,0.91862,280,12872,0.91797,0.91928
2013,Saxony,Couple without children,No,0.08138,32,12872,0.08072,0.08203
2013,Saxony,Single parent,Yes,1.00000,33,12872,1.00000,1.00000
2013,Saxony,Couple with children,Yes,1.00000,188,12872,1.00000,1.00000
2013,Saxony-Anhalt,Single-person household,Yes,0.52587,77,12872,0.52448,0.52727
2013,Saxony-Anhalt,Single-person household,No,0.47413,75,12872,0.47273,0.47552
2013,Saxony-Anhalt,Couple without children,Yes,1.00000,169,12872,1.00000,1.00000
2013,Saxony-Anhalt,Couple with children,Yes,1.00000,102,12872,1.00000,1.00000
2013,Thuringa,Single-person household,Yes,0.44537,56,12872,0.44392,0.44682
2013,Thuringa,Single-person household,No,0.55463,84,12872,0.55318,0.55608
2013,Thuringa,Couple without children,Yes,1.00000,163,12872,1.00000,1.00000
2013,Thuringa,Couple with children,Yes,1.00000,122,12872,1.00000,1.00000
2016,Schleswig-Holstein,Single-person household,Yes,0.62143,75,13340,0.62014,0.62272
2016,Schleswig-Holstein,Single-person household,No,0.37857,52,13340,0.37728,0.37986
2016,Schleswig-Holstein,Couple without children,Yes,1.00000,111,13340,1.00000,1.00000
2016,Schleswig-Holstein,Single parent,Yes,1.00000,42,13340,1.00000,1.00000
2016,Schleswig-Holstein,Couple with children,Yes,1.00000,167,13340,1.00000,1.00000
2016,Hamburg,Single-person household,Yes,0.49275,34,13340,0.49125,0.49426
2016,Hamburg,Single-person household,No,0.50725,37,13340,0.50574,0.50875
2016,Hamburg,Couple without children,Yes,1.00000,55,13340,1.00000,1.00000
2016,Hamburg,Couple with children,Yes,1.00000,75,13340,1.00000,1.00000
2016,Lower Saxony,Single-person household,Yes,0.68553,195,13340,0.68480,0.68627
2016,Lower Saxony,Single-person household,No,0.31447,94,13340,0.31373,0.31520
2016,Lower Saxony,Couple without children,Yes,1.00000,366,13340,1.00000,1.00000
2016,Lower Saxony,Single parent,Yes,0.71518,114,13340,0.71340,0.71697
2016,Lower Saxony,Single parent,No,0.28482,41,13340,0.28303,0.28660
2016,Lower Saxony,Couple with children,Yes,0.93533,445,13340,0.93480,0.93585
2016,Lower Saxony,Couple with children,No,0.06467,33,13340,0.06415,0.06520
2016,Bremen,Couple with children,Yes,1.00000,34,13340,1.00000,1.00000
2016,North Rhine-Westphalia,Single-person household,Yes,0.58852,357,13340,0.58799,0.58904
2016,North Rhine-Westphalia,Single-person household,No,0.41148,247,13340,0.41096,0.41201
2016,North Rhine-Westphalia,Couple without children,Yes,0.90988,703,13340,0.90953,0.91023
2016,North Rhine-Westphalia,Couple without children,No,0.09012,81,13340,0.08977,0.09047
2016,North Rhine-Westphalia,Single parent,Yes,0.62410,203,13340,0.62276,0.62543
2016,North Rhine-Westphalia,Single parent,No,0.37590,111,13340,0.37457,0.37724
2016,North Rhine-Westphalia,Couple with children,Yes,0.94363,1047,13340,0.94332,0.94395
2016,North Rhine-Westphalia,Couple with children,No,0.05637,91,13340,0.05605,0.05668
2016,North Rhine-Westphalia,Other Combinations,Yes,1.00000,33,13340,1.00000,1.00000
2016,Hesse,Single-person household,Yes,0.56634,129,13340,0.56541,0.56727
2016,Hesse,Single-person household,No,0.43366,79,13340,0.43273,0.43459
2016,Hesse,Couple without children,Yes,1.00000,255,13340,1.00000,1.00000
2016,Hesse,Single parent,Yes,0.65429,73,13340,0.65206,0.65652
2016,Hesse,Single parent,No,0.34571,37,13340,0.34348,0.34794
2016,Hesse,Couple with children,Yes,1.00000,319,13340,1.00000,1.00000
2016,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.63313,123,13340,0.63219,0.63406
2016,"Rhineland-Palatinate, Saarland",Single-person household,No,0.36687,81,13340,0.36594,0.36781
2016,"Rhineland-Palatinate, Saarland",Couple without children,Yes,1.00000,226,13340,1.00000,1.00000
2016,"Rhineland-Palatinate, Saarland",Single parent,Yes,1.00000,67,13340,1.00000,1.00000
2016,"Rhineland-Palatinate, Saarland",Couple with children,Yes,1.00000,277,13340,1.00000,1.00000
2016,Baden-Wuerttemberg,Single-person household,Yes,0.71338,230,13340,0.71275,0.71400
2016,Baden-Wuerttemberg,Single-person household,No,0.28662,118,13340,0.28600,0.28725
2016,Baden-Wuerttemberg,Couple without children,Yes,1.00000,403,13340,1.00000,1.00000
2016,Baden-Wuerttemberg,Single parent,Yes,1.00000,117,13340,1.00000,1.00000
2016,Baden-Wuerttemberg,Couple with children,Yes,0.95350,635,13340,0.95313,0.95387
2016,Baden-Wuerttemberg,Couple with children,No,0.04650,35,13340,0.04613,0.04687
2016,Bavaria,Single-person household,Yes,0.63988,340,13340,0.63929,0.64047
2016,Bavaria,Single-person household,No,0.36012,176,13340,0.35953,0.36071
2016,Bavaria,Couple without children,Yes,0.93790,587,13340,0.93755,0.93825
2016,Bavaria,Couple without children,No,0.06210,50,13340,0.06175,0.06245
2016,Bavaria,Single parent,Yes,0.76108,178,13340,0.75980,0.76237
2016,Bavaria,Single parent,No,0.23892,57,13340,0.23763,0.24020
2016,Bavaria,Couple with children,Yes,0.94462,810,13340,0.94424,0.94499
2016,Bavaria,Couple with children,No,0.05538,55,13340,0.05501,0.05576
2016,Berlin,Single-person household,Yes,0.35253,77,13340,0.35163,0.35342
2016,Berlin,Single-person household,No,0.64747,150,13340,0.64658,0.64837
2016,Berlin,Couple without children,Yes,0.74080,120,13340,0.73948,0.74211
2016,Berlin,Couple without children,No,0.25920,47,13340,0.25789,0.26052
2016,Berlin,Single parent,No,1.00000,42,13340,1.00000,1.00000
2016,Berlin,Couple with children,Yes,1.00000,112,13340,1.00000,1.00000
2016,Brandenburg,Single-person household,Yes,0.48238,76,13340,0.48097,0.48379
2016,Brandenburg,Single-person household,No,0.51762,58,13340,0.51621,0.51903
2016,Brandenburg,Couple without children,Yes,1.00000,191,13340,1.00000,1.00000
2016,Brandenburg,Single parent,Yes,1.00000,34,13340,1.00000,1.00000
2016,Brandenburg,Couple with children,Yes,1.00000,138,13340,1.00000,1.00000
2016,Mecklenburg-Western Pomerania,Single-person household,Yes,0.50828,52,13340,0.50676,0.50979
2016,Mecklenburg-Western Pomerania,Single-person household,No,0.49172,50,13340,0.49021,0.49324
2016,Mecklenburg-Western Pomerania,Couple without children,Yes,1.00000,95,13340,1.00000,1.00000
2016,Mecklenburg-Western Pomerania,Couple with children,Yes,1.00000,68,13340,1.00000,1.00000
2016,Saxony,Single-person household,Yes,0.57197,134,13340,0.57095,0.57299
2016,Saxony,Single-person household,No,0.42803,93,13340,0.42701,0.42905
2016,Saxony,Couple without children,Yes,1.00000,256,13340,1.00000,1.00000
2016,Saxony,Single parent,Yes,1.00000,65,13340,1.00000,1.00000
2016,Saxony,Couple with children,Yes,1.00000,228,13340,1.00000,1.00000
2016,Saxony-Anhalt,Single-person household,Yes,0.47561,72,13340,0.47433,0.47690
2016,Saxony-Anhalt,Single-person household,No,0.52439,76,13340,0.52310,0.52567
2016,Saxony-Anhalt,Couple without children,Yes,1.00000,138,13340,1.00000,1.00000
2016,Saxony-Anhalt,Single parent,Yes,1.00000,50,13340,1.00000,1.00000
2016,Saxony-Anhalt,Couple with children,Yes,1.00000,117,13340,1.00000,1.00000
2016,Thuringa,Single-person household,Yes,0.38148,64,13340,0.38012,0.38283
2016,Thuringa,Single-person household,No,0.61852,86,13340,0.61717,0.61988
2016,Thuringa,Couple without children,Yes,1.00000,166,13340,1.00000,1.00000
2016,Thuringa,Single parent,Yes,1.00000,41,13340,1.00000,1.00000
2016,Thuringa,Couple with children,Yes,1.00000,144,13340,1.00000,1.00000
2017,Schleswig-Holstein,Single-person household,Yes,0.67462,85,16509,0.67337,0.67586
2017,Schleswig-Holstein,Single-person household,No,0.32538,69,16509,0.32414,0.32663
2017,Schleswig-Holstein,Couple without children,Yes,1.00000,138,16509,1.00000,1.00000
2017,Schleswig-Holstein,Single parent,Yes,1.00000,52,16509,1.00000,1.00000
2017,Schleswig-Holstein,Couple with children,Yes,0.93111,205,16509,0.93023,0.93198
2017,Schleswig-Holstein,Couple with children,No,0.06889,57,16509,0.06802,0.06977
2017,Hamburg,Single-person household,Yes,0.51521,40,16509,0.51366,0.51675
2017,Hamburg,Single-person household,No,0.48479,40,16509,0.48325,0.48634
2017,Hamburg,Couple without children,Yes,1.00000,71,16509,1.00000,1.00000
2017,Hamburg,Couple with children,Yes,1.00000,86,16509,1.00000,1.00000
2017,Lower Saxony,Single-person household,Yes,0.65176,233,16509,0.65102,0.65249
2017,Lower Saxony,Single-person household,No,0.34824,148,16509,0.34751,0.34898
2017,Lower Saxony,Couple without children,Yes,1.00000,443,16509,1.00000,1.00000
2017,Lower Saxony,Single parent,Yes,0.72462,122,16509,0.72289,0.72635
2017,Lower Saxony,Single parent,No,0.27538,59,16509,0.27365,0.27711
2017,Lower Saxony,Couple with children,Yes,0.95816,558,16509,0.95771,0.95860
2017,Lower Saxony,Couple with children,No,0.04184,104,16509,0.04140,0.04229
2017,Bremen,Single-person household,No,1.00000,31,16509,1.00000,1.00000
2017,Bremen,Couple with children,Yes,0.80569,42,16509,0.80265,0.80873
2017,Bremen,Couple with children,No,0.19431,32,16509,0.19127,0.19735
2017,North Rhine-Westphalia,Single-person household,Yes,0.59484,412,16509,0.59432,0.59536
2017,North Rhine-Westphalia,Single-person household,No,0.40516,342,16509,0.40464,0.40568
2017,North Rhine-Westphalia,Couple without children,Yes,0.92046,833,16509,0.92013,0.92078
2017,North Rhine-Westphalia,Couple without children,No,0.07954,84,16509,0.07922,0.07987
2017,North Rhine-Westphalia,Single parent,Yes,0.62457,222,16509,0.62321,0.62592
2017,North Rhine-Westphalia,Single parent,No,0.37543,130,16509,0.37408,0.37679
2017,North Rhine-Westphalia,Couple with children,Yes,0.94601,1164,16509,0.94569,0.94632
2017,North Rhine-Westphalia,Couple with children,No,0.05399,249,16509,0.05368,0.05431
2017,North Rhine-Westphalia,Other Combinations,Yes,0.84276,59,16509,0.84087,0.84465
2017,North Rhine-Westphalia,Other Combinations,No,0.15724,31,16509,0.15535,0.15913
2017,Hesse,Single-person household,Yes,0.57329,149,16509,0.57240,0.57418
2017,Hesse,Single-person household,No,0.42671,120,16509,0.42582,0.42760
2017,Hesse,Couple without children,Yes,0.90700,256,16509,0.90638,0.90763
2017,Hesse,Couple without children,No,0.09300,34,16509,0.09237,0.09362
2017,Hesse,Single parent,Yes,0.57938,75,16509,0.57708,0.58168
2017,Hesse,Single parent,No,0.42062,49,16509,0.41832,0.42292
2017,Hesse,Couple with children,Yes,0.94684,390,16509,0.94634,0.94734
2017,Hesse,Couple with children,No,0.05316,81,16509,0.05266,0.05366
2017,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.66710,144,16509,0.66618,0.66801
2017,"Rhineland-Palatinate, Saarland",Single-person household,No,0.33290,98,16509,0.33199,0.33382
2017,"Rhineland-Palatinate, Saarland",Couple without children,Yes,1.00000,241,16509,1.00000,1.00000
2017,"Rhineland-Palatinate, Saarland",Single parent,Yes,1.00000,71,16509,1.00000,1.00000
2017,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.94184,301,16509,0.94117,0.94250
2017,"Rhineland-Palatinate, Saarland",Couple with children,No,0.05816,67,16509,0.05750,0.05883
2017,Baden-Wuerttemberg,Single-person household,Yes,0.65744,243,16509,0.65679,0.65809
2017,Baden-Wuerttemberg,Single-person household,No,0.34256,160,16509,0.34191,0.34321
2017,Baden-Wuerttemberg,Couple without children,Yes,0.94294,464,16509,0.94259,0.94329
2017,Baden-Wuerttemberg,Couple without children,No,0.05706,34,16509,0.05671,0.05741
2017,Baden-Wuerttemberg,Single parent,Yes,0.77851,113,16509,0.77673,0.78030
2017,Baden-Wuerttemberg,Single parent,No,0.22149,48,16509,0.21970,0.22327
2017,Baden-Wuerttemberg,Couple with children,Yes,0.96178,705,16509,0.96145,0.96211
2017,Baden-Wuerttemberg,Couple with children,No,0.03822,130,16509,0.03789,0.03855
2017,Bavaria,Single-person household,Yes,0.63996,392,16509,0.63939,0.64053
2017,Bavaria,Single-person household,No,0.36004,224,16509,0.35947,0.36061
2017,Bavaria,Couple without children,Yes,0.94885,664,16509,0.94852,0.94917
2017,Bavaria,Couple without children,No,0.05115,49,16509,0.05083,0.05148
2017,Bavaria,Single parent,Yes,0.76500,192,16509,0.76368,0.76633
2017,Bavaria,Single parent,No,0.23500,61,16509,0.23367,0.23632
2017,Bavaria,Couple with children,Yes,0.94763,905,16509,0.94727,0.94799
2017,Bavaria,Couple with children,No,0.05237,128,16509,0.05201,0.05273
2017,Bavaria,Other Combinations,Yes,1.00000,35,16509,1.00000,1.00000
2017,Berlin,Single-person household,Yes,0.35434,90,16509,0.35345,0.35522
2017,Berlin,Single-person household,No,0.64566,170,16509,0.64478,0.64655
2017,Berlin,Couple without children,Yes,0.75551,130,16509,0.75425,0.75677
2017,Berlin,Couple without children,No,0.24449,55,16509,0.24323,0.24575
2017,Berlin,Single parent,No,1.00000,46,16509,1.00000,1.00000
2017,Berlin,Couple with children,Yes,0.86422,130,16509,0.86294,0.86550
2017,Berlin,Couple with children,No,0.13578,45,16509,0.13450,0.13706
2017,Brandenburg,Single-person household,Yes,0.54071,97,16509,0.53932,0.54211
2017,Brandenburg,Single-person household,No,0.45929,71,16509,0.45789,0.46068
2017,Brandenburg,Couple without children,Yes,1.00000,208,16509,1.00000,1.00000
2017,Brandenburg,Single parent,Yes,1.00000,38,16509,1.00000,1.00000
2017,Brandenburg,Couple with children,Yes,0.94299,164,16509,0.94209,0.94389
2017,Brandenburg,Couple with children,No,0.05701,62,16509,0.05611,0.05791
2017,Mecklenburg-Western Pomerania,Single-person household,Yes,0.52416,62,16509,0.52266,0.52566
2017,Mecklenburg-Western Pomerania,Single-person household,No,0.47584,64,16509,0.47434,0.47734
2017,Mecklenburg-Western Pomerania,Couple without children,Yes,1.00000,104,16509,1.00000,1.00000
2017,Mecklenburg-Western Pomerania,Couple with children,Yes,1.00000,81,16509,1.00000,1.00000
2017,Saxony,Single-person household,Yes,0.55936,159,16509,0.55838,0.56035
2017,Saxony,Single-person household,No,0.44064,123,16509,0.43965,0.44162
2017,Saxony,Couple without children,Yes,1.00000,295,16509,1.00000,1.00000
2017,Saxony,Single parent,Yes,0.72854,72,16509,0.72611,0.73096
2017,Saxony,Single parent,No,0.27146,32,16509,0.26904,0.27389
2017,Saxony,Couple with children,Yes,0.91939,261,16509,0.91856,0.92022
2017,Saxony,Couple with children,No,0.08061,67,16509,0.07978,0.08144
2017,Saxony-Anhalt,Single-person household,Yes,0.48451,77,16509,0.48315,0.48587
2017,Saxony-Anhalt,Single-person household,No,0.51549,83,16509,0.51413,0.51685
2017,Saxony-Anhalt,Couple without children,Yes,1.00000,170,16509,1.00000,1.00000
2017,Saxony-Anhalt,Single parent,Yes,1.00000,49,16509,1.00000,1.00000
2017,Saxony-Anhalt,Couple with children,Yes,0.89753,144,16509,0.89610,0.89897
2017,Saxony-Anhalt,Couple with children,No,0.10247,33,16509,0.10103,0.10390
2017,Thuringa,Single-person household,Yes,0.45838,85,16509,0.45703,0.45973
2017,Thuringa,Single-person household,No,0.54162,100,16509,0.54027,0.54297
2017,Thuringa,Couple without children,Yes,1.00000,181,16509,1.00000,1.00000
2017,Thuringa,Single parent,Yes,1.00000,39,16509,1.00000,1.00000
2017,Thuringa,Couple with children,Yes,1.00000,158,16509,1.00000,1.00000
2018,Schleswig-Holstein,Single-person household,Yes,0.66478,85,16853,0.66356,0.66600
2018,Schleswig-Holstein,Single-person household,No,0.33522,68,16853,0.33400,0.33644
2018,Schleswig-Holstein,Couple without children,Yes,1.00000,141,16853,1.00000,1.00000
2018,Schleswig-Holstein,Single parent,Yes,1.00000,39,16853,1.00000,1.00000
2018,Schleswig-Holstein,Couple with children,Yes,0.88226,219,16853,0.88117,0.88335
2018,Schleswig-Holstein,Couple with children,No,0.11774,54,16853,0.11665,0.11883
2018,Hamburg,Single-person household,Yes,0.47725,43,16853,0.47568,0.47883
2018,Hamburg,Single-person household,No,0.52275,54,16853,0.52117,0.52432
2018,Hamburg,Couple without children,Yes,1.00000,74,16853,1.00000,1.00000
2018,Hamburg,Couple with children,Yes,1.00000,92,16853,1.00000,1.00000
2018,Lower Saxony,Single-person household,Yes,0.68044,252,16853,0.67972,0.68117
2018,Lower Saxony,Single-person household,No,0.31956,146,16853,0.31883,0.32028
2018,Lower Saxony,Couple without children,Yes,0.94315,418,16853,0.94274,0.94356
2018,Lower Saxony,Couple without children,No,0.05685,45,16853,0.05644,0.05726
2018,Lower Saxony,Single parent,Yes,0.73621,110,16853,0.73444,0.73797
2018,Lower Saxony,Single parent,No,0.26379,63,16853,0.26203,0.26556
2018,Lower Saxony,Couple with children,Yes,0.95580,572,16853,0.95536,0.95624
2018,Lower Saxony,Couple with children,No,0.04420,123,16853,0.04376,0.04464
2018,Bremen,Couple without children,Yes,1.00000,31,16853,1.00000,1.00000
2018,Bremen,Couple with children,Yes,1.00000,51,16853,1.00000,1.00000
2018,North Rhine-Westphalia,Single-person household,Yes,0.60684,442,16853,0.60632,0.60735
2018,North Rhine-Westphalia,Single-person household,No,0.39316,420,16853,0.39265,0.39368
2018,North Rhine-Westphalia,Couple without children,Yes,0.90799,821,16853,0.90764,0.90834
2018,North Rhine-Westphalia,Couple without children,No,0.09201,110,16853,0.09166,0.09236
2018,North Rhine-Westphalia,Single parent,Yes,0.66751,235,16853,0.66621,0.66880
2018,North Rhine-Westphalia,Single parent,No,0.33249,144,16853,0.33120,0.33379
2018,North Rhine-Westphalia,Couple with children,Yes,0.92423,1160,16853,0.92386,0.92460
2018,North Rhine-Westphalia,Couple with children,No,0.07577,284,16853,0.07540,0.07614
2018,North Rhine-Westphalia,Other Combinations,Yes,0.81877,65,16853,0.81671,0.82082
2018,North Rhine-Westphalia,Other Combinations,No,0.18123,45,16853,0.17918,0.18329
2018,Hesse,Single-person household,Yes,0.62899,174,16853,0.62815,0.62984
2018,Hesse,Single-person household,No,0.37101,124,16853,0.37016,0.37185
2018,Hesse,Couple without children,Yes,0.89737,247,16853,0.89670,0.89804
2018,Hesse,Couple without children,No,0.10263,31,16853,0.10196,0.10330
2018,Hesse,Single parent,Yes,0.66583,77,16853,0.66372,0.66795
2018,Hesse,Single parent,No,0.33417,54,16853,0.33205,0.33628
2018,Hesse,Couple with children,Yes,0.96334,378,16853,0.96291,0.96376
2018,Hesse,Couple with children,No,0.03666,94,16853,0.03624,0.03709
2018,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.69248,152,16853,0.69159,0.69337
2018,"Rhineland-Palatinate, Saarland",Single-person household,No,0.30752,108,16853,0.30663,0.30841
2018,"Rhineland-Palatinate, Saarland",Couple without children,Yes,1.00000,244,16853,1.00000,1.00000
2018,"Rhineland-Palatinate, Saarland",Single parent,Yes,1.00000,67,16853,1.00000,1.00000
2018,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.93450,312,16853,0.93380,0.93521
2018,"Rhineland-Palatinate, Saarland",Couple with children,No,0.06550,78,16853,0.06479,0.06620
2018,Baden-Wuerttemberg,Single-person household,Yes,0.71621,263,16853,0.71559,0.71683
2018,Baden-Wuerttemberg,Single-person household,No,0.28379,134,16853,0.28317,0.28441
2018,Baden-Wuerttemberg,Couple without children,Yes,0.94325,441,16853,0.94289,0.94360
2018,Baden-Wuerttemberg,Couple without children,No,0.05675,35,16853,0.05640,0.05711
2018,Baden-Wuerttemberg,Single parent,Yes,0.78157,104,16853,0.77985,0.78328
2018,Baden-Wuerttemberg,Single parent,No,0.21843,56,16853,0.21672,0.22015
2018,Baden-Wuerttemberg,Couple with children,Yes,0.96312,681,16853,0.96279,0.96344
2018,Baden-Wuerttemberg,Couple with children,No,0.03688,114,16853,0.03656,0.03721
2018,Bavaria,Single-person household,Yes,0.63912,408,16853,0.63856,0.63969
2018,Bavaria,Single-person household,No,0.36088,244,16853,0.36031,0.36144
2018,Bavaria,Couple without children,Yes,0.93641,627,16853,0.93605,0.93677
2018,Bavaria,Couple without children,No,0.06359,49,16853,0.06323,0.06395
2018,Bavaria,Single parent,Yes,0.77361,188,16853,0.77230,0.77492
2018,Bavaria,Single parent,No,0.22639,68,16853,0.22508,0.22770
2018,Bavaria,Couple with children,Yes,0.95893,876,16853,0.95860,0.95926
2018,Bavaria,Couple with children,No,0.04107,107,16853,0.04074,0.04140
2018,Bavaria,Other Combinations,Yes,1.00000,36,16853,1.00000,1.00000
2018,Berlin,Single-person household,Yes,0.37322,100,16853,0.37233,0.37410
2018,Berlin,Single-person household,No,0.62678,202,16853,0.62590,0.62767
2018,Berlin,Couple without children,Yes,0.72357,135,16853,0.72230,0.72484
2018,Berlin,Couple without children,No,0.27643,54,16853,0.27516,0.27770
2018,Berlin,Single parent,No,1.00000,48,16853,1.00000,1.00000
2018,Berlin,Couple with children,Yes,0.74476,126,16853,0.74310,0.74642
2018,Berlin,Couple with children,No,0.25524,73,16853,0.25358,0.25690
2018,Brandenburg,Single-person household,Yes,0.51597,89,16853,0.51452,0.51742
2018,Brandenburg,Single-person household,No,0.48403,98,16853,0.48258,0.48548
2018,Brandenburg,Couple without children,Yes,1.00000,212,16853,1.00000,1.00000
2018,Brandenburg,Single parent,Yes,1.00000,34,16853,1.00000,1.00000
2018,Brandenburg,Couple with children,Yes,0.90991,165,16853,0.90882,0.91100
2018,Brandenburg,Couple with children,No,0.09009,51,16853,0.08900,0.09118
2018,Mecklenburg-Western Pomerania,Single-person household,Yes,0.52491,63,16853,0.52340,0.52641
2018,Mecklenburg-Western Pomerania,Single-person household,No,0.47509,69,16853,0.47359,0.47660
2018,Mecklenburg-Western Pomerania,Couple without children,Yes,1.00000,112,16853,1.00000,1.00000
2018,Mecklenburg-Western Pomerania,Couple with children,Yes,1.00000,97,16853,1.00000,1.00000
2018,Saxony,Single-person household,Yes,0.53834,167,16853,0.53734,0.53933
2018,Saxony,Single-person household,No,0.46166,131,16853,0.46067,0.46266
