year,quintil_oecd,regtyp,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,4th Quintile,Urban regions,Yes,0.58562,1939,2841,0.56750,0.60373
2004,4th Quintile,Urban regions,No,0.26986,902,2841,0.25354,0.28619
2004,4th Quintile,Rural regions,Yes,0.58693,1014,1493,0.56195,0.61192
2004,4th Quintile,Rural regions,No,0.26854,479,1493,0.24605,0.29103
2004,5th Quintile,Urban regions,Yes,0.61792,3112,4601,0.60388,0.63196
2004,5th Quintile,Urban regions,No,0.28308,1489,4601,0.27006,0.29610
2004,5th Quintile,Rural regions,Yes,0.59583,1039,1573,0.57157,0.62009
2004,5th Quintile,Rural regions,No,0.29918,534,1573,0.27654,0.32181
2005,1st Quintile,Urban regions,Yes,0.53627,1385,2047,0.51466,0.55788
2005,1st Quintile,Urban regions,No,0.24829,662,2047,0.22957,0.26701
2005,1st Quintile,Rural regions,Yes,0.53583,744,1096,0.50629,0.56537
2005,1st Quintile,Rural regions,No,0.24596,352,1096,0.22045,0.27147
2005,2nd Quintile,Urban regions,Yes,0.57363,1544,2184,0.55289,0.59438
2005,2nd Quintile,Urban regions,No,0.23037,640,2184,0.21271,0.24804
2005,2nd Quintile,Rural regions,Yes,0.57158,1010,1423,0.54586,0.59730
2005,2nd Quintile,Rural regions,No,0.25059,413,1423,0.22807,0.27312
2005,3rd Quintile,Urban regions,Yes,0.56735,1626,2314,0.54716,0.58755
2005,3rd Quintile,Urban regions,No,0.24200,688,2314,0.22455,0.25946
2005,3rd Quintile,Rural regions,Yes,0.58186,983,1424,0.55623,0.60749
2005,3rd Quintile,Rural regions,No,0.25976,441,1424,0.23698,0.28255
2005,4th Quintile,Urban regions,Yes,0.60647,1913,2788,0.58833,0.62461
2005,4th Quintile,Urban regions,No,0.26275,875,2788,0.24640,0.27909
2005,4th Quintile,Rural regions,Yes,0.59470,1036,1496,0.56982,0.61959
2005,4th Quintile,Rural regions,No,0.25980,460,1496,0.23757,0.28203
2005,5th Quintile,Urban regions,Yes,0.62590,3053,4388,0.61158,0.64022
2005,5th Quintile,Urban regions,No,0.26914,1335,4388,0.25602,0.28227
2005,5th Quintile,Rural regions,Yes,0.61729,964,1433,0.59212,0.64247
2005,5th Quintile,Rural regions,No,0.28222,469,1433,0.25891,0.30553
2006,1st Quintile,Urban regions,Yes,0.52933,1270,1894,0.50684,0.55181
2006,1st Quintile,Urban regions,No,0.26344,624,1894,0.24360,0.28329
2006,1st Quintile,Rural regions,Yes,0.51786,694,1047,0.48758,0.54814
2006,1st Quintile,Rural regions,No,0.26218,353,1047,0.23553,0.28884
2006,2nd Quintile,Urban regions,Yes,0.55247,1390,2017,0.53076,0.57417
2006,2nd Quintile,Urban regions,No,0.24414,627,2017,0.22539,0.26290
2006,2nd Quintile,Rural regions,Yes,0.56316,894,1297,0.53615,0.59016
2006,2nd Quintile,Rural regions,No,0.24438,403,1297,0.22099,0.26778
2006,3rd Quintile,Urban regions,Yes,0.56436,1504,2186,0.54357,0.58515
2006,3rd Quintile,Urban regions,No,0.24539,682,2186,0.22734,0.26343
2006,3rd Quintile,Rural regions,Yes,0.60106,974,1388,0.57529,0.62683
2006,3rd Quintile,Rural regions,No,0.23232,414,1388,0.21010,0.25455
2006,4th Quintile,Urban regions,Yes,0.58462,1794,2630,0.56579,0.60346
2006,4th Quintile,Urban regions,No,0.26299,836,2630,0.24616,0.27982
2006,4th Quintile,Rural regions,Yes,0.58233,912,1332,0.55584,0.60883
2006,4th Quintile,Rural regions,No,0.26487,420,1332,0.24117,0.28858
2006,5th Quintile,Urban regions,Yes,0.61892,2846,4119,0.60408,0.63375
2006,5th Quintile,Urban regions,No,0.28390,1273,4119,0.27013,0.29767
2006,5th Quintile,Rural regions,Yes,0.59222,923,1398,0.56645,0.61799
2006,5th Quintile,Rural regions,No,0.30553,475,1398,0.28137,0.32968
2007,1st Quintile,Urban regions,Yes,0.54404,1392,2011,0.52227,0.56582
2007,1st Quintile,Urban regions,No,0.24793,619,2011,0.22905,0.26681
2007,1st Quintile,Rural regions,Yes,0.54237,790,1163,0.51373,0.57102
2007,1st Quintile,Rural regions,No,0.25497,373,1163,0.22991,0.28003
2007,2nd Quintile,Urban regions,Yes,0.56474,1520,2126,0.54366,0.58582
2007,2nd Quintile,Urban regions,No,0.22305,606,2126,0.20535,0.24075
2007,2nd Quintile,Rural regions,Yes,0.57136,973,1377,0.54521,0.59751
2007,2nd Quintile,Rural regions,No,0.22417,404,1377,0.20213,0.24620
2007,3rd Quintile,Urban regions,Yes,0.57666,1661,2347,0.55666,0.59665
2007,3rd Quintile,Urban regions,No,0.23572,686,2347,0.21854,0.25289
2007,3rd Quintile,Rural regions,Yes,0.60854,1072,1510,0.58392,0.63317
2007,3rd Quintile,Rural regions,No,0.24331,438,1510,0.22166,0.26496
2007,4th Quintile,Urban regions,Yes,0.60371,1980,2795,0.58557,0.62184
2007,4th Quintile,Urban regions,No,0.24235,815,2795,0.22646,0.25823
2007,4th Quintile,Rural regions,Yes,0.58603,1065,1502,0.56111,0.61095
2007,4th Quintile,Rural regions,No,0.26145,437,1502,0.23922,0.28368
2007,5th Quintile,Urban regions,Yes,0.61578,2898,4140,0.60096,0.63060
2007,5th Quintile,Urban regions,No,0.27470,1242,4140,0.26110,0.28830
2007,5th Quintile,Rural regions,Yes,0.65293,1024,1441,0.62835,0.67752
2007,5th Quintile,Rural regions,No,0.25253,417,1441,0.23009,0.27497
2008,1st Quintile,Urban regions,Yes,0.54995,1298,1867,0.52737,0.57252
2008,1st Quintile,Urban regions,No,0.23861,569,1867,0.21927,0.25795
2008,1st Quintile,Rural regions,Yes,0.53318,736,1089,0.50353,0.56282
2008,1st Quintile,Rural regions,No,0.26141,353,1089,0.23530,0.28752
2008,2nd Quintile,Urban regions,Yes,0.57899,1496,2050,0.55761,0.60037
2008,2nd Quintile,Urban regions,No,0.21723,554,2050,0.19937,0.23508
2008,2nd Quintile,Rural regions,Yes,0.58634,934,1309,0.55965,0.61303
2008,2nd Quintile,Rural regions,No,0.23811,375,1309,0.21503,0.26120
2008,3rd Quintile,Urban regions,Yes,0.59775,1644,2264,0.57755,0.61796
2008,3rd Quintile,Urban regions,No,0.22883,620,2264,0.21152,0.24614
2008,3rd Quintile,Rural regions,Yes,0.59398,1069,1534,0.56940,0.61856
2008,3rd Quintile,Rural regions,No,0.25065,465,1534,0.22896,0.27235
2008,4th Quintile,Urban regions,Yes,0.59225,1793,2554,0.57319,0.61132
2008,4th Quintile,Urban regions,No,0.25531,761,2554,0.23839,0.27222
2008,4th Quintile,Rural regions,Yes,0.61112,936,1311,0.58472,0.63752
2008,4th Quintile,Rural regions,No,0.24215,375,1311,0.21896,0.26535
2008,5th Quintile,Urban regions,Yes,0.61169,2735,3908,0.59641,0.62697
2008,5th Quintile,Urban regions,No,0.28088,1173,3908,0.26678,0.29497
2008,5th Quintile,Rural regions,Yes,0.63075,945,1339,0.60489,0.65661
2008,5th Quintile,Rural regions,No,0.26093,394,1339,0.23739,0.28446
2009,1st Quintile,Urban regions,Yes,0.54810,1253,1788,0.52503,0.57118
2009,1st Quintile,Urban regions,No,0.25070,535,1788,0.23060,0.27079
2009,1st Quintile,Rural regions,Yes,0.56745,746,1060,0.53761,0.59729
2009,1st Quintile,Rural regions,No,0.24469,314,1060,0.21879,0.27058
2009,2nd Quintile,Urban regions,Yes,0.59334,1410,1894,0.57121,0.61547
2009,2nd Quintile,Urban regions,No,0.21448,484,1894,0.19599,0.23297
2009,2nd Quintile,Rural regions,Yes,0.57646,912,1259,0.54915,0.60376
2009,2nd Quintile,Rural regions,No,0.23821,347,1259,0.21467,0.26175
2009,3rd Quintile,Urban regions,Yes,0.60303,1463,2018,0.58168,0.62438
2009,3rd Quintile,Urban regions,No,0.23608,555,2018,0.21755,0.25461
2009,3rd Quintile,Rural regions,Yes,0.60445,1027,1377,0.57861,0.63028
2009,3rd Quintile,Rural regions,No,0.23304,350,1377,0.21070,0.25538
2009,4th Quintile,Urban regions,Yes,0.61498,1782,2448,0.59570,0.63426
2009,4th Quintile,Urban regions,No,0.23107,666,2448,0.21437,0.24778
2009,4th Quintile,Rural regions,Yes,0.60983,947,1310,0.58341,0.63626
2009,4th Quintile,Rural regions,No,0.25702,363,1310,0.23335,0.28069
2009,5th Quintile,Urban regions,Yes,0.64641,2569,3523,0.63062,0.66220
2009,5th Quintile,Urban regions,No,0.24586,954,3523,0.23164,0.26008
2009,5th Quintile,Rural regions,Yes,0.61738,900,1254,0.59047,0.64430
2009,5th Quintile,Rural regions,No,0.27423,354,1254,0.24953,0.29893
2010,1st Quintile,Urban regions,Yes,0.64819,1144,1649,0.62513,0.67124
2010,1st Quintile,Urban regions,No,0.26674,505,1649,0.24539,0.28809
2010,1st Quintile,Rural regions,Yes,0.64009,629,904,0.60878,0.67139
2010,1st Quintile,Rural regions,No,0.25983,275,904,0.23122,0.28843
2010,2nd Quintile,Urban regions,Yes,0.64321,1266,1759,0.62082,0.66561
2010,2nd Quintile,Urban regions,No,0.24424,493,1759,0.22415,0.26432
2010,2nd Quintile,Rural regions,Yes,0.68080,904,1225,0.65468,0.70691
2010,2nd Quintile,Rural regions,No,0.21676,321,1225,0.19368,0.23985
2010,3rd Quintile,Urban regions,Yes,0.64322,1365,1875,0.62153,0.66491
2010,3rd Quintile,Urban regions,No,0.22848,510,1875,0.20947,0.24749
2010,3rd Quintile,Rural regions,Yes,0.63814,968,1298,0.61199,0.66430
2010,3rd Quintile,Rural regions,No,0.24549,330,1298,0.22207,0.26891
2010,4th Quintile,Urban regions,Yes,0.60954,1569,2251,0.58938,0.62970
2010,4th Quintile,Urban regions,No,0.26889,682,2251,0.25057,0.28721
2010,4th Quintile,Rural regions,Yes,0.64461,854,1199,0.61751,0.67171
2010,4th Quintile,Rural regions,No,0.25340,345,1199,0.22877,0.27803
2010,5th Quintile,Urban regions,Yes,0.63602,2353,3300,0.61960,0.65244
2010,5th Quintile,Urban regions,No,0.27928,947,3300,0.26397,0.29459
2010,5th Quintile,Rural regions,Yes,0.66911,738,1039,0.64049,0.69774
2010,5th Quintile,Rural regions,No,0.25037,301,1039,0.22402,0.27673
2011,1st Quintile,Urban regions,Yes,0.58668,1962,2792,0.56841,0.60495
2011,1st Quintile,Urban regions,No,0.21181,830,2792,0.19665,0.22696
2011,1st Quintile,Rural regions,Yes,0.61515,1196,1786,0.59257,0.63772
2011,1st Quintile,Rural regions,No,0.21107,590,1786,0.19214,0.23000
2011,2nd Quintile,Urban regions,Yes,0.61342,1804,2521,0.59440,0.63243
2011,2nd Quintile,Urban regions,No,0.21035,717,2521,0.19444,0.22627
2011,2nd Quintile,Rural regions,Yes,0.59649,1246,1787,0.57374,0.61924
2011,2nd Quintile,Rural regions,No,0.21922,541,1787,0.20003,0.23841
2011,3rd Quintile,Urban regions,Yes,0.58184,1748,2504,0.56251,0.60116
2011,3rd Quintile,Urban regions,No,0.25369,756,2504,0.23664,0.27073
2011,3rd Quintile,Rural regions,Yes,0.64114,1138,1617,0.61776,0.66453
2011,3rd Quintile,Rural regions,No,0.21278,479,1617,0.19282,0.23273
2011,4th Quintile,Urban regions,Yes,0.58630,1938,2778,0.56798,0.60462
2011,4th Quintile,Urban regions,No,0.25279,840,2778,0.23663,0.26896
2011,4th Quintile,Rural regions,Yes,0.62849,943,1342,0.60263,0.65436
2011,4th Quintile,Rural regions,No,0.22611,399,1342,0.20372,0.24850
2011,5th Quintile,Urban regions,Yes,0.63004,2531,3523,0.61409,0.64598
2011,5th Quintile,Urban regions,No,0.25317,992,3523,0.23881,0.26753
2011,5th Quintile,Rural regions,Yes,0.64607,838,1186,0.61884,0.67330
2011,5th Quintile,Rural regions,No,0.24613,348,1186,0.22161,0.27066
2012,1st Quintile,Urban regions,Yes,0.57835,2305,3274,0.56143,0.59527
2012,1st Quintile,Urban regions,No,0.21172,969,3274,0.19772,0.22571
2012,1st Quintile,Rural regions,Yes,0.55538,1368,2031,0.53377,0.57700
2012,1st Quintile,Rural regions,No,0.24413,663,2031,0.22544,0.26281
2012,2nd Quintile,Urban regions,Yes,0.58922,2101,2937,0.57143,0.60702
2012,2nd Quintile,Urban regions,No,0.22459,836,2937,0.20950,0.23969
2012,2nd Quintile,Rural regions,Yes,0.60474,1415,1994,0.58328,0.62621
2012,2nd Quintile,Rural regions,No,0.22354,579,1994,0.20525,0.24184
2012,3rd Quintile,Urban regions,Yes,0.60141,2082,2862,0.58347,0.61935
2012,3rd Quintile,Urban regions,No,0.21916,780,2862,0.20400,0.23431
2012,3rd Quintile,Rural regions,Yes,0.60782,1389,1954,0.58617,0.62947
2012,3rd Quintile,Rural regions,No,0.23317,565,1954,0.21441,0.25192
2012,4th Quintile,Urban regions,Yes,0.60072,2163,3081,0.58343,0.61802
2012,4th Quintile,Urban regions,No,0.24493,918,3081,0.22975,0.26012
2012,4th Quintile,Rural regions,Yes,0.61712,1206,1708,0.59406,0.64018
2012,4th Quintile,Rural regions,No,0.24010,502,1708,0.21984,0.26036
2012,5th Quintile,Urban regions,Yes,0.62169,2754,3855,0.60638,0.63700
2012,5th Quintile,Urban regions,No,0.26426,1101,3855,0.25034,0.27818
2012,5th Quintile,Rural regions,Yes,0.61872,962,1391,0.59319,0.64426
2012,5th Quintile,Rural regions,No,0.27082,429,1391,0.24746,0.29418
2013,1st Quintile,Urban regions,Yes,0.63565,2257,3096,0.61870,0.65260
2013,1st Quintile,Urban regions,No,0.18184,839,3096,0.16825,0.19543
2013,1st Quintile,Rural regions,Yes,0.57635,1449,2058,0.55499,0.59770
2013,1st Quintile,Rural regions,No,0.22909,609,2058,0.21093,0.24725
2013,2nd Quintile,Urban regions,Yes,0.62975,2255,3065,0.61266,0.64685
2013,2nd Quintile,Urban regions,No,0.19764,810,3065,0.18354,0.21174
2013,2nd Quintile,Rural regions,Yes,0.62002,1562,2169,0.59958,0.64045
2013,2nd Quintile,Rural regions,No,0.20595,607,2169,0.18893,0.22297
2013,3rd Quintile,Urban regions,Yes,0.64511,2184,2951,0.62784,0.66238
2013,3rd Quintile,Urban regions,No,0.19099,767,2951,0.17681,0.20518
2013,3rd Quintile,Rural regions,Yes,0.64377,1444,1946,0.62249,0.66505
2013,3rd Quintile,Rural regions,No,0.21799,502,1946,0.19964,0.23634
2013,4th Quintile,Urban regions,Yes,0.63696,2234,3074,0.61996,0.65396
2013,4th Quintile,Urban regions,No,0.22270,840,3074,0.20799,0.23741
2013,4th Quintile,Rural regions,Yes,0.64883,1310,1780,0.62664,0.67101
2013,4th Quintile,Rural regions,No,0.23043,470,1780,0.21086,0.25000
2013,5th Quintile,Urban regions,Yes,0.64674,2979,4122,0.63214,0.66133
2013,5th Quintile,Urban regions,No,0.24634,1143,4122,0.23318,0.25949
2013,5th Quintile,Rural regions,Yes,0.64863,975,1379,0.62343,0.67384
2013,5th Quintile,Rural regions,No,0.25615,404,1379,0.23310,0.27920
2014,1st Quintile,Urban regions,Yes,0.56893,2583,3693,0.55296,0.58491
2014,1st Quintile,Urban regions,No,0.22039,1110,3693,0.20702,0.23376
2014,1st Quintile,Rural regions,Yes,0.56707,1456,2103,0.54589,0.58826
2014,1st Quintile,Rural regions,No,0.23197,647,2103,0.21392,0.25001
2014,2nd Quintile,Urban regions,Yes,0.57337,2341,3364,0.55665,0.59008
2014,2nd Quintile,Urban regions,No,0.23035,1023,3364,0.21612,0.24458
2014,2nd Quintile,Rural regions,Yes,0.60235,1494,2120,0.58151,0.62319
2014,2nd Quintile,Rural regions,No,0.23172,626,2120,0.21375,0.24968
2014,3rd Quintile,Urban regions,Yes,0.59741,2255,3176,0.58035,0.61447
2014,3rd Quintile,Urban regions,No,0.23376,921,3176,0.21904,0.24848
2014,3rd Quintile,Rural regions,Yes,0.63828,1433,1975,0.61708,0.65947
2014,3rd Quintile,Rural regions,No,0.21409,542,1975,0.19600,0.23219
2014,4th Quintile,Urban regions,Yes,0.60401,2312,3345,0.58743,0.62059
2014,4th Quintile,Urban regions,No,0.24650,1033,3345,0.23189,0.26111
2014,4th Quintile,Rural regions,Yes,0.62063,1268,1803,0.59822,0.64303
2014,4th Quintile,Rural regions,No,0.25441,535,1803,0.23430,0.27452
2014,5th Quintile,Urban regions,Yes,0.63934,2858,4015,0.62449,0.65420
2014,5th Quintile,Urban regions,No,0.25390,1157,4015,0.24044,0.26737
2014,5th Quintile,Rural regions,Yes,0.62222,949,1379,0.59662,0.64782
2014,5th Quintile,Rural regions,No,0.28413,430,1379,0.26032,0.30794
2015,1st Quintile,Urban regions,Yes,0.57196,2251,3193,0.55480,0.58913
2015,1st Quintile,Urban regions,No,0.21250,942,3193,0.19831,0.22669
2015,1st Quintile,Rural regions,Yes,0.56079,1295,1876,0.53833,0.58326
2015,1st Quintile,Rural regions,No,0.23889,581,1876,0.21959,0.25819
2015,2nd Quintile,Urban regions,Yes,0.58560,2203,3135,0.56835,0.60284
2015,2nd Quintile,Urban regions,No,0.23821,932,3135,0.22330,0.25313
2015,2nd Quintile,Rural regions,Yes,0.61659,1501,2096,0.59577,0.63741
2015,2nd Quintile,Rural regions,No,0.21394,595,2096,0.19638,0.23150
2015,3rd Quintile,Urban regions,Yes,0.59017,2080,2983,0.57252,0.60782
2015,3rd Quintile,Urban regions,No,0.23890,903,2983,0.22359,0.25420
2015,3rd Quintile,Rural regions,Yes,0.61667,1321,1840,0.59445,0.63889
2015,3rd Quintile,Rural regions,No,0.22285,519,1840,0.20383,0.24187
2015,4th Quintile,Urban regions,Yes,0.63672,2171,3053,0.61966,0.65378
2015,4th Quintile,Urban regions,No,0.21880,882,3053,0.20414,0.23347
2015,4th Quintile,Rural regions,Yes,0.64611,1213,1689,0.62330,0.66892
2015,4th Quintile,Rural regions,No,0.21971,476,1689,0.19996,0.23946
2015,5th Quintile,Urban regions,Yes,0.62218,2663,3783,0.60672,0.63763
2015,5th Quintile,Urban regions,No,0.26627,1120,3783,0.25218,0.28036
2015,5th Quintile,Rural regions,Yes,0.64702,905,1308,0.62112,0.67293
2015,5th Quintile,Rural regions,No,0.25545,403,1308,0.23180,0.27909
2016,1st Quintile,Urban regions,Yes,0.56674,2217,3141,0.54941,0.58407
2016,1st Quintile,Urban regions,No,0.20526,924,3141,0.19113,0.21939
2016,1st Quintile,Rural regions,Yes,0.53736,1259,1839,0.51456,0.56015
2016,1st Quintile,Rural regions,No,0.24599,580,1839,0.22630,0.26568
2016,2nd Quintile,Urban regions,Yes,0.58321,2100,3037,0.56568,0.60075
2016,2nd Quintile,Urban regions,No,0.22796,937,3037,0.21304,0.24288
2016,2nd Quintile,Rural regions,Yes,0.60170,1410,2004,0.58027,0.62314
2016,2nd Quintile,Rural regions,No,0.22797,594,2004,0.20960,0.24635
2016,3rd Quintile,Urban regions,Yes,0.57906,1969,2852,0.56093,0.59718
2016,3rd Quintile,Urban regions,No,0.24831,883,2852,0.23245,0.26417
2016,3rd Quintile,Rural regions,Yes,0.56564,1196,1740,0.54234,0.58894
2016,3rd Quintile,Rural regions,No,0.26447,544,1740,0.24374,0.28520
2016,4th Quintile,Urban regions,Yes,0.61761,2073,3006,0.60024,0.63499
2016,4th Quintile,Urban regions,No,0.23248,933,3006,0.21737,0.24758
2016,4th Quintile,Rural regions,Yes,0.64193,1111,1600,0.61843,0.66543
2016,4th Quintile,Rural regions,No,0.23031,489,1600,0.20967,0.25094
2016,5th Quintile,Urban regions,Yes,0.61454,2524,3587,0.59861,0.63047
2016,5th Quintile,Urban regions,No,0.27478,1063,3587,0.26017,0.28939
2016,5th Quintile,Rural regions,Yes,0.63192,871,1243,0.60510,0.65874
2016,5th Quintile,Rural regions,No,0.25460,372,1243,0.23037,0.27883
2017,1st Quintile,Urban regions,Yes,0.56922,2123,2913,0.55124,0.58721
2017,1st Quintile,Urban regions,No,0.18557,790,2913,0.17145,0.19969
2017,1st Quintile,Rural regions,Yes,0.57236,1206,1727,0.54902,0.59570
2017,1st Quintile,Rural regions,No,0.20105,521,1727,0.18214,0.21996
2017,2nd Quintile,Urban regions,Yes,0.58885,2015,2883,0.57088,0.60681
2017,2nd Quintile,Urban regions,No,0.22955,868,2883,0.21420,0.24490
2017,2nd Quintile,Rural regions,Yes,0.58596,1312,1867,0.56361,0.60831
2017,2nd Quintile,Rural regions,No,0.21662,555,1867,0.19793,0.23531
2017,3rd Quintile,Urban regions,Yes,0.59733,1926,2662,0.57869,0.61596
2017,3rd Quintile,Urban regions,No,0.22419,736,2662,0.20834,0.24003
2017,3rd Quintile,Rural regions,Yes,0.63110,1251,1720,0.60829,0.65391
2017,3rd Quintile,Rural regions,No,0.21133,469,1720,0.19203,0.23063
2017,4th Quintile,Urban regions,Yes,0.65731,2054,2819,0.63978,0.67483
2017,4th Quintile,Urban regions,No,0.20951,765,2819,0.19448,0.22453
2017,4th Quintile,Rural regions,Yes,0.68407,1132,1514,0.66064,0.70749
2017,4th Quintile,Rural regions,No,0.20392,382,1514,0.18362,0.22422
2017,5th Quintile,Urban regions,Yes,0.62847,2429,3408,0.61224,0.64470
2017,5th Quintile,Urban regions,No,0.26062,979,3408,0.24588,0.27536
2017,5th Quintile,Rural regions,Yes,0.63296,808,1123,0.60476,0.66116
2017,5th Quintile,Rural regions,No,0.24541,315,1123,0.22023,0.27059
2018,1st Quintile,Urban regions,Yes,0.54898,2032,2913,0.53091,0.56705
2018,1st Quintile,Urban regions,No,0.20553,881,2913,0.19085,0.22021
2018,1st Quintile,Rural regions,Yes,0.56473,1240,1785,0.54172,0.58774
2018,1st Quintile,Rural regions,No,0.21447,545,1785,0.19542,0.23351
2018,2nd Quintile,Urban regions,Yes,0.58903,2209,3089,0.57167,0.60638
2018,2nd Quintile,Urban regions,No,0.22294,880,3089,0.20826,0.23762
2018,2nd Quintile,Rural regions,Yes,0.57382,1424,2005,0.55217,0.59547
2018,2nd Quintile,Rural regions,No,0.22959,581,2005,0.21118,0.24801
2018,3rd Quintile,Urban regions,Yes,0.60724,2120,2904,0.58947,0.62500
2018,3rd Quintile,Urban regions,No,0.22441,784,2904,0.20924,0.23959
2018,3rd Quintile,Rural regions,Yes,0.62774,1336,1828,0.60557,0.64991
2018,3rd Quintile,Rural regions,No,0.21686,492,1828,0.19796,0.23576
2018,4th Quintile,Urban regions,Yes,0.63175,2188,3044,0.61461,0.64889
2018,4th Quintile,Urban regions,No,0.22562,856,3044,0.21077,0.24047
2018,4th Quintile,Rural regions,Yes,0.64993,1218,1651,0.62691,0.67294
2018,4th Quintile,Rural regions,No,0.22870,433,1651,0.20843,0.24896
2018,5th Quintile,Urban regions,Yes,0.62663,2660,3697,0.61104,0.64223
2018,5th Quintile,Urban regions,No,0.26482,1037,3697,0.25059,0.27904
2018,5th Quintile,Rural regions,Yes,0.64875,957,1350,0.62327,0.67422
2018,5th Quintile,Rural regions,No,0.24731,393,1350,0.22429,0.27034
2019,1st Quintile,Urban regions,Yes,0.55194,1983,2774,0.53343,0.57045
2019,1st Quintile,Urban regions,No,0.19060,791,2774,0.17598,0.20522
2019,1st Quintile,Rural regions,Yes,0.58807,1177,1656,0.56435,0.61178
2019,1st Quintile,Rural regions,No,0.19254,479,1656,0.17354,0.21153
2019,2nd Quintile,Urban regions,Yes,0.60232,2087,2862,0.58438,0.62025
2019,2nd Quintile,Urban regions,No,0.21834,775,2862,0.20320,0.23347
2019,2nd Quintile,Rural regions,Yes,0.59625,1365,1896,0.57416,0.61834
2019,2nd Quintile,Rural regions,No,0.20640,531,1896,0.18818,0.22462
2019,3rd Quintile,Urban regions,Yes,0.59504,1990,2744,0.57667,0.61341
2019,3rd Quintile,Urban regions,No,0.23860,754,2744,0.22264,0.25455
2019,3rd Quintile,Rural regions,Yes,0.62783,1195,1670,0.60464,0.65102
2019,3rd Quintile,Rural regions,No,0.20630,475,1670,0.18689,0.22572
2019,4th Quintile,Urban regions,Yes,0.62811,2023,2763,0.61008,0.64613
2019,4th Quintile,Urban regions,No,0.21556,740,2763,0.20022,0.23089
2019,4th Quintile,Rural regions,Yes,0.62562,1079,1499,0.60111,0.65013
2019,4th Quintile,Rural regions,No,0.24542,420,1499,0.22363,0.26721
2019,5th Quintile,Urban regions,Yes,0.64752,2565,3504,0.63170,0.66334
2019,5th Quintile,Urban regions,No,0.25260,939,3504,0.23821,0.26699
2019,5th Quintile,Rural regions,Yes,0.68017,954,1304,0.65484,0.70549
2019,5th Quintile,Rural regions,No,0.20981,350,1304,0.18770,0.23192
2020,1st Quintile,Urban regions,Yes,0.54189,2673,4381,0.52713,0.55664
2020,1st Quintile,Urban regions,No,0.24994,1708,4381,0.23712,0.26276
2020,1st Quintile,Rural regions,Yes,0.54678,1357,2170,0.52583,0.56773
2020,1st Quintile,Rural regions,No,0.24197,813,2170,0.22395,0.25999
2020,2nd Quintile,Urban regions,Yes,0.56137,1928,2871,0.54322,0.57953
2020,2nd Quintile,Urban regions,No,0.24900,943,2871,0.23318,0.26482
2020,2nd Quintile,Rural regions,Yes,0.55721,1319,1938,0.53509,0.57933
2020,2nd Quintile,Rural regions,No,0.23173,619,1938,0.21294,0.25052
2020,3rd Quintile,Urban regions,Yes,0.56793,1851,2720,0.54931,0.58655
2020,3rd Quintile,Urban regions,No,0.26681,869,2720,0.25018,0.28343
2020,3rd Quintile,Rural regions,Yes,0.57065,1061,1535,0.54588,0.59542
2020,3rd Quintile,Rural regions,No,0.26931,474,1535,0.24711,0.29151
2020,4th Quintile,Urban regions,Yes,0.58140,2042,2941,0.56356,0.59923
2020,4th Quintile,Urban regions,No,0.26157,899,2941,0.24568,0.27745
2020,4th Quintile,Rural regions,Yes,0.57660,1047,1570,0.55215,0.60105
2020,4th Quintile,Rural regions,No,0.29226,523,1570,0.26976,0.31477
2020,5th Quintile,Urban regions,Yes,0.58070,2974,4353,0.56604,0.59537
2020,5th Quintile,Urban regions,No,0.29544,1379,4353,0.28188,0.30899
2020,5th Quintile,Rural regions,Yes,0.59705,1042,1580,0.57285,0.62124
2020,5th Quintile,Rural regions,No,0.28540,538,1580,0.26312,0.30767
2021,1st Quintile,Urban regions,Yes,0.54907,1479,2100,0.52779,0.57036
2021,1st Quintile,Urban regions,No,0.20510,621,2100,0.18782,0.22237
2021,1st Quintile,Rural regions,Yes,0.56105,794,1124,0.53203,0.59008
2021,1st Quintile,Rural regions,No,0.23267,330,1124,0.20795,0.25738
2021,2nd Quintile,Urban regions,Yes,0.59423,1444,2004,0.57272,0.61573
2021,2nd Quintile,Urban regions,No,0.20370,560,2004,0.18607,0.22134
2021,2nd Quintile,Rural regions,Yes,0.57790,920,1322,0.55127,0.60454
2021,2nd Quintile,Rural regions,No,0.24514,402,1322,0.22194,0.26834
2021,3rd Quintile,Urban regions,Yes,0.59485,1437,1966,0.57315,0.61656
2021,3rd Quintile,Urban regions,No,0.23692,529,1966,0.21812,0.25572
2021,3rd Quintile,Rural regions,Yes,0.55644,793,1127,0.52742,0.58546
2021,3rd Quintile,Rural regions,No,0.23976,334,1127,0.21482,0.26470
2021,4th Quintile,Urban regions,Yes,0.61272,1526,2093,0.59184,0.63359
2021,4th Quintile,Urban regions,No,0.23365,567,2093,0.21552,0.25178
2021,4th Quintile,Rural regions,Yes,0.64443,795,1082,0.61590,0.67297
2021,4th Quintile,Rural regions,No,0.23683,287,1082,0.21149,0.26218
2021,5th Quintile,Urban regions,Yes,0.63942,2340,3155,0.62267,0.65618
2021,5th Quintile,Urban regions,No,0.23689,815,3155,0.22205,0.25172
2021,5th Quintile,Rural regions,Yes,0.63178,793,1112,0.60341,0.66014
2021,5th Quintile,Rural regions,No,0.26277,319,1112,0.23689,0.28865
2022,1st Quintile,Urban regions,Yes,0.49027,1931,2772,0.47165,0.50888
2022,1st Quintile,Urban regions,No,0.19825,841,2772,0.18340,0.21309
