year,migback,pgisced97,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,No migration background,Pre-primary Level,Yes,0.64461,150,223,0.58164,0.70757
1997,No migration background,Pre-primary Level,No,0.35539,73,223,0.29243,0.41836
1997,No migration background,Primary Level,Yes,0.65707,37,37,0.50201,0.81214
1997,No migration background,Lower Secondary Level,Yes,0.77877,1071,1431,0.75725,0.80028
1997,No migration background,Lower Secondary Level,No,0.22123,360,1431,0.19972,0.24275
1997,No migration background,Upper Secondary Level,Yes,0.71562,3698,5377,0.70356,0.72767
1997,No migration background,Upper Secondary Level,No,0.28438,1679,5377,0.27233,0.29644
1997,No migration background,Post-secondary Non-tertiary Level,Yes,0.61050,199,308,0.55596,0.66505
1997,No migration background,Post-secondary Non-tertiary Level,No,0.38950,109,308,0.33495,0.44404
1997,No migration background,First Stage of Tertiary Education,Yes,0.68318,453,687,0.64836,0.71799
1997,No migration background,First Stage of Tertiary Education,No,0.31682,234,687,0.28201,0.35164
1997,No migration background,Second Stage of Tertiary Education,Yes,0.69118,1094,1560,0.66824,0.71411
1997,No migration background,Second Stage of Tertiary Education,No,0.30882,466,1560,0.28589,0.33176
1997,Direct migration background,No answer / don't know,Yes,0.69444,61,96,0.60180,0.78707
1997,Direct migration background,No answer / don't know,No,0.30556,35,96,0.21293,0.39820
1997,Direct migration background,Primary Level,Yes,0.73813,286,390,0.69444,0.78182
1997,Direct migration background,Primary Level,No,0.26187,104,390,0.21818,0.30556
1997,Direct migration background,Lower Secondary Level,Yes,0.68883,467,687,0.65419,0.72348
1997,Direct migration background,Lower Secondary Level,No,0.31117,220,687,0.27652,0.34581
1997,Direct migration background,Upper Secondary Level,Yes,0.67690,587,893,0.64621,0.70759
1997,Direct migration background,Upper Secondary Level,No,0.32310,306,893,0.29241,0.35379
1997,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.68360,89,127,0.60239,0.76481
1997,Direct migration background,Post-secondary Non-tertiary Level,No,0.31640,38,127,0.23519,0.39761
1997,Direct migration background,First Stage of Tertiary Education,Yes,0.72026,35,35,0.56938,0.87114
1997,Direct migration background,Second Stage of Tertiary Education,Yes,0.69025,124,180,0.62251,0.75799
1997,Direct migration background,Second Stage of Tertiary Education,No,0.30975,56,180,0.24201,0.37749
1997,Indirect migration background,Pre-primary Level,Yes,0.55171,32,63,0.42792,0.67550
1997,Indirect migration background,Pre-primary Level,No,0.44829,31,63,0.32450,0.57208
1997,Indirect migration background,Lower Secondary Level,Yes,0.60750,112,195,0.53878,0.67621
1997,Indirect migration background,Lower Secondary Level,No,0.39250,83,195,0.32379,0.46122
1997,Indirect migration background,Upper Secondary Level,Yes,0.59699,110,194,0.52779,0.66619
1997,Indirect migration background,Upper Secondary Level,No,0.40301,84,194,0.33381,0.47221
1998,No migration background,No answer / don't know,Yes,0.62390,260,420,0.57751,0.67028
1998,No migration background,No answer / don't know,No,0.37610,160,420,0.32972,0.42249
1998,No migration background,Pre-primary Level,Yes,0.61118,147,235,0.54872,0.67364
1998,No migration background,Pre-primary Level,No,0.38882,88,235,0.32636,0.45128
1998,No migration background,Primary Level,Yes,0.67880,44,44,0.53924,0.81837
1998,No migration background,Lower Secondary Level,Yes,0.73676,1193,1676,0.71567,0.75785
1998,No migration background,Lower Secondary Level,No,0.26324,483,1676,0.24215,0.28433
1998,No migration background,Upper Secondary Level,Yes,0.68717,3961,5923,0.67536,0.69898
1998,No migration background,Upper Secondary Level,No,0.31283,1962,5923,0.30102,0.32464
1998,No migration background,Post-secondary Non-tertiary Level,Yes,0.70254,245,353,0.65479,0.75030
1998,No migration background,Post-secondary Non-tertiary Level,No,0.29746,108,353,0.24970,0.34521
1998,No migration background,First Stage of Tertiary Education,Yes,0.67466,492,741,0.64090,0.70841
1998,No migration background,First Stage of Tertiary Education,No,0.32534,249,741,0.29159,0.35910
1998,No migration background,Second Stage of Tertiary Education,Yes,0.68582,1208,1747,0.66405,0.70760
1998,No migration background,Second Stage of Tertiary Education,No,0.31418,539,1747,0.29240,0.33595
1998,Direct migration background,No answer / don't know,Yes,0.66322,82,131,0.58198,0.74447
1998,Direct migration background,No answer / don't know,No,0.33678,49,131,0.25553,0.41802
1998,Direct migration background,Primary Level,Yes,0.68759,242,356,0.63938,0.73580
1998,Direct migration background,Primary Level,No,0.31241,114,356,0.26420,0.36062
1998,Direct migration background,Lower Secondary Level,Yes,0.66606,430,649,0.62975,0.70238
1998,Direct migration background,Lower Secondary Level,No,0.33394,219,649,0.29762,0.37025
1998,Direct migration background,Upper Secondary Level,Yes,0.65056,529,837,0.61824,0.68288
1998,Direct migration background,Upper Secondary Level,No,0.34944,308,837,0.31712,0.38176
1998,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.63750,89,133,0.55549,0.71951
1998,Direct migration background,Post-secondary Non-tertiary Level,No,0.36250,44,133,0.28049,0.44451
1998,Direct migration background,First Stage of Tertiary Education,Yes,0.68113,33,33,0.51966,0.84260
1998,Direct migration background,Second Stage of Tertiary Education,Yes,0.73988,126,189,0.67717,0.80259
1998,Direct migration background,Second Stage of Tertiary Education,No,0.26012,63,189,0.19741,0.32283
1998,Indirect migration background,Pre-primary Level,No,0.60129,40,40,0.44762,0.75496
1998,Indirect migration background,Lower Secondary Level,Yes,0.50333,104,195,0.43297,0.57369
1998,Indirect migration background,Lower Secondary Level,No,0.49667,91,195,0.42631,0.56703
1998,Indirect migration background,Upper Secondary Level,Yes,0.63614,127,206,0.57028,0.70200
1998,Indirect migration background,Upper Secondary Level,No,0.36386,79,206,0.29800,0.42972
1999,No migration background,No answer / don't know,Yes,0.57396,84,143,0.49262,0.65529
1999,No migration background,No answer / don't know,No,0.42604,59,143,0.34471,0.50738
1999,No migration background,Pre-primary Level,Yes,0.65543,150,231,0.59401,0.71685
1999,No migration background,Pre-primary Level,No,0.34457,81,231,0.28315,0.40599
1999,No migration background,Primary Level,Yes,0.73791,48,48,0.61218,0.86364
1999,No migration background,Lower Secondary Level,Yes,0.78653,1234,1626,0.76660,0.80645
1999,No migration background,Lower Secondary Level,No,0.21347,392,1626,0.19355,0.23340
1999,No migration background,Upper Secondary Level,Yes,0.71918,4153,5902,0.70771,0.73064
1999,No migration background,Upper Secondary Level,No,0.28082,1749,5902,0.26936,0.29229
1999,No migration background,Post-secondary Non-tertiary Level,Yes,0.68316,249,356,0.63476,0.73155
1999,No migration background,Post-secondary Non-tertiary Level,No,0.31684,107,356,0.26845,0.36524
1999,No migration background,First Stage of Tertiary Education,Yes,0.67934,517,743,0.64576,0.71292
1999,No migration background,First Stage of Tertiary Education,No,0.32066,226,743,0.28708,0.35424
1999,No migration background,Second Stage of Tertiary Education,Yes,0.69091,1237,1751,0.66926,0.71257
1999,No migration background,Second Stage of Tertiary Education,No,0.30909,514,1751,0.28743,0.33074
1999,Direct migration background,No answer / don't know,Yes,0.59098,51,86,0.48646,0.69550
1999,Direct migration background,No answer / don't know,No,0.40902,35,86,0.30450,0.51354
1999,Direct migration background,Primary Level,Yes,0.73137,246,336,0.68391,0.77884
1999,Direct migration background,Primary Level,No,0.26863,90,336,0.22116,0.31609
1999,Direct migration background,Lower Secondary Level,Yes,0.71506,430,607,0.67912,0.75100
1999,Direct migration background,Lower Secondary Level,No,0.28494,177,607,0.24900,0.32088
1999,Direct migration background,Upper Secondary Level,Yes,0.64424,500,787,0.61077,0.67771
1999,Direct migration background,Upper Secondary Level,No,0.35576,287,787,0.32229,0.38923
1999,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.69732,85,125,0.61645,0.77818
1999,Direct migration background,Post-secondary Non-tertiary Level,No,0.30268,40,125,0.22182,0.38355
1999,Direct migration background,First Stage of Tertiary Education,Yes,0.69217,36,36,0.53924,0.84510
1999,Direct migration background,Second Stage of Tertiary Education,Yes,0.63670,117,178,0.56584,0.70755
1999,Direct migration background,Second Stage of Tertiary Education,No,0.36330,61,178,0.29245,0.43416
1999,Indirect migration background,Pre-primary Level,No,0.52617,34,34,0.35581,0.69653
1999,Indirect migration background,Lower Secondary Level,Yes,0.60397,112,190,0.53424,0.67370
1999,Indirect migration background,Lower Secondary Level,No,0.39603,78,190,0.32630,0.46576
1999,Indirect migration background,Upper Secondary Level,Yes,0.64694,137,215,0.58290,0.71097
1999,Indirect migration background,Upper Secondary Level,No,0.35306,78,215,0.28903,0.41710
2000,No migration background,Pre-primary Level,Yes,0.55994,217,367,0.50908,0.61079
2000,No migration background,Pre-primary Level,No,0.44006,150,367,0.38921,0.49092
2000,No migration background,Primary Level,Yes,0.60113,60,103,0.50610,0.69615
2000,No migration background,Primary Level,No,0.39887,43,103,0.30385,0.49390
2000,No migration background,Lower Secondary Level,Yes,0.75860,1814,2431,0.74158,0.77561
2000,No migration background,Lower Secondary Level,No,0.24140,617,2431,0.22439,0.25842
2000,No migration background,Upper Secondary Level,Yes,0.68837,7591,11188,0.67979,0.69696
2000,No migration background,Upper Secondary Level,No,0.31163,3597,11188,0.30304,0.32021
2000,No migration background,Post-secondary Non-tertiary Level,Yes,0.65777,525,804,0.62496,0.69059
2000,No migration background,Post-secondary Non-tertiary Level,No,0.34223,279,804,0.30941,0.37504
2000,No migration background,First Stage of Tertiary Education,Yes,0.69109,1123,1643,0.66874,0.71344
2000,No migration background,First Stage of Tertiary Education,No,0.30891,520,1643,0.28656,0.33126
2000,No migration background,Second Stage of Tertiary Education,Yes,0.69264,2322,3351,0.67702,0.70827
2000,No migration background,Second Stage of Tertiary Education,No,0.30736,1029,3351,0.29173,0.32298
2000,Direct migration background,Pre-primary Level,No,0.64084,36,36,0.48190,0.79978
2000,Direct migration background,Primary Level,Yes,0.68492,199,285,0.63089,0.73895
2000,Direct migration background,Primary Level,No,0.31508,86,285,0.26105,0.36911
2000,Direct migration background,Lower Secondary Level,Yes,0.67346,584,845,0.64182,0.70510
2000,Direct migration background,Lower Secondary Level,No,0.32654,261,845,0.29490,0.35818
2000,Direct migration background,Upper Secondary Level,Yes,0.62209,760,1226,0.59494,0.64925
2000,Direct migration background,Upper Secondary Level,No,0.37791,466,1226,0.35075,0.40506
2000,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.67116,173,272,0.61522,0.72709
2000,Direct migration background,Post-secondary Non-tertiary Level,No,0.32884,99,272,0.27291,0.38478
2000,Direct migration background,First Stage of Tertiary Education,Yes,0.67912,133,192,0.61292,0.74533
2000,Direct migration background,First Stage of Tertiary Education,No,0.32088,59,192,0.25467,0.38708
2000,Direct migration background,Second Stage of Tertiary Education,Yes,0.62293,242,396,0.57513,0.67072
2000,Direct migration background,Second Stage of Tertiary Education,No,0.37707,154,396,0.32928,0.42487
2000,Indirect migration background,Pre-primary Level,Yes,0.57475,35,66,0.45456,0.69494
2000,Indirect migration background,Pre-primary Level,No,0.42525,31,66,0.30506,0.54544
2000,Indirect migration background,Lower Secondary Level,Yes,0.59519,150,256,0.53494,0.65544
2000,Indirect migration background,Lower Secondary Level,No,0.40481,106,256,0.34456,0.46506
2000,Indirect migration background,Upper Secondary Level,Yes,0.59803,213,343,0.54606,0.64999
2000,Indirect migration background,Upper Secondary Level,No,0.40197,130,343,0.35001,0.45394
2000,Indirect migration background,Second Stage of Tertiary Education,Yes,0.66886,32,32,0.50318,0.83453
2001,No migration background,No answer / don't know,Yes,0.63541,53,53,0.50458,0.76623
2001,No migration background,Pre-primary Level,Yes,0.56437,253,426,0.51722,0.61151
2001,No migration background,Pre-primary Level,No,0.43563,173,426,0.38849,0.48278
2001,No migration background,Primary Level,Yes,0.68537,63,63,0.56978,0.80096
2001,No migration background,Lower Secondary Level,Yes,0.75557,1540,2069,0.73705,0.77410
2001,No migration background,Lower Secondary Level,No,0.24443,529,2069,0.22590,0.26295
2001,No migration background,Upper Secondary Level,Yes,0.70188,7044,10139,0.69298,0.71079
2001,No migration background,Upper Secondary Level,No,0.29812,3095,10139,0.28921,0.30702
2001,No migration background,Post-secondary Non-tertiary Level,Yes,0.69374,517,775,0.66127,0.72622
2001,No migration background,Post-secondary Non-tertiary Level,No,0.30626,258,775,0.27378,0.33873
2001,No migration background,First Stage of Tertiary Education,Yes,0.68325,998,1469,0.65945,0.70705
2001,No migration background,First Stage of Tertiary Education,No,0.31675,471,1469,0.29295,0.34055
2001,No migration background,Second Stage of Tertiary Education,Yes,0.70092,2201,3123,0.68486,0.71698
2001,No migration background,Second Stage of Tertiary Education,No,0.29908,922,3123,0.28302,0.31514
2001,Direct migration background,Primary Level,Yes,0.77628,157,208,0.71950,0.83305
2001,Direct migration background,Primary Level,No,0.22372,51,208,0.16695,0.28050
2001,Direct migration background,Lower Secondary Level,Yes,0.68294,537,769,0.65003,0.71585
2001,Direct migration background,Lower Secondary Level,No,0.31706,232,769,0.28415,0.34997
2001,Direct migration background,Upper Secondary Level,Yes,0.65220,711,1083,0.62382,0.68058
2001,Direct migration background,Upper Secondary Level,No,0.34780,372,1083,0.31942,0.37618
2001,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.63773,158,251,0.57814,0.69731
2001,Direct migration background,Post-secondary Non-tertiary Level,No,0.36227,93,251,0.30269,0.42186
2001,Direct migration background,First Stage of Tertiary Education,Yes,0.75395,113,163,0.68762,0.82027
2001,Direct migration background,First Stage of Tertiary Education,No,0.24605,50,163,0.17973,0.31238
2001,Direct migration background,Second Stage of Tertiary Education,Yes,0.63864,225,359,0.58887,0.68840
2001,Direct migration background,Second Stage of Tertiary Education,No,0.36136,134,359,0.31160,0.41113
2001,Indirect migration background,Pre-primary Level,Yes,0.62235,37,37,0.46399,0.78072
2001,Indirect migration background,Lower Secondary Level,Yes,0.55012,124,231,0.48583,0.61441
2001,Indirect migration background,Lower Secondary Level,No,0.44988,107,231,0.38559,0.51417
2001,Indirect migration background,Upper Secondary Level,Yes,0.61293,191,309,0.55853,0.66733
2001,Indirect migration background,Upper Secondary Level,No,0.38707,118,309,0.33267,0.44147
2002,No migration background,No answer / don't know,Yes,0.56219,78,134,0.47788,0.64651
2002,No migration background,No answer / don't know,No,0.43781,56,134,0.35349,0.52212
2002,No migration background,Pre-primary Level,Yes,0.59914,292,482,0.55534,0.64293
2002,No migration background,Pre-primary Level,No,0.40086,190,482,0.35707,0.44466
2002,No migration background,Primary Level,Yes,0.67401,55,87,0.57494,0.77308
2002,No migration background,Primary Level,No,0.32599,32,87,0.22692,0.42506
2002,No migration background,Lower Secondary Level,Yes,0.73114,1423,1969,0.71155,0.75073
2002,No migration background,Lower Secondary Level,No,0.26886,546,1969,0.24927,0.28845
2002,No migration background,Upper Secondary Level,Yes,0.68843,7003,10212,0.67945,0.69742
2002,No migration background,Upper Secondary Level,No,0.31157,3209,10212,0.30258,0.32055
2002,No migration background,Post-secondary Non-tertiary Level,Yes,0.68535,594,885,0.65474,0.71597
2002,No migration background,Post-secondary Non-tertiary Level,No,0.31465,291,885,0.28403,0.34526
2002,No migration background,First Stage of Tertiary Education,Yes,0.68122,1043,1544,0.65796,0.70447
2002,No migration background,First Stage of Tertiary Education,No,0.31878,501,1544,0.29553,0.34204
2002,No migration background,Second Stage of Tertiary Education,Yes,0.69242,2825,4091,0.67827,0.70656
2002,No migration background,Second Stage of Tertiary Education,No,0.30758,1266,4091,0.29344,0.32173
2002,Direct migration background,Primary Level,Yes,0.62692,122,189,0.55779,0.69606
2002,Direct migration background,Primary Level,No,0.37308,67,189,0.30394,0.44221
2002,Direct migration background,Lower Secondary Level,Yes,0.66062,479,709,0.62574,0.69549
2002,Direct migration background,Lower Secondary Level,No,0.33938,230,709,0.30451,0.37426
2002,Direct migration background,Upper Secondary Level,Yes,0.63766,648,1020,0.60815,0.66717
2002,Direct migration background,Upper Secondary Level,No,0.36234,372,1020,0.33283,0.39185
2002,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.60518,147,242,0.54346,0.66689
2002,Direct migration background,Post-secondary Non-tertiary Level,No,0.39482,95,242,0.33311,0.45654
2002,Direct migration background,First Stage of Tertiary Education,Yes,0.61773,103,158,0.54171,0.69374
2002,Direct migration background,First Stage of Tertiary Education,No,0.38227,55,158,0.30626,0.45829
2002,Direct migration background,Second Stage of Tertiary Education,Yes,0.66744,258,391,0.62068,0.71420
2002,Direct migration background,Second Stage of Tertiary Education,No,0.33256,133,391,0.28580,0.37932
2002,Indirect migration background,Pre-primary Level,Yes,0.44705,37,77,0.33527,0.55883
2002,Indirect migration background,Pre-primary Level,No,0.55295,40,77,0.44117,0.66473
2002,Indirect migration background,Lower Secondary Level,Yes,0.51605,103,197,0.44608,0.58601
2002,Indirect migration background,Lower Secondary Level,No,0.48395,94,197,0.41399,0.55392
2002,Indirect migration background,Upper Secondary Level,Yes,0.60597,192,320,0.55235,0.65959
2002,Indirect migration background,Upper Secondary Level,No,0.39403,128,320,0.34041,0.44765
2002,Indirect migration background,Second Stage of Tertiary Education,Yes,0.66006,44,44,0.51847,0.80164
2003,No migration background,No answer / don't know,Yes,0.60878,105,171,0.53541,0.68214
2003,No migration background,No answer / don't know,No,0.39122,66,171,0.31786,0.46459
2003,No migration background,Pre-primary Level,Yes,0.58799,300,495,0.54459,0.63140
2003,No migration background,Pre-primary Level,No,0.41201,195,495,0.36860,0.45541
2003,No migration background,Primary Level,Yes,0.73574,65,65,0.62771,0.84377
2003,No migration background,Lower Secondary Level,Yes,0.73489,1374,1877,0.71491,0.75486
2003,No migration background,Lower Secondary Level,No,0.26511,503,1877,0.24514,0.28509
2003,No migration background,Upper Secondary Level,Yes,0.70841,6832,9766,0.69939,0.71742
2003,No migration background,Upper Secondary Level,No,0.29159,2934,9766,0.28258,0.30061
2003,No migration background,Post-secondary Non-tertiary Level,Yes,0.72019,619,879,0.69050,0.74988
2003,No migration background,Post-secondary Non-tertiary Level,No,0.27981,260,879,0.25012,0.30950
2003,No migration background,First Stage of Tertiary Education,Yes,0.69425,1048,1498,0.67091,0.71759
2003,No migration background,First Stage of Tertiary Education,No,0.30575,450,1498,0.28241,0.32909
2003,No migration background,Second Stage of Tertiary Education,Yes,0.70468,2781,3902,0.69037,0.71900
2003,No migration background,Second Stage of Tertiary Education,No,0.29532,1121,3902,0.28100,0.30963
2003,Direct migration background,Primary Level,Yes,0.71031,118,166,0.64109,0.77952
2003,Direct migration background,Primary Level,No,0.28969,48,166,0.22048,0.35891
2003,Direct migration background,Lower Secondary Level,Yes,0.67440,455,653,0.63843,0.71037
2003,Direct migration background,Lower Secondary Level,No,0.32560,198,653,0.28963,0.36157
2003,Direct migration background,Upper Secondary Level,Yes,0.67126,627,964,0.64159,0.70093
2003,Direct migration background,Upper Secondary Level,No,0.32874,337,964,0.29907,0.35841
2003,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.61754,138,226,0.55403,0.68104
2003,Direct migration background,Post-secondary Non-tertiary Level,No,0.38246,88,226,0.31896,0.44597
2003,Direct migration background,First Stage of Tertiary Education,Yes,0.69248,92,142,0.61630,0.76865
2003,Direct migration background,First Stage of Tertiary Education,No,0.30752,50,142,0.23135,0.38370
2003,Direct migration background,Second Stage of Tertiary Education,Yes,0.69151,248,365,0.64406,0.73896
2003,Direct migration background,Second Stage of Tertiary Education,No,0.30849,117,365,0.26104,0.35594
2003,Indirect migration background,Pre-primary Level,No,0.61336,37,37,0.45428,0.77244
2003,Indirect migration background,Lower Secondary Level,Yes,0.56846,107,184,0.49670,0.64022
2003,Indirect migration background,Lower Secondary Level,No,0.43154,77,184,0.35978,0.50330
2003,Indirect migration background,Upper Secondary Level,Yes,0.60964,191,325,0.55652,0.66276
2003,Indirect migration background,Upper Secondary Level,No,0.39036,134,325,0.33724,0.44348
2003,Indirect migration background,Post-secondary Non-tertiary Level,Yes,0.82212,34,34,0.69164,0.95259
2003,Indirect migration background,Second Stage of Tertiary Education,Yes,0.59571,32,32,0.42295,0.76847
2004,No migration background,No answer / don't know,Yes,0.60819,104,186,0.53785,0.67854
2004,No migration background,No answer / don't know,No,0.39181,82,186,0.32146,0.46215
2004,No migration background,Pre-primary Level,Yes,0.59077,297,494,0.54737,0.63418
2004,No migration background,Pre-primary Level,No,0.40923,197,494,0.36582,0.45263
2004,No migration background,Primary Level,Yes,0.60501,48,87,0.50169,0.70832
2004,No migration background,Primary Level,No,0.39499,39,87,0.29168,0.49831
2004,No migration background,Lower Secondary Level,Yes,0.71206,1244,1761,0.69091,0.73322
2004,No migration background,Lower Secondary Level,No,0.28794,517,1761,0.26678,0.30909
2004,No migration background,Upper Secondary Level,Yes,0.69788,6537,9485,0.68864,0.70712
2004,No migration background,Upper Secondary Level,No,0.30212,2948,9485,0.29288,0.31136
2004,No migration background,Post-secondary Non-tertiary Level,Yes,0.70739,601,885,0.67740,0.73738
2004,No migration background,Post-secondary Non-tertiary Level,No,0.29261,284,885,0.26262,0.32260
2004,No migration background,First Stage of Tertiary Education,Yes,0.68770,982,1452,0.66386,0.71155
2004,No migration background,First Stage of Tertiary Education,No,0.31230,470,1452,0.28845,0.33614
2004,No migration background,Second Stage of Tertiary Education,Yes,0.70096,2687,3864,0.68652,0.71540
2004,No migration background,Second Stage of Tertiary Education,No,0.29904,1177,3864,0.28460,0.31348
2004,Direct migration background,Pre-primary Level,Yes,0.39242,31,62,0.26988,0.51495
2004,Direct migration background,Pre-primary Level,No,0.60758,31,62,0.48505,0.73012
2004,Direct migration background,Primary Level,Yes,0.71199,113,156,0.64070,0.78328
2004,Direct migration background,Primary Level,No,0.28801,43,156,0.21672,0.35930
2004,Direct migration background,Lower Secondary Level,Yes,0.69785,421,611,0.66141,0.73429
2004,Direct migration background,Lower Secondary Level,No,0.30215,190,611,0.26571,0.33859
2004,Direct migration background,Upper Secondary Level,Yes,0.63216,590,944,0.60139,0.66294
2004,Direct migration background,Upper Secondary Level,No,0.36784,354,944,0.33706,0.39861
2004,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.63123,139,222,0.56762,0.69485
2004,Direct migration background,Post-secondary Non-tertiary Level,No,0.36877,83,222,0.30515,0.43238
2004,Direct migration background,First Stage of Tertiary Education,Yes,0.64308,90,138,0.56285,0.72331
2004,Direct migration background,First Stage of Tertiary Education,No,0.35692,48,138,0.27669,0.43715
2004,Direct migration background,Second Stage of Tertiary Education,Yes,0.65562,238,355,0.60613,0.70512
2004,Direct migration background,Second Stage of Tertiary Education,No,0.34438,117,355,0.29488,0.39387
2004,Indirect migration background,Pre-primary Level,Yes,0.57462,41,81,0.46628,0.68296
2004,Indirect migration background,Pre-primary Level,No,0.42538,40,81,0.31704,0.53372
2004,Indirect migration background,Lower Secondary Level,Yes,0.58686,109,186,0.51590,0.65781
2004,Indirect migration background,Lower Secondary Level,No,0.41314,77,186,0.34219,0.48410
2004,Indirect migration background,Upper Secondary Level,Yes,0.63795,193,323,0.58545,0.69044
2004,Indirect migration background,Upper Secondary Level,No,0.36205,130,323,0.30956,0.41455
2004,Indirect migration background,Second Stage of Tertiary Education,Yes,0.50174,31,31,0.32282,0.68067
2005,No migration background,No answer / don't know,Yes,0.63230,133,216,0.56785,0.69675
2005,No migration background,No answer / don't know,No,0.36770,83,216,0.30325,0.43215
2005,No migration background,Pre-primary Level,Yes,0.61436,305,501,0.57170,0.65703
2005,No migration background,Pre-primary Level,No,0.38564,196,501,0.34297,0.42830
2005,No migration background,Primary Level,Yes,0.61665,49,86,0.51328,0.72001
2005,No migration background,Primary Level,No,0.38335,37,86,0.27999,0.48672
2005,No migration background,Lower Secondary Level,Yes,0.74643,1210,1639,0.72536,0.76750
2005,No migration background,Lower Secondary Level,No,0.25357,429,1639,0.23250,0.27464
2005,No migration background,Upper Secondary Level,Yes,0.70070,6304,8983,0.69123,0.71017
2005,No migration background,Upper Secondary Level,No,0.29930,2679,8983,0.28983,0.30877
2005,No migration background,Post-secondary Non-tertiary Level,Yes,0.68484,598,870,0.65396,0.71573
2005,No migration background,Post-secondary Non-tertiary Level,No,0.31516,272,870,0.28427,0.34604
2005,No migration background,First Stage of Tertiary Education,Yes,0.70281,957,1380,0.67868,0.72693
2005,No migration background,First Stage of Tertiary Education,No,0.29719,423,1380,0.27307,0.32132
2005,No migration background,Second Stage of Tertiary Education,Yes,0.71791,2642,3744,0.70350,0.73233
2005,No migration background,Second Stage of Tertiary Education,No,0.28209,1102,3744,0.26767,0.29650
2005,Direct migration background,Primary Level,Yes,0.77762,117,148,0.71040,0.84485
2005,Direct migration background,Primary Level,No,0.22238,31,148,0.15515,0.28960
2005,Direct migration background,Lower Secondary Level,Yes,0.70560,408,566,0.66802,0.74318
2005,Direct migration background,Lower Secondary Level,No,0.29440,158,566,0.25682,0.33198
2005,Direct migration background,Upper Secondary Level,Yes,0.64257,557,869,0.61069,0.67445
2005,Direct migration background,Upper Secondary Level,No,0.35743,312,869,0.32555,0.38931
2005,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.65555,143,212,0.59144,0.71967
2005,Direct migration background,Post-secondary Non-tertiary Level,No,0.34445,69,212,0.28033,0.40856
2005,Direct migration background,First Stage of Tertiary Education,Yes,0.70769,96,132,0.62981,0.78558
2005,Direct migration background,First Stage of Tertiary Education,No,0.29231,36,132,0.21442,0.37019
2005,Direct migration background,Second Stage of Tertiary Education,Yes,0.67299,228,335,0.62267,0.72330
2005,Direct migration background,Second Stage of Tertiary Education,No,0.32701,107,335,0.27670,0.37733
2005,Indirect migration background,Pre-primary Level,Yes,0.66834,54,91,0.57107,0.76561
2005,Indirect migration background,Pre-primary Level,No,0.33166,37,91,0.23439,0.42893
2005,Indirect migration background,Lower Secondary Level,Yes,0.62148,97,176,0.54962,0.69334
2005,Indirect migration background,Lower Secondary Level,No,0.37852,79,176,0.30666,0.45038
2005,Indirect migration background,Upper Secondary Level,Yes,0.59996,190,336,0.54750,0.65242
2005,Indirect migration background,Upper Secondary Level,No,0.40004,146,336,0.34758,0.45250
2005,Indirect migration background,Second Stage of Tertiary Education,Yes,0.65984,39,39,0.50921,0.81048
2006,No migration background,No answer / don't know,Yes,0.56046,130,229,0.49604,0.62489
2006,No migration background,No answer / don't know,No,0.43954,99,229,0.37511,0.50396
2006,No migration background,Pre-primary Level,Yes,0.61291,181,304,0.55806,0.66775
2006,No migration background,Pre-primary Level,No,0.38709,123,304,0.33225,0.44194
2006,No migration background,Primary Level,Yes,0.54265,56,95,0.44194,0.64336
2006,No migration background,Primary Level,No,0.45735,39,95,0.35664,0.55806
2006,No migration background,Lower Secondary Level,Yes,0.74027,1305,1760,0.71978,0.76077
2006,No migration background,Lower Secondary Level,No,0.25973,455,1760,0.23923,0.28022
2006,No migration background,Upper Secondary Level,Yes,0.69795,6809,9815,0.68887,0.70704
2006,No migration background,Upper Secondary Level,No,0.30205,3006,9815,0.29296,0.31113
2006,No migration background,Post-secondary Non-tertiary Level,Yes,0.69101,630,942,0.66149,0.72053
2006,No migration background,Post-secondary Non-tertiary Level,No,0.30899,312,942,0.27947,0.33851
2006,No migration background,First Stage of Tertiary Education,Yes,0.69537,1007,1464,0.67178,0.71895
2006,No migration background,First Stage of Tertiary Education,No,0.30463,457,1464,0.28105,0.32822
2006,No migration background,Second Stage of Tertiary Education,Yes,0.68548,2843,4129,0.67132,0.69965
2006,No migration background,Second Stage of Tertiary Education,No,0.31452,1286,4129,0.30035,0.32868
2006,Direct migration background,Primary Level,Yes,0.74216,100,133,0.66753,0.81679
2006,Direct migration background,Primary Level,No,0.25784,33,133,0.18321,0.33247
2006,Direct migration background,Lower Secondary Level,Yes,0.71151,383,542,0.67333,0.74969
2006,Direct migration background,Lower Secondary Level,No,0.28849,159,542,0.25031,0.32667
2006,Direct migration background,Upper Secondary Level,Yes,0.61661,561,896,0.58476,0.64846
2006,Direct migration background,Upper Secondary Level,No,0.38339,335,896,0.35154,0.41524
2006,Direct migration background,Post-secondary Non-tertiary Level,Yes,0.64839,138,218,0.58486,0.71192
