year,age_gr,sampreg,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,17-29 y.,West,Yes,0.55706,2193,3566,0.54076,0.57337
2014,17-29 y.,West,No,0.36714,1373,3566,0.35132,0.38296
2014,17-29 y.,East,Yes,0.57985,413,702,0.54331,0.61639
2014,17-29 y.,East,No,0.35675,289,702,0.32128,0.39221
2014,30-45 y.,West,Yes,0.62910,4367,6875,0.61768,0.64052
2014,30-45 y.,West,No,0.36920,2508,6875,0.35780,0.38061
2014,30-45 y.,East,Yes,0.61422,1012,1619,0.59050,0.63793
2014,30-45 y.,East,No,0.38413,607,1619,0.36043,0.40783
2014,46-65 y.,West,Yes,0.71400,5203,7259,0.70360,0.72439
2014,46-65 y.,West,No,0.28223,2056,7259,0.27187,0.29258
2014,46-65 y.,East,Yes,0.74274,1481,2018,0.72366,0.76181
2014,46-65 y.,East,No,0.25604,537,2018,0.23699,0.27509
2014,66 and older,West,Yes,0.85416,3167,3722,0.84282,0.86550
2014,66 and older,West,No,0.14292,555,3722,0.13168,0.15417
2014,66 and older,East,Yes,0.91877,1119,1219,0.90343,0.93411
2014,66 and older,East,No,0.07981,100,1219,0.06459,0.09503
2015,17-29 y.,West,Yes,0.54392,2033,3259,0.52682,0.56102
2015,17-29 y.,West,No,0.33576,1226,3259,0.31955,0.35198
2015,17-29 y.,East,Yes,0.52966,392,648,0.49120,0.56812
2015,17-29 y.,East,No,0.36517,256,648,0.32807,0.40227
2015,30-45 y.,West,Yes,0.60932,3765,5884,0.59686,0.62179
2015,30-45 y.,West,No,0.33724,2119,5884,0.32516,0.34932
2015,30-45 y.,East,Yes,0.58723,902,1458,0.56195,0.61251
2015,30-45 y.,East,No,0.38365,556,1458,0.35868,0.40862
2015,46-65 y.,West,Yes,0.71702,4934,6932,0.70642,0.72763
2015,46-65 y.,West,No,0.26717,1998,6932,0.25675,0.27759
2015,46-65 y.,East,Yes,0.71834,1398,1909,0.69816,0.73853
2015,46-65 y.,East,No,0.26674,511,1909,0.24690,0.28659
2015,66 and older,West,Yes,0.84227,3088,3654,0.83045,0.85409
2015,66 and older,West,No,0.15135,566,3654,0.13973,0.16298
2015,66 and older,East,Yes,0.89810,1094,1216,0.88109,0.91511
2015,66 and older,East,No,0.09751,122,1216,0.08083,0.11419
2016,17-29 y.,West,Yes,0.52632,1886,3152,0.50888,0.54375
2016,17-29 y.,West,No,0.36885,1266,3152,0.35200,0.38570
2016,17-29 y.,East,Yes,0.55756,383,622,0.51849,0.59662
2016,17-29 y.,East,No,0.34709,239,622,0.30965,0.38453
2016,30-45 y.,West,Yes,0.65087,3626,5674,0.63846,0.66327
2016,30-45 y.,West,No,0.33027,2048,5674,0.31804,0.34251
2016,30-45 y.,East,Yes,0.57546,821,1352,0.54910,0.60181
2016,30-45 y.,East,No,0.39802,531,1352,0.37192,0.42412
2016,46-65 y.,West,Yes,0.69814,4659,6706,0.68715,0.70913
2016,46-65 y.,West,No,0.29483,2047,6706,0.28392,0.30575
2016,46-65 y.,East,Yes,0.72555,1355,1854,0.70523,0.74587
2016,46-65 y.,East,No,0.26075,499,1854,0.24075,0.28074
2016,66 and older,West,Yes,0.83740,2960,3528,0.82522,0.84958
2016,66 and older,West,No,0.15448,568,3528,0.14255,0.16641
2016,66 and older,East,Yes,0.87921,1041,1167,0.86050,0.89791
2016,66 and older,East,No,0.11722,126,1167,0.09876,0.13568
2017,17-29 y.,West,Yes,0.56779,2264,3530,0.55144,0.58413
2017,17-29 y.,West,No,0.32101,1266,3530,0.30561,0.33642
2017,17-29 y.,East,Yes,0.59290,445,737,0.55741,0.62840
2017,17-29 y.,East,No,0.33522,292,737,0.30111,0.36932
2017,30-45 y.,West,Yes,0.63612,3755,5742,0.62367,0.64856
2017,30-45 y.,West,No,0.34518,1987,5742,0.33288,0.35748
2017,30-45 y.,East,Yes,0.63723,932,1457,0.61254,0.66193
2017,30-45 y.,East,No,0.34710,525,1457,0.32264,0.37155
2017,46-65 y.,West,Yes,0.72910,5657,7773,0.71922,0.73898
2017,46-65 y.,West,No,0.26401,2116,7773,0.25421,0.27381
2017,46-65 y.,East,Yes,0.77596,1635,2163,0.75838,0.79353
2017,46-65 y.,East,No,0.21745,528,2163,0.20006,0.23483
2017,66 and older,West,Yes,0.84472,3148,3726,0.83309,0.85635
2017,66 and older,West,No,0.14709,578,3726,0.13572,0.15847
2017,66 and older,East,Yes,0.89182,1087,1216,0.87435,0.90928
2017,66 and older,East,No,0.10351,129,1216,0.08638,0.12064
2018,17-29 y.,West,Yes,0.58079,2207,3496,0.56443,0.59714
2018,17-29 y.,West,No,0.32869,1289,3496,0.31312,0.34426
2018,17-29 y.,East,Yes,0.54622,449,726,0.50998,0.58246
2018,17-29 y.,East,No,0.32252,277,726,0.28849,0.35655
2018,30-45 y.,West,Yes,0.63982,3495,5306,0.62690,0.65273
2018,30-45 y.,West,No,0.33989,1811,5306,0.32714,0.35263
2018,30-45 y.,East,Yes,0.57946,862,1393,0.55352,0.60539
2018,30-45 y.,East,No,0.40540,531,1393,0.37961,0.43119
2018,46-65 y.,West,Yes,0.71241,5394,7496,0.70216,0.72266
2018,46-65 y.,West,No,0.28042,2102,7496,0.27025,0.29059
2018,46-65 y.,East,Yes,0.77576,1611,2115,0.75798,0.79354
2018,46-65 y.,East,No,0.22106,504,2115,0.20337,0.23874
2018,66 and older,West,Yes,0.83972,3171,3734,0.82795,0.85149
2018,66 and older,West,No,0.15270,563,3734,0.14116,0.16424
2018,66 and older,East,Yes,0.88291,1102,1238,0.86499,0.90083
2018,66 and older,East,No,0.11277,136,1238,0.09514,0.13040
2019,17-29 y.,West,Yes,0.57374,2020,3178,0.55654,0.59093
2019,17-29 y.,West,No,0.32670,1158,3178,0.31039,0.34301
2019,17-29 y.,East,Yes,0.57877,407,637,0.54040,0.61715
2019,17-29 y.,East,No,0.30763,230,637,0.27177,0.34350
2019,30-45 y.,West,Yes,0.64162,3195,4921,0.62822,0.65502
2019,30-45 y.,West,No,0.34070,1726,4921,0.32746,0.35395
2019,30-45 y.,East,Yes,0.60891,800,1325,0.58262,0.63520
2019,30-45 y.,East,No,0.37555,525,1325,0.34947,0.40164
2019,46-65 y.,West,Yes,0.74042,5911,8094,0.73087,0.74997
2019,46-65 y.,West,No,0.25309,2183,8094,0.24362,0.26256
2019,46-65 y.,East,Yes,0.74966,1676,2273,0.73185,0.76747
2019,46-65 y.,East,No,0.24623,597,2273,0.22852,0.26395
2019,66 and older,West,Yes,0.85277,3270,3857,0.84158,0.86395
2019,66 and older,West,No,0.14189,587,3857,0.13088,0.15291
2019,66 and older,East,Yes,0.86715,1129,1294,0.84865,0.88565
2019,66 and older,East,No,0.12435,165,1294,0.10637,0.14234
2020,17-29 y.,West,Yes,0.51992,2357,4297,0.50498,0.53486
2020,17-29 y.,West,No,0.39838,1940,4297,0.38374,0.41302
2020,17-29 y.,East,Yes,0.50864,394,750,0.47284,0.54444
2020,17-29 y.,East,No,0.37302,356,750,0.33838,0.40765
2020,30-45 y.,West,Yes,0.59114,3681,6482,0.57917,0.60311
2020,30-45 y.,West,No,0.39980,2801,6482,0.38787,0.41172
2020,30-45 y.,East,Yes,0.57245,845,1535,0.54770,0.59721
2020,30-45 y.,East,No,0.42076,690,1535,0.39606,0.44547
2020,46-65 y.,West,Yes,0.68070,5539,8181,0.67060,0.69080
2020,46-65 y.,West,No,0.31422,2642,8181,0.30416,0.32428
2020,46-65 y.,East,Yes,0.71270,1494,2166,0.69364,0.73176
2020,46-65 y.,East,No,0.27483,672,2166,0.25602,0.29363
2020,66 and older,West,Yes,0.81146,2982,3650,0.79877,0.82415
2020,66 and older,West,No,0.17851,668,3650,0.16609,0.19094
2020,66 and older,East,Yes,0.84076,1065,1234,0.82034,0.86119
2020,66 and older,East,No,0.15467,169,1234,0.13448,0.17485
2021,17-29 y.,West,Yes,0.57753,1445,2260,0.55716,0.59790
2021,17-29 y.,West,No,0.33012,815,2260,0.31072,0.34951
2021,17-29 y.,East,Yes,0.53819,260,423,0.49062,0.58575
2021,17-29 y.,East,No,0.36308,163,423,0.31719,0.40896
2021,30-45 y.,West,Yes,0.62754,2075,3216,0.61083,0.64425
2021,30-45 y.,West,No,0.35113,1141,3216,0.33463,0.36763
2021,30-45 y.,East,Yes,0.59390,586,911,0.56199,0.62581
2021,30-45 y.,East,No,0.38966,325,911,0.35798,0.42135
2021,46-65 y.,West,Yes,0.72856,3917,5358,0.71665,0.74047
2021,46-65 y.,West,No,0.26524,1441,5358,0.25342,0.27706
2021,46-65 y.,East,Yes,0.74737,1062,1427,0.72482,0.76993
2021,46-65 y.,East,No,0.24852,365,1427,0.22609,0.27095
2021,66 and older,West,Yes,0.83605,2266,2694,0.82207,0.85003
2021,66 and older,West,No,0.16017,428,2694,0.14632,0.17403
2021,66 and older,East,Yes,0.85960,740,856,0.83631,0.88289
2021,66 and older,East,No,0.13994,116,856,0.11669,0.16320
2022,17-29 y.,West,Yes,0.51541,2714,4424,0.50068,0.53013
2022,17-29 y.,West,No,0.35590,1710,4424,0.34179,0.37001
2022,17-29 y.,East,Yes,0.51147,586,929,0.47931,0.54363
2022,17-29 y.,East,No,0.33209,343,929,0.30179,0.36240
2022,30-45 y.,West,Yes,0.55313,4192,6696,0.54122,0.56504
2022,30-45 y.,West,No,0.34730,2504,6696,0.33590,0.35871
2022,30-45 y.,East,Yes,0.50667,1085,1784,0.48346,0.52988
2022,30-45 y.,East,No,0.36687,699,1784,0.34450,0.38924
2022,46-65 y.,West,Yes,0.59851,4630,6511,0.58660,0.61042
2022,46-65 y.,West,No,0.25622,1881,6511,0.24561,0.26682
2022,46-65 y.,East,Yes,0.59415,1167,1654,0.57048,0.61782
2022,46-65 y.,East,No,0.24844,487,1654,0.22761,0.26927
2022,66 and older,West,Yes,0.68358,2176,2639,0.66583,0.70133
2022,66 and older,West,No,0.14576,463,2639,0.13229,0.15923
2022,66 and older,East,Yes,0.67020,727,884,0.63919,0.70121
2022,66 and older,East,No,0.14637,157,884,0.12306,0.16969
