year,age_gr,pgisced97,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,30-45 y.,Second Stage of Tertiary Education,Yes,0.63573,532,819,0.60276,0.66871
1992,30-45 y.,Second Stage of Tertiary Education,No,0.35218,287,819,0.31945,0.38491
1992,46-65 y.,Primary Level,Yes,0.69002,189,269,0.63465,0.74539
1992,46-65 y.,Primary Level,No,0.26960,80,269,0.21647,0.32273
1992,46-65 y.,Lower Secondary Level,Yes,0.73792,630,869,0.70867,0.76718
1992,46-65 y.,Lower Secondary Level,No,0.24899,239,869,0.22022,0.27776
1992,46-65 y.,Upper Secondary Level,Yes,0.72151,1423,1944,0.70158,0.74144
1992,46-65 y.,Upper Secondary Level,No,0.25939,521,1944,0.23990,0.27888
1992,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.72230,38,38,0.57799,0.86661
1992,46-65 y.,First Stage of Tertiary Education,Yes,0.69034,176,255,0.63348,0.74720
1992,46-65 y.,First Stage of Tertiary Education,No,0.30485,79,255,0.24824,0.36147
1992,46-65 y.,Second Stage of Tertiary Education,Yes,0.70935,392,545,0.67119,0.74750
1992,46-65 y.,Second Stage of Tertiary Education,No,0.28447,153,545,0.24655,0.32238
1992,66 and older,Lower Secondary Level,Yes,0.83422,400,470,0.80056,0.86787
1992,66 and older,Lower Secondary Level,No,0.14904,70,470,0.11681,0.18127
1992,66 and older,Upper Secondary Level,Yes,0.85155,611,708,0.82534,0.87776
1992,66 and older,Upper Secondary Level,No,0.13812,97,708,0.11269,0.16356
1992,66 and older,First Stage of Tertiary Education,Yes,0.87340,79,79,0.79961,0.94720
1992,66 and older,Second Stage of Tertiary Education,Yes,0.80955,87,87,0.72656,0.89254
1994,17-29 y.,Pre-primary Level,Yes,0.70127,161,237,0.64287,0.75966
1994,17-29 y.,Pre-primary Level,No,0.29284,76,237,0.23478,0.35090
1994,17-29 y.,Primary Level,Yes,0.66494,65,101,0.57243,0.75746
1994,17-29 y.,Primary Level,No,0.32862,36,101,0.23656,0.42069
1994,17-29 y.,Lower Secondary Level,Yes,0.68973,516,769,0.65702,0.72245
1994,17-29 y.,Lower Secondary Level,No,0.30693,253,769,0.27431,0.33955
1994,17-29 y.,Upper Secondary Level,Yes,0.71185,1148,1652,0.69001,0.73370
1994,17-29 y.,Upper Secondary Level,No,0.28747,504,1652,0.26564,0.30930
1994,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.73582,130,173,0.66993,0.80171
1994,17-29 y.,Post-secondary Non-tertiary Level,No,0.26418,43,173,0.19829,0.33007
1994,17-29 y.,First Stage of Tertiary Education,Yes,0.74110,72,72,0.63921,0.84299
1994,17-29 y.,Second Stage of Tertiary Education,Yes,0.78367,128,164,0.72046,0.84688
1994,17-29 y.,Second Stage of Tertiary Education,No,0.21633,36,164,0.15312,0.27954
1994,30-45 y.,Primary Level,Yes,0.68467,101,154,0.61104,0.75829
1994,30-45 y.,Primary Level,No,0.28875,53,154,0.21694,0.36056
1994,30-45 y.,Lower Secondary Level,Yes,0.73633,320,434,0.69483,0.77783
1994,30-45 y.,Lower Secondary Level,No,0.25112,114,434,0.21027,0.29196
1994,30-45 y.,Upper Secondary Level,Yes,0.71150,1588,2224,0.69267,0.73034
1994,30-45 y.,Upper Secondary Level,No,0.28541,636,2224,0.26664,0.30419
1994,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.79228,119,119,0.71909,0.86548
1994,30-45 y.,First Stage of Tertiary Education,Yes,0.69171,214,305,0.63980,0.74362
1994,30-45 y.,First Stage of Tertiary Education,No,0.29985,91,305,0.24834,0.35136
1994,30-45 y.,Second Stage of Tertiary Education,Yes,0.72435,605,808,0.69352,0.75518
1994,30-45 y.,Second Stage of Tertiary Education,No,0.26504,203,808,0.23458,0.29549
1994,46-65 y.,Primary Level,Yes,0.71882,205,265,0.66459,0.77305
1994,46-65 y.,Primary Level,No,0.27147,60,265,0.21782,0.32512
1994,46-65 y.,Lower Secondary Level,Yes,0.78417,644,804,0.75571,0.81262
1994,46-65 y.,Lower Secondary Level,No,0.20305,160,804,0.17523,0.23088
1994,46-65 y.,Upper Secondary Level,Yes,0.79621,1546,1930,0.77823,0.81419
1994,46-65 y.,Upper Secondary Level,No,0.19546,384,1930,0.17776,0.21316
1994,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.82598,33,33,0.69462,0.95734
1994,46-65 y.,First Stage of Tertiary Education,Yes,0.78438,195,247,0.73299,0.83577
1994,46-65 y.,First Stage of Tertiary Education,No,0.21562,52,247,0.16423,0.26701
1994,46-65 y.,Second Stage of Tertiary Education,Yes,0.80772,444,545,0.77460,0.84084
1994,46-65 y.,Second Stage of Tertiary Education,No,0.18531,101,545,0.15266,0.21796
1994,66 and older,Lower Secondary Level,Yes,0.88187,421,466,0.85253,0.91121
1994,66 and older,Lower Secondary Level,No,0.11009,45,466,0.08164,0.13854
1994,66 and older,Upper Secondary Level,Yes,0.89452,664,738,0.87234,0.91670
1994,66 and older,Upper Secondary Level,No,0.09726,74,738,0.07587,0.11865
1994,66 and older,First Stage of Tertiary Education,Yes,0.95780,86,86,0.91506,1.00054
1994,66 and older,Second Stage of Tertiary Education,Yes,0.93602,122,122,0.89242,0.97963
1995,17-29 y.,Pre-primary Level,Yes,0.55904,170,282,0.50098,0.61709
1995,17-29 y.,Pre-primary Level,No,0.43346,112,282,0.37552,0.49140
1995,17-29 y.,Primary Level,Yes,0.49036,43,78,0.37870,0.60203
1995,17-29 y.,Primary Level,No,0.50964,35,78,0.39797,0.62130
1995,17-29 y.,Lower Secondary Level,Yes,0.63387,449,760,0.59960,0.66815
1995,17-29 y.,Lower Secondary Level,No,0.36215,311,760,0.32795,0.39634
1995,17-29 y.,Upper Secondary Level,Yes,0.61502,1000,1602,0.59118,0.63885
1995,17-29 y.,Upper Secondary Level,No,0.37090,602,1602,0.34724,0.39456
1995,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.67436,111,172,0.60412,0.74460
1995,17-29 y.,Post-secondary Non-tertiary Level,No,0.31291,61,172,0.24341,0.38241
1995,17-29 y.,First Stage of Tertiary Education,Yes,0.64844,63,106,0.55712,0.73977
1995,17-29 y.,First Stage of Tertiary Education,No,0.35156,43,106,0.26023,0.44288
1995,17-29 y.,Second Stage of Tertiary Education,Yes,0.74908,128,172,0.68410,0.81406
1995,17-29 y.,Second Stage of Tertiary Education,No,0.25092,44,172,0.18594,0.31590
1995,30-45 y.,Primary Level,Yes,0.70000,97,146,0.62541,0.77459
1995,30-45 y.,Primary Level,No,0.29350,49,146,0.21938,0.36762
1995,30-45 y.,Lower Secondary Level,Yes,0.63828,297,459,0.59428,0.68229
1995,30-45 y.,Lower Secondary Level,No,0.34076,162,459,0.29735,0.38417
1995,30-45 y.,Upper Secondary Level,Yes,0.63463,1496,2377,0.61527,0.65399
1995,30-45 y.,Upper Secondary Level,No,0.36142,881,2377,0.34210,0.38074
1995,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.68773,140,211,0.62505,0.75041
1995,30-45 y.,Post-secondary Non-tertiary Level,No,0.31227,71,211,0.24959,0.37495
1995,30-45 y.,First Stage of Tertiary Education,Yes,0.61618,199,322,0.56297,0.66938
1995,30-45 y.,First Stage of Tertiary Education,No,0.37826,123,322,0.32521,0.43131
1995,30-45 y.,Second Stage of Tertiary Education,Yes,0.64309,561,842,0.61071,0.67547
1995,30-45 y.,Second Stage of Tertiary Education,No,0.35204,281,842,0.31976,0.38432
1995,46-65 y.,Primary Level,Yes,0.70748,193,270,0.65312,0.76185
1995,46-65 y.,Primary Level,No,0.29137,77,270,0.23706,0.34567
1995,46-65 y.,Lower Secondary Level,Yes,0.79281,615,780,0.76435,0.82128
1995,46-65 y.,Lower Secondary Level,No,0.19962,165,780,0.17155,0.22769
1995,46-65 y.,Upper Secondary Level,Yes,0.73608,1453,1961,0.71657,0.75560
1995,46-65 y.,Upper Secondary Level,No,0.24845,508,1961,0.22931,0.26758
1995,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.67679,45,45,0.53860,0.81499
1995,46-65 y.,First Stage of Tertiary Education,Yes,0.73138,174,239,0.67507,0.78770
1995,46-65 y.,First Stage of Tertiary Education,No,0.26060,65,239,0.20483,0.31637
1995,46-65 y.,Second Stage of Tertiary Education,Yes,0.70491,420,579,0.66773,0.74209
1995,46-65 y.,Second Stage of Tertiary Education,No,0.29057,159,579,0.25355,0.32758
1995,66 and older,Primary Level,Yes,0.90361,31,31,0.79801,1.00922
1995,66 and older,Lower Secondary Level,Yes,0.87128,423,475,0.84113,0.90143
1995,66 and older,Lower Secondary Level,No,0.11160,52,475,0.08325,0.13994
1995,66 and older,Upper Secondary Level,Yes,0.89018,657,729,0.86747,0.91289
1995,66 and older,Upper Secondary Level,No,0.09510,72,729,0.07379,0.11641
1995,66 and older,First Stage of Tertiary Education,Yes,0.83678,71,71,0.75020,0.92335
1995,66 and older,Second Stage of Tertiary Education,Yes,0.84358,131,131,0.78114,0.90603
1996,17-29 y.,Pre-primary Level,Yes,0.57818,172,293,0.52153,0.63482
1996,17-29 y.,Pre-primary Level,No,0.41566,121,293,0.35914,0.47219
1996,17-29 y.,Primary Level,Yes,0.53747,36,68,0.41808,0.65686
1996,17-29 y.,Primary Level,No,0.39924,32,68,0.28197,0.51651
1996,17-29 y.,Lower Secondary Level,Yes,0.59684,433,703,0.56056,0.63313
1996,17-29 y.,Lower Secondary Level,No,0.37435,270,703,0.33855,0.41015
1996,17-29 y.,Upper Secondary Level,Yes,0.62562,925,1477,0.60093,0.65031
1996,17-29 y.,Upper Secondary Level,No,0.36001,552,1477,0.33552,0.38450
1996,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.64862,113,165,0.57556,0.72169
1996,17-29 y.,Post-secondary Non-tertiary Level,No,0.34634,52,165,0.27352,0.41916
1996,17-29 y.,First Stage of Tertiary Education,Yes,0.65978,72,111,0.57124,0.74832
1996,17-29 y.,First Stage of Tertiary Education,No,0.31816,39,111,0.23112,0.40520
1996,17-29 y.,Second Stage of Tertiary Education,Yes,0.68584,102,157,0.61300,0.75868
1996,17-29 y.,Second Stage of Tertiary Education,No,0.31416,55,157,0.24132,0.38700
1996,30-45 y.,Primary Level,Yes,0.72777,86,130,0.65096,0.80458
1996,30-45 y.,Primary Level,No,0.26894,44,130,0.19242,0.34546
1996,30-45 y.,Lower Secondary Level,Yes,0.68387,305,440,0.64037,0.72736
1996,30-45 y.,Lower Secondary Level,No,0.30378,135,440,0.26076,0.34680
1996,30-45 y.,Upper Secondary Level,Yes,0.62923,1484,2366,0.60976,0.64869
1996,30-45 y.,Upper Secondary Level,No,0.35688,882,2366,0.33757,0.37618
1996,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.67838,147,222,0.61679,0.73996
1996,30-45 y.,Post-secondary Non-tertiary Level,No,0.32162,75,222,0.26004,0.38321
1996,30-45 y.,First Stage of Tertiary Education,Yes,0.60193,197,326,0.54871,0.65515
1996,30-45 y.,First Stage of Tertiary Education,No,0.39118,129,326,0.33812,0.44424
1996,30-45 y.,Second Stage of Tertiary Education,Yes,0.64479,574,845,0.61250,0.67707
1996,30-45 y.,Second Stage of Tertiary Education,No,0.34656,271,845,0.31445,0.37866
1996,46-65 y.,Primary Level,Yes,0.74526,188,245,0.69059,0.79994
1996,46-65 y.,Primary Level,No,0.24027,57,245,0.18666,0.29388
1996,46-65 y.,Lower Secondary Level,Yes,0.79768,593,747,0.76886,0.82651
1996,46-65 y.,Lower Secondary Level,No,0.18587,154,747,0.15796,0.21379
1996,46-65 y.,Upper Secondary Level,Yes,0.72486,1425,1938,0.70497,0.74475
1996,46-65 y.,Upper Secondary Level,No,0.25580,513,1938,0.23637,0.27523
1996,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.66760,38,38,0.51581,0.81939
1996,46-65 y.,First Stage of Tertiary Education,Yes,0.76179,181,237,0.70744,0.81614
1996,46-65 y.,First Stage of Tertiary Education,No,0.21039,56,237,0.15839,0.26240
1996,46-65 y.,Second Stage of Tertiary Education,Yes,0.73052,445,599,0.69495,0.76608
1996,46-65 y.,Second Stage of Tertiary Education,No,0.26678,154,599,0.23133,0.30223
1996,66 and older,Primary Level,Yes,0.81976,32,32,0.68445,0.95508
1996,66 and older,Lower Secondary Level,Yes,0.85735,401,460,0.82536,0.88934
1996,66 and older,Lower Secondary Level,No,0.12855,59,460,0.09793,0.15917
1996,66 and older,Upper Secondary Level,Yes,0.85780,666,754,0.83285,0.88274
1996,66 and older,Upper Secondary Level,No,0.11858,88,754,0.09549,0.14168
1996,66 and older,First Stage of Tertiary Education,Yes,0.83537,65,65,0.74451,0.92622
1996,66 and older,Second Stage of Tertiary Education,Yes,0.82211,130,130,0.75611,0.88810
1997,17-29 y.,Pre-primary Level,Yes,0.61579,195,314,0.56190,0.66968
1997,17-29 y.,Pre-primary Level,No,0.37896,119,314,0.32521,0.43270
1997,17-29 y.,Primary Level,Yes,0.58752,34,34,0.41956,0.75549
1997,17-29 y.,Lower Secondary Level,Yes,0.59739,417,707,0.56121,0.63357
1997,17-29 y.,Lower Secondary Level,No,0.40070,290,707,0.36455,0.43685
1997,17-29 y.,Upper Secondary Level,Yes,0.61233,827,1373,0.58655,0.63811
1997,17-29 y.,Upper Secondary Level,No,0.38547,546,1373,0.35972,0.41123
1997,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.55538,94,151,0.47586,0.63491
1997,17-29 y.,Post-secondary Non-tertiary Level,No,0.44462,57,151,0.36509,0.52414
1997,17-29 y.,First Stage of Tertiary Education,Yes,0.69879,68,105,0.61062,0.78697
1997,17-29 y.,First Stage of Tertiary Education,No,0.30121,37,105,0.21303,0.38938
1997,17-29 y.,Second Stage of Tertiary Education,Yes,0.68526,98,147,0.60993,0.76060
1997,17-29 y.,Second Stage of Tertiary Education,No,0.31474,49,147,0.23940,0.39007
1997,30-45 y.,Primary Level,Yes,0.58992,77,122,0.50229,0.67756
1997,30-45 y.,Primary Level,No,0.39203,45,122,0.30504,0.47902
1997,30-45 y.,Lower Secondary Level,Yes,0.61738,280,441,0.57197,0.66280
1997,30-45 y.,Lower Secondary Level,No,0.37359,161,441,0.32839,0.41879
1997,30-45 y.,Upper Secondary Level,Yes,0.60896,1414,2343,0.58920,0.62873
1997,30-45 y.,Upper Secondary Level,No,0.38925,929,2343,0.36951,0.40900
1997,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.60304,136,217,0.53779,0.66829
1997,30-45 y.,Post-secondary Non-tertiary Level,No,0.38898,81,217,0.32397,0.45400
1997,30-45 y.,First Stage of Tertiary Education,Yes,0.58892,193,330,0.53575,0.64209
1997,30-45 y.,First Stage of Tertiary Education,No,0.41108,137,330,0.35791,0.46425
1997,30-45 y.,Second Stage of Tertiary Education,Yes,0.62265,531,831,0.58967,0.65563
1997,30-45 y.,Second Stage of Tertiary Education,No,0.37512,300,831,0.34219,0.40806
1997,46-65 y.,Primary Level,Yes,0.77660,183,234,0.72311,0.83008
1997,46-65 y.,Primary Level,No,0.21769,51,234,0.16470,0.27068
1997,46-65 y.,Lower Secondary Level,Yes,0.77209,543,705,0.74110,0.80308
1997,46-65 y.,Lower Secondary Level,No,0.22422,162,705,0.19341,0.25503
1997,46-65 y.,Upper Secondary Level,Yes,0.75220,1454,1962,0.73309,0.77131
1997,46-65 y.,Upper Secondary Level,No,0.24588,508,1962,0.22682,0.26494
1997,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.68004,40,40,0.53364,0.82644
1997,46-65 y.,First Stage of Tertiary Education,Yes,0.73304,169,239,0.67683,0.78924
1997,46-65 y.,First Stage of Tertiary Education,No,0.26696,70,239,0.21076,0.32317
1997,46-65 y.,Second Stage of Tertiary Education,Yes,0.70843,451,615,0.67248,0.74438
1997,46-65 y.,Second Stage of Tertiary Education,No,0.28443,164,615,0.24875,0.32012
1997,66 and older,Primary Level,Yes,0.91864,38,38,0.83055,1.00673
1997,66 and older,Lower Secondary Level,Yes,0.87790,410,460,0.84795,0.90786
1997,66 and older,Lower Secondary Level,No,0.10605,50,460,0.07788,0.13422
1997,66 and older,Upper Secondary Level,Yes,0.87164,700,786,0.84824,0.89504
1997,66 and older,Upper Secondary Level,No,0.11400,86,786,0.09177,0.13623
1997,66 and older,First Stage of Tertiary Education,Yes,0.82610,67,67,0.73466,0.91754
1997,66 and older,Second Stage of Tertiary Education,Yes,0.85856,146,146,0.80184,0.91528
1998,17-29 y.,Pre-primary Level,Yes,0.55754,185,329,0.50379,0.61129
1998,17-29 y.,Pre-primary Level,No,0.44096,144,329,0.38723,0.49469
1998,17-29 y.,Primary Level,Yes,0.60525,32,32,0.43318,0.77732
1998,17-29 y.,Lower Secondary Level,Yes,0.57532,428,738,0.53964,0.61101
1998,17-29 y.,Lower Secondary Level,No,0.42261,310,738,0.38695,0.45828
1998,17-29 y.,Upper Secondary Level,Yes,0.56379,824,1416,0.53795,0.58963
1998,17-29 y.,Upper Secondary Level,No,0.43122,592,1416,0.40541,0.45702
1998,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.65311,105,153,0.57744,0.72878
1998,17-29 y.,Post-secondary Non-tertiary Level,No,0.34689,48,153,0.27122,0.42256
1998,17-29 y.,First Stage of Tertiary Education,Yes,0.69601,77,113,0.61082,0.78120
1998,17-29 y.,First Stage of Tertiary Education,No,0.29633,36,113,0.21176,0.38090
1998,17-29 y.,Second Stage of Tertiary Education,Yes,0.62234,103,150,0.54449,0.70018
1998,17-29 y.,Second Stage of Tertiary Education,No,0.36967,47,150,0.29216,0.44718
1998,30-45 y.,Primary Level,Yes,0.60762,66,111,0.51637,0.69887
1998,30-45 y.,Primary Level,No,0.34359,45,111,0.25484,0.43234
1998,30-45 y.,Lower Secondary Level,Yes,0.52739,274,475,0.48244,0.57233
1998,30-45 y.,Lower Secondary Level,No,0.46353,201,475,0.41864,0.50843
1998,30-45 y.,Upper Secondary Level,Yes,0.58526,1492,2518,0.56601,0.60451
1998,30-45 y.,Upper Secondary Level,No,0.40631,1026,2518,0.38713,0.42550
1998,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.64885,163,249,0.58944,0.70825
1998,30-45 y.,Post-secondary Non-tertiary Level,No,0.34652,86,249,0.28730,0.40575
1998,30-45 y.,First Stage of Tertiary Education,Yes,0.58163,216,356,0.53031,0.63294
1998,30-45 y.,First Stage of Tertiary Education,No,0.40021,140,356,0.34924,0.45118
1998,30-45 y.,Second Stage of Tertiary Education,Yes,0.60017,565,926,0.56860,0.63174
1998,30-45 y.,Second Stage of Tertiary Education,No,0.39729,361,926,0.36576,0.42883
1998,46-65 y.,Primary Level,Yes,0.70425,162,226,0.64462,0.76389
1998,46-65 y.,Primary Level,No,0.28766,64,226,0.22851,0.34681
1998,46-65 y.,Lower Secondary Level,Yes,0.72512,554,754,0.69324,0.75701
1998,46-65 y.,Lower Secondary Level,No,0.26495,200,754,0.23343,0.29647
1998,46-65 y.,Upper Secondary Level,Yes,0.70560,1533,2168,0.68641,0.72479
1998,46-65 y.,Upper Secondary Level,No,0.28013,635,2168,0.26122,0.29904
1998,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.75529,52,52,0.63730,0.87328
1998,46-65 y.,First Stage of Tertiary Education,Yes,0.70369,182,264,0.64850,0.75888
1998,46-65 y.,First Stage of Tertiary Education,No,0.28185,82,264,0.22747,0.33622
1998,46-65 y.,Second Stage of Tertiary Education,Yes,0.73348,516,703,0.70077,0.76619
1998,46-65 y.,Second Stage of Tertiary Education,No,0.26381,187,703,0.23121,0.29642
1998,66 and older,Primary Level,Yes,0.78677,37,37,0.65297,0.92057
1998,66 and older,Lower Secondary Level,Yes,0.85285,471,553,0.82330,0.88241
1998,66 and older,Lower Secondary Level,No,0.13785,82,553,0.10909,0.16660
1998,66 and older,Upper Secondary Level,Yes,0.87445,768,864,0.85234,0.89656
1998,66 and older,Upper Secondary Level,No,0.11066,96,864,0.08973,0.13159
1998,66 and older,First Stage of Tertiary Education,Yes,0.73994,61,61,0.62894,0.85094
1998,66 and older,Second Stage of Tertiary Education,Yes,0.88157,163,163,0.83181,0.93133
1999,17-29 y.,Pre-primary Level,Yes,0.60408,188,312,0.54973,0.65843
1999,17-29 y.,Pre-primary Level,No,0.38975,124,312,0.33555,0.44396
1999,17-29 y.,Lower Secondary Level,Yes,0.64633,446,707,0.61106,0.68160
1999,17-29 y.,Lower Secondary Level,No,0.34846,261,707,0.31331,0.38361
1999,17-29 y.,Upper Secondary Level,Yes,0.63601,851,1352,0.61036,0.66167
1999,17-29 y.,Upper Secondary Level,No,0.35938,501,1352,0.33379,0.38496
1999,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.67193,103,144,0.59498,0.74889
1999,17-29 y.,Post-secondary Non-tertiary Level,No,0.31765,41,144,0.24134,0.39395
1999,17-29 y.,First Stage of Tertiary Education,Yes,0.65808,68,102,0.56557,0.75059
1999,17-29 y.,First Stage of Tertiary Education,No,0.34192,34,102,0.24941,0.43443
1999,17-29 y.,Second Stage of Tertiary Education,Yes,0.69511,102,140,0.61858,0.77165
1999,17-29 y.,Second Stage of Tertiary Education,No,0.30489,38,140,0.22835,0.38142
1999,30-45 y.,Primary Level,Yes,0.73408,75,109,0.65075,0.81741
1999,30-45 y.,Primary Level,No,0.26050,34,109,0.17772,0.34328
1999,30-45 y.,Lower Secondary Level,Yes,0.57530,280,454,0.52978,0.62082
1999,30-45 y.,Lower Secondary Level,No,0.40546,174,454,0.36024,0.45067
1999,30-45 y.,Upper Secondary Level,Yes,0.61785,1570,2523,0.59889,0.63682
1999,30-45 y.,Upper Secondary Level,No,0.37700,953,2523,0.35809,0.39592
1999,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.63752,172,262,0.57920,0.69584
1999,30-45 y.,Post-secondary Non-tertiary Level,No,0.36248,90,262,0.30416,0.42080
1999,30-45 y.,First Stage of Tertiary Education,Yes,0.54473,224,360,0.49321,0.59624
1999,30-45 y.,First Stage of Tertiary Education,No,0.44571,136,360,0.39429,0.49713
1999,30-45 y.,Second Stage of Tertiary Education,Yes,0.58783,564,905,0.55574,0.61992
1999,30-45 y.,Second Stage of Tertiary Education,No,0.41085,341,905,0.37877,0.44292
1999,46-65 y.,Primary Level,Yes,0.73919,158,209,0.67952,0.79886
1999,46-65 y.,Primary Level,No,0.25468,51,209,0.19547,0.31389
1999,46-65 y.,Lower Secondary Level,Yes,0.76831,556,711,0.73727,0.79934
1999,46-65 y.,Lower Secondary Level,No,0.22250,155,711,0.19191,0.25310
1999,46-65 y.,Upper Secondary Level,Yes,0.72958,1603,2167,0.71088,0.74829
1999,46-65 y.,Upper Secondary Level,No,0.26700,564,2167,0.24837,0.28563
1999,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.71920,44,44,0.58488,0.85352
1999,46-65 y.,First Stage of Tertiary Education,Yes,0.75673,200,266,0.70507,0.80839
1999,46-65 y.,First Stage of Tertiary Education,No,0.23260,66,266,0.18173,0.28347
1999,46-65 y.,Second Stage of Tertiary Education,Yes,0.72223,528,714,0.68935,0.75511
1999,46-65 y.,Second Stage of Tertiary Education,No,0.27598,186,714,0.24317,0.30879
1999,66 and older,Primary Level,Yes,0.81066,46,46,0.69619,0.92513
1999,66 and older,Lower Secondary Level,Yes,0.89302,494,551,0.86718,0.91885
1999,66 and older,Lower Secondary Level,No,0.10207,57,551,0.07677,0.12737
1999,66 and older,Upper Secondary Level,Yes,0.87877,766,862,0.85697,0.90057
1999,66 and older,Upper Secondary Level,No,0.11261,96,862,0.09150,0.13373
1999,66 and older,First Stage of Tertiary Education,Yes,0.84314,72,72,0.75855,0.92773
1999,66 and older,Second Stage of Tertiary Education,Yes,0.87044,175,175,0.82054,0.92034
2000,17-29 y.,Pre-primary Level,Yes,0.53018,267,481,0.48553,0.57483
2000,17-29 y.,Pre-primary Level,No,0.46075,214,481,0.41616,0.50534
2000,17-29 y.,Primary Level,Yes,0.52565,36,69,0.40696,0.64433
2000,17-29 y.,Primary Level,No,0.44468,33,69,0.32657,0.56279
2000,17-29 y.,Lower Secondary Level,Yes,0.58845,634,1053,0.55871,0.61818
2000,17-29 y.,Lower Secondary Level,No,0.40559,419,1053,0.37592,0.43526
2000,17-29 y.,Upper Secondary Level,Yes,0.56921,1256,2157,0.54831,0.59012
2000,17-29 y.,Upper Secondary Level,No,0.42949,901,2157,0.40860,0.45039
2000,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.66252,214,325,0.61103,0.71401
2000,17-29 y.,Post-secondary Non-tertiary Level,No,0.33499,111,325,0.28360,0.38638
2000,17-29 y.,First Stage of Tertiary Education,Yes,0.61910,129,205,0.55246,0.68574
2000,17-29 y.,First Stage of Tertiary Education,No,0.38090,76,205,0.31426,0.44754
2000,17-29 y.,Second Stage of Tertiary Education,Yes,0.63117,174,260,0.57241,0.68993
2000,17-29 y.,Second Stage of Tertiary Education,No,0.35749,86,260,0.29912,0.41586
2000,30-45 y.,Primary Level,Yes,0.48749,50,105,0.39142,0.58355
2000,30-45 y.,Primary Level,No,0.51251,55,105,0.41645,0.60858
2000,30-45 y.,Lower Secondary Level,Yes,0.58518,360,585,0.54522,0.62514
2000,30-45 y.,Lower Secondary Level,No,0.40759,225,585,0.36773,0.44744
2000,30-45 y.,Upper Secondary Level,Yes,0.58387,2637,4471,0.56942,0.59832
2000,30-45 y.,Upper Secondary Level,No,0.41246,1834,4471,0.39803,0.42689
2000,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.60897,306,508,0.56650,0.65145
2000,30-45 y.,Post-secondary Non-tertiary Level,No,0.39103,202,508,0.34855,0.43350
2000,30-45 y.,First Stage of Tertiary Education,Yes,0.60191,484,785,0.56764,0.63617
2000,30-45 y.,First Stage of Tertiary Education,No,0.39567,301,785,0.36144,0.42990
2000,30-45 y.,Second Stage of Tertiary Education,Yes,0.61641,1049,1675,0.59312,0.63971
2000,30-45 y.,Second Stage of Tertiary Education,No,0.37981,626,1675,0.35656,0.40306
2000,46-65 y.,Primary Level,Yes,0.75583,130,167,0.69048,0.82119
2000,46-65 y.,Primary Level,No,0.24417,37,167,0.17881,0.30952
2000,46-65 y.,Lower Secondary Level,Yes,0.73787,757,984,0.71037,0.76536
2000,46-65 y.,Lower Secondary Level,No,0.25261,227,984,0.22545,0.27978
2000,46-65 y.,Upper Secondary Level,Yes,0.71294,3068,4280,0.69939,0.72650
2000,46-65 y.,Upper Secondary Level,No,0.28388,1212,4280,0.27037,0.29739
2000,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.66711,120,185,0.59902,0.73520
2000,46-65 y.,Post-secondary Non-tertiary Level,No,0.33289,65,185,0.26480,0.40098
2000,46-65 y.,First Stage of Tertiary Education,Yes,0.71290,467,646,0.67799,0.74782
2000,46-65 y.,First Stage of Tertiary Education,No,0.27997,179,646,0.24532,0.31462
2000,46-65 y.,Second Stage of Tertiary Education,Yes,0.68931,1013,1452,0.66549,0.71312
2000,46-65 y.,Second Stage of Tertiary Education,No,0.30784,439,1452,0.28409,0.33160
2000,66 and older,Primary Level,Yes,0.77030,50,50,0.65252,0.88808
2000,66 and older,Lower Secondary Level,Yes,0.88016,797,910,0.85905,0.90128
2000,66 and older,Lower Secondary Level,No,0.11564,113,910,0.09485,0.13643
2000,66 and older,Upper Secondary Level,Yes,0.85673,1603,1849,0.84075,0.87270
2000,66 and older,Upper Secondary Level,No,0.13744,246,1849,0.12174,0.15314
2000,66 and older,Post-secondary Non-tertiary Level,Yes,0.85435,86,86,0.77936,0.92935
2000,66 and older,First Stage of Tertiary Education,Yes,0.86724,204,239,0.82413,0.91035
2000,66 and older,First Stage of Tertiary Education,No,0.12629,35,239,0.08409,0.16849
