year,bula_h,pgisced97,chronill,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Brandenburg,Lower Secondary Level,Yes,0.61806,45,79,0.51023,0.72588
2015,Brandenburg,Lower Secondary Level,No,0.38194,34,79,0.27412,0.48977
2015,Brandenburg,Upper Secondary Level,Yes,0.67240,316,478,0.63028,0.71452
2015,Brandenburg,Upper Secondary Level,No,0.32760,162,478,0.28548,0.36972
2015,Brandenburg,Post-secondary Non-tertiary Level,Yes,0.48909,38,73,0.37362,0.60456
2015,Brandenburg,Post-secondary Non-tertiary Level,No,0.51091,35,73,0.39544,0.62638
2015,Brandenburg,First Stage of Tertiary Education,Yes,0.66693,49,49,0.53360,0.80027
2015,Brandenburg,Second Stage of Tertiary Education,Yes,0.64745,166,247,0.58775,0.70716
2015,Brandenburg,Second Stage of Tertiary Education,No,0.35255,81,247,0.29284,0.41225
2015,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.65765,182,287,0.60266,0.71264
2015,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.34235,105,287,0.28736,0.39734
2015,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Yes,0.74482,34,34,0.59607,0.89356
2015,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Yes,0.71320,89,132,0.63575,0.79065
2015,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.28680,43,132,0.20935,0.36425
2015,Saxony,Lower Secondary Level,Yes,0.50402,54,54,0.36941,0.63863
2015,Saxony,Upper Secondary Level,Yes,0.65914,496,767,0.62557,0.69271
2015,Saxony,Upper Secondary Level,No,0.34086,271,767,0.30729,0.37443
2015,Saxony,Post-secondary Non-tertiary Level,Yes,0.53846,34,75,0.42488,0.65205
2015,Saxony,Post-secondary Non-tertiary Level,No,0.46154,41,75,0.34795,0.57512
2015,Saxony,First Stage of Tertiary Education,Yes,0.71611,87,119,0.63476,0.79746
2015,Saxony,First Stage of Tertiary Education,No,0.28389,32,119,0.20254,0.36524
2015,Saxony,Second Stage of Tertiary Education,Yes,0.63999,259,399,0.59283,0.68715
2015,Saxony,Second Stage of Tertiary Education,No,0.36001,140,399,0.31285,0.40717
2015,Saxony-Anhalt,Lower Secondary Level,Yes,0.69837,42,42,0.55788,0.83886
2015,Saxony-Anhalt,Upper Secondary Level,Yes,0.74630,330,463,0.70662,0.78598
2015,Saxony-Anhalt,Upper Secondary Level,No,0.25370,133,463,0.21402,0.29338
2015,Saxony-Anhalt,First Stage of Tertiary Education,Yes,0.67675,42,42,0.53358,0.81991
2015,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.76940,149,210,0.71229,0.82650
2015,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.23060,61,210,0.17350,0.28771
2015,Thuringa,Lower Secondary Level,Yes,0.73881,38,38,0.59726,0.88035
2015,Thuringa,Upper Secondary Level,Yes,0.67386,340,520,0.63352,0.71419
2015,Thuringa,Upper Secondary Level,No,0.32614,180,520,0.28581,0.36648
2015,Thuringa,First Stage of Tertiary Education,Yes,0.54900,50,50,0.40968,0.68833
2015,Thuringa,Second Stage of Tertiary Education,Yes,0.56984,117,206,0.50206,0.63761
2015,Thuringa,Second Stage of Tertiary Education,No,0.43016,89,206,0.36239,0.49794
2017,Schleswig-Holstein,Lower Secondary Level,Yes,0.64026,63,113,0.55138,0.72914
2017,Schleswig-Holstein,Lower Secondary Level,No,0.35974,50,113,0.27086,0.44862
2017,Schleswig-Holstein,Upper Secondary Level,Yes,0.72244,286,431,0.68012,0.76477
2017,Schleswig-Holstein,Upper Secondary Level,No,0.27756,145,431,0.23523,0.31988
2017,Schleswig-Holstein,Post-secondary Non-tertiary Level,Yes,0.57925,44,84,0.47304,0.68546
2017,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.42075,40,84,0.31454,0.52696
2017,Schleswig-Holstein,First Stage of Tertiary Education,Yes,0.46952,33,33,0.29660,0.64244
2017,Schleswig-Holstein,Second Stage of Tertiary Education,Yes,0.62734,116,199,0.55999,0.69469
2017,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.37266,83,199,0.30531,0.44001
2017,Hamburg,Upper Secondary Level,Yes,0.66231,108,154,0.58737,0.73724
2017,Hamburg,Upper Secondary Level,No,0.33769,46,154,0.26276,0.41263
2017,Hamburg,Second Stage of Tertiary Education,Yes,0.55896,90,176,0.48540,0.63253
2017,Hamburg,Second Stage of Tertiary Education,No,0.44104,86,176,0.36747,0.51460
2017,Lower Saxony,No answer / don't know,Yes,0.52169,41,79,0.41083,0.63254
2017,Lower Saxony,No answer / don't know,No,0.47831,38,79,0.36746,0.58917
2017,Lower Saxony,Primary Level,Yes,0.64753,33,33,0.48200,0.81306
2017,Lower Saxony,Lower Secondary Level,Yes,0.67506,203,336,0.62491,0.72522
2017,Lower Saxony,Lower Secondary Level,No,0.32494,133,336,0.27478,0.37509
2017,Lower Saxony,Upper Secondary Level,Yes,0.69922,790,1239,0.67368,0.72477
2017,Lower Saxony,Upper Secondary Level,No,0.30078,449,1239,0.27523,0.32632
2017,Lower Saxony,Post-secondary Non-tertiary Level,Yes,0.59491,125,229,0.53119,0.65863
2017,Lower Saxony,Post-secondary Non-tertiary Level,No,0.40509,104,229,0.34137,0.46881
2017,Lower Saxony,First Stage of Tertiary Education,Yes,0.67117,88,131,0.59041,0.75193
2017,Lower Saxony,First Stage of Tertiary Education,No,0.32883,43,131,0.24807,0.40959
2017,Lower Saxony,Second Stage of Tertiary Education,Yes,0.59055,307,552,0.54949,0.63161
2017,Lower Saxony,Second Stage of Tertiary Education,No,0.40945,245,552,0.36839,0.45051
2017,Bremen,Upper Secondary Level,Yes,0.76922,59,93,0.68312,0.85531
2017,Bremen,Upper Secondary Level,No,0.23078,34,93,0.14469,0.31688
2017,North Rhine-Westphalia,No answer / don't know,Yes,0.36182,53,152,0.28517,0.43846
2017,North Rhine-Westphalia,No answer / don't know,No,0.63818,99,152,0.56154,0.71483
2017,North Rhine-Westphalia,Pre-primary Level,Yes,0.27630,33,116,0.19457,0.35803
2017,North Rhine-Westphalia,Pre-primary Level,No,0.72370,83,116,0.64197,0.80543
2017,North Rhine-Westphalia,Primary Level,Yes,0.67253,87,143,0.59534,0.74972
2017,North Rhine-Westphalia,Primary Level,No,0.32747,56,143,0.25028,0.40466
2017,North Rhine-Westphalia,Lower Secondary Level,Yes,0.61649,370,642,0.57885,0.65413
2017,North Rhine-Westphalia,Lower Secondary Level,No,0.38351,272,642,0.34587,0.42115
2017,North Rhine-Westphalia,Upper Secondary Level,Yes,0.68193,1523,2366,0.66316,0.70070
2017,North Rhine-Westphalia,Upper Secondary Level,No,0.31807,843,2366,0.29930,0.33684
2017,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.57865,357,627,0.53996,0.61733
2017,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.42135,270,627,0.38267,0.46004
2017,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.70691,178,260,0.65147,0.76234
2017,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.29309,82,260,0.23766,0.34853
2017,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.58426,681,1183,0.55616,0.61235
2017,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.41574,502,1183,0.38765,0.44384
2017,Hesse,Lower Secondary Level,Yes,0.61525,125,197,0.54713,0.68336
2017,Hesse,Lower Secondary Level,No,0.38475,72,197,0.31664,0.45287
2017,Hesse,Upper Secondary Level,Yes,0.68449,470,723,0.65060,0.71839
2017,Hesse,Upper Secondary Level,No,0.31551,253,723,0.28161,0.34940
2017,Hesse,Post-secondary Non-tertiary Level,Yes,0.54413,87,159,0.46647,0.62179
2017,Hesse,Post-secondary Non-tertiary Level,No,0.45587,72,159,0.37821,0.53353
2017,Hesse,First Stage of Tertiary Education,Yes,0.65033,57,57,0.52543,0.77523
2017,Hesse,Second Stage of Tertiary Education,Yes,0.55807,268,500,0.51449,0.60164
2017,Hesse,Second Stage of Tertiary Education,No,0.44193,232,500,0.39836,0.48551
2017,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Yes,0.63785,124,234,0.57613,0.69956
2017,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.36215,110,234,0.30044,0.42387
2017,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.67612,434,712,0.64173,0.71052
2017,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.32388,278,712,0.28948,0.35827
2017,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Yes,0.52805,61,124,0.43983,0.61628
2017,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.47195,63,124,0.38372,0.56017
2017,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Yes,0.76946,56,56,0.65815,0.88077
2017,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Yes,0.63879,163,277,0.58212,0.69546
2017,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.36121,114,277,0.30454,0.41788
2017,Baden-Wuerttemberg,No answer / don't know,No,0.74143,46,46,0.61350,0.86936
2017,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.64528,179,306,0.59158,0.69897
2017,Baden-Wuerttemberg,Lower Secondary Level,No,0.35472,127,306,0.30103,0.40842
2017,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.61018,743,1267,0.58331,0.63704
2017,Baden-Wuerttemberg,Upper Secondary Level,No,0.38982,524,1267,0.36296,0.41669
2017,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Yes,0.63059,138,251,0.57076,0.69042
2017,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.36941,113,251,0.30958,0.42924
2017,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.60317,117,185,0.53248,0.67386
2017,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.39683,68,185,0.32614,0.46752
2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.51327,426,852,0.47969,0.54685
2017,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.48673,426,852,0.45315,0.52031
2017,Bavaria,No answer / don't know,Yes,0.48058,32,76,0.36750,0.59365
2017,Bavaria,No answer / don't know,No,0.51942,44,76,0.40635,0.63250
2017,Bavaria,Pre-primary Level,No,0.66411,36,36,0.50763,0.82058
2017,Bavaria,Primary Level,Yes,0.62245,39,39,0.46831,0.77658
2017,Bavaria,Lower Secondary Level,Yes,0.66859,270,426,0.62383,0.71334
2017,Bavaria,Lower Secondary Level,No,0.33141,156,426,0.28666,0.37617
2017,Bavaria,Upper Secondary Level,Yes,0.68004,1233,1982,0.65950,0.70059
2017,Bavaria,Upper Secondary Level,No,0.31996,749,1982,0.29941,0.34050
2017,Bavaria,Post-secondary Non-tertiary Level,Yes,0.57956,151,298,0.52342,0.63570
2017,Bavaria,Post-secondary Non-tertiary Level,No,0.42044,147,298,0.36430,0.47658
2017,Bavaria,First Stage of Tertiary Education,Yes,0.62330,166,264,0.56474,0.68187
2017,Bavaria,First Stage of Tertiary Education,No,0.37670,98,264,0.31813,0.43526
2017,Bavaria,Second Stage of Tertiary Education,Yes,0.54620,546,1034,0.51584,0.57656
2017,Bavaria,Second Stage of Tertiary Education,No,0.45380,488,1034,0.42344,0.48416
2017,Berlin,Lower Secondary Level,Yes,0.69500,45,45,0.55896,0.83104
2017,Berlin,Upper Secondary Level,Yes,0.72721,245,352,0.68061,0.77381
2017,Berlin,Upper Secondary Level,No,0.27279,107,352,0.22619,0.31939
2017,Berlin,Post-secondary Non-tertiary Level,Yes,0.52299,33,71,0.40598,0.64000
2017,Berlin,Post-secondary Non-tertiary Level,No,0.47701,38,71,0.36000,0.59402
2017,Berlin,First Stage of Tertiary Education,Yes,0.66211,44,44,0.52073,0.80348
2017,Berlin,Second Stage of Tertiary Education,Yes,0.57129,240,396,0.52249,0.62010
2017,Berlin,Second Stage of Tertiary Education,No,0.42871,156,396,0.37990,0.47751
2017,Brandenburg,Lower Secondary Level,Yes,0.56021,50,83,0.45278,0.66765
2017,Brandenburg,Lower Secondary Level,No,0.43979,33,83,0.33235,0.54722
2017,Brandenburg,Upper Secondary Level,Yes,0.70648,347,509,0.66688,0.74608
2017,Brandenburg,Upper Secondary Level,No,0.29352,162,509,0.25392,0.33312
2017,Brandenburg,Post-secondary Non-tertiary Level,Yes,0.46185,40,75,0.34826,0.57544
2017,Brandenburg,Post-secondary Non-tertiary Level,No,0.53815,35,75,0.42456,0.65174
2017,Brandenburg,First Stage of Tertiary Education,Yes,0.72295,51,51,0.59890,0.84700
2017,Brandenburg,Second Stage of Tertiary Education,Yes,0.70398,174,250,0.64728,0.76068
2017,Brandenburg,Second Stage of Tertiary Education,No,0.29602,76,250,0.23932,0.35272
2017,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.58465,178,300,0.52879,0.64050
2017,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.41535,122,300,0.35950,0.47121
2017,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Yes,0.84952,37,37,0.73272,0.96632
2017,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Yes,0.65939,90,132,0.57823,0.74054
2017,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.34061,42,132,0.25946,0.42177
2017,Saxony,Lower Secondary Level,Yes,0.52653,61,106,0.43103,0.62204
2017,Saxony,Lower Secondary Level,No,0.47347,45,106,0.37796,0.56897
2017,Saxony,Upper Secondary Level,Yes,0.67545,553,847,0.64390,0.70700
2017,Saxony,Upper Secondary Level,No,0.32455,294,847,0.29300,0.35610
2017,Saxony,Post-secondary Non-tertiary Level,Yes,0.56698,41,83,0.45973,0.67423
2017,Saxony,Post-secondary Non-tertiary Level,No,0.43302,42,83,0.32577,0.54027
2017,Saxony,First Stage of Tertiary Education,Yes,0.78240,87,87,0.69519,0.86961
2017,Saxony,Second Stage of Tertiary Education,Yes,0.61851,282,429,0.57249,0.66453
2017,Saxony,Second Stage of Tertiary Education,No,0.38149,147,429,0.33547,0.42751
2017,Saxony-Anhalt,Lower Secondary Level,Yes,0.62112,48,48,0.48243,0.75981
2017,Saxony-Anhalt,Upper Secondary Level,Yes,0.73393,311,471,0.69398,0.77388
2017,Saxony-Anhalt,Upper Secondary Level,No,0.26607,160,471,0.22612,0.30602
2017,Saxony-Anhalt,First Stage of Tertiary Education,Yes,0.80117,49,49,0.68825,0.91408
2017,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.73051,163,214,0.67092,0.79010
2017,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.26949,51,214,0.20990,0.32908
2017,Thuringa,Upper Secondary Level,Yes,0.67837,377,551,0.63933,0.71741
2017,Thuringa,Upper Secondary Level,No,0.32163,174,551,0.28259,0.36067
2017,Thuringa,First Stage of Tertiary Education,Yes,0.66237,50,50,0.52995,0.79478
2017,Thuringa,Second Stage of Tertiary Education,Yes,0.56980,128,224,0.50482,0.63478
2017,Thuringa,Second Stage of Tertiary Education,No,0.43020,96,224,0.36522,0.49518
2019,Schleswig-Holstein,Lower Secondary Level,Yes,0.56553,58,106,0.47072,0.66035
2019,Schleswig-Holstein,Lower Secondary Level,No,0.43447,48,106,0.33965,0.52928
2019,Schleswig-Holstein,Upper Secondary Level,Yes,0.72043,274,407,0.67677,0.76408
2019,Schleswig-Holstein,Upper Secondary Level,No,0.27957,133,407,0.23592,0.32323
2019,Schleswig-Holstein,Post-secondary Non-tertiary Level,Yes,0.60326,56,95,0.50436,0.70216
2019,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.39674,39,95,0.29784,0.49564
2019,Schleswig-Holstein,First Stage of Tertiary Education,Yes,0.62555,48,48,0.48718,0.76392
2019,Schleswig-Holstein,Second Stage of Tertiary Education,Yes,0.53861,136,220,0.47258,0.60463
2019,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.46139,84,220,0.39537,0.52742
2019,Hamburg,Upper Secondary Level,Yes,0.69535,120,181,0.62811,0.76259
2019,Hamburg,Upper Secondary Level,No,0.30465,61,181,0.23741,0.37189
2019,Hamburg,Second Stage of Tertiary Education,Yes,0.68097,119,191,0.61470,0.74725
2019,Hamburg,Second Stage of Tertiary Education,No,0.31903,72,191,0.25275,0.38530
2019,Lower Saxony,No answer / don't know,Yes,0.75434,33,33,0.60519,0.90350
2019,Lower Saxony,Primary Level,Yes,0.84930,34,34,0.72723,0.97136
2019,Lower Saxony,Lower Secondary Level,Yes,0.62460,194,316,0.57113,0.67808
2019,Lower Saxony,Lower Secondary Level,No,0.37540,122,316,0.32192,0.42887
2019,Lower Saxony,Upper Secondary Level,Yes,0.73958,758,1088,0.71349,0.76567
2019,Lower Saxony,Upper Secondary Level,No,0.26042,330,1088,0.23433,0.28651
2019,Lower Saxony,Post-secondary Non-tertiary Level,Yes,0.62882,127,217,0.56439,0.69325
2019,Lower Saxony,Post-secondary Non-tertiary Level,No,0.37118,90,217,0.30675,0.43561
2019,Lower Saxony,First Stage of Tertiary Education,Yes,0.65692,95,133,0.57593,0.73791
2019,Lower Saxony,First Stage of Tertiary Education,No,0.34308,38,133,0.26209,0.42407
2019,Lower Saxony,Second Stage of Tertiary Education,Yes,0.65390,337,571,0.61485,0.69296
2019,Lower Saxony,Second Stage of Tertiary Education,No,0.34610,234,571,0.30704,0.38515
2019,Bremen,Upper Secondary Level,Yes,0.60071,41,75,0.48912,0.71229
2019,Bremen,Upper Secondary Level,No,0.39929,34,75,0.28771,0.51088
2019,Bremen,Second Stage of Tertiary Education,Yes,0.43994,35,35,0.27309,0.60679
2019,North Rhine-Westphalia,No answer / don't know,Yes,0.46737,71,155,0.38856,0.54617
2019,North Rhine-Westphalia,No answer / don't know,No,0.53263,84,155,0.45383,0.61144
2019,North Rhine-Westphalia,Pre-primary Level,No,0.65828,68,68,0.54472,0.77185
2019,North Rhine-Westphalia,Primary Level,Yes,0.62085,81,123,0.53476,0.70695
2019,North Rhine-Westphalia,Primary Level,No,0.37915,42,123,0.29305,0.46524
2019,North Rhine-Westphalia,Lower Secondary Level,Yes,0.69863,351,551,0.66028,0.73698
2019,North Rhine-Westphalia,Lower Secondary Level,No,0.30137,200,551,0.26302,0.33972
2019,North Rhine-Westphalia,Upper Secondary Level,Yes,0.70996,1518,2228,0.69111,0.72880
2019,North Rhine-Westphalia,Upper Secondary Level,No,0.29004,710,2228,0.27120,0.30889
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.63880,395,613,0.60075,0.67686
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.36120,218,613,0.32314,0.39925
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.72149,204,294,0.67016,0.77282
2019,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.27851,90,294,0.22718,0.32984
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.61081,827,1309,0.58439,0.63724
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.38919,482,1309,0.36276,0.41561
2019,Hesse,Lower Secondary Level,Yes,0.72744,110,153,0.65665,0.79823
2019,Hesse,Lower Secondary Level,No,0.27256,43,153,0.20177,0.34335
2019,Hesse,Upper Secondary Level,Yes,0.73776,499,700,0.70515,0.77037
2019,Hesse,Upper Secondary Level,No,0.26224,201,700,0.22963,0.29485
2019,Hesse,Post-secondary Non-tertiary Level,Yes,0.56783,91,154,0.48933,0.64632
2019,Hesse,Post-secondary Non-tertiary Level,No,0.43217,63,154,0.35368,0.51067
2019,Hesse,First Stage of Tertiary Education,Yes,0.67789,67,67,0.56515,0.79062
2019,Hesse,Second Stage of Tertiary Education,Yes,0.61239,330,521,0.57051,0.65426
2019,Hesse,Second Stage of Tertiary Education,No,0.38761,191,521,0.34574,0.42949
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Yes,0.69320,114,205,0.62991,0.75648
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.30680,91,205,0.24352,0.37009
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.75114,447,651,0.71791,0.78438
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.24886,204,651,0.21562,0.28209
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Yes,0.59487,71,121,0.50703,0.68271
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.40513,50,121,0.31729,0.49297
2019,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Yes,0.77073,61,61,0.66436,0.87709
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Yes,0.58945,181,303,0.53397,0.64493
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.41055,122,303,0.35507,0.46603
2019,Baden-Wuerttemberg,No answer / don't know,No,0.70912,39,39,0.56471,0.85352
2019,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.73640,151,240,0.68054,0.79226
2019,Baden-Wuerttemberg,Lower Secondary Level,No,0.26360,89,240,0.20774,0.31946
2019,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.68936,773,1139,0.66248,0.71625
2019,Baden-Wuerttemberg,Upper Secondary Level,No,0.31064,366,1139,0.28375,0.33752
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Yes,0.62423,137,226,0.56095,0.68752
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.37577,89,226,0.31248,0.43905
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.64805,143,192,0.58032,0.71578
2019,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.35195,49,192,0.28422,0.41968
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.58403,521,860,0.55107,0.61700
2019,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.41597,339,860,0.38300,0.44893
2019,Bavaria,No answer / don't know,No,0.48531,33,33,0.31214,0.65848
2019,Bavaria,Primary Level,Yes,0.89337,36,36,0.79111,0.99562
2019,Bavaria,Lower Secondary Level,Yes,0.76728,243,356,0.72332,0.81124
2019,Bavaria,Lower Secondary Level,No,0.23272,113,356,0.18876,0.27668
2019,Bavaria,Upper Secondary Level,Yes,0.70822,1201,1794,0.68717,0.72926
2019,Bavaria,Upper Secondary Level,No,0.29178,593,1794,0.27074,0.31283
2019,Bavaria,Post-secondary Non-tertiary Level,Yes,0.61581,159,285,0.55924,0.67238
2019,Bavaria,Post-secondary Non-tertiary Level,No,0.38419,126,285,0.32762,0.44076
2019,Bavaria,First Stage of Tertiary Education,Yes,0.71025,193,288,0.65776,0.76273
2019,Bavaria,First Stage of Tertiary Education,No,0.28975,95,288,0.23727,0.34224
2019,Bavaria,Second Stage of Tertiary Education,Yes,0.58911,605,1061,0.55949,0.61873
2019,Bavaria,Second Stage of Tertiary Education,No,0.41089,456,1061,0.38127,0.44051
2019,Berlin,Lower Secondary Level,Yes,0.68610,46,46,0.55050,0.82169
2019,Berlin,Upper Secondary Level,Yes,0.77259,247,336,0.72770,0.81747
2019,Berlin,Upper Secondary Level,No,0.22741,89,336,0.18253,0.27230
2019,Berlin,Post-secondary Non-tertiary Level,Yes,0.61169,48,48,0.47236,0.75103
2019,Berlin,First Stage of Tertiary Education,Yes,0.64492,34,34,0.48165,0.80819
2019,Berlin,Second Stage of Tertiary Education,Yes,0.69969,310,464,0.65793,0.74144
2019,Berlin,Second Stage of Tertiary Education,No,0.30031,154,464,0.25856,0.34207
2019,Brandenburg,Lower Secondary Level,Yes,0.63223,60,60,0.50918,0.75527
2019,Brandenburg,Upper Secondary Level,Yes,0.72703,367,524,0.68885,0.76521
2019,Brandenburg,Upper Secondary Level,No,0.27297,157,524,0.23479,0.31115
2019,Brandenburg,Post-secondary Non-tertiary Level,Yes,0.58413,45,45,0.43849,0.72976
2019,Brandenburg,First Stage of Tertiary Education,Yes,0.75945,65,65,0.65474,0.86417
2019,Brandenburg,Second Stage of Tertiary Education,Yes,0.76897,210,285,0.71995,0.81799
2019,Brandenburg,Second Stage of Tertiary Education,No,0.23103,75,285,0.18201,0.28005
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.78077,201,283,0.73248,0.82906
2019,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.21923,82,283,0.17094,0.26752
2019,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Yes,0.80134,41,41,0.67769,0.92499
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Yes,0.78533,120,160,0.72151,0.84915
2019,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.21467,40,160,0.15085,0.27849
2019,Saxony,Lower Secondary Level,Yes,0.62795,66,103,0.53414,0.72175
2019,Saxony,Lower Secondary Level,No,0.37205,37,103,0.27825,0.46586
2019,Saxony,Upper Secondary Level,Yes,0.68892,506,752,0.65581,0.72203
2019,Saxony,Upper Secondary Level,No,0.31108,246,752,0.27797,0.34419
2019,Saxony,Post-secondary Non-tertiary Level,Yes,0.66141,52,87,0.56140,0.76143
2019,Saxony,Post-secondary Non-tertiary Level,No,0.33859,35,87,0.23857,0.43860
2019,Saxony,First Stage of Tertiary Education,Yes,0.84194,110,110,0.77346,0.91043
2019,Saxony,Second Stage of Tertiary Education,Yes,0.68324,348,487,0.64188,0.72460
2019,Saxony,Second Stage of Tertiary Education,No,0.31676,139,487,0.27540,0.35812
2019,Saxony-Anhalt,Lower Secondary Level,Yes,0.52819,36,36,0.36280,0.69358
2019,Saxony-Anhalt,Upper Secondary Level,Yes,0.83159,325,427,0.79605,0.86713
2019,Saxony-Anhalt,Upper Secondary Level,No,0.16841,102,427,0.13287,0.20395
2019,Saxony-Anhalt,First Stage of Tertiary Education,Yes,0.88476,49,49,0.79443,0.97510
2019,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.74955,176,230,0.69344,0.80567
2019,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.25045,54,230,0.19433,0.30656
2019,Thuringa,Lower Secondary Level,Yes,0.57764,32,32,0.40377,0.75152
2019,Thuringa,Upper Secondary Level,Yes,0.71970,352,484,0.67965,0.75976
2019,Thuringa,Upper Secondary Level,No,0.28030,132,484,0.24024,0.32035
2019,Thuringa,First Stage of Tertiary Education,Yes,0.59211,52,52,0.45723,0.72698
2019,Thuringa,Second Stage of Tertiary Education,Yes,0.59896,153,233,0.53589,0.66203
2019,Thuringa,Second Stage of Tertiary Education,No,0.40104,80,233,0.33797,0.46411
2021,Schleswig-Holstein,Primary Level,Yes,0.69570,31,31,0.53106,0.86035
2021,Schleswig-Holstein,Lower Secondary Level,Yes,0.80291,58,90,0.72027,0.88556
2021,Schleswig-Holstein,Lower Secondary Level,No,0.19709,32,90,0.11444,0.27973
2021,Schleswig-Holstein,Upper Secondary Level,Yes,0.69918,201,308,0.64788,0.75048
2021,Schleswig-Holstein,Upper Secondary Level,No,0.30082,107,308,0.24952,0.35212
2021,Schleswig-Holstein,Post-secondary Non-tertiary Level,Yes,0.68580,43,76,0.58074,0.79086
2021,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.31420,33,76,0.20914,0.41926
2021,Schleswig-Holstein,Second Stage of Tertiary Education,Yes,0.49425,114,203,0.42531,0.56320
2021,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.50575,89,203,0.43680,0.57469
2021,Hamburg,Upper Secondary Level,Yes,0.82985,97,138,0.76693,0.89278
2021,Hamburg,Upper Secondary Level,No,0.17015,41,138,0.10722,0.23307
2021,Hamburg,Second Stage of Tertiary Education,Yes,0.60539,96,169,0.53148,0.67930
2021,Hamburg,Second Stage of Tertiary Education,No,0.39461,73,169,0.32070,0.46852
