year,bula_h,hhtyp,hgeqpter,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Lower Saxony,Couple with children,No,0.20997,48,195,0.15266,0.26729
1996,North Rhine-Westphalia,Single-person household,Yes,0.60141,157,277,0.54365,0.65918
1996,North Rhine-Westphalia,Single-person household,No,0.39859,120,277,0.34082,0.45635
1996,North Rhine-Westphalia,Couple without children,Yes,0.76479,218,327,0.71875,0.81083
1996,North Rhine-Westphalia,Couple without children,No,0.23521,109,327,0.18917,0.28125
1996,North Rhine-Westphalia,Single parent,Yes,0.65638,52,52,0.52603,0.78672
1996,North Rhine-Westphalia,Couple with children,Yes,0.81430,383,524,0.78098,0.84763
1996,North Rhine-Westphalia,Couple with children,No,0.18570,141,524,0.15237,0.21902
1996,Hesse,Single-person household,Yes,0.57669,52,92,0.47517,0.67821
1996,Hesse,Single-person household,No,0.42331,40,92,0.32179,0.52483
1996,Hesse,Couple without children,Yes,0.78780,109,142,0.72031,0.85528
1996,Hesse,Couple without children,No,0.21220,33,142,0.14472,0.27969
1996,Hesse,Couple with children,Yes,0.79348,125,177,0.73367,0.85329
1996,Hesse,Couple with children,No,0.20652,52,177,0.14671,0.26633
1996,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.57211,34,34,0.40329,0.74092
1996,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.74418,70,70,0.64123,0.84713
1996,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.74479,102,139,0.67205,0.81753
1996,"Rhineland-Palatinate, Saarland",Couple with children,No,0.25521,37,139,0.18247,0.32795
1996,Baden-Wuerttemberg,Single-person household,Yes,0.70811,107,169,0.63936,0.77686
1996,Baden-Wuerttemberg,Single-person household,No,0.29189,62,169,0.22314,0.36064
1996,Baden-Wuerttemberg,Couple without children,Yes,0.78692,153,207,0.73100,0.84284
1996,Baden-Wuerttemberg,Couple without children,No,0.21308,54,207,0.15716,0.26900
1996,Baden-Wuerttemberg,Couple with children,Yes,0.81844,249,357,0.77840,0.85848
1996,Baden-Wuerttemberg,Couple with children,No,0.18156,108,357,0.14152,0.22160
1996,Bavaria,Single-person household,Yes,0.70672,122,183,0.64058,0.77286
1996,Bavaria,Single-person household,No,0.29328,61,183,0.22714,0.35942
1996,Bavaria,Couple without children,Yes,0.90002,182,226,0.86083,0.93922
1996,Bavaria,Couple without children,No,0.09998,44,226,0.06078,0.13917
1996,Bavaria,Single parent,Yes,0.75733,34,34,0.61107,0.90360
1996,Bavaria,Couple with children,Yes,0.87679,286,348,0.84221,0.91137
1996,Bavaria,Couple with children,No,0.12321,62,348,0.08863,0.15779
1996,Berlin,Single-person household,Yes,0.70467,58,58,0.58624,0.82311
1996,Berlin,Couple without children,Yes,0.79508,57,57,0.68935,0.90080
1996,Berlin,Couple with children,Yes,0.89360,83,83,0.82686,0.96034
1996,Brandenburg,Single-person household,No,0.57439,33,33,0.40307,0.74570
1996,Brandenburg,Couple without children,Yes,0.51042,45,82,0.40155,0.61928
1996,Brandenburg,Couple without children,No,0.48958,37,82,0.38072,0.59845
1996,Brandenburg,Couple with children,Yes,0.58817,65,106,0.49403,0.68231
1996,Brandenburg,Couple with children,No,0.41183,41,106,0.31769,0.50597
1996,Mecklenburg-Western Pomerania,Couple without children,Yes,0.65394,37,37,0.49854,0.80934
1996,Mecklenburg-Western Pomerania,Couple with children,Yes,0.58609,50,84,0.48013,0.69206
1996,Mecklenburg-Western Pomerania,Couple with children,No,0.41391,34,84,0.30794,0.51987
1996,Saxony,Single-person household,No,0.68895,57,57,0.56770,0.81020
1996,Saxony,Couple without children,Yes,0.39450,65,162,0.31900,0.47000
1996,Saxony,Couple without children,No,0.60550,97,162,0.53000,0.68100
1996,Saxony,Couple with children,Yes,0.48894,109,225,0.42348,0.55441
1996,Saxony,Couple with children,No,0.51106,116,225,0.44559,0.57652
1996,Saxony-Anhalt,Single-person household,No,0.60467,33,33,0.43527,0.77408
1996,Saxony-Anhalt,Couple without children,Yes,0.46358,43,98,0.36434,0.56282
1996,Saxony-Anhalt,Couple without children,No,0.53642,55,98,0.43718,0.63566
1996,Saxony-Anhalt,Couple with children,Yes,0.48846,68,137,0.40444,0.57247
1996,Saxony-Anhalt,Couple with children,No,0.51154,69,137,0.42753,0.59556
1996,Thuringa,Single-person household,No,0.60707,32,32,0.43514,0.77900
1996,Thuringa,Couple without children,Yes,0.56386,46,82,0.45586,0.67185
1996,Thuringa,Couple without children,No,0.43614,36,82,0.32815,0.54414
1996,Thuringa,Couple with children,Yes,0.45108,66,137,0.36745,0.53471
1996,Thuringa,Couple with children,No,0.54892,71,137,0.46529,0.63255
1997,Schleswig-Holstein,Couple without children,Yes,0.71499,32,32,0.55607,0.87390
1997,Schleswig-Holstein,Couple with children,Yes,0.81711,44,44,0.70156,0.93266
1997,Lower Saxony,Single-person household,Yes,0.71791,79,112,0.63420,0.80163
1997,Lower Saxony,Single-person household,No,0.28209,33,112,0.19837,0.36580
1997,Lower Saxony,Couple without children,Yes,0.76752,125,163,0.70247,0.83256
1997,Lower Saxony,Couple without children,No,0.23248,38,163,0.16744,0.29753
1997,Lower Saxony,Couple with children,Yes,0.81385,147,186,0.75776,0.86994
1997,Lower Saxony,Couple with children,No,0.18615,39,186,0.13006,0.24224
1997,North Rhine-Westphalia,Single-person household,Yes,0.62710,161,270,0.56931,0.68489
1997,North Rhine-Westphalia,Single-person household,No,0.37290,109,270,0.31511,0.43069
1997,North Rhine-Westphalia,Couple without children,Yes,0.77326,230,338,0.72855,0.81797
1997,North Rhine-Westphalia,Couple without children,No,0.22674,108,338,0.18203,0.27145
1997,North Rhine-Westphalia,Single parent,Yes,0.73856,57,57,0.62347,0.85365
1997,North Rhine-Westphalia,Couple with children,Yes,0.83160,374,499,0.79873,0.86446
1997,North Rhine-Westphalia,Couple with children,No,0.16840,125,499,0.13554,0.20127
1997,Hesse,Single-person household,Yes,0.56425,49,88,0.46006,0.66845
1997,Hesse,Single-person household,No,0.43575,39,88,0.33155,0.53994
1997,Hesse,Couple without children,Yes,0.79851,106,137,0.73109,0.86592
1997,Hesse,Couple without children,No,0.20149,31,137,0.13408,0.26891
1997,Hesse,Couple with children,Yes,0.80660,127,172,0.74740,0.86580
1997,Hesse,Couple with children,No,0.19340,45,172,0.13420,0.25260
1997,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.55232,34,66,0.43144,0.67321
1997,"Rhineland-Palatinate, Saarland",Single-person household,No,0.44768,32,66,0.32679,0.56856
1997,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.72656,72,104,0.64048,0.81264
1997,"Rhineland-Palatinate, Saarland",Couple without children,No,0.27344,32,104,0.18736,0.35952
1997,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.75084,103,137,0.67814,0.82353
1997,"Rhineland-Palatinate, Saarland",Couple with children,No,0.24916,34,137,0.17647,0.32186
1997,Baden-Wuerttemberg,Single-person household,Yes,0.71748,103,162,0.64794,0.78703
1997,Baden-Wuerttemberg,Single-person household,No,0.28252,59,162,0.21297,0.35206
1997,Baden-Wuerttemberg,Couple without children,Yes,0.78463,152,206,0.72835,0.84090
1997,Baden-Wuerttemberg,Couple without children,No,0.21537,54,206,0.15910,0.27165
1997,Baden-Wuerttemberg,Single parent,Yes,0.77723,33,33,0.63305,0.92140
1997,Baden-Wuerttemberg,Couple with children,Yes,0.82359,256,361,0.78421,0.86296
1997,Baden-Wuerttemberg,Couple with children,No,0.17641,105,361,0.13704,0.21579
1997,Bavaria,Single-person household,Yes,0.72392,117,177,0.65787,0.78997
1997,Bavaria,Single-person household,No,0.27608,60,177,0.21003,0.34213
1997,Bavaria,Couple without children,Yes,0.90682,182,223,0.86858,0.94506
1997,Bavaria,Couple without children,No,0.09318,41,223,0.05494,0.13142
1997,Bavaria,Single parent,Yes,0.79222,36,36,0.65781,0.92664
1997,Bavaria,Couple with children,Yes,0.89073,283,335,0.85727,0.92419
1997,Bavaria,Couple with children,No,0.10927,52,335,0.07581,0.14273
1997,Berlin,Single-person household,Yes,0.68564,56,87,0.58752,0.78377
1997,Berlin,Single-person household,No,0.31436,31,87,0.21623,0.41248
1997,Berlin,Couple without children,Yes,0.85043,61,61,0.76018,0.94067
1997,Berlin,Couple with children,Yes,0.91759,78,78,0.85617,0.97901
1997,Brandenburg,Single-person household,No,0.52437,31,31,0.34566,0.70308
1997,Brandenburg,Couple without children,Yes,0.46856,46,87,0.36310,0.57403
1997,Brandenburg,Couple without children,No,0.53144,41,87,0.42597,0.63690
1997,Brandenburg,Couple with children,Yes,0.58237,64,109,0.48935,0.67538
1997,Brandenburg,Couple with children,No,0.41763,45,109,0.32462,0.51065
1997,Mecklenburg-Western Pomerania,Couple without children,Yes,0.64093,35,35,0.47967,0.80218
1997,Mecklenburg-Western Pomerania,Couple with children,Yes,0.64987,50,50,0.51631,0.78344
1997,Saxony,Single-person household,No,0.63588,54,54,0.50634,0.76543
1997,Saxony,Couple without children,Yes,0.41056,70,162,0.33457,0.48655
1997,Saxony,Couple without children,No,0.58944,92,162,0.51345,0.66543
1997,Saxony,Couple with children,Yes,0.50563,110,213,0.43833,0.57293
1997,Saxony,Couple with children,No,0.49437,103,213,0.42707,0.56167
1997,Saxony-Anhalt,Single-person household,No,0.59891,37,37,0.43880,0.75901
1997,Saxony-Anhalt,Couple without children,Yes,0.42254,42,100,0.32524,0.51985
1997,Saxony-Anhalt,Couple without children,No,0.57746,58,100,0.48015,0.67476
1997,Saxony-Anhalt,Couple with children,Yes,0.55669,68,127,0.46994,0.64343
1997,Saxony-Anhalt,Couple with children,No,0.44331,59,127,0.35657,0.53006
1997,Thuringa,Couple without children,Yes,0.55771,46,85,0.45149,0.66392
1997,Thuringa,Couple without children,No,0.44229,39,85,0.33608,0.54851
1997,Thuringa,Couple with children,Yes,0.47872,65,134,0.39382,0.56362
1997,Thuringa,Couple with children,No,0.52128,69,134,0.43638,0.60618
1998,Schleswig-Holstein,Couple without children,Yes,0.70369,47,47,0.57173,0.83565
1998,Schleswig-Holstein,Couple with children,Yes,0.87008,55,55,0.78041,0.95976
1998,Hamburg,Single-person household,Yes,0.57738,31,31,0.40061,0.75415
1998,Lower Saxony,Single-person household,Yes,0.74460,94,133,0.67020,0.81899
1998,Lower Saxony,Single-person household,No,0.25540,39,133,0.18101,0.32980
1998,Lower Saxony,Couple without children,Yes,0.87103,167,167,0.82004,0.92202
1998,Lower Saxony,Couple with children,Yes,0.84224,194,233,0.79533,0.88914
1998,Lower Saxony,Couple with children,No,0.15776,39,233,0.11086,0.20467
1998,North Rhine-Westphalia,Single-person household,Yes,0.63141,213,342,0.58021,0.68262
1998,North Rhine-Westphalia,Single-person household,No,0.36859,129,342,0.31738,0.41979
1998,North Rhine-Westphalia,Couple without children,Yes,0.79509,322,441,0.75737,0.83280
1998,North Rhine-Westphalia,Couple without children,No,0.20491,119,441,0.16720,0.24263
1998,North Rhine-Westphalia,Single parent,Yes,0.79351,68,68,0.69659,0.89044
1998,North Rhine-Westphalia,Couple with children,Yes,0.81046,431,565,0.77811,0.84280
1998,North Rhine-Westphalia,Couple with children,No,0.18954,134,565,0.15720,0.22189
1998,Hesse,Single-person household,Yes,0.60851,59,103,0.51379,0.70324
1998,Hesse,Single-person household,No,0.39149,44,103,0.29676,0.48621
1998,Hesse,Couple without children,Yes,0.82359,127,127,0.75703,0.89014
1998,Hesse,Couple with children,Yes,0.83840,155,195,0.78660,0.89019
1998,Hesse,Couple with children,No,0.16160,40,195,0.10981,0.21340
1998,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.52812,44,85,0.42137,0.63488
1998,"Rhineland-Palatinate, Saarland",Single-person household,No,0.47188,41,85,0.36512,0.57863
1998,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.78895,92,92,0.70511,0.87279
1998,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.79275,129,161,0.72995,0.85556
1998,"Rhineland-Palatinate, Saarland",Couple with children,No,0.20725,32,161,0.14444,0.27005
1998,Baden-Wuerttemberg,Single-person household,Yes,0.62370,120,205,0.55722,0.69018
1998,Baden-Wuerttemberg,Single-person household,No,0.37630,85,205,0.30982,0.44278
1998,Baden-Wuerttemberg,Couple without children,Yes,0.78733,168,230,0.73433,0.84033
1998,Baden-Wuerttemberg,Couple without children,No,0.21267,62,230,0.15967,0.26567
1998,Baden-Wuerttemberg,Single parent,Yes,0.74497,40,40,0.60817,0.88177
1998,Baden-Wuerttemberg,Couple with children,Yes,0.82331,288,385,0.78516,0.86146
1998,Baden-Wuerttemberg,Couple with children,No,0.17669,97,385,0.13854,0.21484
1998,Bavaria,Single-person household,Yes,0.77872,166,226,0.72448,0.83296
1998,Bavaria,Single-person household,No,0.22128,60,226,0.16704,0.27552
1998,Bavaria,Couple without children,Yes,0.84865,235,285,0.80697,0.89034
1998,Bavaria,Couple without children,No,0.15135,50,285,0.10966,0.19303
1998,Bavaria,Single parent,Yes,0.81643,45,45,0.70204,0.93082
1998,Bavaria,Couple with children,Yes,0.89177,325,376,0.86033,0.92321
1998,Bavaria,Couple with children,No,0.10823,51,376,0.07679,0.13967
1998,Berlin,Single-person household,Yes,0.59420,70,117,0.50484,0.68356
1998,Berlin,Single-person household,No,0.40580,47,117,0.31644,0.49516
1998,Berlin,Couple without children,Yes,0.82332,63,63,0.72838,0.91826
1998,Berlin,Couple with children,Yes,0.80153,71,71,0.70810,0.89497
1998,Brandenburg,Single-person household,Yes,0.51493,37,74,0.40028,0.62957
1998,Brandenburg,Single-person household,No,0.48507,37,74,0.37043,0.59972
1998,Brandenburg,Couple without children,Yes,0.53595,52,93,0.43404,0.63786
1998,Brandenburg,Couple without children,No,0.46405,41,93,0.36214,0.56596
1998,Brandenburg,Couple with children,Yes,0.58915,64,109,0.49636,0.68194
1998,Brandenburg,Couple with children,No,0.41085,45,109,0.31806,0.50364
1998,Mecklenburg-Western Pomerania,Couple without children,Yes,0.61988,35,35,0.45671,0.78305
1998,Mecklenburg-Western Pomerania,Couple with children,Yes,0.71647,62,62,0.60337,0.82958
1998,Saxony,Single-person household,Yes,0.37550,39,105,0.28243,0.46858
1998,Saxony,Single-person household,No,0.62450,66,105,0.53142,0.71757
1998,Saxony,Couple without children,Yes,0.48564,93,185,0.41342,0.55785
1998,Saxony,Couple without children,No,0.51436,92,185,0.44215,0.58658
1998,Saxony,Couple with children,Yes,0.62062,140,233,0.55818,0.68306
1998,Saxony,Couple with children,No,0.37938,93,233,0.31694,0.44182
1998,Saxony-Anhalt,Single-person household,No,0.60961,47,47,0.46863,0.75059
1998,Saxony-Anhalt,Couple without children,Yes,0.42039,51,121,0.33207,0.50871
1998,Saxony-Anhalt,Couple without children,No,0.57961,70,121,0.49129,0.66793
1998,Saxony-Anhalt,Couple with children,Yes,0.47949,66,127,0.39226,0.56673
1998,Saxony-Anhalt,Couple with children,No,0.52051,61,127,0.43327,0.60774
1998,Thuringa,Couple without children,Yes,0.49624,53,105,0.40015,0.59233
1998,Thuringa,Couple without children,No,0.50376,52,105,0.40767,0.59985
1998,Thuringa,Couple with children,Yes,0.52768,79,149,0.44725,0.60811
1998,Thuringa,Couple with children,No,0.47232,70,149,0.39189,0.55275
1999,Schleswig-Holstein,Couple without children,Yes,0.76108,45,45,0.63508,0.88708
1999,Schleswig-Holstein,Couple with children,Yes,0.85180,57,57,0.75874,0.94486
1999,Lower Saxony,Single-person household,Yes,0.76620,90,124,0.69140,0.84100
1999,Lower Saxony,Single-person household,No,0.23380,34,124,0.15900,0.30860
1999,Lower Saxony,Couple without children,Yes,0.87036,165,165,0.81895,0.92177
1999,Lower Saxony,Couple with children,Yes,0.83896,191,228,0.79115,0.88678
1999,Lower Saxony,Couple with children,No,0.16104,37,228,0.11322,0.20885
1999,North Rhine-Westphalia,Single-person household,Yes,0.62411,195,323,0.57121,0.67701
1999,North Rhine-Westphalia,Single-person household,No,0.37589,128,323,0.32299,0.42879
1999,North Rhine-Westphalia,Couple without children,Yes,0.79338,307,423,0.75475,0.83201
1999,North Rhine-Westphalia,Couple without children,No,0.20662,116,423,0.16799,0.24525
1999,North Rhine-Westphalia,Single parent,Yes,0.81745,58,58,0.71717,0.91774
1999,North Rhine-Westphalia,Couple with children,Yes,0.82886,439,558,0.79758,0.86014
1999,North Rhine-Westphalia,Couple with children,No,0.17114,119,558,0.13986,0.20242
1999,Hesse,Single-person household,Yes,0.61473,52,90,0.51362,0.71584
1999,Hesse,Single-person household,No,0.38527,38,90,0.28416,0.48638
1999,Hesse,Couple without children,Yes,0.82808,135,166,0.77051,0.88565
1999,Hesse,Couple without children,No,0.17192,31,166,0.11435,0.22949
1999,Hesse,Couple with children,Yes,0.83568,143,178,0.78109,0.89028
1999,Hesse,Couple with children,No,0.16432,35,178,0.10972,0.21891
1999,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.61571,44,76,0.50562,0.72580
1999,"Rhineland-Palatinate, Saarland",Single-person household,No,0.38429,32,76,0.27420,0.49438
1999,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.79733,97,97,0.71692,0.87775
1999,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.80733,122,122,0.73705,0.87760
1999,Baden-Wuerttemberg,Single-person household,Yes,0.63394,127,204,0.56767,0.70021
1999,Baden-Wuerttemberg,Single-person household,No,0.36606,77,204,0.29979,0.43233
1999,Baden-Wuerttemberg,Couple without children,Yes,0.81369,164,216,0.76165,0.86574
1999,Baden-Wuerttemberg,Couple without children,No,0.18631,52,216,0.13426,0.23835
1999,Baden-Wuerttemberg,Single parent,Yes,0.73451,38,38,0.59221,0.87680
1999,Baden-Wuerttemberg,Couple with children,Yes,0.81774,274,369,0.77830,0.85719
1999,Baden-Wuerttemberg,Couple with children,No,0.18226,95,369,0.14281,0.22170
1999,Bavaria,Single-person household,Yes,0.78517,154,205,0.72881,0.84153
1999,Bavaria,Single-person household,No,0.21483,51,205,0.15847,0.27119
1999,Bavaria,Couple without children,Yes,0.83992,234,286,0.79735,0.88249
1999,Bavaria,Couple without children,No,0.16008,52,286,0.11751,0.20265
1999,Bavaria,Single parent,Yes,0.79335,41,41,0.66787,0.91883
1999,Bavaria,Couple with children,Yes,0.89394,316,362,0.86217,0.92570
1999,Bavaria,Couple with children,No,0.10606,46,362,0.07430,0.13783
1999,Berlin,Single-person household,Yes,0.60061,63,109,0.50824,0.69298
1999,Berlin,Single-person household,No,0.39939,46,109,0.30702,0.49176
1999,Berlin,Couple without children,Yes,0.76770,61,61,0.66084,0.87455
1999,Berlin,Couple with children,Yes,0.82881,74,74,0.74240,0.91522
1999,Brandenburg,Single-person household,No,0.51960,37,37,0.35639,0.68280
1999,Brandenburg,Couple without children,Yes,0.57224,57,96,0.47275,0.67173
1999,Brandenburg,Couple without children,No,0.42776,39,96,0.32827,0.52725
1999,Brandenburg,Couple with children,Yes,0.55445,61,108,0.46027,0.64862
1999,Brandenburg,Couple with children,No,0.44555,47,108,0.35138,0.53973
1999,Mecklenburg-Western Pomerania,Couple without children,Yes,0.67824,39,39,0.52970,0.82677
1999,Mecklenburg-Western Pomerania,Couple with children,Yes,0.75732,60,60,0.64793,0.86671
1999,Saxony,Single-person household,Yes,0.37645,44,114,0.28712,0.46579
1999,Saxony,Single-person household,No,0.62355,70,114,0.53421,0.71288
1999,Saxony,Couple without children,Yes,0.52147,95,186,0.44948,0.59345
1999,Saxony,Couple without children,No,0.47853,91,186,0.40655,0.55052
1999,Saxony,Couple with children,Yes,0.69305,142,220,0.63196,0.75413
1999,Saxony,Couple with children,No,0.30695,78,220,0.24587,0.36804
1999,Saxony-Anhalt,Single-person household,Yes,0.43278,32,76,0.32065,0.54491
1999,Saxony-Anhalt,Single-person household,No,0.56722,44,76,0.45509,0.67935
1999,Saxony-Anhalt,Couple without children,Yes,0.44511,52,121,0.35619,0.53403
1999,Saxony-Anhalt,Couple without children,No,0.55489,69,121,0.46597,0.64381
1999,Saxony-Anhalt,Couple with children,Yes,0.51308,67,122,0.42402,0.60214
1999,Saxony-Anhalt,Couple with children,No,0.48692,55,122,0.39786,0.57598
1999,Thuringa,Single-person household,Yes,0.46307,33,66,0.34185,0.58429
1999,Thuringa,Single-person household,No,0.53693,33,66,0.41571,0.65815
1999,Thuringa,Couple without children,Yes,0.46755,49,99,0.36877,0.56634
1999,Thuringa,Couple without children,No,0.53245,50,99,0.43366,0.63123
1999,Thuringa,Couple with children,Yes,0.53770,78,146,0.45655,0.61886
1999,Thuringa,Couple with children,No,0.46230,68,146,0.38114,0.54345
2000,Schleswig-Holstein,Single-person household,Yes,0.61305,65,107,0.52033,0.70577
2000,Schleswig-Holstein,Single-person household,No,0.38695,42,107,0.29423,0.47967
2000,Schleswig-Holstein,Couple without children,Yes,0.86000,125,125,0.79892,0.92107
2000,Schleswig-Holstein,Couple with children,Yes,0.81954,107,107,0.74633,0.89275
2000,Hamburg,Single-person household,Yes,0.53382,48,82,0.42518,0.64246
2000,Hamburg,Single-person household,No,0.46618,34,82,0.35754,0.57482
2000,Hamburg,Couple without children,Yes,0.83526,38,38,0.71573,0.95478
2000,Hamburg,Couple with children,Yes,0.82478,33,33,0.69307,0.95650
2000,Lower Saxony,Single-person household,Yes,0.68791,173,248,0.63013,0.74570
2000,Lower Saxony,Single-person household,No,0.31209,75,248,0.25430,0.36987
2000,Lower Saxony,Couple without children,Yes,0.86726,293,340,0.83115,0.90338
2000,Lower Saxony,Couple without children,No,0.13274,47,340,0.09662,0.16885
2000,Lower Saxony,Single parent,Yes,0.76061,42,42,0.62999,0.89122
2000,Lower Saxony,Couple with children,Yes,0.82969,321,387,0.79219,0.86719
2000,Lower Saxony,Couple with children,No,0.17031,66,387,0.13281,0.20781
2000,Bremen,Single-person household,Yes,0.75901,38,38,0.62120,0.89682
2000,North Rhine-Westphalia,Single-person household,Yes,0.66255,443,681,0.62701,0.69809
2000,North Rhine-Westphalia,Single-person household,No,0.33745,238,681,0.30191,0.37299
2000,North Rhine-Westphalia,Couple without children,Yes,0.80340,686,876,0.77706,0.82973
2000,North Rhine-Westphalia,Couple without children,No,0.19660,190,876,0.17027,0.22294
2000,North Rhine-Westphalia,Single parent,Yes,0.77114,108,140,0.70130,0.84098
2000,North Rhine-Westphalia,Single parent,No,0.22886,32,140,0.15902,0.29870
2000,North Rhine-Westphalia,Couple with children,Yes,0.86314,829,985,0.84167,0.88462
2000,North Rhine-Westphalia,Couple with children,No,0.13686,156,985,0.11538,0.15833
2000,Hesse,Single-person household,Yes,0.61419,122,208,0.54788,0.68051
2000,Hesse,Single-person household,No,0.38581,86,208,0.31949,0.45212
2000,Hesse,Couple without children,Yes,0.81720,233,291,0.77272,0.86169
2000,Hesse,Couple without children,No,0.18280,58,291,0.13831,0.22728
2000,Hesse,Couple with children,Yes,0.80403,263,326,0.76087,0.84718
2000,Hesse,Couple with children,No,0.19597,63,326,0.15282,0.23913
2000,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.59938,103,179,0.52740,0.67137
2000,"Rhineland-Palatinate, Saarland",Single-person household,No,0.40062,76,179,0.32863,0.47260
2000,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.79406,180,223,0.74087,0.84726
2000,"Rhineland-Palatinate, Saarland",Couple without children,No,0.20594,43,223,0.15274,0.25913
2000,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.66395,31,31,0.49492,0.83298
2000,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.82594,237,293,0.78245,0.86943
2000,"Rhineland-Palatinate, Saarland",Couple with children,No,0.17406,56,293,0.13057,0.21755
2000,Baden-Wuerttemberg,Single-person household,Yes,0.67826,224,338,0.62839,0.72814
2000,Baden-Wuerttemberg,Single-person household,No,0.32174,114,338,0.27186,0.37161
2000,Baden-Wuerttemberg,Couple without children,Yes,0.85739,356,427,0.82419,0.89060
2000,Baden-Wuerttemberg,Couple without children,No,0.14261,71,427,0.10940,0.17581
2000,Baden-Wuerttemberg,Single parent,Yes,0.78767,66,66,0.68825,0.88709
2000,Baden-Wuerttemberg,Couple with children,Yes,0.81780,489,627,0.78756,0.84804
2000,Baden-Wuerttemberg,Couple with children,No,0.18220,138,627,0.15196,0.21244
2000,Bavaria,Single-person household,Yes,0.75067,333,448,0.71057,0.79078
2000,Bavaria,Single-person household,No,0.24933,115,448,0.20922,0.28943
2000,Bavaria,Couple without children,Yes,0.84174,445,533,0.81073,0.87276
2000,Bavaria,Couple without children,No,0.15826,88,533,0.12724,0.18927
2000,Bavaria,Single parent,Yes,0.78459,77,77,0.69216,0.87702
2000,Bavaria,Couple with children,Yes,0.88833,579,653,0.86415,0.91250
2000,Bavaria,Couple with children,No,0.11167,74,653,0.08750,0.13585
2000,Berlin,Single-person household,Yes,0.59086,112,196,0.52185,0.65987
2000,Berlin,Single-person household,No,0.40914,84,196,0.34013,0.47815
2000,Berlin,Couple without children,Yes,0.80100,93,93,0.71942,0.88259
2000,Berlin,Single parent,Yes,0.74476,38,38,0.60427,0.88525
2000,Berlin,Couple with children,Yes,0.78470,105,105,0.70570,0.86369
2000,Brandenburg,Single-person household,Yes,0.44753,57,132,0.36238,0.53268
2000,Brandenburg,Single-person household,No,0.55247,75,132,0.46732,0.63762
2000,Brandenburg,Couple without children,Yes,0.57285,97,164,0.49690,0.64879
2000,Brandenburg,Couple without children,No,0.42715,67,164,0.35121,0.50310
2000,Brandenburg,Couple with children,Yes,0.56969,108,179,0.49695,0.64242
2000,Brandenburg,Couple with children,No,0.43031,71,179,0.35758,0.50305
2000,Mecklenburg-Western Pomerania,Single-person household,Yes,0.35257,32,89,0.25275,0.45239
2000,Mecklenburg-Western Pomerania,Single-person household,No,0.64743,57,89,0.54761,0.74725
2000,Mecklenburg-Western Pomerania,Couple without children,Yes,0.62366,58,94,0.52520,0.72213
2000,Mecklenburg-Western Pomerania,Couple without children,No,0.37634,36,94,0.27787,0.47480
2000,Mecklenburg-Western Pomerania,Couple with children,Yes,0.74793,76,76,0.64966,0.84620
2000,Saxony,Single-person household,Yes,0.36835,78,212,0.30326,0.43343
2000,Saxony,Single-person household,No,0.63165,134,212,0.56657,0.69674
2000,Saxony,Couple without children,Yes,0.53229,151,292,0.47496,0.58962
2000,Saxony,Couple without children,No,0.46771,141,292,0.41038,0.52504
2000,Saxony,Couple with children,Yes,0.62902,198,331,0.57690,0.68114
2000,Saxony,Couple with children,No,0.37098,133,331,0.31886,0.42310
2000,Saxony-Anhalt,Single-person household,Yes,0.41183,44,111,0.31985,0.50380
2000,Saxony-Anhalt,Single-person household,No,0.58817,67,111,0.49620,0.68015
2000,Saxony-Anhalt,Couple without children,Yes,0.49936,98,196,0.42918,0.56954
2000,Saxony-Anhalt,Couple without children,No,0.50064,98,196,0.43046,0.57082
2000,Saxony-Anhalt,Couple with children,Yes,0.51249,99,178,0.43885,0.58613
2000,Saxony-Anhalt,Couple with children,No,0.48751,79,178,0.41387,0.56115
2000,Thuringa,Single-person household,Yes,0.43082,57,123,0.34295,0.51869
2000,Thuringa,Single-person household,No,0.56918,66,123,0.48131,0.65705
2000,Thuringa,Couple without children,Yes,0.49287,83,157,0.41441,0.57132
2000,Thuringa,Couple without children,No,0.50713,74,157,0.42868,0.58559
2000,Thuringa,Couple with children,Yes,0.53691,107,194,0.46656,0.60726
2000,Thuringa,Couple with children,No,0.46309,87,194,0.39274,0.53344
2001,Schleswig-Holstein,Single-person household,Yes,0.64490,59,93,0.54711,0.74269
2001,Schleswig-Holstein,Single-person household,No,0.35510,34,93,0.25731,0.45289
2001,Schleswig-Holstein,Couple without children,Yes,0.86715,113,113,0.80429,0.93001
2001,Schleswig-Holstein,Couple with children,Yes,0.90005,104,104,0.84212,0.95797
2001,Hamburg,Single-person household,Yes,0.52833,47,83,0.42028,0.63638
