year,pgisced97,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,First Stage of Tertiary Education,No,0.28746,512,1806,0.26658,0.30834
2012,Second Stage of Tertiary Education,Yes,0.71957,4378,6125,0.70832,0.73082
2012,Second Stage of Tertiary Education,No,0.27524,1747,6125,0.26405,0.28643
2013,Pre-primary Level,Yes,0.35911,328,455,0.31498,0.40324
2013,Pre-primary Level,No,0.11217,127,455,0.08314,0.14120
2013,Primary Level,Yes,0.49381,234,330,0.43978,0.54783
2013,Primary Level,No,0.19769,96,330,0.15466,0.24073
2013,Lower Secondary Level,Yes,0.63717,1940,2613,0.61873,0.65560
2013,Lower Secondary Level,No,0.19290,673,2613,0.17777,0.20803
2013,Upper Secondary Level,Yes,0.70699,9141,12477,0.69901,0.71498
2013,Upper Secondary Level,No,0.23132,3336,12477,0.22392,0.23872
2013,Post-secondary Non-tertiary Level,Yes,0.59531,1233,1779,0.57250,0.61813
2013,Post-secondary Non-tertiary Level,No,0.25266,546,1779,0.23246,0.27286
2013,First Stage of Tertiary Education,Yes,0.72326,1229,1676,0.70183,0.74468
2013,First Stage of Tertiary Education,No,0.25984,447,1676,0.23883,0.28084
2013,Second Stage of Tertiary Education,Yes,0.68307,4242,5852,0.67114,0.69499
2013,Second Stage of Tertiary Education,No,0.23777,1610,5852,0.22687,0.24868
2014,Pre-primary Level,Yes,0.32941,270,445,0.28569,0.37313
2014,Pre-primary Level,No,0.22522,175,445,0.18636,0.26407
2014,Primary Level,Yes,0.73659,368,502,0.69801,0.77516
2014,Primary Level,No,0.26236,134,502,0.22384,0.30088
2014,Lower Secondary Level,Yes,0.72347,2170,3095,0.70770,0.73923
2014,Lower Secondary Level,No,0.25501,925,3095,0.23965,0.27037
2014,Upper Secondary Level,Yes,0.71411,8826,12490,0.70619,0.72204
2014,Upper Secondary Level,No,0.28266,3664,12490,0.27476,0.29055
2014,Post-secondary Non-tertiary Level,Yes,0.69523,1422,2042,0.67526,0.71520
2014,Post-secondary Non-tertiary Level,No,0.30223,620,2042,0.28231,0.32216
2014,First Stage of Tertiary Education,Yes,0.71815,1136,1593,0.69604,0.74025
2014,First Stage of Tertiary Education,No,0.27853,457,1593,0.25651,0.30055
2014,Second Stage of Tertiary Education,Yes,0.71676,4379,6206,0.70555,0.72797
2014,Second Stage of Tertiary Education,No,0.27947,1827,6206,0.26831,0.29064
2015,Pre-primary Level,Yes,0.36488,233,346,0.31408,0.41568
2015,Pre-primary Level,No,0.14732,113,346,0.10992,0.18471
2015,Primary Level,Yes,0.70643,300,408,0.66219,0.75067
2015,Primary Level,No,0.20381,108,408,0.16467,0.24295
2015,Lower Secondary Level,Yes,0.66667,1867,2661,0.64876,0.68459
2015,Lower Secondary Level,No,0.27567,794,2661,0.25868,0.29265
2015,Upper Secondary Level,Yes,0.71634,8258,11604,0.70814,0.72454
2015,Upper Secondary Level,No,0.26338,3346,11604,0.25536,0.27139
2015,Post-secondary Non-tertiary Level,Yes,0.67016,1339,1950,0.64929,0.69103
2015,Post-secondary Non-tertiary Level,No,0.29462,611,1950,0.27439,0.31486
2015,First Stage of Tertiary Education,Yes,0.72016,1060,1519,0.69758,0.74275
2015,First Stage of Tertiary Education,No,0.27348,459,1519,0.25106,0.29590
2015,Second Stage of Tertiary Education,Yes,0.69301,4164,5859,0.68120,0.70483
2015,Second Stage of Tertiary Education,No,0.26663,1695,5859,0.25531,0.27795
2016,Pre-primary Level,Yes,0.28554,214,331,0.23681,0.33428
2016,Pre-primary Level,No,0.18348,117,331,0.14172,0.22524
2016,Primary Level,Yes,0.61570,272,396,0.56773,0.66367
2016,Primary Level,No,0.26890,124,396,0.22517,0.31263
2016,Lower Secondary Level,Yes,0.67879,1775,2545,0.66064,0.69693
2016,Lower Secondary Level,No,0.27244,770,2545,0.25513,0.28974
2016,Upper Secondary Level,Yes,0.70853,7639,10922,0.70001,0.71706
2016,Upper Secondary Level,No,0.27840,3283,10922,0.26999,0.28681
2016,Post-secondary Non-tertiary Level,Yes,0.67201,1362,2011,0.65148,0.69253
2016,Post-secondary Non-tertiary Level,No,0.32035,649,2011,0.29995,0.34075
2016,First Stage of Tertiary Education,Yes,0.70725,991,1398,0.68338,0.73111
2016,First Stage of Tertiary Education,No,0.29014,407,1398,0.26634,0.31394
2016,Second Stage of Tertiary Education,Yes,0.71019,4117,5862,0.69857,0.72180
2016,Second Stage of Tertiary Education,No,0.27700,1745,5862,0.26555,0.28846
2017,Pre-primary Level,Yes,0.38531,277,397,0.33737,0.43324
2017,Pre-primary Level,No,0.14425,120,397,0.10964,0.17885
2017,Primary Level,Yes,0.62380,319,441,0.57854,0.66907
2017,Primary Level,No,0.22884,122,441,0.18958,0.26809
2017,Lower Secondary Level,Yes,0.70936,1958,2711,0.69227,0.72646
2017,Lower Secondary Level,No,0.24946,753,2711,0.23317,0.26575
2017,Upper Secondary Level,Yes,0.72816,8630,11975,0.72019,0.73612
2017,Upper Secondary Level,No,0.25958,3345,11975,0.25173,0.26744
2017,Post-secondary Non-tertiary Level,Yes,0.71051,1534,2197,0.69154,0.72948
2017,Post-secondary Non-tertiary Level,No,0.28227,663,2197,0.26344,0.30109
2017,First Stage of Tertiary Education,Yes,0.73152,1108,1534,0.70934,0.75371
2017,First Stage of Tertiary Education,No,0.26739,426,1534,0.24523,0.28954
2017,Second Stage of Tertiary Education,Yes,0.71927,4694,6484,0.70833,0.73021
2017,Second Stage of Tertiary Education,No,0.26886,1790,6484,0.25807,0.27965
2018,Pre-primary Level,Yes,0.35628,212,334,0.30484,0.40772
2018,Pre-primary Level,No,0.17367,122,334,0.13298,0.21436
2018,Primary Level,Yes,0.61971,336,479,0.57619,0.66323
2018,Primary Level,No,0.22810,143,479,0.19048,0.26572
2018,Lower Secondary Level,Yes,0.68022,1872,2680,0.66256,0.69788
2018,Lower Secondary Level,No,0.27663,808,2680,0.25969,0.29357
2018,Upper Secondary Level,Yes,0.72541,8318,11482,0.71725,0.73358
2018,Upper Secondary Level,No,0.26479,3164,11482,0.25672,0.27286
2018,Post-secondary Non-tertiary Level,Yes,0.69989,1492,2124,0.68039,0.71939
2018,Post-secondary Non-tertiary Level,No,0.29234,632,2124,0.27299,0.31168
2018,First Stage of Tertiary Education,Yes,0.70804,1066,1448,0.68461,0.73147
2018,First Stage of Tertiary Education,No,0.28613,382,1448,0.26285,0.30942
2018,Second Stage of Tertiary Education,Yes,0.72785,4602,6329,0.71688,0.73881
2018,Second Stage of Tertiary Education,No,0.26005,1727,6329,0.24924,0.27086
2019,Pre-primary Level,Yes,0.43041,216,331,0.37699,0.48383
2019,Pre-primary Level,No,0.16681,115,331,0.12659,0.20703
2019,Primary Level,Yes,0.65354,285,389,0.60619,0.70088
2019,Primary Level,No,0.19115,104,389,0.15202,0.23028
2019,Lower Secondary Level,Yes,0.70002,1724,2410,0.68172,0.71832
2019,Lower Secondary Level,No,0.25097,686,2410,0.23366,0.26828
2019,Upper Secondary Level,Yes,0.74001,8112,11110,0.73186,0.74817
2019,Upper Secondary Level,No,0.25250,2998,11110,0.24443,0.26058
2019,Post-secondary Non-tertiary Level,Yes,0.70679,1523,2176,0.68766,0.72593
2019,Post-secondary Non-tertiary Level,No,0.28929,653,2176,0.27024,0.30835
2019,First Stage of Tertiary Education,Yes,0.70843,1197,1662,0.68657,0.73029
2019,First Stage of Tertiary Education,No,0.28837,465,1662,0.26658,0.31016
2019,Second Stage of Tertiary Education,Yes,0.72120,5062,7009,0.71070,0.73170
2019,Second Stage of Tertiary Education,No,0.26764,1947,7009,0.25727,0.27801
2020,Pre-primary Level,Yes,0.30187,202,350,0.25370,0.35003
2020,Pre-primary Level,No,0.17266,148,350,0.13301,0.21232
2020,Primary Level,Yes,0.61364,776,1473,0.58876,0.63851
2020,Primary Level,No,0.32955,697,1473,0.30553,0.35356
2020,Lower Secondary Level,Yes,0.64698,1863,3015,0.62992,0.66405
2020,Lower Secondary Level,No,0.31711,1152,3015,0.30050,0.33372
2020,Upper Secondary Level,Yes,0.69097,7517,11135,0.68239,0.69956
2020,Upper Secondary Level,No,0.30043,3618,11135,0.29192,0.30895
2020,Post-secondary Non-tertiary Level,Yes,0.64866,1503,2346,0.62934,0.66798
2020,Post-secondary Non-tertiary Level,No,0.34868,843,2346,0.32939,0.36797
2020,First Stage of Tertiary Education,Yes,0.66167,1000,1461,0.63740,0.68594
2020,First Stage of Tertiary Education,No,0.33406,461,1461,0.30987,0.35826
2020,Second Stage of Tertiary Education,Yes,0.68687,5058,7654,0.67648,0.69726
2020,Second Stage of Tertiary Education,No,0.30903,2596,7654,0.29868,0.31939
2021,Pre-primary Level,Yes,0.33382,125,188,0.26623,0.40142
2021,Pre-primary Level,No,0.15804,63,188,0.10575,0.21032
2021,Primary Level,Yes,0.50325,133,207,0.43497,0.57153
2021,Primary Level,No,0.25697,74,207,0.19730,0.31664
2021,Lower Secondary Level,Yes,0.67875,956,1372,0.65404,0.70347
2021,Lower Secondary Level,No,0.27253,416,1372,0.24896,0.29610
2021,Upper Secondary Level,Yes,0.73239,5061,6956,0.72199,0.74280
2021,Upper Secondary Level,No,0.25998,1895,6956,0.24967,0.27029
2021,Post-secondary Non-tertiary Level,Yes,0.67296,1064,1527,0.64942,0.69650
2021,Post-secondary Non-tertiary Level,No,0.32245,463,1527,0.29900,0.34590
2021,First Stage of Tertiary Education,Yes,0.72199,748,1003,0.69425,0.74973
2021,First Stage of Tertiary Education,No,0.27795,255,1003,0.25021,0.30569
2021,Second Stage of Tertiary Education,Yes,0.71342,3866,5289,0.70123,0.72560
2021,Second Stage of Tertiary Education,No,0.27893,1423,5289,0.26684,0.29101
