year,age_gr,regtyp,plb0418,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,46-65 y.,Urban regions,Next year,0.01583,70,304,0.00178,0.02989
2003,46-65 y.,Urban regions,In the next 2 to 5 years,0.00704,35,304,-0.00237,0.01646
2003,46-65 y.,Rural regions,As soon as possible,0.06948,171,209,0.03492,0.10403
2003,46-65 y.,Rural regions,Next year,0.01612,38,209,-0.00100,0.03323
2004,17-29 y.,Urban regions,As soon as possible,0.08203,191,1018,0.06517,0.09890
2004,17-29 y.,Urban regions,Next year,0.07476,205,1018,0.05859,0.09092
2004,17-29 y.,Urban regions,In the next 2 to 5 years,0.15634,443,1018,0.13402,0.17866
2004,17-29 y.,Urban regions,"In the distant future, in more than five years",0.04549,179,1018,0.03268,0.05829
2004,17-29 y.,Rural regions,As soon as possible,0.12756,136,532,0.09919,0.15594
2004,17-29 y.,Rural regions,Next year,0.08829,134,532,0.06416,0.11242
2004,17-29 y.,Rural regions,In the next 2 to 5 years,0.11925,191,532,0.09168,0.14681
2004,17-29 y.,Rural regions,"In the distant future, in more than five years",0.04641,71,532,0.02852,0.06431
2004,30-45 y.,Urban regions,As soon as possible,0.07742,298,656,0.05696,0.09789
2004,30-45 y.,Urban regions,Next year,0.02562,126,656,0.01352,0.03772
2004,30-45 y.,Urban regions,In the next 2 to 5 years,0.04234,191,656,0.02692,0.05776
2004,30-45 y.,Urban regions,"In the distant future, in more than five years",0.00801,41,656,0.00118,0.01483
2004,30-45 y.,Rural regions,As soon as possible,0.09840,198,341,0.06674,0.13007
2004,30-45 y.,Rural regions,Next year,0.04008,63,341,0.01923,0.06093
2004,30-45 y.,Rural regions,In the next 2 to 5 years,0.04449,80,341,0.02257,0.06640
2004,46-65 y.,Urban regions,As soon as possible,0.05324,229,302,0.02788,0.07860
2004,46-65 y.,Urban regions,Next year,0.01618,73,302,0.00193,0.03044
2004,46-65 y.,Rural regions,As soon as possible,0.08871,204,204,0.04960,0.12782
2005,17-29 y.,Urban regions,As soon as possible,0.09612,213,1023,0.07805,0.11419
2005,17-29 y.,Urban regions,Next year,0.07642,210,1023,0.06013,0.09271
2005,17-29 y.,Urban regions,In the next 2 to 5 years,0.14694,411,1023,0.12524,0.16865
2005,17-29 y.,Urban regions,"In the distant future, in more than five years",0.05529,189,1023,0.04128,0.06930
2005,17-29 y.,Rural regions,As soon as possible,0.14320,157,528,0.11330,0.17311
2005,17-29 y.,Rural regions,Next year,0.07899,112,528,0.05596,0.10201
2005,17-29 y.,Rural regions,In the next 2 to 5 years,0.12731,195,528,0.09885,0.15577
2005,17-29 y.,Rural regions,"In the distant future, in more than five years",0.03111,64,528,0.01629,0.04594
2005,30-45 y.,Urban regions,As soon as possible,0.06935,257,599,0.04899,0.08971
2005,30-45 y.,Urban regions,Next year,0.03481,139,599,0.02012,0.04950
2005,30-45 y.,Urban regions,In the next 2 to 5 years,0.03731,160,599,0.02212,0.05250
2005,30-45 y.,Urban regions,"In the distant future, in more than five years",0.01018,43,599,0.00214,0.01823
2005,30-45 y.,Rural regions,As soon as possible,0.10365,196,330,0.07071,0.13658
2005,30-45 y.,Rural regions,Next year,0.03399,71,330,0.01441,0.05357
2005,30-45 y.,Rural regions,In the next 2 to 5 years,0.03558,63,330,0.01556,0.05560
2005,46-65 y.,Urban regions,As soon as possible,0.06083,231,327,0.03488,0.08677
2005,46-65 y.,Urban regions,Next year,0.01293,57,327,0.00067,0.02520
2005,46-65 y.,Urban regions,In the next 2 to 5 years,0.00695,39,327,-0.00207,0.01597
2005,46-65 y.,Rural regions,As soon as possible,0.08192,178,178,0.04152,0.12232
2006,17-29 y.,Urban regions,As soon as possible,0.09730,225,927,0.07821,0.11639
2006,17-29 y.,Urban regions,Next year,0.06435,163,927,0.04855,0.08016
2006,17-29 y.,Urban regions,In the next 2 to 5 years,0.14324,410,927,0.12067,0.16580
2006,17-29 y.,Urban regions,"In the distant future, in more than five years",0.03730,129,927,0.02510,0.04951
2006,17-29 y.,Rural regions,As soon as possible,0.11665,141,477,0.08781,0.14549
2006,17-29 y.,Rural regions,Next year,0.06385,107,477,0.04188,0.08581
2006,17-29 y.,Rural regions,In the next 2 to 5 years,0.10443,180,477,0.07696,0.13191
2006,17-29 y.,Rural regions,"In the distant future, in more than five years",0.02306,49,477,0.00958,0.03655
2006,30-45 y.,Urban regions,As soon as possible,0.07381,277,654,0.05376,0.09386
2006,30-45 y.,Urban regions,Next year,0.03948,156,654,0.02454,0.05442
2006,30-45 y.,Urban regions,In the next 2 to 5 years,0.03902,170,654,0.02417,0.05388
2006,30-45 y.,Urban regions,"In the distant future, in more than five years",0.00979,51,654,0.00224,0.01734
2006,30-45 y.,Rural regions,As soon as possible,0.09347,190,348,0.06284,0.12410
2006,30-45 y.,Rural regions,Next year,0.03650,73,348,0.01676,0.05623
2006,30-45 y.,Rural regions,In the next 2 to 5 years,0.04343,85,348,0.02198,0.06488
2006,46-65 y.,Urban regions,As soon as possible,0.06036,239,340,0.03501,0.08571
2006,46-65 y.,Urban regions,Next year,0.01133,60,340,0.00006,0.02260
2006,46-65 y.,Urban regions,In the next 2 to 5 years,0.00795,41,340,-0.00150,0.01740
2006,46-65 y.,Rural regions,As soon as possible,0.08517,196,231,0.04910,0.12125
2006,46-65 y.,Rural regions,Next year,0.01566,35,231,-0.00038,0.03171
2007,17-29 y.,Urban regions,As soon as possible,0.09161,193,829,0.07196,0.11126
2007,17-29 y.,Urban regions,Next year,0.07647,172,829,0.05837,0.09458
2007,17-29 y.,Urban regions,In the next 2 to 5 years,0.11310,346,829,0.09153,0.13468
2007,17-29 y.,Urban regions,"In the distant future, in more than five years",0.03648,118,829,0.02371,0.04925
2007,17-29 y.,Rural regions,As soon as possible,0.09222,109,421,0.06455,0.11989
2007,17-29 y.,Rural regions,Next year,0.07034,98,421,0.04588,0.09479
2007,17-29 y.,Rural regions,In the next 2 to 5 years,0.12587,177,421,0.09415,0.15760
2007,17-29 y.,Rural regions,"In the distant future, in more than five years",0.01605,37,421,0.00403,0.02807
2007,30-45 y.,Urban regions,As soon as possible,0.06214,208,505,0.04106,0.08322
2007,30-45 y.,Urban regions,Next year,0.03678,127,505,0.02035,0.05322
2007,30-45 y.,Urban regions,In the next 2 to 5 years,0.03114,131,505,0.01598,0.04630
2007,30-45 y.,Urban regions,"In the distant future, in more than five years",0.00967,39,505,0.00113,0.01822
2007,30-45 y.,Rural regions,As soon as possible,0.08492,142,254,0.05057,0.11926
2007,30-45 y.,Rural regions,Next year,0.02535,51,254,0.00598,0.04472
2007,30-45 y.,Rural regions,In the next 2 to 5 years,0.02865,61,254,0.00809,0.04920
2007,46-65 y.,Urban regions,As soon as possible,0.05128,182,286,0.02567,0.07689
2007,46-65 y.,Urban regions,Next year,0.01471,58,286,0.00073,0.02868
2007,46-65 y.,Urban regions,In the next 2 to 5 years,0.00947,46,286,-0.00177,0.02072
2007,46-65 y.,Rural regions,As soon as possible,0.07513,177,177,0.03619,0.11407
2008,17-29 y.,Urban regions,As soon as possible,0.07258,153,745,0.05394,0.09123
2008,17-29 y.,Urban regions,Next year,0.05237,136,745,0.03636,0.06837
2008,17-29 y.,Urban regions,In the next 2 to 5 years,0.12197,327,745,0.09845,0.14548
2008,17-29 y.,Urban regions,"In the distant future, in more than five years",0.04136,129,745,0.02705,0.05567
2008,17-29 y.,Rural regions,As soon as possible,0.08519,94,380,0.05709,0.11330
2008,17-29 y.,Rural regions,Next year,0.07914,98,380,0.05196,0.10631
2008,17-29 y.,Rural regions,In the next 2 to 5 years,0.10016,145,380,0.06994,0.13039
2008,17-29 y.,Rural regions,"In the distant future, in more than five years",0.02945,43,380,0.01243,0.04647
2008,30-45 y.,Urban regions,As soon as possible,0.05008,153,423,0.02927,0.07090
2008,30-45 y.,Urban regions,Next year,0.03064,116,423,0.01420,0.04708
2008,30-45 y.,Urban regions,In the next 2 to 5 years,0.03111,123,423,0.01455,0.04768
2008,30-45 y.,Urban regions,"In the distant future, in more than five years",0.00887,31,423,-0.00008,0.01782
2008,30-45 y.,Rural regions,As soon as possible,0.06112,116,211,0.02872,0.09352
2008,30-45 y.,Rural regions,Next year,0.02939,57,211,0.00655,0.05223
2008,30-45 y.,Rural regions,In the next 2 to 5 years,0.02561,38,211,0.00424,0.04697
2008,46-65 y.,Urban regions,As soon as possible,0.05086,155,245,0.02329,0.07843
2008,46-65 y.,Urban regions,Next year,0.01521,58,245,-0.00015,0.03056
2008,46-65 y.,Urban regions,In the next 2 to 5 years,0.00665,32,245,-0.00355,0.01685
2008,46-65 y.,Rural regions,As soon as possible,0.07165,155,186,0.03449,0.10882
2008,46-65 y.,Rural regions,Next year,0.01116,31,186,-0.00398,0.02630
2009,17-29 y.,Urban regions,As soon as possible,0.07500,150,663,0.05494,0.09507
2009,17-29 y.,Urban regions,Next year,0.07097,148,663,0.05141,0.09053
2009,17-29 y.,Urban regions,In the next 2 to 5 years,0.11141,268,663,0.08744,0.13538
2009,17-29 y.,Urban regions,"In the distant future, in more than five years",0.03448,97,663,0.02058,0.04838
2009,17-29 y.,Rural regions,As soon as possible,0.08465,90,340,0.05502,0.11428
2009,17-29 y.,Rural regions,Next year,0.06922,85,340,0.04220,0.09623
2009,17-29 y.,Rural regions,In the next 2 to 5 years,0.10390,128,340,0.07142,0.13639
2009,17-29 y.,Rural regions,"In the distant future, in more than five years",0.03356,37,340,0.01439,0.05273
2009,30-45 y.,Urban regions,As soon as possible,0.05174,148,355,0.02866,0.07481
2009,30-45 y.,Urban regions,Next year,0.03016,97,355,0.01235,0.04798
2009,30-45 y.,Urban regions,In the next 2 to 5 years,0.03325,110,355,0.01457,0.05193
2009,30-45 y.,Rural regions,As soon as possible,0.07718,111,207,0.04074,0.11363
2009,30-45 y.,Rural regions,Next year,0.02734,57,207,0.00507,0.04961
2009,30-45 y.,Rural regions,In the next 2 to 5 years,0.02196,39,207,0.00195,0.04198
2009,46-65 y.,Urban regions,As soon as possible,0.05713,170,254,0.02853,0.08573
2009,46-65 y.,Urban regions,Next year,0.01180,43,254,-0.00151,0.02510
2009,46-65 y.,Urban regions,In the next 2 to 5 years,0.01018,41,254,-0.00219,0.02255
2009,46-65 y.,Rural regions,As soon as possible,0.06268,129,161,0.02512,0.10024
2009,46-65 y.,Rural regions,Next year,0.01398,32,161,-0.00421,0.03216
2010,17-29 y.,Urban regions,As soon as possible,0.07770,236,1131,0.06209,0.09331
2010,17-29 y.,Urban regions,Next year,0.08249,297,1131,0.06645,0.09853
2010,17-29 y.,Urban regions,In the next 2 to 5 years,0.12277,440,1131,0.10364,0.14190
2010,17-29 y.,Urban regions,"In the distant future, in more than five years",0.04491,158,1131,0.03284,0.05699
2010,17-29 y.,Rural regions,As soon as possible,0.09268,132,541,0.06822,0.11714
2010,17-29 y.,Rural regions,Next year,0.06515,160,541,0.04434,0.08597
2010,17-29 y.,Rural regions,In the next 2 to 5 years,0.09114,190,541,0.06687,0.11542
2010,17-29 y.,Rural regions,"In the distant future, in more than five years",0.02827,59,541,0.01429,0.04224
2010,30-45 y.,Urban regions,As soon as possible,0.06365,366,1400,0.05086,0.07645
2010,30-45 y.,Urban regions,Next year,0.04348,488,1400,0.03280,0.05417
2010,30-45 y.,Urban regions,In the next 2 to 5 years,0.03099,442,1400,0.02191,0.04007
2010,30-45 y.,Urban regions,"In the distant future, in more than five years",0.00848,104,1400,0.00367,0.01328
2010,30-45 y.,Rural regions,As soon as possible,0.05859,234,689,0.04104,0.07614
2010,30-45 y.,Rural regions,Next year,0.03001,206,689,0.01726,0.04275
2010,30-45 y.,Rural regions,In the next 2 to 5 years,0.02674,182,689,0.01469,0.03880
2010,30-45 y.,Rural regions,"In the distant future, in more than five years",0.01016,67,689,0.00266,0.01765
2010,46-65 y.,Urban regions,As soon as possible,0.05620,209,334,0.03147,0.08094
2010,46-65 y.,Urban regions,Next year,0.01643,74,334,0.00278,0.03009
2010,46-65 y.,Urban regions,In the next 2 to 5 years,0.01060,51,334,-0.00040,0.02161
2010,46-65 y.,Rural regions,As soon as possible,0.05733,155,188,0.02401,0.09065
2010,46-65 y.,Rural regions,Next year,0.01115,33,188,-0.00390,0.02621
2011,17-29 y.,Urban regions,As soon as possible,0.06522,218,1114,0.05072,0.07973
2011,17-29 y.,Urban regions,Next year,0.06479,255,1114,0.05033,0.07925
2011,17-29 y.,Urban regions,In the next 2 to 5 years,0.13651,464,1114,0.11634,0.15668
2011,17-29 y.,Urban regions,"In the distant future, in more than five years",0.04042,177,1114,0.02885,0.05199
2011,17-29 y.,Rural regions,As soon as possible,0.06865,142,541,0.04733,0.08998
2011,17-29 y.,Rural regions,Next year,0.05851,153,541,0.03871,0.07831
2011,17-29 y.,Rural regions,In the next 2 to 5 years,0.09349,180,541,0.06894,0.11805
2011,17-29 y.,Rural regions,"In the distant future, in more than five years",0.02789,66,541,0.01400,0.04177
2011,30-45 y.,Urban regions,As soon as possible,0.05453,362,1232,0.04184,0.06721
2011,30-45 y.,Urban regions,Next year,0.03161,356,1232,0.02184,0.04138
2011,30-45 y.,Urban regions,In the next 2 to 5 years,0.03939,401,1232,0.02852,0.05025
2011,30-45 y.,Urban regions,"In the distant future, in more than five years",0.01127,113,1232,0.00537,0.01717
2011,30-45 y.,Rural regions,As soon as possible,0.05859,238,643,0.04042,0.07676
2011,30-45 y.,Rural regions,Next year,0.03317,186,643,0.01932,0.04702
2011,30-45 y.,Rural regions,In the next 2 to 5 years,0.02393,172,643,0.01211,0.03575
2011,30-45 y.,Rural regions,"In the distant future, in more than five years",0.00919,47,643,0.00181,0.01657
2011,46-65 y.,Urban regions,As soon as possible,0.03986,217,389,0.02039,0.05932
2011,46-65 y.,Urban regions,Next year,0.01892,96,389,0.00537,0.03248
2011,46-65 y.,Urban regions,In the next 2 to 5 years,0.00880,76,389,-0.00049,0.01810
2011,46-65 y.,Rural regions,As soon as possible,0.05447,205,262,0.02694,0.08200
2011,46-65 y.,Rural regions,Next year,0.01151,57,262,-0.00143,0.02446
2012,17-29 y.,Urban regions,As soon as possible,0.07298,220,1013,0.05696,0.08901
2012,17-29 y.,Urban regions,Next year,0.06263,216,1013,0.04770,0.07756
2012,17-29 y.,Urban regions,In the next 2 to 5 years,0.12461,425,1013,0.10426,0.14496
2012,17-29 y.,Urban regions,"In the distant future, in more than five years",0.03638,152,1013,0.02484,0.04792
2012,17-29 y.,Rural regions,As soon as possible,0.09069,135,510,0.06575,0.11564
2012,17-29 y.,Rural regions,Next year,0.06535,131,510,0.04388,0.08682
2012,17-29 y.,Rural regions,In the next 2 to 5 years,0.09077,168,510,0.06581,0.11573
2012,17-29 y.,Rural regions,"In the distant future, in more than five years",0.03014,76,510,0.01529,0.04500
2012,30-45 y.,Urban regions,As soon as possible,0.04459,279,1000,0.03179,0.05739
2012,30-45 y.,Urban regions,Next year,0.04490,357,1000,0.03206,0.05774
2012,30-45 y.,Urban regions,In the next 2 to 5 years,0.03128,278,1000,0.02048,0.04207
2012,30-45 y.,Urban regions,"In the distant future, in more than five years",0.01119,86,1000,0.00467,0.01772
2012,30-45 y.,Rural regions,As soon as possible,0.05704,195,541,0.03748,0.07660
2012,30-45 y.,Rural regions,Next year,0.04309,166,541,0.02596,0.06022
2012,30-45 y.,Rural regions,In the next 2 to 5 years,0.02828,129,541,0.01430,0.04226
2012,30-45 y.,Rural regions,"In the distant future, in more than five years",0.00665,51,541,-0.00020,0.01351
2012,46-65 y.,Urban regions,As soon as possible,0.04734,255,449,0.02767,0.06700
2012,46-65 y.,Urban regions,Next year,0.02176,123,449,0.00825,0.03527
2012,46-65 y.,Urban regions,In the next 2 to 5 years,0.00968,71,449,0.00061,0.01875
2012,46-65 y.,Rural regions,As soon as possible,0.05330,211,277,0.02680,0.07980
2012,46-65 y.,Rural regions,Next year,0.01538,66,277,0.00086,0.02990
2013,17-29 y.,Urban regions,As soon as possible,0.06588,263,1334,0.05256,0.07920
2013,17-29 y.,Urban regions,Next year,0.07271,314,1334,0.05877,0.08665
2013,17-29 y.,Urban regions,In the next 2 to 5 years,0.11909,545,1334,0.10171,0.13648
2013,17-29 y.,Urban regions,"In the distant future, in more than five years",0.03722,212,1334,0.02706,0.04738
2013,17-29 y.,Rural regions,As soon as possible,0.08228,143,582,0.05993,0.10462
2013,17-29 y.,Rural regions,Next year,0.07878,145,582,0.05687,0.10068
2013,17-29 y.,Rural regions,In the next 2 to 5 years,0.09599,216,582,0.07203,0.11994
2013,17-29 y.,Rural regions,"In the distant future, in more than five years",0.03130,78,582,0.01714,0.04546
2013,30-45 y.,Urban regions,As soon as possible,0.05571,442,1298,0.04322,0.06819
2013,30-45 y.,Urban regions,Next year,0.04654,389,1298,0.03508,0.05801
2013,30-45 y.,Urban regions,In the next 2 to 5 years,0.03692,374,1298,0.02666,0.04718
2013,30-45 y.,Urban regions,"In the distant future, in more than five years",0.00623,93,1298,0.00195,0.01051
2013,30-45 y.,Rural regions,As soon as possible,0.06269,238,575,0.04286,0.08252
2013,30-45 y.,Rural regions,Next year,0.05100,164,575,0.03300,0.06900
2013,30-45 y.,Rural regions,In the next 2 to 5 years,0.02314,120,575,0.01084,0.03545
2013,30-45 y.,Rural regions,"In the distant future, in more than five years",0.00987,53,575,0.00178,0.01796
2013,46-65 y.,Urban regions,As soon as possible,0.03719,283,498,0.02056,0.05383
2013,46-65 y.,Urban regions,Next year,0.01942,136,498,0.00728,0.03155
2013,46-65 y.,Urban regions,In the next 2 to 5 years,0.01026,79,498,0.00140,0.01912
2013,46-65 y.,Rural regions,As soon as possible,0.05265,211,319,0.02810,0.07720
2013,46-65 y.,Rural regions,Next year,0.01850,72,319,0.00369,0.03331
2013,46-65 y.,Rural regions,In the next 2 to 5 years,0.00946,36,319,-0.00118,0.02009
2014,17-29 y.,Urban regions,As soon as possible,0.06734,232,1072,0.05233,0.08235
2014,17-29 y.,Urban regions,Next year,0.06437,246,1072,0.04967,0.07907
2014,17-29 y.,Urban regions,In the next 2 to 5 years,0.11417,436,1072,0.09512,0.13321
2014,17-29 y.,Urban regions,"In the distant future, in more than five years",0.03036,158,1072,0.02008,0.04063
2014,17-29 y.,Rural regions,As soon as possible,0.06942,138,492,0.04694,0.09190
2014,17-29 y.,Rural regions,Next year,0.06060,126,492,0.03949,0.08170
2014,17-29 y.,Rural regions,In the next 2 to 5 years,0.09641,172,492,0.07031,0.12252
2014,17-29 y.,Rural regions,"In the distant future, in more than five years",0.02655,56,492,0.01233,0.04078
2014,30-45 y.,Urban regions,As soon as possible,0.06287,347,1014,0.04792,0.07782
2014,30-45 y.,Urban regions,Next year,0.05342,344,1014,0.03957,0.06727
2014,30-45 y.,Urban regions,In the next 2 to 5 years,0.03385,263,1014,0.02271,0.04499
2014,30-45 y.,Urban regions,"In the distant future, in more than five years",0.00564,60,1014,0.00103,0.01025
2014,30-45 y.,Rural regions,As soon as possible,0.06673,168,452,0.04370,0.08976
2014,30-45 y.,Rural regions,Next year,0.04090,124,452,0.02262,0.05918
2014,30-45 y.,Rural regions,In the next 2 to 5 years,0.03122,115,452,0.01517,0.04727
2014,30-45 y.,Rural regions,"In the distant future, in more than five years",0.01184,45,452,0.00185,0.02182
2014,46-65 y.,Urban regions,As soon as possible,0.03944,232,432,0.02106,0.05782
2014,46-65 y.,Urban regions,Next year,0.01848,127,432,0.00577,0.03120
2014,46-65 y.,Urban regions,In the next 2 to 5 years,0.01267,73,432,0.00211,0.02323
2014,46-65 y.,Rural regions,As soon as possible,0.05031,188,241,0.02265,0.07796
2014,46-65 y.,Rural regions,Next year,0.01689,53,241,0.00059,0.03320
2015,17-29 y.,Urban regions,As soon as possible,0.07550,233,1117,0.06000,0.09100
2015,17-29 y.,Urban regions,Next year,0.06291,254,1117,0.04866,0.07715
2015,17-29 y.,Urban regions,In the next 2 to 5 years,0.12239,492,1117,0.10316,0.14162
2015,17-29 y.,Urban regions,"In the distant future, in more than five years",0.02561,138,1117,0.01634,0.03488
2015,17-29 y.,Rural regions,As soon as possible,0.05917,109,486,0.03817,0.08017
2015,17-29 y.,Rural regions,Next year,0.07615,118,486,0.05254,0.09975
2015,17-29 y.,Rural regions,In the next 2 to 5 years,0.10348,208,486,0.07638,0.13059
2015,17-29 y.,Rural regions,"In the distant future, in more than five years",0.02664,51,486,0.01231,0.04097
2015,30-45 y.,Urban regions,As soon as possible,0.05802,348,1058,0.04393,0.07212
2015,30-45 y.,Urban regions,Next year,0.04265,311,1058,0.03047,0.05483
2015,30-45 y.,Urban regions,In the next 2 to 5 years,0.04073,310,1058,0.02881,0.05264
2015,30-45 y.,Urban regions,"In the distant future, in more than five years",0.00966,89,1058,0.00376,0.01556
2015,30-45 y.,Rural regions,As soon as possible,0.05427,164,460,0.03355,0.07500
2015,30-45 y.,Rural regions,Next year,0.04631,138,460,0.02708,0.06553
2015,30-45 y.,Rural regions,In the next 2 to 5 years,0.02915,110,460,0.01376,0.04455
2015,30-45 y.,Rural regions,"In the distant future, in more than five years",0.00587,48,460,-0.00112,0.01285
2015,46-65 y.,Urban regions,As soon as possible,0.03991,219,428,0.02134,0.05847
2015,46-65 y.,Urban regions,Next year,0.01658,121,428,0.00447,0.02869
2015,46-65 y.,Urban regions,In the next 2 to 5 years,0.01311,88,428,0.00232,0.02390
2015,46-65 y.,Rural regions,As soon as possible,0.04609,173,282,0.02157,0.07061
2015,46-65 y.,Rural regions,Next year,0.01645,65,282,0.00158,0.03132
2015,46-65 y.,Rural regions,In the next 2 to 5 years,0.00968,44,282,-0.00177,0.02113
2016,17-29 y.,Urban regions,As soon as possible,0.06872,387,1534,0.05605,0.08138
2016,17-29 y.,Urban regions,Next year,0.07633,366,1534,0.06304,0.08963
2016,17-29 y.,Urban regions,In the next 2 to 5 years,0.13697,619,1534,0.11976,0.15418
2016,17-29 y.,Urban regions,"In the distant future, in more than five years",0.03243,162,1534,0.02356,0.04130
2016,17-29 y.,Rural regions,As soon as possible,0.07762,196,661,0.05721,0.09803
2016,17-29 y.,Rural regions,Next year,0.06838,168,661,0.04912,0.08763
2016,17-29 y.,Rural regions,In the next 2 to 5 years,0.11888,241,661,0.09419,0.14357
2016,17-29 y.,Rural regions,"In the distant future, in more than five years",0.02163,56,661,0.01053,0.03273
2016,30-45 y.,Urban regions,As soon as possible,0.05273,676,1662,0.04199,0.06348
2016,30-45 y.,Urban regions,Next year,0.05514,513,1662,0.04416,0.06612
2016,30-45 y.,Urban regions,In the next 2 to 5 years,0.03210,377,1662,0.02363,0.04058
2016,30-45 y.,Urban regions,"In the distant future, in more than five years",0.00873,96,1662,0.00426,0.01321
2016,30-45 y.,Rural regions,As soon as possible,0.05348,326,715,0.03698,0.06998
2016,30-45 y.,Rural regions,Next year,0.05174,186,715,0.03549,0.06799
2016,30-45 y.,Rural regions,In the next 2 to 5 years,0.02807,158,715,0.01596,0.04019
2016,30-45 y.,Rural regions,"In the distant future, in more than five years",0.00751,45,715,0.00118,0.01384
2016,46-65 y.,Urban regions,As soon as possible,0.03643,288,600,0.02143,0.05143
2016,46-65 y.,Urban regions,Next year,0.01368,171,600,0.00438,0.02298
2016,46-65 y.,Urban regions,In the next 2 to 5 years,0.01158,107,600,0.00301,0.02015
2016,46-65 y.,Urban regions,"In the distant future, in more than five years",0.00461,34,600,-0.00081,0.01004
2016,46-65 y.,Rural regions,As soon as possible,0.03035,172,314,0.01135,0.04936
2016,46-65 y.,Rural regions,Next year,0.01652,93,314,0.00240,0.03064
2016,46-65 y.,Rural regions,In the next 2 to 5 years,0.01071,49,314,-0.00069,0.02212
2017,17-29 y.,Urban regions,As soon as possible,0.06440,451,1803,0.05307,0.07574
2017,17-29 y.,Urban regions,Next year,0.08855,443,1803,0.07543,0.10166
2017,17-29 y.,Urban regions,In the next 2 to 5 years,0.10812,711,1803,0.09378,0.12246
2017,17-29 y.,Urban regions,"In the distant future, in more than five years",0.02834,198,1803,0.02068,0.03600
2017,17-29 y.,Rural regions,As soon as possible,0.07647,209,789,0.05791,0.09502
2017,17-29 y.,Rural regions,Next year,0.06290,210,789,0.04595,0.07985
2017,17-29 y.,Rural regions,In the next 2 to 5 years,0.11242,290,789,0.09037,0.13448
2017,17-29 y.,Rural regions,"In the distant future, in more than five years",0.02478,80,789,0.01393,0.03564
2017,30-45 y.,Urban regions,As soon as possible,0.05640,648,1805,0.04575,0.06704
2017,30-45 y.,Urban regions,Next year,0.04919,537,1805,0.03921,0.05917
2017,30-45 y.,Urban regions,In the next 2 to 5 years,0.03862,515,1805,0.02973,0.04751
2017,30-45 y.,Urban regions,"In the distant future, in more than five years",0.00801,105,1805,0.00390,0.01212
2017,30-45 y.,Rural regions,As soon as possible,0.04835,303,767,0.03316,0.06354
2017,30-45 y.,Rural regions,Next year,0.04270,248,767,0.02838,0.05702
2017,30-45 y.,Rural regions,In the next 2 to 5 years,0.02472,160,767,0.01372,0.03572
2017,30-45 y.,Rural regions,"In the distant future, in more than five years",0.00427,56,767,-0.00035,0.00889
2017,46-65 y.,Urban regions,As soon as possible,0.02916,331,726,0.01692,0.04141
2017,46-65 y.,Urban regions,Next year,0.02277,220,726,0.01191,0.03362
2017,46-65 y.,Urban regions,In the next 2 to 5 years,0.01380,134,726,0.00531,0.02229
2017,46-65 y.,Urban regions,"In the distant future, in more than five years",0.00601,41,726,0.00038,0.01163
2017,46-65 y.,Rural regions,As soon as possible,0.02934,184,333,0.01119,0.04750
2017,46-65 y.,Rural regions,Next year,0.01772,113,333,0.00353,0.03191
2017,46-65 y.,Rural regions,In the next 2 to 5 years,0.00606,36,333,-0.00229,0.01440
2018,17-29 y.,Urban regions,As soon as possible,0.05483,377,1587,0.04363,0.06604
2018,17-29 y.,Urban regions,Next year,0.08124,430,1587,0.06780,0.09469
2018,17-29 y.,Urban regions,In the next 2 to 5 years,0.12110,628,1587,0.10504,0.13716
2018,17-29 y.,Urban regions,"In the distant future, in more than five years",0.02571,152,1587,0.01792,0.03350
2018,17-29 y.,Rural regions,As soon as possible,0.08936,161,627,0.06701,0.11170
2018,17-29 y.,Rural regions,Next year,0.07273,176,627,0.05238,0.09307
2018,17-29 y.,Rural regions,In the next 2 to 5 years,0.07422,231,627,0.05368,0.09475
2018,17-29 y.,Rural regions,"In the distant future, in more than five years",0.02035,59,627,0.00929,0.03141
2018,30-45 y.,Urban regions,As soon as possible,0.04795,578,1602,0.03749,0.05842
2018,30-45 y.,Urban regions,Next year,0.05408,512,1602,0.04300,0.06516
2018,30-45 y.,Urban regions,In the next 2 to 5 years,0.03426,419,1602,0.02535,0.04316
2018,30-45 y.,Urban regions,"In the distant future, in more than five years",0.00668,93,1602,0.00269,0.01067
2018,30-45 y.,Rural regions,As soon as possible,0.03910,243,658,0.02428,0.05392
2018,30-45 y.,Rural regions,Next year,0.05025,215,658,0.03354,0.06695
2018,30-45 y.,Rural regions,In the next 2 to 5 years,0.03005,165,658,0.01699,0.04310
2018,30-45 y.,Rural regions,"In the distant future, in more than five years",0.00568,35,658,-0.00007,0.01143
2018,46-65 y.,Urban regions,As soon as possible,0.02960,323,693,0.01697,0.04223
2018,46-65 y.,Urban regions,Next year,0.01882,203,693,0.00870,0.02895
2018,46-65 y.,Urban regions,In the next 2 to 5 years,0.01118,126,693,0.00335,0.01902
2018,46-65 y.,Urban regions,"In the distant future, in more than five years",0.00303,41,693,-0.00107,0.00712
2018,46-65 y.,Rural regions,As soon as possible,0.02778,171,334,0.01013,0.04543
2018,46-65 y.,Rural regions,Next year,0.01868,102,334,0.00414,0.03323
2018,46-65 y.,Rural regions,In the next 2 to 5 years,0.00856,61,334,-0.00133,0.01846
2019,17-29 y.,Urban regions,As soon as possible,0.06638,337,1269,0.05268,0.08008
2019,17-29 y.,Urban regions,Next year,0.06631,297,1269,0.05262,0.08001
