"year","hhtyp","quintil","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2008","(Ehe-)Paar ohne Kind(er)","2","55.25","48","504","52.35","58.15"
"2008","(Ehe-)Paar ohne Kind(er)","3","59.48","49.17","766","56.8","62.16"
"2008","(Ehe-)Paar ohne Kind(er)","4","60.42","49.58","836","57.69","63.15"
"2008","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","70.18","58.25","1468","67.8","72.56"
"2008","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","41.52","37.08","107","36.4","46.64"
"2008","1-Pers.- Haushalt","2","41.08","39.58","112","37","45.16"
"2008","1-Pers.- Haushalt","3","47.77","37.92","132","42.86","52.68"
"2008","1-Pers.- Haushalt","4","47.53","39.58","223","43.27","51.79"
"2008","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","54.28","40.83","192","48.76","59.8"
"2008","Alleinerziehende","1 Einkommensschwächstes Quintil","57.33","40.79","98","49.33","65.33"
"2008","Alleinerziehende","2","61.81","56.25","126","54.89","68.73"
"2008","Alleinerziehende","3","45.29","32.08","73","37.66","52.92"
"2008","Alleinerziehende","4","78","63.08","100","68.79","87.21"
"2008","Alleinerziehende","5 Einkommensstärkstes Quintil","79.16","71.25","62","64.78","93.54"
"2008","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","75.58","57.96","685","71.59","79.57"
"2008","Paar mit Kind(ern)","2","72.6","65.75","1269","70.18","75.02"
"2008","Paar mit Kind(ern)","3","71.08","57.5","1715","69.04","73.12"
"2008","Paar mit Kind(ern)","4","73.2","61.21","1869","71.12","75.28"
"2008","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","84.96","70","1564","82.21","87.71"
"2008","Sonstige","1 Einkommensschwächstes Quintil","58.67","56.5","48","51.62","65.72"
"2008","Sonstige","2","62.45","49.17","73","53.79","71.11"
"2008","Sonstige","3","58.28","65.79","78","53.19","63.37"
"2008","Sonstige","4","77.19","66.04","96","69.35","85.03"
"2008","Sonstige","5 Einkommensstärkstes Quintil","76.22","70","38","65.19","87.25"
"2009","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","51.77","49.12","244","47.59","55.95"
"2009","(Ehe-)Paar ohne Kind(er)","2","54.08","47.96","484","51.16","57"
"2009","(Ehe-)Paar ohne Kind(er)","3","58.52","49.75","652","55.67","61.37"
"2009","(Ehe-)Paar ohne Kind(er)","4","62.46","49.83","876","59.82","65.1"
"2009","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","71.83","66.46","1412","69.28","74.38"
"2009","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","43.29","34.17","99","37.46","49.12"
"2009","1-Pers.- Haushalt","2","44.53","40.83","103","40.7","48.36"
"2009","1-Pers.- Haushalt","3","44.43","37.17","121","37.54","51.32"
"2009","1-Pers.- Haushalt","4","48.72","41.25","229","44.77","52.67"
"2009","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","54.44","45.88","188","48.38","60.5"
"2009","Alleinerziehende","1 Einkommensschwächstes Quintil","64.13","48.42","93","54.37","73.89"
"2009","Alleinerziehende","2","60.56","60.42","107","53.37","67.75"
"2009","Alleinerziehende","3","62.73","52.08","67","57.1","68.36"
"2009","Alleinerziehende","4","73.61","57.5","80","63.85","83.37"
"2009","Alleinerziehende","5 Einkommensstärkstes Quintil","66.34","52.92","66","53.07","79.61"
"2009","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","63.08","47.92","512","58.6","67.56"
"2009","Paar mit Kind(ern)","2","66.67","58","1172","63.97","69.37"
"2009","Paar mit Kind(ern)","3","71.32","61.62","1567","69.16","73.48"
"2009","Paar mit Kind(ern)","4","78.67","66.25","1810","76.42","80.92"
"2009","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","81.9","66.25","1546","78.85","84.95"
"2009","Sonstige","1 Einkommensschwächstes Quintil","49.39","49.62","37","36.06","62.72"
"2009","Sonstige","2","69.49","50.83","58","52.8","86.18"
"2009","Sonstige","3","69.26","69.5","66","61.35","77.17"
"2009","Sonstige","4","42.68","27.08","64","34.34","51.02"
"2009","Sonstige","5 Einkommensstärkstes Quintil","87.05","67.92","43","66.31","107.79"
"2010","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","45.98","43.58","182","41.84","50.12"
"2010","(Ehe-)Paar ohne Kind(er)","2","47.72","41.25","422","45.11","50.33"
"2010","(Ehe-)Paar ohne Kind(er)","3","53.86","49.71","606","51.15","56.57"
"2010","(Ehe-)Paar ohne Kind(er)","4","53.18","48.67","846","51.22","55.14"
"2010","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","61.38","50.42","1390","59.42","63.34"
"2010","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","36.54","26","86","29.98","43.1"
"2010","1-Pers.- Haushalt","2","48.26","41.25","92","41.41","55.11"
"2010","1-Pers.- Haushalt","3","40.39","34.62","127","35.47","45.31"
"2010","1-Pers.- Haushalt","4","41.71","34.79","215","38.37","45.05"
"2010","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","49.68","42.96","208","45.33","54.03"
"2010","Alleinerziehende","1 Einkommensschwächstes Quintil","65.89","52.38","168","60.09","71.69"
"2010","Alleinerziehende","2","69.84","57.5","221","65.82","73.86"
"2010","Alleinerziehende","3","50.18","48.75","193","45.94","54.42"
"2010","Alleinerziehende","4","64.1","48.33","209","58.27","69.93"
"2010","Alleinerziehende","5 Einkommensstärkstes Quintil","77.79","52.08","135","68.6","86.98"
"2010","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","68.14","49.83","1173","65.07","71.21"
"2010","Paar mit Kind(ern)","2","67.57","59.17","2227","66.11","69.03"
"2010","Paar mit Kind(ern)","3","60.13","53.96","2492","58.75","61.51"
"2010","Paar mit Kind(ern)","4","69.01","66.5","2614","67.43","70.59"
"2010","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","71.45","59.83","2274","69.68","73.22"
"2010","Sonstige","1 Einkommensschwächstes Quintil","52.2","58.5","92","46.5","57.9"
"2010","Sonstige","2","52.6","54.58","66","44.46","60.74"
"2010","Sonstige","3","47.1","45.83","76","39.95","54.25"
"2010","Sonstige","4","53.53","44.83","81","47.01","60.05"
"2010","Sonstige","5 Einkommensstärkstes Quintil","72.97","53.96","39","54.84","91.1"
"2011","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","51.26","48.75","270","48.07","54.45"
"2011","(Ehe-)Paar ohne Kind(er)","2","48.55","42.08","564","46.2","50.9"
"2011","(Ehe-)Paar ohne Kind(er)","3","51.28","46.58","836","49.28","53.28"
"2011","(Ehe-)Paar ohne Kind(er)","4","53.29","45.75","1156","51.49","55.09"
"2011","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","62.61","53.71","1866","60.74","64.48"
"2011","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","39.28","32.08","106","34.22","44.34"
"2011","1-Pers.- Haushalt","2","40.44","33.12","152","36","44.88"
"2011","1-Pers.- Haushalt","3","39.36","33.29","176","36.15","42.57"
"2011","1-Pers.- Haushalt","4","44.33","36.67","269","40.28","48.38"
"2011","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","46.54","40.83","261","42.81","50.27"
"2011","Alleinerziehende","1 Einkommensschwächstes Quintil","44.23","39.92","206","40.67","47.79"
"2011","Alleinerziehende","2","52.08","49.17","242","46.71","57.45"
"2011","Alleinerziehende","3","55.45","46.17","306","49.35","61.55"
"2011","Alleinerziehende","4","56.33","47.92","280","52.83","59.83"
"2011","Alleinerziehende","5 Einkommensstärkstes Quintil","50.06","47.08","178","45.43","54.69"
"2011","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","68.11","57.5","1201","65.47","70.75"
"2011","Paar mit Kind(ern)","2","61.8","53.75","2523","60.22","63.38"
"2011","Paar mit Kind(ern)","3","62.25","54.83","3006","61.01","63.49"
"2011","Paar mit Kind(ern)","4","66.61","58","3616","65.37","67.85"
"2011","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","71.85","64.92","3013","70.15","73.55"
"2011","Sonstige","1 Einkommensschwächstes Quintil","60.16","47.92","122","52.67","67.65"
"2011","Sonstige","2","54.18","49.17","70","49.84","58.52"
"2011","Sonstige","3","57.94","56.54","89","50.8","65.08"
"2011","Sonstige","4","53.35","49.17","97","47.07","59.63"
"2011","Sonstige","5 Einkommensstärkstes Quintil","98.74","103.67","52","85.92","111.56"
"2012","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","47.03","40.83","210","43.06","51"
"2012","(Ehe-)Paar ohne Kind(er)","2","48.15","40.83","536","45.76","50.54"
"2012","(Ehe-)Paar ohne Kind(er)","3","54.23","49.96","872","52.18","56.28"
"2012","(Ehe-)Paar ohne Kind(er)","4","55.84","47.42","1204","53.96","57.72"
"2012","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","65.16","54.08","1932","63.43","66.89"
"2012","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","40.61","32.08","108","34.23","46.99"
"2012","1-Pers.- Haushalt","2","46.51","40.83","124","40.98","52.04"
"2012","1-Pers.- Haushalt","3","42.93","37.33","186","38.78","47.08"
"2012","1-Pers.- Haushalt","4","44.53","36.92","278","41.1","47.96"
"2012","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","51.52","41.25","291","47.64","55.4"
"2012","Alleinerziehende","1 Einkommensschwächstes Quintil","44.88","44.62","211","41.14","48.62"
"2012","Alleinerziehende","2","59.66","49.58","238","55.19","64.13"
"2012","Alleinerziehende","3","62.5","55.17","259","56.41","68.59"
"2012","Alleinerziehende","4","62.35","52.5","288","58.15","66.55"
"2012","Alleinerziehende","5 Einkommensstärkstes Quintil","60.14","49.08","197","55.14","65.14"
"2012","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","64.85","56","945","61.75","67.95"
"2012","Paar mit Kind(ern)","2","70.63","62.92","2186","68.9","72.36"
"2012","Paar mit Kind(ern)","3","65.27","56.25","2985","64.01","66.53"
"2012","Paar mit Kind(ern)","4","67.58","58","3512","66.22","68.94"
"2012","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","73.83","66.58","3110","72.25","75.41"
"2012","Sonstige","1 Einkommensschwächstes Quintil","56.16","49.83","109","49.49","62.83"
"2012","Sonstige","2","73.78","78.33","77","64.24","83.32"
"2012","Sonstige","3","48.3","41.88","86","41.73","54.87"
"2012","Sonstige","4","72.42","58.67","98","65.03","79.81"
"2012","Sonstige","5 Einkommensstärkstes Quintil","116.6","120.83","67","104.23","128.97"
"2013","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","48.61","33.67","198","44.3","52.92"
"2013","(Ehe-)Paar ohne Kind(er)","2","48.97","41.46","468","46.4","51.54"
"2013","(Ehe-)Paar ohne Kind(er)","3","54.62","49.92","804","52.52","56.72"
"2013","(Ehe-)Paar ohne Kind(er)","4","54.92","46.46","1246","53.01","56.83"
"2013","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","65.02","55.71","1946","63.14","66.9"
"2013","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","43.48","32.08","84","36.2","50.76"
"2013","1-Pers.- Haushalt","2","43.81","36.88","114","38.99","48.63"
"2013","1-Pers.- Haushalt","3","41.79","37.08","185","37.37","46.21"
"2013","1-Pers.- Haushalt","4","47.14","41.46","256","43.43","50.85"
"2013","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","50.74","41.25","323","46.53","54.95"
"2013","Alleinerziehende","1 Einkommensschwächstes Quintil","56.27","47.92","206","52.39","60.15"
"2013","Alleinerziehende","2","45.86","40.83","219","41.25","50.47"
"2013","Alleinerziehende","3","55.23","47.17","266","51.3","59.16"
"2013","Alleinerziehende","4","52.21","49.5","276","48.74","55.68"
"2013","Alleinerziehende","5 Einkommensstärkstes Quintil","60.92","49.38","222","54.31","67.53"
"2013","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","67.1","59.17","950","64.05","70.15"
"2013","Paar mit Kind(ern)","2","65.34","57.5","2063","63.61","67.07"
"2013","Paar mit Kind(ern)","3","66.98","61","2776","65.59","68.37"
"2013","Paar mit Kind(ern)","4","65.23","57.92","3752","64.06","66.4"
"2013","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","72.59","64.25","3383","71.02","74.16"
"2013","Sonstige","1 Einkommensschwächstes Quintil","57.72","46.25","111","50.66","64.78"
"2013","Sonstige","2","65.77","54.17","98","60.27","71.27"
"2013","Sonstige","3","85.14","77.08","123","78.63","91.65"
"2013","Sonstige","4","68.39","60.42","160","63.35","73.43"
"2013","Sonstige","5 Einkommensstärkstes Quintil","93.6","75.83","79","81.5","105.7"
"2014","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","38.66","37.29","266","34.62","42.7"
"2014","(Ehe-)Paar ohne Kind(er)","2","45.14","41.25","488","42.34","47.94"
"2014","(Ehe-)Paar ohne Kind(er)","3","54.18","48.38","790","51.49","56.87"
"2014","(Ehe-)Paar ohne Kind(er)","4","53.41","47.71","1324","51.46","55.36"
"2014","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","62.9","49.96","2008","61.08","64.72"
"2014","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","21.68","1.5","207","17.66","25.7"
"2014","1-Pers.- Haushalt","2","32.35","24.17","178","27.7","37"
"2014","1-Pers.- Haushalt","3","32.89","29","231","28.81","36.97"
"2014","1-Pers.- Haushalt","4","39.45","33.25","323","35.56","43.34"
"2014","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","44.4","37.08","373","40.51","48.29"
"2014","Alleinerziehende","1 Einkommensschwächstes Quintil","27.15","3","389","24.14","30.16"
"2014","Alleinerziehende","2","34.94","22.92","309","30.81","39.07"
"2014","Alleinerziehende","3","46.67","35.83","279","41.56","51.78"
"2014","Alleinerziehende","4","49.93","42.92","282","46.14","53.72"
"2014","Alleinerziehende","5 Einkommensstärkstes Quintil","69.03","48.33","202","62.27","75.79"
"2014","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","41.8","39.58","1004","39.01","44.59"
"2014","Paar mit Kind(ern)","2","61.76","53.33","2022","59.71","63.81"
"2014","Paar mit Kind(ern)","3","59.52","58.25","2769","58.19","60.85"
"2014","Paar mit Kind(ern)","4","63.36","58.21","3534","62.11","64.61"
"2014","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","71.36","61.75","3506","69.83","72.89"
"2014","Sonstige","1 Einkommensschwächstes Quintil","40.01","10.67","194","34.16","45.86"
"2014","Sonstige","2","74.67","64.58","124","66.54","82.8"
"2014","Sonstige","3","84.85","81.25","132","77.66","92.04"
"2014","Sonstige","4","57.41","47.08","185","52.42","62.4"
"2014","Sonstige","5 Einkommensstärkstes Quintil","57.02","45.17","73","47.5","66.54"
"2015","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","3","3","208","3","3"
"2015","(Ehe-)Paar ohne Kind(er)","2","3","3","174","3","3"
"2015","(Ehe-)Paar ohne Kind(er)","3","3","3","246","3","3"
"2015","(Ehe-)Paar ohne Kind(er)","4","3","3","242","3","3"
"2015","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","3","3","300","3","3"
"2015","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","3","3","246","3","3"
"2015","1-Pers.- Haushalt","2","3","3","164","3","3"
"2015","1-Pers.- Haushalt","3","3","3","158","3","3"
"2015","1-Pers.- Haushalt","4","3","3","172","3","3"
"2015","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","3","3","121","3","3"
"2015","Alleinerziehende","1 Einkommensschwächstes Quintil","3","3","326","3","3"
"2015","Alleinerziehende","2","3","3","313","3","3"
"2015","Alleinerziehende","3","3","3","142","3","3"
"2015","Alleinerziehende","4","3","3","88","3","3"
"2015","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","",""
"2015","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","3","3","1004","3","3"
"2015","Paar mit Kind(ern)","2","3","3","795","3","3"
"2015","Paar mit Kind(ern)","3","3","3","624","3","3"
"2015","Paar mit Kind(ern)","4","3","3","562","3","3"
"2015","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","3","3","311","3","3"
"2015","Sonstige","1 Einkommensschwächstes Quintil","3","3","162","3","3"
"2015","Sonstige","2","3","3","78","3","3"
"2015","Sonstige","3","3","3","70","3","3"
"2015","Sonstige","4","3","3","34","3","3"
"2015","Sonstige","5 Einkommensstärkstes Quintil","","","","",""
"2016","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","44.01","40.83","204","39.02","49"
"2016","(Ehe-)Paar ohne Kind(er)","2","40.28","32.79","382","36.82","43.74"
"2016","(Ehe-)Paar ohne Kind(er)","3","39.15","33","728","36.5","41.8"
"2016","(Ehe-)Paar ohne Kind(er)","4","50.37","45.42","1330","48.44","52.3"
"2016","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","56.08","48.33","2174","54.23","57.93"
"2016","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","16.12","3","187","12.74","19.5"
"2016","1-Pers.- Haushalt","2","30.53","14.79","160","25.14","35.92"
"2016","1-Pers.- Haushalt","3","31.5","25.83","218","26.73","36.27"
"2016","1-Pers.- Haushalt","4","41.84","33.17","369","36.91","46.77"
"2016","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","42.36","34.12","393","38.67","46.05"
"2016","Alleinerziehende","1 Einkommensschwächstes Quintil","28.2","3","333","24.91","31.49"
"2016","Alleinerziehende","2","26.53","2.62","321","22.72","30.34"
"2016","Alleinerziehende","3","37.25","30.42","266","33.08","41.42"
"2016","Alleinerziehende","4","52.2","47.92","300","47.77","56.63"
"2016","Alleinerziehende","5 Einkommensstärkstes Quintil","53.7","45.21","207","48.32","59.08"
"2016","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","29.58","13.75","982","26.87","32.29"
"2016","Paar mit Kind(ern)","2","50.09","41.5","1454","47.79","52.39"
"2016","Paar mit Kind(ern)","3","47.69","43","2220","46.09","49.29"
"2016","Paar mit Kind(ern)","4","58.93","49.54","3416","57.45","60.41"
"2016","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","61.56","54.58","3535","60.16","62.96"
"2016","Sonstige","1 Einkommensschwächstes Quintil","22.06","3","125","18.2","25.92"
"2016","Sonstige","2","55.47","54.17","108","44.43","66.51"
"2016","Sonstige","3","48.91","33.5","120","41.9","55.92"
"2016","Sonstige","4","64.48","68.75","111","57.46","71.5"
"2016","Sonstige","5 Einkommensstärkstes Quintil","67.17","40.83","79","56.97","77.37"
"2017","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","43","38.33","178","37.99","48.01"
"2017","(Ehe-)Paar ohne Kind(er)","2","46.41","41.25","330","42.36","50.46"
"2017","(Ehe-)Paar ohne Kind(er)","3","48.2","41.5","796","45.61","50.79"
"2017","(Ehe-)Paar ohne Kind(er)","4","51.78","43.25","1350","49.67","53.89"
"2017","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","58.7","49.96","2658","56.75","60.65"
"2017","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","16.59","3","191","13.41","19.77"
"2017","1-Pers.- Haushalt","2","22.17","3","148","17.18","27.16"
"2017","1-Pers.- Haushalt","3","38.9","29.08","229","33.01","44.79"
"2017","1-Pers.- Haushalt","4","40.71","32.92","421","36.56","44.86"
"2017","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","46.61","32.92","478","42.19","51.03"
"2017","Alleinerziehende","1 Einkommensschwächstes Quintil","26.87","3","315","22.63","31.11"
"2017","Alleinerziehende","2","30.55","3","260","25.78","35.32"
"2017","Alleinerziehende","3","45.88","40.83","292","41.65","50.11"
"2017","Alleinerziehende","4","56.16","46.25","330","51.15","61.17"
"2017","Alleinerziehende","5 Einkommensstärkstes Quintil","57.07","48.33","274","51.87","62.27"
"2017","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","44.45","26.25","702","40.3","48.6"
"2017","Paar mit Kind(ern)","2","47.26","41.62","1298","45.05","49.47"
"2017","Paar mit Kind(ern)","3","57.58","51.12","2349","55.81","59.35"
"2017","Paar mit Kind(ern)","4","57.39","49.17","3745","55.99","58.79"
"2017","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","64.86","58.12","4261","63.51","66.21"
"2017","Sonstige","1 Einkommensschwächstes Quintil","33.1","3","92","25.98","40.22"
"2017","Sonstige","2","37.08","23.75","138","31.04","43.12"
"2017","Sonstige","3","62.56","45.83","81","52.1","73.02"
"2017","Sonstige","4","64.75","59.17","190","58.39","71.11"
"2017","Sonstige","5 Einkommensstärkstes Quintil","63.58","58.33","113","54.56","72.6"
"2018","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","37.55","19.12","180","31.99","43.11"
"2018","(Ehe-)Paar ohne Kind(er)","2","46.63","37.08","272","41.48","51.78"
"2018","(Ehe-)Paar ohne Kind(er)","3","44.42","41.17","721","41.64","47.2"
"2018","(Ehe-)Paar ohne Kind(er)","4","53.14","44.58","1368","50.78","55.5"
"2018","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","58.49","49.92","2728","56.8","60.18"
"2018","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","19.83","3","186","16.39","23.27"
"2018","1-Pers.- Haushalt","2","27.29","20.79","161","22.61","31.97"
"2018","1-Pers.- Haushalt","3","34.31","24.58","212","28.8","39.82"
"2018","1-Pers.- Haushalt","4","38.25","28.17","385","34.38","42.12"
"2018","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","46.69","36.33","493","42.25","51.13"
"2018","Alleinerziehende","1 Einkommensschwächstes Quintil","22.1","3","234","18.93","25.27"
"2018","Alleinerziehende","2","26.07","3","251","21.6","30.54"
"2018","Alleinerziehende","3","52.99","23.75","250","46.52","59.46"
"2018","Alleinerziehende","4","46.55","40.88","343","40.78","52.32"
"2018","Alleinerziehende","5 Einkommensstärkstes Quintil","59.08","48.83","257","54.16","64"
"2018","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","37.98","13.58","629","33.53","42.43"
"2018","Paar mit Kind(ern)","2","45.18","41.25","1043","42.22","48.14"
"2018","Paar mit Kind(ern)","3","53.76","49.17","2015","51.93","55.59"
"2018","Paar mit Kind(ern)","4","58.39","49.54","3547","57.05","59.73"
"2018","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","66.37","58.17","4314","65.09","67.65"
"2018","Sonstige","1 Einkommensschwächstes Quintil","15.32","3","85","8.67","21.97"
"2018","Sonstige","2","52.88","50.83","92","42.55","63.21"
"2018","Sonstige","3","70.03","53.88","105","59.67","80.39"
"2018","Sonstige","4","65.05","62.5","153","59.87","70.23"
"2018","Sonstige","5 Einkommensstärkstes Quintil","44.34","31.25","146","38.15","50.53"
"2019","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","45.86","38.33","137","38.87","52.85"
"2019","(Ehe-)Paar ohne Kind(er)","2","45.92","33.04","276","40.37","51.47"
"2019","(Ehe-)Paar ohne Kind(er)","3","50.08","41.88","626","46.5","53.66"
"2019","(Ehe-)Paar ohne Kind(er)","4","56.43","45.5","1270","53.9","58.96"
"2019","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","60.11","49.92","3638","58.26","61.96"
"2019","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","25.1","2.54","164","20.2","30"
"2019","1-Pers.- Haushalt","2","32.34","15.42","146","26.34","38.34"
"2019","1-Pers.- Haushalt","3","37.59","29.58","201","31.69","43.49"
"2019","1-Pers.- Haushalt","4","42.19","34.67","407","38.22","46.16"
"2019","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","46.93","35.21","652","43.26","50.6"
"2019","Alleinerziehende","1 Einkommensschwächstes Quintil","22.56","3","174","17.64","27.48"
"2019","Alleinerziehende","2","23.7","3","253","19.5","27.9"
"2019","Alleinerziehende","3","48.01","36.54","218","42.51","53.51"
"2019","Alleinerziehende","4","44.6","39.71","347","39.91","49.29"
"2019","Alleinerziehende","5 Einkommensstärkstes Quintil","61","49.58","359","56.17","65.83"
"2019","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","51.26","40","465","46.23","56.29"
"2019","Paar mit Kind(ern)","2","48.43","33.75","861","43.83","53.03"
"2019","Paar mit Kind(ern)","3","56.7","49.83","1673","54.53","58.87"
"2019","Paar mit Kind(ern)","4","56.33","49.33","3449","54.95","57.71"
"2019","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","69.81","58.12","5809","68.31","71.31"
"2019","Sonstige","1 Einkommensschwächstes Quintil","33.99","3","62","21.57","46.41"
"2019","Sonstige","2","117.66","113.12","49","93.29","142.03"
"2019","Sonstige","3","43.41","20.83","83","33.4","53.42"
"2019","Sonstige","4","56.64","49.62","165","50.1","63.18"
"2019","Sonstige","5 Einkommensstärkstes Quintil","59.06","48.67","177","51.99","66.13"
"2020","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","41.38","32.08","156","34.74","48.02"
"2020","(Ehe-)Paar ohne Kind(er)","2","46.49","45.21","252","42.52","50.46"
"2020","(Ehe-)Paar ohne Kind(er)","3","44.61","40.67","529","41.65","47.57"
"2020","(Ehe-)Paar ohne Kind(er)","4","55.67","46.25","1300","53.27","58.07"
"2020","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","61.87","49.96","3378","59.71","64.03"
"2020","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","19.98","2.33","296","16.76","23.2"
"2020","1-Pers.- Haushalt","2","31.54","3","202","26.18","36.9"
"2020","1-Pers.- Haushalt","3","29.42","18.75","250","25.91","32.93"
"2020","1-Pers.- Haushalt","4","41.5","29.79","484","37.53","45.47"
"2020","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","48.44","36.04","727","45.21","51.67"
"2020","Alleinerziehende","1 Einkommensschwächstes Quintil","28.19","3","403","25.54","30.84"
"2020","Alleinerziehende","2","22.42","3","185","18.4","26.44"
"2020","Alleinerziehende","3","41.95","27.12","241","36.47","47.43"
"2020","Alleinerziehende","4","61.04","40.83","347","54.3","67.78"
"2020","Alleinerziehende","5 Einkommensstärkstes Quintil","72.07","57.96","335","66.66","77.48"
"2020","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","24.37","3","2318","23.11","25.63"
"2020","Paar mit Kind(ern)","2","48.78","38.12","1382","46.5","51.06"
"2020","Paar mit Kind(ern)","3","53.68","49.58","1439","51.46","55.9"
"2020","Paar mit Kind(ern)","4","62.63","53.75","3089","60.59","64.67"
"2020","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","69.52","57.92","5478","68.05","70.99"
"2020","Sonstige","1 Einkommensschwächstes Quintil","19.42","3","310","18.17","20.67"
"2020","Sonstige","2","27.13","3","110","18.32","35.94"
"2020","Sonstige","3","45.47","24.08","120","37.43","53.51"
"2020","Sonstige","4","64.2","55","161","58.14","70.26"
"2020","Sonstige","5 Einkommensstärkstes Quintil","69.7","52.08","205","60.24","79.16"
