year,migback,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Direct migration background,No School Degree Yet,0.02338,62,2486,0.01744,0.02932
2004,Indirect migration background,Secondary School Degree,0.13978,248,720,0.11443,0.16512
2004,Indirect migration background,Intermediate School Degree,0.11018,204,720,0.08730,0.13307
2004,Indirect migration background,Technical School Degree,0.01850,36,720,0.00865,0.02836
2004,Indirect migration background,Upper Secondary Degree,0.06263,152,720,0.04492,0.08035
2004,Indirect migration background,No School Degree Yet,0.04468,80,720,0.02958,0.05978
2005,No migration background,Secondary School Degree,0.36097,6224,17221,0.35379,0.36814
2005,No migration background,Intermediate School Degree,0.25785,5576,17221,0.25132,0.26439
2005,No migration background,Technical School Degree,0.04327,919,17221,0.04023,0.04631
2005,No migration background,Upper Secondary Degree,0.14896,3800,17221,0.14364,0.15428
2005,No migration background,Other Degree,0.00640,113,17221,0.00521,0.00760
2005,No migration background,"Dropout, No School Degree",0.00600,80,17221,0.00485,0.00716
2005,No migration background,No School Degree Yet,0.01922,509,17221,0.01717,0.02127
2005,Direct migration background,Secondary School Degree,0.22907,596,2310,0.21193,0.24621
2005,Direct migration background,Intermediate School Degree,0.10399,241,2310,0.09154,0.11644
2005,Direct migration background,Technical School Degree,0.02719,60,2310,0.02055,0.03382
2005,Direct migration background,Upper Secondary Degree,0.07897,205,2310,0.06797,0.08997
2005,Direct migration background,Other Degree,0.41267,992,2310,0.39259,0.43275
2005,Direct migration background,"Dropout, No School Degree",0.06797,161,2310,0.05770,0.07823
2005,Direct migration background,No School Degree Yet,0.01933,55,2310,0.01372,0.02495
2005,Indirect migration background,Secondary School Degree,0.14642,250,735,0.12084,0.17199
2005,Indirect migration background,Intermediate School Degree,0.12609,202,735,0.10207,0.15010
2005,Indirect migration background,Technical School Degree,0.02030,39,735,0.01010,0.03050
2005,Indirect migration background,Upper Secondary Degree,0.06582,154,735,0.04788,0.08375
2005,Indirect migration background,No School Degree Yet,0.04751,90,735,0.03212,0.06290
2006,No migration background,Secondary School Degree,0.35115,6788,18703,0.34431,0.35799
2006,No migration background,Intermediate School Degree,0.26205,6031,18703,0.25575,0.26836
2006,No migration background,Technical School Degree,0.04408,1009,18703,0.04114,0.04702
2006,No migration background,Upper Secondary Degree,0.15667,4113,18703,0.15146,0.16188
2006,No migration background,Other Degree,0.00776,149,18703,0.00650,0.00902
2006,No migration background,"Dropout, No School Degree",0.00578,87,18703,0.00469,0.00686
2006,No migration background,No School Degree Yet,0.01761,526,18703,0.01573,0.01950
2006,Direct migration background,Secondary School Degree,0.22506,576,2319,0.20806,0.24206
2006,Direct migration background,Intermediate School Degree,0.09617,246,2319,0.08417,0.10818
2006,Direct migration background,Technical School Degree,0.02676,63,2319,0.02019,0.03334
2006,Direct migration background,Upper Secondary Degree,0.08147,217,2319,0.07033,0.09260
2006,Direct migration background,Other Degree,0.42369,1031,2319,0.40358,0.44381
2006,Direct migration background,"Dropout, No School Degree",0.06343,146,2319,0.05350,0.07335
2006,Direct migration background,No School Degree Yet,0.01470,40,2319,0.00980,0.01960
2006,Indirect migration background,Secondary School Degree,0.15081,252,759,0.12533,0.17629
2006,Indirect migration background,Intermediate School Degree,0.11971,213,759,0.09660,0.14282
2006,Indirect migration background,Technical School Degree,0.02661,50,759,0.01515,0.03806
2006,Indirect migration background,Upper Secondary Degree,0.06850,158,759,0.05052,0.08648
2006,Indirect migration background,No School Degree Yet,0.04586,86,759,0.03097,0.06075
2007,No migration background,Secondary School Degree,0.34086,6184,17525,0.33384,0.34788
2007,No migration background,Intermediate School Degree,0.26276,5663,17525,0.25624,0.26927
2007,No migration background,Technical School Degree,0.04659,961,17525,0.04347,0.04971
2007,No migration background,Upper Secondary Degree,0.16441,3994,17525,0.15893,0.16990
2007,No migration background,Other Degree,0.00732,136,17525,0.00605,0.00858
2007,No migration background,"Dropout, No School Degree",0.00536,81,17525,0.00428,0.00644
2007,No migration background,No School Degree Yet,0.02008,506,17525,0.01800,0.02216
2007,Direct migration background,Secondary School Degree,0.22868,512,2045,0.21048,0.24689
2007,Direct migration background,Intermediate School Degree,0.09380,220,2045,0.08116,0.10644
2007,Direct migration background,Technical School Degree,0.02636,56,2045,0.01942,0.03331
2007,Direct migration background,Upper Secondary Degree,0.08527,213,2045,0.07316,0.09738
2007,Direct migration background,Other Degree,0.42808,918,2045,0.40663,0.44953
2007,Direct migration background,"Dropout, No School Degree",0.06324,126,2045,0.05269,0.07379
2007,Indirect migration background,Secondary School Degree,0.15215,237,736,0.12618,0.17811
2007,Indirect migration background,Intermediate School Degree,0.12796,200,736,0.10381,0.15211
2007,Indirect migration background,Technical School Degree,0.02369,42,736,0.01269,0.03468
2007,Indirect migration background,Upper Secondary Degree,0.08115,162,736,0.06141,0.10090
2007,Indirect migration background,No School Degree Yet,0.04607,95,736,0.03092,0.06123
2008,No migration background,Secondary School Degree,0.33527,5775,16467,0.32806,0.34248
2008,No migration background,Intermediate School Degree,0.26622,5368,16467,0.25946,0.27297
2008,No migration background,Technical School Degree,0.04732,920,16467,0.04408,0.05056
2008,No migration background,Upper Secondary Degree,0.16646,3763,16467,0.16077,0.17215
2008,No migration background,Other Degree,0.00700,121,16467,0.00573,0.00827
2008,No migration background,"Dropout, No School Degree",0.00494,72,16467,0.00387,0.00602
2008,No migration background,No School Degree Yet,0.01889,448,16467,0.01681,0.02097
2008,Direct migration background,Secondary School Degree,0.23608,466,1838,0.21666,0.25550
2008,Direct migration background,Intermediate School Degree,0.09879,204,1838,0.08515,0.11244
2008,Direct migration background,Technical School Degree,0.03303,56,1838,0.02485,0.04120
2008,Direct migration background,Upper Secondary Degree,0.08772,192,1838,0.07478,0.10066
2008,Direct migration background,Other Degree,0.41855,811,1838,0.39599,0.44111
2008,Direct migration background,"Dropout, No School Degree",0.06223,109,1838,0.05119,0.07328
2008,Indirect migration background,Secondary School Degree,0.16072,232,722,0.13391,0.18753
2008,Indirect migration background,Intermediate School Degree,0.12821,197,722,0.10381,0.15262
2008,Indirect migration background,Technical School Degree,0.02749,42,722,0.01556,0.03943
2008,Indirect migration background,Upper Secondary Degree,0.08736,153,722,0.06674,0.10797
2008,Indirect migration background,No School Degree Yet,0.06035,98,722,0.04297,0.07774
2009,No migration background,Secondary School Degree,0.32367,5326,15450,0.31629,0.33105
2009,No migration background,Intermediate School Degree,0.26821,5073,15450,0.26122,0.27519
2009,No migration background,Technical School Degree,0.05066,875,15450,0.04721,0.05412
2009,No migration background,Upper Secondary Degree,0.17211,3601,15450,0.16616,0.17806
2009,No migration background,Other Degree,0.00655,109,15450,0.00528,0.00782
2009,No migration background,"Dropout, No School Degree",0.00479,64,15450,0.00370,0.00588
2009,No migration background,No School Degree Yet,0.01820,402,15450,0.01609,0.02031
2009,Direct migration background,Secondary School Degree,0.24127,410,1600,0.22030,0.26224
2009,Direct migration background,Intermediate School Degree,0.09681,179,1600,0.08232,0.11131
2009,Direct migration background,Technical School Degree,0.03187,52,1600,0.02326,0.04048
2009,Direct migration background,Upper Secondary Degree,0.08982,172,1600,0.07581,0.10383
2009,Direct migration background,Other Degree,0.40515,687,1600,0.38109,0.42921
2009,Direct migration background,"Dropout, No School Degree",0.06648,100,1600,0.05427,0.07869
2009,Indirect migration background,Secondary School Degree,0.15954,210,652,0.13141,0.18767
2009,Indirect migration background,Intermediate School Degree,0.13699,178,652,0.11058,0.16340
2009,Indirect migration background,Technical School Degree,0.03016,37,652,0.01702,0.04330
2009,Indirect migration background,Upper Secondary Degree,0.10352,142,652,0.08012,0.12692
2009,Indirect migration background,No School Degree Yet,0.05988,85,652,0.04166,0.07811
2010,No migration background,Secondary School Degree,0.31578,5985,19811,0.30931,0.32225
2010,No migration background,Intermediate School Degree,0.27373,6871,19811,0.26752,0.27994
2010,No migration background,Technical School Degree,0.05240,1207,19811,0.04930,0.05551
2010,No migration background,Upper Secondary Degree,0.17850,4924,19811,0.17317,0.18384
2010,No migration background,Other Degree,0.00628,150,19811,0.00518,0.00738
2010,No migration background,"Dropout, No School Degree",0.00489,145,19811,0.00392,0.00586
2010,No migration background,No School Degree Yet,0.01760,529,19811,0.01577,0.01943
2010,Direct migration background,Secondary School Degree,0.21459,582,2892,0.19962,0.22955
2010,Direct migration background,Intermediate School Degree,0.09333,309,2892,0.08272,0.10393
2010,Direct migration background,Technical School Degree,0.02927,88,2892,0.02312,0.03541
2010,Direct migration background,Upper Secondary Degree,0.08566,266,2892,0.07546,0.09586
2010,Direct migration background,Other Degree,0.44047,1409,2892,0.42237,0.45857
2010,Direct migration background,"Dropout, No School Degree",0.06198,200,2892,0.05319,0.07077
2010,Direct migration background,No School Degree Yet,0.01154,38,2892,0.00765,0.01544
2010,Indirect migration background,Secondary School Degree,0.13277,309,1055,0.11228,0.15325
2010,Indirect migration background,Intermediate School Degree,0.11214,299,1055,0.09309,0.13119
2010,Indirect migration background,Technical School Degree,0.03509,74,1055,0.02398,0.04620
2010,Indirect migration background,Upper Secondary Degree,0.09670,230,1055,0.07885,0.11454
2010,Indirect migration background,No School Degree Yet,0.05239,143,1055,0.03893,0.06584
2011,No migration background,Secondary School Degree,0.30562,7296,23614,0.29974,0.31149
2011,No migration background,Intermediate School Degree,0.26952,8026,23614,0.26386,0.27518
2011,No migration background,Technical School Degree,0.05127,1447,23614,0.04846,0.05409
2011,No migration background,Upper Secondary Degree,0.18416,5744,23614,0.17922,0.18911
2011,No migration background,Other Degree,0.00827,217,23614,0.00712,0.00943
2011,No migration background,"Dropout, No School Degree",0.00696,202,23614,0.00590,0.00802
2011,No migration background,No School Degree Yet,0.01786,682,23614,0.01617,0.01954
2011,Direct migration background,Secondary School Degree,0.17513,578,3187,0.16193,0.18833
2011,Direct migration background,Intermediate School Degree,0.09184,348,3187,0.08181,0.10187
2011,Direct migration background,Technical School Degree,0.02993,94,3187,0.02401,0.03585
2011,Direct migration background,Upper Secondary Degree,0.08925,287,3187,0.07935,0.09915
2011,Direct migration background,Other Degree,0.46864,1632,3187,0.45131,0.48597
2011,Direct migration background,"Dropout, No School Degree",0.06178,208,3187,0.05342,0.07014
2011,Direct migration background,No School Degree Yet,0.01121,40,3187,0.00756,0.01487
2011,Indirect migration background,Secondary School Degree,0.12883,320,1227,0.11008,0.14758
2011,Indirect migration background,Intermediate School Degree,0.11332,335,1227,0.09558,0.13107
2011,Indirect migration background,Technical School Degree,0.03902,92,1227,0.02818,0.04986
2011,Indirect migration background,Upper Secondary Degree,0.09842,276,1227,0.08175,0.11510
2011,Indirect migration background,Other Degree,0.00899,32,1227,0.00371,0.01427
2011,Indirect migration background,No School Degree Yet,0.04985,172,1227,0.03767,0.06204
2012,No migration background,Secondary School Degree,0.30198,7102,23179,0.29607,0.30789
2012,No migration background,Intermediate School Degree,0.27020,7849,23179,0.26449,0.27592
2012,No migration background,Technical School Degree,0.05209,1418,23179,0.04923,0.05496
2012,No migration background,Upper Secondary Degree,0.18720,5666,23179,0.18218,0.19222
2012,No migration background,Other Degree,0.00856,218,23179,0.00737,0.00975
2012,No migration background,"Dropout, No School Degree",0.00790,223,23179,0.00676,0.00904
2012,No migration background,No School Degree Yet,0.01692,703,23179,0.01526,0.01858
2012,Direct migration background,Secondary School Degree,0.17365,533,3066,0.16024,0.18706
2012,Direct migration background,Intermediate School Degree,0.08770,341,3066,0.07768,0.09771
2012,Direct migration background,Technical School Degree,0.03000,96,3066,0.02396,0.03604
2012,Direct migration background,Upper Secondary Degree,0.08316,275,3066,0.07338,0.09293
2012,Direct migration background,Other Degree,0.49228,1607,3066,0.47459,0.50998
2012,Direct migration background,"Dropout, No School Degree",0.05442,177,3066,0.04639,0.06246
2012,Direct migration background,No School Degree Yet,0.00850,37,3066,0.00525,0.01175
2012,Indirect migration background,Secondary School Degree,0.11810,312,1168,0.09958,0.13661
2012,Indirect migration background,Intermediate School Degree,0.11438,321,1168,0.09612,0.13264
2012,Indirect migration background,Technical School Degree,0.04122,92,1168,0.02981,0.05263
2012,Indirect migration background,Upper Secondary Degree,0.10695,272,1168,0.08922,0.12468
2012,Indirect migration background,No School Degree Yet,0.05310,171,1168,0.04024,0.06597
2013,No migration background,Secondary School Degree,0.29668,6502,21950,0.29064,0.30272
2013,No migration background,Intermediate School Degree,0.27398,7460,21950,0.26808,0.27988
2013,No migration background,Technical School Degree,0.05289,1367,21950,0.04993,0.05586
2013,No migration background,Upper Secondary Degree,0.19040,5504,21950,0.18521,0.19559
2013,No migration background,Other Degree,0.00873,206,21950,0.00750,0.00996
2013,No migration background,"Dropout, No School Degree",0.00748,209,21950,0.00634,0.00862
2013,No migration background,No School Degree Yet,0.01774,702,21950,0.01599,0.01949
2013,Direct migration background,Secondary School Degree,0.13503,763,6319,0.12660,0.14345
2013,Direct migration background,Intermediate School Degree,0.07935,559,6319,0.07269,0.08602
2013,Direct migration background,Technical School Degree,0.03795,190,6319,0.03324,0.04266
2013,Direct migration background,Upper Secondary Degree,0.07673,402,6319,0.07017,0.08330
2013,Direct migration background,Other Degree,0.52293,3845,6319,0.51062,0.53525
2013,Direct migration background,"Dropout, No School Degree",0.06928,428,6319,0.06302,0.07554
2013,Direct migration background,No School Degree Yet,0.00904,132,6319,0.00671,0.01137
2013,Indirect migration background,Secondary School Degree,0.12586,528,2045,0.11148,0.14024
2013,Indirect migration background,Intermediate School Degree,0.11818,525,2045,0.10418,0.13217
2013,Indirect migration background,Technical School Degree,0.03803,142,2045,0.02974,0.04632
2013,Indirect migration background,Upper Secondary Degree,0.11242,471,2045,0.09873,0.12612
2013,Indirect migration background,Other Degree,0.01221,79,2045,0.00745,0.01697
2013,Indirect migration background,"Dropout, No School Degree",0.01108,49,2045,0.00654,0.01562
2013,Indirect migration background,No School Degree Yet,0.05375,251,2045,0.04398,0.06353
2014,No migration background,Secondary School Degree,0.28913,5895,19924,0.28284,0.29543
2014,No migration background,Intermediate School Degree,0.26898,6701,19924,0.26283,0.27514
2014,No migration background,Technical School Degree,0.05689,1289,19924,0.05367,0.06010
2014,No migration background,Upper Secondary Degree,0.19671,5090,19924,0.19119,0.20223
2014,No migration background,Other Degree,0.00855,183,19924,0.00727,0.00983
2014,No migration background,"Dropout, No School Degree",0.00783,191,19924,0.00661,0.00906
2014,No migration background,No School Degree Yet,0.01572,575,19924,0.01399,0.01744
2014,Direct migration background,Secondary School Degree,0.12872,624,5081,0.11951,0.13792
2014,Direct migration background,Intermediate School Degree,0.07328,459,5081,0.06611,0.08045
2014,Direct migration background,Technical School Degree,0.03614,160,5081,0.03101,0.04127
2014,Direct migration background,Upper Secondary Degree,0.08212,353,5081,0.07457,0.08967
2014,Direct migration background,Other Degree,0.53000,3055,5081,0.51627,0.54372
2014,Direct migration background,"Dropout, No School Degree",0.06669,322,5081,0.05983,0.07356
2014,Direct migration background,No School Degree Yet,0.01098,108,5081,0.00811,0.01384
2014,Indirect migration background,Secondary School Degree,0.12160,430,1714,0.10612,0.13708
2014,Indirect migration background,Intermediate School Degree,0.12125,452,1714,0.10579,0.13671
2014,Indirect migration background,Technical School Degree,0.03653,125,1714,0.02764,0.04541
2014,Indirect migration background,Upper Secondary Degree,0.12632,404,1714,0.11059,0.14205
2014,Indirect migration background,Other Degree,0.01253,58,1714,0.00726,0.01780
2014,Indirect migration background,"Dropout, No School Degree",0.01075,36,1714,0.00587,0.01564
2014,Indirect migration background,No School Degree Yet,0.05027,209,1714,0.03992,0.06062
2015,No migration background,Secondary School Degree,0.27985,5466,18922,0.27345,0.28624
2015,No migration background,Intermediate School Degree,0.27262,6403,18922,0.26628,0.27897
2015,No migration background,Technical School Degree,0.05672,1240,18922,0.05342,0.06001
2015,No migration background,Upper Secondary Degree,0.20193,4956,18922,0.19621,0.20765
2015,No migration background,Other Degree,0.00822,171,18922,0.00693,0.00951
2015,No migration background,"Dropout, No School Degree",0.00798,179,18922,0.00672,0.00925
2015,No migration background,No School Degree Yet,0.01438,507,18922,0.01269,0.01608
2015,Direct migration background,Secondary School Degree,0.12408,573,5853,0.11563,0.13253
2015,Direct migration background,Intermediate School Degree,0.07760,443,5853,0.07074,0.08445
2015,Direct migration background,Technical School Degree,0.03272,153,5853,0.02817,0.03728
2015,Direct migration background,Upper Secondary Degree,0.07829,344,5853,0.07141,0.08518
2015,Direct migration background,Other Degree,0.54974,3854,5853,0.53700,0.56249
2015,Direct migration background,"Dropout, No School Degree",0.06328,386,5853,0.05704,0.06952
2015,Direct migration background,No School Degree Yet,0.00693,100,5853,0.00481,0.00906
2015,Indirect migration background,Secondary School Degree,0.11734,389,1564,0.10138,0.13329
2015,Indirect migration background,Intermediate School Degree,0.12108,430,1564,0.10491,0.13725
2015,Indirect migration background,Technical School Degree,0.04161,122,1564,0.03171,0.05152
2015,Indirect migration background,Upper Secondary Degree,0.12762,390,1564,0.11108,0.14416
2015,Indirect migration background,Other Degree,0.01474,61,1564,0.00876,0.02071
2015,Indirect migration background,No School Degree Yet,0.03728,172,1564,0.02789,0.04667
2016,No migration background,Secondary School Degree,0.26961,5018,17588,0.26305,0.27617
2016,No migration background,Intermediate School Degree,0.27120,5933,17588,0.26463,0.27777
2016,No migration background,Technical School Degree,0.05835,1172,17588,0.05489,0.06182
2016,No migration background,Upper Secondary Degree,0.20536,4667,17588,0.19939,0.21133
2016,No migration background,Other Degree,0.00790,150,17588,0.00659,0.00921
2016,No migration background,"Dropout, No School Degree",0.00752,157,17588,0.00625,0.00880
2016,No migration background,No School Degree Yet,0.01484,491,17588,0.01305,0.01663
2016,Direct migration background,Secondary School Degree,0.12047,522,7718,0.11321,0.12773
2016,Direct migration background,Intermediate School Degree,0.06787,390,7718,0.06226,0.07349
2016,Direct migration background,Technical School Degree,0.02771,137,7718,0.02405,0.03137
2016,Direct migration background,Upper Secondary Degree,0.07333,335,7718,0.06752,0.07915
2016,Direct migration background,Other Degree,0.56221,4762,7718,0.55114,0.57328
2016,Direct migration background,"Dropout, No School Degree",0.06232,1044,7718,0.05693,0.06771
2016,Direct migration background,No School Degree Yet,0.00790,244,7718,0.00593,0.00988
2016,Direct migration background,No School Attended,0.00202,284,7718,0.00102,0.00302
2016,Indirect migration background,Secondary School Degree,0.12911,355,1451,0.11185,0.14637
2016,Indirect migration background,Intermediate School Degree,0.12570,396,1451,0.10864,0.14276
2016,Indirect migration background,Technical School Degree,0.04619,120,1451,0.03539,0.05699
2016,Indirect migration background,Upper Secondary Degree,0.14172,369,1451,0.12377,0.15968
2016,Indirect migration background,Other Degree,0.01179,49,1451,0.00623,0.01734
2016,Indirect migration background,No School Degree Yet,0.03614,162,1451,0.02653,0.04574
2017,No migration background,Secondary School Degree,0.26163,5261,19864,0.25552,0.26775
2017,No migration background,Intermediate School Degree,0.27516,6851,19864,0.26895,0.28137
2017,No migration background,Technical School Degree,0.05943,1404,19864,0.05614,0.06271
2017,No migration background,Upper Secondary Degree,0.20741,5449,19864,0.20178,0.21305
2017,No migration background,Other Degree,0.00776,163,19864,0.00654,0.00898
2017,No migration background,"Dropout, No School Degree",0.00859,193,19864,0.00731,0.00987
2017,No migration background,No School Degree Yet,0.01606,543,19864,0.01431,0.01780
2017,Direct migration background,Secondary School Degree,0.11462,517,8516,0.10786,0.12139
2017,Direct migration background,Intermediate School Degree,0.06930,401,8516,0.06390,0.07469
2017,Direct migration background,Technical School Degree,0.02667,143,8516,0.02325,0.03009
2017,Direct migration background,Upper Secondary Degree,0.06544,337,8516,0.06019,0.07069
2017,Direct migration background,Other Degree,0.55406,5134,8516,0.54350,0.56462
2017,Direct migration background,"Dropout, No School Degree",0.07529,1299,8516,0.06969,0.08090
2017,Direct migration background,No School Degree Yet,0.00961,290,8516,0.00754,0.01168
2017,Direct migration background,No School Attended,0.00364,395,8516,0.00236,0.00492
2017,Indirect migration background,Secondary School Degree,0.12106,349,1617,0.10516,0.13697
2017,Indirect migration background,Intermediate School Degree,0.12090,418,1617,0.10501,0.13680
2017,Indirect migration background,Technical School Degree,0.04880,146,1617,0.03829,0.05930
2017,Indirect migration background,Upper Secondary Degree,0.14482,438,1617,0.12766,0.16198
2017,Indirect migration background,Other Degree,0.01003,42,1617,0.00517,0.01489
2017,Indirect migration background,"Dropout, No School Degree",0.00797,31,1617,0.00363,0.01230
2017,Indirect migration background,No School Degree Yet,0.03685,193,1617,0.02767,0.04604
2018,No migration background,Secondary School Degree,0.25544,4981,19098,0.24926,0.26163
2018,No migration background,Intermediate School Degree,0.27513,6596,19098,0.26879,0.28146
2018,No migration background,Technical School Degree,0.06230,1372,19098,0.05887,0.06573
2018,No migration background,Upper Secondary Degree,0.21516,5350,19098,0.20933,0.22098
2018,No migration background,Other Degree,0.00673,155,19098,0.00557,0.00789
2018,No migration background,"Dropout, No School Degree",0.00784,196,19098,0.00659,0.00909
2018,No migration background,No School Degree Yet,0.01382,448,19098,0.01217,0.01548
2018,Direct migration background,Secondary School Degree,0.11442,493,7830,0.10737,0.12148
2018,Direct migration background,Intermediate School Degree,0.06938,384,7830,0.06375,0.07501
2018,Direct migration background,Technical School Degree,0.02749,144,7830,0.02387,0.03111
2018,Direct migration background,Upper Secondary Degree,0.06320,323,7830,0.05781,0.06859
2018,Direct migration background,Other Degree,0.55103,4668,7830,0.54001,0.56204
2018,Direct migration background,"Dropout, No School Degree",0.07624,1252,7830,0.07036,0.08212
2018,Direct migration background,No School Degree Yet,0.00699,247,7830,0.00515,0.00884
2018,Direct migration background,No School Attended,0.00335,319,7830,0.00207,0.00463
2018,Indirect migration background,Secondary School Degree,0.12061,363,1575,0.10452,0.13670
2018,Indirect migration background,Intermediate School Degree,0.12818,423,1575,0.11167,0.14470
2018,Indirect migration background,Technical School Degree,0.04583,140,1575,0.03550,0.05616
2018,Indirect migration background,Upper Secondary Degree,0.14585,408,1575,0.12842,0.16329
2018,Indirect migration background,Other Degree,0.01109,42,1575,0.00591,0.01626
2018,Indirect migration background,"Dropout, No School Degree",0.00961,37,1575,0.00479,0.01444
2018,Indirect migration background,No School Degree Yet,0.03423,162,1575,0.02525,0.04322
2019,No migration background,Secondary School Degree,0.24401,4684,19788,0.23803,0.24999
2019,No migration background,Intermediate School Degree,0.27786,6825,19788,0.27162,0.28410
2019,No migration background,Technical School Degree,0.06065,1482,19788,0.05733,0.06398
2019,No migration background,Upper Secondary Degree,0.22293,6057,19788,0.21713,0.22872
2019,No migration background,Other Degree,0.00637,158,19788,0.00526,0.00748
2019,No migration background,"Dropout, No School Degree",0.00761,182,19788,0.00640,0.00882
2019,No migration background,No School Degree Yet,0.01262,400,19788,0.01106,0.01417
2019,Direct migration background,Secondary School Degree,0.11490,447,6938,0.10739,0.12240
2019,Direct migration background,Intermediate School Degree,0.06896,359,6938,0.06300,0.07492
2019,Direct migration background,Technical School Degree,0.02641,137,6938,0.02263,0.03018
2019,Direct migration background,Upper Secondary Degree,0.06188,320,6938,0.05621,0.06755
2019,Direct migration background,Other Degree,0.55096,4041,6938,0.53926,0.56267
2019,Direct migration background,"Dropout, No School Degree",0.08020,1113,6938,0.07381,0.08659
2019,Direct migration background,No School Degree Yet,0.00693,156,6938,0.00498,0.00888
2019,Direct migration background,No School Attended,0.00451,365,6938,0.00293,0.00608
2019,Indirect migration background,Secondary School Degree,0.11233,309,1479,0.09624,0.12843
2019,Indirect migration background,Intermediate School Degree,0.12151,387,1479,0.10486,0.13817
2019,Indirect migration background,Technical School Degree,0.05615,147,1479,0.04441,0.06789
2019,Indirect migration background,Upper Secondary Degree,0.14540,456,1479,0.12743,0.16337
2019,Indirect migration background,Other Degree,0.01364,39,1479,0.00773,0.01955
2019,Indirect migration background,No School Degree Yet,0.02842,141,1479,0.01995,0.03689
2020,No migration background,Secondary School Degree,0.23607,4197,18268,0.22991,0.24223
2020,No migration background,Intermediate School Degree,0.27335,6240,18268,0.26688,0.27981
2020,No migration background,Technical School Degree,0.06024,1374,18268,0.05679,0.06369
2020,No migration background,Upper Secondary Degree,0.23037,5722,18268,0.22427,0.23648
2020,No migration background,Other Degree,0.00643,147,18268,0.00527,0.00759
2020,No migration background,"Dropout, No School Degree",0.00699,153,18268,0.00578,0.00820
2020,No migration background,No School Degree Yet,0.01466,435,18268,0.01292,0.01640
2020,Direct migration background,Secondary School Degree,0.11384,432,8549,0.10711,0.12058
2020,Direct migration background,Intermediate School Degree,0.07491,368,8549,0.06933,0.08049
2020,Direct migration background,Technical School Degree,0.02572,130,8549,0.02237,0.02908
2020,Direct migration background,Upper Secondary Degree,0.06040,318,8549,0.05535,0.06545
2020,Direct migration background,Other Degree,0.54389,5403,8549,0.53333,0.55444
2020,Direct migration background,"Dropout, No School Degree",0.07310,1195,8549,0.06758,0.07861
2020,Direct migration background,No School Degree Yet,0.00864,229,8549,0.00667,0.01060
2020,Direct migration background,No School Attended,0.00762,474,8549,0.00578,0.00946
2020,Indirect migration background,Secondary School Degree,0.11825,299,1457,0.10167,0.13484
2020,Indirect migration background,Intermediate School Degree,0.12244,368,1457,0.10560,0.13928
2020,Indirect migration background,Technical School Degree,0.06235,159,1457,0.04993,0.07477
2020,Indirect migration background,Upper Secondary Degree,0.13194,438,1457,0.11455,0.14932
2020,Indirect migration background,Other Degree,0.00970,42,1457,0.00467,0.01474
2020,Indirect migration background,No School Degree Yet,0.02865,151,1457,0.02008,0.03721
2021,No migration background,Secondary School Degree,0.22361,2717,12924,0.21642,0.23079
2021,No migration background,Intermediate School Degree,0.26206,4252,12924,0.25448,0.26964
2021,No migration background,Technical School Degree,0.06567,1032,12924,0.06140,0.06994
2021,No migration background,Upper Secondary Degree,0.24852,4444,12924,0.24107,0.25597
2021,No migration background,Other Degree,0.00508,93,12924,0.00386,0.00631
2021,No migration background,"Dropout, No School Degree",0.00640,105,12924,0.00503,0.00778
2021,No migration background,No School Degree Yet,0.01296,281,12924,0.01101,0.01491
2021,Direct migration background,Secondary School Degree,0.10634,256,4913,0.09772,0.11496
2021,Direct migration background,Intermediate School Degree,0.07131,247,4913,0.06411,0.07851
2021,Direct migration background,Technical School Degree,0.02531,94,4913,0.02092,0.02970
2021,Direct migration background,Upper Secondary Degree,0.07543,269,4913,0.06804,0.08281
2021,Direct migration background,Other Degree,0.50615,2944,4913,0.49217,0.52013
2021,Direct migration background,"Dropout, No School Degree",0.06376,674,4913,0.05693,0.07059
2021,Direct migration background,No School Degree Yet,0.01056,151,4913,0.00770,0.01341
2021,Direct migration background,No School Attended,0.00974,278,4913,0.00699,0.01249
2021,Indirect migration background,Secondary School Degree,0.10911,155,897,0.08869,0.12952
2021,Indirect migration background,Intermediate School Degree,0.10215,233,897,0.08232,0.12198
2021,Indirect migration background,Technical School Degree,0.06953,111,897,0.05288,0.08619
2021,Indirect migration background,Upper Secondary Degree,0.15614,336,897,0.13237,0.17991
2021,Indirect migration background,No School Degree Yet,0.01838,62,897,0.00959,0.02718
