year,age_gr,migback,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,46-65 y.,Direct migration background,"Dropout, No School Degree",0.12199,223,937,0.10103,0.14296
1992,46-65 y.,Direct migration background,No School Attended,0.04514,74,937,0.03184,0.05844
1992,66 and older,No migration background,Secondary School Degree,0.74248,1001,1271,0.71843,0.76653
1992,66 and older,No migration background,Intermediate School Degree,0.16998,199,1271,0.14932,0.19064
1992,66 and older,No migration background,Upper Secondary Degree,0.05959,71,1271,0.04657,0.07261
1992,66 and older,Direct migration background,Secondary School Degree,0.68387,72,72,0.57572,0.79203
1993,17-29 y.,No migration background,Secondary School Degree,0.24427,580,2352,0.22690,0.26164
1993,17-29 y.,No migration background,Intermediate School Degree,0.41510,1133,2352,0.39519,0.43502
1993,17-29 y.,No migration background,Technical School Degree,0.04117,84,2352,0.03314,0.04920
1993,17-29 y.,No migration background,Upper Secondary Degree,0.17689,397,2352,0.16146,0.19231
1993,17-29 y.,No migration background,"Dropout, No School Degree",0.01702,36,2352,0.01179,0.02225
1993,17-29 y.,No migration background,No School Degree Yet,0.04848,122,2352,0.03980,0.05716
1993,17-29 y.,Direct migration background,Secondary School Degree,0.39614,244,480,0.35234,0.43994
1993,17-29 y.,Direct migration background,Intermediate School Degree,0.14540,64,480,0.11383,0.17697
1993,17-29 y.,Direct migration background,Other Degree,0.18210,117,480,0.14754,0.21666
1993,17-29 y.,Direct migration background,"Dropout, No School Degree",0.07269,55,480,0.04944,0.09594
1993,17-29 y.,Indirect migration background,Secondary School Degree,0.33916,165,311,0.28645,0.39186
1993,17-29 y.,Indirect migration background,Intermediate School Degree,0.25092,98,311,0.20266,0.29918
1993,17-29 y.,Indirect migration background,No School Degree Yet,0.15284,48,311,0.11278,0.19290
1993,30-45 y.,No migration background,Secondary School Degree,0.41050,1216,3320,0.39377,0.42724
1993,30-45 y.,No migration background,Intermediate School Degree,0.34316,1422,3320,0.32701,0.35931
1993,30-45 y.,No migration background,Technical School Degree,0.04358,106,3320,0.03664,0.05053
1993,30-45 y.,No migration background,Upper Secondary Degree,0.17436,576,3320,0.16145,0.18727
1993,30-45 y.,Direct migration background,Secondary School Degree,0.27264,158,724,0.24018,0.30510
1993,30-45 y.,Direct migration background,Intermediate School Degree,0.07830,35,724,0.05872,0.09788
1993,30-45 y.,Direct migration background,Upper Secondary Degree,0.13329,49,724,0.10851,0.15806
1993,30-45 y.,Direct migration background,Other Degree,0.30117,311,724,0.26773,0.33461
1993,30-45 y.,Direct migration background,"Dropout, No School Degree",0.11766,136,724,0.09417,0.14115
1993,30-45 y.,Direct migration background,No School Attended,0.03355,35,724,0.02042,0.04667
1993,46-65 y.,No migration background,Secondary School Degree,0.69919,2042,2908,0.68252,0.71586
1993,46-65 y.,No migration background,Intermediate School Degree,0.17514,543,2908,0.16132,0.18895
1993,46-65 y.,No migration background,Technical School Degree,0.02249,51,2908,0.01710,0.02788
1993,46-65 y.,No migration background,Upper Secondary Degree,0.08947,272,2908,0.07910,0.09985
1993,46-65 y.,Direct migration background,Secondary School Degree,0.31734,149,958,0.28785,0.34683
1993,46-65 y.,Direct migration background,Intermediate School Degree,0.10340,47,958,0.08410,0.12269
1993,46-65 y.,Direct migration background,Upper Secondary Degree,0.08600,31,958,0.06823,0.10376
1993,46-65 y.,Direct migration background,Other Degree,0.28757,436,958,0.25890,0.31625
1993,46-65 y.,Direct migration background,"Dropout, No School Degree",0.13219,225,958,0.11073,0.15364
1993,46-65 y.,Direct migration background,No School Attended,0.04546,70,958,0.03226,0.05866
1993,66 and older,No migration background,Secondary School Degree,0.74354,1012,1279,0.71960,0.76748
1993,66 and older,No migration background,Intermediate School Degree,0.17306,198,1279,0.15232,0.19381
1993,66 and older,No migration background,Upper Secondary Degree,0.05655,69,1279,0.04389,0.06922
1993,66 and older,Direct migration background,Secondary School Degree,0.63587,75,75,0.52623,0.74550
1994,17-29 y.,No migration background,Secondary School Degree,0.23014,533,2237,0.21269,0.24759
1994,17-29 y.,No migration background,Intermediate School Degree,0.40405,1055,2237,0.38371,0.42439
1994,17-29 y.,No migration background,Technical School Degree,0.04583,85,2237,0.03716,0.05449
1994,17-29 y.,No migration background,Upper Secondary Degree,0.18669,406,2237,0.17054,0.20284
1994,17-29 y.,No migration background,No School Degree Yet,0.06481,158,2237,0.05461,0.07501
1994,17-29 y.,Direct migration background,Secondary School Degree,0.36195,200,402,0.31492,0.40899
1994,17-29 y.,Direct migration background,Intermediate School Degree,0.12115,52,402,0.08921,0.15308
1994,17-29 y.,Direct migration background,Other Degree,0.16471,99,402,0.12841,0.20102
1994,17-29 y.,Direct migration background,"Dropout, No School Degree",0.07802,51,402,0.05177,0.10428
1994,17-29 y.,Indirect migration background,Secondary School Degree,0.32940,162,352,0.28023,0.37857
1994,17-29 y.,Indirect migration background,Intermediate School Degree,0.22797,98,352,0.18408,0.27186
1994,17-29 y.,Indirect migration background,Upper Secondary Degree,0.06050,32,352,0.03556,0.08544
1994,17-29 y.,Indirect migration background,No School Degree Yet,0.19642,60,352,0.15486,0.23799
1994,30-45 y.,No migration background,Secondary School Degree,0.39931,1162,3300,0.38259,0.41602
1994,30-45 y.,No migration background,Intermediate School Degree,0.34029,1421,3300,0.32412,0.35646
1994,30-45 y.,No migration background,Technical School Degree,0.04611,116,3300,0.03895,0.05327
1994,30-45 y.,No migration background,Upper Secondary Degree,0.18268,601,3300,0.16949,0.19586
1994,30-45 y.,Direct migration background,Secondary School Degree,0.27865,169,674,0.24478,0.31253
1994,30-45 y.,Direct migration background,Intermediate School Degree,0.07815,36,674,0.05787,0.09842
1994,30-45 y.,Direct migration background,Upper Secondary Degree,0.14424,43,674,0.11769,0.17078
1994,30-45 y.,Direct migration background,Other Degree,0.29953,280,674,0.26492,0.33414
1994,30-45 y.,Direct migration background,"Dropout, No School Degree",0.10314,114,674,0.08016,0.12611
1994,30-45 y.,Direct migration background,No School Attended,0.02922,32,674,0.01649,0.04194
1994,46-65 y.,No migration background,Secondary School Degree,0.68922,1995,2885,0.67233,0.70611
1994,46-65 y.,No migration background,Intermediate School Degree,0.18580,571,2885,0.17161,0.20000
1994,46-65 y.,No migration background,Technical School Degree,0.02215,48,2885,0.01678,0.02752
1994,46-65 y.,No migration background,Upper Secondary Degree,0.08959,271,2885,0.07916,0.10001
1994,46-65 y.,Direct migration background,Secondary School Degree,0.30134,144,894,0.27124,0.33143
1994,46-65 y.,Direct migration background,Intermediate School Degree,0.10609,48,894,0.08589,0.12629
1994,46-65 y.,Direct migration background,Other Degree,0.28978,416,894,0.26003,0.31954
1994,46-65 y.,Direct migration background,"Dropout, No School Degree",0.13934,220,894,0.11662,0.16205
1994,46-65 y.,Direct migration background,No School Attended,0.04722,66,894,0.03331,0.06114
1994,66 and older,No migration background,Secondary School Degree,0.74108,1015,1280,0.71707,0.76508
1994,66 and older,No migration background,Intermediate School Degree,0.17185,195,1280,0.15118,0.19253
1994,66 and older,No migration background,Upper Secondary Degree,0.05770,70,1280,0.04492,0.07048
1994,66 and older,Direct migration background,Secondary School Degree,0.62411,82,82,0.51863,0.72959
1995,17-29 y.,No migration background,Secondary School Degree,0.23197,499,2167,0.21420,0.24975
1995,17-29 y.,No migration background,Intermediate School Degree,0.38100,991,2167,0.36055,0.40145
1995,17-29 y.,No migration background,Technical School Degree,0.04181,83,2167,0.03338,0.05024
1995,17-29 y.,No migration background,Upper Secondary Degree,0.19916,405,2167,0.18234,0.21598
1995,17-29 y.,No migration background,No School Degree Yet,0.07914,189,2167,0.06777,0.09051
1995,17-29 y.,Direct migration background,Secondary School Degree,0.28968,198,509,0.25023,0.32912
1995,17-29 y.,Direct migration background,Intermediate School Degree,0.09455,54,509,0.06910,0.11999
1995,17-29 y.,Direct migration background,Upper Secondary Degree,0.11125,45,509,0.08391,0.13860
1995,17-29 y.,Direct migration background,Other Degree,0.24649,137,509,0.20902,0.28397
1995,17-29 y.,Direct migration background,"Dropout, No School Degree",0.05352,38,509,0.03395,0.07310
1995,17-29 y.,Direct migration background,No School Degree Yet,0.08638,37,509,0.06195,0.11081
1995,17-29 y.,Indirect migration background,Secondary School Degree,0.30563,154,347,0.25709,0.35417
1995,17-29 y.,Indirect migration background,Intermediate School Degree,0.23348,102,347,0.18891,0.27806
1995,17-29 y.,Indirect migration background,Upper Secondary Degree,0.06476,38,347,0.03882,0.09069
1995,17-29 y.,Indirect migration background,No School Degree Yet,0.15973,53,347,0.12113,0.19833
1995,30-45 y.,No migration background,Secondary School Degree,0.37055,1139,3370,0.35424,0.38686
1995,30-45 y.,No migration background,Intermediate School Degree,0.36109,1498,3370,0.34487,0.37731
1995,30-45 y.,No migration background,Technical School Degree,0.05003,126,3370,0.04266,0.05739
1995,30-45 y.,No migration background,Upper Secondary Degree,0.18656,607,3370,0.17341,0.19972
1995,30-45 y.,Direct migration background,Secondary School Degree,0.20905,192,840,0.18153,0.23656
1995,30-45 y.,Direct migration background,Intermediate School Degree,0.08754,64,840,0.06842,0.10667
1995,30-45 y.,Direct migration background,Upper Secondary Degree,0.12338,54,840,0.10113,0.14564
1995,30-45 y.,Direct migration background,Other Degree,0.40975,416,840,0.37647,0.44303
1995,30-45 y.,Direct migration background,"Dropout, No School Degree",0.07404,114,840,0.05633,0.09176
1995,46-65 y.,No migration background,Secondary School Degree,0.68119,1938,2870,0.66414,0.69824
1995,46-65 y.,No migration background,Intermediate School Degree,0.18659,593,2870,0.17234,0.20085
1995,46-65 y.,No migration background,Technical School Degree,0.02326,47,2870,0.01774,0.02877
1995,46-65 y.,No migration background,Upper Secondary Degree,0.09504,292,2870,0.08431,0.10577
1995,46-65 y.,Direct migration background,Secondary School Degree,0.30428,152,1004,0.27581,0.33276
1995,46-65 y.,Direct migration background,Intermediate School Degree,0.09170,44,1004,0.07384,0.10956
1995,46-65 y.,Direct migration background,Upper Secondary Degree,0.07165,32,1004,0.05569,0.08761
1995,46-65 y.,Direct migration background,Other Degree,0.32659,483,1004,0.29757,0.35561
1995,46-65 y.,Direct migration background,"Dropout, No School Degree",0.12575,231,1004,0.10523,0.14627
1995,46-65 y.,Direct migration background,No School Attended,0.03565,62,1004,0.02417,0.04712
1995,66 and older,No migration background,Secondary School Degree,0.74273,1000,1270,0.71868,0.76678
1995,66 and older,No migration background,Intermediate School Degree,0.16951,195,1270,0.14886,0.19015
1995,66 and older,No migration background,Upper Secondary Degree,0.05920,75,1270,0.04621,0.07218
1995,66 and older,Direct migration background,Secondary School Degree,0.54397,89,128,0.45734,0.63059
1995,66 and older,Direct migration background,Other Degree,0.09798,39,128,0.04628,0.14969
1996,17-29 y.,No migration background,Secondary School Degree,0.22733,463,2021,0.20906,0.24561
1996,17-29 y.,No migration background,Intermediate School Degree,0.36772,899,2021,0.34669,0.38875
1996,17-29 y.,No migration background,Technical School Degree,0.03613,72,2021,0.02799,0.04427
1996,17-29 y.,No migration background,Upper Secondary Degree,0.19741,380,2021,0.18005,0.21476
1996,17-29 y.,No migration background,No School Degree Yet,0.09919,207,2021,0.08615,0.11222
1996,17-29 y.,Direct migration background,Secondary School Degree,0.28704,175,422,0.24383,0.33025
1996,17-29 y.,Direct migration background,Intermediate School Degree,0.08927,46,422,0.06204,0.11651
1996,17-29 y.,Direct migration background,Upper Secondary Degree,0.10684,41,422,0.07733,0.13635
1996,17-29 y.,Direct migration background,Other Degree,0.25407,126,422,0.21248,0.29565
1996,17-29 y.,Direct migration background,"Dropout, No School Degree",0.05290,34,422,0.03152,0.07428
1996,17-29 y.,Indirect migration background,Secondary School Degree,0.31091,158,369,0.26362,0.35821
1996,17-29 y.,Indirect migration background,Intermediate School Degree,0.25000,109,369,0.20576,0.29425
1996,17-29 y.,Indirect migration background,Upper Secondary Degree,0.10299,49,369,0.07193,0.13404
1996,17-29 y.,Indirect migration background,No School Degree Yet,0.13357,53,369,0.09882,0.16833
1996,30-45 y.,No migration background,Secondary School Degree,0.35805,1106,3414,0.34196,0.37413
1996,30-45 y.,No migration background,Intermediate School Degree,0.36582,1549,3414,0.34966,0.38198
1996,30-45 y.,No migration background,Technical School Degree,0.05377,136,3414,0.04621,0.06134
1996,30-45 y.,No migration background,Upper Secondary Degree,0.18965,623,3414,0.17650,0.20281
1996,30-45 y.,Direct migration background,Secondary School Degree,0.22036,198,768,0.19103,0.24970
1996,30-45 y.,Direct migration background,Intermediate School Degree,0.08816,58,768,0.06810,0.10823
1996,30-45 y.,Direct migration background,Upper Secondary Degree,0.10153,47,768,0.08015,0.12290
1996,30-45 y.,Direct migration background,Other Degree,0.40442,368,768,0.36969,0.43916
1996,30-45 y.,Direct migration background,"Dropout, No School Degree",0.07402,97,768,0.05549,0.09254
1996,46-65 y.,No migration background,Secondary School Degree,0.66015,1877,2867,0.64280,0.67749
1996,46-65 y.,No migration background,Intermediate School Degree,0.20428,642,2867,0.18952,0.21905
1996,46-65 y.,No migration background,Technical School Degree,0.02334,45,2867,0.01782,0.02887
1996,46-65 y.,No migration background,Upper Secondary Degree,0.09949,303,2867,0.08854,0.11045
1996,46-65 y.,Direct migration background,Secondary School Degree,0.27633,139,947,0.24783,0.30483
1996,46-65 y.,Direct migration background,Intermediate School Degree,0.10449,46,947,0.08499,0.12398
1996,46-65 y.,Direct migration background,Upper Secondary Degree,0.07968,32,947,0.06243,0.09694
1996,46-65 y.,Direct migration background,Other Degree,0.33916,465,947,0.30899,0.36933
1996,46-65 y.,Direct migration background,"Dropout, No School Degree",0.12402,213,947,0.10301,0.14502
1996,46-65 y.,Direct migration background,No School Attended,0.03411,52,947,0.02254,0.04567
1996,66 and older,No migration background,Secondary School Degree,0.74404,1009,1274,0.72006,0.76801
1996,66 and older,No migration background,Intermediate School Degree,0.16391,189,1274,0.14358,0.18425
1996,66 and older,No migration background,Upper Secondary Degree,0.05903,76,1274,0.04608,0.07198
1996,66 and older,Direct migration background,Secondary School Degree,0.54543,95,169,0.47013,0.62072
1996,66 and older,Direct migration background,Other Degree,0.10766,43,169,0.06079,0.15453
1996,66 and older,Direct migration background,"Dropout, No School Degree",0.05279,31,169,0.01898,0.08661
1997,17-29 y.,No migration background,Secondary School Degree,0.20979,426,1927,0.19160,0.22797
1997,17-29 y.,No migration background,Intermediate School Degree,0.35926,835,1927,0.33783,0.38069
1997,17-29 y.,No migration background,Technical School Degree,0.04366,70,1927,0.03454,0.05279
1997,17-29 y.,No migration background,Upper Secondary Degree,0.20760,378,1927,0.18948,0.22571
1997,17-29 y.,No migration background,No School Degree Yet,0.10188,218,1927,0.08837,0.11539
1997,17-29 y.,Direct migration background,Secondary School Degree,0.29529,160,347,0.24723,0.34336
1997,17-29 y.,Direct migration background,Intermediate School Degree,0.09898,47,347,0.06751,0.13044
1997,17-29 y.,Direct migration background,Upper Secondary Degree,0.10688,36,347,0.07432,0.13943
1997,17-29 y.,Direct migration background,Other Degree,0.24880,104,347,0.20325,0.29435
1997,17-29 y.,Indirect migration background,Secondary School Degree,0.31124,164,386,0.26499,0.35749
1997,17-29 y.,Indirect migration background,Intermediate School Degree,0.24044,108,386,0.19775,0.28312
1997,17-29 y.,Indirect migration background,Upper Secondary Degree,0.10693,47,386,0.07606,0.13779
1997,17-29 y.,Indirect migration background,No School Degree Yet,0.14475,67,386,0.10960,0.17989
1997,30-45 y.,No migration background,Secondary School Degree,0.34196,1065,3364,0.32592,0.35799
1997,30-45 y.,No migration background,Intermediate School Degree,0.37726,1532,3364,0.36088,0.39364
1997,30-45 y.,No migration background,Technical School Degree,0.05303,139,3364,0.04546,0.06061
1997,30-45 y.,No migration background,Upper Secondary Degree,0.19300,628,3364,0.17966,0.20634
1997,30-45 y.,Direct migration background,Secondary School Degree,0.23607,200,728,0.20520,0.26694
1997,30-45 y.,Direct migration background,Intermediate School Degree,0.08573,59,728,0.06538,0.10608
1997,30-45 y.,Direct migration background,Upper Secondary Degree,0.10956,50,728,0.08685,0.13226
1997,30-45 y.,Direct migration background,Other Degree,0.39349,339,728,0.35798,0.42900
1997,30-45 y.,Direct migration background,"Dropout, No School Degree",0.06978,80,728,0.05126,0.08830
1997,30-45 y.,Indirect migration background,Secondary School Degree,0.41075,32,32,0.23757,0.58394
1997,46-65 y.,No migration background,Secondary School Degree,0.65280,1809,2858,0.63534,0.67026
1997,46-65 y.,No migration background,Intermediate School Degree,0.20927,683,2858,0.19435,0.22419
1997,46-65 y.,No migration background,Technical School Degree,0.02299,46,2858,0.01749,0.02848
1997,46-65 y.,No migration background,Upper Secondary Degree,0.10136,320,2858,0.09030,0.11243
1997,46-65 y.,Direct migration background,Secondary School Degree,0.27488,132,911,0.24587,0.30389
1997,46-65 y.,Direct migration background,Intermediate School Degree,0.10012,45,911,0.08062,0.11962
1997,46-65 y.,Direct migration background,Upper Secondary Degree,0.08242,34,911,0.06455,0.10029
1997,46-65 y.,Direct migration background,Other Degree,0.34054,445,911,0.30975,0.37133
1997,46-65 y.,Direct migration background,"Dropout, No School Degree",0.12793,205,911,0.10623,0.14964
1997,46-65 y.,Direct migration background,No School Attended,0.03660,50,911,0.02440,0.04880
1997,66 and older,No migration background,Secondary School Degree,0.75510,1039,1299,0.73171,0.77850
1997,66 and older,No migration background,Intermediate School Degree,0.14996,181,1299,0.13053,0.16938
1997,66 and older,No migration background,Upper Secondary Degree,0.05962,79,1299,0.04674,0.07250
1997,66 and older,Direct migration background,Secondary School Degree,0.53093,94,176,0.45699,0.60487
1997,66 and older,Direct migration background,Other Degree,0.12124,50,176,0.07288,0.16960
1997,66 and older,Direct migration background,"Dropout, No School Degree",0.06145,32,176,0.02587,0.09703
1998,17-29 y.,No migration background,Secondary School Degree,0.19726,454,2046,0.18001,0.21450
1998,17-29 y.,No migration background,Intermediate School Degree,0.35919,866,2046,0.33840,0.37999
1998,17-29 y.,No migration background,Technical School Degree,0.04428,85,2046,0.03536,0.05320
1998,17-29 y.,No migration background,Upper Secondary Degree,0.20076,408,2046,0.18339,0.21812
1998,17-29 y.,No migration background,No School Degree Yet,0.10180,233,2046,0.08870,0.11491
1998,17-29 y.,Direct migration background,Secondary School Degree,0.31373,145,322,0.26297,0.36449
1998,17-29 y.,Direct migration background,Intermediate School Degree,0.10376,45,322,0.07040,0.13712
1998,17-29 y.,Direct migration background,Upper Secondary Degree,0.10845,38,322,0.07443,0.14246
1998,17-29 y.,Direct migration background,Other Degree,0.23153,94,322,0.18539,0.27768
1998,17-29 y.,Indirect migration background,Secondary School Degree,0.29231,156,393,0.24728,0.33733
1998,17-29 y.,Indirect migration background,Intermediate School Degree,0.23949,117,393,0.19724,0.28174
1998,17-29 y.,Indirect migration background,Upper Secondary Degree,0.11894,50,393,0.08689,0.15098
1998,17-29 y.,Indirect migration background,No School Degree Yet,0.14552,70,393,0.11061,0.18043
1998,30-45 y.,No migration background,Secondary School Degree,0.30752,1141,3812,0.29287,0.32217
1998,30-45 y.,No migration background,Intermediate School Degree,0.38061,1702,3812,0.36520,0.39603
1998,30-45 y.,No migration background,Technical School Degree,0.05498,167,3812,0.04775,0.06222
1998,30-45 y.,No migration background,Upper Secondary Degree,0.19374,732,3812,0.18119,0.20628
1998,30-45 y.,No migration background,Other Degree,0.00825,35,3812,0.00538,0.01112
1998,30-45 y.,No migration background,"Dropout, No School Degree",0.01047,35,3812,0.00724,0.01370
1998,30-45 y.,Direct migration background,Secondary School Degree,0.24370,202,686,0.21155,0.27585
1998,30-45 y.,Direct migration background,Intermediate School Degree,0.08791,60,686,0.06670,0.10912
1998,30-45 y.,Direct migration background,Upper Secondary Degree,0.10909,53,686,0.08575,0.13244
1998,30-45 y.,Direct migration background,Other Degree,0.37287,307,686,0.33665,0.40908
1998,30-45 y.,Direct migration background,"Dropout, No School Degree",0.06154,64,686,0.04354,0.07954
1998,30-45 y.,Indirect migration background,Secondary School Degree,0.43450,42,42,0.28277,0.58623
1998,46-65 y.,No migration background,Secondary School Degree,0.61007,2051,3271,0.59335,0.62679
1998,46-65 y.,No migration background,Intermediate School Degree,0.20628,786,3271,0.19241,0.22015
1998,46-65 y.,No migration background,Technical School Degree,0.02488,61,3271,0.01954,0.03022
1998,46-65 y.,No migration background,Upper Secondary Degree,0.10305,373,3271,0.09263,0.11347
1998,46-65 y.,Direct migration background,Secondary School Degree,0.22490,129,880,0.19730,0.25250
1998,46-65 y.,Direct migration background,Intermediate School Degree,0.07729,40,880,0.05964,0.09494
1998,46-65 y.,Direct migration background,Upper Secondary Degree,0.08010,39,880,0.06215,0.09804
1998,46-65 y.,Direct migration background,Other Degree,0.35833,430,880,0.32663,0.39003
1998,46-65 y.,Direct migration background,"Dropout, No School Degree",0.14300,195,880,0.11985,0.16614
1998,46-65 y.,Direct migration background,No School Attended,0.03776,47,880,0.02516,0.05036
1998,66 and older,No migration background,Secondary School Degree,0.72322,1171,1482,0.70043,0.74600
1998,66 and older,No migration background,Intermediate School Degree,0.14460,216,1482,0.12668,0.16251
1998,66 and older,No migration background,Upper Secondary Degree,0.06054,95,1482,0.04839,0.07269
1998,66 and older,Direct migration background,Secondary School Degree,0.52350,101,187,0.45172,0.59528
1998,66 and older,Direct migration background,Other Degree,0.13542,54,187,0.08625,0.18460
1998,66 and older,Direct migration background,"Dropout, No School Degree",0.06512,32,187,0.02966,0.10058
1999,17-29 y.,No migration background,Secondary School Degree,0.20916,435,1969,0.19119,0.22713
1999,17-29 y.,No migration background,Intermediate School Degree,0.37255,829,1969,0.35119,0.39391
1999,17-29 y.,No migration background,Technical School Degree,0.03911,73,1969,0.03055,0.04768
1999,17-29 y.,No migration background,Upper Secondary Degree,0.20080,404,1969,0.18310,0.21850
1999,17-29 y.,No migration background,No School Degree Yet,0.10636,228,1969,0.09274,0.11998
1999,17-29 y.,Direct migration background,Secondary School Degree,0.33044,123,272,0.27444,0.38644
1999,17-29 y.,Direct migration background,Intermediate School Degree,0.10126,43,272,0.06535,0.13718
1999,17-29 y.,Direct migration background,Upper Secondary Degree,0.11620,33,272,0.07804,0.15435
1999,17-29 y.,Direct migration background,Other Degree,0.20847,73,272,0.16010,0.25683
1999,17-29 y.,Indirect migration background,Secondary School Degree,0.29758,159,392,0.25226,0.34290
1999,17-29 y.,Indirect migration background,Intermediate School Degree,0.24364,110,392,0.20109,0.28620
1999,17-29 y.,Indirect migration background,Upper Secondary Degree,0.11705,57,392,0.08519,0.14892
1999,17-29 y.,Indirect migration background,No School Degree Yet,0.15873,66,392,0.12251,0.19495
1999,30-45 y.,No migration background,Secondary School Degree,0.30516,1105,3796,0.29051,0.31981
1999,30-45 y.,No migration background,Intermediate School Degree,0.38929,1714,3796,0.37378,0.40481
1999,30-45 y.,No migration background,Technical School Degree,0.05448,165,3796,0.04726,0.06170
1999,30-45 y.,No migration background,Upper Secondary Degree,0.20723,742,3796,0.19433,0.22012
1999,30-45 y.,No migration background,Other Degree,0.00925,36,3796,0.00621,0.01230
1999,30-45 y.,No migration background,"Dropout, No School Degree",0.01057,34,3796,0.00732,0.01383
1999,30-45 y.,Direct migration background,Secondary School Degree,0.24626,202,656,0.21326,0.27925
1999,30-45 y.,Direct migration background,Intermediate School Degree,0.07442,54,656,0.05432,0.09451
1999,30-45 y.,Direct migration background,Upper Secondary Degree,0.11685,51,656,0.09225,0.14145
1999,30-45 y.,Direct migration background,Other Degree,0.38593,287,656,0.34865,0.42321
1999,30-45 y.,Direct migration background,"Dropout, No School Degree",0.06293,62,656,0.04434,0.08153
1999,30-45 y.,Indirect migration background,Secondary School Degree,0.45355,45,45,0.30645,0.60066
1999,46-65 y.,No migration background,Secondary School Degree,0.62496,2000,3263,0.60834,0.64157
1999,46-65 y.,No migration background,Intermediate School Degree,0.22281,815,3263,0.20853,0.23709
1999,46-65 y.,No migration background,Technical School Degree,0.02658,65,3263,0.02106,0.03210
1999,46-65 y.,No migration background,Upper Secondary Degree,0.10651,383,3263,0.09592,0.11709
1999,46-65 y.,Direct migration background,Secondary School Degree,0.21998,121,817,0.19155,0.24840
1999,46-65 y.,Direct migration background,Intermediate School Degree,0.07214,34,817,0.05439,0.08989
1999,46-65 y.,Direct migration background,Upper Secondary Degree,0.08714,35,817,0.06779,0.10649
1999,46-65 y.,Direct migration background,Other Degree,0.38559,401,817,0.35220,0.41899
1999,46-65 y.,Direct migration background,"Dropout, No School Degree",0.15230,182,817,0.12765,0.17696
1999,46-65 y.,Direct migration background,No School Attended,0.03242,44,817,0.02027,0.04457
1999,66 and older,No migration background,Secondary School Degree,0.75010,1179,1487,0.72809,0.77211
1999,66 and older,No migration background,Intermediate School Degree,0.13762,201,1487,0.12011,0.15514
1999,66 and older,No migration background,Upper Secondary Degree,0.06995,107,1487,0.05698,0.08292
1999,66 and older,Direct migration background,Secondary School Degree,0.51462,102,196,0.44447,0.58477
1999,66 and older,Direct migration background,Other Degree,0.14802,55,196,0.09817,0.19786
1999,66 and older,Direct migration background,"Dropout, No School Degree",0.08471,39,196,0.04562,0.12379
2000,17-29 y.,No migration background,Secondary School Degree,0.20307,645,3325,0.18939,0.21674
2000,17-29 y.,No migration background,Intermediate School Degree,0.38409,1352,3325,0.36756,0.40063
2000,17-29 y.,No migration background,Technical School Degree,0.05353,166,3325,0.04588,0.06118
2000,17-29 y.,No migration background,Upper Secondary Degree,0.24512,795,3325,0.23050,0.25975
2000,17-29 y.,No migration background,No School Degree Yet,0.09844,367,3325,0.08831,0.10857
2000,17-29 y.,Direct migration background,Secondary School Degree,0.29857,187,542,0.26001,0.33713
2000,17-29 y.,Direct migration background,Intermediate School Degree,0.15625,97,542,0.12565,0.18684
2000,17-29 y.,Direct migration background,Upper Secondary Degree,0.12312,66,542,0.09543,0.15081
2000,17-29 y.,Direct migration background,Other Degree,0.25637,142,542,0.21957,0.29316
2000,17-29 y.,Direct migration background,No School Degree Yet,0.07831,50,542,0.05567,0.10095
2000,17-29 y.,Indirect migration background,Secondary School Degree,0.35375,225,573,0.31457,0.39294
2000,17-29 y.,Indirect migration background,Intermediate School Degree,0.32070,187,573,0.28245,0.35895
2000,17-29 y.,Indirect migration background,Upper Secondary Degree,0.13447,93,573,0.10651,0.16243
2000,17-29 y.,Indirect migration background,No School Degree Yet,0.11540,68,573,0.08921,0.14158
2000,30-45 y.,No migration background,Secondary School Degree,0.29942,1946,6798,0.28853,0.31031
2000,30-45 y.,No migration background,Intermediate School Degree,0.40811,3002,6798,0.39643,0.41979
2000,30-45 y.,No migration background,Technical School Degree,0.06714,409,6798,0.06119,0.07309
2000,30-45 y.,No migration background,Upper Secondary Degree,0.21474,1405,6798,0.20498,0.22450
2000,30-45 y.,No migration background,"Dropout, No School Degree",0.00613,36,6798,0.00427,0.00798
2000,30-45 y.,Direct migration background,Secondary School Degree,0.24920,339,1163,0.22433,0.27407
2000,30-45 y.,Direct migration background,Intermediate School Degree,0.07934,94,1163,0.06380,0.09488
2000,30-45 y.,Direct migration background,Technical School Degree,0.03253,38,1163,0.02233,0.04273
2000,30-45 y.,Direct migration background,Upper Secondary Degree,0.11011,96,1163,0.09211,0.12811
2000,30-45 y.,Direct migration background,Other Degree,0.46240,529,1163,0.43373,0.49107
2000,30-45 y.,Direct migration background,"Dropout, No School Degree",0.05650,67,1163,0.04323,0.06978
2000,30-45 y.,Indirect migration background,Secondary School Degree,0.42139,74,148,0.34157,0.50122
2000,30-45 y.,Indirect migration background,Intermediate School Degree,0.26175,42,148,0.19069,0.33282
2000,30-45 y.,Indirect migration background,Upper Secondary Degree,0.22667,32,148,0.15898,0.29435
2000,46-65 y.,No migration background,Secondary School Degree,0.58762,3776,6528,0.57568,0.59956
2000,46-65 y.,No migration background,Intermediate School Degree,0.23763,1635,6528,0.22730,0.24795
2000,46-65 y.,No migration background,Technical School Degree,0.04361,250,6528,0.03865,0.04856
2000,46-65 y.,No migration background,Upper Secondary Degree,0.12063,836,6528,0.11273,0.12854
