year,bula_h,hhtyp,hlc0052,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Mecklenburg-Western Pomerania,Single parent,Yes,0.56812,42,76,0.45602,0.68023
2011,Mecklenburg-Western Pomerania,Single parent,No,0.34701,34,76,0.23928,0.45475
2011,Mecklenburg-Western Pomerania,Couple with children,No,0.83471,75,75,0.75007,0.91934
2011,Saxony,Single-person household,Yes,0.14457,34,232,0.09922,0.18992
2011,Saxony,Single-person household,No,0.83957,198,232,0.79224,0.88690
2011,Saxony,Couple without children,No,0.88447,278,278,0.84683,0.92212
2011,Saxony,Single parent,Yes,0.40919,63,127,0.32334,0.49505
2011,Saxony,Single parent,No,0.59081,64,127,0.50495,0.67666
2011,Saxony,Couple with children,Yes,0.12094,64,362,0.08731,0.15458
2011,Saxony,Couple with children,No,0.78576,298,362,0.74344,0.82809
2011,Saxony-Anhalt,Single-person household,No,0.84420,133,133,0.78233,0.90607
2011,Saxony-Anhalt,Couple without children,No,0.91505,170,170,0.87301,0.95708
2011,Saxony-Anhalt,Single parent,Yes,0.47140,49,88,0.36651,0.57630
2011,Saxony-Anhalt,Single parent,No,0.46759,39,88,0.36274,0.57244
2011,Saxony-Anhalt,Couple with children,Yes,0.12168,44,210,0.07735,0.16600
2011,Saxony-Anhalt,Couple with children,No,0.84237,166,210,0.79297,0.89177
2011,Thuringa,Single-person household,No,0.91358,147,147,0.86800,0.95916
2011,Thuringa,Couple without children,No,0.90033,176,176,0.85595,0.94471
2011,Thuringa,Single parent,Yes,0.62968,40,73,0.51814,0.74122
2011,Thuringa,Single parent,No,0.36228,33,73,0.25125,0.47331
2011,Thuringa,Couple with children,No,0.85509,174,174,0.80264,0.90755
2012,Schleswig-Holstein,Single-person household,No,0.92063,124,124,0.87286,0.96840
2012,Schleswig-Holstein,Couple without children,No,0.92964,159,159,0.88977,0.96952
2012,Schleswig-Holstein,Single parent,Yes,0.38311,32,90,0.28210,0.48411
2012,Schleswig-Holstein,Single parent,No,0.61689,58,90,0.51589,0.71790
2012,Schleswig-Holstein,Couple with children,No,0.90267,168,168,0.85772,0.94763
2012,Hamburg,Single-person household,No,0.94514,73,73,0.89254,0.99774
2012,Hamburg,Couple without children,No,0.98343,67,67,0.95264,1.01423
2012,Hamburg,Couple with children,No,0.96850,76,76,0.92896,1.00803
2012,Lower Saxony,Single-person household,No,0.89784,261,261,0.86103,0.93466
2012,Lower Saxony,Couple without children,No,0.98298,412,412,0.97047,0.99548
2012,Lower Saxony,Single parent,Yes,0.30955,63,192,0.24399,0.37512
2012,Lower Saxony,Single parent,No,0.68362,129,192,0.61766,0.74957
2012,Lower Saxony,Couple with children,Yes,0.07454,54,538,0.05233,0.09676
2012,Lower Saxony,Couple with children,No,0.91197,484,538,0.88800,0.93593
2012,Bremen,Couple with children,No,0.70647,32,32,0.54616,0.86677
2012,North Rhine-Westphalia,Single-person household,Yes,0.07947,49,654,0.05873,0.10022
2012,North Rhine-Westphalia,Single-person household,No,0.91668,605,654,0.89548,0.93787
2012,North Rhine-Westphalia,Couple without children,No,0.96480,829,829,0.95225,0.97735
2012,North Rhine-Westphalia,Single parent,Yes,0.32624,159,432,0.28198,0.37050
2012,North Rhine-Westphalia,Single parent,No,0.65232,273,432,0.60736,0.69728
2012,North Rhine-Westphalia,Couple with children,Yes,0.07808,123,1185,0.06280,0.09336
2012,North Rhine-Westphalia,Couple with children,No,0.86950,1062,1185,0.85031,0.88869
2012,Hesse,Single-person household,No,0.87923,220,220,0.83607,0.92239
2012,Hesse,Couple without children,No,0.96336,292,292,0.94178,0.98495
2012,Hesse,Single parent,Yes,0.25003,42,155,0.18164,0.31842
2012,Hesse,Single parent,No,0.74997,113,155,0.68158,0.81836
2012,Hesse,Couple with children,Yes,0.07730,36,415,0.05158,0.10303
2012,Hesse,Couple with children,No,0.88334,379,415,0.85242,0.91426
2012,"Rhineland-Palatinate, Saarland",Single-person household,No,0.93179,215,215,0.89802,0.96557
2012,"Rhineland-Palatinate, Saarland",Couple without children,No,0.98253,237,237,0.96581,0.99924
2012,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.26585,32,110,0.18292,0.34879
2012,"Rhineland-Palatinate, Saarland",Single parent,No,0.70849,78,110,0.62318,0.79381
2012,"Rhineland-Palatinate, Saarland",Couple with children,No,0.90626,288,288,0.87254,0.93998
2012,Baden-Wuerttemberg,Single-person household,No,0.94714,373,373,0.92440,0.96988
2012,Baden-Wuerttemberg,Couple without children,No,0.95288,476,476,0.93382,0.97194
2012,Baden-Wuerttemberg,Single parent,Yes,0.20380,55,227,0.15129,0.25632
2012,Baden-Wuerttemberg,Single parent,No,0.78390,172,227,0.73024,0.83756
2012,Baden-Wuerttemberg,Couple with children,Yes,0.03360,35,740,0.02061,0.04659
2012,Baden-Wuerttemberg,Couple with children,No,0.89485,705,740,0.87273,0.91696
2012,Bavaria,Single-person household,No,0.93988,514,514,0.91931,0.96045
2012,Bavaria,Couple without children,No,0.95861,634,634,0.94310,0.97413
2012,Bavaria,Single parent,Yes,0.14752,67,320,0.10860,0.18643
2012,Bavaria,Single parent,No,0.81957,253,320,0.77737,0.86177
2012,Bavaria,Couple with children,Yes,0.03529,50,946,0.02353,0.04706
2012,Bavaria,Couple with children,No,0.93311,896,946,0.91718,0.94904
2012,Berlin,Single-person household,Yes,0.15486,34,234,0.10841,0.20131
2012,Berlin,Single-person household,No,0.84514,200,234,0.79869,0.89159
2012,Berlin,Couple without children,No,0.91845,169,169,0.87707,0.95984
2012,Berlin,Single parent,Yes,0.35388,43,107,0.26285,0.44491
2012,Berlin,Single parent,No,0.61349,64,107,0.52079,0.70619
2012,Berlin,Couple with children,No,0.81416,133,133,0.74781,0.88052
2012,Brandenburg,Single-person household,No,0.80215,127,127,0.73259,0.87171
2012,Brandenburg,Couple without children,No,0.92691,206,206,0.89128,0.96254
2012,Brandenburg,Single parent,Yes,0.50921,46,94,0.40761,0.61082
2012,Brandenburg,Single parent,No,0.48948,48,94,0.38788,0.59108
2012,Brandenburg,Couple with children,Yes,0.13604,37,177,0.08539,0.18669
2012,Brandenburg,Couple with children,No,0.81198,140,177,0.75426,0.86971
2012,Mecklenburg-Western Pomerania,Single-person household,No,0.78374,85,85,0.69570,0.87178
2012,Mecklenburg-Western Pomerania,Couple without children,No,0.90111,113,113,0.84582,0.95639
2012,Mecklenburg-Western Pomerania,Single parent,Yes,0.49559,41,41,0.34064,0.65053
2012,Mecklenburg-Western Pomerania,Couple with children,No,0.83200,73,73,0.74565,0.91836
2012,Saxony,Single-person household,Yes,0.14082,41,263,0.09870,0.18294
2012,Saxony,Single-person household,No,0.84411,222,263,0.80018,0.88803
2012,Saxony,Couple without children,No,0.88744,291,291,0.85107,0.92382
2012,Saxony,Single parent,Yes,0.38459,58,121,0.29755,0.47164
2012,Saxony,Single parent,No,0.61321,63,121,0.52607,0.70035
2012,Saxony,Couple with children,Yes,0.11885,58,337,0.08424,0.15345
2012,Saxony,Couple with children,No,0.75585,279,337,0.70992,0.80179
2012,Saxony-Anhalt,Single-person household,No,0.81134,130,130,0.74382,0.87885
2012,Saxony-Anhalt,Couple without children,No,0.93218,159,159,0.89298,0.97139
2012,Saxony-Anhalt,Single parent,Yes,0.39832,45,95,0.29935,0.49729
2012,Saxony-Anhalt,Single parent,No,0.52957,50,95,0.42867,0.63048
2012,Saxony-Anhalt,Couple with children,Yes,0.14675,35,172,0.09371,0.19979
2012,Saxony-Anhalt,Couple with children,No,0.79504,137,172,0.73454,0.85555
2012,Thuringa,Single-person household,No,0.90231,144,144,0.85365,0.95098
2012,Thuringa,Couple without children,No,0.91109,173,173,0.86855,0.95363
2012,Thuringa,Single parent,Yes,0.64704,40,40,0.49706,0.79703
2012,Thuringa,Couple with children,No,0.85001,169,169,0.79601,0.90400
2013,Schleswig-Holstein,Single-person household,No,0.87090,131,131,0.81326,0.92854
2013,Schleswig-Holstein,Couple without children,No,0.96420,144,144,0.93375,0.99465
2013,Schleswig-Holstein,Single parent,Yes,0.33617,33,89,0.23747,0.43487
2013,Schleswig-Holstein,Single parent,No,0.66383,56,89,0.56513,0.76253
2013,Schleswig-Holstein,Couple with children,Yes,0.05015,31,229,0.02182,0.07848
2013,Schleswig-Holstein,Couple with children,No,0.91454,198,229,0.87825,0.95083
2013,Hamburg,Single-person household,No,0.89961,67,67,0.82710,0.97211
2013,Hamburg,Couple without children,No,0.97259,83,83,0.93725,1.00793
2013,Hamburg,Couple with children,No,0.90362,102,102,0.84607,0.96118
2013,Lower Saxony,Single-person household,No,0.92071,278,278,0.88889,0.95253
2013,Lower Saxony,Couple without children,No,0.95877,430,430,0.93996,0.97759
2013,Lower Saxony,Single parent,Yes,0.35022,78,218,0.28675,0.41369
2013,Lower Saxony,Single parent,No,0.63343,140,218,0.56932,0.69755
2013,Lower Saxony,Couple with children,Yes,0.07865,71,594,0.05699,0.10032
2013,Lower Saxony,Couple with children,No,0.86648,523,594,0.83910,0.89386
2013,Bremen,Single-person household,No,0.89445,31,31,0.78449,1.00440
2013,Bremen,Couple with children,No,0.77581,38,38,0.64143,0.91019
2013,North Rhine-Westphalia,Single-person household,Yes,0.07789,59,704,0.05808,0.09770
2013,North Rhine-Westphalia,Single-person household,No,0.91217,645,704,0.89125,0.93309
2013,North Rhine-Westphalia,Couple without children,Yes,0.03457,33,890,0.02256,0.04658
2013,North Rhine-Westphalia,Couple without children,No,0.94962,857,890,0.93524,0.96400
2013,North Rhine-Westphalia,Single parent,Yes,0.33322,172,472,0.29065,0.37579
2013,North Rhine-Westphalia,Single parent,No,0.65278,300,472,0.60978,0.69577
2013,North Rhine-Westphalia,Couple with children,Yes,0.08938,177,1450,0.07469,0.10407
2013,North Rhine-Westphalia,Couple with children,No,0.87494,1273,1450,0.85791,0.89197
2013,North Rhine-Westphalia,Other Combinations,No,0.73751,57,57,0.62227,0.85275
2013,Hesse,Single-person household,No,0.87171,239,239,0.82923,0.91420
2013,Hesse,Couple without children,No,0.95862,314,314,0.93655,0.98068
2013,Hesse,Single parent,Yes,0.24502,44,159,0.17795,0.31208
2013,Hesse,Single parent,No,0.75267,115,159,0.68540,0.81995
2013,Hesse,Couple with children,Yes,0.08012,47,481,0.05583,0.10441
2013,Hesse,Couple with children,No,0.86765,434,481,0.83734,0.89797
2013,Hesse,Other Combinations,No,0.88268,38,38,0.77899,0.98637
2013,"Rhineland-Palatinate, Saarland",Single-person household,No,0.92612,216,216,0.89115,0.96108
2013,"Rhineland-Palatinate, Saarland",Couple without children,No,0.96356,251,251,0.94033,0.98679
2013,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.25015,35,118,0.17167,0.32863
2013,"Rhineland-Palatinate, Saarland",Single parent,No,0.74985,83,118,0.67137,0.82833
2013,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.04272,31,378,0.02230,0.06313
2013,"Rhineland-Palatinate, Saarland",Couple with children,No,0.89828,347,378,0.86777,0.92879
2013,Baden-Wuerttemberg,Single-person household,No,0.93777,380,380,0.91345,0.96209
2013,Baden-Wuerttemberg,Couple without children,No,0.96568,489,489,0.94953,0.98183
2013,Baden-Wuerttemberg,Single parent,Yes,0.16819,46,215,0.11807,0.21830
2013,Baden-Wuerttemberg,Single parent,No,0.83181,169,215,0.78170,0.88193
2013,Baden-Wuerttemberg,Couple with children,Yes,0.03090,51,915,0.01968,0.04212
2013,Baden-Wuerttemberg,Couple with children,No,0.91839,864,915,0.90065,0.93614
2013,Baden-Wuerttemberg,Other Combinations,No,0.95968,39,39,0.89714,1.02223
2013,Bavaria,Single-person household,Yes,0.05593,39,582,0.03725,0.07462
2013,Bavaria,Single-person household,No,0.92599,543,582,0.90471,0.94728
2013,Bavaria,Couple without children,No,0.95214,671,671,0.93597,0.96830
2013,Bavaria,Single parent,Yes,0.15297,76,334,0.11431,0.19163
2013,Bavaria,Single parent,No,0.80535,258,334,0.76282,0.84787
2013,Bavaria,Couple with children,Yes,0.03706,67,1075,0.02576,0.04836
2013,Bavaria,Couple with children,No,0.90112,1008,1075,0.88327,0.91897
2013,Bavaria,Other Combinations,No,0.94190,64,64,0.88413,0.99966
2013,Berlin,Single-person household,Yes,0.13293,39,247,0.09050,0.17535
2013,Berlin,Single-person household,No,0.83449,208,247,0.78804,0.88093
2013,Berlin,Couple without children,No,0.90000,171,171,0.85490,0.94510
2013,Berlin,Single parent,Yes,0.41415,49,111,0.32210,0.50620
2013,Berlin,Single parent,No,0.54919,62,111,0.45620,0.64217
2013,Berlin,Couple with children,Yes,0.20942,43,193,0.15186,0.26697
2013,Berlin,Couple with children,No,0.77320,150,193,0.71397,0.83244
2013,Brandenburg,Single-person household,No,0.80749,125,125,0.73810,0.87689
2013,Brandenburg,Couple without children,No,0.88974,193,193,0.84544,0.93405
2013,Brandenburg,Single parent,Yes,0.49760,42,90,0.39372,0.60148
2013,Brandenburg,Single parent,No,0.47981,48,90,0.37602,0.58361
2013,Brandenburg,Couple with children,Yes,0.16136,51,191,0.10905,0.21367
2013,Brandenburg,Couple with children,No,0.78946,140,191,0.73149,0.84743
2013,Mecklenburg-Western Pomerania,Single-person household,No,0.84021,85,85,0.76186,0.91857
2013,Mecklenburg-Western Pomerania,Couple without children,No,0.88320,106,106,0.82177,0.94464
2013,Mecklenburg-Western Pomerania,Single parent,Yes,0.37310,32,32,0.20285,0.54334
2013,Mecklenburg-Western Pomerania,Couple with children,No,0.81826,74,74,0.72980,0.90672
2013,Saxony,Single-person household,Yes,0.14547,41,257,0.10228,0.18866
2013,Saxony,Single-person household,No,0.83754,216,257,0.79236,0.88273
2013,Saxony,Couple without children,No,0.92518,290,290,0.89485,0.95552
2013,Saxony,Single parent,Yes,0.38090,51,120,0.29365,0.46815
2013,Saxony,Single parent,No,0.61910,69,120,0.53185,0.70635
2013,Saxony,Couple with children,Yes,0.06478,47,320,0.03777,0.09179
2013,Saxony,Couple with children,No,0.82020,273,320,0.77806,0.86234
2013,Saxony-Anhalt,Single-person household,No,0.79133,124,124,0.71951,0.86314
2013,Saxony-Anhalt,Couple without children,No,0.94276,173,173,0.90804,0.97748
2013,Saxony-Anhalt,Single parent,Yes,0.38848,40,82,0.28234,0.49463
2013,Saxony-Anhalt,Single parent,No,0.60626,42,82,0.49986,0.71267
2013,Saxony-Anhalt,Couple with children,Yes,0.15417,39,175,0.10051,0.20782
2013,Saxony-Anhalt,Couple with children,No,0.80024,136,175,0.74083,0.85965
2013,Thuringa,Single-person household,No,0.85071,122,122,0.78721,0.91421
2013,Thuringa,Couple without children,No,0.93135,168,168,0.89300,0.96970
2013,Thuringa,Single parent,No,0.52678,43,43,0.37578,0.67778
2013,Thuringa,Couple with children,No,0.86308,170,170,0.81125,0.91491
2014,Schleswig-Holstein,Single-person household,No,0.91735,122,122,0.86829,0.96642
2014,Schleswig-Holstein,Couple without children,No,0.92668,138,138,0.88303,0.97033
2014,Schleswig-Holstein,Single parent,No,0.66929,44,44,0.52866,0.80991
2014,Schleswig-Holstein,Couple with children,Yes,0.08141,32,189,0.04232,0.12050
2014,Schleswig-Holstein,Couple with children,No,0.87080,157,189,0.82285,0.91875
2014,Hamburg,Single-person household,No,0.92419,61,61,0.85721,0.99117
2014,Hamburg,Couple without children,No,0.97341,72,72,0.93598,1.01083
2014,Hamburg,Couple with children,No,0.91070,82,82,0.84860,0.97281
2014,Lower Saxony,Single-person household,No,0.88136,250,250,0.84119,0.92152
2014,Lower Saxony,Couple without children,No,0.94962,404,404,0.92826,0.97098
2014,Lower Saxony,Single parent,Yes,0.37983,63,178,0.30832,0.45133
2014,Lower Saxony,Single parent,No,0.62017,115,178,0.54867,0.69168
2014,Lower Saxony,Couple with children,Yes,0.06895,67,546,0.04768,0.09022
2014,Lower Saxony,Couple with children,No,0.91294,479,546,0.88927,0.93661
2014,North Rhine-Westphalia,Single-person household,Yes,0.08614,57,621,0.06405,0.10822
2014,North Rhine-Westphalia,Single-person household,No,0.89830,564,621,0.87450,0.92209
2014,North Rhine-Westphalia,Couple without children,No,0.95909,804,804,0.94539,0.97279
2014,North Rhine-Westphalia,Single parent,Yes,0.35521,152,403,0.30843,0.40199
2014,North Rhine-Westphalia,Single parent,No,0.64479,251,403,0.59801,0.69157
2014,North Rhine-Westphalia,Couple with children,Yes,0.07783,161,1261,0.06303,0.09262
2014,North Rhine-Westphalia,Couple with children,No,0.89690,1100,1261,0.88011,0.91369
2014,North Rhine-Westphalia,Other Combinations,No,0.85548,44,44,0.75038,0.96058
2014,Hesse,Single-person household,No,0.87214,206,206,0.82643,0.91785
2014,Hesse,Couple without children,No,0.97182,285,285,0.95258,0.99107
2014,Hesse,Single parent,No,0.78799,93,93,0.70447,0.87151
2014,Hesse,Couple with children,Yes,0.08646,39,415,0.05939,0.11353
2014,Hesse,Couple with children,No,0.90606,376,415,0.87795,0.93416
2014,"Rhineland-Palatinate, Saarland",Single-person household,No,0.89376,208,208,0.85179,0.93574
2014,"Rhineland-Palatinate, Saarland",Couple without children,No,0.95121,226,226,0.92306,0.97936
2014,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.29639,39,104,0.20820,0.38459
2014,"Rhineland-Palatinate, Saarland",Single parent,No,0.70361,65,104,0.61541,0.79180
2014,"Rhineland-Palatinate, Saarland",Couple with children,No,0.94561,293,293,0.91960,0.97162
2014,Baden-Wuerttemberg,Single-person household,No,0.96269,352,352,0.94287,0.98252
2014,Baden-Wuerttemberg,Couple without children,No,0.96345,448,448,0.94606,0.98085
2014,Baden-Wuerttemberg,Single parent,Yes,0.21349,40,162,0.15019,0.27678
2014,Baden-Wuerttemberg,Single parent,No,0.78651,122,162,0.72322,0.84981
2014,Baden-Wuerttemberg,Couple with children,No,0.97695,738,738,0.96612,0.98779
2014,Bavaria,Single-person household,Yes,0.05903,34,552,0.03935,0.07871
2014,Bavaria,Single-person household,No,0.91888,518,552,0.89609,0.94168
2014,Bavaria,Couple without children,No,0.95005,635,635,0.93310,0.96701
2014,Bavaria,Single parent,Yes,0.13715,62,277,0.09657,0.17774
2014,Bavaria,Single parent,No,0.84240,215,277,0.79942,0.88539
2014,Bavaria,Couple with children,Yes,0.03224,52,957,0.02104,0.04343
2014,Bavaria,Couple with children,No,0.93212,905,957,0.91617,0.94807
2014,Bavaria,Other Combinations,No,0.74061,37,37,0.59743,0.88379
2014,Berlin,Single-person household,Yes,0.14312,33,222,0.09695,0.18929
2014,Berlin,Single-person household,No,0.85231,189,222,0.80554,0.89909
2014,Berlin,Couple without children,No,0.93354,170,170,0.89598,0.97109
2014,Berlin,Single parent,Yes,0.38448,35,81,0.27788,0.49108
2014,Berlin,Single parent,No,0.61552,46,81,0.50892,0.72212
2014,Berlin,Couple with children,No,0.84321,136,136,0.78187,0.90454
2014,Brandenburg,Single-person household,No,0.79865,123,123,0.72749,0.86981
2014,Brandenburg,Couple without children,No,0.94526,197,197,0.91341,0.97710
2014,Brandenburg,Single parent,Yes,0.43377,34,77,0.32235,0.54520
2014,Brandenburg,Single parent,No,0.56623,43,77,0.45480,0.67765
2014,Brandenburg,Couple with children,Yes,0.12792,36,171,0.07771,0.17813
2014,Brandenburg,Couple with children,No,0.83467,135,171,0.77883,0.89051
2014,Mecklenburg-Western Pomerania,Single-person household,No,0.83014,85,85,0.74984,0.91045
2014,Mecklenburg-Western Pomerania,Couple without children,No,0.93899,107,107,0.89342,0.98455
2014,Mecklenburg-Western Pomerania,Couple with children,No,0.77393,64,64,0.67064,0.87722
2014,Saxony,Single-person household,Yes,0.15873,35,242,0.11259,0.20487
2014,Saxony,Single-person household,No,0.84127,207,242,0.79513,0.88741
2014,Saxony,Couple without children,No,0.93097,292,292,0.90184,0.96010
2014,Saxony,Single parent,Yes,0.35790,41,92,0.25941,0.45640
2014,Saxony,Single parent,No,0.64098,51,92,0.54242,0.73955
2014,Saxony,Couple with children,Yes,0.07915,39,294,0.04824,0.11007
2014,Saxony,Couple with children,No,0.90408,255,294,0.87036,0.93780
2014,Saxony-Anhalt,Single-person household,No,0.80242,125,125,0.73233,0.87250
2014,Saxony-Anhalt,Couple without children,No,0.92948,169,169,0.89076,0.96819
2014,Saxony-Anhalt,Single parent,Yes,0.38362,33,73,0.27130,0.49594
2014,Saxony-Anhalt,Single parent,No,0.61638,40,73,0.50406,0.72870
2014,Saxony-Anhalt,Couple with children,Yes,0.16211,32,158,0.10446,0.21976
2014,Saxony-Anhalt,Couple with children,No,0.83789,126,158,0.78024,0.89554
2014,Thuringa,Single-person household,No,0.89425,131,131,0.84138,0.94711
2014,Thuringa,Couple without children,No,0.92451,168,168,0.88444,0.96458
2014,Thuringa,Single parent,No,0.48713,36,36,0.32153,0.65272
2014,Thuringa,Couple with children,No,0.89946,166,166,0.85357,0.94534
2015,Schleswig-Holstein,Single-person household,No,0.88866,120,120,0.83214,0.94517
2015,Schleswig-Holstein,Couple without children,No,0.96406,134,134,0.93243,0.99570
2015,Schleswig-Holstein,Single parent,No,0.73917,48,48,0.61363,0.86470
2015,Schleswig-Holstein,Couple with children,Yes,0.06803,33,186,0.03174,0.10431
2015,Schleswig-Holstein,Couple with children,No,0.89605,153,186,0.85207,0.94003
2015,Hamburg,Single-person household,No,0.96542,67,67,0.92133,1.00950
2015,Hamburg,Couple without children,No,0.96831,73,73,0.92785,1.00877
2015,Hamburg,Couple with children,No,0.92693,85,85,0.87127,0.98259
2015,Lower Saxony,Single-person household,No,0.90114,273,273,0.86567,0.93661
2015,Lower Saxony,Couple without children,No,0.94804,406,406,0.92642,0.96965
2015,Lower Saxony,Single parent,Yes,0.37544,56,180,0.30450,0.44637
2015,Lower Saxony,Single parent,No,0.62352,124,180,0.55254,0.69450
2015,Lower Saxony,Couple with children,Yes,0.08978,74,530,0.06542,0.11414
2015,Lower Saxony,Couple with children,No,0.85589,456,530,0.82596,0.88582
2015,North Rhine-Westphalia,Single-person household,Yes,0.09286,70,648,0.07050,0.11522
2015,North Rhine-Westphalia,Single-person household,No,0.88944,578,648,0.86528,0.91360
2015,North Rhine-Westphalia,Couple without children,Yes,0.03920,43,801,0.02575,0.05265
2015,North Rhine-Westphalia,Couple without children,No,0.93937,758,801,0.92283,0.95591
2015,North Rhine-Westphalia,Single parent,Yes,0.34181,137,368,0.29328,0.39033
2015,North Rhine-Westphalia,Single parent,No,0.61773,231,368,0.56801,0.66745
2015,North Rhine-Westphalia,Couple with children,Yes,0.08585,186,1243,0.07027,0.10143
2015,North Rhine-Westphalia,Couple with children,No,0.86517,1057,1243,0.84617,0.88416
2015,North Rhine-Westphalia,Other Combinations,No,0.81719,45,45,0.70298,0.93140
2015,Hesse,Single-person household,No,0.88068,223,223,0.83803,0.92332
2015,Hesse,Couple without children,No,0.94958,280,280,0.92390,0.97525
2015,Hesse,Single parent,Yes,0.26007,31,118,0.18058,0.33956
2015,Hesse,Single parent,No,0.73654,87,118,0.65672,0.81636
2015,Hesse,Couple with children,Yes,0.08108,41,419,0.05492,0.10725
2015,Hesse,Couple with children,No,0.90809,378,419,0.88039,0.93579
2015,"Rhineland-Palatinate, Saarland",Single-person household,No,0.87343,193,193,0.82640,0.92046
2015,"Rhineland-Palatinate, Saarland",Couple without children,No,0.95365,242,242,0.92710,0.98019
2015,"Rhineland-Palatinate, Saarland",Single parent,No,0.81304,65,65,0.71751,0.90856
2015,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.04814,34,305,0.02407,0.07220
2015,"Rhineland-Palatinate, Saarland",Couple with children,No,0.93856,271,305,0.91156,0.96555
2015,Baden-Wuerttemberg,Single-person household,No,0.94961,345,345,0.92649,0.97273
2015,Baden-Wuerttemberg,Couple without children,No,0.93905,461,461,0.91718,0.96091
2015,Baden-Wuerttemberg,Single parent,Yes,0.23821,41,156,0.17115,0.30527
2015,Baden-Wuerttemberg,Single parent,No,0.75609,115,156,0.68848,0.82370
2015,Baden-Wuerttemberg,Couple with children,Yes,0.03137,41,764,0.01900,0.04374
2015,Baden-Wuerttemberg,Couple with children,No,0.95111,723,764,0.93581,0.96641
2015,Bavaria,Single-person household,No,0.93007,538,538,0.90850,0.95164
2015,Bavaria,Couple without children,No,0.94964,655,655,0.93287,0.96640
2015,Bavaria,Single parent,Yes,0.18268,53,247,0.13439,0.23096
2015,Bavaria,Single parent,No,0.76076,194,247,0.70744,0.81407
2015,Bavaria,Couple with children,Yes,0.03199,49,959,0.02085,0.04314
2015,Bavaria,Couple with children,No,0.90171,910,959,0.88286,0.92056
2015,Berlin,Single-person household,Yes,0.17068,38,221,0.12096,0.22039
2015,Berlin,Single-person household,No,0.80469,183,221,0.75230,0.85707
2015,Berlin,Couple without children,No,0.91305,161,161,0.86939,0.95671
2015,Berlin,Single parent,Yes,0.43217,33,79,0.32223,0.54210
2015,Berlin,Single parent,No,0.56783,46,79,0.45790,0.67777
2015,Berlin,Couple with children,No,0.83849,128,128,0.77449,0.90250
2015,Brandenburg,Single-person household,No,0.81346,118,118,0.74288,0.88405
2015,Brandenburg,Couple without children,No,0.91342,198,198,0.87415,0.95269
2015,Brandenburg,Single parent,No,0.60137,40,40,0.44770,0.75503
2015,Brandenburg,Couple with children,Yes,0.10895,33,162,0.06082,0.15708
2015,Brandenburg,Couple with children,No,0.77600,129,162,0.71160,0.84040
2015,Mecklenburg-Western Pomerania,Single-person household,No,0.82540,84,84,0.74373,0.90707
2015,Mecklenburg-Western Pomerania,Couple without children,No,0.91426,102,102,0.85965,0.96886
2015,Mecklenburg-Western Pomerania,Couple with children,No,0.76106,65,65,0.65658,0.86553
2015,Saxony,Single-person household,Yes,0.16254,32,231,0.11486,0.21022
2015,Saxony,Single-person household,No,0.81010,199,231,0.75941,0.86079
2015,Saxony,Couple without children,No,0.92111,276,276,0.88925,0.95297
2015,Saxony,Single parent,Yes,0.35836,43,94,0.26090,0.45582
2015,Saxony,Single parent,No,0.63944,51,94,0.54185,0.73703
2015,Saxony,Couple with children,Yes,0.06091,36,268,0.03223,0.08960
2015,Saxony,Couple with children,No,0.86515,232,268,0.82418,0.90612
2015,Saxony-Anhalt,Single-person household,Yes,0.20034,32,151,0.13629,0.26440
2015,Saxony-Anhalt,Single-person household,No,0.78878,119,151,0.72345,0.85410
2015,Saxony-Anhalt,Couple without children,No,0.89629,163,163,0.84933,0.94324
2015,Saxony-Anhalt,Single parent,No,0.50525,31,31,0.32634,0.68416
2015,Saxony-Anhalt,Couple with children,Yes,0.17001,31,135,0.10641,0.23362
2015,Saxony-Anhalt,Couple with children,No,0.76404,104,135,0.69215,0.83593
2015,Thuringa,Single-person household,No,0.89733,136,136,0.84612,0.94853
2015,Thuringa,Couple without children,No,0.86769,169,169,0.81645,0.91893
2015,Thuringa,Couple with children,No,0.90026,147,147,0.85165,0.94887
2016,Schleswig-Holstein,Single-person household,No,0.87596,110,110,0.81408,0.93784
2016,Schleswig-Holstein,Couple without children,No,0.91350,119,119,0.86277,0.96422
2016,Schleswig-Holstein,Single parent,No,0.64999,37,37,0.49418,0.80580
2016,Schleswig-Holstein,Couple with children,No,0.90978,147,147,0.86331,0.95625
2016,Hamburg,Single-person household,No,0.96027,68,68,0.91350,1.00704
2016,Hamburg,Couple without children,No,0.94929,63,63,0.89468,1.00391
2016,Hamburg,Couple with children,No,0.89096,81,81,0.82266,0.95926
2016,Lower Saxony,Single-person household,No,0.93365,264,264,0.90357,0.96373
2016,Lower Saxony,Couple without children,No,0.95812,373,373,0.93777,0.97848
2016,Lower Saxony,Single parent,Yes,0.40770,49,154,0.32984,0.48557
2016,Lower Saxony,Single parent,No,0.58465,105,154,0.50657,0.66273
2016,Lower Saxony,Couple with children,Yes,0.09476,65,477,0.06845,0.12108
2016,Lower Saxony,Couple with children,No,0.89257,412,477,0.86475,0.92039
2016,North Rhine-Westphalia,Single-person household,Yes,0.10109,69,605,0.07704,0.12513
