year,age_gr,bula_h,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,17-29 y.,Bavaria,Born in Germany or immigrated <1950,0.89321,376,463,0.86505,0.92137
1993,17-29 y.,Bavaria,Not born in Germany,0.10679,87,463,0.07863,0.13495
1993,17-29 y.,Berlin,Born in Germany or immigrated <1950,0.87313,120,120,0.81333,0.93293
1993,17-29 y.,Brandenburg,Born in Germany or immigrated <1950,0.98921,139,139,0.97197,1.00645
1993,17-29 y.,Saxony,Born in Germany or immigrated <1950,0.98713,234,234,0.97266,1.00161
1993,17-29 y.,Thuringa,Born in Germany or immigrated <1950,0.98266,161,161,0.96244,1.00289
1993,30-45 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.95786,71,71,0.91079,1.00492
1993,30-45 y.,Hamburg,Born in Germany or immigrated <1950,0.84691,35,35,0.72588,0.96794
1993,30-45 y.,Lower Saxony,Born in Germany or immigrated <1950,0.91448,225,263,0.88061,0.94834
1993,30-45 y.,Lower Saxony,Not born in Germany,0.08552,38,263,0.05166,0.11939
1993,30-45 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.88634,655,842,0.86489,0.90779
1993,30-45 y.,North Rhine-Westphalia,Not born in Germany,0.11366,187,842,0.09221,0.13511
1993,30-45 y.,Hesse,Born in Germany or immigrated <1950,0.81127,172,281,0.76543,0.85710
1993,30-45 y.,Hesse,Not born in Germany,0.18873,109,281,0.14290,0.23457
1993,30-45 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.88553,163,200,0.84129,0.92976
1993,30-45 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.11447,37,200,0.07024,0.15871
1993,30-45 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.77847,304,518,0.74267,0.81427
1993,30-45 y.,Baden-Wuerttemberg,Not born in Germany,0.22153,214,518,0.18573,0.25733
1993,30-45 y.,Bavaria,Born in Germany or immigrated <1950,0.86601,388,486,0.83569,0.89632
1993,30-45 y.,Bavaria,Not born in Germany,0.13399,98,486,0.10368,0.16431
1993,30-45 y.,Berlin,Born in Germany or immigrated <1950,0.89982,167,167,0.85414,0.94549
1993,30-45 y.,Brandenburg,Born in Germany or immigrated <1950,0.97858,228,228,0.95974,0.99741
1993,30-45 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.98606,140,140,0.96658,1.00555
1993,30-45 y.,Saxony,Born in Germany or immigrated <1950,0.98153,402,402,0.96834,0.99471
1993,30-45 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.99373,248,248,0.98389,1.00357
1993,30-45 y.,Thuringa,Born in Germany or immigrated <1950,0.98511,230,230,0.96942,1.00079
1993,46-65 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.86549,81,81,0.79072,0.94026
1993,46-65 y.,Lower Saxony,Born in Germany or immigrated <1950,0.88853,250,315,0.85372,0.92334
1993,46-65 y.,Lower Saxony,Not born in Germany,0.11147,65,315,0.07666,0.14628
1993,46-65 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.80617,464,707,0.77702,0.83533
1993,46-65 y.,North Rhine-Westphalia,Not born in Germany,0.19383,243,707,0.16467,0.22298
1993,46-65 y.,Hesse,Born in Germany or immigrated <1950,0.79455,171,286,0.74764,0.84146
1993,46-65 y.,Hesse,Not born in Germany,0.20545,115,286,0.15854,0.25236
1993,46-65 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.93345,157,157,0.89433,0.97256
1993,46-65 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.75545,277,535,0.71899,0.79191
1993,46-65 y.,Baden-Wuerttemberg,Not born in Germany,0.24455,258,535,0.20809,0.28101
1993,46-65 y.,Bavaria,Born in Germany or immigrated <1950,0.83993,333,465,0.80656,0.87329
1993,46-65 y.,Bavaria,Not born in Germany,0.16007,132,465,0.12671,0.19344
1993,46-65 y.,Berlin,Born in Germany or immigrated <1950,0.87228,152,188,0.82443,0.92012
1993,46-65 y.,Berlin,Not born in Germany,0.12772,36,188,0.07988,0.17557
1993,46-65 y.,Brandenburg,Born in Germany or immigrated <1950,0.95696,183,183,0.92747,0.98644
1993,46-65 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.93619,131,131,0.89417,0.97820
1993,46-65 y.,Saxony,Born in Germany or immigrated <1950,0.92965,325,325,0.90181,0.95750
1993,46-65 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.90709,214,214,0.86810,0.94608
1993,46-65 y.,Thuringa,Born in Germany or immigrated <1950,0.93757,182,182,0.90232,0.97282
1993,66 and older,Schleswig-Holstein,Born in Germany or immigrated <1950,0.98956,37,37,0.95636,1.02276
1993,66 and older,Hamburg,Born in Germany or immigrated <1950,0.96665,32,32,0.90344,1.02986
1993,66 and older,Lower Saxony,Born in Germany or immigrated <1950,0.95132,109,109,0.91073,0.99190
1993,66 and older,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.92384,228,260,0.89153,0.95614
1993,66 and older,North Rhine-Westphalia,Not born in Germany,0.07616,32,260,0.04386,0.10847
1993,66 and older,Hesse,Born in Germany or immigrated <1950,0.81631,91,91,0.73631,0.89631
1993,66 and older,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.98508,92,92,0.96017,1.00999
1993,66 and older,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.89305,135,135,0.84072,0.94538
1993,66 and older,Bavaria,Born in Germany or immigrated <1950,0.91255,180,180,0.87116,0.95393
1993,66 and older,Berlin,Born in Germany or immigrated <1950,0.93138,44,44,0.85581,1.00694
1993,66 and older,Brandenburg,Born in Germany or immigrated <1950,0.92822,61,61,0.86291,0.99354
1993,66 and older,Saxony,Born in Germany or immigrated <1950,0.95684,119,119,0.92017,0.99351
1993,66 and older,Saxony-Anhalt,Born in Germany or immigrated <1950,0.87232,69,69,0.79299,0.95164
1993,66 and older,Thuringa,Born in Germany or immigrated <1950,0.90036,67,67,0.82810,0.97262
1994,17-29 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.99633,67,67,0.98174,1.01092
1994,17-29 y.,Lower Saxony,Born in Germany or immigrated <1950,0.94488,248,280,0.91810,0.97166
1994,17-29 y.,Lower Saxony,Not born in Germany,0.05512,32,280,0.02834,0.08190
1994,17-29 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.87667,523,661,0.85158,0.90175
1994,17-29 y.,North Rhine-Westphalia,Not born in Germany,0.12333,138,661,0.09825,0.14842
1994,17-29 y.,Hesse,Born in Germany or immigrated <1950,0.87520,191,246,0.83381,0.91658
1994,17-29 y.,Hesse,Not born in Germany,0.12480,55,246,0.08342,0.16619
1994,17-29 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.89561,122,122,0.84113,0.95009
1994,17-29 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.83992,394,544,0.80908,0.87076
1994,17-29 y.,Baden-Wuerttemberg,Not born in Germany,0.16008,150,544,0.12924,0.19092
1994,17-29 y.,Bavaria,Born in Germany or immigrated <1950,0.88547,347,427,0.85523,0.91571
1994,17-29 y.,Bavaria,Not born in Germany,0.11453,80,427,0.08429,0.14477
1994,17-29 y.,Berlin,Born in Germany or immigrated <1950,0.84741,106,106,0.77863,0.91619
1994,17-29 y.,Brandenburg,Born in Germany or immigrated <1950,0.98944,133,133,0.97200,1.00688
1994,17-29 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.98936,98,98,0.96894,1.00978
1994,17-29 y.,Saxony,Born in Germany or immigrated <1950,0.98055,237,237,0.96293,0.99817
1994,17-29 y.,Thuringa,Born in Germany or immigrated <1950,0.93209,156,156,0.89249,0.97170
1994,30-45 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.95715,79,79,0.91221,1.00210
1994,30-45 y.,Hamburg,Born in Germany or immigrated <1950,0.85903,37,37,0.74536,0.97271
1994,30-45 y.,Lower Saxony,Born in Germany or immigrated <1950,0.90839,224,262,0.87339,0.94338
1994,30-45 y.,Lower Saxony,Not born in Germany,0.09161,38,262,0.05662,0.12661
1994,30-45 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.88434,647,817,0.86239,0.90628
1994,30-45 y.,North Rhine-Westphalia,Not born in Germany,0.11566,170,817,0.09372,0.13761
1994,30-45 y.,Hesse,Born in Germany or immigrated <1950,0.81074,166,273,0.76419,0.85729
1994,30-45 y.,Hesse,Not born in Germany,0.18926,107,273,0.14271,0.23581
1994,30-45 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.87135,171,210,0.82596,0.91674
1994,30-45 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.12865,39,210,0.08326,0.17404
1994,30-45 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.75721,295,502,0.71966,0.79475
1994,30-45 y.,Baden-Wuerttemberg,Not born in Germany,0.24279,207,502,0.20525,0.28034
1994,30-45 y.,Bavaria,Born in Germany or immigrated <1950,0.86903,420,509,0.83969,0.89837
1994,30-45 y.,Bavaria,Not born in Germany,0.13097,89,509,0.10163,0.16031
1994,30-45 y.,Berlin,Born in Germany or immigrated <1950,0.90423,158,158,0.85820,0.95026
1994,30-45 y.,Brandenburg,Born in Germany or immigrated <1950,0.97610,213,213,0.95554,0.99666
1994,30-45 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.98575,143,143,0.96626,1.00525
1994,30-45 y.,Saxony,Born in Germany or immigrated <1950,0.98447,394,394,0.97224,0.99669
1994,30-45 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.99328,235,235,0.98281,1.00375
1994,30-45 y.,Thuringa,Born in Germany or immigrated <1950,0.98934,234,234,0.97615,1.00252
1994,46-65 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.87824,81,81,0.80658,0.94990
1994,46-65 y.,Lower Saxony,Born in Germany or immigrated <1950,0.89184,250,306,0.85699,0.92670
1994,46-65 y.,Lower Saxony,Not born in Germany,0.10816,56,306,0.07330,0.14301
1994,46-65 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.80828,467,701,0.77912,0.83744
1994,46-65 y.,North Rhine-Westphalia,Not born in Germany,0.19172,234,701,0.16256,0.22088
1994,46-65 y.,Hesse,Born in Germany or immigrated <1950,0.79724,176,289,0.75080,0.84367
1994,46-65 y.,Hesse,Not born in Germany,0.20276,113,289,0.15633,0.24920
1994,46-65 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.91824,149,149,0.87410,0.96239
1994,46-65 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.76263,268,508,0.72559,0.79967
1994,46-65 y.,Baden-Wuerttemberg,Not born in Germany,0.23737,240,508,0.20033,0.27441
1994,46-65 y.,Bavaria,Born in Germany or immigrated <1950,0.82722,323,454,0.79241,0.86204
1994,46-65 y.,Bavaria,Not born in Germany,0.17278,131,454,0.13796,0.20759
1994,46-65 y.,Berlin,Born in Germany or immigrated <1950,0.87499,153,187,0.82746,0.92252
1994,46-65 y.,Berlin,Not born in Germany,0.12501,34,187,0.07748,0.17254
1994,46-65 y.,Brandenburg,Born in Germany or immigrated <1950,0.95215,177,177,0.92062,0.98369
1994,46-65 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.93849,131,131,0.89719,0.97979
1994,46-65 y.,Saxony,Born in Germany or immigrated <1950,0.92071,331,331,0.89155,0.94986
1994,46-65 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.90182,212,212,0.86166,0.94197
1994,46-65 y.,Thuringa,Born in Germany or immigrated <1950,0.90738,182,182,0.86515,0.94962
1994,66 and older,Schleswig-Holstein,Born in Germany or immigrated <1950,0.98610,34,34,0.94615,1.02605
1994,66 and older,Lower Saxony,Born in Germany or immigrated <1950,0.93913,112,112,0.89465,0.98361
1994,66 and older,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.91347,234,269,0.87981,0.94713
1994,66 and older,North Rhine-Westphalia,Not born in Germany,0.08653,35,269,0.05287,0.12019
1994,66 and older,Hesse,Born in Germany or immigrated <1950,0.81359,89,89,0.73222,0.89496
1994,66 and older,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.98399,91,91,0.95806,1.00992
1994,66 and older,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.87603,143,178,0.82748,0.92458
1994,66 and older,Baden-Wuerttemberg,Not born in Germany,0.12397,35,178,0.07542,0.17252
1994,66 and older,Bavaria,Born in Germany or immigrated <1950,0.89557,169,169,0.84932,0.94181
1994,66 and older,Berlin,Born in Germany or immigrated <1950,0.93357,48,48,0.86237,1.00477
1994,66 and older,Brandenburg,Born in Germany or immigrated <1950,0.94228,65,65,0.88515,0.99942
1994,66 and older,Saxony,Born in Germany or immigrated <1950,0.94819,125,125,0.90918,0.98720
1994,66 and older,Saxony-Anhalt,Born in Germany or immigrated <1950,0.84418,62,62,0.75316,0.93520
1994,66 and older,Thuringa,Born in Germany or immigrated <1950,0.91796,68,68,0.85225,0.98367
1995,17-29 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.95108,65,65,0.89823,1.00393
1995,17-29 y.,Lower Saxony,Born in Germany or immigrated <1950,0.86293,217,272,0.82198,0.90388
1995,17-29 y.,Lower Saxony,Not born in Germany,0.13707,55,272,0.09612,0.17802
1995,17-29 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.83622,517,673,0.80823,0.86420
1995,17-29 y.,North Rhine-Westphalia,Not born in Germany,0.16378,156,673,0.13580,0.19177
1995,17-29 y.,Hesse,Born in Germany or immigrated <1950,0.86302,185,239,0.81934,0.90670
1995,17-29 y.,Hesse,Not born in Germany,0.13698,54,239,0.09330,0.18066
1995,17-29 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.76582,119,169,0.70178,0.82986
1995,17-29 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.23418,50,169,0.17014,0.29822
1995,17-29 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.83834,372,520,0.80667,0.87001
1995,17-29 y.,Baden-Wuerttemberg,Not born in Germany,0.16166,148,520,0.12999,0.19333
1995,17-29 y.,Bavaria,Born in Germany or immigrated <1950,0.85578,360,450,0.82329,0.88828
1995,17-29 y.,Bavaria,Not born in Germany,0.14422,90,450,0.11172,0.17671
1995,17-29 y.,Berlin,Born in Germany or immigrated <1950,0.77588,101,101,0.69415,0.85761
1995,17-29 y.,Brandenburg,Born in Germany or immigrated <1950,0.99584,135,135,0.98494,1.00674
1995,17-29 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.98269,105,105,0.95763,1.00776
1995,17-29 y.,Saxony,Born in Germany or immigrated <1950,0.99178,235,235,0.98021,1.00335
1995,17-29 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.99670,156,156,0.98768,1.00573
1995,17-29 y.,Thuringa,Born in Germany or immigrated <1950,0.92586,147,147,0.88336,0.96836
1995,30-45 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.94672,80,80,0.89719,0.99625
1995,30-45 y.,Hamburg,Born in Germany or immigrated <1950,0.90372,35,35,0.80457,1.00287
1995,30-45 y.,Lower Saxony,Born in Germany or immigrated <1950,0.84567,263,337,0.80704,0.88430
1995,30-45 y.,Lower Saxony,Not born in Germany,0.15433,74,337,0.11570,0.19296
1995,30-45 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.85097,661,893,0.82760,0.87434
1995,30-45 y.,North Rhine-Westphalia,Not born in Germany,0.14903,232,893,0.12566,0.17240
1995,30-45 y.,Hesse,Born in Germany or immigrated <1950,0.74945,179,301,0.70041,0.79848
1995,30-45 y.,Hesse,Not born in Germany,0.25055,122,301,0.20152,0.29959
1995,30-45 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.77788,176,259,0.72715,0.82860
1995,30-45 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.22212,83,259,0.17140,0.27285
1995,30-45 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.75484,342,571,0.71953,0.79016
1995,30-45 y.,Baden-Wuerttemberg,Not born in Germany,0.24516,229,571,0.20984,0.28047
1995,30-45 y.,Bavaria,Born in Germany or immigrated <1950,0.84097,437,550,0.81038,0.87156
1995,30-45 y.,Bavaria,Not born in Germany,0.15903,113,550,0.12844,0.18962
1995,30-45 y.,Berlin,Born in Germany or immigrated <1950,0.87312,162,162,0.82171,0.92454
1995,30-45 y.,Brandenburg,Born in Germany or immigrated <1950,0.98032,206,206,0.96131,0.99933
1995,30-45 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.98344,128,128,0.96124,1.00563
1995,30-45 y.,Saxony,Born in Germany or immigrated <1950,0.98131,374,374,0.96756,0.99505
1995,30-45 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.98594,220,220,0.97034,1.00153
1995,30-45 y.,Thuringa,Born in Germany or immigrated <1950,0.98979,237,237,0.97696,1.00261
1995,46-65 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.86821,72,72,0.78953,0.94689
1995,46-65 y.,Lower Saxony,Born in Germany or immigrated <1950,0.87622,245,316,0.83986,0.91259
1995,46-65 y.,Lower Saxony,Not born in Germany,0.12378,71,316,0.08741,0.16014
1995,46-65 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.80995,490,748,0.78182,0.83809
1995,46-65 y.,North Rhine-Westphalia,Not born in Germany,0.19005,258,748,0.16191,0.21818
1995,46-65 y.,Hesse,Born in Germany or immigrated <1950,0.78499,175,290,0.73763,0.83236
1995,46-65 y.,Hesse,Not born in Germany,0.21501,115,290,0.16764,0.26237
1995,46-65 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.89785,144,181,0.85360,0.94209
1995,46-65 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.10215,37,181,0.05791,0.14640
1995,46-65 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.73973,252,508,0.70154,0.77793
1995,46-65 y.,Baden-Wuerttemberg,Not born in Germany,0.26027,256,508,0.22207,0.29846
1995,46-65 y.,Bavaria,Born in Germany or immigrated <1950,0.82118,336,493,0.78731,0.85504
1995,46-65 y.,Bavaria,Not born in Germany,0.17882,157,493,0.14496,0.21269
1995,46-65 y.,Berlin,Born in Germany or immigrated <1950,0.85467,150,187,0.80403,0.90532
1995,46-65 y.,Berlin,Not born in Germany,0.14533,37,187,0.09468,0.19597
1995,46-65 y.,Brandenburg,Born in Germany or immigrated <1950,0.94486,169,169,0.91034,0.97937
1995,46-65 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.94101,139,139,0.90170,0.98032
1995,46-65 y.,Saxony,Born in Germany or immigrated <1950,0.92257,326,326,0.89351,0.95163
1995,46-65 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.90472,212,212,0.86510,0.94433
1995,46-65 y.,Thuringa,Born in Germany or immigrated <1950,0.90333,176,176,0.85955,0.94711
1995,66 and older,Schleswig-Holstein,Born in Germany or immigrated <1950,0.98149,33,33,0.93478,1.02819
1995,66 and older,Lower Saxony,Born in Germany or immigrated <1950,0.91269,108,108,0.85920,0.96618
1995,66 and older,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.89476,226,269,0.85802,0.93150
1995,66 and older,North Rhine-Westphalia,Not born in Germany,0.10524,43,269,0.06850,0.14198
1995,66 and older,Hesse,Born in Germany or immigrated <1950,0.80080,87,87,0.71639,0.88522
1995,66 and older,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.97025,93,93,0.93553,1.00497
1995,66 and older,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.86107,147,192,0.81201,0.91012
1995,66 and older,Baden-Wuerttemberg,Not born in Germany,0.13893,45,192,0.08988,0.18799
1995,66 and older,Bavaria,Born in Germany or immigrated <1950,0.87189,161,196,0.82498,0.91880
1995,66 and older,Bavaria,Not born in Germany,0.12811,35,196,0.08120,0.17502
1995,66 and older,Berlin,Born in Germany or immigrated <1950,0.93167,58,58,0.86617,0.99717
1995,66 and older,Brandenburg,Born in Germany or immigrated <1950,0.93908,61,61,0.87856,0.99960
1995,66 and older,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.98634,31,31,0.94480,1.02788
1995,66 and older,Saxony,Born in Germany or immigrated <1950,0.93700,122,122,0.89371,0.98029
1995,66 and older,Saxony-Anhalt,Born in Germany or immigrated <1950,0.85596,67,67,0.77125,0.94067
1995,66 and older,Thuringa,Born in Germany or immigrated <1950,0.91286,67,67,0.84481,0.98090
1996,17-29 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.94608,67,67,0.89159,1.00057
1996,17-29 y.,Lower Saxony,Born in Germany or immigrated <1950,0.85707,201,250,0.81360,0.90055
1996,17-29 y.,Lower Saxony,Not born in Germany,0.14293,49,250,0.09945,0.18640
1996,17-29 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.83377,506,649,0.80511,0.86244
1996,17-29 y.,North Rhine-Westphalia,Not born in Germany,0.16623,143,649,0.13756,0.19489
1996,17-29 y.,Hesse,Born in Germany or immigrated <1950,0.86090,165,206,0.81353,0.90827
1996,17-29 y.,Hesse,Not born in Germany,0.13910,41,206,0.09173,0.18647
1996,17-29 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.76344,111,156,0.69653,0.83034
1996,17-29 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.23656,45,156,0.16966,0.30347
1996,17-29 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.82366,333,463,0.78890,0.85841
1996,17-29 y.,Baden-Wuerttemberg,Not born in Germany,0.17634,130,463,0.14159,0.21110
1996,17-29 y.,Bavaria,Born in Germany or immigrated <1950,0.84216,334,419,0.80721,0.87711
1996,17-29 y.,Bavaria,Not born in Germany,0.15784,85,419,0.12289,0.19279
1996,17-29 y.,Berlin,Born in Germany or immigrated <1950,0.81311,101,101,0.73670,0.88952
1996,17-29 y.,Brandenburg,Born in Germany or immigrated <1950,0.98027,136,136,0.95681,1.00373
1996,17-29 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.99196,95,95,0.97391,1.01001
1996,17-29 y.,Saxony,Born in Germany or immigrated <1950,0.99189,246,246,0.98067,1.00312
1996,17-29 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.99633,153,153,0.98673,1.00594
1996,17-29 y.,Thuringa,Born in Germany or immigrated <1950,0.94751,146,146,0.91121,0.98381
1996,30-45 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.96053,80,80,0.91759,1.00347
1996,30-45 y.,Hamburg,Born in Germany or immigrated <1950,0.90939,34,34,0.81145,1.00733
1996,30-45 y.,Lower Saxony,Born in Germany or immigrated <1950,0.86506,289,360,0.82972,0.90040
1996,30-45 y.,Lower Saxony,Not born in Germany,0.13494,71,360,0.09960,0.17028
1996,30-45 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.85979,664,875,0.83677,0.88281
1996,30-45 y.,North Rhine-Westphalia,Not born in Germany,0.14021,211,875,0.11719,0.16323
1996,30-45 y.,Hesse,Born in Germany or immigrated <1950,0.78010,194,305,0.73354,0.82666
1996,30-45 y.,Hesse,Not born in Germany,0.21990,111,305,0.17334,0.26646
1996,30-45 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.78149,180,258,0.73097,0.83201
1996,30-45 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.21851,78,258,0.16799,0.26903
1996,30-45 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.77154,359,569,0.73701,0.80607
1996,30-45 y.,Baden-Wuerttemberg,Not born in Germany,0.22846,210,569,0.19393,0.26299
1996,30-45 y.,Bavaria,Born in Germany or immigrated <1950,0.85728,458,570,0.82853,0.88602
1996,30-45 y.,Bavaria,Not born in Germany,0.14272,112,570,0.11398,0.17147
1996,30-45 y.,Berlin,Born in Germany or immigrated <1950,0.88764,157,157,0.83808,0.93720
1996,30-45 y.,Brandenburg,Born in Germany or immigrated <1950,0.99020,209,209,0.97681,1.00359
1996,30-45 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.98193,126,126,0.95858,1.00528
1996,30-45 y.,Saxony,Born in Germany or immigrated <1950,0.98063,366,366,0.96650,0.99477
1996,30-45 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.99073,213,213,0.97783,1.00363
1996,30-45 y.,Thuringa,Born in Germany or immigrated <1950,0.97343,236,236,0.95287,0.99399
1996,46-65 y.,Schleswig-Holstein,Born in Germany or immigrated <1950,0.86950,74,74,0.79223,0.94678
1996,46-65 y.,Lower Saxony,Born in Germany or immigrated <1950,0.86869,250,314,0.83127,0.90611
1996,46-65 y.,Lower Saxony,Not born in Germany,0.13131,64,314,0.09389,0.16873
1996,46-65 y.,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.80821,500,756,0.78013,0.83630
1996,46-65 y.,North Rhine-Westphalia,Not born in Germany,0.19179,256,756,0.16370,0.21987
1996,46-65 y.,Hesse,Born in Germany or immigrated <1950,0.78269,169,275,0.73385,0.83152
1996,46-65 y.,Hesse,Not born in Germany,0.21731,106,275,0.16848,0.26615
1996,46-65 y.,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.90350,146,181,0.86036,0.94664
1996,46-65 y.,"Rhineland-Palatinate, Saarland",Not born in Germany,0.09650,35,181,0.05336,0.13964
1996,46-65 y.,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.75101,240,472,0.71195,0.79006
1996,46-65 y.,Baden-Wuerttemberg,Not born in Germany,0.24899,232,472,0.20994,0.28805
1996,46-65 y.,Bavaria,Born in Germany or immigrated <1950,0.81782,326,474,0.78304,0.85261
1996,46-65 y.,Bavaria,Not born in Germany,0.18218,148,474,0.14739,0.21696
1996,46-65 y.,Berlin,Born in Germany or immigrated <1950,0.84846,141,176,0.79534,0.90159
1996,46-65 y.,Berlin,Not born in Germany,0.15154,35,176,0.09841,0.20466
1996,46-65 y.,Brandenburg,Born in Germany or immigrated <1950,0.94503,178,178,0.91145,0.97861
1996,46-65 y.,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.94297,136,136,0.90385,0.98209
1996,46-65 y.,Saxony,Born in Germany or immigrated <1950,0.92291,327,327,0.89396,0.95187
1996,46-65 y.,Saxony-Anhalt,Born in Germany or immigrated <1950,0.89735,210,210,0.85620,0.93850
1996,46-65 y.,Thuringa,Born in Germany or immigrated <1950,0.90404,179,179,0.86077,0.94731
1996,66 and older,Schleswig-Holstein,Born in Germany or immigrated <1950,0.97881,33,33,0.92891,1.02871
1996,66 and older,Lower Saxony,Born in Germany or immigrated <1950,0.91655,108,108,0.86415,0.96895
1996,66 and older,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.89545,227,274,0.85916,0.93175
1996,66 and older,North Rhine-Westphalia,Not born in Germany,0.10455,47,274,0.06825,0.14084
1996,66 and older,Hesse,Born in Germany or immigrated <1950,0.76636,89,122,0.69096,0.84175
1996,66 and older,Hesse,Not born in Germany,0.23364,33,122,0.15825,0.30904
1996,66 and older,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.96914,87,87,0.93259,1.00569
1996,66 and older,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.85166,151,200,0.80227,0.90104
1996,66 and older,Baden-Wuerttemberg,Not born in Germany,0.14834,49,200,0.09896,0.19773
1996,66 and older,Bavaria,Born in Germany or immigrated <1950,0.87868,162,197,0.83297,0.92439
