year,bula_h,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,Bremen,Born in Germany or immigrated <1950,0.72801,84,84,0.63227,0.82374
1998,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.69621,2235,2841,0.67930,0.71312
1998,North Rhine-Westphalia,Not born in Germany,0.12677,606,2841,0.11454,0.13901
1998,Hesse,Born in Germany or immigrated <1950,0.65358,679,947,0.62326,0.68390
1998,Hesse,Not born in Germany,0.17672,268,947,0.15242,0.20103
1998,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.70592,634,805,0.67443,0.73742
1998,"Rhineland-Palatinate, Saarland",Not born in Germany,0.11770,171,805,0.09543,0.13998
1998,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.64317,1228,1816,0.62113,0.66521
1998,Baden-Wuerttemberg,Not born in Germany,0.17163,588,1816,0.15429,0.18898
1998,Bavaria,Born in Germany or immigrated <1950,0.70251,1523,1871,0.68178,0.72323
1998,Bavaria,Not born in Germany,0.12451,348,1871,0.10955,0.13948
1998,Berlin,Born in Germany or immigrated <1950,0.74661,474,530,0.70955,0.78368
1998,Berlin,Not born in Germany,0.08619,56,530,0.06227,0.11011
1998,Brandenburg,Born in Germany or immigrated <1950,0.81644,604,604,0.78554,0.84734
1998,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.80158,399,399,0.76240,0.84076
1998,Saxony,Born in Germany or immigrated <1950,0.80473,1146,1180,0.78210,0.82735
1998,Saxony,Not born in Germany,0.02957,34,1180,0.01990,0.03924
1998,Saxony-Anhalt,Born in Germany or immigrated <1950,0.81403,660,691,0.78500,0.84306
1998,Saxony-Anhalt,Not born in Germany,0.05477,31,691,0.03779,0.07175
1998,Thuringa,Born in Germany or immigrated <1950,0.76821,708,708,0.73711,0.79932
1999,Schleswig-Holstein,Born in Germany or immigrated <1950,0.75919,300,300,0.71073,0.80766
1999,Hamburg,Born in Germany or immigrated <1950,0.80081,117,117,0.72812,0.87349
1999,Lower Saxony,Born in Germany or immigrated <1950,0.72926,989,1166,0.70375,0.75478
1999,Lower Saxony,Not born in Germany,0.08879,177,1166,0.07246,0.10513
1999,Bremen,Born in Germany or immigrated <1950,0.74351,75,75,0.64401,0.84301
1999,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.70235,2133,2697,0.68509,0.71961
1999,North Rhine-Westphalia,Not born in Germany,0.12155,564,2697,0.10921,0.13388
1999,Hesse,Born in Germany or immigrated <1950,0.66344,665,895,0.63246,0.69442
1999,Hesse,Not born in Germany,0.16947,230,895,0.14488,0.19407
1999,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.71458,620,771,0.68268,0.74648
1999,"Rhineland-Palatinate, Saarland",Not born in Germany,0.11220,151,771,0.08991,0.13450
1999,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.63171,1179,1728,0.60896,0.65446
1999,Baden-Wuerttemberg,Not born in Germany,0.17979,549,1728,0.16168,0.19790
1999,Bavaria,Born in Germany or immigrated <1950,0.70725,1474,1793,0.68618,0.72832
1999,Bavaria,Not born in Germany,0.12324,319,1793,0.10802,0.13846
1999,Berlin,Born in Germany or immigrated <1950,0.74383,467,515,0.70610,0.78157
1999,Berlin,Not born in Germany,0.08045,48,515,0.05693,0.10396
1999,Brandenburg,Born in Germany or immigrated <1950,0.81461,581,581,0.78299,0.84624
1999,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.81307,391,391,0.77438,0.85176
1999,Saxony,Born in Germany or immigrated <1950,0.81593,1118,1151,0.79354,0.83833
1999,Saxony,Not born in Germany,0.03028,33,1151,0.02038,0.04019
1999,Saxony-Anhalt,Born in Germany or immigrated <1950,0.83177,664,664,0.80330,0.86025
1999,Thuringa,Born in Germany or immigrated <1950,0.77496,697,697,0.74394,0.80599
2000,Schleswig-Holstein,Born in Germany or immigrated <1950,0.75173,642,708,0.71989,0.78358
2000,Schleswig-Holstein,Not born in Germany,0.07666,66,708,0.05705,0.09628
2000,Hamburg,Born in Germany or immigrated <1950,0.78865,268,299,0.74229,0.83500
2000,Hamburg,Not born in Germany,0.07515,31,299,0.04521,0.10508
2000,Lower Saxony,Born in Germany or immigrated <1950,0.72807,1779,2026,0.70869,0.74745
2000,Lower Saxony,Not born in Germany,0.08227,247,2026,0.07030,0.09423
2000,Bremen,Born in Germany or immigrated <1950,0.70423,155,188,0.63882,0.76965
2000,Bremen,Not born in Germany,0.15679,33,188,0.10467,0.20890
2000,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.70425,4246,5141,0.69178,0.71673
2000,North Rhine-Westphalia,Not born in Germany,0.12692,895,5141,0.11782,0.13602
2000,Hesse,Born in Germany or immigrated <1950,0.65671,1311,1671,0.63393,0.67948
2000,Hesse,Not born in Germany,0.16475,360,1671,0.14695,0.18254
2000,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.69542,1222,1462,0.67182,0.71902
2000,"Rhineland-Palatinate, Saarland",Not born in Germany,0.10876,240,1462,0.09280,0.12473
2000,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.63308,2193,2957,0.61571,0.65046
2000,Baden-Wuerttemberg,Not born in Germany,0.17101,764,2957,0.15744,0.18459
2000,Bavaria,Born in Germany or immigrated <1950,0.72732,2917,3373,0.71229,0.74235
2000,Bavaria,Not born in Germany,0.10984,456,3373,0.09929,0.12040
2000,Berlin,Born in Germany or immigrated <1950,0.73103,738,812,0.70051,0.76155
2000,Berlin,Not born in Germany,0.08335,74,812,0.06432,0.10237
2000,Brandenburg,Born in Germany or immigrated <1950,0.83987,997,997,0.81709,0.86264
2000,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.81704,548,548,0.78464,0.84944
2000,Saxony,Born in Germany or immigrated <1950,0.81849,1737,1776,0.80056,0.83642
2000,Saxony,Not born in Germany,0.01972,39,1776,0.01325,0.02619
2000,Saxony-Anhalt,Born in Germany or immigrated <1950,0.83646,1023,1061,0.81419,0.85872
2000,Saxony-Anhalt,Not born in Germany,0.04062,38,1061,0.02874,0.05251
2000,Thuringa,Born in Germany or immigrated <1950,0.82245,1031,1031,0.79911,0.84578
2001,Schleswig-Holstein,Born in Germany or immigrated <1950,0.75129,587,647,0.71795,0.78462
2001,Schleswig-Holstein,Not born in Germany,0.07600,60,647,0.05557,0.09644
2001,Hamburg,Born in Germany or immigrated <1950,0.80059,248,248,0.75076,0.85042
2001,Lower Saxony,Born in Germany or immigrated <1950,0.72720,1622,1853,0.70691,0.74748
2001,Lower Saxony,Not born in Germany,0.08494,231,1853,0.07225,0.09764
2001,Bremen,Born in Germany or immigrated <1950,0.69646,130,130,0.61711,0.77580
2001,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.70190,3852,4647,0.68875,0.71505
2001,North Rhine-Westphalia,Not born in Germany,0.12780,795,4647,0.11820,0.13740
2001,Hesse,Born in Germany or immigrated <1950,0.66829,1179,1482,0.64431,0.69227
2001,Hesse,Not born in Germany,0.15278,303,1482,0.13446,0.17110
2001,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.68680,1132,1353,0.66208,0.71153
2001,"Rhineland-Palatinate, Saarland",Not born in Germany,0.10966,221,1353,0.09300,0.12631
2001,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.64063,1944,2600,0.62218,0.65908
2001,Baden-Wuerttemberg,Not born in Germany,0.16296,656,2600,0.14876,0.17716
2001,Bavaria,Born in Germany or immigrated <1950,0.73210,2624,3039,0.71636,0.74785
2001,Bavaria,Not born in Germany,0.10996,415,3039,0.09883,0.12108
2001,Berlin,Born in Germany or immigrated <1950,0.73652,723,790,0.70578,0.76726
2001,Berlin,Not born in Germany,0.07873,67,790,0.05994,0.09752
2001,Brandenburg,Born in Germany or immigrated <1950,0.84507,939,939,0.82192,0.86823
2001,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.82121,496,496,0.78746,0.85497
2001,Saxony,Born in Germany or immigrated <1950,0.83129,1610,1642,0.81317,0.84941
2001,Saxony,Not born in Germany,0.01959,32,1642,0.01288,0.02630
2001,Saxony-Anhalt,Born in Germany or immigrated <1950,0.83924,970,1002,0.81649,0.86200
2001,Saxony-Anhalt,Not born in Germany,0.03724,32,1002,0.02551,0.04897
2001,Thuringa,Born in Germany or immigrated <1950,0.84166,949,949,0.81842,0.86490
2002,Schleswig-Holstein,Born in Germany or immigrated <1950,0.75314,652,719,0.72160,0.78468
2002,Schleswig-Holstein,Not born in Germany,0.08002,67,719,0.06017,0.09986
2002,Hamburg,Born in Germany or immigrated <1950,0.82666,302,302,0.78389,0.86942
2002,Lower Saxony,Born in Germany or immigrated <1950,0.73374,1766,1978,0.71425,0.75322
2002,Lower Saxony,Not born in Germany,0.08186,212,1978,0.06978,0.09395
2002,Bremen,Born in Germany or immigrated <1950,0.73778,151,151,0.66739,0.80817
2002,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.70391,4104,4870,0.69108,0.71673
2002,North Rhine-Westphalia,Not born in Germany,0.13135,766,4870,0.12186,0.14084
2002,Hesse,Born in Germany or immigrated <1950,0.65591,1347,1639,0.63290,0.67892
2002,Hesse,Not born in Germany,0.15594,292,1639,0.13837,0.17351
2002,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.68664,1162,1376,0.66212,0.71116
2002,"Rhineland-Palatinate, Saarland",Not born in Germany,0.11299,214,1376,0.09626,0.12973
2002,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.63685,2175,2800,0.61904,0.65467
2002,Baden-Wuerttemberg,Not born in Germany,0.17119,625,2800,0.15724,0.18515
2002,Bavaria,Born in Germany or immigrated <1950,0.72250,2859,3256,0.70711,0.73788
2002,Bavaria,Not born in Germany,0.11142,397,3256,0.10061,0.12223
2002,Berlin,Born in Germany or immigrated <1950,0.74266,757,828,0.71287,0.77246
2002,Berlin,Not born in Germany,0.08775,71,828,0.06846,0.10703
2002,Brandenburg,Born in Germany or immigrated <1950,0.86007,949,949,0.83799,0.88216
2002,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.82098,500,500,0.78735,0.85462
2002,Saxony,Born in Germany or immigrated <1950,0.84106,1618,1618,0.82324,0.85888
2002,Saxony-Anhalt,Born in Germany or immigrated <1950,0.83755,940,971,0.81434,0.86076
2002,Saxony-Anhalt,Not born in Germany,0.04080,31,971,0.02835,0.05324
2002,Thuringa,Born in Germany or immigrated <1950,0.83008,948,948,0.80616,0.85400
2003,Schleswig-Holstein,Born in Germany or immigrated <1950,0.74348,604,667,0.71031,0.77665
2003,Schleswig-Holstein,Not born in Germany,0.09231,63,667,0.07033,0.11430
2003,Hamburg,Born in Germany or immigrated <1950,0.81351,271,271,0.76705,0.85997
2003,Lower Saxony,Born in Germany or immigrated <1950,0.73962,1700,1907,0.71992,0.75933
2003,Lower Saxony,Not born in Germany,0.08508,207,1907,0.07255,0.09760
2003,Bremen,Born in Germany or immigrated <1950,0.72697,150,150,0.65543,0.79851
2003,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.70330,3957,4668,0.69020,0.71641
2003,North Rhine-Westphalia,Not born in Germany,0.12740,711,4668,0.11784,0.13697
2003,Hesse,Born in Germany or immigrated <1950,0.66301,1248,1498,0.63906,0.68695
2003,Hesse,Not born in Germany,0.15075,250,1498,0.13262,0.16887
2003,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.70678,1158,1353,0.68251,0.73105
2003,"Rhineland-Palatinate, Saarland",Not born in Germany,0.11069,195,1353,0.09397,0.12742
2003,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.63498,2100,2687,0.61677,0.65319
2003,Baden-Wuerttemberg,Not born in Germany,0.17001,587,2687,0.15580,0.18421
2003,Bavaria,Born in Germany or immigrated <1950,0.71573,2733,3126,0.69992,0.73155
2003,Bavaria,Not born in Germany,0.11972,393,3126,0.10834,0.13110
2003,Berlin,Born in Germany or immigrated <1950,0.74772,756,823,0.71803,0.77741
2003,Berlin,Not born in Germany,0.09122,67,823,0.07153,0.11090
2003,Brandenburg,Born in Germany or immigrated <1950,0.85576,928,928,0.83315,0.87838
2003,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.83206,510,510,0.79958,0.86453
2003,Saxony,Born in Germany or immigrated <1950,0.84373,1583,1583,0.82583,0.86162
2003,Saxony-Anhalt,Born in Germany or immigrated <1950,0.84250,909,909,0.81880,0.86619
2003,Thuringa,Born in Germany or immigrated <1950,0.84983,940,940,0.82698,0.87268
2004,Schleswig-Holstein,Born in Germany or immigrated <1950,0.74957,607,669,0.71671,0.78242
2004,Schleswig-Holstein,Not born in Germany,0.09547,62,669,0.07319,0.11776
2004,Hamburg,Born in Germany or immigrated <1950,0.82082,271,271,0.77508,0.86657
2004,Lower Saxony,Born in Germany or immigrated <1950,0.73098,1677,1885,0.71096,0.75101
2004,Lower Saxony,Not born in Germany,0.09176,208,1885,0.07872,0.10479
2004,Bremen,Born in Germany or immigrated <1950,0.74158,144,144,0.66983,0.81333
2004,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.70903,3855,4543,0.69582,0.72224
2004,North Rhine-Westphalia,Not born in Germany,0.12967,688,4543,0.11990,0.13944
2004,Hesse,Born in Germany or immigrated <1950,0.64532,1202,1442,0.62062,0.67002
2004,Hesse,Not born in Germany,0.15784,240,1442,0.13902,0.17667
2004,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.70082,1112,1305,0.67597,0.72567
2004,"Rhineland-Palatinate, Saarland",Not born in Germany,0.11979,193,1305,0.10216,0.13741
2004,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.63915,2042,2606,0.62071,0.65759
2004,Baden-Wuerttemberg,Not born in Germany,0.17018,564,2606,0.15575,0.18462
2004,Bavaria,Born in Germany or immigrated <1950,0.72567,2667,3045,0.70982,0.74152
2004,Bavaria,Not born in Germany,0.11913,378,3045,0.10763,0.13064
2004,Berlin,Born in Germany or immigrated <1950,0.76043,744,805,0.73093,0.78993
2004,Berlin,Not born in Germany,0.08477,61,805,0.06552,0.10403
2004,Brandenburg,Born in Germany or immigrated <1950,0.85723,890,890,0.83424,0.88023
2004,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.82518,494,494,0.79165,0.85871
2004,Saxony,Born in Germany or immigrated <1950,0.85346,1542,1542,0.83580,0.87112
2004,Saxony-Anhalt,Born in Germany or immigrated <1950,0.85030,900,900,0.82698,0.87363
2004,Thuringa,Born in Germany or immigrated <1950,0.85017,929,929,0.82721,0.87314
2005,Schleswig-Holstein,Born in Germany or immigrated <1950,0.75033,584,646,0.71693,0.78374
2005,Schleswig-Holstein,Not born in Germany,0.09678,62,646,0.07396,0.11960
2005,Hamburg,Born in Germany or immigrated <1950,0.84574,265,265,0.80217,0.88931
2005,Lower Saxony,Born in Germany or immigrated <1950,0.73304,1584,1783,0.71250,0.75358
2005,Lower Saxony,Not born in Germany,0.09664,199,1783,0.08292,0.11036
2005,Bremen,Born in Germany or immigrated <1950,0.82141,130,130,0.75532,0.88751
2005,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.70732,3710,4361,0.69382,0.72083
2005,North Rhine-Westphalia,Not born in Germany,0.12973,651,4361,0.11976,0.13971
2005,Hesse,Born in Germany or immigrated <1950,0.67127,1150,1368,0.64637,0.69617
2005,Hesse,Not born in Germany,0.15580,218,1368,0.13657,0.17502
2005,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.70476,1060,1240,0.67936,0.73016
2005,"Rhineland-Palatinate, Saarland",Not born in Germany,0.12258,180,1240,0.10432,0.14084
2005,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.64443,1984,2519,0.62573,0.66313
2005,Baden-Wuerttemberg,Not born in Germany,0.17723,535,2519,0.16232,0.19215
2005,Bavaria,Born in Germany or immigrated <1950,0.72652,2560,2899,0.71029,0.74275
2005,Bavaria,Not born in Germany,0.11655,339,2899,0.10487,0.12823
2005,Berlin,Born in Germany or immigrated <1950,0.75658,703,755,0.72595,0.78721
2005,Berlin,Not born in Germany,0.08487,52,755,0.06498,0.10477
2005,Brandenburg,Born in Germany or immigrated <1950,0.85033,869,869,0.82660,0.87407
2005,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.84025,487,487,0.80768,0.87283
2005,Saxony,Born in Germany or immigrated <1950,0.85142,1495,1495,0.83338,0.86945
2005,Saxony-Anhalt,Born in Germany or immigrated <1950,0.85931,874,874,0.83624,0.88237
2005,Thuringa,Born in Germany or immigrated <1950,0.84202,876,876,0.81785,0.86619
2006,Schleswig-Holstein,Born in Germany or immigrated <1950,0.74695,623,679,0.71422,0.77967
2006,Schleswig-Holstein,Not born in Germany,0.08717,56,679,0.06593,0.10840
2006,Hamburg,Born in Germany or immigrated <1950,0.78768,279,279,0.73961,0.83575
2006,Lower Saxony,Born in Germany or immigrated <1950,0.73636,1789,1988,0.71699,0.75573
2006,Lower Saxony,Not born in Germany,0.09230,199,1988,0.07957,0.10503
2006,Bremen,Born in Germany or immigrated <1950,0.84726,134,134,0.78612,0.90839
2006,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.70871,3951,4610,0.69559,0.72183
2006,North Rhine-Westphalia,Not born in Germany,0.13233,659,4610,0.12255,0.14211
2006,Hesse,Born in Germany or immigrated <1950,0.66459,1285,1503,0.64071,0.68846
2006,Hesse,Not born in Germany,0.15943,218,1503,0.14091,0.17794
2006,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.70462,1131,1312,0.67992,0.72932
2006,"Rhineland-Palatinate, Saarland",Not born in Germany,0.12429,181,1312,0.10643,0.14215
2006,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.65782,2230,2750,0.64008,0.67555
2006,Baden-Wuerttemberg,Not born in Germany,0.17019,520,2750,0.15614,0.18424
2006,Bavaria,Born in Germany or immigrated <1950,0.71752,2825,3174,0.70186,0.73319
2006,Bavaria,Not born in Germany,0.11794,349,3174,0.10672,0.12917
2006,Berlin,Born in Germany or immigrated <1950,0.78298,731,791,0.75423,0.81172
2006,Berlin,Not born in Germany,0.08597,60,791,0.06642,0.10552
2006,Brandenburg,Born in Germany or immigrated <1950,0.85563,933,933,0.83307,0.87820
2006,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.86359,549,549,0.83485,0.89233
2006,Saxony,Born in Germany or immigrated <1950,0.86433,1578,1578,0.84743,0.88124
2006,Saxony-Anhalt,Born in Germany or immigrated <1950,0.84479,899,899,0.82111,0.86848
2006,Thuringa,Born in Germany or immigrated <1950,0.85203,949,949,0.82943,0.87463
2007,Schleswig-Holstein,Born in Germany or immigrated <1950,0.77093,578,628,0.73803,0.80382
2007,Schleswig-Holstein,Not born in Germany,0.08611,50,628,0.06415,0.10807
2007,Hamburg,Born in Germany or immigrated <1950,0.80481,271,271,0.75753,0.85209
2007,Lower Saxony,Born in Germany or immigrated <1950,0.74672,1679,1856,0.72693,0.76651
2007,Lower Saxony,Not born in Germany,0.09425,177,1856,0.08095,0.10754
2007,Bremen,Born in Germany or immigrated <1950,0.83483,136,136,0.77219,0.89747
2007,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.71150,3701,4275,0.69792,0.72509
2007,North Rhine-Westphalia,Not born in Germany,0.12751,574,4275,0.11751,0.13751
2007,Hesse,Born in Germany or immigrated <1950,0.67873,1216,1412,0.65437,0.70310
2007,Hesse,Not born in Germany,0.14854,196,1412,0.12998,0.16710
2007,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.71681,1040,1193,0.69123,0.74239
2007,"Rhineland-Palatinate, Saarland",Not born in Germany,0.11135,153,1193,0.09349,0.12921
2007,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.65240,2061,2533,0.63385,0.67095
2007,Baden-Wuerttemberg,Not born in Germany,0.17570,472,2533,0.16088,0.19052
2007,Bavaria,Born in Germany or immigrated <1950,0.71923,2673,3006,0.70317,0.73530
2007,Bavaria,Not born in Germany,0.12248,333,3006,0.11076,0.13420
2007,Berlin,Born in Germany or immigrated <1950,0.78546,704,762,0.75629,0.81463
2007,Berlin,Not born in Germany,0.08766,58,762,0.06757,0.10776
2007,Brandenburg,Born in Germany or immigrated <1950,0.86329,862,862,0.84035,0.88624
2007,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.88034,509,509,0.85212,0.90857
2007,Saxony,Born in Germany or immigrated <1950,0.86897,1508,1508,0.85193,0.88601
2007,Saxony-Anhalt,Born in Germany or immigrated <1950,0.86462,869,869,0.84186,0.88738
2007,Thuringa,Born in Germany or immigrated <1950,0.86433,910,910,0.84207,0.88659
2008,Schleswig-Holstein,Born in Germany or immigrated <1950,0.76733,518,564,0.73243,0.80223
2008,Schleswig-Holstein,Not born in Germany,0.08970,46,564,0.06609,0.11330
2008,Hamburg,Born in Germany or immigrated <1950,0.80559,262,262,0.75758,0.85360
2008,Lower Saxony,Born in Germany or immigrated <1950,0.76981,1619,1768,0.75018,0.78944
2008,Lower Saxony,Not born in Germany,0.08058,149,1768,0.06788,0.09327
2008,Bremen,Born in Germany or immigrated <1950,0.85652,131,131,0.79626,0.91678
2008,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.71576,3467,3980,0.70174,0.72977
2008,North Rhine-Westphalia,Not born in Germany,0.12948,513,3980,0.11905,0.13991
2008,Hesse,Born in Germany or immigrated <1950,0.67620,1153,1335,0.65109,0.70131
2008,Hesse,Not born in Germany,0.15163,182,1335,0.13239,0.17088
2008,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.70979,973,1117,0.68316,0.73642
2008,"Rhineland-Palatinate, Saarland",Not born in Germany,0.12795,144,1117,0.10836,0.14755
2008,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.65762,1954,2390,0.63860,0.67665
2008,Baden-Wuerttemberg,Not born in Germany,0.17560,436,2390,0.16034,0.19085
2008,Bavaria,Born in Germany or immigrated <1950,0.72686,2506,2795,0.71034,0.74339
2008,Bavaria,Not born in Germany,0.11799,289,2795,0.10603,0.12995
2008,Berlin,Born in Germany or immigrated <1950,0.80475,677,727,0.77592,0.83359
2008,Berlin,Not born in Germany,0.07344,50,727,0.05446,0.09241
2008,Brandenburg,Born in Germany or immigrated <1950,0.84923,816,816,0.82466,0.87380
2008,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.88674,489,489,0.85862,0.91486
2008,Saxony,Born in Germany or immigrated <1950,0.86094,1422,1422,0.84295,0.87893
2008,Saxony-Anhalt,Born in Germany or immigrated <1950,0.87661,809,809,0.85393,0.89928
2008,Thuringa,Born in Germany or immigrated <1950,0.85932,865,865,0.83613,0.88250
2009,Schleswig-Holstein,Born in Germany or immigrated <1950,0.76011,473,519,0.72334,0.79688
2009,Schleswig-Holstein,Not born in Germany,0.09495,46,519,0.06971,0.12020
2009,Hamburg,Born in Germany or immigrated <1950,0.87686,256,256,0.83653,0.91720
2009,Lower Saxony,Born in Germany or immigrated <1950,0.77767,1518,1650,0.75760,0.79774
2009,Lower Saxony,Not born in Germany,0.07536,132,1650,0.06262,0.08810
2009,Bremen,Born in Germany or immigrated <1950,0.87711,115,115,0.81684,0.93738
2009,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.72392,3240,3688,0.70949,0.73835
2009,North Rhine-Westphalia,Not born in Germany,0.12464,448,3688,0.11397,0.13530
2009,Hesse,Born in Germany or immigrated <1950,0.68569,1072,1232,0.65976,0.71163
2009,Hesse,Not born in Germany,0.14158,160,1232,0.12210,0.16105
2009,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.71836,915,1048,0.69112,0.74561
2009,"Rhineland-Palatinate, Saarland",Not born in Germany,0.12841,133,1048,0.10815,0.14868
2009,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.67620,1788,2139,0.65637,0.69603
2009,Baden-Wuerttemberg,Not born in Germany,0.16556,351,2139,0.14981,0.18132
2009,Bavaria,Born in Germany or immigrated <1950,0.72932,2389,2650,0.71240,0.74624
2009,Bavaria,Not born in Germany,0.12119,261,2650,0.10876,0.13362
2009,Berlin,Born in Germany or immigrated <1950,0.80211,643,694,0.77244,0.83177
2009,Berlin,Not born in Germany,0.07760,51,694,0.05768,0.09752
2009,Brandenburg,Born in Germany or immigrated <1950,0.84055,783,783,0.81489,0.86621
2009,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.88263,468,468,0.85344,0.91182
2009,Saxony,Born in Germany or immigrated <1950,0.85111,1351,1351,0.83212,0.87010
2009,Saxony-Anhalt,Born in Germany or immigrated <1950,0.87187,760,760,0.84810,0.89565
2009,Thuringa,Born in Germany or immigrated <1950,0.84018,816,816,0.81502,0.86534
2010,Schleswig-Holstein,Born in Germany or immigrated <1950,0.77080,664,746,0.74062,0.80098
2010,Schleswig-Holstein,Not born in Germany,0.08894,82,746,0.06850,0.10938
2010,Hamburg,Born in Germany or immigrated <1950,0.81898,339,392,0.78081,0.85714
2010,Hamburg,Not born in Germany,0.08626,53,392,0.05843,0.11409
2010,Lower Saxony,Born in Germany or immigrated <1950,0.75399,2000,2227,0.73610,0.77188
2010,Lower Saxony,Not born in Germany,0.08739,227,2227,0.07566,0.09912
2010,Bremen,Born in Germany or immigrated <1950,0.84213,152,152,0.78397,0.90029
2010,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.70007,4175,5067,0.68745,0.71269
2010,North Rhine-Westphalia,Not born in Germany,0.14375,892,5067,0.13409,0.15341
2010,Hesse,Born in Germany or immigrated <1950,0.66511,1385,1702,0.64268,0.68754
2010,Hesse,Not born in Germany,0.16387,317,1702,0.14628,0.18146
2010,"Rhineland-Palatinate, Saarland",Born in Germany or immigrated <1950,0.71086,1167,1360,0.68675,0.73496
2010,"Rhineland-Palatinate, Saarland",Not born in Germany,0.14139,193,1360,0.12286,0.15991
2010,Baden-Wuerttemberg,Born in Germany or immigrated <1950,0.67159,2448,2950,0.65464,0.68854
2010,Baden-Wuerttemberg,Not born in Germany,0.16956,502,2950,0.15601,0.18310
2010,Bavaria,Born in Germany or immigrated <1950,0.72204,3190,3643,0.70749,0.73659
2010,Bavaria,Not born in Germany,0.13177,453,3643,0.12078,0.14275
2010,Berlin,Born in Germany or immigrated <1950,0.79836,824,933,0.77260,0.82412
2010,Berlin,Not born in Germany,0.07968,109,933,0.06230,0.09707
2010,Brandenburg,Born in Germany or immigrated <1950,0.85368,943,943,0.83111,0.87625
2010,Mecklenburg-Western Pomerania,Born in Germany or immigrated <1950,0.87460,587,587,0.84779,0.90141
2010,Saxony,Born in Germany or immigrated <1950,0.85500,1656,1692,0.83822,0.87178
2010,Saxony,Not born in Germany,0.02153,36,1692,0.01461,0.02844
2010,Saxony-Anhalt,Born in Germany or immigrated <1950,0.87086,895,895,0.84888,0.89285
2010,Thuringa,Born in Germany or immigrated <1950,0.86009,943,943,0.83793,0.88224
2011,Schleswig-Holstein,Born in Germany or immigrated <1950,0.75697,898,1009,0.73049,0.78345
2011,Schleswig-Holstein,Not born in Germany,0.09280,111,1009,0.07488,0.11071
2011,Hamburg,Born in Germany or immigrated <1950,0.80058,385,436,0.76303,0.83813
2011,Hamburg,Not born in Germany,0.08373,51,436,0.05770,0.10976
2011,Lower Saxony,Born in Germany or immigrated <1950,0.75228,2405,2689,0.73596,0.76860
2011,Lower Saxony,Not born in Germany,0.09335,284,2689,0.08235,0.10434
2011,Bremen,Born in Germany or immigrated <1950,0.72596,162,194,0.66303,0.78888
2011,Bremen,Not born in Germany,0.15125,32,194,0.10070,0.20180
2011,North Rhine-Westphalia,Born in Germany or immigrated <1950,0.69820,4859,5839,0.68643,0.70998
