year,age_gr,quintil_oecd,pli0083,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,46-65 y.,2nd Quintile,Daily,0.76826,807,1041,0.74261,0.79390
2021,46-65 y.,2nd Quintile,At least once per week,0.15141,190,1041,0.12962,0.17320
2021,46-65 y.,2nd Quintile,Seldom,0.03986,44,1041,0.02797,0.05175
2021,46-65 y.,3rd Quintile,Daily,0.74507,812,1065,0.71889,0.77126
2021,46-65 y.,3rd Quintile,At least once per week,0.15442,206,1065,0.13271,0.17613
2021,46-65 y.,3rd Quintile,Seldom,0.05967,47,1065,0.04544,0.07390
2021,46-65 y.,4th Quintile,Daily,0.73086,975,1351,0.70720,0.75452
2021,46-65 y.,4th Quintile,At least once per week,0.18776,290,1351,0.16693,0.20860
2021,46-65 y.,4th Quintile,At least once per month,0.02450,40,1351,0.01626,0.03275
2021,46-65 y.,4th Quintile,Seldom,0.03743,46,1351,0.02731,0.04756
2021,46-65 y.,5th Quintile,Daily,0.68770,1464,2322,0.66885,0.70656
2021,46-65 y.,5th Quintile,At least once per week,0.23529,626,2322,0.21803,0.25255
2021,46-65 y.,5th Quintile,At least once per month,0.03034,88,2322,0.02336,0.03731
2021,46-65 y.,5th Quintile,Seldom,0.02795,102,2322,0.02124,0.03465
2021,46-65 y.,5th Quintile,Never,0.01712,42,2322,0.01185,0.02240
2021,66 and older,1st Quintile,Daily,0.85073,531,570,0.82145,0.88001
2021,66 and older,1st Quintile,At least once per week,0.08780,39,570,0.06454,0.11105
2021,66 and older,2nd Quintile,Daily,0.83489,692,761,0.80849,0.86128
2021,66 and older,2nd Quintile,At least once per week,0.08564,69,761,0.06574,0.10553
2021,66 and older,3rd Quintile,Daily,0.79262,522,588,0.75982,0.82542
2021,66 and older,3rd Quintile,At least once per week,0.11267,66,588,0.08709,0.13825
2021,66 and older,4th Quintile,Daily,0.82450,500,575,0.79338,0.85562
2021,66 and older,4th Quintile,At least once per week,0.09674,75,575,0.07256,0.12093
2021,66 and older,5th Quintile,Daily,0.77462,642,840,0.74634,0.80289
2021,66 and older,5th Quintile,At least once per week,0.14164,123,840,0.11805,0.16524
2021,66 and older,5th Quintile,Seldom,0.03669,41,840,0.02397,0.04941
2021,66 and older,5th Quintile,Never,0.03491,34,840,0.02249,0.04733
