"year","bildungsniveau","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2008","Hauptschule","Westdeutschland","5.98","5.5","5539","3","5","8","9","10","5.92","6.04","0","10","6","7"
"2008","Realschule","Ostdeutschland","5.19","4.5","1733","2","3","7","8","10","5.08","5.3","0","10","5","6"
"2008","Realschule","Westdeutschland","6.34","6.5","3331","3","5","8","9","10","6.27","6.41","0","10","7","7"
"2009","(Fach-)Abitur","Ostdeutschland","5.57","4.5","339","2","4","8","8","10","5.32","5.82","0","10","5","6"
"2009","(Fach-)Abitur","Westdeutschland","6.36","6.5","1626","3","5","8","9","10","6.25","6.47","0","10","7","7"
"2009","(noch) kein Abschluss","Ostdeutschland","6.34","6.5","64","2","5","8","9","10","5.74","6.94","0","10","6","7"
"2009","(noch) kein Abschluss","Westdeutschland","5.65","5.5","375","2","4","7","9","10","5.39","5.91","0","10","6","7"
"2009","AkademikerIn","Ostdeutschland","6.18","6.5","1199","3","5","8","9","10","6.06","6.3","0","10","7","7"
"2009","AkademikerIn","Westdeutschland","6.98","6.5","2810","4","6","8","9","10","6.91","7.05","0","10","8","8"
"2009","Hauptschule","Ostdeutschland","5.46","4.5","1108","2","4","7","8","10","5.33","5.59","0","10","5","6"
"2009","Hauptschule","Westdeutschland","6","5.5","5020","3","5","8","9","10","5.94","6.06","0","10","6","7"
"2009","Realschule","Ostdeutschland","5.21","4.5","1651","2","3","7","8","10","5.1","5.32","0","10","5","6"
"2009","Realschule","Westdeutschland","6.39","6.5","3094","3","5","8","9","10","6.31","6.47","0","10","7","7"
"2010","(Fach-)Abitur","Ostdeutschland","5.91","5.5","493","3","4","8","9","10","5.71","6.11","0","10","6","7"
"2010","(Fach-)Abitur","Westdeutschland","6.43","6.5","2525","3","5","8","9","10","6.34","6.52","0","10","7","7"
"2010","(noch) kein Abschluss","Ostdeutschland","6.33","6.5","79","2","4","8","10","10","5.68","6.98","0","10","5","7"
"2010","(noch) kein Abschluss","Westdeutschland","5.95","5.5","640","3","4","8","9","10","5.75","6.15","0","10","6","7"
"2010","AkademikerIn","Ostdeutschland","6.37","6.5","1385","3","5","8","9","10","6.26","6.48","0","10","7","7"
"2010","AkademikerIn","Westdeutschland","7","6.5","3960","4","6","9","9","10","6.93","7.07","0","10","8","8"
"2010","Hauptschule","Ostdeutschland","5.53","5.5","1168","2","4","7","8","10","5.39","5.67","0","10","5","6"
"2010","Hauptschule","Westdeutschland","6.07","5.5","6247","3","5","8","9","10","6.01","6.13","0","10","6","7"
"2010","Realschule","Ostdeutschland","5.43","5.5","2187","2","4","7","8","10","5.33","5.53","0","10","5","6"
"2010","Realschule","Westdeutschland","6.51","6.5","4529","3","5","8","9","10","6.45","6.57","0","10","7","7"
"2011","(Fach-)Abitur","Ostdeutschland","6.06","5.5","525","3","5","8","9","10","5.86","6.26","0","10","6","7"
"2011","(Fach-)Abitur","Westdeutschland","6.68","6.5","2734","4","5","8","9","10","6.59","6.77","0","10","7","7"
"2011","(noch) kein Abschluss","Ostdeutschland","5.81","5.5","80","2","4","8","9","10","5.22","6.4","0","10","5","7"
"2011","(noch) kein Abschluss","Westdeutschland","6.34","6.5","671","3","5","8","9","10","6.15","6.53","0","10","6","7"
"2011","AkademikerIn","Ostdeutschland","6.52","6.5","1460","3","5","8","9","10","6.41","6.63","0","10","7","7"
"2011","AkademikerIn","Westdeutschland","7.28","7.5","4271","5","6","9","10","10","7.22","7.34","0","10","8","8"
"2011","Hauptschule","Ostdeutschland","5.55","5.5","1226","2","4","7","8","10","5.42","5.68","0","10","5","6"
"2011","Hauptschule","Westdeutschland","6.21","6.5","6617","3","5","8","9","10","6.15","6.27","0","10","6","7"
"2011","Realschule","Ostdeutschland","5.56","5.5","2297","2","4","7","8","10","5.46","5.66","0","10","5","6"
"2011","Realschule","Westdeutschland","6.56","6.5","4894","3","5","8","9","10","6.5","6.62","0","10","7","7"
"2012","(Fach-)Abitur","Ostdeutschland","6.23","6.5","525","3","5","8","9","10","6.04","6.42","0","10","6","7"
"2012","(Fach-)Abitur","Westdeutschland","6.71","6.5","2814","4","5","8","9","10","6.63","6.79","0","10","7","7"
"2012","(noch) kein Abschluss","Ostdeutschland","5.69","5.5","89","1","4","8","9","10","5.1","6.28","0","10","5","6"
"2012","(noch) kein Abschluss","Westdeutschland","6.24","6.5","692","2","5","8","9","10","6.05","6.43","0","10","6","7"
"2012","AkademikerIn","Ostdeutschland","6.63","6.5","1487","4","5","8","9","10","6.52","6.74","0","10","7","7"
"2012","AkademikerIn","Westdeutschland","7.27","7.5","4409","5","6","9","10","10","7.21","7.33","0","10","8","8"
"2012","Hauptschule","Ostdeutschland","5.7","5.5","1319","3","4","7","8","10","5.57","5.83","0","10","5","6"
"2012","Hauptschule","Westdeutschland","6.35","6.5","6816","3","5","8","9","10","6.3","6.4","0","10","7","7"
"2012","Realschule","Ostdeutschland","5.66","5.5","2362","2","4","7","8","10","5.57","5.75","0","10","6","6"
"2012","Realschule","Westdeutschland","6.69","6.5","5027","4","5","8","9","10","6.63","6.75","0","10","7","7"
"2013","(Fach-)Abitur","Ostdeutschland","6.52","6.5","563","3","5","8","9","10","6.34","6.7","0","10","6","7"
"2013","(Fach-)Abitur","Westdeutschland","6.74","6.5","3849","4","5","8","9","10","6.67","6.81","0","10","7","7"
"2013","(noch) kein Abschluss","Ostdeutschland","5.85","5.5","133","1","5","8","9","10","5.4","6.3","0","10","6","7"
"2013","(noch) kein Abschluss","Westdeutschland","6.24","6.5","1103","2","5","8","10","10","6.09","6.39","0","10","6","7"
"2013","AkademikerIn","Ostdeutschland","6.73","6.5","1548","4","5","8","9","10","6.63","6.83","0","10","7","7"
"2013","AkademikerIn","Westdeutschland","7.38","7.5","5286","5","6","9","10","10","7.33","7.43","0","10","8","8"
"2013","Hauptschule","Ostdeutschland","5.88","5.5","1364","2","4","8","9","10","5.75","6.01","0","10","6","6"
"2013","Hauptschule","Westdeutschland","6.39","6.5","7978","3","5","8","9","10","6.34","6.44","0","10","7","7"
"2013","Realschule","Ostdeutschland","5.81","5.5","2335","2","5","8","8","10","5.72","5.9","0","10","6","6"
"2013","Realschule","Westdeutschland","6.84","6.5","5401","4","6","8","9","10","6.78","6.9","0","10","7","7"
"2014","(Fach-)Abitur","Ostdeutschland","6.43","6.5","517","3","5","8","9","10","6.24","6.62","0","10","7","7"
"2014","(Fach-)Abitur","Westdeutschland","6.7","6.5","3375","4","5","8","9","10","6.63","6.77","0","10","7","7"
"2014","(noch) kein Abschluss","Ostdeutschland","5.25","5.5","102","0","3","8","9","10","4.73","5.77","0","10","5","7"
"2014","(noch) kein Abschluss","Westdeutschland","5.94","5.5","807","2","4","8","9","10","5.76","6.12","0","10","6","7"
"2014","AkademikerIn","Ostdeutschland","6.8","6.5","1436","4","6","8","9","10","6.69","6.91","0","10","7","7"
"2014","AkademikerIn","Westdeutschland","7.38","7.5","4759","5","6","9","10","10","7.32","7.44","0","10","8","8"
"2014","Hauptschule","Ostdeutschland","5.89","5.5","1245","3","5","8","9","10","5.76","6.02","0","10","6","6"
"2014","Hauptschule","Westdeutschland","6.44","6.5","6857","3","5","8","9","10","6.39","6.49","0","10","7","7"
"2014","Realschule","Ostdeutschland","5.9","5.5","2091","3","5","8","9","10","5.8","6","0","10","6","6"
"2014","Realschule","Westdeutschland","6.79","6.5","4728","4","5","8","9","10","6.73","6.85","0","10","7","7"
"2015","(Fach-)Abitur","Ostdeutschland","6.55","6.5","470","3","5","8","9","10","6.35","6.75","0","10","7","7"
"2015","(Fach-)Abitur","Westdeutschland","7.01","6.5","3108","4","6","8","9","10","6.94","7.08","0","10","7","8"
"2015","(noch) kein Abschluss","Ostdeutschland","6.15","5.5","97","3","5","8","9","10","5.65","6.65","0","10","5","7"
"2015","(noch) kein Abschluss","Westdeutschland","5.81","5.5","654","2","4","8","9","10","5.61","6.01","0","10","6","7"
"2015","AkademikerIn","Ostdeutschland","6.94","6.5","1363","4","6","8","9","10","6.83","7.05","0","10","7","8"
"2015","AkademikerIn","Westdeutschland","7.42","7.5","4481","5","6","9","10","10","7.36","7.48","0","10","8","8"
"2015","Hauptschule","Ostdeutschland","6.18","6.5","1154","3","5","8","9","10","6.05","6.31","0","10","6","7"
"2015","Hauptschule","Westdeutschland","6.53","6.5","6136","3","5","8","9","10","6.47","6.59","0","10","7","7"
"2015","Realschule","Ostdeutschland","5.96","5.5","1985","3","5","8","8","10","5.86","6.06","0","10","6","7"
"2015","Realschule","Westdeutschland","6.95","6.5","4440","4","6","8","9","10","6.89","7.01","0","10","7","8"
"2016","(Fach-)Abitur","Ostdeutschland","6.64","6.5","485","4","5","8","9","10","6.46","6.82","0","10","7","7"
"2016","(Fach-)Abitur","Westdeutschland","6.97","6.5","3126","4","6","8","9","10","6.9","7.04","0","10","7","7"
"2016","(noch) kein Abschluss","Ostdeutschland","6.11","5.5","84","3","5","8","9","10","5.63","6.59","0","10","5","7"
"2016","(noch) kein Abschluss","Westdeutschland","6.18","6.5","669","2","5","8","10","10","5.98","6.38","0","10","6","7"
"2016","AkademikerIn","Ostdeutschland","6.93","6.5","1330","4","6","8","9","10","6.83","7.03","0","10","7","8"
"2016","AkademikerIn","Westdeutschland","7.39","7.5","4516","5","7","9","10","10","7.33","7.45","0","10","8","8"
"2016","Hauptschule","Ostdeutschland","6.31","6.5","1054","3","5","8","9","10","6.17","6.45","0","10","6","7"
"2016","Hauptschule","Westdeutschland","6.65","6.5","5832","3","5","8","9","10","6.59","6.71","0","10","7","7"
"2016","Realschule","Ostdeutschland","6.08","6.5","1882","3","5","8","9","10","5.98","6.18","0","10","6","7"
"2016","Realschule","Westdeutschland","7.01","6.5","4071","4","6","8","9","10","6.95","7.07","0","10","7","8"
"2017","(Fach-)Abitur","Ostdeutschland","6.44","6.5","580","3","5","8","9","10","6.26","6.62","0","10","7","7"
"2017","(Fach-)Abitur","Westdeutschland","6.89","6.5","3466","4","6","8","9","10","6.82","6.96","0","10","7","7"
"2017","(noch) kein Abschluss","Ostdeutschland","5.84","4.5","106","3","4","8","10","10","5.39","6.29","0","10","5","7"
"2017","(noch) kein Abschluss","Westdeutschland","6.36","6.5","730","3","5","8","10","10","6.18","6.54","0","10","7","7"
"2017","AkademikerIn","Ostdeutschland","7.12","7.5","1429","4","6","8","9","10","7.02","7.22","0","10","7","8"
"2017","AkademikerIn","Westdeutschland","7.54","7.5","5051","5","7","9","10","10","7.49","7.59","0","10","8","8"
"2017","Hauptschule","Ostdeutschland","6.19","5.5","1090","3","5","8","9","10","6.05","6.33","0","10","6","7"
"2017","Hauptschule","Westdeutschland","6.61","6.5","5979","3","5","8","9","10","6.55","6.67","0","10","7","7"
"2017","Realschule","Ostdeutschland","6.12","6.5","2189","3","5","8","9","10","6.03","6.21","0","10","7","7"
"2017","Realschule","Westdeutschland","7.03","6.5","4662","4","6","8","9","10","6.97","7.09","0","10","7","7"
"2018","(Fach-)Abitur","Ostdeutschland","6.62","6.5","575","4","5","8","9","10","6.45","6.79","0","10","7","7"
"2018","(Fach-)Abitur","Westdeutschland","6.94","6.5","3363","4","6","8","9","10","6.87","7.01","0","10","7","7"
"2018","(noch) kein Abschluss","Ostdeutschland","6.24","5.5","119","3","5","8","9","10","5.77","6.71","0","10","5","7"
"2018","(noch) kein Abschluss","Westdeutschland","6.21","5.5","719","3","5","8","10","10","6.02","6.4","0","10","6","7"
"2018","AkademikerIn","Ostdeutschland","7.1","6.5","1388","5","6","8","9","10","7","7.2","0","10","7","8"
"2018","AkademikerIn","Westdeutschland","7.49","7.5","4926","5","7","9","10","10","7.44","7.54","0","10","8","8"
"2018","Hauptschule","Ostdeutschland","6.03","5.5","1054","3","4","8","9","10","5.89","6.17","0","10","6","7"
"2018","Hauptschule","Westdeutschland","6.64","6.5","5678","4","5","8","9","10","6.58","6.7","0","10","7","7"
"2018","Realschule","Ostdeutschland","6.06","6.5","2158","3","5","8","9","10","5.97","6.15","0","10","6","7"
"2018","Realschule","Westdeutschland","7.04","6.5","4456","4","6","8","9","10","6.98","7.1","0","10","7","7"
"2019","(Fach-)Abitur","Ostdeutschland","6.91","6.5","596","4","6","8","9","10","6.75","7.07","0","10","7","8"
"2019","(Fach-)Abitur","Westdeutschland","7.16","7.5","3478","4","6","9","10","10","7.09","7.23","0","10","8","8"
"2019","(noch) kein Abschluss","Ostdeutschland","6.27","6.5","95","2","5","8","10","10","5.73","6.81","0","10","6","7"
"2019","(noch) kein Abschluss","Westdeutschland","6.15","5.5","634","3","5","8","9","10","5.95","6.35","0","10","7","7"
"2019","AkademikerIn","Ostdeutschland","7.31","7.5","1587","5","6","9","10","10","7.21","7.41","0","10","8","8"
"2019","AkademikerIn","Westdeutschland","7.72","7.5","5400","5","7","9","10","10","7.67","7.77","0","10","8","8"
"2019","Hauptschule","Ostdeutschland","6.14","6.5","934","3","5","8","9","10","6","6.28","0","10","6","7"
"2019","Hauptschule","Westdeutschland","6.82","6.5","5230","4","5","8","9","10","6.76","6.88","0","10","7","7"
"2019","Realschule","Ostdeutschland","6.39","6.5","2148","3","5","8","9","10","6.3","6.48","0","10","7","7"
"2019","Realschule","Westdeutschland","7.19","7.5","4541","5","6","8","10","10","7.13","7.25","0","10","8","8"
"2020","(Fach-)Abitur","Ostdeutschland","7.02","6.5","619","4","6","8","9","10","6.85","7.19","0","10","7","8"
"2020","(Fach-)Abitur","Westdeutschland","7.06","6.5","3757","4","6","8","10","10","6.99","7.13","0","10","7","8"
"2020","(noch) kein Abschluss","Ostdeutschland","6.72","6.5","105","3","5","9","10","10","6.23","7.21","0","10","6","8"
"2020","(noch) kein Abschluss","Westdeutschland","6.18","6.5","752","3","5","8","9","10","6","6.36","0","10","7","7"
"2020","AkademikerIn","Ostdeutschland","7.45","7.5","1562","5","7","9","10","10","7.36","7.54","0","10","8","8"
"2020","AkademikerIn","Westdeutschland","7.64","7.5","5578","5","7","9","10","10","7.59","7.69","0","10","8","8"
"2020","Hauptschule","Ostdeutschland","6.35","6.5","887","3","5","8","9","10","6.2","6.5","0","10","7","7"
"2020","Hauptschule","Westdeutschland","6.7","6.5","4989","4","5","8","9","10","6.64","6.76","0","10","7","7"
"2020","Realschule","Ostdeutschland","6.52","6.5","1953","4","5","8","9","10","6.43","6.61","0","10","7","7"
"2020","Realschule","Westdeutschland","7.13","6.5","4201","5","6","8","9","10","7.07","7.19","0","10","8","8"
