"year","bildungsniveau","sex","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lowerconfidence_mean","upperconfidence_mean","minimum","maximum","lowerconfidence_median","upperconfidence_median"
"2009","(Fach-)Abitur","maennlich","6.15","5.5","869","3","5","8","9","10","6","6.3","0","10","7","7"
"2009","(Fach-)Abitur","weiblich","6.36","6.5","1096","3","5","8","9","10","6.23","6.49","0","10","7","7"
"2009","(noch) kein Abschluss","maennlich","5.82","5.5","220","2","4","8","9","10","5.48","6.16","0","10","6","7"
"2009","(noch) kein Abschluss","weiblich","5.64","5.5","219","2","5","7","9","10","5.31","5.97","0","10","6","7"
"2009","AkademikerIn","maennlich","6.77","6.5","2173","4","5","8","9","10","6.68","6.86","0","10","7","8"
"2009","AkademikerIn","weiblich","6.83","6.5","1836","3","5","8","9","10","6.73","6.93","0","10","7","8"
"2009","Hauptschule","maennlich","5.76","5.5","2971","2","4","8","8","10","5.68","5.84","0","10","6","6"
"2009","Hauptschule","weiblich","6.09","5.5","3157","3","5","8","9","10","6.01","6.17","0","10","6","7"
"2009","Realschule","maennlich","5.98","5.5","1998","3","5","8","9","10","5.88","6.08","0","10","6","7"
"2009","Realschule","weiblich","6.11","6.5","2747","3","5","8","9","10","6.02","6.2","0","10","7","7"
"2010","(Fach-)Abitur","maennlich","6.29","6.5","1229","3","5","8","9","10","6.17","6.41","0","10","7","7"
"2010","(Fach-)Abitur","weiblich","6.42","6.5","1789","3","5","8","9","10","6.31","6.53","0","10","7","7"
"2010","(noch) kein Abschluss","maennlich","6.28","5.5","345","3","5","8","9","10","6.02","6.54","0","10","6","7"
"2010","(noch) kein Abschluss","weiblich","5.69","5.5","374","2","4","7","9","10","5.42","5.96","0","10","6","6"
"2010","AkademikerIn","maennlich","6.84","6.5","2752","4","5","8","9","10","6.76","6.92","0","10","8","8"
"2010","AkademikerIn","weiblich","6.88","6.5","2593","4","6","8","9","10","6.8","6.96","0","10","7","8"
"2010","Hauptschule","maennlich","5.86","5.5","3595","3","5","8","8","10","5.79","5.93","0","10","6","6"
"2010","Hauptschule","weiblich","6.14","6.5","3820","3","5","8","9","10","6.06","6.22","0","10","6","6"
"2010","Realschule","maennlich","6.13","6.5","2616","3","5","8","9","10","6.04","6.22","0","10","6","7"
"2010","Realschule","weiblich","6.26","6.5","4100","3","5","8","9","10","6.19","6.33","0","10","7","7"
"2011","(Fach-)Abitur","maennlich","6.63","6.5","1282","4","5","8","9","10","6.51","6.75","0","10","7","7"
"2011","(Fach-)Abitur","weiblich","6.56","6.5","1977","3","5","8","9","10","6.46","6.66","0","10","7","7"
"2011","(noch) kein Abschluss","maennlich","6.62","6.5","353","4","5","9","10","10","6.37","6.87","0","10","7","7"
"2011","(noch) kein Abschluss","weiblich","5.98","5.5","398","3","4","8","9","10","5.72","6.24","0","10","6","7"
"2011","AkademikerIn","maennlich","7.12","7.5","2942","4","6","8","9","10","7.05","7.19","0","10","8","8"
"2011","AkademikerIn","weiblich","7.1","7.5","2789","4","6","9","10","10","7.02","7.18","0","10","8","8"
"2011","Hauptschule","maennlich","6.01","5.5","3751","3","5","8","9","10","5.94","6.08","0","10","6","7"
"2011","Hauptschule","weiblich","6.24","6.5","4092","3","5","8","9","10","6.17","6.31","0","10","6","7"
"2011","Realschule","maennlich","6.25","6.5","2758","3","5","8","9","10","6.17","6.33","0","10","7","7"
"2011","Realschule","weiblich","6.29","6.5","4433","3","5","8","9","10","6.22","6.36","0","10","7","7"
"2012","(Fach-)Abitur","maennlich","6.58","6.5","1334","3","5","8","9","10","6.46","6.7","0","10","7","7"
"2012","(Fach-)Abitur","weiblich","6.72","6.5","2005","4","5","8","9","10","6.62","6.82","0","10","7","7"
"2012","(noch) kein Abschluss","maennlich","6.5","6.5","365","3","5","8","10","10","6.25","6.75","0","10","7","7"
"2012","(noch) kein Abschluss","weiblich","5.9","5.5","416","2","4","8","9","10","5.65","6.15","0","10","6","7"
"2012","AkademikerIn","maennlich","7.15","7.5","3018","4","6","8","9","10","7.08","7.22","0","10","8","8"
"2012","AkademikerIn","weiblich","7.14","7.5","2878","4","6","9","10","10","7.06","7.22","0","10","8","8"
"2012","Hauptschule","maennlich","6.19","6.5","3929","3","5","8","9","10","6.12","6.26","0","10","6","7"
"2012","Hauptschule","weiblich","6.34","6.5","4206","3","5","8","9","10","6.27","6.41","0","10","6","7"
"2012","Realschule","maennlich","6.35","6.5","2892","3","5","8","9","10","6.27","6.43","0","10","7","7"
"2012","Realschule","weiblich","6.45","6.5","4497","3","5","8","9","10","6.38","6.52","0","10","7","7"
"2013","(Fach-)Abitur","maennlich","6.68","6.5","1843","3","5","8","9","10","6.58","6.78","0","10","7","7"
"2013","(Fach-)Abitur","weiblich","6.74","6.5","2569","4","5","8","9","10","6.65","6.83","0","10","7","7"
"2013","(noch) kein Abschluss","maennlich","6.26","6.5","586","2","5","8","9","10","6.05","6.47","0","10","6","7"
"2013","(noch) kein Abschluss","weiblich","6.15","6.5","650","2","5","8","10","10","5.95","6.35","0","10","6","7"
"2013","AkademikerIn","maennlich","7.27","7.5","3427","5","6","9","10","10","7.2","7.34","0","10","8","8"
"2013","AkademikerIn","weiblich","7.22","7.5","3407","4","6","9","10","10","7.15","7.29","0","10","8","8"
"2013","Hauptschule","maennlich","6.29","6.5","4566","3","5","8","9","10","6.22","6.36","0","10","6","7"
"2013","Hauptschule","weiblich","6.36","6.5","4776","3","5","8","9","10","6.29","6.43","0","10","7","7"
"2013","Realschule","maennlich","6.53","6.5","3049","3","5","8","9","10","6.45","6.61","0","10","7","7"
"2013","Realschule","weiblich","6.57","6.5","4687","3","5","8","9","10","6.5","6.64","0","10","7","7"
"2014","(Fach-)Abitur","maennlich","6.63","6.5","1674","3","5","8","9","10","6.53","6.73","0","10","7","7"
"2014","(Fach-)Abitur","weiblich","6.71","6.5","2218","4","5","8","9","10","6.62","6.8","0","10","7","7"
"2014","(noch) kein Abschluss","maennlich","5.96","5.5","419","2","4","8","9","10","5.7","6.22","0","10","6","7"
"2014","(noch) kein Abschluss","weiblich","5.78","5.5","490","2","4","8","9","10","5.54","6.02","0","10","6","7"
"2014","AkademikerIn","maennlich","7.27","7.5","3086","5","6","9","10","10","7.2","7.34","0","10","8","8"
"2014","AkademikerIn","weiblich","7.27","7.5","3109","4","6","9","10","10","7.2","7.34","0","10","8","8"
"2014","Hauptschule","maennlich","6.31","6.5","3946","3","5","8","9","10","6.24","6.38","0","10","7","7"
"2014","Hauptschule","weiblich","6.42","6.5","4156","3","5","8","9","10","6.35","6.49","0","10","7","7"
"2014","Realschule","maennlich","6.5","6.5","2721","3","5","8","9","10","6.42","6.58","0","10","7","7"
"2014","Realschule","weiblich","6.58","6.5","4098","3","5","8","9","10","6.51","6.65","0","10","7","7"
"2015","(Fach-)Abitur","maennlich","6.87","6.5","1511","4","6","8","9","10","6.77","6.97","0","10","7","7"
"2015","(Fach-)Abitur","weiblich","7.04","6.5","2067","4","6","8","10","10","6.95","7.13","0","10","7","8"
"2015","(noch) kein Abschluss","maennlich","5.97","5.5","331","3","5","8","9","10","5.7","6.24","0","10","6","7"
"2015","(noch) kein Abschluss","weiblich","5.75","5.5","420","2","4","8","9","10","5.5","6","0","10","6","7"
"2015","AkademikerIn","maennlich","7.3","7.5","2934","5","6","9","10","10","7.23","7.37","0","10","8","8"
"2015","AkademikerIn","weiblich","7.37","7.5","2910","5","6","9","10","10","7.3","7.44","0","10","8","8"
"2015","Hauptschule","maennlich","6.33","6.5","3560","3","5","8","9","10","6.26","6.4","0","10","7","7"
"2015","Hauptschule","weiblich","6.63","6.5","3730","3","5","8","9","10","6.56","6.7","0","10","7","7"
"2015","Realschule","maennlich","6.67","6.5","2565","4","5","8","9","10","6.59","6.75","0","10","7","7"
"2015","Realschule","weiblich","6.68","6.5","3860","4","5","8","9","10","6.61","6.75","0","10","7","7"
"2016","(Fach-)Abitur","maennlich","6.78","6.5","1509","4","6","8","9","10","6.68","6.88","0","10","7","7"
"2016","(Fach-)Abitur","weiblich","7.07","6.5","2102","4","6","8","9","10","6.98","7.16","0","10","7","7"
"2016","(noch) kein Abschluss","maennlich","6.36","6.5","330","3","5","8","9","10","6.1","6.62","0","10","6","7"
"2016","(noch) kein Abschluss","weiblich","6.02","6.5","423","2","4","8","10","10","5.76","6.28","0","10","6","7"
"2016","AkademikerIn","maennlich","7.29","7.5","2901","5","6","9","10","10","7.22","7.36","0","10","8","8"
"2016","AkademikerIn","weiblich","7.32","7.5","2945","4","6","9","10","10","7.25","7.39","0","10","8","8"
"2016","Hauptschule","maennlich","6.49","6.5","3398","3","5","8","9","10","6.42","6.56","0","10","7","7"
"2016","Hauptschule","weiblich","6.72","6.5","3488","3","5","8","9","10","6.64","6.8","0","10","7","7"
"2016","Realschule","maennlich","6.75","6.5","2375","4","6","8","9","10","6.67","6.83","0","10","7","7"
"2016","Realschule","weiblich","6.75","6.5","3578","3","5","8","9","10","6.68","6.82","0","10","7","7"
"2017","(Fach-)Abitur","maennlich","6.66","6.5","1736","3","5","8","9","10","6.56","6.76","0","10","7","7"
"2017","(Fach-)Abitur","weiblich","6.99","6.5","2310","4","6","8","9","10","6.9","7.08","0","10","7","7"
"2017","(noch) kein Abschluss","maennlich","6.42","6.5","392","3","5","8","10","10","6.18","6.66","0","10","7","7"
"2017","(noch) kein Abschluss","weiblich","6.2","6.5","444","2","4","8","10","10","5.96","6.44","0","10","6","7"
"2017","AkademikerIn","maennlich","7.47","7.5","3234","5","7","9","10","10","7.41","7.53","0","10","8","8"
"2017","AkademikerIn","weiblich","7.47","7.5","3246","5","7","9","10","10","7.4","7.54","0","10","8","8"
"2017","Hauptschule","maennlich","6.43","6.5","3516","3","5","8","9","10","6.36","6.5","0","10","7","7"
"2017","Hauptschule","weiblich","6.69","6.5","3553","3","5","8","9","10","6.62","6.76","0","10","7","7"
"2017","Realschule","maennlich","6.78","6.5","2773","4","6","8","9","10","6.7","6.86","0","10","7","7"
"2017","Realschule","weiblich","6.79","6.5","4078","4","5","8","9","10","6.72","6.86","0","10","7","7"
"2018","(Fach-)Abitur","maennlich","6.86","6.5","1668","4","6","8","9","10","6.76","6.96","0","10","7","7"
"2018","(Fach-)Abitur","weiblich","6.92","6.5","2270","4","6","8","9","10","6.83","7.01","0","10","7","7"
"2018","(noch) kein Abschluss","maennlich","6.34","6.5","378","3","5","8","10","10","6.09","6.59","0","10","6","7"
"2018","(noch) kein Abschluss","weiblich","6.1","5.5","460","3","5","8","9","10","5.85","6.35","0","10","6","7"
"2018","AkademikerIn","maennlich","7.48","7.5","3138","5","7","9","10","10","7.42","7.54","0","10","8","8"
"2018","AkademikerIn","weiblich","7.35","7.5","3176","5","6","9","10","10","7.28","7.42","0","10","8","8"
"2018","Hauptschule","maennlich","6.48","6.5","3343","3","5","8","9","10","6.41","6.55","0","10","7","7"
"2018","Hauptschule","weiblich","6.66","6.5","3389","3","5","8","9","10","6.58","6.74","0","10","7","7"
"2018","Realschule","maennlich","6.73","6.5","2661","4","6","8","9","10","6.65","6.81","0","10","7","7"
"2018","Realschule","weiblich","6.8","6.5","3953","4","5","8","9","10","6.73","6.87","0","10","7","7"
"2019","(Fach-)Abitur","maennlich","7.12","7.5","1795","4","6","8","10","10","7.03","7.21","0","10","8","8"
"2019","(Fach-)Abitur","weiblich","7.13","7.5","2296","4","6","9","10","10","7.04","7.22","0","10","8","8"
"2019","(noch) kein Abschluss","maennlich","6.06","6.5","351","3","5","8","9","10","5.8","6.32","0","10","7","7"
"2019","(noch) kein Abschluss","weiblich","6.25","5.5","379","3","5","8","9","10","5.99","6.51","0","10","6","7"
"2019","AkademikerIn","maennlich","7.64","7.5","3671","5","7","9","10","10","7.58","7.7","0","10","8","8"
"2019","AkademikerIn","weiblich","7.65","7.5","3347","5","7","9","10","10","7.59","7.71","0","10","8","8"
"2019","Hauptschule","maennlich","6.68","6.5","3148","4","5","8","9","10","6.6","6.76","0","10","7","7"
"2019","Hauptschule","weiblich","6.81","6.5","3022","3","5","8","9","10","6.73","6.89","0","10","7","7"
"2019","Realschule","maennlich","6.88","6.5","2808","4","6","8","9","10","6.8","6.96","0","10","7","8"
"2019","Realschule","weiblich","7.04","6.5","3897","4","6","8","9","10","6.97","7.11","0","10","7","8"
"2020","(Fach-)Abitur","maennlich","6.98","6.5","1941","4","6","8","9","10","6.88","7.08","0","10","7","8"
"2020","(Fach-)Abitur","weiblich","7.12","7.5","2432","4","6","8","10","10","7.04","7.2","0","10","7","8"
"2020","(noch) kein Abschluss","maennlich","6.27","5.5","440","3","5","8","9","10","6.04","6.5","0","10","6","7"
"2020","(noch) kein Abschluss","weiblich","6.22","6.5","417","2","5","8","10","10","5.98","6.46","0","10","7","7"
"2020","AkademikerIn","maennlich","7.62","7.5","3666","5","7","9","10","10","7.56","7.68","0","10","8","8"
"2020","AkademikerIn","weiblich","7.59","7.5","3472","5","7","9","10","10","7.53","7.65","0","10","8","8"
"2020","Hauptschule","maennlich","6.61","6.5","2996","3","5","8","9","10","6.53","6.69","0","10","7","7"
"2020","Hauptschule","weiblich","6.72","6.5","2880","4","5","8","9","10","6.64","6.8","0","10","7","7"
"2020","Realschule","maennlich","6.94","6.5","2551","4","6","8","9","10","6.86","7.02","0","10","7","8"
"2020","Realschule","weiblich","6.98","6.5","3602","4","6","8","9","10","6.91","7.05","0","10","7","8"
