"year","bildungsniveau","migback","mean","median","n","lower_confidence","upper_confidence"
"2005","(noch) kein Abschluss","indirekter Migrationshintergrund","5.87","5.5","84","5.38","6.36"
"2005","(noch) kein Abschluss","kein Migrationshintergrund","6.25","5.5","498","6.03","6.47"
"2005","AkademikerIn","direkter Migrationshintergrund","5.86","5.5","336","5.61","6.11"
"2005","AkademikerIn","indirekter Migrationshintergrund","6.11","5.5","69","5.53","6.69"
"2005","AkademikerIn","kein Migrationshintergrund","6.77","6.5","3731","6.7","6.84"
"2005","Hauptschule","direkter Migrationshintergrund","5.39","4.5","1180","5.26","5.52"
"2005","Hauptschule","indirekter Migrationshintergrund","5.36","5.5","254","5.06","5.66"
"2005","Hauptschule","kein Migrationshintergrund","6.02","5.5","6025","5.96","6.08"
"2005","Realschule","direkter Migrationshintergrund","6.13","6.5","192","5.79","6.47"
"2005","Realschule","indirekter Migrationshintergrund","5.65","5.5","194","5.33","5.97"
"2005","Realschule","kein Migrationshintergrund","5.98","5.5","4922","5.91","6.05"
"2006","(Fach-)Abitur","direkter Migrationshintergrund","5.5","5.5","396","5.27","5.73"
"2006","(Fach-)Abitur","indirekter Migrationshintergrund","6.07","5.5","147","5.69","6.45"
"2006","(Fach-)Abitur","kein Migrationshintergrund","6.22","6.5","1865","6.12","6.32"
"2006","(noch) kein Abschluss","direkter Migrationshintergrund","5.14","4.5","180","4.79","5.49"
"2006","(noch) kein Abschluss","indirekter Migrationshintergrund","5.93","5.5","60","5.39","6.47"
"2006","(noch) kein Abschluss","kein Migrationshintergrund","6.07","6.5","351","5.81","6.33"
"2006","AkademikerIn","direkter Migrationshintergrund","5.89","5.5","362","5.64","6.14"
"2006","AkademikerIn","indirekter Migrationshintergrund","6.24","5.5","76","5.71","6.77"
"2006","AkademikerIn","kein Migrationshintergrund","6.76","6.5","4115","6.69","6.83"
"2006","Hauptschule","direkter Migrationshintergrund","5.43","4.5","1160","5.31","5.55"
"2006","Hauptschule","indirekter Migrationshintergrund","5.47","5.5","247","5.18","5.76"
"2006","Hauptschule","kein Migrationshintergrund","6","5.5","6572","5.94","6.06"
"2006","Realschule","direkter Migrationshintergrund","5.86","5.5","193","5.53","6.19"
"2006","Realschule","indirekter Migrationshintergrund","5.5","5.5","196","5.16","5.84"
"2006","Realschule","kein Migrationshintergrund","5.92","5.5","5267","5.86","5.98"
"2007","(Fach-)Abitur","direkter Migrationshintergrund","5.41","5.5","368","5.18","5.64"
"2007","(Fach-)Abitur","indirekter Migrationshintergrund","6.31","5.5","130","5.91","6.71"
"2007","(Fach-)Abitur","kein Migrationshintergrund","6.33","6.5","1820","6.23","6.43"
"2007","(noch) kein Abschluss","direkter Migrationshintergrund","4.9","4.5","144","4.55","5.25"
"2007","(noch) kein Abschluss","indirekter Migrationshintergrund","5.97","6.5","49","5.3","6.64"
"2007","(noch) kein Abschluss","kein Migrationshintergrund","5.94","5.5","318","5.65","6.23"
"2007","AkademikerIn","direkter Migrationshintergrund","5.79","5.5","343","5.54","6.04"
"2007","AkademikerIn","indirekter Migrationshintergrund","6.46","6.5","84","6.03","6.89"
"2007","AkademikerIn","kein Migrationshintergrund","6.85","6.5","3928","6.78","6.92"
"2007","Hauptschule","direkter Migrationshintergrund","5.43","4.5","1017","5.3","5.56"
"2007","Hauptschule","indirekter Migrationshintergrund","5.26","4.5","233","4.94","5.58"
"2007","Hauptschule","kein Migrationshintergrund","5.96","5.5","5998","5.9","6.02"
"2007","Realschule","direkter Migrationshintergrund","5.96","5.5","178","5.62","6.3"
"2007","Realschule","indirekter Migrationshintergrund","5.68","5.5","191","5.37","5.99"
"2007","Realschule","kein Migrationshintergrund","6.02","5.5","4963","5.96","6.08"
"2008","(Fach-)Abitur","direkter Migrationshintergrund","5.4","5.5","337","5.15","5.65"
"2008","(Fach-)Abitur","indirekter Migrationshintergrund","5.65","5.5","119","5.23","6.07"
"2008","(Fach-)Abitur","kein Migrationshintergrund","6.35","6.5","1674","6.24","6.46"
"2008","(noch) kein Abschluss","direkter Migrationshintergrund","5.22","4.5","117","4.84","5.6"
"2008","(noch) kein Abschluss","indirekter Migrationshintergrund","4.84","4.5","54","4.16","5.52"
"2008","(noch) kein Abschluss","kein Migrationshintergrund","6.33","6.5","317","6.06","6.6"
"2008","AkademikerIn","direkter Migrationshintergrund","5.86","5.5","309","5.59","6.13"
"2008","AkademikerIn","indirekter Migrationshintergrund","6.55","6.5","83","6.13","6.97"
"2008","AkademikerIn","kein Migrationshintergrund","6.89","6.5","3768","6.82","6.96"
"2008","Hauptschule","direkter Migrationshintergrund","5.59","5.5","910","5.45","5.73"
"2008","Hauptschule","indirekter Migrationshintergrund","5.97","5.5","230","5.67","6.27"
"2008","Hauptschule","kein Migrationshintergrund","5.93","5.5","5584","5.87","5.99"
"2008","Realschule","direkter Migrationshintergrund","6.09","6.5","164","5.75","6.43"
"2008","Realschule","indirekter Migrationshintergrund","5.94","5.5","184","5.62","6.26"
"2008","Realschule","kein Migrationshintergrund","6.02","5.5","4716","5.95","6.09"
"2009","(Fach-)Abitur","direkter Migrationshintergrund","5.58","5.5","292","5.33","5.83"
"2009","(Fach-)Abitur","indirekter Migrationshintergrund","6.14","6.5","101","5.65","6.63"
"2009","(Fach-)Abitur","kein Migrationshintergrund","6.44","6.5","1572","6.33","6.55"
"2009","(noch) kein Abschluss","direkter Migrationshintergrund","4.85","4.5","112","4.41","5.29"
"2009","(noch) kein Abschluss","indirekter Migrationshintergrund","5.8","5.5","50","5.06","6.54"
"2009","(noch) kein Abschluss","kein Migrationshintergrund","6.28","6.5","277","6","6.56"
"2009","AkademikerIn","direkter Migrationshintergrund","6.3","6.5","288","6.03","6.57"
"2009","AkademikerIn","indirekter Migrationshintergrund","6.44","6.5","86","5.95","6.93"
"2009","AkademikerIn","kein Migrationshintergrund","6.87","6.5","3635","6.8","6.94"
"2009","Hauptschule","direkter Migrationshintergrund","5.54","5.5","764","5.38","5.7"
"2009","Hauptschule","indirekter Migrationshintergrund","5.6","5.5","209","5.29","5.91"
"2009","Hauptschule","kein Migrationshintergrund","6.02","5.5","5155","5.96","6.08"
"2009","Realschule","direkter Migrationshintergrund","6.22","5.5","141","5.87","6.57"
"2009","Realschule","indirekter Migrationshintergrund","5.85","5.5","164","5.51","6.19"
"2009","Realschule","kein Migrationshintergrund","6.06","6.5","4440","5.99","6.13"
"2010","(Fach-)Abitur","direkter Migrationshintergrund","5.83","5.5","567","5.63","6.03"
"2010","(Fach-)Abitur","indirekter Migrationshintergrund","5.5","4.5","180","5.15","5.85"
"2010","(Fach-)Abitur","kein Migrationshintergrund","6.56","6.5","2271","6.47","6.65"
"2010","(noch) kein Abschluss","direkter Migrationshintergrund","5.39","4.5","221","5.07","5.71"
"2010","(noch) kein Abschluss","indirekter Migrationshintergrund","5.66","5.5","84","5.1","6.22"
"2010","(noch) kein Abschluss","kein Migrationshintergrund","6.47","6.5","414","6.22","6.72"
"2010","AkademikerIn","direkter Migrationshintergrund","6.18","6.5","539","5.97","6.39"
"2010","AkademikerIn","indirekter Migrationshintergrund","6.08","5.5","164","5.76","6.4"
"2010","AkademikerIn","kein Migrationshintergrund","6.99","6.5","4642","6.93","7.05"
"2010","Hauptschule","direkter Migrationshintergrund","5.65","5.5","1246","5.52","5.78"
"2010","Hauptschule","indirekter Migrationshintergrund","5.52","4.5","312","5.24","5.8"
"2010","Hauptschule","kein Migrationshintergrund","6.1","6.5","5857","6.04","6.16"
"2010","Realschule","direkter Migrationshintergrund","6.48","6.5","251","6.18","6.78"
"2010","Realschule","indirekter Migrationshintergrund","5.86","5.5","298","5.58","6.14"
"2010","Realschule","kein Migrationshintergrund","6.2","6.5","6167","6.14","6.26"
"2011","(Fach-)Abitur","direkter Migrationshintergrund","6.27","6.5","564","6.07","6.47"
"2011","(Fach-)Abitur","indirekter Migrationshintergrund","6.3","6.5","192","5.97","6.63"
"2011","(Fach-)Abitur","kein Migrationshintergrund","6.69","6.5","2503","6.6","6.78"
"2011","(noch) kein Abschluss","direkter Migrationshintergrund","5.51","4.5","200","5.17","5.85"
"2011","(noch) kein Abschluss","indirekter Migrationshintergrund","6.68","7.5","83","6.11","7.25"
"2011","(noch) kein Abschluss","kein Migrationshintergrund","6.71","6.5","468","6.48","6.94"
"2011","AkademikerIn","direkter Migrationshintergrund","6.75","6.5","562","6.56","6.94"
"2011","AkademikerIn","indirekter Migrationshintergrund","7.15","6.5","183","6.89","7.41"
"2011","AkademikerIn","kein Migrationshintergrund","7.17","7.5","4986","7.11","7.23"
"2011","Hauptschule","direkter Migrationshintergrund","5.91","5.5","1189","5.78","6.04"
"2011","Hauptschule","indirekter Migrationshintergrund","5.88","5.5","299","5.59","6.17"
"2011","Hauptschule","kein Migrationshintergrund","6.18","6.5","6355","6.12","6.24"
"2011","Realschule","direkter Migrationshintergrund","6.44","6.5","258","6.16","6.72"
"2011","Realschule","indirekter Migrationshintergrund","5.74","5.5","311","5.46","6.02"
"2011","Realschule","kein Migrationshintergrund","6.29","6.5","6622","6.23","6.35"
"2012","(Fach-)Abitur","direkter Migrationshintergrund","6.25","6.5","592","6.06","6.44"
"2012","(Fach-)Abitur","indirekter Migrationshintergrund","6.31","6.5","208","6","6.62"
"2012","(Fach-)Abitur","kein Migrationshintergrund","6.79","6.5","2539","6.7","6.88"
"2012","(noch) kein Abschluss","direkter Migrationshintergrund","5.87","5.5","181","5.54","6.2"
"2012","(noch) kein Abschluss","indirekter Migrationshintergrund","7.16","7.5","99","6.74","7.58"
"2012","(noch) kein Abschluss","kein Migrationshintergrund","6.16","6.5","501","5.93","6.39"
"2012","AkademikerIn","direkter Migrationshintergrund","6.68","6.5","579","6.5","6.86"
"2012","AkademikerIn","indirekter Migrationshintergrund","7.12","6.5","182","6.83","7.41"
"2012","AkademikerIn","kein Migrationshintergrund","7.22","7.5","5135","7.16","7.28"
"2012","Hauptschule","direkter Migrationshintergrund","6.21","5.5","1204","6.09","6.33"
"2012","Hauptschule","indirekter Migrationshintergrund","5.93","5.5","303","5.66","6.2"
"2012","Hauptschule","kein Migrationshintergrund","6.29","6.5","6628","6.23","6.35"
"2012","Realschule","direkter Migrationshintergrund","6.48","6.5","262","6.2","6.76"
"2012","Realschule","indirekter Migrationshintergrund","6.2","6.5","314","5.94","6.46"
"2012","Realschule","kein Migrationshintergrund","6.41","6.5","6813","6.36","6.46"
"2013","(Fach-)Abitur","direkter Migrationshintergrund","6.2","6.5","1471","6.08","6.32"
"2013","(Fach-)Abitur","indirekter Migrationshintergrund","6.29","6.5","370","6.05","6.53"
"2013","(Fach-)Abitur","kein Migrationshintergrund","6.93","6.5","2571","6.85","7.01"
"2013","(noch) kein Abschluss","direkter Migrationshintergrund","5.62","5.5","524","5.4","5.84"
"2013","(noch) kein Abschluss","indirekter Migrationshintergrund","6.62","6.5","204","6.29","6.95"
"2013","(noch) kein Abschluss","kein Migrationshintergrund","6.52","6.5","508","6.3","6.74"
"2013","AkademikerIn","direkter Migrationshintergrund","6.91","6.5","1337","6.79","7.03"
"2013","AkademikerIn","indirekter Migrationshintergrund","7.35","7.5","325","7.13","7.57"
"2013","AkademikerIn","kein Migrationshintergrund","7.3","7.5","5172","7.25","7.35"
"2013","Hauptschule","direkter Migrationshintergrund","6.09","5.5","2360","6","6.18"
"2013","Hauptschule","indirekter Migrationshintergrund","5.67","5.5","558","5.45","5.89"
"2013","Hauptschule","kein Migrationshintergrund","6.4","6.5","6424","6.34","6.46"
"2013","Realschule","direkter Migrationshintergrund","6.53","6.5","492","6.33","6.73"
"2013","Realschule","indirekter Migrationshintergrund","6.5","6.5","521","6.3","6.7"
"2013","Realschule","kein Migrationshintergrund","6.55","6.5","6723","6.5","6.6"
"2014","(Fach-)Abitur","direkter Migrationshintergrund","6.03","5.5","1173","5.9","6.16"
"2014","(Fach-)Abitur","indirekter Migrationshintergrund","6.66","6.5","332","6.44","6.88"
"2014","(Fach-)Abitur","kein Migrationshintergrund","6.89","6.5","2387","6.8","6.98"
"2014","(noch) kein Abschluss","direkter Migrationshintergrund","5.34","4.5","367","5.09","5.59"
"2014","(noch) kein Abschluss","indirekter Migrationshintergrund","6.53","7.5","126","6.09","6.97"
"2014","(noch) kein Abschluss","kein Migrationshintergrund","6.12","6.5","416","5.85","6.39"
"2014","AkademikerIn","direkter Migrationshintergrund","6.81","6.5","1104","6.68","6.94"
"2014","AkademikerIn","indirekter Migrationshintergrund","7.15","7.5","267","6.9","7.4"
"2014","AkademikerIn","kein Migrationshintergrund","7.35","7.5","4824","7.29","7.41"
"2014","Hauptschule","direkter Migrationshintergrund","6.19","6.5","1870","6.09","6.29"
"2014","Hauptschule","indirekter Migrationshintergrund","5.73","5.5","442","5.5","5.96"
"2014","Hauptschule","kein Migrationshintergrund","6.43","6.5","5790","6.37","6.49"
"2014","Realschule","direkter Migrationshintergrund","6.8","6.5","393","6.6","7"
"2014","Realschule","indirekter Migrationshintergrund","6.16","6.5","438","5.95","6.37"
"2014","Realschule","kein Migrationshintergrund","6.55","6.5","5988","6.49","6.61"
"2015","(Fach-)Abitur","direkter Migrationshintergrund","6.48","6.5","994","6.35","6.61"
"2015","(Fach-)Abitur","indirekter Migrationshintergrund","6.95","6.5","297","6.71","7.19"
"2015","(Fach-)Abitur","kein Migrationshintergrund","7.11","7.5","2287","7.03","7.19"
"2015","(noch) kein Abschluss","direkter Migrationshintergrund","5.49","5.5","291","5.22","5.76"
"2015","(noch) kein Abschluss","indirekter Migrationshintergrund","6.24","6.5","113","5.72","6.76"
"2015","(noch) kein Abschluss","kein Migrationshintergrund","6.02","5.5","347","5.74","6.3"
"2015","AkademikerIn","direkter Migrationshintergrund","7.05","6.5","974","6.92","7.18"
"2015","AkademikerIn","indirekter Migrationshintergrund","7.22","7.5","254","6.96","7.48"
"2015","AkademikerIn","kein Migrationshintergrund","7.38","7.5","4616","7.32","7.44"
"2015","Hauptschule","direkter Migrationshintergrund","6.29","6.5","1548","6.18","6.4"
"2015","Hauptschule","indirekter Migrationshintergrund","6","5.5","388","5.75","6.25"
"2015","Hauptschule","kein Migrationshintergrund","6.55","6.5","5354","6.49","6.61"
"2015","Realschule","direkter Migrationshintergrund","6.76","6.5","344","6.54","6.98"
"2015","Realschule","indirekter Migrationshintergrund","6.74","6.5","394","6.53","6.95"
"2015","Realschule","kein Migrationshintergrund","6.66","6.5","5687","6.6","6.72"
"2016","(Fach-)Abitur","direkter Migrationshintergrund","6.35","6.5","1137","6.23","6.47"
"2016","(Fach-)Abitur","indirekter Migrationshintergrund","6.89","6.5","313","6.64","7.14"
"2016","(Fach-)Abitur","kein Migrationshintergrund","7.14","6.5","2161","7.06","7.22"
"2016","(noch) kein Abschluss","direkter Migrationshintergrund","5.7","5.5","337","5.44","5.96"
"2016","(noch) kein Abschluss","indirekter Migrationshintergrund","6.52","6.5","90","5.98","7.06"
"2016","(noch) kein Abschluss","kein Migrationshintergrund","6.46","6.5","326","6.17","6.75"
"2016","AkademikerIn","direkter Migrationshintergrund","6.91","6.5","1201","6.79","7.03"
"2016","AkademikerIn","indirekter Migrationshintergrund","7.4","7.5","237","7.14","7.66"
"2016","AkademikerIn","kein Migrationshintergrund","7.38","7.5","4408","7.32","7.44"
"2016","Hauptschule","direkter Migrationshintergrund","6.48","6.5","1596","6.37","6.59"
"2016","Hauptschule","indirekter Migrationshintergrund","6.25","6.5","368","6","6.5"
"2016","Hauptschule","kein Migrationshintergrund","6.65","6.5","4922","6.59","6.71"
"2016","Realschule","direkter Migrationshintergrund","6.73","6.5","312","6.49","6.97"
"2016","Realschule","indirekter Migrationshintergrund","6.83","6.5","372","6.62","7.04"
"2016","Realschule","kein Migrationshintergrund","6.75","6.5","5269","6.69","6.81"
"2017","(Fach-)Abitur","direkter Migrationshintergrund","6.39","6.5","1068","6.26","6.52"
"2017","(Fach-)Abitur","indirekter Migrationshintergrund","6.87","6.5","369","6.65","7.09"
"2017","(Fach-)Abitur","kein Migrationshintergrund","6.98","6.5","2609","6.9","7.06"
"2017","(noch) kein Abschluss","direkter Migrationshintergrund","5.81","5.5","307","5.53","6.09"
"2017","(noch) kein Abschluss","indirekter Migrationshintergrund","6.49","6.5","104","5.99","6.99"
"2017","(noch) kein Abschluss","kein Migrationshintergrund","6.63","6.5","425","6.4","6.86"
"2017","AkademikerIn","direkter Migrationshintergrund","7.1","6.5","1161","6.98","7.22"
"2017","AkademikerIn","indirekter Migrationshintergrund","7.59","7.5","280","7.34","7.84"
"2017","AkademikerIn","kein Migrationshintergrund","7.53","7.5","5039","7.48","7.58"
"2017","Hauptschule","direkter Migrationshintergrund","6.34","6.5","1515","6.23","6.45"
"2017","Hauptschule","indirekter Migrationshintergrund","6.24","5.5","358","6.01","6.47"
"2017","Hauptschule","kein Migrationshintergrund","6.62","6.5","5196","6.56","6.68"
"2017","Realschule","direkter Migrationshintergrund","6.41","6.5","322","6.18","6.64"
"2017","Realschule","indirekter Migrationshintergrund","6.86","6.5","398","6.66","7.06"
"2017","Realschule","kein Migrationshintergrund","6.8","6.5","6131","6.75","6.85"
"2018","(Fach-)Abitur","direkter Migrationshintergrund","6.38","6.5","1007","6.25","6.51"
"2018","(Fach-)Abitur","indirekter Migrationshintergrund","6.86","6.5","350","6.64","7.08"
"2018","(Fach-)Abitur","kein Migrationshintergrund","7.08","6.5","2581","7","7.16"
"2018","(noch) kein Abschluss","direkter Migrationshintergrund","5.62","4.5","333","5.35","5.89"
"2018","(noch) kein Abschluss","indirekter Migrationshintergrund","6.64","6.5","109","6.17","7.11"
"2018","(noch) kein Abschluss","kein Migrationshintergrund","6.62","6.5","396","6.36","6.88"
"2018","AkademikerIn","direkter Migrationshintergrund","6.83","6.5","1128","6.71","6.95"
"2018","AkademikerIn","indirekter Migrationshintergrund","7.26","7.5","274","7.01","7.51"
"2018","AkademikerIn","kein Migrationshintergrund","7.54","7.5","4912","7.49","7.59"
"2018","Hauptschule","direkter Migrationshintergrund","6.38","6.5","1430","6.27","6.49"
"2018","Hauptschule","indirekter Migrationshintergrund","6.41","6.5","378","6.16","6.66"
"2018","Hauptschule","kein Migrationshintergrund","6.62","6.5","4924","6.56","6.68"
"2018","Realschule","direkter Migrationshintergrund","6.62","6.5","302","6.4","6.84"
"2018","Realschule","indirekter Migrationshintergrund","6.94","6.5","402","6.73","7.15"
"2018","Realschule","kein Migrationshintergrund","6.77","6.5","5910","6.72","6.82"
"2019","(Fach-)Abitur","direkter Migrationshintergrund","6.62","6.5","881","6.48","6.76"
"2019","(Fach-)Abitur","indirekter Migrationshintergrund","6.97","6.5","389","6.75","7.19"
"2019","(Fach-)Abitur","kein Migrationshintergrund","7.32","7.5","2823","7.25","7.39"
"2019","(noch) kein Abschluss","direkter Migrationshintergrund","5.7","5.5","272","5.41","5.99"
"2019","(noch) kein Abschluss","indirekter Migrationshintergrund","6.95","6.5","110","6.49","7.41"
"2019","(noch) kein Abschluss","kein Migrationshintergrund","6.39","6.5","348","6.11","6.67"
"2019","AkademikerIn","direkter Migrationshintergrund","7.2","7.5","1064","7.07","7.33"
"2019","AkademikerIn","indirekter Migrationshintergrund","7.85","7.5","403","7.67","8.03"
"2019","AkademikerIn","kein Migrationshintergrund","7.72","7.5","5553","7.67","7.77"
"2019","Hauptschule","direkter Migrationshintergrund","6.68","6.5","1204","6.55","6.81"
"2019","Hauptschule","indirekter Migrationshintergrund","6.65","6.5","330","6.4","6.9"
"2019","Hauptschule","kein Migrationshintergrund","6.76","6.5","4636","6.7","6.82"
"2019","Realschule","direkter Migrationshintergrund","6.34","6.5","269","6.06","6.62"
"2019","Realschule","indirekter Migrationshintergrund","6.91","6.5","426","6.7","7.12"
"2019","Realschule","kein Migrationshintergrund","7","6.5","6011","6.95","7.05"
"2020","(Fach-)Abitur","direkter Migrationshintergrund","6.44","6.5","1350","6.32","6.56"
"2020","(Fach-)Abitur","indirekter Migrationshintergrund","6.96","6.5","362","6.74","7.18"
"2020","(Fach-)Abitur","kein Migrationshintergrund","7.25","7.5","2664","7.17","7.33"
"2020","(noch) kein Abschluss","direkter Migrationshintergrund","5.77","5.5","434","5.54","6"
"2020","(noch) kein Abschluss","indirekter Migrationshintergrund","6.75","6.5","102","6.28","7.22"
"2020","(noch) kein Abschluss","kein Migrationshintergrund","6.6","6.5","321","6.32","6.88"
"2020","AkademikerIn","direkter Migrationshintergrund","7.07","6.5","1530","6.97","7.17"
"2020","AkademikerIn","indirekter Migrationshintergrund","7.42","7.5","350","7.2","7.64"
"2020","AkademikerIn","kein Migrationshintergrund","7.72","7.5","5260","7.67","7.77"
"2020","Hauptschule","direkter Migrationshintergrund","6.26","6.5","1388","6.14","6.38"
"2020","Hauptschule","indirekter Migrationshintergrund","6.42","6.5","328","6.17","6.67"
"2020","Hauptschule","kein Migrationshintergrund","6.77","6.5","4160","6.7","6.84"
"2020","Realschule","direkter Migrationshintergrund","6.72","6.5","267","6.46","6.98"
"2020","Realschule","indirekter Migrationshintergrund","6.61","6.5","368","6.39","6.83"
"2020","Realschule","kein Migrationshintergrund","6.99","6.5","5519","6.94","7.04"
