year,pgisced97,quintil_oecd,ple0022,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,First Stage of Tertiary Education,5th Quintile,No,0.82036,266,317,0.77803,0.86269
2021,Second Stage of Tertiary Education,1st Quintile,Yes,0.18211,98,751,0.15448,0.20973
2021,Second Stage of Tertiary Education,1st Quintile,No,0.79555,653,751,0.76668,0.82441
2021,Second Stage of Tertiary Education,2nd Quintile,Yes,0.14863,103,675,0.12178,0.17549
2021,Second Stage of Tertiary Education,2nd Quintile,No,0.84933,572,675,0.82232,0.87634
2021,Second Stage of Tertiary Education,3rd Quintile,Yes,0.13364,92,794,0.10995,0.15732
2021,Second Stage of Tertiary Education,3rd Quintile,No,0.85933,702,794,0.83513,0.88353
2021,Second Stage of Tertiary Education,4th Quintile,Yes,0.11768,139,1143,0.09899,0.13637
2021,Second Stage of Tertiary Education,4th Quintile,No,0.87321,1004,1143,0.85391,0.89251
2021,Second Stage of Tertiary Education,5th Quintile,Yes,0.11247,291,2226,0.09935,0.12560
2021,Second Stage of Tertiary Education,5th Quintile,No,0.87715,1935,2226,0.86351,0.89079
