"plh0111","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"3 Weniger wichtig","1994","Berlin","Staedtischer Raum","","","",""
"3 Weniger wichtig","1994","Berlin","Laendlicher Raum","","","",""
"3 Weniger wichtig","1994","Brandenburg","Staedtischer Raum","","","",""
"3 Weniger wichtig","1994","Brandenburg","Laendlicher Raum","","","",""
"3 Weniger wichtig","1994","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"3 Weniger wichtig","1994","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"3 Weniger wichtig","1994","Sachsen","Staedtischer Raum","","","",""
"3 Weniger wichtig","1994","Sachsen","Laendlicher Raum","","","",""
"3 Weniger wichtig","1994","Sachsen-Anhalt","Staedtischer Raum","","","",""
"3 Weniger wichtig","1994","Sachsen-Anhalt","Laendlicher Raum","","","",""
"3 Weniger wichtig","1994","Thueringen","Staedtischer Raum","","","",""
"3 Weniger wichtig","1994","Thueringen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1994","Schleswig-Holstein","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1994","Schleswig-Holstein","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1994","Hamburg","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1994","Hamburg","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1994","Niedersachsen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1994","Niedersachsen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1994","Bremen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1994","Bremen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1994","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1994","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1994","Hessen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1994","Hessen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1994","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1994","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1994","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1994","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1994","Bayern","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1994","Bayern","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1994","Berlin","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1994","Berlin","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1994","Brandenburg","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1994","Brandenburg","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1994","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1994","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1994","Sachsen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1994","Sachsen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1994","Sachsen-Anhalt","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1994","Sachsen-Anhalt","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1994","Thueringen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1994","Thueringen","Laendlicher Raum","","","",""
"1 Sehr wichtig","1995","Schleswig-Holstein","Staedtischer Raum","","","",""
"1 Sehr wichtig","1995","Schleswig-Holstein","Laendlicher Raum","","","",""
"1 Sehr wichtig","1995","Hamburg","Staedtischer Raum","","","",""
"1 Sehr wichtig","1995","Hamburg","Laendlicher Raum","","","",""
"1 Sehr wichtig","1995","Niedersachsen","Staedtischer Raum","","","",""
"1 Sehr wichtig","1995","Niedersachsen","Laendlicher Raum","","","",""
"1 Sehr wichtig","1995","Bremen","Staedtischer Raum","","","",""
"1 Sehr wichtig","1995","Bremen","Laendlicher Raum","","","",""
"1 Sehr wichtig","1995","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"1 Sehr wichtig","1995","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"1 Sehr wichtig","1995","Hessen","Staedtischer Raum","","","",""
"1 Sehr wichtig","1995","Hessen","Laendlicher Raum","","","",""
"1 Sehr wichtig","1995","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"1 Sehr wichtig","1995","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"1 Sehr wichtig","1995","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"1 Sehr wichtig","1995","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"1 Sehr wichtig","1995","Bayern","Staedtischer Raum","","","",""
"1 Sehr wichtig","1995","Bayern","Laendlicher Raum","","","",""
"1 Sehr wichtig","1995","Berlin","Staedtischer Raum","","","",""
"1 Sehr wichtig","1995","Berlin","Laendlicher Raum","","","",""
"1 Sehr wichtig","1995","Brandenburg","Staedtischer Raum","","","",""
"1 Sehr wichtig","1995","Brandenburg","Laendlicher Raum","","","",""
"1 Sehr wichtig","1995","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"1 Sehr wichtig","1995","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"1 Sehr wichtig","1995","Sachsen","Staedtischer Raum","","","",""
"1 Sehr wichtig","1995","Sachsen","Laendlicher Raum","","","",""
"1 Sehr wichtig","1995","Sachsen-Anhalt","Staedtischer Raum","","","",""
"1 Sehr wichtig","1995","Sachsen-Anhalt","Laendlicher Raum","","","",""
"1 Sehr wichtig","1995","Thueringen","Staedtischer Raum","","","",""
"1 Sehr wichtig","1995","Thueringen","Laendlicher Raum","","","",""
"2 Wichtig","1995","Schleswig-Holstein","Staedtischer Raum","","","",""
"2 Wichtig","1995","Schleswig-Holstein","Laendlicher Raum","","","",""
"2 Wichtig","1995","Hamburg","Staedtischer Raum","","","",""
"2 Wichtig","1995","Hamburg","Laendlicher Raum","","","",""
"2 Wichtig","1995","Niedersachsen","Staedtischer Raum","66","0.161730294599847","0.126474650450712","0.196985938748982"
"2 Wichtig","1995","Niedersachsen","Laendlicher Raum","82","0.160774450215307","0.128184323789086","0.193364576641529"
"2 Wichtig","1995","Bremen","Staedtischer Raum","","","",""
"2 Wichtig","1995","Bremen","Laendlicher Raum","","","",""
"2 Wichtig","1995","Nordrhein-Westfalen","Staedtischer Raum","335","0.170705674077771","0.154014514482318","0.187396833673224"
"2 Wichtig","1995","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"2 Wichtig","1995","Hessen","Staedtischer Raum","75","0.140945710867496","0.111944123922563","0.169947297812428"
"2 Wichtig","1995","Hessen","Laendlicher Raum","","","",""
"2 Wichtig","1995","Rheinland-Pfalz,Saarland","Staedtischer Raum","61","0.128106830508444","0.0984850307122457","0.157728630304642"
"2 Wichtig","1995","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"2 Wichtig","1995","Baden-Wuerttemberg","Staedtischer Raum","140","0.132227744999741","0.111540928853229","0.152914561146252"
"2 Wichtig","1995","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"2 Wichtig","1995","Bayern","Staedtischer Raum","93","0.146964084615897","0.119807148810773","0.174121020421022"
"2 Wichtig","1995","Bayern","Laendlicher Raum","93","0.133895319571862","0.109225814232273","0.158564824911451"
"2 Wichtig","1995","Berlin","Staedtischer Raum","82","0.180139137552776","0.14642035114287","0.213857923962682"
"2 Wichtig","1995","Berlin","Laendlicher Raum","","","",""
"2 Wichtig","1995","Brandenburg","Staedtischer Raum","","","",""
"2 Wichtig","1995","Brandenburg","Laendlicher Raum","71","0.129420233564708","0.101718055704689","0.157122411424727"
"2 Wichtig","1995","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"2 Wichtig","1995","Mecklenburg-Vorpommern","Laendlicher Raum","42","0.12392256735054","0.0896955117927716","0.158149622908308"
"2 Wichtig","1995","Sachsen","Staedtischer Raum","60","0.106546846190848","0.0811956678512336","0.131898024530462"
"2 Wichtig","1995","Sachsen","Laendlicher Raum","47","0.0889842896591597","0.0644178147974656","0.113550764520854"
"2 Wichtig","1995","Sachsen-Anhalt","Staedtischer Raum","","","",""
"2 Wichtig","1995","Sachsen-Anhalt","Laendlicher Raum","52","0.102721847389205","0.0774412014649688","0.128002493313441"
"2 Wichtig","1995","Thueringen","Staedtischer Raum","","","",""
"2 Wichtig","1995","Thueringen","Laendlicher Raum","61","0.133625022988214","0.102395703815743","0.164854342160685"
"3 Weniger wichtig","1995","Schleswig-Holstein","Staedtischer Raum","57","0.476843324348565","0.385951915406488","0.567734733290641"
"3 Weniger wichtig","1995","Schleswig-Holstein","Laendlicher Raum","67","0.50802571150724","0.425506972223308","0.590544450791172"
"3 Weniger wichtig","1995","Hamburg","Staedtischer Raum","53","0.477578664418521","0.382038419034212","0.573118909802829"
"3 Weniger wichtig","1995","Hamburg","Laendlicher Raum","","","",""
"3 Weniger wichtig","1995","Niedersachsen","Staedtischer Raum","213","0.520410914451355","0.472575568062521","0.568246260840189"
"3 Weniger wichtig","1995","Niedersachsen","Laendlicher Raum","243","0.506535892267854","0.462177982116846","0.550893802418863"
"3 Weniger wichtig","1995","Bremen","Staedtischer Raum","37","0.423434739941772","0.317136389906725","0.52973308997682"
"3 Weniger wichtig","1995","Bremen","Laendlicher Raum","","","",""
"3 Weniger wichtig","1995","Nordrhein-Westfalen","Staedtischer Raum","972","0.495072718541871","0.472892945391333","0.51725249169241"
"3 Weniger wichtig","1995","Nordrhein-Westfalen","Laendlicher Raum","31","0.487992680375471","0.368303352426627","0.607682008324314"
"3 Weniger wichtig","1995","Hessen","Staedtischer Raum","293","0.532852106306573","0.491269082556275","0.574435130056872"
"3 Weniger wichtig","1995","Hessen","Laendlicher Raum","65","0.528656861638739","0.440440109049174","0.616873614228303"
"3 Weniger wichtig","1995","Rheinland-Pfalz,Saarland","Staedtischer Raum","223","0.440467757906714","0.396466683425364","0.484468832388064"
"3 Weniger wichtig","1995","Rheinland-Pfalz,Saarland","Laendlicher Raum","79","0.579115186632361","0.495834305489894","0.662396067774829"
"3 Weniger wichtig","1995","Baden-Wuerttemberg","Staedtischer Raum","558","0.545303903458679","0.514894395375147","0.57571341154221"
"3 Weniger wichtig","1995","Baden-Wuerttemberg","Laendlicher Raum","73","0.479304461592547","0.399090009599943","0.55951891358515"
"3 Weniger wichtig","1995","Bayern","Staedtischer Raum","307","0.470101619824917","0.43182058491873","0.508382654731104"
"3 Weniger wichtig","1995","Bayern","Laendlicher Raum","359","0.450227001958279","0.414185737242001","0.486268266674557"
"3 Weniger wichtig","1995","Berlin","Staedtischer Raum","247","0.468842264501995","0.425057506771824","0.512627022232167"
"3 Weniger wichtig","1995","Berlin","Laendlicher Raum","","","",""
"3 Weniger wichtig","1995","Brandenburg","Staedtischer Raum","","","",""
"3 Weniger wichtig","1995","Brandenburg","Laendlicher Raum","301","0.506331992644119","0.465070615850188","0.547593369438049"
"3 Weniger wichtig","1995","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"3 Weniger wichtig","1995","Mecklenburg-Vorpommern","Laendlicher Raum","188","0.496540450143315","0.444602751706575","0.548478148580055"
"3 Weniger wichtig","1995","Sachsen","Staedtischer Raum","304","0.513456701504098","0.472388600768146","0.554524802240049"
"3 Weniger wichtig","1995","Sachsen","Laendlicher Raum","273","0.495380103200133","0.452240643143717","0.53851956325655"
"3 Weniger wichtig","1995","Sachsen-Anhalt","Staedtischer Raum","75","0.528017369838189","0.441194658647484","0.614840081028894"
"3 Weniger wichtig","1995","Sachsen-Anhalt","Laendlicher Raum","321","0.51957860039117","0.477975086952647","0.561182113829693"
"3 Weniger wichtig","1995","Thueringen","Staedtischer Raum","85","0.42922227459888","0.35865687210871","0.499787677089049"
"3 Weniger wichtig","1995","Thueringen","Laendlicher Raum","259","0.518952744489807","0.473093864174886","0.564811624804728"
"4 Ganz unwichtig","1995","Schleswig-Holstein","Staedtischer Raum","44","0.381234652893507","0.292849712554185","0.469619593232829"
"4 Ganz unwichtig","1995","Schleswig-Holstein","Laendlicher Raum","47","0.322792571692842","0.245620322627824","0.39996482075786"
"4 Ganz unwichtig","1995","Hamburg","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1995","Hamburg","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1995","Niedersachsen","Staedtischer Raum","131","0.296908382390515","0.253160375777738","0.340656389003292"
"4 Ganz unwichtig","1995","Niedersachsen","Laendlicher Raum","151","0.313739239591344","0.272570536740671","0.354907942442018"
"4 Ganz unwichtig","1995","Bremen","Staedtischer Raum","33","0.41801414295552","0.311903059688399","0.524125226222642"
"4 Ganz unwichtig","1995","Bremen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1995","Nordrhein-Westfalen","Staedtischer Raum","616","0.318856814108842","0.298182779271377","0.339530848946308"
"4 Ganz unwichtig","1995","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1995","Hessen","Staedtischer Raum","179","0.316024389851911","0.277274887097449","0.354773892606373"
"4 Ganz unwichtig","1995","Hessen","Laendlicher Raum","37","0.303559309923575","0.222302572211374","0.384816047635777"
"4 Ganz unwichtig","1995","Rheinland-Pfalz,Saarland","Staedtischer Raum","194","0.405855943698143","0.362332275063088","0.449379612333197"
"4 Ganz unwichtig","1995","Rheinland-Pfalz,Saarland","Laendlicher Raum","42","0.320329678723881","0.241619853328017","0.399039504119745"
"4 Ganz unwichtig","1995","Baden-Wuerttemberg","Staedtischer Raum","322","0.312225690864836","0.283925669007517","0.340525712722154"
"4 Ganz unwichtig","1995","Baden-Wuerttemberg","Laendlicher Raum","51","0.338806784443198","0.262810002908591","0.414803565977806"
"4 Ganz unwichtig","1995","Bayern","Staedtischer Raum","243","0.362603373682618","0.325730048717431","0.399476698647805"
"4 Ganz unwichtig","1995","Bayern","Laendlicher Raum","272","0.401656301418286","0.366142660129033","0.437169942707539"
"4 Ganz unwichtig","1995","Berlin","Staedtischer Raum","153","0.323327817663583","0.282287707744295","0.364367927582872"
"4 Ganz unwichtig","1995","Berlin","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1995","Brandenburg","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1995","Brandenburg","Laendlicher Raum","184","0.350572911412153","0.311194071612553","0.389951751211752"
"4 Ganz unwichtig","1995","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1995","Mecklenburg-Vorpommern","Laendlicher Raum","117","0.345881543055493","0.2964715278293","0.395291558281685"
"4 Ganz unwichtig","1995","Sachsen","Staedtischer Raum","200","0.370142990726244","0.330469747390271","0.409816234062216"
"4 Ganz unwichtig","1995","Sachsen","Laendlicher Raum","194","0.411332578333266","0.368875041514991","0.453790115151542"
"4 Ganz unwichtig","1995","Sachsen-Anhalt","Staedtischer Raum","41","0.353911722275503","0.270746905490403","0.437076539060603"
"4 Ganz unwichtig","1995","Sachsen-Anhalt","Laendlicher Raum","175","0.368823770957819","0.328646727222868","0.40900081469277"
"4 Ganz unwichtig","1995","Thueringen","Staedtischer Raum","78","0.436833194967543","0.366121128440688","0.507545261494398"
"4 Ganz unwichtig","1995","Thueringen","Laendlicher Raum","131","0.337717922806693","0.294310477619518","0.381125367993867"
"1 Sehr wichtig","1996","Schleswig-Holstein","Staedtischer Raum","","","",""
"1 Sehr wichtig","1996","Schleswig-Holstein","Laendlicher Raum","","","",""
"1 Sehr wichtig","1996","Hamburg","Staedtischer Raum","","","",""
"1 Sehr wichtig","1996","Hamburg","Laendlicher Raum","","","",""
"1 Sehr wichtig","1996","Niedersachsen","Staedtischer Raum","","","",""
"1 Sehr wichtig","1996","Niedersachsen","Laendlicher Raum","","","",""
"1 Sehr wichtig","1996","Bremen","Staedtischer Raum","","","",""
"1 Sehr wichtig","1996","Bremen","Laendlicher Raum","","","",""
"1 Sehr wichtig","1996","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"1 Sehr wichtig","1996","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"1 Sehr wichtig","1996","Hessen","Staedtischer Raum","","","",""
"1 Sehr wichtig","1996","Hessen","Laendlicher Raum","","","",""
"1 Sehr wichtig","1996","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"1 Sehr wichtig","1996","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"1 Sehr wichtig","1996","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"1 Sehr wichtig","1996","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"1 Sehr wichtig","1996","Bayern","Staedtischer Raum","","","",""
"1 Sehr wichtig","1996","Bayern","Laendlicher Raum","","","",""
"1 Sehr wichtig","1996","Berlin","Staedtischer Raum","","","",""
"1 Sehr wichtig","1996","Berlin","Laendlicher Raum","","","",""
"1 Sehr wichtig","1996","Brandenburg","Staedtischer Raum","","","",""
"1 Sehr wichtig","1996","Brandenburg","Laendlicher Raum","","","",""
"1 Sehr wichtig","1996","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"1 Sehr wichtig","1996","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"1 Sehr wichtig","1996","Sachsen","Staedtischer Raum","","","",""
"1 Sehr wichtig","1996","Sachsen","Laendlicher Raum","","","",""
"1 Sehr wichtig","1996","Sachsen-Anhalt","Staedtischer Raum","","","",""
"1 Sehr wichtig","1996","Sachsen-Anhalt","Laendlicher Raum","","","",""
"1 Sehr wichtig","1996","Thueringen","Staedtischer Raum","","","",""
"1 Sehr wichtig","1996","Thueringen","Laendlicher Raum","","","",""
"2 Wichtig","1996","Schleswig-Holstein","Staedtischer Raum","","","",""
"2 Wichtig","1996","Schleswig-Holstein","Laendlicher Raum","","","",""
"2 Wichtig","1996","Hamburg","Staedtischer Raum","","","",""
"2 Wichtig","1996","Hamburg","Laendlicher Raum","","","",""
"2 Wichtig","1996","Niedersachsen","Staedtischer Raum","","","",""
"2 Wichtig","1996","Niedersachsen","Laendlicher Raum","","","",""
"2 Wichtig","1996","Bremen","Staedtischer Raum","","","",""
"2 Wichtig","1996","Bremen","Laendlicher Raum","","","",""
"2 Wichtig","1996","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"2 Wichtig","1996","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"2 Wichtig","1996","Hessen","Staedtischer Raum","","","",""
"2 Wichtig","1996","Hessen","Laendlicher Raum","","","",""
"2 Wichtig","1996","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"2 Wichtig","1996","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"2 Wichtig","1996","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"2 Wichtig","1996","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"2 Wichtig","1996","Bayern","Staedtischer Raum","","","",""
"2 Wichtig","1996","Bayern","Laendlicher Raum","","","",""
"2 Wichtig","1996","Berlin","Staedtischer Raum","","","",""
"2 Wichtig","1996","Berlin","Laendlicher Raum","","","",""
"2 Wichtig","1996","Brandenburg","Staedtischer Raum","","","",""
"2 Wichtig","1996","Brandenburg","Laendlicher Raum","","","",""
"2 Wichtig","1996","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"2 Wichtig","1996","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"2 Wichtig","1996","Sachsen","Staedtischer Raum","","","",""
"2 Wichtig","1996","Sachsen","Laendlicher Raum","","","",""
"2 Wichtig","1996","Sachsen-Anhalt","Staedtischer Raum","","","",""
"2 Wichtig","1996","Sachsen-Anhalt","Laendlicher Raum","","","",""
"2 Wichtig","1996","Thueringen","Staedtischer Raum","","","",""
"2 Wichtig","1996","Thueringen","Laendlicher Raum","","","",""
"3 Weniger wichtig","1996","Schleswig-Holstein","Staedtischer Raum","","","",""
"3 Weniger wichtig","1996","Schleswig-Holstein","Laendlicher Raum","","","",""
"3 Weniger wichtig","1996","Hamburg","Staedtischer Raum","","","",""
"3 Weniger wichtig","1996","Hamburg","Laendlicher Raum","","","",""
"3 Weniger wichtig","1996","Niedersachsen","Staedtischer Raum","","","",""
"3 Weniger wichtig","1996","Niedersachsen","Laendlicher Raum","","","",""
"3 Weniger wichtig","1996","Bremen","Staedtischer Raum","","","",""
"3 Weniger wichtig","1996","Bremen","Laendlicher Raum","","","",""
"3 Weniger wichtig","1996","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"3 Weniger wichtig","1996","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"3 Weniger wichtig","1996","Hessen","Staedtischer Raum","","","",""
"3 Weniger wichtig","1996","Hessen","Laendlicher Raum","","","",""
"3 Weniger wichtig","1996","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"3 Weniger wichtig","1996","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"3 Weniger wichtig","1996","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"3 Weniger wichtig","1996","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"3 Weniger wichtig","1996","Bayern","Staedtischer Raum","","","",""
"3 Weniger wichtig","1996","Bayern","Laendlicher Raum","","","",""
"3 Weniger wichtig","1996","Berlin","Staedtischer Raum","","","",""
"3 Weniger wichtig","1996","Berlin","Laendlicher Raum","","","",""
"3 Weniger wichtig","1996","Brandenburg","Staedtischer Raum","","","",""
"3 Weniger wichtig","1996","Brandenburg","Laendlicher Raum","","","",""
"3 Weniger wichtig","1996","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"3 Weniger wichtig","1996","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"3 Weniger wichtig","1996","Sachsen","Staedtischer Raum","","","",""
"3 Weniger wichtig","1996","Sachsen","Laendlicher Raum","","","",""
"3 Weniger wichtig","1996","Sachsen-Anhalt","Staedtischer Raum","","","",""
"3 Weniger wichtig","1996","Sachsen-Anhalt","Laendlicher Raum","","","",""
"3 Weniger wichtig","1996","Thueringen","Staedtischer Raum","","","",""
"3 Weniger wichtig","1996","Thueringen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1996","Schleswig-Holstein","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1996","Schleswig-Holstein","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1996","Hamburg","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1996","Hamburg","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1996","Niedersachsen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1996","Niedersachsen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1996","Bremen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1996","Bremen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1996","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1996","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1996","Hessen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1996","Hessen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1996","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1996","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1996","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1996","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1996","Bayern","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1996","Bayern","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1996","Berlin","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1996","Berlin","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1996","Brandenburg","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1996","Brandenburg","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1996","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1996","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1996","Sachsen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1996","Sachsen","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1996","Sachsen-Anhalt","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1996","Sachsen-Anhalt","Laendlicher Raum","","","",""
"4 Ganz unwichtig","1996","Thueringen","Staedtischer Raum","","","",""
"4 Ganz unwichtig","1996","Thueringen","Laendlicher Raum","","","",""
"1 Sehr wichtig","1997","Schleswig-Holstein","Staedtischer Raum","","","",""
"1 Sehr wichtig","1997","Schleswig-Holstein","Laendlicher Raum","","","",""
"1 Sehr wichtig","1997","Hamburg","Staedtischer Raum","","","",""
"1 Sehr wichtig","1997","Hamburg","Laendlicher Raum","","","",""
"1 Sehr wichtig","1997","Niedersachsen","Staedtischer Raum","","","",""
"1 Sehr wichtig","1997","Niedersachsen","Laendlicher Raum","","","",""
"1 Sehr wichtig","1997","Bremen","Staedtischer Raum","","","",""
"1 Sehr wichtig","1997","Bremen","Laendlicher Raum","","","",""
"1 Sehr wichtig","1997","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"1 Sehr wichtig","1997","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"1 Sehr wichtig","1997","Hessen","Staedtischer Raum","","","",""
"1 Sehr wichtig","1997","Hessen","Laendlicher Raum","","","",""
"1 Sehr wichtig","1997","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"1 Sehr wichtig","1997","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"1 Sehr wichtig","1997","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"1 Sehr wichtig","1997","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"1 Sehr wichtig","1997","Bayern","Staedtischer Raum","","","",""
"1 Sehr wichtig","1997","Bayern","Laendlicher Raum","","","",""
"1 Sehr wichtig","1997","Berlin","Staedtischer Raum","","","",""
"1 Sehr wichtig","1997","Berlin","Laendlicher Raum","","","",""
"1 Sehr wichtig","1997","Brandenburg","Staedtischer Raum","","","",""
"1 Sehr wichtig","1997","Brandenburg","Laendlicher Raum","","","",""
"1 Sehr wichtig","1997","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"1 Sehr wichtig","1997","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"1 Sehr wichtig","1997","Sachsen","Staedtischer Raum","","","",""
"1 Sehr wichtig","1997","Sachsen","Laendlicher Raum","","","",""
"1 Sehr wichtig","1997","Sachsen-Anhalt","Staedtischer Raum","","","",""
"1 Sehr wichtig","1997","Sachsen-Anhalt","Laendlicher Raum","","","",""
"1 Sehr wichtig","1997","Thueringen","Staedtischer Raum","","","",""
"1 Sehr wichtig","1997","Thueringen","Laendlicher Raum","","","",""
"2 Wichtig","1997","Schleswig-Holstein","Staedtischer Raum","","","",""
"2 Wichtig","1997","Schleswig-Holstein","Laendlicher Raum","","","",""
"2 Wichtig","1997","Hamburg","Staedtischer Raum","","","",""
"2 Wichtig","1997","Hamburg","Laendlicher Raum","","","",""
"2 Wichtig","1997","Niedersachsen","Staedtischer Raum","","","",""
"2 Wichtig","1997","Niedersachsen","Laendlicher Raum","","","",""
"2 Wichtig","1997","Bremen","Staedtischer Raum","","","",""
"2 Wichtig","1997","Bremen","Laendlicher Raum","","","",""
"2 Wichtig","1997","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"2 Wichtig","1997","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"2 Wichtig","1997","Hessen","Staedtischer Raum","","","",""
"2 Wichtig","1997","Hessen","Laendlicher Raum","","","",""
"2 Wichtig","1997","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"2 Wichtig","1997","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
