year,sampreg,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,West,Not employed: registered unemployed,0.04290,1129,18738,0.04000,0.04581
2010,West,Not employed: no further information,0.06050,2511,18738,0.05709,0.06392
2010,East,Self-employed,0.05483,352,5482,0.04880,0.06086
2010,East,Blue-collar worker,0.15350,853,5482,0.14396,0.16304
2010,East,Civil servant,0.01872,131,5482,0.01513,0.02231
2010,East,White-collar worker,0.21923,1577,5482,0.20827,0.23018
2010,East,Apprentice/ Trainee/ Intern,0.06210,359,5482,0.05571,0.06849
2010,East,Not employed: Pensioner,0.26302,1304,5482,0.25136,0.27467
2010,East,Not employed: registered unemployed,0.08020,577,5482,0.07301,0.08739
2010,East,Not employed: no further information,0.02393,329,5482,0.01989,0.02798
2011,West,Self-employed,0.04534,1389,22363,0.04261,0.04807
2011,West,Blue-collar worker,0.12325,2986,22363,0.11894,0.12756
2011,West,Civil servant,0.03130,989,22363,0.02902,0.03358
2011,West,White-collar worker,0.25448,7368,22363,0.24877,0.26019
2011,West,Apprentice/ Trainee/ Intern,0.05568,1460,22363,0.05268,0.05869
2011,West,Not employed: Pensioner,0.22879,4587,22363,0.22329,0.23430
2011,West,Not employed: registered unemployed,0.03336,1082,22363,0.03101,0.03571
2011,West,Not employed: no further information,0.06436,2502,22363,0.06115,0.06758
2011,East,Self-employed,0.05516,393,6357,0.04955,0.06077
2011,East,Blue-collar worker,0.14792,991,6357,0.13919,0.15665
2011,East,Civil servant,0.01930,171,6357,0.01592,0.02268
2011,East,White-collar worker,0.23165,1885,6357,0.22128,0.24202
2011,East,Apprentice/ Trainee/ Intern,0.05206,363,6357,0.04659,0.05752
2011,East,Not employed: Pensioner,0.26245,1594,6357,0.25163,0.27327
2011,East,Not employed: registered unemployed,0.07470,652,6357,0.06823,0.08116
2011,East,Not employed: no further information,0.02474,308,6357,0.02092,0.02856
2012,West,Self-employed,0.04816,1344,21862,0.04532,0.05100
2012,West,Blue-collar worker,0.12115,2850,21862,0.11682,0.12548
2012,West,Civil servant,0.03292,976,21862,0.03056,0.03529
2012,West,White-collar worker,0.26268,7408,21862,0.25685,0.26852
2012,West,Apprentice/ Trainee/ Intern,0.05443,1444,21862,0.05143,0.05744
2012,West,Not employed: Pensioner,0.22788,4577,21862,0.22232,0.23344
2012,West,Not employed: Military/Community Service,0.00162,42,21862,0.00108,0.00215
2012,West,Not employed: registered unemployed,0.03457,1005,21862,0.03215,0.03699
2012,West,Not employed: no further information,0.06036,2216,21862,0.05720,0.06352
2012,East,Self-employed,0.05255,371,6221,0.04700,0.05809
2012,East,Blue-collar worker,0.13736,930,6221,0.12880,0.14591
2012,East,Civil servant,0.02036,162,6221,0.01685,0.02387
2012,East,White-collar worker,0.23956,1909,6221,0.22895,0.25017
2012,East,Apprentice/ Trainee/ Intern,0.04457,348,6221,0.03944,0.04970
2012,East,Not employed: Pensioner,0.26657,1616,6221,0.25558,0.27756
2012,East,Not employed: registered unemployed,0.07982,610,6221,0.07309,0.08656
2012,East,Not employed: no further information,0.02645,275,6221,0.02246,0.03044
2013,West,Self-employed,0.04892,1492,24854,0.04624,0.05160
2013,West,Blue-collar worker,0.11376,3554,24854,0.10981,0.11770
2013,West,Civil servant,0.03228,946,24854,0.03008,0.03448
2013,West,White-collar worker,0.26561,8531,24854,0.26011,0.27110
2013,West,Apprentice/ Trainee/ Intern,0.05706,1885,24854,0.05417,0.05994
2013,West,Not employed: Pensioner,0.22889,4439,24854,0.22367,0.23411
2013,West,Not employed: registered unemployed,0.03771,1470,24854,0.03534,0.04008
2013,West,Not employed: no further information,0.05955,2537,24854,0.05661,0.06249
2013,East,Self-employed,0.05386,366,6183,0.04823,0.05948
2013,East,Blue-collar worker,0.13477,889,6183,0.12625,0.14328
2013,East,Civil servant,0.01674,150,6183,0.01354,0.01994
2013,East,White-collar worker,0.25906,1987,6183,0.24814,0.26998
2013,East,Apprentice/ Trainee/ Intern,0.04492,356,6183,0.03976,0.05008
2013,East,Not employed: Pensioner,0.26681,1550,6183,0.25578,0.27783
2013,East,Not employed: registered unemployed,0.07028,589,6183,0.06391,0.07665
2013,East,Not employed: no further information,0.02404,296,6183,0.02023,0.02786
2014,West,Self-employed,0.04820,1275,21911,0.04536,0.05104
2014,West,Blue-collar worker,0.11275,3016,21911,0.10856,0.11694
2014,West,Civil servant,0.03414,886,21911,0.03174,0.03655
2014,West,White-collar worker,0.27525,7617,21911,0.26934,0.28117
2014,West,Apprentice/ Trainee/ Intern,0.05570,1636,21911,0.05266,0.05874
2014,West,Not employed: Pensioner,0.22563,4183,21911,0.22009,0.23116
2014,West,Not employed: Military/Community Service,0.00150,46,21911,0.00098,0.00201
2014,West,Not employed: registered unemployed,0.03663,1142,21911,0.03414,0.03911
2014,West,Not employed: no further information,0.05807,2110,21911,0.05497,0.06117
2014,East,Self-employed,0.05067,331,5636,0.04495,0.05640
2014,East,Blue-collar worker,0.13131,818,5636,0.12250,0.14013
2014,East,Civil servant,0.01675,137,5636,0.01340,0.02010
2014,East,White-collar worker,0.25380,1756,5636,0.24244,0.26517
2014,East,Apprentice/ Trainee/ Intern,0.04761,337,5636,0.04205,0.05317
2014,East,Not employed: Pensioner,0.26188,1522,5636,0.25040,0.27336
2014,East,Not employed: registered unemployed,0.07515,490,5636,0.06827,0.08204
2014,East,Not employed: no further information,0.02380,245,5636,0.01982,0.02778
2015,West,Self-employed,0.04711,1205,21744,0.04429,0.04992
2015,West,Blue-collar worker,0.10546,2901,21744,0.10138,0.10954
2015,West,Civil servant,0.03354,844,21744,0.03114,0.03593
2015,West,White-collar worker,0.28604,7716,21744,0.28003,0.29204
2015,West,Apprentice/ Trainee/ Intern,0.05487,1606,21744,0.05184,0.05789
2015,West,Not employed: Pensioner,0.22711,4068,21744,0.22154,0.23268
2015,West,Not employed: Military/Community Service,0.00131,47,21744,0.00083,0.00179
2015,West,Not employed: registered unemployed,0.03765,1254,21744,0.03512,0.04018
2015,West,Not employed: no further information,0.05513,2103,21744,0.05210,0.05817
2015,East,Self-employed,0.05166,316,5467,0.04579,0.05753
2015,East,Blue-collar worker,0.13068,773,5467,0.12175,0.13962
2015,East,Civil servant,0.01771,130,5467,0.01421,0.02121
2015,East,White-collar worker,0.26200,1719,5467,0.25035,0.27366
2015,East,Apprentice/ Trainee/ Intern,0.04362,305,5467,0.03821,0.04904
2015,East,Not employed: Pensioner,0.26204,1491,5467,0.25038,0.27370
2015,East,Not employed: registered unemployed,0.06741,467,5467,0.06076,0.07406
2015,East,Not employed: no further information,0.02566,266,5467,0.02147,0.02985
2016,West,Self-employed,0.04547,1087,22159,0.04273,0.04822
2016,West,Blue-collar worker,0.10977,2639,22159,0.10566,0.11389
2016,West,Civil servant,0.03452,797,22159,0.03211,0.03692
2016,West,White-collar worker,0.28715,7165,22159,0.28120,0.29311
2016,West,Apprentice/ Trainee/ Intern,0.05667,1604,22159,0.05363,0.05972
2016,West,Not employed: Pensioner,0.21934,3879,22159,0.21389,0.22479
2016,West,Not employed: Military/Community Service,0.00163,44,22159,0.00110,0.00216
2016,West,Not employed: registered unemployed,0.03623,1022,22159,0.03377,0.03869
2016,West,Not employed: no further information,0.05603,3922,22159,0.05300,0.05906
2016,East,Self-employed,0.05273,303,5627,0.04689,0.05857
2016,East,Blue-collar worker,0.12791,730,5627,0.11918,0.13664
2016,East,Civil servant,0.02096,122,5627,0.01722,0.02470
2016,East,White-collar worker,0.26371,1666,5627,0.25219,0.27522
2016,East,Apprentice/ Trainee/ Intern,0.04549,297,5627,0.04004,0.05093
2016,East,Not employed: Pensioner,0.24886,1414,5627,0.23756,0.26016
2016,East,Not employed: registered unemployed,0.06837,404,5627,0.06178,0.07497
2016,East,Not employed: no further information,0.02824,691,5627,0.02391,0.03257
2017,West,Self-employed,0.04529,1191,24829,0.04270,0.04787
2017,West,Blue-collar worker,0.10049,2739,24829,0.09675,0.10423
2017,West,Civil servant,0.03375,930,24829,0.03151,0.03600
2017,West,White-collar worker,0.29966,8388,24829,0.29396,0.30535
2017,West,Apprentice/ Trainee/ Intern,0.05497,1863,24829,0.05214,0.05781
2017,West,Not employed: Pensioner,0.21651,4077,24829,0.21139,0.22163
2017,West,Not employed: Military/Community Service,0.00146,48,24829,0.00099,0.00194
2017,West,Not employed: registered unemployed,0.03636,1767,24829,0.03403,0.03869
2017,West,Not employed: no further information,0.05640,3826,24829,0.05353,0.05927
2017,East,Self-employed,0.04974,321,6240,0.04435,0.05514
2017,East,Blue-collar worker,0.11688,775,6240,0.10891,0.12485
2017,East,Civil servant,0.01785,133,6240,0.01457,0.02114
2017,East,White-collar worker,0.28915,1998,6240,0.27790,0.30040
2017,East,Apprentice/ Trainee/ Intern,0.04529,348,6240,0.04013,0.05045
2017,East,Not employed: Pensioner,0.24615,1488,6240,0.23546,0.25684
2017,East,Not employed: registered unemployed,0.05841,552,6240,0.05259,0.06423
2017,East,Not employed: no further information,0.02678,625,6240,0.02277,0.03079
2018,West,Self-employed,0.04453,1087,23537,0.04190,0.04717
2018,West,Blue-collar worker,0.09829,2690,23537,0.09449,0.10210
2018,West,Civil servant,0.03247,872,23537,0.03021,0.03474
2018,West,White-collar worker,0.31412,8194,23537,0.30819,0.32005
2018,West,Apprentice/ Trainee/ Intern,0.05276,1799,23537,0.04990,0.05562
2018,West,Not employed: Pensioner,0.21895,4053,23537,0.21367,0.22424
2018,West,Not employed: Military/Community Service,0.00106,41,23537,0.00065,0.00148
2018,West,Not employed: registered unemployed,0.03537,1986,23537,0.03301,0.03772
2018,West,Not employed: no further information,0.04994,2815,23537,0.04716,0.05272
2018,East,Self-employed,0.04665,287,6084,0.04135,0.05195
2018,East,Blue-collar worker,0.11499,757,6084,0.10697,0.12301
2018,East,Civil servant,0.01722,121,6084,0.01395,0.02049
2018,East,White-collar worker,0.30086,2035,6084,0.28934,0.31239
2018,East,Apprentice/ Trainee/ Intern,0.03917,347,6084,0.03429,0.04404
2018,East,Not employed: Pensioner,0.24229,1493,6084,0.23152,0.25306
2018,East,Not employed: registered unemployed,0.05564,622,6084,0.04988,0.06140
2018,East,Not employed: no further information,0.03635,422,6084,0.03165,0.04106
2019,West,Self-employed,0.04362,2116,23244,0.04100,0.04625
2019,West,Blue-collar worker,0.09324,2352,23244,0.08950,0.09698
2019,West,Civil servant,0.03283,813,23244,0.03054,0.03512
2019,West,White-collar worker,0.32268,8268,23244,0.31667,0.32869
2019,West,Apprentice/ Trainee/ Intern,0.04854,1575,23244,0.04578,0.05131
2019,West,Not employed: Pensioner,0.21640,4007,23244,0.21111,0.22170
2019,West,Not employed: Military/Community Service,0.00143,45,23244,0.00094,0.00191
2019,West,Not employed: registered unemployed,0.03330,1769,23244,0.03099,0.03560
2019,West,Not employed: no further information,0.04908,2299,23244,0.04630,0.05186
2019,East,Self-employed,0.04744,554,6057,0.04209,0.05280
2019,East,Blue-collar worker,0.10660,684,6057,0.09882,0.11437
2019,East,Civil servant,0.01812,124,6057,0.01476,0.02147
2019,East,White-collar worker,0.30468,2054,6057,0.29308,0.31627
2019,East,Apprentice/ Trainee/ Intern,0.04489,315,6057,0.03968,0.05011
2019,East,Not employed: Pensioner,0.24935,1445,6057,0.23845,0.26025
2019,East,Not employed: registered unemployed,0.04953,494,6057,0.04406,0.05499
2019,East,Not employed: no further information,0.03278,387,6057,0.02829,0.03726
2020,West,Self-employed,0.04308,1631,23862,0.04050,0.04565
2020,West,Blue-collar worker,0.08994,2625,23862,0.08631,0.09357
2020,West,Civil servant,0.03398,827,23862,0.03168,0.03628
2020,West,White-collar worker,0.31983,8798,23862,0.31392,0.32575
2020,West,Apprentice/ Trainee/ Intern,0.04959,1733,23862,0.04684,0.05235
2020,West,Not employed: Pensioner,0.21711,3836,23862,0.21188,0.22235
2020,West,Not employed: Military/Community Service,0.00131,48,23862,0.00085,0.00176
2020,West,Not employed: registered unemployed,0.03198,1521,23862,0.02975,0.03421
2020,West,Not employed: no further information,0.05286,2843,23862,0.05002,0.05569
2020,East,Self-employed,0.04651,424,5888,0.04113,0.05189
2020,East,Blue-collar worker,0.10753,649,5888,0.09962,0.11545
2020,East,Civil servant,0.01896,122,5888,0.01547,0.02244
2020,East,White-collar worker,0.30911,2080,5888,0.29730,0.32091
2020,East,Apprentice/ Trainee/ Intern,0.04063,306,5888,0.03559,0.04568
2020,East,Not employed: Pensioner,0.24437,1390,5888,0.23339,0.25535
2020,East,Not employed: registered unemployed,0.05132,468,5888,0.04568,0.05696
2020,East,Not employed: no further information,0.03442,449,5888,0.02977,0.03908
2021,West,Self-employed,0.03805,1037,15710,0.03505,0.04104
2021,West,Blue-collar worker,0.07711,1323,15710,0.07294,0.08128
2021,West,Civil servant,0.03419,642,15710,0.03134,0.03703
2021,West,White-collar worker,0.34069,6167,15710,0.33328,0.34810
2021,West,Apprentice/ Trainee/ Intern,0.04236,1055,15710,0.03922,0.04551
2021,West,Not employed: Pensioner,0.20911,2762,15710,0.20275,0.21547
2021,West,Not employed: registered unemployed,0.03296,908,15710,0.03017,0.03575
2021,West,Not employed: no further information,0.05379,1816,15710,0.05027,0.05732
2021,East,Self-employed,0.04113,280,3937,0.03492,0.04733
2021,East,Blue-collar worker,0.09362,372,3937,0.08452,0.10272
2021,East,Civil servant,0.02573,106,3937,0.02078,0.03068
2021,East,White-collar worker,0.31706,1474,3937,0.30253,0.33160
2021,East,Apprentice/ Trainee/ Intern,0.04847,208,3937,0.04176,0.05518
2021,East,Not employed: Pensioner,0.23210,950,3937,0.21891,0.24528
2021,East,Not employed: registered unemployed,0.04294,266,3937,0.03661,0.04927
2021,East,Not employed: no further information,0.03823,281,3937,0.03224,0.04422
